Name	Count
Aminobenzoate degradation [PATH:ko00627]	4
Styrene degradation [PATH:ko00643]	2
Primary bile acid biosynthesis [PATH:ko00120]	1
Secondary bile acid biosynthesis [PATH:ko00121]	2
Cationic antimicrobial peptide (CAMP) resistance [PATH:ko01503]	4
Chromosome and associated proteins [BR:ko03036]	44
Amoebiasis [PATH:ko05146]	2
Secretion system [BR:ko02044]	43
Transporters [BR:ko02000]	220
Chlorocyclohexane and chlorobenzene degradation [PATH:ko00361]	2
Phenazine biosynthesis [PATH:ko00405]	2
Quorum sensing [PATH:ko02024]	36
Biofilm formation - Pseudomonas aeruginosa [PATH:ko02025]	19
Ubiquinone and other terpenoid-quinone biosynthesis [PATH:ko00130]	9
Pathways in cancer [PATH:ko05200]	2
Renal cell carcinoma [PATH:ko05211]	1
Cushing syndrome [PATH:ko04934]	1
D-Alanine metabolism [PATH:ko00473]	2
Xylene degradation [PATH:ko00622]	2
Dioxin degradation [PATH:ko00621]	1
Mitochondrial biogenesis [BR:ko03029]	33
C5-Branched dibasic acid metabolism [PATH:ko00660]	2
Fluid shear stress and atherosclerosis [PATH:ko05418]	3
DNA replication [PATH:ko03030]	15
Nucleotide excision repair [PATH:ko03420]	7
Mismatch repair [PATH:ko03430]	16
DNA replication proteins [BR:ko03032]	25
ABC transporters [PATH:ko02010]	81
Others	10
Tuberculosis [PATH:ko05152]	4
Biosynthesis of various secondary metabolites - part 2 [PATH:ko00998]	2
Replication and repair	15
Photosynthesis [PATH:ko00195]	8
Photosynthesis proteins [BR:ko00194]	9
Prion disease [PATH:ko05020]	1
Cofactor metabolism	2
Homologous recombination [PATH:ko03440]	19
Flagellar assembly [PATH:ko02040]	34
Transcription machinery [BR:ko03021]	20
NOD-like receptor signaling pathway [PATH:ko04621]	4
Shigellosis [PATH:ko05131]	1
Bacterial secretion system [PATH:ko03070]	14
Two-component system [BR:ko02022]	32
Structural proteins	6
Biosynthesis of siderophore group nonribosomal peptides [PATH:ko01053]	1
O-Antigen repeat unit biosynthesis [PATH:ko00542]	1
Arabinogalactan biosynthesis - Mycobacterium [PATH:ko00572]	1
Lipopolysaccharide biosynthesis proteins [BR:ko01005]	2
Ribosome [PATH:ko03010]	52
Ribosome [BR:ko03011]	52
RNA polymerase [PATH:ko03020]	5
Protein export [PATH:ko03060]	14
Glycan metabolism	8
Transport	11
Phosphonate and phosphinate metabolism [PATH:ko00440]	3
Cytoskeleton proteins [BR:ko04812]	7
Energy metabolism	6
Protein processing	8
Lipoic acid metabolism [PATH:ko00785]	4
Primary immunodeficiency [PATH:ko05340]	1
Unclassified viral proteins	2
Ribosome biogenesis in eukaryotes [PATH:ko03008]	1
Proteoglycans in cancer [PATH:ko05205]	1
Longevity regulating pathway - multiple species [PATH:ko04213]	3
Bacterial toxins [BR:ko02042]	5
Transcription	3
MAPK signaling pathway - yeast [PATH:ko04011]	1
FoxO signaling pathway [PATH:ko04068]	2
Peroxisome [PATH:ko04146]	3
Longevity regulating pathway [PATH:ko04211]	2
Biosynthesis of various secondary metabolites - part 3 [PATH:ko00997]	2
Biosynthesis of unsaturated fatty acids [PATH:ko01040]	2
Naphthalene degradation [PATH:ko00626]	1
Lipid and atherosclerosis [PATH:ko05417]	3
Type I diabetes mellitus [PATH:ko04940]	1
Protein processing in endoplasmic reticulum [PATH:ko04141]	2
PI3K-Akt signaling pathway [PATH:ko04151]	1
Antigen processing and presentation [PATH:ko04612]	1
Th17 cell differentiation [PATH:ko04659]	1
IL-17 signaling pathway [PATH:ko04657]	1
Estrogen signaling pathway [PATH:ko04915]	1
Progesterone-mediated oocyte maturation [PATH:ko04914]	1
Chemical carcinogenesis - receptor activation [PATH:ko05207]	1
Prostate cancer [PATH:ko05215]	1
Proteasome [BR:ko03051]	2
MAPK signaling pathway - fly [PATH:ko04013]	1
Photosynthesis - antenna proteins [PATH:ko00196]	1
Ion channels [BR:ko04040]	1
Biosynthesis of type II polyketide products [PATH:ko01057]	1
Polyketide biosynthesis proteins [BR:ko01008]	2
Synaptic vesicle cycle [PATH:ko04721]	1
Neuroactive ligand-receptor interaction [PATH:ko04080]	1
Apoptosis - fly [PATH:ko04214]	2
Cholesterol metabolism [PATH:ko04979]	1
Human T-cell leukemia virus 1 infection [PATH:ko05166]	1
Mitophagy - animal [PATH:ko04137]	1
Signaling proteins	9
Cell growth	14
CD molecules [BR:ko04090]	1
Amino acid metabolism	3
Mineral absorption [PATH:ko04978]	2
Translation	2
Epithelial cell signaling in Helicobacter pylori infection [PATH:ko05120]	1
Carotenoid biosynthesis [PATH:ko00906]	9
Other types of O-glycan biosynthesis [PATH:ko00514]	1
mTOR signaling pathway [PATH:ko04150]	1
Nitrotoluene degradation [PATH:ko00633]	2
Insect hormone biosynthesis [PATH:ko00981]	1
Bacterial invasion of epithelial cells [PATH:ko05100]	1
Staphylococcus aureus infection [PATH:ko05150]	1
Cytochrome P450 [BR:ko00199]	1
Platinum drug resistance [PATH:ko01524]	1
Secondary metabolism	1
Toluene degradation [PATH:ko00623]	1
p53 signaling pathway [PATH:ko04115]	1
Atrazine degradation [PATH:ko00791]	1
Other glycan degradation [PATH:ko00511]	1
Neomycin, kanamycin and gentamicin biosynthesis [PATH:ko00524]	1
