	fasta	scaffold	gene_position	start_position	end_position	strandedness	rank	ko_id	kegg_hit	peptidase_id	peptidase_family	peptidase_hit	peptidase_RBH	peptidase_bitScore	peptidase_eVal	peptidase_identity	pfam_hits	heme_regulatory_motif_count
NC_051733_NC_051733_51	NC_051733	NC_051733	51	35972	36475	1	C	K01160	crossover junction endodeoxyribonuclease RusA [EC:3.1.21.10]								Endodeoxyribonuclease RusA [PF05866.14]	0
NC_051733_NC_051733_52	NC_051733	NC_051733	52	36469	36711	1	E											0
NC_051733_NC_051733_53	NC_051733	NC_051733	53	36708	36986	1	E											0
NC_051733_NC_051733_54	NC_051733	NC_051733	54	36983	38176	1	C	K00571	site-specific DNA-methyltransferase (adenine-specific) [EC:2.1.1.72]								DNA methylase [PF01555.21]	0
NC_051733_NC_051733_55	NC_051733	NC_051733	55	38252	38341	1	E											0
NC_051733_NC_051733_56	NC_051733	NC_051733	56	38316	38567	1	D										DNA methylase [PF01555.21]	0
NC_051733_NC_051733_57	NC_051733	NC_051733	57	38683	39009	1	E											0
NC_051733_NC_051733_58	NC_051733	NC_051733	58	39006	39599	1	E											0
NC_051733_NC_051733_59	NC_051733	NC_051733	59	39592	39738	1	E											0
NC_051733_NC_051733_60	NC_051733	NC_051733	60	39738	39842	1	E											0
NC_051733_NC_051733_61	NC_051733	NC_051733	61	39839	40111	1	E											0
NC_051733_NC_051733_62	NC_051733	NC_051733	62	40108	40242	1	E											0
NC_051733_NC_051733_63	NC_051733	NC_051733	63	40246	41244	1	E											0
NC_051733_NC_051733_64	NC_051733	NC_051733	64	41241	41771	1	E											0
NC_051733_NC_051733_65	NC_051733	NC_051733	65	41768	42007	1	E											0
NC_051733_NC_051733_66	NC_051733	NC_051733	66	42030	42932	1	E											0
NC_051733_NC_051733_67	NC_051733	NC_051733	67	42932	43198	1	E											0
NC_051733_NC_051733_68	NC_051733	NC_051733	68	43203	43457	1	E											0
NC_051733_NC_051733_69	NC_051733	NC_051733	69	43457	43639	1	E											0
NC_051733_NC_051733_70	NC_051733	NC_051733	70	43712	44212	1	E											0
NC_051733_NC_051733_71	NC_051733	NC_051733	71	44288	44500	1	E											0
NC_051733_NC_051733_72	NC_051733	NC_051733	72	44564	44890	1	E											0
NC_051733_NC_051733_73	NC_051733	NC_051733	73	44887	45066	1	E											0
NC_051733_NC_051733_74	NC_051733	NC_051733	74	45063	45236	1	D										Ribbon-helix-helix protein, copG family [PF01402.24]	0
NC_051733_NC_051733_75	NC_051733	NC_051733	75	45233	45397	1	E											0
NC_051733_NC_051733_76	NC_051733	NC_051733	76	45576	46034	1	E											0
NC_051733_NC_051733_77	NC_051733	NC_051733	77	46031	46399	1	E											0
NC_051733_NC_051733_78	NC_051733	NC_051733	78	46386	47021	1	E											0
