	fasta	scaffold	gene_position	start_position	end_position	strandedness	rank	ko_id	kegg_hit	pfam_hits	heme_regulatory_motif_count
NC_031072_NC_031072_55	NC_031072	NC_031072	55	36662	37249	1	D			3'-5' exoribonuclease Rv2179c-like domain [PF16473.8]	0
NC_031072_NC_031072_56	NC_031072	NC_031072	56	37249	38178	1	E				0
NC_031072_NC_031072_57	NC_031072	NC_031072	57	38175	39266	1	D			RecT family [PF03837.17]	0
NC_031072_NC_031072_58	NC_031072	NC_031072	58	39263	39568	1	E				0
NC_031072_NC_031072_59	NC_031072	NC_031072	59	39565	39777	1	E				0
NC_031072_NC_031072_60	NC_031072	NC_031072	60	39761	40258	1	E				0
NC_031072_NC_031072_61	NC_031072	NC_031072	61	40262	40444	1	E				0
NC_031072_NC_031072_62	NC_031072	NC_031072	62	40441	40629	1	E				0
NC_031072_NC_031072_63	NC_031072	NC_031072	63	40626	40928	1	E				0
NC_031072_NC_031072_64	NC_031072	NC_031072	64	40921	41139	1	E				0
NC_031072_NC_031072_65	NC_031072	NC_031072	65	41136	41528	1	E				0
NC_031072_NC_031072_66	NC_031072	NC_031072	66	41525	41836	1	E				0
NC_031072_NC_031072_67	NC_031072	NC_031072	67	41836	42204	1	D			Domain of unknown function (DUF4326) [PF14216.9]	0
NC_031072_NC_031072_68	NC_031072	NC_031072	68	42201	42356	1	E				0
NC_031072_NC_031072_69	NC_031072	NC_031072	69	42346	43434	1	E				0
NC_031072_NC_031072_70	NC_031072	NC_031072	70	43431	43727	1	E				0
NC_031072_NC_031072_71	NC_031072	NC_031072	71	43724	44179	1	E				0
NC_031072_NC_031072_72	NC_031072	NC_031072	72	44176	45231	1	E				0
NC_031072_NC_031072_73	NC_031072	NC_031072	73	45228	45818	1	D			Crossover junction endodeoxyribonuclease RuvC [PF02075.20]	0
NC_031072_NC_031072_74	NC_031072	NC_031072	74	45815	46003	1	E				1
NC_031072_NC_031072_75	NC_031072	NC_031072	75	46000	46776	1	E				0
NC_031072_NC_031072_76	NC_031072	NC_031072	76	46773	47240	1	E				0
NC_031072_NC_031072_77	NC_031072	NC_031072	77	47645	47896	-1	E				0
