	fasta	scaffold	gene_position	start_position	end_position	strandedness	rank	ko_id	kegg_hit	viral_id	viral_hit	viral_RBH	viral_identity	viral_bitScore	viral_eVal	peptidase_id	peptidase_family	peptidase_hit	peptidase_RBH	peptidase_identity	peptidase_bitScore	peptidase_eVal	pfam_hits	vogdb_id	vogdb_hits	vogdb_categories	heme_regulatory_motif_count	is_transposon	amg_flags
QGNH01000493.1_38	QGNH01000493.1	QGNH01000493.1	38	39043	39519	1	D			YP_009188046.1	YP_009188046.1 endonuclease VII [Mycobacterium phage Phlei]	False	0.398	98.0	9.153e-23								Recombination endonuclease VII [PF02945.18]				0	False	
QGNH01000493.1_39	QGNH01000493.1	QGNH01000493.1	39	39521	40042	1	D			YP_007010936.1	YP_007010936.1 HNH endonuclease [Deep-sea thermophilic phage D6E]	False	0.343	98.0	2.169e-22								HNH endonuclease [PF13392.9]; NUMOD4 motif [PF07463.14]	VOG00302	sp|Q5UPT6|YL245_MIMIV Uncharacterized HNH endonuclease L245; Xu	Xu	0	False	
QGNH01000493.1_40	QGNH01000493.1	QGNH01000493.1	40	40044	40610	1	D																NYN domain [PF01936.21]				0	False	
QGNH01000493.1_41	QGNH01000493.1	QGNH01000493.1	41	40805	41518	1	E																				0	False	
QGNH01000493.1_42	QGNH01000493.1	QGNH01000493.1	42	41519	42154	1	E																				0	False	
QGNH01000493.1_43	QGNH01000493.1	QGNH01000493.1	43	42180	42680	1	E																				0	False	
QGNH01000493.1_44	QGNH01000493.1	QGNH01000493.1	44	42680	43072	1	E																				0	False	
QGNH01000493.1_45	QGNH01000493.1	QGNH01000493.1	45	43074	43259	1	E																				0	False	
QGNH01000493.1_46	QGNH01000493.1	QGNH01000493.1	46	43261	43674	1	E																				0	False	
QGNH01000493.1_47	QGNH01000493.1	QGNH01000493.1	47	43774	45684	1	D			YP_009124831.1	YP_009124831.1 ribonucleotide reductase [Mycobacterium phage Gaia]	False	0.304	297.0	3.409e-84								Ribonucleotide reductase, barrel domain [PF02867.18]; Ribonucleotide reductase alpha domain [PF17975.4]	VOG00122	sp|P00452|RIR1_ECOLI Ribonucleoside-diphosphate reductase 1 subunit alpha; Xh	Xh	0	False	MKE
QGNH01000493.1_48	QGNH01000493.1	QGNH01000493.1	48	45689	46036	1	E																				0	False	
QGNH01000493.1_49	QGNH01000493.1	QGNH01000493.1	49	46033	46386	1	C	K04078	chaperonin GroES														Chaperonin 10 Kd subunit [PF00166.24]				0	False	
QGNH01000493.1_50	QGNH01000493.1	QGNH01000493.1	50	46580	46987	1	E																				0	False	
QGNH01000493.1_51	QGNH01000493.1	QGNH01000493.1	51	46971	47174	1	E																				0	False	
QGNH01000493.1_52	QGNH01000493.1	QGNH01000493.1	52	47185	47472	1	E																				0	False	
QGNH01000493.1_53	QGNH01000493.1	QGNH01000493.1	53	48770	49177	1	E																				0	False	
QGNH01000493.1_54	QGNH01000493.1	QGNH01000493.1	54	49186	49422	1	E																				0	False	
QGNH01000493.1_55	QGNH01000493.1	QGNH01000493.1	55	49422	49934	1	E																				0	False	
QGNH01000493.1_56	QGNH01000493.1	QGNH01000493.1	56	50019	50207	1	E																				0	False	
QGNH01000493.1_57	QGNH01000493.1	QGNH01000493.1	57	50286	50633	1	E																				0	False	
QGNH01000493.1_58	QGNH01000493.1	QGNH01000493.1	58	50770	51156	1	E																				0	False	
QGNH01000493.1_59	QGNH01000493.1	QGNH01000493.1	59	51107	51508	1	E																				0	False	
QGNH01000493.1_60	QGNH01000493.1	QGNH01000493.1	60	51799	51975	1	E																				0	False	
QGNH01000493.1_61	QGNH01000493.1	QGNH01000493.1	61	51977	52249	1	E																				0	False	
QGNH01000493.1_62	QGNH01000493.1	QGNH01000493.1	62	52249	52377	1	E																				0	False	
QGNH01000493.1_63	QGNH01000493.1	QGNH01000493.1	63	52577	52885	1	E																				0	False	
QGNH01000493.1_64	QGNH01000493.1	QGNH01000493.1	64	52885	53271	1	D																Cytidine and deoxycytidylate deaminase zinc-binding region [PF00383.26]; MafB19-like deaminase [PF14437.9]	VOG01490	REFSEQ hypothetical protein; Xu	Xu	0	False	
QGNH01000493.1_65	QGNH01000493.1	QGNH01000493.1	65	53255	53635	1	E			YP_009597677.1	YP_009597677.1 HNH endonuclease [Mycobacterium phage Lukilu]	False	0.47	77.0	6.401e-16												1	False	
QGNH01000493.1_66	QGNH01000493.1	QGNH01000493.1	66	53917	54252	1	E																				0	False	
QGNH01000493.1_67	QGNH01000493.1	QGNH01000493.1	67	54331	54594	1	E																				0	False	
QGNH01000493.1_68	QGNH01000493.1	QGNH01000493.1	68	54591	54944	1	E																				0	False	
QGNH01000493.1_69	QGNH01000493.1	QGNH01000493.1	69	54941	55276	1	E																				0	False	
QGNH01000493.1_70	QGNH01000493.1	QGNH01000493.1	70	55260	55508	1	E																				0	False	
QGNH01000493.1_71	QGNH01000493.1	QGNH01000493.1	71	55651	55971	1	E																				0	False	
QGNH01000493.1_72	QGNH01000493.1	QGNH01000493.1	72	55968	56186	1	E																				0	False	
QGNH01000493.1_73	QGNH01000493.1	QGNH01000493.1	73	56187	56609	1	E																				0	False	
QGNH01000493.1_74	QGNH01000493.1	QGNH01000493.1	74	56643	57065	1	E																				0	False	
QGNH01000493.1_75	QGNH01000493.1	QGNH01000493.1	75	57076	57495	1	E																				0	False	
QGNH01000493.1_76	QGNH01000493.1	QGNH01000493.1	76	57566	57973	1	E			YP_010298911.1	YP_010298911.1 protease [Klebsiella phage vB_KpM_FBKp24]	False	0.316	63.0	3.877e-11									VOG13516	REFSEQ protease; Xu	Xu	0	False	
QGNH01000493.1_77	QGNH01000493.1	QGNH01000493.1	77	58056	58268	1	E																				0	False	
QGNH01000493.1_78	QGNH01000493.1	QGNH01000493.1	78	58261	58536	1	E																	VOG00780	REFSEQ hypothetical protein; Xu	Xu	0	False	
QGNH01000493.1_79	QGNH01000493.1	QGNH01000493.1	79	58562	58801	1	E																				0	False	
QGNH01000493.1_80	QGNH01000493.1	QGNH01000493.1	80	58988	59935	1	E			YP_006987451.1	YP_006987451.1 hypothetical protein GAP32_346 [Cronobacter phage vB_CsaM_GAP32]	False	0.758	74.0	7.227e-13									VOG01261	REFSEQ hypothetical protein; Xu	Xu	0	False	
QGNH01000493.1_81	QGNH01000493.1	QGNH01000493.1	81	60081	60542	1	E																				0	False	
QGNH01000493.1_82	QGNH01000493.1	QGNH01000493.1	82	60542	61267	1	E																				0	False	
QGNH01000493.1_83	QGNH01000493.1	QGNH01000493.1	83	61396	61587	-1	E																				0	False	
QGNH01000493.1_84	QGNH01000493.1	QGNH01000493.1	84	61584	61826	-1	E																				0	False	
QGNH01000493.1_85	QGNH01000493.1	QGNH01000493.1	85	62325	62579	-1	E																				0	False	
QGNH01000493.1_86	QGNH01000493.1	QGNH01000493.1	86	62563	62955	-1	E																				0	False	
QGNH01000493.1_87	QGNH01000493.1	QGNH01000493.1	87	62956	63252	-1	E																				0	False	
QGNH01000493.1_88	QGNH01000493.1	QGNH01000493.1	88	63264	63473	-1	E																				0	False	
QGNH01000493.1_89	QGNH01000493.1	QGNH01000493.1	89	63470	63901	-1	E																				0	False	
QGNH01000493.1_90	QGNH01000493.1	QGNH01000493.1	90	63901	65001	-1	D			YP_009847605.1	YP_009847605.1 ATP-dependent DNA ligase [Aeromonas phage LAh_9]	False	0.342	195.0	7.669e-53								ATP dependent DNA ligase domain [PF01068.24]	VOG00242	sp|P00970|DNLI_BPT4 DNA ligase; XhXr	Xr;Xh	0	False	V
QGNH01000493.1_91	QGNH01000493.1	QGNH01000493.1	91	64988	65608	-1	D			YP_009015887.1	YP_009015887.1 homing endonuclease [Bacillus phage G]	False	0.309	95.0	4.223e-21								GIY-YIG catalytic domain [PF01541.27]	VOG00048	sp|P13299|TEV1_BPT4 Intron-associated endonuclease 1; Xh	Xh	0	False	
QGNH01000493.1_92	QGNH01000493.1	QGNH01000493.1	92	65605	65895	-1	E																				0	False	
QGNH01000493.1_93	QGNH01000493.1	QGNH01000493.1	93	65950	66564	-1	E																				0	False	
QGNH01000493.1_94	QGNH01000493.1	QGNH01000493.1	94	66561	66785	-1	E																				0	False	
QGNH01000493.1_95	QGNH01000493.1	QGNH01000493.1	95	66782	66991	-1	E																				1	False	
QGNH01000493.1_96	QGNH01000493.1	QGNH01000493.1	96	67190	67432	-1	E																				0	False	
QGNH01000493.1_97	QGNH01000493.1	QGNH01000493.1	97	67445	67624	-1	E																				0	False	
QGNH01000493.1_98	QGNH01000493.1	QGNH01000493.1	98	68139	68408	-1	E																				0	False	
QGNH01000493.1_99	QGNH01000493.1	QGNH01000493.1	99	68405	68701	-1	D																Protein of unknown function (DUF1356) [PF07092.15]				0	False	
QGNH01000493.1_100	QGNH01000493.1	QGNH01000493.1	100	68698	69867	-1	E																				0	False	
QGNH01000493.1_101	QGNH01000493.1	QGNH01000493.1	101	69867	70124	-1	E																				0	False	
QGNH01000493.1_102	QGNH01000493.1	QGNH01000493.1	102	70153	70410	-1	E																				0	False	
QGNH01000493.1_103	QGNH01000493.1	QGNH01000493.1	103	70410	71003	-1	E																				0	False	
QGNH01000493.1_104	QGNH01000493.1	QGNH01000493.1	104	71033	71458	-1	E																				0	False	
QGNH01000493.1_105	QGNH01000493.1	QGNH01000493.1	105	71467	71733	-1	E																				0	False	
QGNH01000493.1_106	QGNH01000493.1	QGNH01000493.1	106	71746	72066	-1	E																				1	False	
QGNH01000493.1_107	QGNH01000493.1	QGNH01000493.1	107	72021	72350	-1	E																				1	False	
QGNH01000493.1_108	QGNH01000493.1	QGNH01000493.1	108	72347	72556	-1	E																				0	False	
QGNH01000493.1_109	QGNH01000493.1	QGNH01000493.1	109	72746	74284	-1	D			YP_009015886.1	YP_009015886.1 gp594 [Bacillus phage G]	False	0.237	103.0	1.863e-21								SNF2-related domain [PF00176.26]; Helicase conserved C-terminal domain [PF00271.34]	VOG00107	sp|P20703|UVSW_BPT4 ATP-dependent DNA helicase uvsW; Xh	Xh	0	False	F
QGNH01000493.1_110	QGNH01000493.1	QGNH01000493.1	110	74285	74512	-1	E																				0	False	F
QGNH01000493.1_111	QGNH01000493.1	QGNH01000493.1	111	74509	75228	-1	E			YP_009777677.1	YP_009777677.1 Phage protein Gp37/Gp68-like protein [uncultured phage_MedDCM-OCT-S42-C7]	False	0.451	190.0	5.003e-53									VOG01505	sp|O64269|VG88_BPMD2 Gene 88 protein; Xu	Xu	0	False	F
QGNH01000493.1_112	QGNH01000493.1	QGNH01000493.1	112	75225	75536	-1	E																				0	False	F
QGNH01000493.1_113	QGNH01000493.1	QGNH01000493.1	113	75634	76638	-1	E																				0	False	F
QGNH01000493.1_114	QGNH01000493.1	QGNH01000493.1	114	76608	77069	-1	E																				0	False	F
QGNH01000493.1_115	QGNH01000493.1	QGNH01000493.1	115	77106	77837	-1	E																				0	False	F
QGNH01000493.1_116	QGNH01000493.1	QGNH01000493.1	116	77888	78304	-1	E																				0	False	F
