	fasta	scaffold	gene_position	start_position	end_position	strandedness	rank	ko_id	kegg_hit	peptidase_id	peptidase_family	peptidase_hit	peptidase_RBH	peptidase_bitScore	peptidase_eVal	peptidase_identity	pfam_hits	heme_regulatory_motif_count
MN901520_MN901520.1_31	MN901520	MN901520.1	31	24950	26647	1	E											0
MN901520_MN901520.1_32	MN901520	MN901520.1	32	26654	27691	1	E											0
MN901520_MN901520.1_33	MN901520	MN901520.1	33	27691	28101	1	E											0
MN901520_MN901520.1_34	MN901520	MN901520.1	34	28123	28617	1	E											0
MN901520_MN901520.1_35	MN901520	MN901520.1	35	28622	29506	-1	D										Family of unknown function (DUF6065) [PF19541.2]	0
MN901520_MN901520.1_36	MN901520	MN901520.1	36	29574	29699	1	E											0
MN901520_MN901520.1_37	MN901520	MN901520.1	37	29941	32358	1	C	K00525	ribonucleoside-diphosphate reductase alpha chain [EC:1.17.4.1]								Ribonucleotide reductase, barrel domain [PF02867.18]; Ribonucleotide reductase, all-alpha domain [PF00317.24]	0
MN901520_MN901520.1_38	MN901520	MN901520.1	38	32501	36025	1	C	K07317	adenine-specific DNA-methyltransferase [EC:2.1.1.72]								MmeI, helicase spacer domain [PF20465.1]; MmeI, DNA-methyltransferase domain [PF20473.1]; Eco57I restriction-modification methylase [PF07669.14]; N-6 DNA Methylase [PF02384.19]	0
MN901520_MN901520.1_39	MN901520	MN901520.1	39	36080	36268	-1	E											0
MN901520_MN901520.1_40	MN901520	MN901520.1	40	36722	37915	1	D										Phage integrase family [PF00589.25]	0
MN901520_MN901520.1_41	MN901520	MN901520.1	41	37916	38383	-1	E											0
MN901520_MN901520.1_42	MN901520	MN901520.1	42	38475	39839	-1	C	K14415	tRNA-splicing ligase RtcB (3'-phosphate/5'-hydroxy nucleic acid ligase) [EC:6.5.1.8]								tRNA-splicing ligase RtcB [PF01139.20]	0
MN901520_MN901520.1_43	MN901520	MN901520.1	43	40085	40297	-1	E											0
MN901520_MN901520.1_44	MN901520	MN901520.1	44	40294	40551	-1	E											0
MN901520_MN901520.1_45	MN901520	MN901520.1	45	40548	40733	-1	E											0
MN901520_MN901520.1_46	MN901520	MN901520.1	46	40711	40971	-1	E											0
MN901520_MN901520.1_47	MN901520	MN901520.1	47	40941	41372	-1	E											0
MN901520_MN901520.1_48	MN901520	MN901520.1	48	41369	41917	-1	C	K01494	dCTP deaminase [EC:3.5.4.13]								dUTPase [PF00692.22]; 2'-deoxycytidine 5'-triphosphate deaminase (DCD) [PF06559.14]	0
MN901520_MN901520.1_49	MN901520	MN901520.1	49	41914	42618	-1	C	K03465	thymidylate synthase (FAD) [EC:2.1.1.148]								Thymidylate synthase complementing protein [PF02511.18]	0
MN901520_MN901520.1_50	MN901520	MN901520.1	50	42615	42827	-1	E											0
MN901520_MN901520.1_51	MN901520	MN901520.1	51	42873	45437	-1	D										DNA polymerase family B [PF00136.24]; DNA polymerase family B, exonuclease domain [PF03104.22]; Predicted 3'-5' exonuclease related to the exonuclease domain of PolB [PF10108.12]	0
MN901520_MN901520.1_52	MN901520	MN901520.1	52	45555	46028	-1	E											0
MN901520_MN901520.1_53	MN901520	MN901520.1	53	46212	47126	-1	D										Family of unknown function (DUF6610) [PF20314.1]	0
MN901520_MN901520.1_54	MN901520	MN901520.1	54	47140	47313	-1	E											0
MN901520_MN901520.1_55	MN901520	MN901520.1	55	47310	47438	-1	E											0
MN901520_MN901520.1_56	MN901520	MN901520.1	56	47431	47631	-1	E											0
MN901520_MN901520.1_57	MN901520	MN901520.1	57	47632	47841	-1	E											0
MN901520_MN901520.1_58	MN901520	MN901520.1	58	47834	48013	-1	E											0
MN901520_MN901520.1_59	MN901520	MN901520.1	59	48013	48141	-1	E											0
MN901520_MN901520.1_60	MN901520	MN901520.1	60	48141	49157	-1	D										PD-(D/E)XK nuclease superfamily [PF12705.10]; Domain of unknown function DUF83 [PF01930.20]	0
MN901520_MN901520.1_61	MN901520	MN901520.1	61	49232	49396	-1	E											0
MN901520_MN901520.1_62	MN901520	MN901520.1	62	49393	49551	-1	E											0
MN901520_MN901520.1_63	MN901520	MN901520.1	63	49548	49832	-1	D										Domain of unknown function (DUF6378) [PF19905.2]	0
MN901520_MN901520.1_64	MN901520	MN901520.1	64	49816	50202	-1	E											0
MN901520_MN901520.1_65	MN901520	MN901520.1	65	50221	50571	-1	E											0
MN901520_MN901520.1_66	MN901520	MN901520.1	66	50571	50996	-1	E											0
MN901520_MN901520.1_67	MN901520	MN901520.1	67	51085	52266	-1	E											0
MN901520_MN901520.1_68	MN901520	MN901520.1	68	52263	53498	-1	E											0
MN901520_MN901520.1_69	MN901520	MN901520.1	69	53541	55034	-1	E											0
MN901520_MN901520.1_70	MN901520	MN901520.1	70	55112	55363	-1	E											0
MN901520_MN901520.1_71	MN901520	MN901520.1	71	55414	56364	-1	E											0
MN901520_MN901520.1_72	MN901520	MN901520.1	72	56772	56984	-1	E											0
MN901520_MN901520.1_73	MN901520	MN901520.1	73	56981	57112	-1	E											0
MN901520_MN901520.1_74	MN901520	MN901520.1	74	57113	57520	-1	E											0
MN901520_MN901520.1_75	MN901520	MN901520.1	75	57703	57837	-1	E											0
MN901520_MN901520.1_76	MN901520	MN901520.1	76	57839	58714	-1	D			MER0807710	I87	MER0807710 - family I87 unassigned peptidase inhibitors () [I87.UPW]#I87#{inhibitor unit: 89-331}~source R4TJL2~	True	432.0	1.117e-135	0.855	SPFH domain / Band 7 family [PF01145.28]	0
MN901520_MN901520.1_77	MN901520	MN901520.1	77	59032	59583	1	E											0
MN901520_MN901520.1_78	MN901520	MN901520.1	78	59580	60065	-1	E											0
MN901520_MN901520.1_79	MN901520	MN901520.1	79	60358	60837	1	E											0
MN901520_MN901520.1_80	MN901520	MN901520.1	80	60834	61298	1	D										ERCC4 domain [PF02732.18]	0
MN901520_MN901520.1_81	MN901520	MN901520.1	81	61208	61414	-1	E											0
MN901520_MN901520.1_82	MN901520	MN901520.1	82	61622	61804	-1	E											0
MN901520_MN901520.1_83	MN901520	MN901520.1	83	61797	62129	-1	E											0
MN901520_MN901520.1_84	MN901520	MN901520.1	84	62129	62425	-1	E											0
MN901520_MN901520.1_85	MN901520	MN901520.1	85	62422	62874	-1	E											0
MN901520_MN901520.1_86	MN901520	MN901520.1	86	62871	63146	-1	E											0
MN901520_MN901520.1_87	MN901520	MN901520.1	87	63143	63280	-1	E											0
MN901520_MN901520.1_88	MN901520	MN901520.1	88	63280	63711	-1	E											0
MN901520_MN901520.1_89	MN901520	MN901520.1	89	63714	64133	-1	E											0
MN901520_MN901520.1_90	MN901520	MN901520.1	90	64133	64309	-1	E											0
MN901520_MN901520.1_91	MN901520	MN901520.1	91	64462	64728	-1	E											0
MN901520_MN901520.1_92	MN901520	MN901520.1	92	64728	65126	-1	E											0
MN901520_MN901520.1_93	MN901520	MN901520.1	93	65176	66972	-1	D										Helicase C-terminal domain [PF13307.9]; Type III restriction enzyme, res subunit [PF04851.18]	0
MN901520_MN901520.1_94	MN901520	MN901520.1	94	67053	67205	-1	E											0
MN901520_MN901520.1_95	MN901520	MN901520.1	95	67227	67559	-1	E											0
MN901520_MN901520.1_96	MN901520	MN901520.1	96	67567	68220	-1	E											0
MN901520_MN901520.1_97	MN901520	MN901520.1	97	68291	68509	-1	E											0
MN901520_MN901520.1_98	MN901520	MN901520.1	98	68506	69357	-1	E											0
MN901520_MN901520.1_99	MN901520	MN901520.1	99	69374	69562	-1	E											0
MN901520_MN901520.1_100	MN901520	MN901520.1	100	69562	69738	-1	E											0
MN901520_MN901520.1_101	MN901520	MN901520.1	101	70020	70289	-1	E											0
MN901520_MN901520.1_102	MN901520	MN901520.1	102	70286	70651	-1	E											0
MN901520_MN901520.1_103	MN901520	MN901520.1	103	70670	71338	-1	E											0
MN901520_MN901520.1_104	MN901520	MN901520.1	104	71335	71454	-1	E											0
MN901520_MN901520.1_105	MN901520	MN901520.1	105	71454	71702	-1	E											0
MN901520_MN901520.1_106	MN901520	MN901520.1	106	71706	71813	-1	E											0
MN901520_MN901520.1_107	MN901520	MN901520.1	107	71813	72091	-1	E											0
MN901520_MN901520.1_108	MN901520	MN901520.1	108	72088	72231	-1	E											0
MN901520_MN901520.1_109	MN901520	MN901520.1	109	72462	72599	-1	E											0
MN901520_MN901520.1_110	MN901520	MN901520.1	110	72607	72897	-1	E											0
MN901520_MN901520.1_111	MN901520	MN901520.1	111	72997	73356	-1	E											0
MN901520_MN901520.1_112	MN901520	MN901520.1	112	73680	74030	-1	E											0
MN901520_MN901520.1_113	MN901520	MN901520.1	113	74023	74364	-1	E											0
MN901520_MN901520.1_114	MN901520	MN901520.1	114	74468	75373	-1	E											0
