target	query	e-value	score	length	start	end
CP001157.1_3705297_3705512_-	VOG00136	3.1e-09	34.1	71	1	69
CP001157.1_4030195_4031019_+	VOG00137	4.6e-31	104.6	274	123	265
CP001157.1_4677085_4678527_+	VOG00137	4.5e-27	91.3	480	340	453
CP001157.1_4916436_4917512_-	VOG00137	2.3e-24	82.4	358	225	333
CP001157.1_3913787_3914590_-	VOG00137	3.4e-24	81.9	267	168	265
CP001157.1_3794281_3795081_-	VOG00156	1.9e-08	29.7	266	22	117
CP001157.1_4770914_4772776_+	VOG00158	5.7e-128	424.9	620	6	607
CP001157.1_3912683_3913687_-	VOG00158	5.5e-52	173.6	334	60	329
CP001157.1_4871517_4872371_-	VOG00158	2.2e-32	108.6	284	27	279
CP001157.1_4076332_4076871_-	VOG00158	1.1e-10	36.6	179	89	163
CP001157.1_4468176_4468682_-	VOG00158	5.4e-09	28.3	168	10	157
CP001157.1_4563048_4563566_-	VOG00158	1.4e-08	26.3	172	81	164
CP001157.1_4130232_4130732_-	VOG00158	1.1e-07	25.5	166	25	158
CP001157.1_3790949_3792139_-	VOG00168	2.5e-13	45.6	396	78	386
CP001157.1_4931381_4932166_+	VOG00174	2.4e-09	32.1	261	154	235
CP001157.1_4691194_4692624_-	VOG00184	1.4e-45	136.8	476	184	476
CP001157.1_3794281_3795081_-	VOG00191	6e-17	58.3	266	20	137
CP001157.1_5355147_5358119_-	VOG00203	1.7e-19	49.7	966	468	575
CP001157.1_4906723_4908798_+	VOG00203	3.5e-15	34.5	691	499	597
CP001157.1_5355147_5358119_-	VOG00205	3.2e-39	130.3	966	34	585
CP001157.1_4495156_4496292_+	VOG00211	5.5e-09	30.6	378	98	187
CP001157.1_5355147_5358119_-	VOG00214	9.8e-15	49.6	966	59	235
CP001157.1_4531802_4532524_-	VOG00221	1e-23	80.8	240	9	231
CP001157.1_4768933_4770849_+	VOG00229	1.1e-62	209.0	638	17	366
CP001157.1_3774511_3777234_-	VOG00229	3.7e-12	41.6	907	34	277
CP001157.1_4140781_4142142_-	VOG00236	1e-11	37.5	453	82	299
CP001157.1_5194329_5198540_-	VOG00239	7.7e-15	29.8	1403	5	239
CP001157.1_5194329_5198540_-	VOG00239	7.7e-15	25.3	1403	843	1025
CP001157.1_5185271_5190790_-	VOG00239	2.2e-13	31.5	1839	5	59
CP001157.1_5191069_5194065_-	VOG00239	3.4e-09	31.7	998	5	331
CP001157.1_3445248_3448244_-	VOG00239	1.9e-08	29.4	998	5	181
CP001157.1_5198816_5200477_-	VOG00239	3.8e-08	27.7	553	5	80
CP001157.1_5002627_5004225_-	VOG00239	1.6e-07	26.0	532	5	66
CP001157.1_4463868_4464074_+	VOG00259	2.6e-13	46.8	68	9	60
CP001157.1_4104384_4104668_-	VOG00259	5e-08	29.7	94	2	81
CP001157.1_4222281_4222565_-	VOG00259	5e-08	29.7	94	2	81
CP001157.1_4208067_4209179_+	VOG00261	3.6e-21	72.0	370	121	336
CP001157.1_4977184_4978149_+	VOG00261	6.6e-19	63.0	321	43	312
CP001157.1_3983626_3984513_-	VOG00261	5.5e-18	61.1	283	60	261
CP001157.1_4250667_4251482_-	VOG00261	3.3e-16	53.3	271	25	252
CP001157.1_3862992_3863780_-	VOG00261	1.9e-15	53.1	262	8	243
CP001157.1_4903250_4904188_-	VOG00261	3.3e-14	48.4	312	61	181
CP001157.1_3903357_3903971_-	VOG00261	1.3e-12	43.3	204	8	194
CP001157.1_4626596_4627366_-	VOG00261	2.9e-11	39.3	256	36	132
CP001157.1_4793851_4794741_+	VOG00261	1e-09	33.4	296	10	103
CP001157.1_4703139_4705112_+	VOG00261	1.2e-07	27.3	657	430	467
CP001157.1_4340284_4341957_+	VOG00264	5.9e-18	26.4	557	4	53
CP001157.1_4340284_4341957_+	VOG00264	5.9e-18	30.6	557	188	496
CP001157.1_4826071_4828563_-	VOG00264	8.6e-16	25.7	633	425	490
CP001157.1_4475769_4477529_-	VOG00264	1.8e-14	33.0	586	483	554
CP001157.1_4292725_4293492_-	VOG00264	1.5e-13	28.7	254	127	196
CP001157.1_4495156_4496292_+	VOG00264	7.1e-09	30.6	378	104	304
CP001157.1_5046214_5049519_-	VOG00264	8.4e-09	28.0	1045	563	1008
CP001157.1_4895914_4897305_-	VOG00272	3e-16	53.5	463	32	242
CP001157.1_4374844_4376343_-	VOG00272	8.6e-14	44.8	499	53	228
CP001157.1_4327033_4328946_-	VOG00282	1.8e-30	102.6	637	150	376
CP001157.1_5155147_5157675_+	VOG00282	1.2e-10	25.6	842	608	704
CP001157.1_3729252_3730310_-	VOG00282	6.2e-10	34.9	352	24	123
CP001157.1_5289246_5291081_-	VOG00288	1e-82	275.6	578	31	578
CP001157.1_3487673_3489178_-	VOG00288	6.8e-29	97.7	501	1	242
CP001157.1_3567105_3568874_+	VOG00288	5.2e-11	32.5	589	62	162
CP001157.1_3778259_3778801_-	VOG00291	9.4e-36	120.3	180	1	105
CP001157.1_4140781_4142142_-	VOG00297	1.8e-07	25.6	453	71	134
CP001157.1_4607763_4608305_+	VOG00301	3e-10	36.7	180	7	177
CP001157.1_3771861_3773486_-	VOG00303	1.2e-70	235.5	520	1	493
CP001157.1_4359191_4359760_+	VOG00303	4.7e-44	147.8	189	5	148
CP001157.1_5349866_5351548_-	VOG00306	2.9e-19	65.9	243	5	110
CP001157.1_5336359_5337243_-	VOG00306	1.8e-12	43.3	294	39	155
CP001157.1_3494663_3497503_-	VOG00322	1.4e-09	33.2	946	167	242
CP001157.1_3797234_3797776_-	VOG00324	4.2e-43	144.3	180	6	179
CP001157.1_4754771_4755604_+	VOG00333	1.5e-18	62.6	277	3	261
CP001157.1_3479404_3480390_-	VOG00333	5.5e-17	54.7	323	4	300
CP001157.1_3805934_3806974_+	VOG00344	1.2e-69	232.3	346	24	343
CP001157.1_4875775_4876290_-	VOG00346	4.3e-42	140.8	171	8	140
CP001157.1_5129310_5132402_+	VOG00352	9.5e-107	257.5	1030	281	652
CP001157.1_5129310_5132402_+	VOG00352	9.5e-107	95.4	1030	678	798
CP001157.1_3767075_3769828_+	VOG00352	1e-90	189.6	917	269	511
CP001157.1_3767075_3769828_+	VOG00352	1e-90	110.0	917	662	784
CP001157.1_3572566_3575310_+	VOG00352	1.1e-90	298.3	914	390	910
CP001157.1_4353318_4355834_-	VOG00352	2.3e-42	141.2	830	562	803
CP001157.1_4151781_4154285_-	VOG00352	3e-42	141.1	796	408	782
CP001157.1_3596920_3600405_+	VOG00352	1.9e-41	138.4	1161	786	1158
CP001157.1_4913580_4914902_+	VOG00352	1.3e-32	109.3	440	187	428
CP001157.1_5006212_5007573_-	VOG00352	1.5e-24	82.5	453	229	445
CP001157.1_4660087_4661172_+	VOG00352	8e-24	80.3	361	90	359
CP001157.1_3507714_3509441_-	VOG00352	1e-22	76.4	575	4	123
CP001157.1_5132399_5133442_+	VOG00352	3.2e-22	75.0	347	3	109
CP001157.1_4298743_4301688_+	VOG00352	1.5e-21	72.6	981	736	973
CP001157.1_4912850_4913539_+	VOG00352	5.9e-21	70.7	229	4	120
CP001157.1_4727015_4727818_+	VOG00352	1.8e-19	65.9	267	25	147
CP001157.1_4661169_4662605_+	VOG00352	1.2e-18	63.1	478	4	118
CP001157.1_3759692_3761023_-	VOG00352	1.6e-16	55.2	443	228	422
CP001157.1_3761024_3761725_-	VOG00352	2.9e-15	51.8	233	6	119
CP001157.1_4834851_4835606_-	VOG00352	3.4e-15	51.7	251	2	121
CP001157.1_5168583_5170142_+	VOG00352	6.9e-15	50.7	519	305	517
CP001157.1_4149369_4150154_-	VOG00352	8.3e-15	50.3	261	12	126
CP001157.1_5007629_5008684_-	VOG00352	2.7e-14	48.8	289	51	184
CP001157.1_4727815_4729149_+	VOG00352	3.7e-14	48.1	444	219	434
CP001157.1_4301711_4303111_+	VOG00352	5.6e-11	37.7	466	1	116
CP001157.1_3892162_3892809_-	VOG00352	2.2e-08	29.1	215	5	124
CP001157.1_4290036_4291598_+	VOG00375	5.6e-07	25.6	520	338	485
CP001157.1_4102343_4103203_-	VOG00376	1.6e-68	228.7	286	9	284
CP001157.1_4220240_4221100_-	VOG00376	1.6e-68	228.7	286	9	284
CP001157.1_3710438_3711040_-	VOG00376	2.6e-55	185.2	175	4	174
CP001157.1_3428652_3429797_-	VOG00376	1.8e-30	103.1	381	8	337
CP001157.1_5126370_5127515_+	VOG00376	2.6e-30	102.6	381	8	337
CP001157.1_3711915_3712940_-	VOG00376	6.5e-23	77.6	341	14	310
CP001157.1_5027709_5028659_+	VOG00376	1.4e-20	70.0	316	2	285
CP001157.1_3421112_3421669_-	VOG00376	1e-11	41.2	185	104	183
CP001157.1_3429874_3430248_-	VOG00376	1.1e-09	34.6	124	11	115
CP001157.1_3681328_3681702_+	VOG00376	1.4e-08	30.8	124	11	114
CP001157.1_3431079_3431696_-	VOG00376	1.7e-08	30.4	205	2	65
CP001157.1_4649995_4650345_+	VOG00376	1.8e-08	30.6	116	6	107
CP001157.1_3722026_3722700_-	VOG00380	1.1e-44	150.0	224	2	223
CP001157.1_3396410_3397234_-	VOG00380	1.3e-13	47.3	274	23	218
CP001157.1_3925422_3926729_-	VOG00380	4.7e-11	38.8	435	23	173
CP001157.1_4655448_4656902_-	VOG00380	2.4e-09	33.0	484	182	341
CP001157.1_4020644_4022224_-	VOG00380	4e-08	28.8	526	229	398
CP001157.1_3402589_3406605_+	VOG00390	3.7e-17	57.7	1338	30	134
CP001157.1_5336359_5337243_-	VOG00403	5.2e-15	50.6	294	57	165
CP001157.1_4495156_4496292_+	VOG00413	3.3e-08	28.6	378	105	300
CP001157.1_4882933_4883727_-	VOG00416	1.8e-139	463.1	264	1	263
CP001157.1_4875775_4876290_-	VOG00416	1.3e-17	60.4	171	7	129
CP001157.1_3809723_3810295_-	VOG00433	1.4e-09	34.8	147	13	113
CP001157.1_4016177_4017643_+	VOG00434	1.4e-15	53.5	488	276	397
CP001157.1_4010584_4011141_+	VOG00441	1.3e-08	30.0	185	38	117
CP001157.1_4889727_4890206_-	VOG00441	4.1e-08	28.5	159	10	68
CP001157.1_4327033_4328946_-	VOG00458	9.9e-47	156.1	637	150	396
CP001157.1_4608407_4609747_+	VOG00458	2.6e-10	27.3	446	12	105
CP001157.1_3794281_3795081_-	VOG00514	3.2e-26	88.3	266	2	140
CP001157.1_5349866_5351548_-	VOG00517	8.7e-11	37.7	243	3	53
CP001157.1_3795970_3796887_-	VOG00521	6.7e-56	59.8	297	1	97
CP001157.1_3795970_3796887_-	VOG00521	6.7e-56	132.1	297	106	290
CP001157.1_3406769_3408019_+	VOG00527	1.1e-90	301.7	416	96	411
CP001157.1_5346025_5348796_-	VOG00542	4.9e-12	38.5	888	35	422
CP001157.1_4327033_4328946_-	VOG00553	1.2e-42	141.9	637	160	369
CP001157.1_3797843_3798298_-	VOG00556	3.5e-14	50.0	78	17	77
CP001157.1_4327033_4328946_-	VOG00564	2.4e-25	85.4	637	167	319
CP001157.1_3913787_3914590_-	VOG00595	1.7e-23	80.0	267	142	254
CP001157.1_4677085_4678527_+	VOG00595	4.9e-22	74.8	480	340	432
CP001157.1_4916436_4917512_-	VOG00595	6.3e-18	61.5	358	224	336
CP001157.1_4030195_4031019_+	VOG00595	4.1e-17	58.7	274	170	258
CP001157.1_4931381_4932166_+	VOG00607	4.1e-16	40.6	261	139	197
CP001157.1_4100541_4101746_+	VOG00657	5.9e-88	292.2	401	4	387
CP001157.1_3679716_3680918_-	VOG00657	9.5e-35	116.9	400	32	377
CP001157.1_5359570_5360061_-	VOG00657	4.3e-29	98.5	163	4	156
CP001157.1_4001036_4001932_-	VOG00657	7.6e-22	74.5	298	78	289
CP001157.1_4842584_4843483_+	VOG00657	1.6e-17	60.3	299	52	281
CP001157.1_3720276_3721523_+	VOG00657	1.5e-16	56.9	415	41	305
CP001157.1_5027102_5027635_-	VOG00657	9.2e-10	34.6	177	50	154
CP001157.1_5194329_5198540_-	VOG00661	8.4e-28	61.8	1403	3	83
CP001157.1_5194329_5198540_-	VOG00661	8.4e-28	44.4	1403	846	897
CP001157.1_5185271_5190790_-	VOG00661	4.6e-26	57.6	1839	4	105
CP001157.1_5185271_5190790_-	VOG00661	4.6e-26	44.0	1839	844	891
CP001157.1_5208142_5210712_-	VOG00661	2.6e-20	69.0	856	3	113
CP001157.1_5191069_5194065_-	VOG00661	3.3e-18	62.1	998	3	110
CP001157.1_3445248_3448244_-	VOG00661	4.4e-18	61.7	998	3	100
CP001157.1_5200752_5203376_-	VOG00661	2.5e-16	55.9	874	3	117
CP001157.1_5198816_5200477_-	VOG00661	1.5e-15	53.3	553	3	54
CP001157.1_5002627_5004225_-	VOG00661	4.5e-15	50.5	532	4	126
CP001157.1_4901483_4902115_-	VOG00680	5.9e-10	35.9	210	110	207
CP001157.1_4768933_4770849_+	VOG00694	1.1e-25	86.3	638	31	364
CP001157.1_4327033_4328946_-	VOG00701	1.6e-33	112.7	637	172	387
CP001157.1_3790064_3790417_-	VOG00706	5.6e-40	132.0	117	19	112
CP001157.1_4336218_4337345_-	VOG00733	6.6e-63	210.3	375	1	337
CP001157.1_4745793_4746554_-	VOG00733	9e-07	25.3	253	192	220
CP001157.1_3786701_3789937_-	VOG00737	9.1e-26	82.5	1072	94	1061
CP001157.1_4497535_4498557_+	VOG00739	2.8e-17	57.9	340	4	115
CP001157.1_3786251_3786694_-	VOG00741	5.6e-38	126.9	147	1	129
CP001157.1_4108747_4109133_+	VOG00749	3.2e-08	29.2	128	3	74
CP001157.1_4490502_4491266_+	VOG00767	7.1e-45	149.8	254	45	218
CP001157.1_5252356_5254044_-	VOG00767	8.4e-45	149.4	299	40	238
CP001157.1_4492115_4492882_-	VOG00767	2.1e-36	121.3	252	42	213
CP001157.1_3786701_3789937_-	VOG00774	2.5e-119	338.9	1072	2	753
CP001157.1_3786701_3789937_-	VOG00774	2.5e-119	49.4	1072	766	1036
CP001157.1_5355147_5358119_-	VOG00779	4.2e-31	47.1	966	58	256
CP001157.1_5355147_5358119_-	VOG00779	4.2e-31	55.5	966	483	596
CP001157.1_5294919_5296283_-	VOG00785	7.4e-15	51.1	454	5	202
CP001157.1_4746556_4747224_-	VOG00785	6.1e-12	38.5	219	2	108
CP001157.1_4531802_4532524_-	VOG00791	2.7e-17	59.2	240	9	187
CP001157.1_4698829_4700187_-	VOG00801	9.7e-09	28.6	452	13	276
CP001157.1_4327033_4328946_-	VOG00812	3.5e-24	81.7	637	183	319
CP001157.1_4327033_4328946_-	VOG00842	7.4e-85	277.9	637	148	587
CP001157.1_4608407_4609747_+	VOG00842	4.1e-12	33.9	446	48	105
CP001157.1_4329107_4329730_-	VOG00845	6.5e-09	29.7	197	14	196
CP001157.1_3796884_3797237_-	VOG00875	2.1e-25	86.5	114	4	109
CP001157.1_3792227_3792526_-	VOG00897	8.1e-12	41.0	99	16	83
CP001157.1_4010584_4011141_+	VOG00917	2.2e-11	40.0	185	48	142
CP001157.1_4889727_4890206_-	VOG00917	2.7e-08	29.7	159	18	65
CP001157.1_3734162_3734428_-	VOG00919	1.5e-10	38.2	88	1	50
CP001157.1_4016177_4017643_+	VOG00923	1.1e-21	74.0	488	279	427
CP001157.1_3392292_3392909_-	VOG00923	1.3e-17	60.8	205	76	182
CP001157.1_3391636_3392157_-	VOG00923	9e-17	57.0	173	58	161
CP001157.1_4843480_4844181_+	VOG00933	2.1e-11	37.5	233	2	183
CP001157.1_4734777_4735478_-	VOG00933	4.4e-11	38.1	217	1	183
CP001157.1_3785046_3786254_-	VOG00953	2.9e-134	415.2	391	2	322
CP001157.1_3785046_3786254_-	VOG00953	2.9e-134	30.8	391	330	387
CP001157.1_4916436_4917512_-	VOG00968	1.8e-18	62.8	358	232	345
CP001157.1_4677085_4678527_+	VOG00968	1.6e-15	53.9	480	320	437
CP001157.1_4030195_4031019_+	VOG00968	2.4e-14	49.1	274	170	267
CP001157.1_3913787_3914590_-	VOG00968	7.1e-13	45.2	267	123	265
CP001157.1_5355147_5358119_-	VOG00975	1.1e-17	38.3	966	493	557
CP001157.1_4292725_4293492_-	VOG00998	5.2e-10	27.6	254	133	205
CP001157.1_3790949_3792139_-	VOG01001	2.9e-109	363.0	396	2	394
CP001157.1_3711915_3712940_-	VOG01024	3.2e-07	26.1	341	12	55
CP001157.1_3913787_3914590_-	VOG01034	2.5e-07	27.1	267	37	80
CP001157.1_4521793_4523217_-	VOG01061	1.7e-10	36.6	474	336	400
CP001157.1_4525616_4527424_-	VOG01067	3.2e-13	45.1	602	375	535
CP001157.1_5137651_5138601_+	VOG01067	2.1e-12	42.9	316	53	205
CP001157.1_4935463_4936812_-	VOG01067	6e-12	41.7	449	113	261
CP001157.1_4505950_4506816_-	VOG01067	7.4e-12	41.6	278	25	244
CP001157.1_5099570_5101141_-	VOG01067	1.7e-11	26.6	523	49	199
CP001157.1_4826071_4828563_-	VOG01067	3.5e-11	29.4	633	337	461
CP001157.1_5102396_5103163_+	VOG01067	8.2e-10	34.7	255	25	167
CP001157.1_4292725_4293492_-	VOG01067	9.3e-10	34.7	254	26	187
CP001157.1_4475769_4477529_-	VOG01067	2.2e-09	32.1	586	368	524
CP001157.1_4787886_4788683_+	VOG01067	5.3e-09	32.1	265	27	169
CP001157.1_3900271_3901320_-	VOG01067	1.1e-08	31.2	349	59	252
CP001157.1_3554136_3555923_-	VOG01067	1.6e-08	29.8	571	360	509
CP001157.1_5133460_5134602_-	VOG01067	2.6e-08	29.5	380	49	189
CP001157.1_3973523_3974443_-	VOG01067	4.3e-08	28.9	306	15	175
CP001157.1_4873483_4874151_-	VOG01067	5e-08	28.5	198	9	141
CP001157.1_5310208_5310924_-	VOG01067	5.6e-08	28.2	238	31	181
CP001157.1_4876421_4877533_+	VOG01099	9.7e-14	47.0	370	42	234
CP001157.1_4319313_4321823_-	VOG01129	2.3e-36	120.4	836	325	549
CP001157.1_4653485_4655305_-	VOG01129	2.9e-29	97.8	606	7	277
CP001157.1_3566484_3566879_-	VOG01133	1.4e-07	27.7	131	25	94
CP001157.1_3640230_3642680_-	VOG01157	1e-10	25.9	816	629	696
CP001157.1_4875775_4876290_-	VOG01182	3.1e-10	35.5	171	10	112
CP001157.1_4336218_4337345_-	VOG01184	2.4e-26	89.2	375	4	72
CP001157.1_3764460_3765824_-	VOG01191	7.4e-09	31.8	454	280	445
CP001157.1_4725150_4725998_-	VOG01203	9e-15	51.0	282	94	231
CP001157.1_4392575_4394467_-	VOG01210	4.2e-26	87.8	630	402	622
CP001157.1_4180735_4181817_-	VOG01215	2.7e-26	87.8	333	186	257
CP001157.1_3989693_3990535_-	VOG01215	4.3e-25	84.0	280	147	222
CP001157.1_4853491_4855500_+	VOG01255	2.1e-57	191.1	669	19	637
CP001157.1_5261178_5264858_-	VOG01255	4.6e-22	48.4	1171	328	420
CP001157.1_3800355_3800687_-	VOG01262	1.6e-29	98.8	104	2	103
CP001157.1_5336359_5337243_-	VOG01264	1.4e-11	40.4	294	39	134
CP001157.1_4392575_4394467_-	VOG01293	6.5e-149	494.3	630	1	622
CP001157.1_4389147_4391405_-	VOG01293	3.3e-103	342.6	752	12	564
CP001157.1_5198816_5200477_-	VOG01298	1.3e-10	36.2	553	3	116
CP001157.1_5002627_5004225_-	VOG01298	9.8e-10	34.3	532	3	112
CP001157.1_5194329_5198540_-	VOG01299	9.5e-19	38.7	1403	4	114
CP001157.1_5194329_5198540_-	VOG01299	9.5e-19	33.7	1403	849	1146
CP001157.1_5185271_5190790_-	VOG01299	4.2e-16	34.8	1839	4	114
CP001157.1_5200752_5203376_-	VOG01299	9.9e-12	39.9	874	4	333
CP001157.1_3445248_3448244_-	VOG01299	1.5e-10	36.7	998	4	114
CP001157.1_5198816_5200477_-	VOG01299	4.4e-09	30.8	553	4	332
CP001157.1_5191069_5194065_-	VOG01299	5e-09	30.1	998	4	114
CP001157.1_5002627_5004225_-	VOG01299	3.4e-08	28.2	532	4	114
CP001157.1_3801459_3802148_-	VOG01305	2.5e-82	272.3	229	1	225
CP001157.1_4901483_4902115_-	VOG01318	9.3e-08	28.0	210	61	201
CP001157.1_3786701_3789937_-	VOG01320	2.8e-10	34.5	1072	901	981
CP001157.1_5336359_5337243_-	VOG01350	7.9e-28	94.2	294	44	201
CP001157.1_4677085_4678527_+	VOG01369	3.7e-19	63.1	480	332	440
CP001157.1_4030195_4031019_+	VOG01369	1.2e-15	51.5	274	154	260
CP001157.1_4916436_4917512_-	VOG01369	1.5e-15	51.0	358	227	331
CP001157.1_3913787_3914590_-	VOG01369	7.1e-08	25.6	267	161	256
CP001157.1_3802157_3803164_-	VOG01409	1.6e-136	451.2	335	1	333
CP001157.1_3667177_3667815_-	VOG01428	1.4e-49	165.6	212	1	207
CP001157.1_5337253_5338041_-	VOG01428	6.2e-44	147.0	262	1	231
CP001157.1_4577517_4578287_-	VOG01428	2.2e-32	109.0	256	5	234
CP001157.1_3586118_3586933_+	VOG01428	2.9e-24	82.4	271	1	242
CP001157.1_4960227_4961156_-	VOG01428	5.2e-09	31.8	275	10	64
CP001157.1_4017656_4018132_-	VOG01436	9.5e-14	39.5	158	7	109
CP001157.1_4731278_4731901_+	VOG01441	5.4e-09	31.8	207	64	193
CP001157.1_5194329_5198540_-	VOG01455	9.6e-37	69.5	1403	3	225
CP001157.1_5194329_5198540_-	VOG01455	9.6e-37	69.4	1403	817	1206
CP001157.1_5185271_5190790_-	VOG01455	2.5e-34	64.3	1839	3	220
CP001157.1_5185271_5190790_-	VOG01455	2.5e-34	62.3	1839	813	1216
CP001157.1_5208142_5210712_-	VOG01455	9.4e-21	71.1	856	3	116
CP001157.1_5200752_5203376_-	VOG01455	1e-18	62.8	874	3	365
CP001157.1_5198816_5200477_-	VOG01455	1e-17	59.7	553	3	332
CP001157.1_5191069_5194065_-	VOG01455	3.3e-17	59.4	998	3	268
CP001157.1_3445248_3448244_-	VOG01455	6.9e-17	55.9	998	3	260
CP001157.1_5002627_5004225_-	VOG01455	4.6e-16	53.8	532	3	215
CP001157.1_4677085_4678527_+	VOG01464	7.7e-19	64.7	480	340	437
