Target Name	ID	EC value	E-Value (sequence)	Score (domain)
NZ_ASXD01000050.1_8012_9685_+	K00666		9.9e-162	537.1
NZ_ASXD01000084.1_9758_11305_+	K00666		1.9e-100	334.2
NZ_ASXD01000058.1_12124_14556_-	K00688		0	1065.2
NZ_ASXD01000021.1_18263_19897_+	K00689		2.1e-26	73.8
NZ_ASXD01000004.1_70352_72649_-	K00691		0	1130.6
NZ_ASXD01000058.1_14579_16012_-	K00703		1.3e-184	612.7
NZ_ASXD01000048.1_11845_12894_-	K00754		1.6e-84	282.2
NZ_ASXD01000017.1_958_3129_-	K00754		6.1e-34	74.9
NZ_ASXD01000027.1_2_13531_14832_-	K00756		1.8e-206	683.9
NZ_ASXD01000014.1_34120_34638_-	K00759		6.5e-68	226.8
NZ_ASXD01000060.1_402_1031_+	K00761		4.4e-104	345.9
NZ_ASXD01000018.1_1127_1753_-	K00762		3.2e-37	126.1
NZ_ASXD01000078.1_9879_11324_+	K00763		8.1e-156	517.9
NZ_ASXD01000024.1_31705_33114_-	K00764		4e-206	683.5
NZ_ASXD01000031.1_27162_27770_-	K00765		1.2e-55	186.8
NZ_ASXD01000006.1_65504_66493_-	K00766		3.9e-128	425.6
NZ_ASXD01000014.1_48827_49585_-	K00767		1.7e-84	200.1
NZ_ASXD01000014.1_43903_45048_-	K00773		1.1e-201	669.7
NZ_ASXD01000002.1_103885_104580_-	K00782		2.5e-43	146.3
NZ_ASXD01000020.1_18095_18574_-	K00783		2.6e-59	198.1
NZ_ASXD01000101.1_6967_7839_+	K00784		2.8e-76	254.7
NZ_ASXD01000023.1_16528_17214_+	K00788		8.6e-66	219.7
NZ_ASXD01000041.1_11440_12648_+	K00789		3.8e-207	686.7
NZ_ASXD01000060.1_15032_16333_+	K00790		1.7e-198	657.8
NZ_ASXD01000010.1_21575_22837_-	K00790		1.6e-147	489.6
NZ_ASXD01000043.1_15671_16621_-	K00791		1.3e-120	401.2
NZ_ASXD01000056.1_2390_3031_-	K00793		4.1e-84	279.9
NZ_ASXD01000056.1_745_1209_-	K00794		5.1e-75	249.6
NZ_ASXD01000069.1_9296_10171_+	K00795		2.1e-113	377.8
NZ_ASXD01000035.1_23363_24148_+	K00796		4.8e-118	391.9
NZ_ASXD01000010.1_58855_59790_-	K00797		1.3e-87	291.7
NZ_ASXD01000027.1_2_3229_3780_-	K00798		7.2e-63	209.8
NZ_ASXD01000048.1_21256_22506_-	K00800		4.2e-127	422.8
NZ_ASXD01000094.1_3977_4639_-	K00805		1.2e-29	101.2
NZ_ASXD01000005.1_27585_28322_-	K00806		9.6e-119	393.8
NZ_ASXD01000031.1_24935_25951_-	K00817		6.3e-91	303.1
NZ_ASXD01000031.1_17530_18540_+	K00817		2e-76	255.3
NZ_ASXD01000029.1_2_8667_9869_-	K00819		7.1e-219	726.4
NZ_ASXD01000015.1_39196_40992_-	K00820		2.1e-214	712.5
NZ_ASXD01000066.1_8281_9207_-	K00826		8.9e-82	273.1
NZ_ASXD01000003.1_1_67345_68421_-	K00831		7.2e-139	461.3
NZ_ASXD01000033.1_8071_9015_-	K00847		1.2e-73	246.5
NZ_ASXD01000001.1_28197_29381_-	K00849		3.6e-143	475.4
NZ_ASXD01000008.1_13023_14000_-	K00850		1.1e-122	408.3
NZ_ASXD01000010.1_13434_14045_-	K00857		7e-69	230.3
NZ_ASXD01000064.1_8958_9755_-	K00858		3.3e-41	138.9
NZ_ASXD01000008.1_30437_31246_+	K00858		1.2e-34	117.5
NZ_ASXD01000008.1_102_707_-	K00859		4.7e-82	273.8
NZ_ASXD01000011.1_27438_28955_+	K00864		1e-234	777.9
NZ_ASXD01000001.1_119792_120895_-	K00865		5.3e-130	432.3
NZ_ASXD01000008.1_11185_12927_-	K00873		1.7e-198	658.5
NZ_ASXD01000014.1_5229_5870_-	K00876		1e-83	279.0
NZ_ASXD01000007.1_38400_39008_+	K00876		1.3e-20	71.2
NZ_ASXD01000023.1_14986_15777_+	K00878		5.7e-102	339.1
NZ_ASXD01000084.1_4659_5588_+	K00882		1.6e-108	360.7
NZ_ASXD01000003.1_1_40697_40978_-	K00887		9.8e-30	101.0
NZ_ASXD01000068.1_7213_7698_+	K00891		5.4e-36	122.5
NZ_ASXD01000006.1_49270_50424_-	K00899		1.7e-130	434.2
NZ_ASXD01000001.1_20409_21104_-	K00903		2e-82	274.8
NZ_ASXD01000001.1_39403_40173_-	K00903		4.1e-50	168.0
NZ_ASXD01000095.1_1340_2203_-	K00919		3.2e-100	333.0
NZ_ASXD01000008.1_27459_28679_-	K00925		6.1e-183	607.6
NZ_ASXD01000079.1_11689_12621_+	K00926		2e-137	456.3
NZ_ASXD01000001.1_105283_106245_-	K00926		2e-125	416.7
NZ_ASXD01000001.1_106242_107042_-	K00926		3e-12	34.0
NZ_ASXD01000011.1_2964_4163_-	K00927		4.4e-199	660.7
NZ_ASXD01000066.1_12587_13846_-	K00928		3.5e-120	399.6
NZ_ASXD01000076.1_4200_5291_+	K00929		3.1e-149	494.4
NZ_ASXD01000003.1_1_19588_21753_+	K00937		3.1e-283	939.1
NZ_ASXD01000016.1_42846_43496_+	K00939		4.4e-78	260.4
NZ_ASXD01000094.1_1781_2197_-	K00940		6e-68	226.6
NZ_ASXD01000023.1_15774_16604_+	K00941		7.3e-122	404.9
NZ_ASXD01000039.1_22739_23563_-	K00941		6.7e-93	309.5
NZ_ASXD01000108.1_2420_3052_+	K00942		4.8e-84	280.1
NZ_ASXD01000110.1_4227_4868_-	K00943		3.3e-76	254.6
NZ_ASXD01000035.1_1316_2272_+	K00948		4.1e-144	478.4
NZ_ASXD01000038.1_17651_18238_-	K00949		2.9e-33	113.1
NZ_ASXD01000035.1_24503_25006_+	K00950		9.8e-64	213.3
NZ_ASXD01000018.1_38497_38991_-	K00954		1.2e-80	267.8
NZ_ASXD01000005.1_8681_10903_-	K00962		6.3e-302	1001.0
NZ_ASXD01000004.1_62831_63400_-	K00969		5.9e-76	253.4
NZ_ASXD01000001.1_5330_6304_-	K00973		5.4e-135	448.6
NZ_ASXD01000048.1_10709_11848_-	K00974		1.1e-77	259.5
NZ_ASXD01000058.1_17159_18061_-	K00975		5.5e-106	352.6
NZ_ASXD01000058.1_16024_17127_-	K00975		1.8e-70	235.3
NZ_ASXD01000105.1_7152_7430_+	K00975		3e-36	122.6
NZ_ASXD01000005.1_26786_27583_-	K00981		1.2e-62	209.7
NZ_ASXD01000009.1_59981_60766_-	K00984		2e-26	90.5
NZ_ASXD01000009.1_53693_54448_-	K00989		1.8e-119	396.9
NZ_ASXD01000016.1_7185_7919_+	K00991		1.7e-87	291.5
NZ_ASXD01000078.1_6874_7251_-	K00997		1.7e-43	146.9
NZ_ASXD01000018.1_26643_27617_-	K01000		1.6e-116	387.1
NZ_ASXD01000025.1_21000_22001_+	K01005		1.7e-92	309.0
NZ_ASXD01000001.1_42731_43663_-	K01005		7e-85	283.9
NZ_ASXD01000024.1_8_1111_-	K01005		2.4e-79	265.5
NZ_ASXD01000007.1_5373_6587_+	K01005		2.5e-66	222.6
NZ_ASXD01000058.1_11292_12110_+	K01011		2.9e-77	257.9
NZ_ASXD01000057.1_2221_3861_+	K01046		2.4e-16	57.4
NZ_ASXD01000007.1_15171_16079_-	K01054		3.7e-39	132.2
NZ_ASXD01000003.1_1_81812_82624_+	K01055		3.6e-45	152.4
NZ_ASXD01000035.1_2328_2885_+	K01056		1.3e-77	259.0
NZ_ASXD01000020.1_8555_9121_-	K01066		1.8e-47	160.1
NZ_ASXD01000037.1_25747_26682_+	K01066		4.8e-37	125.5
NZ_ASXD01000045.1_3306_4295_-	K01066		6.3e-31	105.5
NZ_ASXD01000004.1_54672_56072_+	K01069		2.1e-56	189.1
NZ_ASXD01000068.1_2146_2766_+	K01069		3.8e-49	165.4
NZ_ASXD01000112.1_5442_6317_+	K01069		1.2e-43	147.2
NZ_ASXD01000012.1_20126_20842_+	K01069		1.1e-25	88.1
NZ_ASXD01000013.1_12616_13557_-	K01083		1.3e-107	357.9
NZ_ASXD01000053.1_12917_13549_+	K01091		2.9e-35	119.5
NZ_ASXD01000032.1_21712_22965_-	K01092		5.2e-85	283.7
NZ_ASXD01000013.1_21327_21803_-	K01104		1.8e-20	70.8
NZ_ASXD01000045.1_2_577_+	K01118		1e-53	180.2
NZ_ASXD01000062.1_1_2121_+	K01119		1.2e-150	500.6
NZ_ASXD01000088.1_1_645_-	K01119		1.5e-69	232.8
NZ_ASXD01000072.1_6078_6791_+	K01126		2.3e-69	231.9
NZ_ASXD01000014.1_32287_33933_-	K01139		7.6e-234	775.8
NZ_ASXD01000014.1_31745_32344_-	K01139		1.3e-40	136.9
NZ_ASXD01000003.1_1_22623_23525_-	K01151		9e-111	367.8
NZ_ASXD01000054.1_6124_6924_+	K01174		1.7e-51	172.4
NZ_ASXD01000063.1_595_1110_+	K01174		7e-20	69.0
NZ_ASXD01000061.1_590_1108_+	K01174		1e-19	68.4
NZ_ASXD01000055.1_6537_6998_+	K01175		9.1e-22	75.1
NZ_ASXD01000003.1_1_6510_7979_-	K01176		4.8e-87	290.3
NZ_ASXD01000006.1_23014_24597_-	K01176		6.7e-86	286.5
NZ_ASXD01000002.1_86949_88598_+	K01182		2.4e-286	949.5
NZ_ASXD01000010.1_42400_44103_-	K01182		3.9e-260	862.7
NZ_ASXD01000065.1_2_1690_-	K01182		2.1e-246	817.4
NZ_ASXD01000070.1_1119_2651_-	K01182		1e-177	589.9
NZ_ASXD01000001.1_90182_91246_-	K01182		9.3e-136	451.4
NZ_ASXD01000001.1_100116_101393_+	K01193		2e-152	506.5
NZ_ASXD01000033.1_5208_6626_-	K01193		1.6e-141	470.5
NZ_ASXD01000001.1_3394_4371_-	K01193		6.8e-13	36.8
NZ_ASXD01000021.1_3524_6445_-	K01200		1.3e-295	948.8
NZ_ASXD01000037.1_7959_9953_+	K01200		1.6e-253	841.5
NZ_ASXD01000008.1_62753_64639_-	K01200		6.1e-234	776.6
NZ_ASXD01000021.1_3524_6445_-	K01200		1.3e-295	36.5
NZ_ASXD01000117.1_1896_5333_-	K01200		1.2e-28	30.2
NZ_ASXD01000006.1_17127_19076_-	K01207		7.7e-177	587.6
NZ_ASXD01000004.1_81949_83733_+	K01208		6.8e-203	673.7
NZ_ASXD01000004.1_76483_77994_-	K01208		4.9e-120	399.5
NZ_ASXD01000117.1_1896_5333_-	K01208		5.7e-94	313.4
NZ_ASXD01000034.1_9924_11243_-	K01222		2e-179	594.8
NZ_ASXD01000012.1_35082_36536_-	K01223		2.5e-224	743.2
NZ_ASXD01000025.1_13220_14854_-	K01226		6.4e-260	861.0
NZ_ASXD01000014.1_3931_4635_-	K01243		1.2e-83	278.9
NZ_ASXD01000019.1_40780_41370_+	K01246		1.3e-97	324.8
NZ_ASXD01000022.1_9011_10453_-	K01255		7.1e-163	541.3
NZ_ASXD01000002.1_72000_73238_-	K01258		6.8e-144	477.8
NZ_ASXD01000101.1_5511_6641_+	K01258		2.1e-116	387.0
NZ_ASXD01000008.1_56764_57837_-	K01261		9.9e-155	512.1
NZ_ASXD01000003.1_1_88494_89570_-	K01261		1.9e-122	405.9
NZ_ASXD01000016.1_43493_44251_+	K01265		3.2e-105	350.4
NZ_ASXD01000007.1_62557_63312_+	K01265		3.4e-71	238.2
NZ_ASXD01000116.1_1728_2744_-	K01269		2.8e-156	517.3
NZ_ASXD01000008.1_22924_24018_+	K01271		1.3e-118	394.7
NZ_ASXD01000069.1_2783_3853_+	K01271		7.4e-114	378.9
NZ_ASXD01000120.1_2818_4269_-	K01274		9.2e-162	536.8
NZ_ASXD01000079.1_3043_4164_-	K01286		1.2e-50	170.5
NZ_ASXD01000072.1_4600_6066_+	K01299		1e-192	639.1
NZ_ASXD01000009.1_46177_48480_-	K01338		1.1e-304	1010.7
NZ_ASXD01000040.1_4147_4767_+	K01356		1.5e-81	271.7
NZ_ASXD01000011.1_8162_8776_+	K01358		1.1e-102	342.0
NZ_ASXD01000003.1_1_52796_56464_+	K01361		0	1245.7
NZ_ASXD01000043.1_17612_19141_-	K01400		9.5e-191	633.7
NZ_ASXD01000046.1_18403_19425_-	K01409		1e-78	263.0
NZ_ASXD01000005.1_58218_58766_-	K01419		1.2e-88	294.0
NZ_ASXD01000035.1_10925_13327_+	K01421		4.1e-196	638.0
NZ_ASXD01000054.1_15253_16224_-	K01424		1.4e-106	355.1
NZ_ASXD01000019.1_24347_25741_-	K01426		5.1e-116	386.4
NZ_ASXD01000002.1_29072_30256_-	K01436		1.2e-183	607.4
NZ_ASXD01000046.1_239_1234_-	K01442		2.8e-113	376.3
NZ_ASXD01000024.1_2029_2631_-	K01443		1.4e-75	252.7
NZ_ASXD01000024.1_2840_3178_-	K01443		2.1e-20	70.4
NZ_ASXD01000022.1_4158_6077_-	K01448		3.7e-67	224.2
NZ_ASXD01000073.1_3742_5130_+	K01448		1.3e-53	179.9
NZ_ASXD01000006.1_28782_30005_+	K01460		1.3e-13	43.1
NZ_ASXD01000057.1_1695_2234_+	K01462		2.9e-43	145.8
NZ_ASXD01000048.1_12963_13646_-	K01463		1.8e-63	212.2
NZ_ASXD01000018.1_8325_9605_-	K01465		3.2e-139	462.7
NZ_ASXD01000015.1_46358_47293_-	K01476		1.4e-89	298.7
NZ_ASXD01000079.1_7828_9099_+	K01478		3.8e-167	554.1
NZ_ASXD01000010.1_57977_58858_-	K01480		4.7e-85	283.6
NZ_ASXD01000066.1_2428_4137_-	K01486		2.3e-217	720.7
NZ_ASXD01000024.1_22996_24162_-	K01486		1.9e-96	321.1
NZ_ASXD01000024.1_24198_24695_-	K01486		2e-31	106.3
NZ_ASXD01000074.1_1385_1792_-	K01489		2.9e-58	195.5
NZ_ASXD01000001.1_72847_73254_-	K01489		1.8e-54	182.8
NZ_ASXD01000069.1_6922_7758_+	K01491		2.3e-137	455.5
NZ_ASXD01000047.1_384_959_-	K01493		1.2e-28	97.6
NZ_ASXD01000001.1_61071_61607_-	K01494		5.3e-54	180.8
NZ_ASXD01000022.1_37101_37373_-	K01512		1.1e-25	88.4
NZ_ASXD01000027.1_2_18993_19523_-	K01515		1.1e-58	196.8
NZ_ASXD01000009.1_53106_53696_-	K01519		4.7e-68	227.0
NZ_ASXD01000031.1_21740_22048_-	K01523		6.9e-36	121.6
NZ_ASXD01000003.1_1_18056_19591_+	K01524		1.6e-75	252.4
NZ_ASXD01000029.1_2_4972_7008_-	K01534		5.9e-243	806.0
NZ_ASXD01000074.1_7713_9623_+	K01534		1.5e-218	725.1
NZ_ASXD01000021.1_11083_12843_-	K01551		3.2e-121	269.8
NZ_ASXD01000021.1_11083_12843_-	K01551		3.2e-121	136.7
NZ_ASXD01000023.1_27242_28519_-	K01556		4.1e-170	565.3
NZ_ASXD01000001.1_77403_78074_+	K01560		1e-64	217.0
NZ_ASXD01000048.1_7507_7890_-	K01579		1e-58	195.4
NZ_ASXD01000032.1_23930_25411_+	K01585		1e-163	544.4
NZ_ASXD01000110.1_4871_6325_-	K01585		3.3e-75	248.7
NZ_ASXD01000066.1_5917_7209_-	K01586		6.6e-133	442.0
NZ_ASXD01000024.1_39345_39833_-	K01588		1.1e-84	280.9
NZ_ASXD01000024.1_38251_39306_-	K01589		8.2e-145	481.2
NZ_ASXD01000018.1_1737_2345_-	K01591		3.6e-55	185.5
NZ_ASXD01000051.1_9375_10412_-	K01599		2.9e-128	426.8
NZ_ASXD01000006.1_64746_65507_-	K01609		7.8e-93	309.2
NZ_ASXD01000041.1_9301_10872_-	K01610		2.5e-241	800.8
NZ_ASXD01000003.1_1_98672_99058_-	K01611		1.1e-12	45.5
NZ_ASXD01000004.1_66493_67278_-	K01613		4.3e-65	218.0
NZ_ASXD01000003.1_1_47531_48217_-	K01619		3.2e-103	342.8
NZ_ASXD01000006.1_45300_45890_-	K01620		3.6e-28	96.0
NZ_ASXD01000035.1_24141_24506_+	K01633		1.4e-41	139.8
NZ_ASXD01000002.1_48615_49895_+	K01637		2.7e-210	407.3
NZ_ASXD01000002.1_48615_49895_+	K01637		2.7e-210	294.3
NZ_ASXD01000002.1_46063_48255_+	K01638		2.4e-99	331.1
NZ_ASXD01000034.1_26624_27955_-	K01657		6.5e-180	597.5
NZ_ASXD01000035.1_20589_21968_+	K01657		5.3e-159	528.4
NZ_ASXD01000035.1_21965_22549_+	K01658		9.6e-103	340.8
NZ_ASXD01000034.1_26052_26627_-	K01658		1.8e-71	238.2
NZ_ASXD01000008.1_9356_10468_-	K01659		3.2e-135	448.0
NZ_ASXD01000007.1_65826_66650_-	K01661		3e-149	494.5
NZ_ASXD01000069.1_10287_12188_+	K01662		6.8e-264	874.9
NZ_ASXD01000032.1_8219_9523_-	K01669		8.4e-131	435.3
NZ_ASXD01000014.1_22124_23338_-	K01669		7e-76	254.0
NZ_ASXD01000074.1_12236_12787_-	K01673		1.5e-23	81.0
NZ_ASXD01000043.1_9904_11304_-	K01679		5.8e-249	825.9
NZ_ASXD01000089.1_7506_10220_+	K01681		0	1451.7
NZ_ASXD01000011.1_3_620_-	K01689		4.8e-102	340.1
NZ_ASXD01000090.1_9689_10372_-	K01689		2.8e-101	337.6
NZ_ASXD01000031.1_24361_24948_-	K01693		6e-70	233.0
NZ_ASXD01000006.1_62268_63035_-	K01695		4.3e-77	257.3
NZ_ASXD01000006.1_63032_64216_-	K01696		2.2e-215	714.2
NZ_ASXD01000009.1_40172_41152_-	K01698		1.1e-160	534.0
NZ_ASXD01000001.1_4378_5427_-	K01710		1.5e-135	450.3
NZ_ASXD01000030.1_5202_6266_-	K01711		2.5e-205	681.2
NZ_ASXD01000066.1_10685_11566_-	K01714		1.8e-110	367.1
NZ_ASXD01000009.1_41149_41760_-	K01719		1.4e-31	107.5
NZ_ASXD01000078.1_8904_9179_-	K01724		9.2e-31	104.9
NZ_ASXD01000066.1_4257_4793_+	K01726		5e-62	207.7
NZ_ASXD01000002.1_15679_16092_-	K01734		4.6e-64	213.2
NZ_ASXD01000048.1_22506_23555_-	K01735		3.1e-101	337.2
