Name	Count
Chloroalkane and chloroalkene degradation [PATH:ko00625]	3
Porphyrin and chlorophyll metabolism [PATH:ko00860]	17
Oxidative phosphorylation [PATH:ko00190]	27
Legionellosis [PATH:ko05134]	5
Function unknown	61
Fatty acid degradation [PATH:ko00071]	5
beta-Alanine metabolism [PATH:ko00410]	4
Taurine and hypotaurine metabolism [PATH:ko00430]	5
Nitrogen metabolism [PATH:ko00910]	8
Arginine biosynthesis [PATH:ko00220]	11
Valine, leucine and isoleucine biosynthesis [PATH:ko00290]	2
Peptidases and inhibitors [BR:ko01002]	56
Arginine and proline metabolism [PATH:ko00330]	13
Phenylalanine metabolism [PATH:ko00360]	9
Tryptophan metabolism [PATH:ko00380]	9
Isoquinoline alkaloid biosynthesis [PATH:ko00950]	1
Drug metabolism - cytochrome P450 [PATH:ko00982]	1
Dopaminergic synapse [PATH:ko04728]	1
Serotonergic synapse [PATH:ko04726]	1
Parkinson disease [PATH:ko05012]	5
Cocaine addiction [PATH:ko05030]	1
Amphetamine addiction [PATH:ko05031]	1
Alcoholism [PATH:ko05034]	1
Folate biosynthesis [PATH:ko00790]	22
One carbon pool by folate [PATH:ko00670]	10
Antifolate resistance [PATH:ko01523]	4
Enzymes with EC numbers	100
Transcription factors [BR:ko03000]	91
Thyroid hormone synthesis [PATH:ko04918]	2
Selenocompound metabolism [PATH:ko00450]	4
General function prediction only	34
Arachidonic acid metabolism [PATH:ko00590]	1
Amyotrophic lateral sclerosis [PATH:ko05014]	3
Huntington disease [PATH:ko05016]	4
Pathways of neurodegeneration - multiple diseases [PATH:ko05022]	5
Pyrimidine metabolism [PATH:ko00240]	36
DNA repair and recombination proteins [BR:ko03400]	69
Transfer RNA biogenesis [BR:ko03016]	68
MicroRNAs in cancer [PATH:ko05206]	1
DNA replication proteins [BR:ko03032]	26
Chromosome and associated proteins [BR:ko03036]	46
Prokaryotic defense system [BR:ko02048]	27
Ribosome biogenesis [BR:ko03009]	50
Sulfur relay system [PATH:ko04122]	11
Bacterial chemotaxis [PATH:ko02030]	14
Bacterial motility proteins [BR:ko02035]	55
Phenylpropanoid biosynthesis [PATH:ko00940]	3
Stilbenoid, diarylheptanoid and gingerol biosynthesis [PATH:ko00945]	1
Flavonoid biosynthesis [PATH:ko00941]	1
Cyanoamino acid metabolism [PATH:ko00460]	5
Aminoacyl-tRNA biosynthesis [PATH:ko00970]	26
alpha-Linolenic acid metabolism [PATH:ko00592]	1
Geraniol degradation [PATH:ko00281]	1
Benzoate degradation [PATH:ko00362]	4
Ethylbenzene degradation [PATH:ko00642]	1
Amino acid related enzymes [BR:ko01007]	31
Sulfur metabolism [PATH:ko00920]	7
Biofilm formation - Vibrio cholerae [PATH:ko05111]	19
Primary bile acid biosynthesis [PATH:ko00120]	2
Biosynthesis of unsaturated fatty acids [PATH:ko01040]	2
Peroxisome [PATH:ko04146]	4
Bile secretion [PATH:ko04976]	1
Antimicrobial resistance genes [BR:ko01504]	20
Starch and sucrose metabolism [PATH:ko00500]	31
Necroptosis [PATH:ko04217]	3
Biofilm formation - Escherichia coli [PATH:ko02026]	15
Insulin signaling pathway [PATH:ko04910]	2
Insulin resistance [PATH:ko04931]	3
Glycosyltransferases [BR:ko01003]	15
Carbohydrate metabolism	6
RNA transport [PATH:ko03013]	2
Thiamine metabolism [PATH:ko00730]	12
Zeatin biosynthesis [PATH:ko00908]	1
Prenyltransferases [BR:ko01006]	8
Riboflavin metabolism [PATH:ko00740]	8
Tropane, piperidine and pyridine alkaloid biosynthesis [PATH:ko00960]	1
Novobiocin biosynthesis [PATH:ko00401]	1
Glucosinolate biosynthesis [PATH:ko00966]	1
Vitamin B6 metabolism [PATH:ko00750]	3
Fructose and mannose metabolism [PATH:ko00051]	11
Galactose metabolism [PATH:ko00052]	13
RNA degradation [PATH:ko03018]	13
AMPK signaling pathway [PATH:ko04152]	1
Thyroid hormone signaling pathway [PATH:ko04919]	1
Protein phosphatases and associated proteins [BR:ko01009]	3
Messenger RNA biogenesis [BR:ko03019]	19
PPAR signaling pathway [PATH:ko03320]	2
Plant-pathogen interaction [PATH:ko04626]	6
Viral carcinogenesis [PATH:ko05203]	1
Human papillomavirus infection [PATH:ko05165]	1
Type II diabetes mellitus [PATH:ko04930]	1
Phosphotransferase system (PTS) [PATH:ko02060]	16
Protein kinases [BR:ko01001]	19
MAPK signaling pathway - plant [PATH:ko04016]	3
Acarbose and validamycin biosynthesis [PATH:ko00525]	2
Phosphatidylinositol signaling system [PATH:ko04070]	2
Vancomycin resistance [PATH:ko01502]	7
Regulation of lipolysis in adipocytes [PATH:ko04923]	1
Retrograde endocannabinoid signaling [PATH:ko04723]	2
Thermogenesis [PATH:ko04714]	4
Translation factors [BR:ko03012]	14
Inositol phosphate metabolism [PATH:ko00562]	6
Base excision repair [PATH:ko03410]	10
Salivary secretion [PATH:ko04970]	1
Pancreatic secretion [PATH:ko04972]	1
Carbohydrate digestion and absorption [PATH:ko04973]	1
Glycosaminoglycan degradation [PATH:ko00531]	1
beta-Lactam resistance [PATH:ko01501]	10
Cell cycle - Caulobacter [PATH:ko04112]	14
Longevity regulating pathway - worm [PATH:ko04212]	5
Chaperones and folding catalysts [BR:ko03110]	27
Aminobenzoate degradation [PATH:ko00627]	4
Styrene degradation [PATH:ko00643]	2
Secondary bile acid biosynthesis [PATH:ko00121]	2
Cationic antimicrobial peptide (CAMP) resistance [PATH:ko01503]	4
Amoebiasis [PATH:ko05146]	2
Secretion system [BR:ko02044]	51
Transporters [BR:ko02000]	237
Chlorocyclohexane and chlorobenzene degradation [PATH:ko00361]	2
Phenazine biosynthesis [PATH:ko00405]	2
Quorum sensing [PATH:ko02024]	37
Biofilm formation - Pseudomonas aeruginosa [PATH:ko02025]	17
Ubiquinone and other terpenoid-quinone biosynthesis [PATH:ko00130]	9
Pathways in cancer [PATH:ko05200]	2
Renal cell carcinoma [PATH:ko05211]	1
Cushing syndrome [PATH:ko04934]	1
Biosynthesis of vancomycin group antibiotics [PATH:ko01055]	1
D-Alanine metabolism [PATH:ko00473]	2
D-Glutamine and D-glutamate metabolism [PATH:ko00471]	4
Mitochondrial biogenesis [BR:ko03029]	34
C5-Branched dibasic acid metabolism [PATH:ko00660]	2
Glutamatergic synapse [PATH:ko04724]	2
GABAergic synapse [PATH:ko04727]	1
Fluid shear stress and atherosclerosis [PATH:ko05418]	3
DNA replication [PATH:ko03030]	14
Nucleotide excision repair [PATH:ko03420]	7
Mismatch repair [PATH:ko03430]	16
Structural proteins	9
ABC transporters [PATH:ko02010]	79
Others	11
Tuberculosis [PATH:ko05152]	3
Biosynthesis of various secondary metabolites - part 2 [PATH:ko00998]	2
Replication and repair	12
Photosynthesis [PATH:ko00195]	9
Photosynthesis proteins [BR:ko00194]	10
Prion disease [PATH:ko05020]	1
Cofactor metabolism	4
Homologous recombination [PATH:ko03440]	19
Energy metabolism	7
Flagellar assembly [PATH:ko02040]	34
Transcription machinery [BR:ko03021]	20
NOD-like receptor signaling pathway [PATH:ko04621]	5
Shigellosis [PATH:ko05131]	1
Bacterial secretion system [PATH:ko03070]	16
Two-component system [BR:ko02022]	36
Biosynthesis of siderophore group nonribosomal peptides [PATH:ko01053]	1
O-Antigen repeat unit biosynthesis [PATH:ko00542]	1
Arabinogalactan biosynthesis - Mycobacterium [PATH:ko00572]	1
Lipopolysaccharide biosynthesis proteins [BR:ko01005]	6
Ribosome [PATH:ko03010]	51
Ribosome [BR:ko03011]	51
RNA polymerase [PATH:ko03020]	5
Protein export [PATH:ko03060]	13
Glycan metabolism	8
Lipopolysaccharide biosynthesis [PATH:ko00540]	1
Transport	11
Cytoskeleton proteins [BR:ko04812]	7
Protein processing	8
Lipoic acid metabolism [PATH:ko00785]	4
Primary immunodeficiency [PATH:ko05340]	1
Unclassified viral proteins	2
Ribosome biogenesis in eukaryotes [PATH:ko03008]	1
Proteoglycans in cancer [PATH:ko05205]	1
Longevity regulating pathway - multiple species [PATH:ko04213]	3
Bacterial toxins [BR:ko02042]	5
Transcription	4
MAPK signaling pathway - yeast [PATH:ko04011]	1
FoxO signaling pathway [PATH:ko04068]	2
Longevity regulating pathway [PATH:ko04211]	2
Naphthalene degradation [PATH:ko00626]	1
Lipid and atherosclerosis [PATH:ko05417]	3
Type I diabetes mellitus [PATH:ko04940]	1
Protein processing in endoplasmic reticulum [PATH:ko04141]	1
PI3K-Akt signaling pathway [PATH:ko04151]	1
Antigen processing and presentation [PATH:ko04612]	1
Th17 cell differentiation [PATH:ko04659]	1
IL-17 signaling pathway [PATH:ko04657]	1
Estrogen signaling pathway [PATH:ko04915]	1
Progesterone-mediated oocyte maturation [PATH:ko04914]	1
Chemical carcinogenesis - receptor activation [PATH:ko05207]	1
Prostate cancer [PATH:ko05215]	1
Proteasome [BR:ko03051]	2
MAPK signaling pathway - fly [PATH:ko04013]	1
G protein-coupled receptors [BR:ko04030]	1
Photosynthesis - antenna proteins [PATH:ko00196]	1
Ion channels [BR:ko04040]	1
Biosynthesis of type II polyketide products [PATH:ko01057]	1
Polyketide biosynthesis proteins [BR:ko01008]	2
Synaptic vesicle cycle [PATH:ko04721]	1
Neuroactive ligand-receptor interaction [PATH:ko04080]	1
Apoptosis - fly [PATH:ko04214]	2
Cholesterol metabolism [PATH:ko04979]	2
Human T-cell leukemia virus 1 infection [PATH:ko05166]	1
Mitophagy - animal [PATH:ko04137]	2
Signaling proteins	9
Phosphonate and phosphinate metabolism [PATH:ko00440]	2
Cell growth	13
Amino acid metabolism	3
Xylene degradation [PATH:ko00622]	1
Mineral absorption [PATH:ko04978]	2
Sphingolipid metabolism [PATH:ko00600]	1
Glycosphingolipid biosynthesis - globo and isoglobo series [PATH:ko00603]	1
Translation	2
Epithelial cell signaling in Helicobacter pylori infection [PATH:ko05120]	1
Carotenoid biosynthesis [PATH:ko00906]	9
Other types of O-glycan biosynthesis [PATH:ko00514]	1
Nitrotoluene degradation [PATH:ko00633]	2
Insect hormone biosynthesis [PATH:ko00981]	1
Pertussis [PATH:ko05133]	2
Bacterial invasion of epithelial cells [PATH:ko05100]	1
Staphylococcus aureus infection [PATH:ko05150]	3
Lipoarabinomannan (LAM) biosynthesis [PATH:ko00571]	2
Platinum drug resistance [PATH:ko01524]	1
Autophagy - yeast [PATH:ko04138]	1
Penicillin and cephalosporin biosynthesis [PATH:ko00311]	1
Secondary metabolism	1
Toluene degradation [PATH:ko00623]	1
Biosynthesis of various secondary metabolites - part 3 [PATH:ko00997]	1
Other glycan degradation [PATH:ko00511]	1
Domain-containing proteins not elsewhere classified [BR:ko04990]	1
Neomycin, kanamycin and gentamicin biosynthesis [PATH:ko00524]	1
