	fasta	scaffold	gene_position	start_position	end_position	strandedness	rank	ko_id	kegg_hit	viral_id	viral_hit	viral_RBH	viral_identity	viral_bitScore	viral_eVal	pfam_hits	cazy_ids	cazy_hits	cazy_subfam_ec	cazy_best_hit	vogdb_id	vogdb_hits	vogdb_categories	heme_regulatory_motif_count	is_transposon	amg_flags
NC_028662_54	NC_028662	NC_028662	54	42056	42868	-1	C	K07465	putative RecB family exonuclease	YP_009188054.1	YP_009188054.1 exonuclease [Mycobacterium phage Phlei]	True	1.0	581.0	4.201e-188	PD-(D/E)XK nuclease superfamily [PF12705.10]; Domain of unknown function DUF83 [PF01930.20]					VOG00510	sp|O64262|VG69_BPMD2 Gene 69 protein; Xu	Xu	0	False	
NC_028662_55	NC_028662	NC_028662	55	42862	43014	-1	E			YP_009188055.1	YP_009188055.1 hypothetical protein AU152_gp61 [Mycobacterium phage Phlei]	False	1.0	111.0	2.837e-29									0	False	
NC_028662_56	NC_028662	NC_028662	56	43068	43268	-1	E			YP_009188056.1	YP_009188056.1 hypothetical protein AU152_gp62 [Mycobacterium phage Phlei]	False	0.954	135.0	2.587e-37									0	False	
NC_028662_57	NC_028662	NC_028662	57	43292	43771	-1	E			YP_009188057.1	YP_009188057.1 DNA methyltransferase [Mycobacterium phage Phlei]	False	0.969	300.0	7.340999999999998e-93									0	False	
NC_028662_58	NC_028662	NC_028662	58	43716	44228	-1	C	K00558	DNA (cytosine-5)-methyltransferase 1 [EC:2.1.1.37]	YP_009188058.1	YP_009188058.1 DNA methyltransferase [Mycobacterium phage Phlei]	True	0.971	350.0	6.671e-110	C-5 cytosine-specific DNA methylase [PF00145.20]					VOG06057	sp|P36216|MTC1_PBCVI Type II methyltransferase M.CviJI; XhXp	Xp;Xh	0	False	M
NC_028662_59	NC_028662	NC_028662	59	44386	44724	-1	E			YP_009188060.1	YP_009188060.1 hypothetical protein AU152_gp66 [Mycobacterium phage Phlei]	False	0.986	235.0	2.369e-71									0	False	
NC_028662_60	NC_028662	NC_028662	60	44777	44998	-1	E			YP_009188061.1	YP_009188061.1 hypothetical protein AU152_gp67 [Mycobacterium phage Phlei]	False	0.997	156.0	1.381e-44									0	False	
NC_028662_61	NC_028662	NC_028662	61	45000	45311	-1	E			YP_009188062.1	YP_009188062.1 hypothetical protein AU152_gp68 [Mycobacterium phage Phlei]	False	0.995	219.0	8.858e-66						VOG29101	REFSEQ hypothetical protein; Xu	Xu	0	False	
NC_028662_62	NC_028662	NC_028662	62	45337	45513	-1	E			YP_009188063.1	YP_009188063.1 hypothetical protein AU152_gp69 [Mycobacterium phage Phlei]	False	0.979	122.0	4.359e-33									0	False	F
NC_028662_63	NC_028662	NC_028662	63	45510	45710	-1	E			YP_009188064.1	YP_009188064.1 hypothetical protein AU152_gp70 [Mycobacterium phage Phlei]	False	0.962	136.0	1e-37									0	False	F
NC_028662_64	NC_028662	NC_028662	64	46163	46291	-1	E			YP_009188067.1	YP_009188067.1 hypothetical protein AU152_gp73 [Mycobacterium phage Phlei]	False	0.994	91.0	1.992e-22						VOG01841	REFSEQ hypothetical protein; Xu	Xu	0	False	F
NC_028662_65	NC_028662	NC_028662	65	46348	46719	-1	E			YP_009188068.1	YP_009188068.1 hypothetical protein AU152_gp74 [Mycobacterium phage Phlei]	False	1.0	263.0	7.351e-81									0	False	F
NC_028662_66	NC_028662	NC_028662	66	46748	46978	-1	E			YP_009188069.1	YP_009188069.1 hypothetical protein AU152_gp75 [Mycobacterium phage Phlei]	False	0.975	158.0	2.404e-45						VOG19025	REFSEQ hypothetical protein; Xu	Xu	0	False	F
NC_028662_67	NC_028662	NC_028662	67	47004	47345	-1	E			YP_009188070.1	YP_009188070.1 hypothetical protein AU152_gp76 [Mycobacterium phage Phlei]	False	0.952	228.0	7.339999999999999e-69						VOG08339	REFSEQ hypothetical protein; Xu	Xu	0	False	F
NC_028662_68	NC_028662	NC_028662	68	47371	47718	-1	E			YP_009188071.1	YP_009188071.1 hypothetical protein AU152_gp77 [Mycobacterium phage Phlei]	False	0.92	224.0	3.586e-67						VOG09502	sp|O64270|VG89_BPMD2 Gene 89 protein; Xu	Xu	0	False	F
NC_028662_69	NC_028662	NC_028662	69	47752	48132	-1	E			YP_009188072.1	YP_009188072.1 hypothetical protein AU152_gp78 [Mycobacterium phage Phlei]	False	0.964	258.0	7.08e-79						VOG29100	REFSEQ hypothetical protein; Xu	Xu	0	False	F
NC_028662_70	NC_028662	NC_028662	70	48760	48975	-1	E			YP_009188074.1	YP_009188074.1 hypothetical protein AU152_gp80 [Mycobacterium phage Phlei]	False	1.0	155.0	2.352e-44						VOG03161	REFSEQ hypothetical protein; Xu	Xu	0	False	F
NC_028662_71	NC_028662	NC_028662	71	49092	49352	-1	E			YP_009188075.1	YP_009188075.1 hypothetical protein AU152_gp81 [Mycobacterium phage Phlei]	False	1.0	190.0	4.034e-56						VOG19459	REFSEQ hypothetical protein; Xu	Xu	0	False	F
