	fasta	scaffold	gene_position	start_position	end_position	strandedness	rank	ko_id	kegg_hit	viral_id	viral_hit	viral_RBH	viral_identity	viral_bitScore	viral_eVal	peptidase_id	peptidase_family	peptidase_hit	peptidase_RBH	peptidase_identity	peptidase_bitScore	peptidase_eVal	pfam_hits	vogdb_id	vogdb_hits	vogdb_categories	heme_regulatory_motif_count	is_transposon	amg_flags
NC_073443_11	NC_073443	NC_073443	11	8148	8405	1	E			YP_010753920.1	YP_010753920.1 hypothetical protein QDW45_gp10 [Microbacterium phage CroZenni]	False	0.928	168	2.598e-48												0	False	
NC_073443_12	NC_073443	NC_073443	12	8405	8800	1	E			YP_010753232.1	YP_010753232.1 tail terminator [Microbacterium phage DickRichards]	False	0.934	259	4.793e-79									VOG00096	sp|O64216|VG22_BPMD2 Gene 22 protein; Xu	Xu	0	False	
NC_073443_13	NC_073443	NC_073443	13	8814	9611	1	E			YP_010752744.1	YP_010752744.1 hypothetical protein QDW24_gp13 [Microbacterium phage Arroyo]	True	0.956	535	4.755e-172									VOG00135	sp|Q05229|VG23_BPML5 Major tail protein Gp23; Xs	Xs	0	False	V
NC_073443_14	NC_073443	NC_073443	14	9737	10045	1	E			YP_010753235.1	YP_010753235.1 tail assembly chaperone [Microbacterium phage DickRichards]	False	0.902	194	2.7380000000000004e-57									VOG08342	REFSEQ tail assembly chaperone; Xu	Xu	0	False	
NC_073443_15	NC_073443	NC_073443	15	10087	10428	1	D			YP_010752745.1	YP_010752745.1 tail assembly chaperone [Microbacterium phage Arroyo]	False	0.998	241	4.092e-73								Family of unknown function (DUF5361) [PF17318.5]				0	False	
NC_073443_16	NC_073443	NC_073443	16	10780	13539	1	D			YP_010753237.1	YP_010753237.1 tape measure protein [Microbacterium phage DickRichards]	True	0.948	1830	0.0								Peptidase M15 [PF08291.14]; Bacterial protein of unknown function (DUF882) [PF05951.16]	VOG02357	REFSEQ tail length tape measure protein; Xu	Xu	0	False	
NC_073443_17	NC_073443	NC_073443	17	13536	14390	1	D			YP_010753238.1	YP_010753238.1 minor tail protein [Microbacterium phage DickRichards]	True	0.971	583	1.6829999999999998e-188								Phage tail protein [PF05709.14]	VOG32942	REFSEQ minor tail protein; Xu	Xu	0	False	
NC_073443_18	NC_073443	NC_073443	18	14390	16360	1	D			YP_010753239.1	YP_010753239.1 minor tail protein [Microbacterium phage DickRichards]	True	0.938	1292	0.0								Siphovirus ReqiPepy6 Gp37-like protein [PF14594.9]	VOG04468	REFSEQ minor tail protein; Xu	Xu	0	False	
NC_073443_19	NC_073443	NC_073443	19	16353	16526	1	E			YP_010753929.1	YP_010753929.1 hypothetical protein QDW45_gp19 [Microbacterium phage CroZenni]	False	1.0	127	6.726e-35												0	False	
NC_073443_20	NC_073443	NC_073443	20	16526	17614	1	E			YP_010753241.1	YP_010753241.1 minor tail protein [Microbacterium phage DickRichards]	True	0.918	697	2.475e-226									VOG28901	REFSEQ virion structural protein; Xu	Xu	0	False	
NC_073443_21	NC_073443	NC_073443	21	17624	18427	1	E			YP_010753242.1	YP_010753242.1 minor tail protein [Microbacterium phage DickRichards]	True	1.0	567	4.2440000000000005e-183												0	False	
NC_073443_22	NC_073443	NC_073443	22	18439	19188	1	C	K07260	zinc D-Ala-D-Ala carboxypeptidase [EC:3.4.17.14]	YP_010753243.1	YP_010753243.1 lysin A [Microbacterium phage DickRichards]	True	0.998	527	8.922e-170	MER0838024	M15B	MER0838024 - DD-carboxypeptidase pdcA ({Myxococcus}-type) (Myxococcus sp.) [M15.002]#M15B#{peptidase unit: 197-300}~source U2SHA2~	False	0.34	71.0	3.896e-12	D-alanyl-D-alanine carboxypeptidase [PF02557.20]	VOG01970	REFSEQ lysin A; Xu	Xu	0	False	P
NC_073443_23	NC_073443	NC_073443	23	19194	19676	1	E			YP_010753865.1	YP_010753865.1 hypothetical protein QDW44_gp23 [Microbacterium phage BubbaBear]	False	0.926	312	4.338e-97												0	False	
NC_073443_24	NC_073443	NC_073443	24	19687	20028	1	E			YP_010753313.1	YP_010753313.1 hypothetical protein QDW36_gp24 [Microbacterium phage Avocadoman]	False	0.857	203	4.455e-60												0	False	
NC_073443_25	NC_073443	NC_073443	25	20032	20259	1	E			YP_010753314.1	YP_010753314.1 membrane protein [Microbacterium phage Avocadoman]	False	0.921	147	2.218e-41												0	False	
NC_073443_26	NC_073443	NC_073443	26	20454	21050	1	E			YP_010753177.1	YP_010753177.1 hypothetical protein QDW34_gp26 [Microbacterium phage Burritobowl]	True	0.999	420	1.0359999999999999e-133									VOG22156	REFSEQ hypothetical protein; Xu	Xu	0	False	
NC_073443_27	NC_073443	NC_073443	27	21061	21717	1	D			YP_010753248.1	YP_010753248.1 hypothetical protein QDW35_gp27 [Microbacterium phage DickRichards]	True	0.979	452	2.152e-144								Domain of unknown function (DUF6378) [PF19905.2]	VOG06502	REFSEQ hypothetical protein; Xu	Xu	0	False	
NC_073443_28	NC_073443	NC_073443	28	21714	21860	1	E			YP_010753249.1	YP_010753249.1 hypothetical protein QDW35_gp28 [Microbacterium phage DickRichards]	False	1.0	112	7.188e-30												0	False	
NC_073443_29	NC_073443	NC_073443	29	21925	22797	1	E			YP_010753250.1	YP_010753250.1 exonuclease [Microbacterium phage DickRichards]	True	0.989	608	7.262e-197												0	False	
NC_073443_30	NC_073443	NC_073443	30	22794	23177	1	E			YP_010753251.1	YP_010753251.1 hypothetical protein QDW35_gp30 [Microbacterium phage DickRichards]	False	0.992	268	2.017e-82									VOG22157	REFSEQ hypothetical protein; Xu	Xu	0	False	
NC_073443_31	NC_073443	NC_073443	31	23291	23827	1	D			YP_010753252.1	YP_010753252.1 deoxyuridine triphosphatase [Microbacterium phage DickRichards]	True	1.0	390	1.4110000000000002e-123								Phosphoribosyl-ATP pyrophosphohydrolase [PF01503.20]	VOG02193	REFSEQ hydrolase; Xu	Xu	1	False	MK
NC_073443_32	NC_073443	NC_073443	32	23824	24333	1	E			YP_010753253.1	YP_010753253.1 thymidylate kinase [Microbacterium phage DickRichards]	True	0.979	351	2.468e-110									VOG00228	sp|O31896|YORR_BACSU SPbeta prophage-derived uncharacterized protein YorR; Xu	Xu	0	False	
NC_073443_33	NC_073443	NC_073443	33	24349	25098	1	D			YP_010753254.1	YP_010753254.1 recombination directionality factor [Microbacterium phage DickRichards]	True	0.967	509	1.776e-163								Recombination directionality factor-like [PF18897.3]	VOG09467	sp|Q9T216|RDF_BPPHC Recombination directionality factor; Xr	Xr	0	False	V
NC_073443_34	NC_073443	NC_073443	34	25255	25344	-1	E			YP_010753944.1	YP_010753944.1 hypothetical protein QDW45_gp34 [Microbacterium phage CroZenni]	False	1.0	66	2.593e-14												0	False	
NC_073443_35	NC_073443	NC_073443	35	25344	25643	-1	E			YP_010753186.1	YP_010753186.1 hypothetical protein QDW34_gp35 [Microbacterium phage Burritobowl]	False	0.98	207	9.555e-62												0	False	
NC_073443_36	NC_073443	NC_073443	36	25717	25947	1	D			YP_010753256.1	YP_010753256.1 thioredoxin [Microbacterium phage DickRichards]	False	0.961	156	1.606e-44								Glutaredoxin [PF00462.27]				0	False	
NC_073443_37	NC_073443	NC_073443	37	25947	26273	1	E			YP_010753188.1	YP_010753188.1 holliday junction resolvase [Microbacterium phage Burritobowl]	False	0.966	222	9.029e-67									VOG00684	sp|O48499|D14_BPT5 Protein D14; Xh	Xh	0	False	
NC_073443_38	NC_073443	NC_073443	38	26303	26596	1	E			YP_010753258.1	YP_010753258.1 hypothetical protein QDW35_gp37 [Microbacterium phage DickRichards]	False	0.921	189	1.307e-55									VOG06955	REFSEQ hypothetical protein; Xu	Xu	0	False	
NC_073443_39	NC_073443	NC_073443	39	26679	27062	1	E			YP_010753259.1	YP_010753259.1 hypothetical protein QDW35_gp38 [Microbacterium phage DickRichards]	False	0.967	261	8.145e-80												0	False	
NC_073443_40	NC_073443	NC_073443	40	27062	27247	1	E			YP_010753260.1	YP_010753260.1 hypothetical protein QDW35_gp39 [Microbacterium phage DickRichards]	False	0.878	114	3.954e-30												0	False	
NC_073443_41	NC_073443	NC_073443	41	27367	29841	1	C	K06919	putative DNA primase/helicase	YP_010753261.1	YP_010753261.1 DNA primase [Microbacterium phage DickRichards]	True	0.969	1683	0.0								D5 N terminal like [PF08706.14]; Family of unknown function (DUF5906) [PF19263.2]; Toprim-like [PF13155.9]	VOG00138	sp|Q5UQ22|YL207_MIMIV Putative helicase L207/L206; Xh	Xh	0	False	
NC_073443_42	NC_073443	NC_073443	42	29838	31712	1	D			YP_010753262.1	YP_010753262.1 DNA polymerase I [Microbacterium phage DickRichards]	True	0.971	1277	0.0								DNA polymerase family A [PF00476.23]; 3'-5' exonuclease [PF01612.23]	VOG00075	sp|O64235|DPOL_BPMD2 DNA polymerase; XhXr	Xh;Xr	0	False	V
NC_073443_43	NC_073443	NC_073443	43	31712	31912	1	E			YP_010753884.1	YP_010753884.1 hypothetical protein QDW44_gp42 [Microbacterium phage BubbaBear]	False	1.0	151	4.33e-43									VOG03097	REFSEQ hypothetical protein; Xu	Xu	0	False	
NC_073443_44	NC_073443	NC_073443	44	31909	32211	1	E			YP_010753264.1	YP_010753264.1 hypothetical protein QDW35_gp43 [Microbacterium phage DickRichards]	False	0.945	201	1.578e-59									VOG22159	REFSEQ hypothetical protein; Xu	Xu	0	False	
NC_073443_45	NC_073443	NC_073443	45	32211	32930	1	D			YP_010753057.1	YP_010753057.1 DNA binding protein [Microbacterium phage Albright]	True	0.943	475	6.622e-152								Sigma-70, region 4 [PF04545.19]; Helix-turn-helix domain [PF12645.10]				0	False	
NC_073443_46	NC_073443	NC_073443	46	32927	33139	-1	E			YP_010753058.1	YP_010753058.1 hypothetical protein QDW28_gp44 [Microbacterium phage Albright]	False	0.87	109	2.792e-28												0	False	
NC_073443_47	NC_073443	NC_073443	47	33375	33776	1	D			YP_010753268.1	YP_010753268.1 ParB-like nuclease domain protein [Microbacterium phage DickRichards]	False	1.0	292	1.162e-90								ParB/Sulfiredoxin domain [PF02195.21]				0	False	
NC_073443_48	NC_073443	NC_073443	48	33773	34207	1	E			YP_010753269.1	YP_010753269.1 hypothetical protein QDW35_gp48 [Microbacterium phage DickRichards]	False	1.0	317	3.32e-99									VOG00404	sp|P39416|Y00F_BPT4 Uncharacterized 19.7 kDa protein in motB-dexA intergenic region; Xu	Xu	0	False	
NC_073443_49	NC_073443	NC_073443	49	34212	34643	1	E			YP_010753270.1	YP_010753270.1 hypothetical protein QDW35_gp49 [Microbacterium phage DickRichards]	False	0.949	287	1.142e-88									VOG22161	REFSEQ hypothetical protein; Xu	Xu	0	False	
NC_073443_50	NC_073443	NC_073443	50	34708	35106	1	D			YP_010753271.1	YP_010753271.1 HNH endonuclease [Microbacterium phage DickRichards]	False	1.0	292	1.107e-90								HNH endonuclease [PF14279.9]; HNH endonuclease [PF13395.9]; HNH endonuclease [PF01844.26]				0	False	
NC_073443_51	NC_073443	NC_073443	51	35265	35582	1	E			YP_010753894.1	YP_010753894.1 hypothetical protein QDW44_gp52 [Microbacterium phage BubbaBear]	False	1.0	224	1.1699999999999997e-67									VOG22164	REFSEQ hypothetical protein; Xu	Xu	0	False	
NC_073443_52	NC_073443	NC_073443	52	35579	35737	1	E			YP_010753273.1	YP_010753273.1 hypothetical protein QDW35_gp52 [Microbacterium phage DickRichards]	False	0.912	102	4.644e-26												0	False	
NC_073443_53	NC_073443	NC_073443	53	35790	36290	1	E			YP_010753274.1	YP_010753274.1 hypothetical protein QDW35_gp53 [Microbacterium phage DickRichards]	False	0.928	325	3.255e-101									VOG22162	REFSEQ hypothetical protein; Xu	Xu	0	False	
NC_073443_54	NC_073443	NC_073443	54	36354	36662	1	E			YP_010753275.1	YP_010753275.1 hypothetical protein QDW35_gp54 [Microbacterium phage DickRichards]	False	0.978	213	1.325e-63									VOG22163	REFSEQ hypothetical protein; Xu	Xu	0	False	F
NC_073443_55	NC_073443	NC_073443	55	36652	37224	1	C	K00287	dihydrofolate reductase [EC:1.5.1.3]	YP_010753276.1	YP_010753276.1 dihydrofolate reductase [Microbacterium phage DickRichards]	True	0.982	396	2.207e-125								Dihydrofolate reductase [PF00186.22]	VOG00346	sp|P04382|DYR_BPT4 Dihydrofolate reductase; Xh	Xh	0	False	F
NC_073443_56	NC_073443	NC_073443	56	37221	37535	1	E			YP_010753277.1	YP_010753277.1 hypothetical protein QDW35_gp56 [Microbacterium phage DickRichards]	False	0.979	217	4.518000000000001e-65												0	False	F
NC_073443_57	NC_073443	NC_073443	57	37535	37918	1	E			YP_010753278.1	YP_010753278.1 hypothetical protein QDW35_gp57 [Microbacterium phage DickRichards]	False	1.0	275	6.853000000000001e-85												0	False	F
NC_073443_58	NC_073443	NC_073443	58	37915	38838	1	C	K00560	thymidylate synthase [EC:2.1.1.45]	YP_010753279.1	YP_010753279.1 thymidylate synthase [Microbacterium phage DickRichards]	True	0.979	636	3.087e-206								Thymidylate synthase [PF00303.22]	VOG00416	sp|P00471|TYSY_BPT4 Thymidylate synthase; Xr	Xr	0	False	VMF
NC_073443_59	NC_073443	NC_073443	59	38853	39077	1	E			YP_010753280.1	YP_010753280.1 hypothetical protein QDW35_gp59 [Microbacterium phage DickRichards]	False	0.957	151	6.483e-43												0	False	F
NC_073443_60	NC_073443	NC_073443	60	39077	39271	1	E			YP_010753281.1	YP_010753281.1 hypothetical protein QDW35_gp60 [Microbacterium phage DickRichards]	False	0.836	113	8.679e-30												0	False	F
NC_073443_61	NC_073443	NC_073443	61	39415	39555	1	E			YP_010753282.1	YP_010753282.1 hypothetical protein QDW35_gp61 [Microbacterium phage DickRichards]	False	0.938	93	3.661e-23									VOG22165	REFSEQ hypothetical protein; Xu	Xu	0	False	F
NC_073443_62	NC_073443	NC_073443	62	39548	39754	1	E			YP_010753283.1	YP_010753283.1 hypothetical protein QDW35_gp62 [Microbacterium phage DickRichards]	False	0.974	142	9.569e-40									VOG02498	REFSEQ hypothetical protein; Xu	Xu	0	False	F
NC_073443_63	NC_073443	NC_073443	63	39754	39936	1	E			YP_010753284.1	YP_010753284.1 hypothetical protein QDW35_gp63 [Microbacterium phage DickRichards]	False	0.95	122	4.828e-33												0	False	F
NC_073443_64	NC_073443	NC_073443	64	39949	40179	1	E			YP_010753285.1	YP_010753285.1 hypothetical protein QDW35_gp64 [Microbacterium phage DickRichards]	False	0.822	131	7.386e-36												0	False	F
NC_073443_65	NC_073443	NC_073443	65	40179	40529	1	E			YP_010753286.1	YP_010753286.1 hypothetical protein QDW35_gp65 [Microbacterium phage DickRichards]	False	0.955	235	3.948e-71									VOG06889	REFSEQ hypothetical protein; Xu	Xu	0	False	F
NC_073443_66	NC_073443	NC_073443	66	40877	41152	1	E			YP_010753150.1	YP_010753150.1 HNH endonuclease [Microbacterium phage Doobus]	False	1.0	210	7.038e-63												0	False	F
NC_073443_67	NC_073443	NC_073443	67	41152	41280	1	E			YP_010753289.1	YP_010753289.1 hypothetical protein QDW35_gp67 [Microbacterium phage DickRichards]	False	1.0	91	1.055e-22												0	False	F
