CP001157.1_3822	K00004	1.1.1.4	1.3e-21	33.7
CP001157.1_2653	K00006	1.1.1.8
	8.6e-57	184.0
CP001157.1_2653	K00006	1.1.1.8
	4.2e-33	111.8
CP001157.1_2502	K00007	1.1.1.11
	2.8e-106	249.1
CP001157.1_2502	K00007	1.1.1.11
	1.4e-105	245.4
CP001157.1_2502	K00007	1.1.1.11
	1.4e-105	103.8
CP001157.1_2502	K00007	1.1.1.11
	2.8e-106	102.5
CP001157.1_1514	K00008,K05351	1.1.1.14	4.3e-25	61.6
CP001157.1_1860	K00008,K05351	1.1.1.14	2.6e-24	60.8
CP001157.1_675	K00008,K05351	1.1.1.14	3.2e-21	33.6
CP001157.1_1514	K00008,K05351	1.1.1.14	4.3e-25	26.4
CP001157.1_1860	K00008,K05351	1.1.1.14	2.6e-24	25.4
CP001157.1_3489	K00011	1.1.1.21
	1.8e-51	172.8
CP001157.1_3489	K00011	1.1.1.21
	4.1e-46	155.3
CP001157.1_3489	K00011	1.1.1.21
	2e-37	126.9
CP001157.1_3489	K00011	1.1.1.21
	7.9e-36	121.2
CP001157.1_3489	K00011	1.1.1.21
	4e-33	112.3
CP001157.1_1093	K00012	1.1.1.22
	6.3e-151	487.5
CP001157.1_2541	K00012	1.1.1.22
	1e-72	227.7
CP001157.1_2739	K00012	1.1.1.22
	3.4e-70	209.3
CP001157.1_1093	K00012	1.1.1.22
	1.2e-62	197.2
CP001157.1_988	K00012	1.1.1.22
	8.1e-47	151.5
CP001157.1_1164	K00013	1.1.1.23
	1.1e-181	602.2
CP001157.1_4166	K00013	1.1.1.23
	5.9e-17	59.5
CP001157.1_1164	K00013	1.1.1.23
	5.2e-137	455.8
CP001157.1_1164	K00013	1.1.1.23
	2.8e-121	403.3
CP001157.1_421	K00013	1.1.1.23
	6.5e-40	123.9
CP001157.1_3796	K00014,K00800,K00891,K01735,K03785,K13830	1.1.1.25	2.6e-07	28.0
CP001157.1_335	K00014,K00891	1.1.1.25	1.9e-31	98.4
CP001157.1_4284	K00014,K00891	1.1.1.25	4.4e-40	75.9
CP001157.1_4284	K00014,K00891	1.1.1.25	4.4e-40	58.8
CP001157.1_3484	K00014,K00891	1.1.1.25	7.3e-28	55.6
CP001157.1_4146	K00014,K00891	1.1.1.25	1.4e-36	124.1
CP001157.1_1162	K00014,K03785	1.1.1.25	9.9e-08	26.0
CP001157.1_1438	K00014,K03785	1.1.1.25	1.4e-48	163.4
CP001157.1_4284	K00014,K13832	1.1.1.25	2.6e-30	93.3
CP001157.1_23	K00014,K13832	1.1.1.25	7.5e-30	72.2
CP001157.1_335	K00014,K13832	1.1.1.25	9e-24	43.8
CP001157.1_335	K00014,K13832	1.1.1.25	9e-24	36.3
CP001157.1_23	K00014,K13832	1.1.1.25	7.5e-30	28.3
CP001157.1_4145	K00014	1.1.1.25
	1.1e-55	187.0
CP001157.1_335	K00014	1.1.1.25
	3.5e-54	173.9
CP001157.1_1853	K00014	1.1.1.25
	2.4e-71	118.7
CP001157.1_1853	K00014	1.1.1.25
	2.4e-71	117.1
CP001157.1_23	K00014	1.1.1.25
	3e-52	113.6
CP001157.1_1964	K00016	1.1.1.27
	9.7e-79	261.4
CP001157.1_2465	K00018,K00058	1.1.1.29	3.4e-60	200.3
CP001157.1_2795	K00018,K00058	1.1.1.29	4.6e-58	193.3
CP001157.1_639	K00018,K00058	1.1.1.29	1.5e-43	145.8
CP001157.1_480	K00018,K00058	1.1.1.29	2.9e-42	141.6
CP001157.1_3772	K00018,K00058	1.1.1.29	4.6e-41	138.0
CP001157.1_3772	K00018	1.1.1.29
	7.2e-77	254.5
CP001157.1_2465	K00018	1.1.1.29
	1.4e-44	149.6
CP001157.1_2795	K00018	1.1.1.29
	7.7e-43	143.9
CP001157.1_4440	K00018	1.1.1.29
	4e-38	128.5
CP001157.1_3639	K00018	1.1.1.29
	1.1e-32	110.5
CP001157.1_961	K00020	1.1.1.31
	3.8e-68	226.3
CP001157.1_961	K00020	1.1.1.31
	7.6e-40	134.1
CP001157.1_3094	K00020	1.1.1.31
	1.3e-39	133.1
CP001157.1_3975	K00020	1.1.1.31
	7.5e-39	130.6
CP001157.1_3975	K00020	1.1.1.31
	1.8e-33	113.4
CP001157.1_669	K00022,K08683	1.1.1.35	1.1e-55	184.9
CP001157.1_2162	K00022,K08683	1.1.1.35	4.1e-34	115.9
CP001157.1_4726	K00022,K08683	1.1.1.35	1.7e-32	110.7
CP001157.1_2023	K00022,K08683	1.1.1.35	1.9e-30	104.4
CP001157.1_1863	K00022,K08683	1.1.1.35	1.3e-29	101.3
CP001157.1_1589	K00022,K10527,K01692,K07516,K07514	1.1.1.35	4.6e-176	376.2
CP001157.1_1302	K00022,K10527,K01692,K07516,K07514	1.1.1.35	1.6e-122	269.2
CP001157.1_1589	K00022,K10527,K01692,K07516,K07514	1.1.1.35	4.6e-176	197.8
CP001157.1_1302	K00022,K10527,K01692,K07516,K07514	1.1.1.35	1.6e-122	137.5
CP001157.1_1494	K00022,K10527,K01692,K07516,K07514	1.1.1.35	3.8e-121	137.2
CP001157.1_2312	K00022	1.1.1.35
	4e-95	316.2
CP001157.1_1302	K00022	1.1.1.35
	6.4e-73	227.5
CP001157.1_1494	K00022	1.1.1.35
	1e-70	211.3
CP001157.1_1589	K00022	1.1.1.35
	5.8e-65	202.0
CP001157.1_3086	K00022	1.1.1.35
	1.7e-46	156.6
CP001157.1_2162	K00023	1.1.1.36
	1.2e-70	234.4
CP001157.1_1349	K00023	1.1.1.36
	8.9e-38	127.9
CP001157.1_2162	K00023	1.1.1.36
	8.9e-37	124.1
CP001157.1_1349	K00023	1.1.1.36
	4.3e-34	115.4
CP001157.1_2162	K00023	1.1.1.36
	7.5e-30	101.1
CP001157.1_2255	K00024	1.1.1.37
	1.5e-07	28.7
CP001157.1_4154	K00029,K00625	1.1.1.40	1e-161	537.4
CP001157.1_3960	K00029,K00625	1.1.1.40	7.4e-139	461.6
CP001157.1_3761	K00029,K00625	1.1.1.40	3.2e-43	145.7
CP001157.1_3151	K00029,K00625	1.1.1.40	2.5e-41	139.5
CP001157.1_3761	K00029,K00625	1.1.1.40	2e-37	126.0
CP001157.1_3124	K00031	1.1.1.42
	9.5e-67	223.2
CP001157.1_2588	K00031	1.1.1.42
	0	1348.9
CP001157.1_3124	K00031	1.1.1.42
	2.6e-39	133.1
CP001157.1_3124	K00031	1.1.1.42
	7.7e-35	118.4
CP001157.1_3124	K00031	1.1.1.42
	3.5e-31	106.1
CP001157.1_961	K00033	1.1.1.44
	3.6e-24	83.3
CP001157.1_3975	K00033	1.1.1.44
	3.3e-23	80.1
CP001157.1_3094	K00033	1.1.1.44
	4.8e-13	46.1
CP001157.1_188	K00034,K01057,K13937	1.1.1.47	2.5e-60	202.5
CP001157.1_2493	K00034,K01057,K13937	1.1.1.47	3.8e-53	178.8
CP001157.1_1614	K00034,K01057,K13937	1.1.1.47	6.2e-53	178.1
CP001157.1_1517	K00034,K01057,K13937	1.1.1.47	7.3e-53	177.9
CP001157.1_4609	K00035	1.1.1.48
	9.6e-22	74.4
CP001157.1_512	K00035	1.1.1.48
	2.3e-18	64.1
CP001157.1_2761	K00035	1.1.1.48
	2.7e-18	63.8
CP001157.1_2879	K00035	1.1.1.48
	1.2e-15	55.2
CP001157.1_4622	K00035	1.1.1.48
	9.9e-14	48.8
CP001157.1_2994	K00036,K01057,K00034,K13937	1.1.1.49	1.4e-25	87.8
CP001157.1_188	K00036,K01057,K00034,K13937	1.1.1.49	6e-61	204.1
CP001157.1_2493	K00036,K01057,K00034,K13937	1.1.1.49	1.8e-54	182.8
CP001157.1_1614	K00036,K01057,K00034,K13937	1.1.1.49	1.1e-52	176.9
CP001157.1_1517	K00036,K01057,K00034,K13937	1.1.1.49	2.4e-52	175.7
CP001157.1_188	K00036	1.1.1.49
	1.7e-191	635.0
CP001157.1_2493	K00036	1.1.1.49
	1.1e-122	408.2
CP001157.1_1614	K00036	1.1.1.49
	1.5e-120	401.3
CP001157.1_1517	K00036	1.1.1.49
	3.3e-120	400.0
CP001157.1_188	K00036	1.1.1.49
	3.9e-111	369.7
CP001157.1_998	K00039	1.1.1.56
	1.3e-27	94.4
CP001157.1_3817	K00039	1.1.1.56
	4.8e-21	73.1
CP001157.1_2828	K00039	1.1.1.56
	5.9e-40	134.8
CP001157.1_1541	K00039	1.1.1.56
	1.9e-38	129.9
CP001157.1_2977	K00039	1.1.1.56
	9.7e-30	101.5
CP001157.1_2502	K00040,K00045	1.1.1.57	9.4e-120	232.4
CP001157.1_2502	K00040,K00045	1.1.1.57	9.4e-120	163.6
CP001157.1_2502	K00040,K00854	1.1.1.57	5.2e-164	355.0
CP001157.1_2502	K00040,K00854	1.1.1.57	5.2e-164	187.0
CP001157.1_2502	K00040	1.1.1.57
	4e-140	290.5
CP001157.1_2502	K00040	1.1.1.57
	1.5e-100	201.1
CP001157.1_2502	K00040	1.1.1.57
	4e-140	172.6
CP001157.1_2502	K00040	1.1.1.57
	1.5e-100	131.6
CP001157.1_2502	K00040	1.1.1.57
	8.8e-63	114.3
CP001157.1_2502	K00041	1.1.1.58
	4.3e-48	139.7
CP001157.1_724	K00043	1.1.1.61
	3.7e-70	234.6
CP001157.1_724	K00043	1.1.1.61
	3.9e-57	191.8
CP001157.1_724	K00043	1.1.1.61
	1.5e-56	189.5
CP001157.1_1255	K00043	1.1.1.61
	4.5e-51	171.9
CP001157.1_724	K00043	1.1.1.61
	1.3e-50	170.4
CP001157.1_1349	K00044,K10251	1.1.1.62	6.6e-17	59.4
CP001157.1_1503	K00044,K10251	1.1.1.62	3.9e-15	53.4
CP001157.1_998	K00044,K10251	1.1.1.62	1.2e-14	52.1
CP001157.1_2828	K00044,K10251	1.1.1.62	6.3e-14	49.7
CP001157.1_1541	K00044,K10251	1.1.1.62	3.7e-13	47.2
CP001157.1_2023	K00046,K00065	1.1.1.69	4.2e-39	131.9
CP001157.1_4288	K00046,K00065	1.1.1.69	6.7e-36	121.5
CP001157.1_3817	K00046,K00065	1.1.1.69	1.7e-35	120.2
CP001157.1_1610	K00046,K00065	1.1.1.69	2.1e-35	119.9
CP001157.1_1349	K00046,K00065	1.1.1.69	2.3e-34	116.5
CP001157.1_480	K00050	1.1.1.81
	9.3e-66	218.4
CP001157.1_2795	K00050	1.1.1.81
	6.9e-48	159.8
CP001157.1_480	K00050	1.1.1.81
	2.1e-47	158.3
CP001157.1_4712	K00050	1.1.1.81
	1.9e-44	149.0
CP001157.1_4440	K00050	1.1.1.81
	5.6e-37	124.5
CP001157.1_3124	K00052	1.1.1.85
	6.5e-88	293.0
CP001157.1_3124	K00052	1.1.1.85
	2.5e-77	258.4
CP001157.1_3888	K00053	1.1.1.86
	3.6e-146	484.1
CP001157.1_3975	K00053	1.1.1.86
	7.7e-07	26.1
CP001157.1_3545	K00055	1.1.1.90
	1.2e-40	79.4
CP001157.1_723	K00055	1.1.1.90
	5.3e-25	53.5
CP001157.1_3545	K00055	1.1.1.90
	8.9e-34	50.7
CP001157.1_2274	K00055	1.1.1.90
	5.1e-23	47.3
CP001157.1_723	K00055	1.1.1.90
	5.3e-25	35.4
CP001157.1_2465	K00058,K00100	1.1.1.95
	7.3e-28	95.4
CP001157.1_2795	K00058,K00100	1.1.1.95
	7.5e-23	79.1
CP001157.1_4440	K00058,K00100	1.1.1.95
	7.6e-23	76.9
CP001157.1_4440	K00058,K00100	1.1.1.95
	4e-74	48.3
CP001157.1_4440	K00058,K00100	1.1.1.95
	4e-74	198.6
CP001157.1_2465	K00058,K04496	1.1.1.95
	6.1e-48	160.2
CP001157.1_3772	K00058,K04496	1.1.1.95
	9.8e-43	143.0
CP001157.1_2795	K00058,K04496	1.1.1.95
	2.9e-42	141.3
CP001157.1_4440	K00058,K04496	1.1.1.95
	6e-41	137.1
CP001157.1_639	K00058,K04496	1.1.1.95
	3.7e-40	133.5
CP001157.1_4440	K00058	1.1.1.95
	4.4e-121	316.6
CP001157.1_2795	K00058	1.1.1.95
	5.4e-38	127.6
CP001157.1_3772	K00058	1.1.1.95
	1.7e-36	122.4
CP001157.1_4712	K00058	1.1.1.95
	6.2e-36	121.2
CP001157.1_639	K00058	1.1.1.95
	3.6e-35	117.7
CP001157.1_4249	K00060	1.1.1.103
	3.2e-17	60.6
CP001157.1_723	K00060	1.1.1.103
	2e-25	37.9
CP001157.1_2735	K00060	1.1.1.103
	4.6e-10	36.9
CP001157.1_600	K00060	1.1.1.103
	1.2e-09	35.6
CP001157.1_495	K00060	1.1.1.103
	6.3e-09	32.6
CP001157.1_2977	K00061	1.1.1.-
	5.7e-20	69.7
CP001157.1_3817	K00061	1.1.1.-
	7.5e-17	59.6
CP001157.1_2643	K00061	1.1.1.-
	1.8e-16	58.2
CP001157.1_2646	K00061	1.1.1.-
	3.2e-16	57.4
CP001157.1_1349	K00061	1.1.1.-
	4.2e-16	56.8
CP001157.1_2023	K00065	1.1.1.125
	8.3e-61	202.4
CP001157.1_2023	K00065	1.1.1.125
	3e-42	141.9
CP001157.1_1610	K00065	1.1.1.125
	5.1e-42	140.9
CP001157.1_3817	K00065	1.1.1.125
	1.2e-39	133.8
CP001157.1_823	K00065	1.1.1.125
	1e-39	133.5
CP001157.1_988	K00066	1.1.1.132
	8.9e-161	526.5
CP001157.1_2541	K00066	1.1.1.132
	4.4e-85	43.0
CP001157.1_1093	K00066	1.1.1.132
	8.1e-83	262.5
CP001157.1_2739	K00066	1.1.1.132
	8e-90	238.8
CP001157.1_2541	K00066	1.1.1.132
	4.4e-85	233.7
CP001157.1_1964	K00073	1.1.1.154
	4.7e-70	233.1
CP001157.1_1338	K00075	1.1.1.158
	5.1e-27	92.5
CP001157.1_4439	K00075	1.1.1.158
	3.2e-08	30.5
CP001157.1_3966	K00075	1.1.1.158
	5.5e-08	29.5
CP001157.1_1338	K00075	1.1.1.158
	1.9e-39	131.7
CP001157.1_1338	K00075	1.1.1.158
	5.5e-70	123.7
CP001157.1_4622	K00078	1.3.1.20	2.5e-21	72.5
CP001157.1_512	K00078	1.3.1.20	1.3e-18	63.3
CP001157.1_2879	K00078	1.3.1.20	1.8e-15	54.8
CP001157.1_846	K00078	1.3.1.20	1e-14	51.3
CP001157.1_4609	K00078	1.3.1.20	1.2e-38	130.0
CP001157.1_2041	K00087	1.17.1.4
	3.2e-135	443.7
CP001157.1_2386	K00087	1.17.1.4
	4.5e-12	43.6
CP001157.1_2368	K00087	1.17.1.4
	3.8e-11	40.6
CP001157.1_2041	K00087	1.17.1.4
	1.8e-84	276.8
CP001157.1_2042	K00087	1.17.1.4
	1e-07	26.0
CP001157.1_3637	K00088,K00364	1.1.1.205	4.7e-156	395.7
CP001157.1_1109	K00088,K00364	1.1.1.205	2.8e-07	27.2
CP001157.1_3637	K00088,K00364	1.1.1.205	4.7e-156	123.3
CP001157.1_2275	K00088	1.1.1.205
	2.6e-31	76.4
CP001157.1_2275	K00088	1.1.1.205
	2.4e-15	31.6
CP001157.1_3140	K00088	1.1.1.205
	2.1e-07	27.3
CP001157.1_3637	K00088	1.1.1.205
	1e-100	256.0
CP001157.1_3637	K00088	1.1.1.205
	2.3e-73	207.9
CP001157.1_724	K00093	1.1.1.244
	8.4e-91	302.4
CP001157.1_1255	K00093	1.1.1.244
	8.8e-88	292.4
CP001157.1_4249	K00094	1.1.1.251
	1.6e-16	58.9
CP001157.1_1514	K00094	1.1.1.251
	1.5e-23	48.8
CP001157.1_3822	K00094	1.1.1.251
	1.6e-24	45.5
CP001157.1_3822	K00094	1.1.1.251
	1.6e-24	41.1
CP001157.1_1860	K00094	1.1.1.251
	1.1e-23	33.3
CP001157.1_2465	K00100,K00058	1.1.1.95
	9.5e-28	94.9
CP001157.1_2795	K00100,K00058	1.1.1.95
	1.5e-22	78.2
CP001157.1_3772	K00100,K00058	1.1.1.95
	1.7e-20	71.1
CP001157.1_639	K00100,K00058	1.1.1.95
	2.2e-19	67.5
CP001157.1_4440	K00100,K00058	1.1.1.95
	6.9e-61	202.5
CP001157.1_3545	K00100,K00153,K00155	1.1.1.306
	9.7e-30	61.4
CP001157.1_675	K00100,K00153,K00155	1.1.1.306
	4.7e-22	52.5
CP001157.1_723	K00100,K00153,K00155	1.1.1.306
	3.3e-24	47.2
CP001157.1_3545	K00100,K00153,K00155	1.1.1.306
	9.7e-30	44.7
CP001157.1_723	K00100,K00153,K00155	1.1.1.306
	3.3e-24	39.2
CP001157.1_998	K00100,K00224
		1.2e-23	81.3
CP001157.1_3112	K00100,K00224
		1.4e-20	71.5
CP001157.1_2397	K00100,K00224
		7.5e-20	69.2
CP001157.1_4726	K00100,K00224
		6e-19	66.2
CP001157.1_998	K00100,K00224
		2.3e-29	100.1
CP001157.1_3966	K00102,K00004	1.1.2.4	1e-72	153.5
CP001157.1_3947	K00102,K00004	1.1.2.4	2.6e-56	124.7
CP001157.1_4439	K00102,K00004	1.1.2.4	7.5e-65	109.4
CP001157.1_1965	K00102,K00004	1.1.2.4	1.4e-58	107.4
CP001157.1_4439	K00102,K00004	1.1.2.4	7.5e-65	105.8
CP001157.1_2041	K00106	1.17.1.4	6.7e-205	676.4
CP001157.1_2042	K00106	1.17.1.4	8.1e-12	42.9
CP001157.1_3240	K00106	1.17.1.4	9.9e-10	36.2
CP001157.1_2386	K00106	1.17.1.4	2.9e-08	30.5
CP001157.1_2368	K00106	1.17.1.4	1.1e-07	28.6
CP001157.1_4439	K00107	1.1.3.37
	2.7e-12	44.1
CP001157.1_4439	K00107	1.1.3.37
	6.3e-12	42.8
CP001157.1_1965	K00107	1.1.3.37
	2.8e-11	40.9
CP001157.1_1965	K00107	1.1.3.37
	8.8e-11	39.2
CP001157.1_3966	K00107	1.1.3.37
	8e-07	26.7
CP001157.1_1134	K00108	1.1.99.1
	2.4e-53	176.3
CP001157.1_2954	K00108	1.1.99.1
	9.5e-56	118.7
CP001157.1_2954	K00108	1.1.99.1
	6e-51	114.0
CP001157.1_2954	K00108	1.1.99.1
	1.4e-53	113.9
CP001157.1_2954	K00108	1.1.99.1
	1.3e-49	109.2
CP001157.1_2459	K00109	1.1.99.2
	2.2e-53	179.5
CP001157.1_2459	K00109	1.1.99.2
	2.2e-53	179.5
CP001157.1_2457	K00109	1.1.99.2
	5.6e-54	110.8
CP001157.1_2457	K00109	1.1.99.2
	5.6e-54	110.8
CP001157.1_2457	K00109	1.1.99.2
	5.6e-54	110.8
CP001157.1_1426	K00120
		1.2e-69	231.1
CP001157.1_1610	K00120
		8.1e-38	127.4
CP001157.1_4288	K00120
		9.9e-37	124.1
CP001157.1_1863	K00120
		2.7e-36	122.6
CP001157.1_2954	K00120
		2.7e-45	102.0
CP001157.1_961	K00120,K08319	1.1.-.-
	3.7e-19	67.5
CP001157.1_3975	K00120,K08319	1.1.-.-
	1.2e-13	49.6
CP001157.1_3094	K00120,K08319	1.1.-.-
	5.1e-11	40.5
CP001157.1_724	K00120,K08325	1.1.-.-
	4.9e-22	76.3
CP001157.1_1255	K00120,K08325	1.1.-.-
	5.1e-20	69.6
CP001157.1_1255	K00120,K08325	1.1.-.-
	1.6e-13	48.3
CP001157.1_724	K00120,K08325	1.1.-.-
	1.1e-35	121.0
CP001157.1_1255	K00120,K08325	1.1.-.-
	2.8e-30	103.3
CP001157.1_1349	K00120,K11163	1.1.-.-
	8e-24	81.7
CP001157.1_3817	K00120,K11163	1.1.-.-
	5e-23	79.1
CP001157.1_1610	K00120,K11163	1.1.-.-
	1.1e-18	65.1
CP001157.1_598	K00120,K11163	1.1.-.-
	3.9e-18	63.0
CP001157.1_4288	K00120,K11163	1.1.-.-
	6.4e-18	62.6
CP001157.1_723	K00121,K00001,K13953	1.1.1.284	1.4e-37	65.5
CP001157.1_723	K00121,K00001,K13953	1.1.1.284	1.4e-37	63.4
CP001157.1_3545	K00121,K00001,K13953	1.1.1.284	8.3e-30	62.2
CP001157.1_675	K00121,K00001,K13953	1.1.1.284	1.8e-27	43.2
CP001157.1_3545	K00121,K00001,K13953	1.1.1.284	8.3e-30	43.1
CP001157.1_723	K00121,K00001,K13980,K13952,K13951	1.1.1.284	1e-26	59.3
CP001157.1_675	K00121,K00001,K13980,K13952,K13951	1.1.1.284	2.2e-25	37.0
CP001157.1_723	K00121,K00001,K13980,K13952,K13951	1.1.1.284	1e-26	31.5
CP001157.1_3545	K00121,K00001,K13980,K13952,K13951	1.1.1.284	3.2e-79	142.3
CP001157.1_3545	K00121,K00001,K13980,K13952,K13951	1.1.1.284	3.2e-79	116.3
CP001157.1_4249	K00121,K00001	1.1.1.284	2.8e-26	86.6
CP001157.1_3545	K00121,K00001	1.1.1.284	1e-40	71.5
CP001157.1_723	K00121,K00001	1.1.1.284	4.9e-33	60.7
CP001157.1_2274	K00121,K00001	1.1.1.284	1.6e-33	55.3
CP001157.1_2274	K00121,K00001	1.1.1.284	1.6e-33	38.5
CP001157.1_1535	K00121,K14465	1.1.1.284	1.4e-24	59.6
CP001157.1_723	K00121,K14465	1.1.1.284	3.4e-30	59.0
CP001157.1_3545	K00121,K14465	1.1.1.284	2.9e-27	57.0
CP001157.1_723	K00121,K14465	1.1.1.284	3.4e-30	46.5
CP001157.1_3545	K00121,K14465	1.1.1.284	2.9e-27	40.9
CP001157.1_3545	K00121	1.1.1.284	1.7e-39	73.0
CP001157.1_723	K00121	1.1.1.284	1e-26	51.1
CP001157.1_723	K00121	1.1.1.284	1e-26	39.6
CP001157.1_3545	K00121	1.1.1.284	2.1e-27	39.1
CP001157.1_2274	K00121	1.1.1.284	2e-23	31.8
CP001157.1_2011	K00122,K00123	1.2.1.2
	7.5e-14	48.6
CP001157.1_1762	K00122,K00125	1.2.1.2
	3.3e-09	33.8
CP001157.1_1762	K00122,K00125	1.2.1.2
	1.3e-08	31.2
CP001157.1_4686	K00122,K00125	1.2.1.2
	6.3e-08	30.5
CP001157.1_4687	K00122,K00125	1.2.1.2
	3.2e-07	25.7
CP001157.1_2607	K00122,K00125	1.2.1.2
	1e-06	25.6
CP001157.1_2135	K00122	1.2.1.2
	2.4e-89	257.7
CP001157.1_2135	K00122	1.2.1.2
	2.8e-59	165.9
CP001157.1_2135	K00122	1.2.1.2
	3.5e-46	150.2
CP001157.1_2011	K00122	1.2.1.2
	1.1e-60	146.9
CP001157.1_2135	K00122	1.2.1.2
	2e-47	134.5
CP001157.1_352	K00123,K00122	1.2.1.2
	1.6e-34	85.0
CP001157.1_2011	K00123,K00122	1.2.1.2
	5.7e-46	32.5
CP001157.1_2135	K00123,K00122	1.2.1.2
	4.3e-61	196.9
CP001157.1_2011	K00123,K00122	1.2.1.2
	5.7e-46	118.0
