	fasta	scaffold	gene_position	start_position	end_position	strandedness	rank	ko_id	kegg_hit	viral_id	viral_hit	viral_RBH	viral_identity	viral_bitScore	viral_eVal	peptidase_id	peptidase_family	peptidase_hit	peptidase_RBH	peptidase_bitScore	peptidase_eVal	peptidase_identity	pfam_hits	cazy_ids	cazy_hits	cazy_subfam_ec	cazy_best_hit	vogdb_id	vogdb_hits	vogdb_categories	heme_regulatory_motif_count	is_transposon	amg_flags
NC_028664_11	NC_028664	NC_028664	11	6925	7374	1	E			YP_009188323.1	YP_009188323.1 hypothetical protein AU150_gp13 [Klebsiella phage Kp2]	False	0.958	302	6.85e-94													VOG03256	REFSEQ hypothetical protein; Xu	Xu	0	False	
NC_028664_12	NC_028664	NC_028664	12	7374	7571	1	E			YP_009188324.1	YP_009188324.1 hypothetical protein AU150_gp14 [Klebsiella phage Kp2]	False	1.0	141	1.5489999999999998e-39													VOG03411	REFSEQ hypothetical protein; Xu	Xu	0	False	
NC_028664_13	NC_028664	NC_028664	13	7571	8356	1	E			YP_009188325.1	YP_009188325.1 DNA primase/helicase [Klebsiella phage Kp2]	True	0.965	532	3.5790000000000005e-171													VOG00694	REFSEQ DNA primase; Xu	Xu	0	False	
NC_028664_14	NC_028664	NC_028664	14	8353	8547	1	E			YP_009789253.1	YP_009789253.1 hypothetical protein HOR62_gp14 [Klebsiella phage vB_KpnP_KpV74]	False	0.931	127	9.617e-35													VOG00074	REFSEQ hypothetical protein; Xu	Xu	0	False	
NC_028664_15	NC_028664	NC_028664	15	8548	9828	1	D			YP_009188327.1	YP_009188327.1 DNA helicase [Klebsiella phage Kp2]	True	0.961	863	1.663e-282								DnaB-like helicase C terminal domain [PF03796.18]; AAA domain [PF13481.9]					VOG04360	sp|P04530|HELIC_BPT4 DnaB-like replicative helicase; XhXr	Xr;Xh	0	False	V
NC_028664_16	NC_028664	NC_028664	16	9821	10147	1	E			YP_009784811.1	YP_009784811.1 hypothetical protein HOQ99_gp18 [Klebsiella phage phiBO1E]	False	0.908	207	1.483e-61													VOG00636	REFSEQ hypothetical protein; Xu	Xu	0	False	
NC_028664_17	NC_028664	NC_028664	17	10198	10407	1	E			YP_009188329.1	YP_009188329.1 hypothetical protein AU150_gp19 [Klebsiella phage Kp2]	False	0.995	147	1.195e-41													VOG02762	REFSEQ hypothetical protein; Xu	Xu	0	False	
NC_028664_18	NC_028664	NC_028664	18	10377	10532	1	E			YP_009280684.1	YP_009280684.1 hypothetical protein BI033_gp15 [Klebsiella phage KpV475]	False	0.955	105	3.483e-27													VOG03599	REFSEQ hypothetical protein; Xu	Xu	0	False	
NC_028664_19	NC_028664	NC_028664	19	10529	12895	1	D			YP_009188330.1	YP_009188330.1 DNA polymerase [Klebsiella phage Kp2]	True	1.0	1667	0.0								DNA polymerase family A [PF00476.23]					VOG00075	sp|O64235|DPOL_BPMD2 DNA polymerase; XhXr	Xr;Xh	0	False	V
NC_028664_20	NC_028664	NC_028664	20	12892	13113	1	E			YP_009188331.1	YP_009188331.1 hypothetical protein AU150_gp21 [Klebsiella phage Kp2]	False	1.0	160	4.248e-46													VOG11881	REFSEQ hypothetical protein; Xu	Xu	0	False	
NC_028664_21	NC_028664	NC_028664	21	13274	13552	1	E			YP_009188332.1	YP_009188332.1 Gp5.5-like host HNS inhibition [Klebsiella phage Kp2]	False	0.978	192	1.117e-56													VOG00112	sp|P20319|V55_BPT3 Gene 5.5 protein; Xu	Xu	0	False	
NC_028664_22	NC_028664	NC_028664	22	13552	14532	1	E			YP_009188333.1	YP_009188333.1 metallo-phosphoesterase [Klebsiella phage Kp2]	True	0.995	687	8.837e-224													VOG01525	sp|O64245|VG54_BPMD2 Gene 54 protein; Xu	Xu	0	False	
NC_028664_23	NC_028664	NC_028664	23	14529	14708	1	E			YP_009188334.1	YP_009188334.1 hypothetical protein AU150_gp24 [Klebsiella phage Kp2]	False	1.0	132	2.284e-36													VOG04068	REFSEQ hypothetical protein; Xu	Xu	0	False	
NC_028664_24	NC_028664	NC_028664	24	14721	14885	1	E			YP_009188335.1	YP_009188335.1 hypothetical protein AU150_gp25 [Klebsiella phage Kp2]	False	0.903	100	1.334e-25													VOG00386	REFSEQ hypothetical protein; Xu	Xu	0	False	
NC_028664_25	NC_028664	NC_028664	25	14937	15743	1	E			YP_009188336.1	YP_009188336.1 hypothetical protein AU150_gp26 [Klebsiella phage Kp2]	True	0.94	530	1.756e-170													VOG03457	REFSEQ hypothetical protein; Xu	Xu	0	False	
NC_028664_26	NC_028664	NC_028664	26	15797	16051	1	E			YP_009188337.1	YP_009188337.1 hypothetical protein AU150_gp27 [Klebsiella phage Kp2]	False	0.846	149	5.186e-42													VOG01904	sp|P20317|V43_BPT3 Gene 4.3 protein; Xu	Xu	0	False	
NC_028664_27	NC_028664	NC_028664	27	16055	16429	1	E			YP_009188338.1	YP_009188338.1 hypothetical protein AU150_gp28 [Klebsiella phage Kp2]	False	0.939	246	6.111e-75													VOG11882	REFSEQ hypothetical protein; Xu	Xu	0	False	
NC_028664_28	NC_028664	NC_028664	28	16429	16590	1	E			YP_009188339.1	YP_009188339.1 hypothetical protein AU150_gp29 [Klebsiella phage Kp2]	False	0.801	90	6.689999999999999e-22													VOG18198	REFSEQ hypothetical protein; Xu	Xu	0	False	
NC_028664_29	NC_028664	NC_028664	29	16593	16790	1	E			YP_009188340.1	YP_009188340.1 hypothetical protein AU150_gp30 [Klebsiella phage Kp2]	False	1.0	140	2.918e-39													VOG18769	REFSEQ hypothetical protein; Xu	Xu	0	False	
NC_028664_30	NC_028664	NC_028664	30	16790	16951	1	E			YP_009792380.1	YP_009792380.1 hypothetical protein HOS10_gp25 [Klebsiella phage phiKpS2]	False	0.967	110	4.553e-29													VOG06839	REFSEQ hypothetical protein; Xu	Xu	0	False	
NC_028664_31	NC_028664	NC_028664	31	16951	17919	1	E			YP_009188342.1	YP_009188342.1 exonuclease [Klebsiella phage Kp2]	True	0.995	679	5.482e-221													VOG07202	sp|P13319|RNH_BPT4 Ribonuclease H; Xr	Xr	0	False	V
NC_028664_32	NC_028664	NC_028664	32	17876	18079	1	E			YP_009188343.1	YP_009188343.1 hypothetical protein AU150_gp33 [Klebsiella phage Kp2]	False	0.957	137	4.068e-38													VOG11883	REFSEQ hypothetical protein; Xu	Xu	0	False	
NC_028664_33	NC_028664	NC_028664	33	18070	18492	1	D			YP_009787373.1	YP_009787373.1 endonuclease VII [Klebsiella phage KP-Rio/2015]	False	0.923	273	1.171e-83								Recombination endonuclease VII [PF02945.18]					VOG00650	sp|O64250|VG59_BPMD2 Gene 59 protein; Xu	Xu	0	False	
NC_028664_34	NC_028664	NC_028664	34	18489	18950	1	D			YP_009188345.1	YP_009188345.1 nucleotide kinase [Klebsiella phage Kp2]	False	1.0	326	4.941e-102								Protein of unknwon function (DUF3310) [PF11753.11]					VOG02039	REFSEQ nucleotide kinase; Xu	Xu	0	False	
NC_028664_35	NC_028664	NC_028664	35	18961	19053	1	E			YP_009787591.1	YP_009787591.1 hypothetical protein HOR34_gp35 [Klebsiella phage vB_KpnP_KpV48]	False	1.0	68	1.055e-14													VOG04128	sp|P20312|Y18_BPT3 Uncharacterized gene 1.8 protein; Xu	Xu	0	False	
NC_028664_36	NC_028664	NC_028664	36	19092	21560	1	D			YP_009188347.1	YP_009188347.1 RNA polymerase [Klebsiella phage Kp2]	True	0.97	1680	0.0								DNA-dependent RNA polymerase [PF00940.22]; DNA-directed RNA polymerase N-terminal [PF14700.9]					VOG00796	sp|P00573|RPOL_BPT7 T7 RNA polymerase; XhXr	Xr;Xh	0	False	V
NC_028664_37	NC_028664	NC_028664	37	21584	22024	1	E			YP_009188348.1	YP_009188348.1 hypothetical protein AU150_gp38 [Klebsiella phage Kp2]	False	0.97	301	2.875e-93													VOG02694	sp|P03750|Y7_BPT7 Protein 7; Xu	Xu	0	False	
NC_028664_38	NC_028664	NC_028664	38	22021	22284	1	E			YP_003347631.1	YP_003347631.1 hypothetical protein KP-KP34p39 [Klebsiella phage KP34]	False	0.836	153	4.778e-43													VOG00276	REFSEQ virion structural protein; Xu	Xu	0	False	
NC_028664_39	NC_028664	NC_028664	39	22294	23889	1	D			YP_009188350.1	YP_009188350.1 head-tail adaptor [Klebsiella phage Kp2]	True	0.927	1032	0.0								Bacteriophage head to tail connecting protein [PF12236.11]					VOG00516	sp|P03728|PORTL_BPT7 Portal protein; XpXrXs	Xp;Xr;Xs	0	False	V
NC_028664_40	NC_028664	NC_028664	40	23904	24746	1	E			YP_009188351.1	YP_009188351.1 head scaffolding protein [Klebsiella phage Kp2]	True	0.933	550	6.037e-177													VOG00327	sp|P20324|SCAF_BPT3 Capsid assembly scaffolding protein; Xs	Xs	0	False	V
NC_028664_41	NC_028664	NC_028664	41	24772	25794	1	E			YP_009188352.1	YP_009188352.1 major head protein [Klebsiella phage Kp2]	True	0.971	697	6.461999999999999e-227													VOG00529	sp|P19727|CAPSB_BPT7 Minor capsid protein; XrXs	Xr;Xs	0	False	V
NC_028664_42	NC_028664	NC_028664	42	25806	25988	1	E			YP_009188782.1	YP_009188782.1 hypothetical protein AU164_gp40 [Klebsiella phage KpV41]	False	0.812	103	2.702e-26													VOG16875	REFSEQ hypothetical protein; Xu	Xu	0	False	
NC_028664_43	NC_028664	NC_028664	43	26076	26636	1	D			YP_009188354.1	YP_009188354.1 tail protein [Klebsiella phage Kp2]	True	0.957	376	9.432e-119								Tail tubular protein [PF17212.6]								0	False	
NC_028664_44	NC_028664	NC_028664	44	26646	29024	1	E			YP_009188355.1	YP_009188355.1 tail fibers protein [Klebsiella phage Kp2]	True	0.956	1592	0.0													VOG02059	sp|P03747|TUBE2_BPT7 Tail tubular protein gp12; XpXrXs	Xp;Xr;Xs	0	False	V
NC_028664_45	NC_028664	NC_028664	45	29026	29613	1	E			YP_009006062.1	YP_009006062.1 internal virion protein [Klebsiella phage F19]	True	0.864	351	6.173e-110													VOG01482	REFSEQ internal virion protein; Xu	Xu	0	False	
NC_028664_46	NC_028664	NC_028664	46	29631	32315	1	E			YP_009188357.1	YP_009188357.1 internal virion lysozyme motif [Klebsiella phage Kp2]	True	0.924	1730	0.0													VOG00887	sp|Q7Y5N4|EXLYS_BPSP6 Peptidoglycan hydrolase gp36; XhXpXrXs	Xp;Xr;Xs;Xh	0	False	V
NC_028664_47	NC_028664	NC_028664	47	32366	36064	1	E			YP_009188358.1	YP_009188358.1 internal virion protein with endolysin domain [Klebsiella phage Kp2]	True	0.938	2423	0.0													VOG00094	sp|P03726|EXLYS_BPT7 Peptidoglycan transglycosylase gp16; XhXpXrXs	Xp;Xr;Xs;Xh	0	False	V
NC_028664_48	NC_028664	NC_028664	48	36066	37658	1	D			YP_009188359.1	YP_009188359.1 tail fiber protein [Klebsiella phage Kp2]	True	0.893	987	1e-323								Phage T7 tail fibre protein [PF03906.17]					VOG00983	REFSEQ tail fiber protein; Xu	Xu	0	False	
NC_028664_49	NC_028664	NC_028664	49	37658	37960	1	E			YP_009787864.1	YP_009787864.1 terminase small subunit [Klebsiella phage KPV811]	False	0.878	185	4.9029999999999997e-54													VOG00438	sp|P03693|TERS_BPT7 Terminase, small subunit gp18; Xr	Xr	0	False	V
NC_028664_50	NC_028664	NC_028664	50	37960	39816	1	E			YP_009188361.1	YP_009188361.1 terminase large subunit [Klebsiella phage Kp2]	True	0.952	1238	0.0													VOG00331	sp|P10310|TERL_BPT3 Terminase, large subunit; XhXr	Xr;Xh	0	False	VF
NC_028664_51	NC_028664	NC_028664	51	39816	40193	1	E			YP_009188362.1	YP_009188362.1 hypothetical protein AU150_gp52 [Klebsiella phage Kp2]	False	0.918	242	2.0700000000000002e-73													VOG12794	REFSEQ hypothetical protein; Xu	Xu	0	False	F
NC_028664_52	NC_028664	NC_028664	52	40207	40389	1	E			YP_009188363.1	YP_009188363.1 hypothetical protein AU150_gp53 [Klebsiella phage Kp2]	False	0.843	107	8.247e-28													VOG11884	REFSEQ hypothetical protein; Xu	Xu	0	False	F
NC_028664_53	NC_028664	NC_028664	53	40389	40793	1	E			YP_009188364.1	YP_009188364.1 Rz-like spanin [Klebsiella phage Kp2]	False	0.861	241	5.996e-73													VOG04107	sp|Q6XQ97|SPANU_BPT1 U-spanin; XhXp	Xp;Xh	0	False	F
NC_028664_54	NC_028664	NC_028664	54	40786	41037	1	D			YP_009188365.1	YP_009188365.1 holin [Klebsiella phage Kp2]	False	0.948	168	2.352e-48								Bacteriophage P21 holin S [PF04971.15]					VOG01566	sp|Q6XQ99|HOLIN_BPT1 Holin; XhXp	Xp;Xh	0	False	F
NC_028664_55	NC_028664	NC_028664	55	41042	41620	1	C	K01185	lysozyme [EC:3.2.1.17]	YP_009188366.1	YP_009188366.1 lysozyme [Klebsiella phage Kp2]	True	0.984	384	2.282e-121								Phage lysozyme [PF00959.22]	GH24	GH24 lysozyme (EC 3.2.1.17)	3.2.1.17	GH24.hmm				0	False	F
NC_028664_56	NC_028664	NC_028664	56	41633	43615	1	E			YP_009188367.1	YP_009188367.1 hypothetical protein AU150_gp57 [Klebsiella phage Kp2]	True	0.994	1387	0.0													VOG29154	REFSEQ hypothetical protein; Xu	Xu	0	False	F
NC_028664_57	NC_028664	NC_028664	57	43637	43894	1	E			YP_009188368.1	YP_009188368.1 hypothetical protein AU150_gp58 [Klebsiella phage Kp2]	False	0.926	167	3.564e-48																0	False	F
