	fasta	scaffold	gene_position	start_position	end_position	strandedness	rank	ko_id	kegg_hit	peptidase_id	peptidase_family	peptidase_hit	peptidase_RBH	peptidase_bitScore	peptidase_eVal	peptidase_identity	pfam_hits	heme_regulatory_motif_count
MZ334524_MZ334524.1_20	MZ334524	MZ334524.1	20	5478	5729	-1	E											0
MZ334524_MZ334524.1_21	MZ334524	MZ334524.1	21	5722	5943	-1	E											0
MZ334524_MZ334524.1_22	MZ334524	MZ334524.1	22	6189	6518	1	E											0
MZ334524_MZ334524.1_23	MZ334524	MZ334524.1	23	6502	6714	1	E											0
MZ334524_MZ334524.1_24	MZ334524	MZ334524.1	24	6896	7204	1	E											0
MZ334524_MZ334524.1_25	MZ334524	MZ334524.1	25	7197	7589	1	E											0
MZ334524_MZ334524.1_26	MZ334524	MZ334524.1	26	7582	10530	1	C	K00525	ribonucleoside-diphosphate reductase alpha chain [EC:1.17.4.1]								Ribonucleotide reductase, barrel domain [PF02867.18]; TSCPD domain [PF12637.10]; Ribonucleotide reductase, all-alpha domain [PF00317.24]	0
MZ334524_MZ334524.1_27	MZ334524	MZ334524.1	27	10578	11117	1	E											0
MZ334524_MZ334524.1_28	MZ334524	MZ334524.1	28	11114	11500	1	E											0
MZ334524_MZ334524.1_29	MZ334524	MZ334524.1	29	11645	12787	1	D										Family of unknown function (DUF6744) [PF20529.1]	0
MZ334524_MZ334524.1_30	MZ334524	MZ334524.1	30	12905	14167	1	E											0
MZ334524_MZ334524.1_31	MZ334524	MZ334524.1	31	14305	14715	1	E											0
MZ334524_MZ334524.1_32	MZ334524	MZ334524.1	32	14715	14852	1	E											0
MZ334524_MZ334524.1_33	MZ334524	MZ334524.1	33	14849	15091	1	E											0
MZ334524_MZ334524.1_34	MZ334524	MZ334524.1	34	15176	16405	1	E											0
MZ334524_MZ334524.1_35	MZ334524	MZ334524.1	35	16411	16779	1	D										Family of unknown function (DUF5802) [PF19118.3]	0
MZ334524_MZ334524.1_36	MZ334524	MZ334524.1	36	16820	17416	-1	D										5' nucleotidase, deoxy (Pyrimidine), cytosolic type C protein (NT5C) [PF06941.15]	0
MZ334524_MZ334524.1_37	MZ334524	MZ334524.1	37	17413	17622	-1	D										Prophage protein (DUF1660) [PF07874.14]	0
MZ334524_MZ334524.1_38	MZ334524	MZ334524.1	38	17633	18382	-1	C	K03465	thymidylate synthase (FAD) [EC:2.1.1.148]								Thymidylate synthase complementing protein [PF02511.18]	0
MZ334524_MZ334524.1_39	MZ334524	MZ334524.1	39	18513	18959	1	E											0
MZ334524_MZ334524.1_40	MZ334524	MZ334524.1	40	18971	20188	1	E											0
MZ334524_MZ334524.1_41	MZ334524	MZ334524.1	41	20265	21740	1	E											0
MZ334524_MZ334524.1_42	MZ334524	MZ334524.1	42	21743	22153	1	E											0
MZ334524_MZ334524.1_43	MZ334524	MZ334524.1	43	22279	23019	-1	E											0
MZ334524_MZ334524.1_44	MZ334524	MZ334524.1	44	23021	23215	-1	E											0
MZ334524_MZ334524.1_45	MZ334524	MZ334524.1	45	23208	23789	-1	E											0
MZ334524_MZ334524.1_46	MZ334524	MZ334524.1	46	23792	24103	-1	E											0
MZ334524_MZ334524.1_47	MZ334524	MZ334524.1	47	24105	25235	-1	C	K00558	DNA (cytosine-5)-methyltransferase 1 [EC:2.1.1.37]								C-5 cytosine-specific DNA methylase [PF00145.20]	0
MZ334524_MZ334524.1_48	MZ334524	MZ334524.1	48	25232	26683	-1	C	K14415	tRNA-splicing ligase RtcB (3'-phosphate/5'-hydroxy nucleic acid ligase) [EC:6.5.1.8]								tRNA-splicing ligase RtcB [PF01139.20]	0
MZ334524_MZ334524.1_49	MZ334524	MZ334524.1	49	26680	26904	-1	E											0
MZ334524_MZ334524.1_50	MZ334524	MZ334524.1	50	26897	27592	-1	D										Helix-hairpin-helix motif [PF12826.10]; Helix-hairpin-helix domain [PF14520.9]; ERCC4 domain [PF02732.18]	0
MZ334524_MZ334524.1_51	MZ334524	MZ334524.1	51	27589	27744	-1	E											0
MZ334524_MZ334524.1_52	MZ334524	MZ334524.1	52	27737	28003	-1	E											0
MZ334524_MZ334524.1_53	MZ334524	MZ334524.1	53	27996	28253	-1	E											0
MZ334524_MZ334524.1_54	MZ334524	MZ334524.1	54	28250	28711	-1	E											0
MZ334524_MZ334524.1_55	MZ334524	MZ334524.1	55	28704	29090	-1	E											0
MZ334524_MZ334524.1_56	MZ334524	MZ334524.1	56	29092	29517	-1	E											0
MZ334524_MZ334524.1_57	MZ334524	MZ334524.1	57	29628	29981	-1	E											1
MZ334524_MZ334524.1_58	MZ334524	MZ334524.1	58	30120	32309	-1	D										von Willebrand factor type A domain [PF00092.31]; von Willebrand factor type A domain [PF13519.9]	0
MZ334524_MZ334524.1_59	MZ334524	MZ334524.1	59	32401	33738	-1	D										AAA domain (dynein-related subfamily) [PF07728.17]	0
MZ334524_MZ334524.1_60	MZ334524	MZ334524.1	60	33814	34263	-1	E											0
MZ334524_MZ334524.1_61	MZ334524	MZ334524.1	61	34241	34660	-1	E											0
MZ334524_MZ334524.1_62	MZ334524	MZ334524.1	62	34662	35108	-1	E											0
MZ334524_MZ334524.1_63	MZ334524	MZ334524.1	63	35179	35784	-1	D										SprT-like family [PF10263.12]	0
MZ334524_MZ334524.1_64	MZ334524	MZ334524.1	64	36097	36795	1	E											0
MZ334524_MZ334524.1_65	MZ334524	MZ334524.1	65	36799	37014	-1	E											0
MZ334524_MZ334524.1_66	MZ334524	MZ334524.1	66	37122	38285	-1	D										Family of unknown function (DUF6610) [PF20314.1]	0
MZ334524_MZ334524.1_67	MZ334524	MZ334524.1	67	38287	38913	-1	C	K01495	GTP cyclohydrolase IA [EC:3.5.4.16]								GTP cyclohydrolase I [PF01227.25]	0
MZ334524_MZ334524.1_68	MZ334524	MZ334524.1	68	38926	39621	-1	C	K09125	queuosine precursor transporter								Putative vitamin uptake transporter [PF02592.18]	0
MZ334524_MZ334524.1_69	MZ334524	MZ334524.1	69	39688	39849	-1	E											0
MZ334524_MZ334524.1_70	MZ334524	MZ334524.1	70	39842	40456	-1	D										HNH endonuclease [PF01844.26]	1
MZ334524_MZ334524.1_71	MZ334524	MZ334524.1	71	40453	41241	-1	C	K10026	7-carboxy-7-deazaguanine synthase [EC:4.3.99.3]								Radical SAM superfamily [PF04055.24]; 4Fe-4S single cluster domain [PF13394.9]; 4Fe-4S single cluster domain [PF13353.9]	0
MZ334524_MZ334524.1_72	MZ334524	MZ334524.1	72	41238	41681	-1	E											0
MZ334524_MZ334524.1_73	MZ334524	MZ334524.1	73	41674	41829	-1	E											0
MZ334524_MZ334524.1_74	MZ334524	MZ334524.1	74	41822	42217	-1	C	K01737	6-pyruvoyltetrahydropterin/6-carboxytetrahydropterin synthase [EC:4.2.3.12 4.1.2.50]								6-pyruvoyl tetrahydropterin synthase [PF01242.22]	0
MZ334524_MZ334524.1_75	MZ334524	MZ334524.1	75	42273	43142	-1	C	K06920	7-cyano-7-deazaguanine synthase [EC:6.3.4.20]								Queuosine biosynthesis protein QueC [PF06508.16]	0
MZ334524_MZ334524.1_76	MZ334524	MZ334524.1	76	43099	43503	-1	E											0
MZ334524_MZ334524.1_77	MZ334524	MZ334524.1	77	43500	43961	-1	D										QueF-like protein [PF14489.9]	0
MZ334524_MZ334524.1_78	MZ334524	MZ334524.1	78	44049	45146	-1	E											0
MZ334524_MZ334524.1_79	MZ334524	MZ334524.1	79	45532	45777	-1	E											0
MZ334524_MZ334524.1_80	MZ334524	MZ334524.1	80	45896	46249	-1	E											0
MZ334524_MZ334524.1_81	MZ334524	MZ334524.1	81	46524	47786	-1	D										Rad17 P-loop domain [PF03215.18]; ATPase family associated with various cellular activities (AAA) [PF00004.32]; Holliday junction DNA helicase RuvB P-loop domain [PF05496.15]; AAA domain (Cdc48 subfamily) [PF07724.17]	0
MZ334524_MZ334524.1_82	MZ334524	MZ334524.1	82	47783	47944	-1	D										Protein of unknown function (DUF1427) [PF07235.14]	0
MZ334524_MZ334524.1_83	MZ334524	MZ334524.1	83	47947	48450	-1	D										Acetyltransferase (GNAT) family [PF00583.28]	0
MZ334524_MZ334524.1_84	MZ334524	MZ334524.1	84	48447	49028	-1	E											0
MZ334524_MZ334524.1_85	MZ334524	MZ334524.1	85	49025	51751	-1	D										DNA polymerase family B [PF00136.24]; DNA polymerase family B, exonuclease domain [PF03104.22]	0
MZ334524_MZ334524.1_86	MZ334524	MZ334524.1	86	51773	52069	-1	C	K07451	5-methylcytosine-specific restriction enzyme A [EC:3.1.21.-]								HNH endonuclease [PF01844.26]	0
MZ334524_MZ334524.1_87	MZ334524	MZ334524.1	87	52072	52878	-1	D										PD-(D/E)XK nuclease superfamily [PF12705.10]	0
MZ334524_MZ334524.1_88	MZ334524	MZ334524.1	88	52866	53177	-1	E											0
MZ334524_MZ334524.1_89	MZ334524	MZ334524.1	89	53181	53384	-1	E											0
MZ334524_MZ334524.1_90	MZ334524	MZ334524.1	90	53384	54373	-1	C	K04801	replication factor C small subunit								DNA polymerase III, delta subunit [PF13177.9]; Replication factor C C-terminal domain [PF08542.14]; Holliday junction DNA helicase RuvB P-loop domain [PF05496.15]; Rad17 P-loop domain [PF03215.18]; Bacterial dnaA  protein [PF00308.21]; ATPase family associated with various cellular activities (AAA) [PF00004.32]; AAA domain [PF13173.9]	0
MZ334524_MZ334524.1_91	MZ334524	MZ334524.1	91	54440	54625	-1	E											0
MZ334524_MZ334524.1_92	MZ334524	MZ334524.1	92	54622	54846	-1	E											0
MZ334524_MZ334524.1_93	MZ334524	MZ334524.1	93	54839	55429	-1	C	K00943	dTMP kinase [EC:2.7.4.9]								Thymidylate kinase [PF02223.20]; Deoxynucleoside kinase [PF01712.22]; AAA domain [PF13521.9]	0
MZ334524_MZ334524.1_94	MZ334524	MZ334524.1	94	55432	55881	-1	E											0
MZ334524_MZ334524.1_95	MZ334524	MZ334524.1	95	55943	57094	-1	E											0
MZ334524_MZ334524.1_96	MZ334524	MZ334524.1	96	57116	57973	-1	E											0
MZ334524_MZ334524.1_97	MZ334524	MZ334524.1	97	57966	58478	-1	D										Helix-hairpin-helix domain [PF14520.9]	0
MZ334524_MZ334524.1_98	MZ334524	MZ334524.1	98	58471	59961	-1	D										AAA domain [PF13479.9]	0
MZ334524_MZ334524.1_99	MZ334524	MZ334524.1	99	59964	61007	-1	E											0
MZ334524_MZ334524.1_100	MZ334524	MZ334524.1	100	61241	62152	1	D										Rad51 [PF08423.14]; KaiC [PF06745.16]; recA bacterial DNA recombination protein [PF00154.24]; DnaB-like helicase C terminal domain [PF03796.18]; AAA domain [PF13481.9]	0
MZ334524_MZ334524.1_101	MZ334524	MZ334524.1	101	62156	62308	-1	E											0
MZ334524_MZ334524.1_102	MZ334524	MZ334524.1	102	62308	62748	-1	E											0
MZ334524_MZ334524.1_103	MZ334524	MZ334524.1	103	63072	63734	1	E											0
MZ334524_MZ334524.1_104	MZ334524	MZ334524.1	104	63731	64375	1	E											1
MZ334524_MZ334524.1_105	MZ334524	MZ334524.1	105	64372	65817	1	C	K06909	phage terminase large subunit								Terminase large subunit, T4likevirus-type, N-terminal [PF03237.18]; Phage terminase large subunit [PF04466.16]; Terminase RNAseH like domain [PF17288.5]	0
MZ334524_MZ334524.1_106	MZ334524	MZ334524.1	106	65824	67695	1	E											0
MZ334524_MZ334524.1_107	MZ334524	MZ334524.1	107	67688	70828	1	E											0
MZ334524_MZ334524.1_108	MZ334524	MZ334524.1	108	70831	72180	1	D										Phage Mu protein F like protein [PF04233.17]	1
MZ334524_MZ334524.1_109	MZ334524	MZ334524.1	109	72227	75856	1	D										Zeta toxin [PF06414.15]	0
MZ334524_MZ334524.1_110	MZ334524	MZ334524.1	110	76247	78244	1	C	K06904	uncharacterized protein									0
MZ334524_MZ334524.1_111	MZ334524	MZ334524.1	111	78256	79638	1	E											0
MZ334524_MZ334524.1_112	MZ334524	MZ334524.1	112	79657	80034	1	E											0
MZ334524_MZ334524.1_113	MZ334524	MZ334524.1	113	80052	80354	1	E											0
MZ334524_MZ334524.1_114	MZ334524	MZ334524.1	114	80361	80804	1	E											0
MZ334524_MZ334524.1_115	MZ334524	MZ334524.1	115	80806	81135	1	E											0
MZ334524_MZ334524.1_116	MZ334524	MZ334524.1	116	81135	81806	1	E											0
MZ334524_MZ334524.1_117	MZ334524	MZ334524.1	117	81806	82354	1	E											0
MZ334524_MZ334524.1_118	MZ334524	MZ334524.1	118	82351	82839	1	E											0
MZ334524_MZ334524.1_119	MZ334524	MZ334524.1	119	82836	83081	1	E											0
MZ334524_MZ334524.1_120	MZ334524	MZ334524.1	120	83130	84110	1	D										Phage tail tube protein [PF18906.3]	0
MZ334524_MZ334524.1_121	MZ334524	MZ334524.1	121	84113	84682	1	E											0
MZ334524_MZ334524.1_122	MZ334524	MZ334524.1	122	84700	84840	1	E											0
MZ334524_MZ334524.1_123	MZ334524	MZ334524.1	123	84973	85770	1	E											0
MZ334524_MZ334524.1_124	MZ334524	MZ334524.1	124	85772	87634	1	E											0
MZ334524_MZ334524.1_125	MZ334524	MZ334524.1	125	87634	89727	1	D										Prophage endopeptidase tail [PF06605.14]	0
MZ334524_MZ334524.1_126	MZ334524	MZ334524.1	126	89734	91053	1	E											0
MZ334524_MZ334524.1_127	MZ334524	MZ334524.1	127	91053	94190	1	D			MER0327969	M86	MER0327969 - family M86 unassigned peptidases (Plesiocystis pacifica) [M86.UPW]#M86#{peptidase unit: 1-200}~source ZP_01907211~	False	86.0	2.391e-15	0.338	Poly-gamma-glutamate hydrolase [PF05908.14]	0
MZ334524_MZ334524.1_128	MZ334524	MZ334524.1	128	94187	94999	1	E											0
MZ334524_MZ334524.1_129	MZ334524	MZ334524.1	129	94974	95399	-1	E											0
MZ334524_MZ334524.1_130	MZ334524	MZ334524.1	130	95620	95850	-1	E											0
MZ334524_MZ334524.1_131	MZ334524	MZ334524.1	131	95946	96107	1	E											0
MZ334524_MZ334524.1_132	MZ334524	MZ334524.1	132	96104	96535	1	D										Reverse transcriptase-like [PF13456.9]	0
MZ334524_MZ334524.1_133	MZ334524	MZ334524.1	133	96777	97631	1	E											0
MZ334524_MZ334524.1_134	MZ334524	MZ334524.1	134	97631	97855	1	E											0
MZ334524_MZ334524.1_135	MZ334524	MZ334524.1	135	98131	98505	1	E											0
MZ334524_MZ334524.1_136	MZ334524	MZ334524.1	136	98502	98675	1	E											0
MZ334524_MZ334524.1_137	MZ334524	MZ334524.1	137	98648	98866	1	E											0
MZ334524_MZ334524.1_138	MZ334524	MZ334524.1	138	98869	99345	1	E											0
MZ334524_MZ334524.1_139	MZ334524	MZ334524.1	139	99342	99581	1	E											0
MZ334524_MZ334524.1_140	MZ334524	MZ334524.1	140	99578	100120	1	E											0
MZ334524_MZ334524.1_141	MZ334524	MZ334524.1	141	100117	100320	1	E											0
MZ334524_MZ334524.1_142	MZ334524	MZ334524.1	142	100311	100961	-1	C	K01494	dCTP deaminase [EC:3.5.4.13]								2'-deoxycytidine 5'-triphosphate deaminase (DCD) [PF06559.14]; dUTPase [PF00692.22]	0
MZ334524_MZ334524.1_143	MZ334524	MZ334524.1	143	101059	101193	1	E											0
MZ334524_MZ334524.1_144	MZ334524	MZ334524.1	144	101186	101308	1	E											0
MZ334524_MZ334524.1_145	MZ334524	MZ334524.1	145	101305	101448	1	E											0
MZ334524_MZ334524.1_146	MZ334524	MZ334524.1	146	101445	101672	1	E											0
MZ334524_MZ334524.1_147	MZ334524	MZ334524.1	147	101669	101866	1	E											0
MZ334524_MZ334524.1_148	MZ334524	MZ334524.1	148	102002	102220	1	E											0
MZ334524_MZ334524.1_149	MZ334524	MZ334524.1	149	102210	102365	1	E											0
MZ334524_MZ334524.1_150	MZ334524	MZ334524.1	150	102491	102679	1	E											0
MZ334524_MZ334524.1_151	MZ334524	MZ334524.1	151	102676	102912	1	E											0
MZ334524_MZ334524.1_152	MZ334524	MZ334524.1	152	102899	103054	1	E											0
MZ334524_MZ334524.1_153	MZ334524	MZ334524.1	153	103044	103268	1	E											0
MZ334524_MZ334524.1_154	MZ334524	MZ334524.1	154	103271	103450	1	E											0
MZ334524_MZ334524.1_155	MZ334524	MZ334524.1	155	103579	103743	1	E											0
