	fasta	scaffold	gene_position	start_position	end_position	strandedness	rank	ko_id	kegg_hit	viral_id	viral_hit	viral_RBH	viral_identity	viral_bitScore	viral_eVal	peptidase_id	peptidase_family	peptidase_hit	peptidase_RBH	peptidase_identity	peptidase_bitScore	peptidase_eVal	pfam_hits	cazy_ids	cazy_hits	cazy_subfam_ec	cazy_best_hit	vogdb_id	vogdb_hits	vogdb_categories	heme_regulatory_motif_count	is_transposon	amg_flags
NC_019411_12	NC_019411	NC_019411	12	5989	6261	1	E			YP_006989041.1	YP_006989041.1 hypothetical protein D869_gp012 [Caulobacter phage CcrRogue]	False	0.979	188.0	2.3910000000000003e-55													VOG13556	REFSEQ hypothetical protein; Xu	Xu	0	False	
NC_019411_13	NC_019411	NC_019411	13	6326	6604	1	E			YP_006989745.1	YP_006989745.1 hypothetical protein D870_gp012 [Caulobacter phage CcrSwift]	False	0.845	163.0	1.1890000000000002e-46													VOG13558	REFSEQ hypothetical protein; Xu	Xu	0	False	
NC_019411_14	NC_019411	NC_019411	14	6617	6940	1	E			YP_009809164.1	YP_009809164.1 hypothetical protein HOT99_gp083 [Caulobacter phage CcrBL10]	False	0.885	199.0	5.731e-59													VOG03198	REFSEQ hypothetical protein; Xu	Xu	0	False	
NC_019411_15	NC_019411	NC_019411	15	6944	7612	1	E			YP_006989747.1	YP_006989747.1 hypothetical protein D870_gp014 [Caulobacter phage CcrSwift]	True	0.903	420.0	3.226e-133													VOG13557	REFSEQ hypothetical protein; Xu	Xu	0	False	
NC_019411_16	NC_019411	NC_019411	16	7616	8326	1	E			YP_006989748.1	YP_006989748.1 hypothetical protein D870_gp015 [Caulobacter phage CcrSwift]	True	0.899	444.0	2.758e-141													VOG06123	REFSEQ hypothetical protein; Xu	Xu	0	False	
NC_019411_17	NC_019411	NC_019411	17	8605	9051	1	E			YP_006990074.1	YP_006990074.1 hypothetical protein D870_gp080 [Caulobacter phage CcrSwift]	False	0.957	300.0	4.34e-93													VOG13560	REFSEQ hypothetical protein; Xu	Xu	0	False	
NC_019411_18	NC_019411	NC_019411	18	9195	9587	1	E			YP_006990075.1	YP_006990075.1 hypothetical protein D870_gp079 [Caulobacter phage CcrSwift]	False	0.881	241.0	9.314e-73													VOG13561	REFSEQ hypothetical protein; Xu	Xu	0	False	
NC_019411_19	NC_019411	NC_019411	19	9642	9836	1	E			YP_006990076.1	YP_006990076.1 hypothetical protein D870_gp078 [Caulobacter phage CcrSwift]	False	0.915	125.0	6.4380000000000005e-34													VOG13562	REFSEQ hypothetical protein; Xu	Xu	0	False	
NC_019411_20	NC_019411	NC_019411	20	10282	11028	1	E			YP_006989752.1	YP_006989752.1 hypothetical protein D870_gp019 [Caulobacter phage CcrSwift]	True	0.983	516.0	4.238e-166													VOG13563	REFSEQ hypothetical protein; Xu	Xu	0	False	
NC_019411_21	NC_019411	NC_019411	21	11033	11260	1	E			YP_006988703.1	YP_006988703.1 hypothetical protein CcrMagneto_gp021 [Caulobacter virus Magneto]	False	0.995	160.0	6.446e-46													VOG13565	REFSEQ hypothetical protein; Xu	Xu	0	False	
NC_019411_22	NC_019411	NC_019411	22	11257	11931	1	E			YP_006989754.1	YP_006989754.1 hypothetical protein D870_gp021 [Caulobacter phage CcrSwift]	True	0.963	456.0	1.221e-145													VOG13564	REFSEQ hypothetical protein; Xu	Xu	0	False	
NC_019411_23	NC_019411	NC_019411	23	11931	12203	1	E			YP_006989755.1	YP_006989755.1 putative lipoprotein [Caulobacter phage CcrSwift]	False	0.934	179.0	4.733e-52													VOG02015	REFSEQ hypothetical protein; Xu	Xu	0	False	
NC_019411_24	NC_019411	NC_019411	24	12288	12659	1	E			YP_006989756.1	YP_006989756.1 hypothetical protein D870_gp023 [Caulobacter phage CcrSwift]	False	1.0	263.0	7.351e-81													VOG13566	REFSEQ hypothetical protein; Xu	Xu	0	False	
NC_019411_25	NC_019411	NC_019411	25	12659	13084	1	E			YP_006989757.1	YP_006989757.1 hypothetical protein D870_gp024 [Caulobacter phage CcrSwift]	False	0.961	287.0	1.037e-88													VOG13567	REFSEQ hypothetical protein; Xu	Xu	0	False	
NC_019411_26	NC_019411	NC_019411	26	13084	13386	1	E			YP_006989758.1	YP_006989758.1 hypothetical protein D870_gp025 [Caulobacter phage CcrSwift]	False	1.0	217.0	2.706e-65																0	False	
NC_019411_27	NC_019411	NC_019411	27	13383	13652	1	E			YP_006989759.1	YP_006989759.1 hypothetical protein D870_gp026 [Caulobacter phage CcrSwift]	False	1.0	192.0	7.021000000000001e-57													VOG13569	REFSEQ hypothetical protein; Xu	Xu	0	False	
NC_019411_28	NC_019411	NC_019411	28	13649	13939	1	E			YP_006989760.1	YP_006989760.1 hypothetical protein D870_gp027 [Caulobacter phage CcrSwift]	False	1.0	233.0	5.229e-71													VOG13568	REFSEQ hypothetical protein; Xu	Xu	0	False	
NC_019411_29	NC_019411	NC_019411	29	13929	14297	1	E			YP_006989761.1	YP_006989761.1 hypothetical protein D870_gp028 [Caulobacter phage CcrSwift]	False	1.0	268.0	2.169e-82													VOG13570	REFSEQ hypothetical protein; Xu	Xu	0	False	
NC_019411_30	NC_019411	NC_019411	30	14294	14959	1	E			YP_006989762.1	YP_006989762.1 hypothetical protein D870_gp029 [Caulobacter phage CcrSwift]	True	0.99	464.0	1.931e-148													VOG13541	REFSEQ hypothetical protein; Xu	Xu	0	False	
NC_019411_31	NC_019411	NC_019411	31	14968	15582	1	E			YP_006989763.1	YP_006989763.1 hypothetical protein D870_gp030 [Caulobacter phage CcrSwift]	True	0.97	419.0	3.55e-133													VOG00558	REFSEQ nucleoside triphosphate pyrophosphohydrolase; Xu	Xu	0	False	
NC_019411_32	NC_019411	NC_019411	32	15593	16153	1	E			YP_006989764.1	YP_006989764.1 hypothetical protein D870_gp031 [Caulobacter phage CcrSwift]	True	0.947	372.0	3.032e-117													VOG13573	REFSEQ hypothetical protein; Xu	Xu	0	False	
NC_019411_33	NC_019411	NC_019411	33	16155	16382	1	E			YP_006989765.1	YP_006989765.1 hypothetical protein D870_gp032 [Caulobacter phage CcrSwift]	False	0.951	152.0	3.619e-43													VOG13571	REFSEQ hypothetical protein; Xu	Xu	0	False	
NC_019411_34	NC_019411	NC_019411	34	16379	16594	1	E			YP_006989766.1	YP_006989766.1 hypothetical protein D870_gp033 [Caulobacter phage CcrSwift]	False	0.994	151.0	5.576e-43													VOG13572	REFSEQ hypothetical protein; Xu	Xu	0	False	
NC_019411_35	NC_019411	NC_019411	35	16591	16809	1	E			YP_006987933.1	YP_006987933.1 hypothetical protein D865_gp037 [Caulobacter phage phiCbK]	False	1.0	171.0	1.079e-49													VOG13480	REFSEQ hypothetical protein; Xu	Xu	0	False	
NC_019411_36	NC_019411	NC_019411	36	16809	16964	1	E			YP_006989768.1	YP_006989768.1 hypothetical protein D870_gp035 [Caulobacter phage CcrSwift]	False	0.946	80.0	1.7e-18													VOG13575	REFSEQ hypothetical protein; Xu	Xu	0	False	
NC_019411_37	NC_019411	NC_019411	37	16961	17161	1	E			YP_006989769.1	YP_006989769.1 hypothetical protein D870_gp036 [Caulobacter phage CcrSwift]	False	1.0	147.0	1.027e-41																0	False	
NC_019411_38	NC_019411	NC_019411	38	17148	17354	1	E			YP_006989770.1	YP_006989770.1 hypothetical protein D870_gp037 [Caulobacter phage CcrSwift]	False	1.0	161.0	1.752e-46													VOG13574	REFSEQ hypothetical protein; Xu	Xu	0	False	
NC_019411_39	NC_019411	NC_019411	39	17446	17649	-1	E			YP_006989771.1	YP_006989771.1 hypothetical protein D870_gp038 [Caulobacter phage CcrSwift]	False	0.944	135.0	1.983e-37													VOG13576	REFSEQ hypothetical protein; Xu	Xu	0	False	
NC_019411_40	NC_019411	NC_019411	40	17654	18400	-1	D			YP_006989772.1	YP_006989772.1 peptidase [Caulobacter phage CcrSwift]	True	0.991	521.0	9.637e-168								Bacterial transglutaminase-like cysteine proteinase BTLCP [PF06035.14]					VOG13478	REFSEQ peptidase; Xu	Xu	0	False	
NC_019411_41	NC_019411	NC_019411	41	18828	20726	1	D			YP_006989773.1	YP_006989773.1 portal protein [Caulobacter phage CcrSwift]	True	0.948	1214.0	0.0								Domain of unknown function (DUF4055) [PF13264.9]					VOG00109	sp|Q05220|PORTL_BPML5 Portal protein; XpXrXs	Xr;Xs;Xp	0	False	V
NC_019411_42	NC_019411	NC_019411	42	20723	21049	1	E			YP_006989774.1	YP_006989774.1 hypothetical protein D870_gp041 [Caulobacter phage CcrSwift]	False	0.875	199.0	1.1320000000000001e-58													VOG13578	REFSEQ hypothetical protein; Xu	Xu	0	False	
NC_019411_43	NC_019411	NC_019411	43	21069	21248	1	E			YP_006989775.1	YP_006989775.1 hypothetical protein D870_gp042 [Caulobacter phage CcrSwift]	False	0.953	121.0	1.6300000000000002e-32													VOG03186	REFSEQ hypothetical protein; Xu	Xu	0	False	
NC_019411_44	NC_019411	NC_019411	44	21248	21487	1	E			YP_006989776.1	YP_006989776.1 hypothetical protein D870_gp043 [Caulobacter phage CcrSwift]	False	0.993	168.0	1.405e-48													VOG13577	REFSEQ hypothetical protein; Xu	Xu	0	False	
NC_019411_45	NC_019411	NC_019411	45	21480	21668	1	E			YP_006989777.1	YP_006989777.1 hypothetical protein D870_gp044 [Caulobacter phage CcrSwift]	False	0.971	129.0	1.782e-35													VOG13579	REFSEQ hypothetical protein; Xu	Xu	0	False	
NC_019411_46	NC_019411	NC_019411	46	21742	21999	1	E			YP_006989778.1	YP_006989778.1 hypothetical protein D870_gp045 [Caulobacter phage CcrSwift]	False	0.942	170.0	2.836e-49													VOG13580	REFSEQ hypothetical protein; Xu	Xu	0	False	
NC_019411_47	NC_019411	NC_019411	47	22188	22772	1	E			YP_006989779.1	YP_006989779.1 hypothetical protein D870_gp046 [Caulobacter phage CcrSwift]	True	0.979	403.0	9.129e-128													VOG03191	REFSEQ hypothetical protein; Xu	Xu	0	False	
NC_019411_48	NC_019411	NC_019411	48	22772	23005	1	E			YP_006989780.1	YP_006989780.1 hypothetical protein D870_gp047 [Caulobacter phage CcrSwift]	False	0.99	163.0	5.665999999999999e-47													VOG13581	REFSEQ hypothetical protein; Xu	Xu	0	False	
NC_019411_49	NC_019411	NC_019411	49	23016	23399	1	E			YP_006989781.1	YP_006989781.1 hypothetical protein D870_gp048 [Caulobacter phage CcrSwift]	False	0.953	257.0	1.917e-78													VOG13479	REFSEQ hypothetical protein; Xu	Xu	0	False	
NC_019411_50	NC_019411	NC_019411	50	23396	23638	1	E			YP_006989782.1	YP_006989782.1 hypothetical protein D870_gp049 [Caulobacter phage CcrSwift]	False	1.0	183.0	8.875999999999998e-54													VOG03187	REFSEQ hypothetical protein; Xu	Xu	0	False	
NC_019411_51	NC_019411	NC_019411	51	23638	23922	1	E			YP_006989433.1	YP_006989433.1 hypothetical protein CcrKarma_gp053 [Caulobacter virus Karma]	False	0.967	194.0	3.481e-57													VOG13583	REFSEQ hypothetical protein; Xu	Xu	0	False	
NC_019411_52	NC_019411	NC_019411	52	23919	24158	1	E			YP_006989434.1	YP_006989434.1 hypothetical protein CcrKarma_gp054 [Caulobacter virus Karma]	False	1.0	171.0	8.145e-50													VOG13582	REFSEQ hypothetical protein; Xu	Xu	0	False	
NC_019411_53	NC_019411	NC_019411	53	24155	24394	1	E			YP_006989435.1	YP_006989435.1 hypothetical protein CcrKarma_gp055 [Caulobacter virus Karma]	False	1.0	175.0	4.723e-51													VOG03746	REFSEQ hypothetical protein; Xu	Xu	0	False	
NC_019411_54	NC_019411	NC_019411	54	24430	24762	1	E			YP_006989786.1	YP_006989786.1 hypothetical protein D870_gp053 [Caulobacter phage CcrSwift]	False	1.0	237.0	6.07e-72													VOG13585	REFSEQ hypothetical protein; Xu	Xu	0	False	
NC_019411_55	NC_019411	NC_019411	55	24808	25170	1	E			YP_006989787.1	YP_006989787.1 hypothetical protein D870_gp054 [Caulobacter phage CcrSwift]	False	0.998	245.0	1.781e-74													VOG13584	REFSEQ hypothetical protein; Xu	Xu	0	False	
NC_019411_56	NC_019411	NC_019411	56	25167	25847	1	C	K06952	5'-nucleotidase [EC:3.1.3.89]	YP_006989788.1	YP_006989788.1 deoxyribonucleoside 5' monophosphate phosphatase [Caulobacter phage CcrSwift]	True	0.961	459.0	1.476e-146								5'-deoxynucleotidase YfbR-like [PF12917.10]					VOG02646	sp|P76514|YFDR_ECOLI Uncharacterized protein YfdR; Xu	Xu	0	False	
NC_019411_57	NC_019411	NC_019411	57	25887	26411	1	E			YP_006989789.1	YP_006989789.1 hypothetical protein D870_gp056 [Caulobacter phage CcrSwift]	False	0.921	338.0	1.4299999999999999e-105													VOG13588	REFSEQ hypothetical protein; Xu	Xu	0	False	
NC_019411_58	NC_019411	NC_019411	58	26416	26619	1	E			YP_006987955.1	YP_006987955.1 hypothetical protein D865_gp059 [Caulobacter phage phiCbK]	False	1.0	153.0	1.2840000000000001e-43													VOG13481	REFSEQ hypothetical protein; Xu	Xu	0	False	
NC_019411_59	NC_019411	NC_019411	59	26619	27677	1	C	K07097	uncharacterized protein	YP_006989791.1	YP_006989791.1 DHH phosphoesterase [Caulobacter phage CcrSwift]	True	0.971	722.0	3.7100000000000005e-235													VOG00581	sp|Q5UPH8|YR106_MIMIV Uncharacterized protein R106; Xu	Xu	0	False	
NC_019411_60	NC_019411	NC_019411	60	27674	27850	1	E			YP_006989792.1	YP_006989792.1 hypothetical protein D870_gp059 [Caulobacter phage CcrSwift]	False	0.924	115.0	1.8e-30													VOG13586	REFSEQ hypothetical protein; Xu	Xu	0	False	
NC_019411_61	NC_019411	NC_019411	61	27843	28319	1	E			YP_006989793.1	YP_006989793.1 hypothetical protein D870_gp060 [Caulobacter phage CcrSwift]	False	0.994	334.0	1.139e-104													VOG13587	REFSEQ hypothetical protein; Xu	Xu	0	False	
NC_019411_62	NC_019411	NC_019411	62	28326	28490	1	E			YP_006987959.1	YP_006987959.1 hypothetical protein D865_gp063 [Caulobacter phage phiCbK]	False	0.948	110.0	6.584e-29													VOG13589	REFSEQ hypothetical protein; Xu	Xu	0	False	
NC_019411_63	NC_019411	NC_019411	63	28487	28756	1	E			YP_009808895.1	YP_009808895.1 hypothetical protein HOT99_gp061 [Caulobacter phage CcrBL10]	False	0.865	124.0	3.034e-33													VOG06119	REFSEQ hypothetical protein; Xu	Xu	0	False	
NC_019411_64	NC_019411	NC_019411	64	28756	29196	1	E			YP_006989796.1	YP_006989796.1 Rnase H [Caulobacter phage CcrSwift]	False	1.0	313.0	1.616e-97													VOG00971	sp|P9WJ72|EXRBN_MYCTO 3'-5' exoribonuclease MT2234.1; Xu	Xu	0	False	
NC_019411_65	NC_019411	NC_019411	65	29244	29726	1	E			YP_006989797.1	YP_006989797.1 HNH endonuclease [Caulobacter phage CcrSwift]	False	1.0	346.0	1.329e-108													VOG02010	REFSEQ HNH endonuclease; Xu	Xu	0	False	
NC_019411_66	NC_019411	NC_019411	66	29885	30676	1	E			YP_006989798.1	YP_006989798.1 head scaffolding protein [Caulobacter phage CcrSwift]	True	0.926	512.0	2.756e-164													VOG00977	sp|Q38580|SCAF_BPSPP Capsid assembly scaffolding protein; Xs	Xs	0	False	V
NC_019411_67	NC_019411	NC_019411	67	30941	31876	1	E			YP_006989799.1	YP_006989799.1 major head protein [Caulobacter phage CcrSwift]	True	0.935	612.0	8.33e-198													VOG02257	REFSEQ major head protein; Xu	Xu	0	False	
NC_019411_68	NC_019411	NC_019411	68	31953	32399	1	E			YP_006989800.1	YP_006989800.1 putative minor capsid protein [Caulobacter phage CcrSwift]	False	0.945	296.0	1.398e-91													VOG03478	REFSEQ hypothetical protein; Xu	Xu	0	False	
NC_019411_69	NC_019411	NC_019411	69	32592	32975	1	E			YP_006989801.1	YP_006989801.1 hypothetical protein D870_gp068 [Caulobacter phage CcrSwift]	False	0.928	249.0	7.74e-76													VOG13482	REFSEQ hypothetical protein; Xu	Xu	0	False	
NC_019411_70	NC_019411	NC_019411	70	32979	33260	1	E			YP_006989802.1	YP_006989802.1 hypothetical protein D870_gp069 [Caulobacter phage CcrSwift]	False	0.969	192.0	1.174e-56													VOG06092	REFSEQ hypothetical protein; Xu	Xu	0	False	
NC_019411_71	NC_019411	NC_019411	71	33264	33656	1	E			YP_006989803.1	YP_006989803.1 head protein [Caulobacter phage CcrSwift]	False	0.987	273.0	5.273e-84													VOG04042	REFSEQ head protein; Xu	Xu	0	False	
NC_019411_72	NC_019411	NC_019411	72	33660	35603	1	E			YP_006989804.1	YP_006989804.1 hypothetical protein D870_gp071 [Caulobacter phage CcrSwift]	True	0.935	1270.0	0.0													VOG13483	REFSEQ hypothetical protein; Xu	Xu	0	False	
NC_019411_73	NC_019411	NC_019411	73	35613	36311	1	E			YP_006989805.1	YP_006989805.1 hypothetical protein D870_gp072 [Caulobacter phage CcrSwift]	True	0.951	466.0	9.208e-149													VOG06115	REFSEQ hypothetical protein; Xu	Xu	0	False	
NC_019411_74	NC_019411	NC_019411	74	36331	36747	1	E			YP_006987971.1	YP_006987971.1 hypothetical protein D865_gp075 [Caulobacter phage phiCbK]	False	0.915	266.0	1.663e-81													VOG04189	REFSEQ hypothetical protein; Xu	Xu	0	False	
NC_019411_75	NC_019411	NC_019411	75	36821	45214	1	D			YP_006989807.1	YP_006989807.1 putative lectin-like domain protein [Caulobacter phage CcrSwift]	True	0.905	5276.0	0.0								Glycine rich protein [PF12810.10]; Concanavalin A-like lectin/glucanases superfamily [PF13385.9]								0	False	MK
NC_019411_76	NC_019411	NC_019411	76	45218	45886	1	E			YP_006989808.1	YP_006989808.1 hypothetical protein D870_gp075 [Caulobacter phage CcrSwift]	True	0.975	458.0	1.6739999999999998e-146													VOG13486	REFSEQ hypothetical protein; Xu	Xu	0	False	
NC_019411_77	NC_019411	NC_019411	77	45889	46665	1	E			YP_006989809.1	YP_006989809.1 hypothetical protein D870_gp076 [Caulobacter phage CcrSwift]	True	0.947	515.0	2.398e-165													VOG13487	REFSEQ hypothetical protein; Xu	Xu	0	False	
NC_019411_78	NC_019411	NC_019411	78	46728	46994	1	E			YP_006989810.1	YP_006989810.1 hypothetical protein D870_gp077 [Caulobacter phage CcrSwift]	False	0.942	176.0	2.8609999999999995e-51													VOG03196	REFSEQ hypothetical protein; Xu	Xu	0	False	
NC_019411_79	NC_019411	NC_019411	79	47618	47776	1	E			YP_006987976.1	YP_006987976.1 hypothetical protein D865_gp338 [Caulobacter phage phiCbK]	False	0.906	101.0	8.76e-26													VOG03878	REFSEQ hypothetical protein; Xu	Xu	0	False	
NC_019411_80	NC_019411	NC_019411	80	47847	48071	1	E			YP_006989462.1	YP_006989462.1 hypothetical protein CcrKarma_gp082 [Caulobacter virus Karma]	False	0.969	153.0	1.332e-43													VOG13485	REFSEQ hypothetical protein; Xu	Xu	0	False	
NC_019411_81	NC_019411	NC_019411	81	48215	48352	1	E			YP_006988762.1	YP_006988762.1 hypothetical protein CcrMagneto_gp080 [Caulobacter virus Magneto]	False	0.829	79.0	1.707e-18																0	False	
NC_019411_82	NC_019411	NC_019411	82	50618	50716	1	E																								0	False	
NC_019411_83	NC_019411	NC_019411	83	52472	52888	1	E			YP_006989465.1	YP_006989465.1 hypothetical protein CcrKarma_gp085 [Caulobacter virus Karma]	False	0.886	257.0	3.2530000000000004e-78													VOG13590	REFSEQ hypothetical protein; Xu	Xu	0	False	
NC_019411_84	NC_019411	NC_019411	84	52996	53202	1	E			YP_006989466.1	YP_006989466.1 hypothetical protein CcrKarma_gp086 [Caulobacter virus Karma]	False	0.885	128.0	8.573e-35													VOG13593	REFSEQ hypothetical protein; Xu	Xu	0	False	
NC_019411_85	NC_019411	NC_019411	85	53237	54103	1	D			YP_006988765.1	YP_006988765.1 PhoH-like phosphate starvation-inducible [Caulobacter virus Magneto]	True	0.951	578.0	1.676e-186								PhoH-like protein [PF02562.19]					VOG02569	sp|P46343|PHOL_BACSU PhoH-like protein; Xh	Xh	0	False	MK
NC_019411_86	NC_019411	NC_019411	86	54121	54642	1	D			YP_006989816.1	YP_006989816.1 head-tail adaptor Ad1 [Caulobacter phage CcrSwift]	True	0.982	361.0	1.5359999999999998e-113								Putative DnaT-like ssDNA binding protein [PF20557.1]					VOG01527	REFSEQ head-tail adaptor Ad1; Xu	Xu	0	False	
NC_019411_87	NC_019411	NC_019411	87	54642	55034	1	E			YP_006989817.1	YP_006989817.1 hypothetical protein D870_gp337 [Caulobacter phage CcrSwift]	False	0.962	265.0	2.1279999999999997e-81																0	False	
NC_019411_88	NC_019411	NC_019411	88	55031	55504	1	E			YP_006989818.1	YP_006989818.1 tail completion or Neck1 protein [Caulobacter phage CcrSwift]	False	0.967	322.0	1.928e-100													VOG00996	REFSEQ tail completion or Neck1 protein; Xu	Xu	0	False	
NC_019411_89	NC_019411	NC_019411	89	55575	56030	1	E			YP_006989820.1	YP_006989820.1 tail terminator [Caulobacter phage CcrSwift]	False	1.0	329.0	3.591e-103													VOG00387	REFSEQ tail terminator; Xu	Xu	0	False	
NC_019411_90	NC_019411	NC_019411	90	56174	58006	1	D			YP_006989821.1	YP_006989821.1 minor tail protein [Caulobacter phage CcrSwift]	True	0.93	1190.0	0.0								Phage tail tube protein [PF18906.3]					VOG00339	REFSEQ hypothetical protein; Xu	Xu	0	False	
NC_019411_91	NC_019411	NC_019411	91	58157	58585	1	E			YP_006987990.1	YP_006987990.1 tail assembly chaperone [Caulobacter phage phiCbK]	False	0.935	280.0	2.332e-86													VOG00552	REFSEQ tail assembly chaperone; Xu	Xu	0	False	
NC_019411_92	NC_019411	NC_019411	92	58837	59052	1	E			YP_006987989.1	YP_006987989.1 tail assembly chaperone [Caulobacter phage phiCbK]	False	0.956	145.0	8.838e-41																0	False	
NC_019411_93	NC_019411	NC_019411	93	59058	64940	1	D			YP_006989824.1	YP_006989824.1 tail length tape measure protein [Caulobacter phage CcrSwift]	True	0.898	3666.0	0.0								Tape measure protein [PF20155.2]; CHAP domain [PF05257.19]					VOG00414	REFSEQ hypothetical protein; Xu	Xu	0	False	
NC_019411_94	NC_019411	NC_019411	94	65024	65674	1	D			YP_006989825.1	YP_006989825.1 glycoside hydrolase [Caulobacter phage CcrSwift]	True	1.0	462.0	7.365999999999999e-148								Conserved hypothetical protein 2217 (DUF2460) [PF09343.13]								0	False	
NC_019411_95	NC_019411	NC_019411	95	65671	67296	1	D			YP_006989478.1	YP_006989478.1 tail assembly protein [Caulobacter virus Karma]	True	0.992	1135.0	0.0								Uncharacterized conserved protein (DUF2163) [PF09931.12]; Phage conserved hypothetical protein BR0599 [PF09356.13]					VOG13489	REFSEQ tail assembly protein; Xu	Xu	0	False	
NC_019411_96	NC_019411	NC_019411	96	67293	67718	1	D			YP_006987994.1	YP_006987994.1 putative NlpC/P60 family cell wall peptidase [Caulobacter phage phiCbK]	False	0.996	299.0	7.986e-93	MER0722775	C40	MER0722775 - family C40 non-peptidase homologues () [C40.UNW]#C40#{peptidase unit: 16-131}~source J3SL00~	False	1.0	248.0	7.211e-75	NlpC/P60 family [PF00877.22]								0	False	P
NC_019411_97	NC_019411	NC_019411	97	67721	71197	1	D			YP_006989828.1	YP_006989828.1 tail protein [Caulobacter phage CcrSwift]	True	0.991	2425.0	0.0								Putative phage tail protein [PF13550.9]					VOG02462	REFSEQ tail protein; Xu	Xu	0	False	
NC_019411_98	NC_019411	NC_019411	98	71270	72112	1	E			YP_006989829.1	YP_006989829.1 hypothetical protein D870_gp325 [Caulobacter phage CcrSwift]	True	0.913	536.0	3.733e-172													VOG01092	REFSEQ hypothetical protein; Xu	Xu	0	False	
NC_019411_99	NC_019411	NC_019411	99	72109	76347	1	D			YP_006989830.1	YP_006989830.1 tail protein [Caulobacter phage CcrSwift]	True	0.954	2832.0	0.0								F5/8 type C domain [PF00754.28]					VOG01848	REFSEQ tail protein; Xu	Xu	0	False	
NC_019411_100	NC_019411	NC_019411	100	76348	76557	1	E			YP_006989831.1	YP_006989831.1 hypothetical protein D870_gp323 [Caulobacter phage CcrSwift]	False	0.878	128.0	4.784e-35													VOG13592	REFSEQ hypothetical protein; Xu	Xu	0	False	
NC_019411_101	NC_019411	NC_019411	101	76559	77647	1	E			YP_006989832.1	YP_006989832.1 hypothetical protein D870_gp322 [Caulobacter phage CcrSwift]	True	0.948	722.0	3.154e-235													VOG02230	REFSEQ hypothetical protein; Xu	Xu	0	False	
NC_019411_102	NC_019411	NC_019411	102	77727	78368	1	C	K01185	lysozyme [EC:3.2.1.17]	YP_006988000.1	YP_006988000.1 endolysin [Caulobacter phage phiCbK]	True	0.965	435.0	1.805e-138								Phage lysozyme [PF00959.22]	GH24	GH24 lysozyme (EC 3.2.1.17)	3.2.1.17	GH24.hmm				0	False	
