	fasta	scaffold	gene_position	start_position	end_position	strandedness	rank	ko_id	kegg_hit	viral_id	viral_hit	viral_RBH	viral_identity	viral_bitScore	viral_eVal	peptidase_id	peptidase_family	peptidase_hit	peptidase_RBH	peptidase_identity	peptidase_bitScore	peptidase_eVal	pfam_hits	cazy_ids	cazy_hits	cazy_subfam_ec	cazy_best_hit	vogdb_id	vogdb_hits	vogdb_categories	heme_regulatory_motif_count	is_transposon	amg_flags
NC_054982_11	NC_054982	NC_054982	11	11568	13466	-1	E			YP_010080035.1	YP_010080035.1 minor tail protein [Staphylococcus phage Sebago]	True	0.991	1324	0.0													VOG02398	REFSEQ minor tail protein; Xu	Xu	0	False	
NC_054982_12	NC_054982	NC_054982	12	13479	15365	-1	D			YP_010080036.1	YP_010080036.1 minor head protein [Staphylococcus phage Sebago]	True	0.952	1258	0.0								Prophage endopeptidase tail [PF06605.14]; GDSL-like Lipase/Acylhydrolase family [PF13472.9]					VOG00547	REFSEQ minor tail protein; Xu	Xu	0	False	
NC_054982_13	NC_054982	NC_054982	13	15376	16317	-1	E			YP_010080037.1	YP_010080037.1 tail protein [Staphylococcus phage Sebago]	True	0.976	646	1.549e-209													VOG02668	REFSEQ tail protein; Xu	Xu	0	False	
NC_054982_14	NC_054982	NC_054982	14	16332	19202	-1	E			YP_010080038.1	YP_010080038.1 tail length tape measure protein [Staphylococcus phage Sebago]	True	0.91	1818	0.0																0	False	
NC_054982_15	NC_054982	NC_054982	15	19221	19370	-1	E			YP_010080039.1	YP_010080039.1 tail assembly chaperone [Staphylococcus phage Sebago]	False	0.914	96	3.38e-24																0	False	
NC_054982_16	NC_054982	NC_054982	16	19550	20062	-1	D			YP_010080040.1	YP_010080040.1 tail assembly chaperone [Staphylococcus phage Sebago]	False	0.961	346	1.5660000000000001e-108								Phage tail assembly chaperone protein, TAC [PF12363.11]					VOG00202	REFSEQ tail assembly chaperone; Xu	Xu	0	False	
NC_054982_17	NC_054982	NC_054982	17	20129	20686	-1	E			YP_010080041.1	YP_010080041.1 major tail protein [Staphylococcus phage Sebago]	True	0.97	380	5.257e-120													VOG00541	sp|A9CRB8|TAIL_BPMR1 Putative tail protein; Xu	Xu	0	False	
NC_054982_18	NC_054982	NC_054982	18	20687	21112	-1	D			YP_240317.1	YP_240317.1 tail terminator [Staphylococcus phage ROSA]	False	0.966	289	2.139e-89								Protein of unknown function (DUF3168) [PF11367.11]					VOG00447	sp|O48448|COMPL_BPSPP Tail completion protein gp17; Xs	Xs	0	False	V
NC_054982_19	NC_054982	NC_054982	19	21125	21532	-1	D			YP_010080043.1	YP_010080043.1 tail completion or Neck1 protein [Staphylococcus phage Sebago]	False	0.995	286	2.002e-88								Bacteriophage HK97-gp10, putative tail-component [PF04883.15]					VOG00130	REFSEQ tail completion or Neck1 protein; Xu	Xu	0	False	
NC_054982_20	NC_054982	NC_054982	20	21519	21854	-1	E			YP_010080044.1	YP_010080044.1 head closure protein [Staphylococcus phage Sebago]	False	0.999	237	8.743000000000002e-72													VOG00080	sp|O48446|HCP16_BPSPP Head completion protein gp16; XpXrXs	Xp;Xs;Xr	0	False	V
NC_054982_21	NC_054982	NC_054982	21	21866	22216	-1	E			YP_010080045.1	YP_010080045.1 head-tail adaptor [Staphylococcus phage Sebago]	False	0.966	238	3.1530000000000004e-72													VOG00555	sp|Q38584|HCP15_BPSPP Head completion protein gp15; XpXrXs	Xp;Xs;Xr	0	False	V
NC_054982_22	NC_054982	NC_054982	22	22222	22368	-1	E			YP_008059863.1	YP_008059863.1 hypothetical protein M174_gp47 [Staphylococcus phage StauST398-3]	False	0.931	96	3.207e-24													VOG12812	REFSEQ hypothetical protein; Xu	Xu	0	False	
NC_054982_23	NC_054982	NC_054982	23	22377	23291	-1	D			YP_010080047.1	YP_010080047.1 major capsid protein [Staphylococcus phage Sebago]	True	0.956	613	2.331e-198								Phage capsid family [PF05065.16]								0	False	
NC_054982_24	NC_054982	NC_054982	24	23308	23892	-1	D			YP_010080048.1	YP_010080048.1 head scaffolding protein [Staphylococcus phage Sebago]	True	0.886	360	7.822e-113								Domain of unknown function (DUF4355) [PF14265.9]					VOG01238	REFSEQ head scaffolding protein; Xu	Xu	0	False	
NC_054982_25	NC_054982	NC_054982	25	23997	24230	-1	E			YP_010080049.1	YP_010080049.1 hypothetical protein KMC70_gp28 [Staphylococcus phage Sebago]	False	0.966	159	1.841e-45													VOG06141	REFSEQ dCMP hydroxymethylase; Xu	Xu	0	False	
NC_054982_26	NC_054982	NC_054982	26	24234	25184	-1	D			YP_010080050.1	YP_010080050.1 minor head protein [Staphylococcus phage Sebago]	True	0.955	636	2.508e-206								Phage Mu protein F like protein [PF04233.17]					VOG03910	sp|Q38442|GP7_BPSPP Minor head protein GP7; XhXs	Xh;Xs	0	False	V
NC_054982_27	NC_054982	NC_054982	27	25153	26577	-1	D			YP_010080051.1	YP_010080051.1 portal protein [Staphylococcus phage Sebago]	True	0.954	952	1.873e-312								Phage portal protein, SPP1 Gp6-like [PF05133.17]					VOG00109	sp|Q05220|PORTL_BPML5 Portal protein; XpXrXs	Xp;Xs;Xr	0	False	V
NC_054982_28	NC_054982	NC_054982	28	26574	27797	-1	C	K06909	phage terminase large subunit	YP_010080052.1	YP_010080052.1 terminase large subunit [Staphylococcus phage Sebago]	True	0.988	850	1.193e-278								Terminase large subunit, T4likevirus-type, N-terminal [PF03237.18]; Phage terminase large subunit [PF04466.16]; Terminase RNAseH like domain [PF17288.5]					VOG02286	REFSEQ terminase large subunit; Xu	Xu	0	False	
NC_054982_29	NC_054982	NC_054982	29	27790	28284	-1	C	K07474	phage terminase small subunit	YP_009045030.1	YP_009045030.1 terminase small subunit [Staphylococcus phage DW2]	False	0.892	307	4.353e-95								Terminase small subunit [PF03592.19]					VOG07063	REFSEQ terminase small subunit; Xu	Xu	0	False	
NC_054982_30	NC_054982	NC_054982	30	28640	29041	-1	E			YP_010080054.1	YP_010080054.1 hypothetical protein KMC70_gp33 [Staphylococcus phage Sebago]	False	0.932	262	4.219e-80													VOG00939	sp|O34055|ARPU_BPO12 Putative autolysin regulatory protein ArpU; Xu	Xu	0	False	
NC_054982_31	NC_054982	NC_054982	31	29058	29201	-1	E			YP_010080055.1	YP_010080055.1 hypothetical protein KMC70_gp34 [Staphylococcus phage Sebago]	False	0.848	85	2.215e-20													VOG01683	REFSEQ hypothetical protein; Xu	Xu	0	False	
NC_054982_32	NC_054982	NC_054982	32	29205	29570	-1	E			YP_010080056.1	YP_010080056.1 lactotransferrin-binding region superfamily protein [Staphylococcus phage Sebago]	False	0.921	235	3.668e-71													VOG03733	REFSEQ hypothetical protein; Xu	Xu	0	False	
NC_054982_33	NC_054982	NC_054982	33	29571	29744	-1	D			YP_009204406.1	YP_009204406.1 RinB-like transcriptional activator [Staphylococcus phage phinm4]	False	0.885	108	5.152e-28								Transcriptional activator RinB [PF06116.15]					VOG00565	sp|Q03183|RINB_BPPHA Transcriptional activator rinB; Xu	Xu	0	False	
NC_054982_34	NC_054982	NC_054982	34	29741	30130	-1	E			YP_010083524.1	YP_010083524.1 secreted protein [Staphylococcus phage SAP11]	False	0.919	248	1.603e-75													VOG08284	REFSEQ secreted protein; Xu	Xu	0	False	
NC_054982_35	NC_054982	NC_054982	35	30120	30356	-1	E			YP_010080059.1	YP_010080059.1 hypothetical protein KMC70_gp38 [Staphylococcus phage Sebago]	False	0.959	160	1.028e-45													VOG12479	REFSEQ hypothetical protein; Xu	Xu	0	False	
NC_054982_36	NC_054982	NC_054982	36	30340	30558	-1	D			YP_010080060.1	YP_010080060.1 transcriptional regulator [Staphylococcus phage Sebago]	False	0.921	141	2.205e-39								Protein of unknown function (DUF1381) [PF07129.14]					VOG11811	REFSEQ transcriptional regulator; Xu	Xu	0	False	
NC_054982_37	NC_054982	NC_054982	37	30595	31131	-1	D			YP_010080061.1	YP_010080061.1 nucleoside triphosphate pyrophosphohydrolase [Staphylococcus phage Sebago]	True	0.953	359	9.444999999999999e-113								dUTPase [PF08761.14]					VOG04716	sp|P39262|VG56_BPT4 dCTP pyrophosphatase; Xu	Xu	0	False	
NC_054982_38	NC_054982	NC_054982	38	31124	31372	-1	D			YP_010080062.1	YP_010080062.1 DUF1024 family protein [Staphylococcus phage Sebago]	False	0.909	158	4.447e-45								Protein of unknown function (DUF1024) [PF06260.15]					VOG04955	REFSEQ hypothetical protein; Xu	Xu	0	False	
NC_054982_39	NC_054982	NC_054982	39	31365	31673	-1	E			YP_240370.1	YP_240370.1 ORF048 [Staphylococcus phage ROSA]	False	0.948	205	3.92e-61													VOG04955	REFSEQ hypothetical protein; Xu	Xu	0	False	
NC_054982_40	NC_054982	NC_054982	40	31670	32017	-1	D			YP_240732.1	YP_240732.1 YopX family protein [Staphylococcus phage 88]	False	0.971	237	5.649000000000002e-72								YopX protein [PF09643.13]					VOG04684	sp|O34401|YOPX_BACSU SPbeta prophage-derived uncharacterized protein YopX; Xu	Xu	0	False	
NC_054982_41	NC_054982	NC_054982	41	32014	32415	-1	E			YP_001604118.1	YP_001604118.1 hypothetical protein SPphiMR11_gp27 [Staphylococcus phage phiMR11]	False	0.975	276	6.685e-85													VOG00586	REFSEQ hypothetical protein; Xu	Xu	0	False	
NC_054982_42	NC_054982	NC_054982	42	32418	32627	-1	E			YP_010080066.1	YP_010080066.1 hypothetical protein KMC70_gp45 [Staphylococcus phage Sebago]	False	1.0	149	3.369e-42													VOG00586	REFSEQ hypothetical protein; Xu	Xu	0	False	
NC_054982_43	NC_054982	NC_054982	43	32638	32880	-1	D			YP_010080067.1	YP_010080067.1 virulence associated [Staphylococcus phage Sebago]	False	1.0	172	4.547e-50								Phage Conserved Open Reading Frame 51 [PF06194.14]					VOG01360	REFSEQ virulence associated; Xu	Xu	0	False	
NC_054982_44	NC_054982	NC_054982	44	32886	33140	-1	D			YP_010080068.1	YP_010080068.1 nucleotide kinase [Staphylococcus phage Sebago]	False	0.983	177	1.71e-51								Protein of unknwon function (DUF3310) [PF11753.11]					VOG00396	sp|P07719|V17_BPT3 Gene 1.7 protein; Xh	Xh	0	False	
NC_054982_45	NC_054982	NC_054982	45	33140	33499	-1	D			YP_010080069.1	YP_010080069.1 Panton-Valentine leukocicin [Staphylococcus phage Sebago]	False	0.968	245	1.697e-74								PVL ORF-50-like family [PF07768.14]					VOG11819	REFSEQ Panton-Valentine leukocicin; Xu	Xu	0	False	
NC_054982_46	NC_054982	NC_054982	46	33500	33685	-1	D			YP_010080070.1	YP_010080070.1 DUF3113 family protein [Staphylococcus phage Sebago]	False	0.958	125	4.026e-34								Protein of unknown function (DUF3113) [PF11310.11]					VOG04251	REFSEQ DUF3113 family protein; Xu	Xu	0	False	
NC_054982_47	NC_054982	NC_054982	47	33685	34092	-1	C	K01160	crossover junction endodeoxyribonuclease RusA [EC:3.1.21.10]	YP_010080071.1	YP_010080071.1 RusA-like Holliday junction resolvase [Staphylococcus phage Sebago]	False	0.985	283	2.504e-87								Endodeoxyribonuclease RusA [PF05866.14]								0	False	
NC_054982_48	NC_054982	NC_054982	48	34102	34323	-1	D			YP_010080072.1	YP_010080072.1 DUF3269 family protein [Staphylococcus phage Sebago]	False	0.983	154	9.228e-44								Protein of unknown function (DUF3269) [PF11673.11]					VOG01360	REFSEQ virulence associated; Xu	Xu	0	False	
NC_054982_49	NC_054982	NC_054982	49	34326	34541	-1	E			YP_240877.1	YP_240877.1 ORF078 [Staphylococcus phage X2]	False	0.994	151	5.576e-43													VOG11808	REFSEQ hypothetical protein; Xu	Xu	0	False	
NC_054982_50	NC_054982	NC_054982	50	34538	35779	-1	C	K02314	replicative DNA helicase [EC:5.6.2.3]	YP_010080074.1	YP_010080074.1 DnaB-like replicative helicase [Staphylococcus phage Sebago]	True	0.938	814	8.384e-266								DnaB-like helicase C terminal domain [PF03796.18]; KaiC [PF06745.16]					VOG04360	sp|P04530|HELIC_BPT4 DnaB-like replicative helicase; XhXr	Xh;Xr	0	False	V
NC_054982_51	NC_054982	NC_054982	51	35776	36132	-1	E			YP_010080075.1	YP_010080075.1 helicase loader [Staphylococcus phage Sebago]	False	0.994	250	2.66e-76													VOG09545	REFSEQ helicase loader; Xu	Xu	0	False	
NC_054982_52	NC_054982	NC_054982	52	36132	36884	-1	E			YP_010080076.1	YP_010080076.1 DnaD-like helicase loader [Staphylococcus phage Sebago]	True	0.956	505	5.973000000000001e-162													VOG00677	REFSEQ replication initiation protein; Xu	Xu	0	False	
NC_054982_53	NC_054982	NC_054982	53	36877	37548	-1	D			YP_010080077.1	YP_010080077.1 phi PV83 orf 19-like protein [Staphylococcus phage Sebago]	True	0.977	462	1.4080000000000002e-147								Putative HNHc nuclease [PF16784.8]					VOG04691	REFSEQ hypothetical protein; Xu	Xu	0	False	
NC_054982_54	NC_054982	NC_054982	54	37561	38112	-1	E			YP_010080078.1	YP_010080078.1 single strand DNA binding protein [Staphylococcus phage Sebago]	True	0.967	375	2.888e-118													VOG02415	REFSEQ single strand DNA binding protein; Xu	Xu	0	False	
NC_054982_55	NC_054982	NC_054982	55	38142	38915	-1	D			YP_009208987.1	YP_009208987.1 Sak4-like ssDNA annealing protein [Staphylococcus phage phinm2]	True	0.947	513	1.107e-164								AAA domain [PF13479.9]					VOG00709	sp|O31907|YORG_BACSU SPbeta prophage-derived uncharacterized protein YorG; Xu	Xu	0	False	F
NC_054982_56	NC_054982	NC_054982	56	38915	39394	-1	D			YP_010080080.1	YP_010080080.1 Mu Gam-like end protection [Staphylococcus phage Sebago]	False	0.926	310	2.004e-96								Siphovirus Gp157 [PF05565.14]					VOG09135	REFSEQ Mu Gam-like end protection; Xu	Xu	0	False	F
NC_054982_57	NC_054982	NC_054982	57	39387	39623	-1	E			YP_010080081.1	YP_010080081.1 hypothetical protein KMC70_gp60 [Staphylococcus phage Sebago]	False	0.978	163	5.957e-47													VOG11807	REFSEQ hypothetical protein; Xu	Xu	0	False	F
NC_054982_58	NC_054982	NC_054982	58	39632	39892	-1	D			YP_010080082.1	YP_010080082.1 DUF1108 family protein [Staphylococcus phage Sebago]	False	0.988	182	3.092e-53								Protein of unknown function (DUF1108) [PF06531.14]					VOG12481	REFSEQ DUF1108 family protein; Xu	Xu	0	False	F
NC_054982_59	NC_054982	NC_054982	59	39897	40199	-1	D			YP_010080083.1	YP_010080083.1 DUF2482 family protein [Staphylococcus phage Sebago]	False	0.925	196	7.011e-58								Hypothetical protein of unknown function (DUF2482) [PF10655.12]					VOG15156	REFSEQ DUF2482 family protein; Xu	Xu	0	False	F
NC_054982_60	NC_054982	NC_054982	60	40467	40676	-1	E			YP_008059824.1	YP_008059824.1 hypothetical protein M174_gp08 [Staphylococcus phage StauST398-3]	False	0.981	145	7.991e-41													VOG12803	REFSEQ hypothetical protein; Xu	Xu	0	False	F
NC_054982_61	NC_054982	NC_054982	61	40701	41402	-1	D			YP_010080086.1	YP_010080086.1 anti-repressor [Staphylococcus phage Sebago]	True	0.939	461	4.246e-147								BRO family, N-terminal domain [PF02498.20]; ORF6C domain [PF10552.12]					VOG01289	REFSEQ hypothetical protein; Xu	Xu	0	False	F
NC_054982_62	NC_054982	NC_054982	62	41441	41650	-1	D			YP_001949804.1	YP_001949804.1 transcriptional repressor [Staphylococcus phage phiMR25]	False	0.956	141	1.8959999999999998e-39								Helix-turn-helix [PF01381.25]; Helix-turn-helix domain [PF12844.10]								0	False	F
NC_054982_63	NC_054982	NC_054982	63	41813	42139	1	D			YP_001949803.1	YP_001949803.1 transcriptional regulator [Staphylococcus phage phiMR25]	False	0.94	215	1.945e-64								Helix-turn-helix [PF01381.25]; Helix-turn-helix domain [PF12844.10]; Cro/C1-type HTH DNA-binding domain [PF13443.9]; Helix-turn-helix domain [PF13560.9]; Bacteriophage CI repressor helix-turn-helix domain [PF07022.16]								0	False	F
NC_054982_64	NC_054982	NC_054982	64	42161	42634	1	E			YP_010080089.1	YP_010080089.1 metallo-protease [Staphylococcus phage Sebago]	False	0.98	327	4.368e-102													VOG01389	REFSEQ metallo-protease; Xu	Xu	0	False	F
NC_054982_65	NC_054982	NC_054982	65	42637	43620	1	C	K25669	poly(ribitiol-phosphate) beta-1,3-N-acetylglucosaminyltransferase [EC:2.4.1.-]	YP_010080090.1	YP_010080090.1 GtrB-like O-antigen conversion [Staphylococcus phage Sebago]	True	0.935	643	2.7110000000000003e-208								Glycosyl transferase family 2 [PF00535.29]; Glycosyltransferase like family 2 [PF13641.9]	GT2_Glycos_transf_2	GT2 cellulose synthase (EC 2.4.1.12); chitin synthase (EC 2.4.1.16); dolichyl-phosphate beta-D-mannosyltransferase (EC 2.4.1.83); dolichyl-phosphate beta-glucosyltransferase (EC 2.4.1.117); N-acetylglucosaminyltransferase (EC 2.4.1.-); N-acetylgalactosaminyltransferase (EC 2.4.1.-); hyaluronan synthase (EC 2.4.1.212); chitin oligosaccharide synthase (EC 2.4.1.-); beta-1,3-glucan synthase (EC 2.4.1.34); beta-1,4-mannan synthase (EC 2.4.1.-); beta-mannosylphosphodecaprenol-mannooligosaccharide alpha-1,6-mannosyltransferase (EC 2.4.1.199); UDP-Galf: rhamnopyranosyl-N-acetylglucosaminyl-PP-decaprenol beta-1,4/1,5-galactofuranosyltransferase (EC 2.4.1.287); UDP-Galf: galactofuranosyl-galactofuranosyl-rhamnosyl-N-acetylglucosaminyl-PP-decaprenol beta-1,5/1,6-galactofuranosyltransferase (EC 2.4.1.288); dTDP-L-Rha: N-acetylglucosaminyl-PP-decaprenol alpha-1,3-L-rhamnosyltransferase (EC 2.4.1.289); alternating beta-1,3/4-N-acetylmannan synthase (2.4.1.-); UDP-GlcA: N-acetylglucosaminyl-proteoglycan beta-1,4-glucuronosyltransferase (EC 2.4.1.225); [inverting] UDP-Glc: glycocin S-beta-glucosyltransferase (EC 2.4.1.-); [inverting] UDP-Glc: protein O-beta-glucosyltransferase (EC 2.4.1.-)		GT2_Glycos_transf_2.hmm				0	False	MF
NC_054982_66	NC_054982	NC_054982	66	43631	43873	1	E			YP_010080091.1	YP_010080091.1 hypothetical protein KMC70_gp70 [Staphylococcus phage Sebago]	False	0.948	162	2.3340000000000003e-46													VOG32334	REFSEQ hypothetical protein; Xu	Xu	0	False	F
