	fasta	scaffold	gene_position	start_position	end_position	strandedness	rank	ko_id	kegg_hit	peptidase_id	peptidase_family	peptidase_hit	peptidase_RBH	peptidase_bitScore	peptidase_eVal	peptidase_identity	pfam_hits	heme_regulatory_motif_count
MZ334506_MZ334506.1_31	MZ334506	MZ334506.1	31	26674	27711	1	E											0
MZ334506_MZ334506.1_32	MZ334506	MZ334506.1	32	27711	28088	1	E											0
MZ334506_MZ334506.1_33	MZ334506	MZ334506.1	33	28110	28601	1	E											0
MZ334506_MZ334506.1_34	MZ334506	MZ334506.1	34	28605	29441	-1	D										Family of unknown function (DUF6065) [PF19541.2]	0
MZ334506_MZ334506.1_35	MZ334506	MZ334506.1	35	29507	29632	1	E											0
MZ334506_MZ334506.1_36	MZ334506	MZ334506.1	36	29875	32295	1	C	K00525	ribonucleoside-diphosphate reductase alpha chain [EC:1.17.4.1]								Ribonucleotide reductase, barrel domain [PF02867.18]; Ribonucleotide reductase, all-alpha domain [PF00317.24]	0
MZ334506_MZ334506.1_37	MZ334506	MZ334506.1	37	32347	33387	1	E											0
MZ334506_MZ334506.1_38	MZ334506	MZ334506.1	38	33389	37255	-1	C	K07317	adenine-specific DNA-methyltransferase [EC:2.1.1.72]								Eco57I restriction-modification methylase [PF07669.14]; TaqI-like C-terminal specificity domain [PF12950.10]; N-6 DNA Methylase [PF02384.19]; Type I restriction enzyme R protein N terminus (HSDR_N) [PF13588.9]; MmeI, DNA-methyltransferase domain [PF20473.1]; MmeI, helicase spacer domain [PF20465.1]	0
MZ334506_MZ334506.1_39	MZ334506	MZ334506.1	39	37353	37541	-1	E											0
MZ334506_MZ334506.1_40	MZ334506	MZ334506.1	40	37997	39190	1	D										Phage integrase family [PF00589.25]	0
MZ334506_MZ334506.1_41	MZ334506	MZ334506.1	41	39241	40098	1	E											0
MZ334506_MZ334506.1_42	MZ334506	MZ334506.1	42	40095	40565	-1	E											0
MZ334506_MZ334506.1_43	MZ334506	MZ334506.1	43	40659	42020	-1	C	K14415	tRNA-splicing ligase RtcB (3'-phosphate/5'-hydroxy nucleic acid ligase) [EC:6.5.1.8]								tRNA-splicing ligase RtcB [PF01139.20]	0
MZ334506_MZ334506.1_44	MZ334506	MZ334506.1	44	42267	42479	-1	E											0
MZ334506_MZ334506.1_45	MZ334506	MZ334506.1	45	42469	42660	-1	E											0
MZ334506_MZ334506.1_46	MZ334506	MZ334506.1	46	42657	43085	-1	E											0
MZ334506_MZ334506.1_47	MZ334506	MZ334506.1	47	43072	43629	-1	C	K01494	dCTP deaminase [EC:3.5.4.13]								dUTPase [PF00692.22]; 2'-deoxycytidine 5'-triphosphate deaminase (DCD) [PF06559.14]	0
MZ334506_MZ334506.1_48	MZ334506	MZ334506.1	48	43626	44330	-1	C	K03465	thymidylate synthase (FAD) [EC:2.1.1.148]								Thymidylate synthase complementing protein [PF02511.18]	0
MZ334506_MZ334506.1_49	MZ334506	MZ334506.1	49	44327	44494	-1	E											0
MZ334506_MZ334506.1_50	MZ334506	MZ334506.1	50	44584	47148	-1	D										DNA polymerase family B [PF00136.24]; DNA polymerase family B, exonuclease domain [PF03104.22]; Predicted 3'-5' exonuclease related to the exonuclease domain of PolB [PF10108.12]	0
MZ334506_MZ334506.1_51	MZ334506	MZ334506.1	51	47266	47739	-1	E											0
MZ334506_MZ334506.1_52	MZ334506	MZ334506.1	52	47921	48835	-1	D										Family of unknown function (DUF6610) [PF20314.1]	0
MZ334506_MZ334506.1_53	MZ334506	MZ334506.1	53	48849	49022	-1	E											0
MZ334506_MZ334506.1_54	MZ334506	MZ334506.1	54	49019	49138	-1	E											0
MZ334506_MZ334506.1_55	MZ334506	MZ334506.1	55	49131	49331	-1	E											0
MZ334506_MZ334506.1_56	MZ334506	MZ334506.1	56	49331	50347	-1	D										PD-(D/E)XK nuclease superfamily [PF12705.10]	0
MZ334506_MZ334506.1_57	MZ334506	MZ334506.1	57	50340	50498	-1	E											0
MZ334506_MZ334506.1_58	MZ334506	MZ334506.1	58	50495	50656	-1	E											0
MZ334506_MZ334506.1_59	MZ334506	MZ334506.1	59	50653	50934	-1	D										Domain of unknown function (DUF6378) [PF19905.2]	0
MZ334506_MZ334506.1_60	MZ334506	MZ334506.1	60	50918	51304	-1	E											0
MZ334506_MZ334506.1_61	MZ334506	MZ334506.1	61	51323	51673	-1	E											0
MZ334506_MZ334506.1_62	MZ334506	MZ334506.1	62	51675	52100	-1	E											0
MZ334506_MZ334506.1_63	MZ334506	MZ334506.1	63	52189	53370	-1	E											0
MZ334506_MZ334506.1_64	MZ334506	MZ334506.1	64	53367	54602	-1	E											0
MZ334506_MZ334506.1_65	MZ334506	MZ334506.1	65	54728	56209	-1	E											0
MZ334506_MZ334506.1_66	MZ334506	MZ334506.1	66	56287	56538	-1	E											0
MZ334506_MZ334506.1_67	MZ334506	MZ334506.1	67	56570	57517	-1	E											0
MZ334506_MZ334506.1_68	MZ334506	MZ334506.1	68	57834	58046	-1	E											0
MZ334506_MZ334506.1_69	MZ334506	MZ334506.1	69	58043	58174	-1	E											0
MZ334506_MZ334506.1_70	MZ334506	MZ334506.1	70	58175	58585	-1	E											0
MZ334506_MZ334506.1_71	MZ334506	MZ334506.1	71	58767	58901	-1	E											0
MZ334506_MZ334506.1_72	MZ334506	MZ334506.1	72	58903	59775	-1	D			MER0807710	I87	MER0807710 - family I87 unassigned peptidase inhibitors () [I87.UPW]#I87#{inhibitor unit: 89-331}~source R4TJL2~	True	428.0	2.491e-134	0.848	SPFH domain / Band 7 family [PF01145.28]	0
MZ334506_MZ334506.1_73	MZ334506	MZ334506.1	73	60093	60644	1	E											0
MZ334506_MZ334506.1_74	MZ334506	MZ334506.1	74	60641	61126	-1	E											0
MZ334506_MZ334506.1_75	MZ334506	MZ334506.1	75	61417	61896	1	E											0
MZ334506_MZ334506.1_76	MZ334506	MZ334506.1	76	61893	62357	1	D										ERCC4 domain [PF02732.18]	0
MZ334506_MZ334506.1_77	MZ334506	MZ334506.1	77	62267	62470	-1	E											0
MZ334506_MZ334506.1_78	MZ334506	MZ334506.1	78	62439	62615	-1	E											0
MZ334506_MZ334506.1_79	MZ334506	MZ334506.1	79	62667	62855	-1	E											0
MZ334506_MZ334506.1_80	MZ334506	MZ334506.1	80	62852	63181	-1	E											0
MZ334506_MZ334506.1_81	MZ334506	MZ334506.1	81	63181	63477	-1	E											0
MZ334506_MZ334506.1_82	MZ334506	MZ334506.1	82	63474	63929	-1	E											0
MZ334506_MZ334506.1_83	MZ334506	MZ334506.1	83	63922	64350	-1	E											0
MZ334506_MZ334506.1_84	MZ334506	MZ334506.1	84	64350	64778	-1	E											0
MZ334506_MZ334506.1_85	MZ334506	MZ334506.1	85	64928	65194	-1	E											0
MZ334506_MZ334506.1_86	MZ334506	MZ334506.1	86	65195	65593	-1	E											0
MZ334506_MZ334506.1_87	MZ334506	MZ334506.1	87	65643	67439	-1	D										Helicase C-terminal domain [PF13307.9]; Type III restriction enzyme, res subunit [PF04851.18]	0
MZ334506_MZ334506.1_88	MZ334506	MZ334506.1	88	67520	67672	-1	E											0
MZ334506_MZ334506.1_89	MZ334506	MZ334506.1	89	67694	68014	-1	E											0
MZ334506_MZ334506.1_90	MZ334506	MZ334506.1	90	68020	68673	-1	E											0
MZ334506_MZ334506.1_91	MZ334506	MZ334506.1	91	68812	69666	-1	E											0
MZ334506_MZ334506.1_92	MZ334506	MZ334506.1	92	69683	69871	-1	E											0
MZ334506_MZ334506.1_93	MZ334506	MZ334506.1	93	69871	70047	-1	E											0
MZ334506_MZ334506.1_94	MZ334506	MZ334506.1	94	70190	70336	-1	E											0
MZ334506_MZ334506.1_95	MZ334506	MZ334506.1	95	70329	70598	-1	E											0
MZ334506_MZ334506.1_96	MZ334506	MZ334506.1	96	70595	70960	-1	E											0
MZ334506_MZ334506.1_97	MZ334506	MZ334506.1	97	70979	71647	-1	E											0
MZ334506_MZ334506.1_98	MZ334506	MZ334506.1	98	71647	71766	-1	E											0
MZ334506_MZ334506.1_99	MZ334506	MZ334506.1	99	71766	72014	-1	E											0
MZ334506_MZ334506.1_100	MZ334506	MZ334506.1	100	72018	72125	-1	E											0
MZ334506_MZ334506.1_101	MZ334506	MZ334506.1	101	72125	72400	-1	E											0
MZ334506_MZ334506.1_102	MZ334506	MZ334506.1	102	72397	72540	-1	E											0
MZ334506_MZ334506.1_103	MZ334506	MZ334506.1	103	72771	72911	-1	E											0
MZ334506_MZ334506.1_104	MZ334506	MZ334506.1	104	72919	73212	-1	E											0
MZ334506_MZ334506.1_105	MZ334506	MZ334506.1	105	73499	73849	-1	E											0
MZ334506_MZ334506.1_106	MZ334506	MZ334506.1	106	73855	74184	-1	E											0
MZ334506_MZ334506.1_107	MZ334506	MZ334506.1	107	74287	75186	-1	E											0
