	fasta	scaffold	gene_position	start_position	end_position	strandedness	rank	viral_id	viral_hit	viral_RBH	viral_identity	viral_bitScore	viral_eVal	peptidase_id	peptidase_family	peptidase_hit	peptidase_RBH	peptidase_bitScore	peptidase_eVal	peptidase_identity	pfam_hits	vogdb_id	vogdb_hits	vogdb_categories	heme_regulatory_motif_count	is_transposon	amg_flags
QGNH01001404.1_14	QGNH01001404.1	QGNH01001404.1	14	8623	12084	-1	E																		0	False	
QGNH01001404.1_15	QGNH01001404.1	QGNH01001404.1	15	12095	12589	-1	E																		0	False	
QGNH01001404.1_16	QGNH01001404.1	QGNH01001404.1	16	12586	12864	-1	E																		0	False	
QGNH01001404.1_17	QGNH01001404.1	QGNH01001404.1	17	12876	13241	-1	E																		0	False	
QGNH01001404.1_18	QGNH01001404.1	QGNH01001404.1	18	13245	13967	-1	E	YP_007007152.1	YP_007007152.1 tail fiber protein [Bdellovibrio phage phi1422]	False	0.421	86.0	1.756e-17												0	False	
QGNH01001404.1_19	QGNH01001404.1	QGNH01001404.1	19	13980	14699	-1	D	YP_007007145.1	YP_007007145.1 structural protein [Bdellovibrio phage phi1422]	False	0.278	63.0	9.393e-10								Protein of unknown function (DUF2612) [PF11041.11]				0	False	
QGNH01001404.1_20	QGNH01001404.1	QGNH01001404.1	20	14701	15894	-1	D	YP_007007144.1	YP_007007144.1 baseplate wedge subunit [Bdellovibrio phage phi1422]	False	0.338	213.0	1.328e-58								Baseplate J-like protein [PF04865.17]	VOG00521	sp|P51767|BPJ_BPP2 Baseplate protein J; XhXs	Xs;Xh	0	False	V
QGNH01001404.1_21	QGNH01001404.1	QGNH01001404.1	21	15872	16258	-1	E	YP_007007143.1	YP_007007143.1 baseplate wedge subunit [Bdellovibrio phage phi1422]	False	0.403	76.0	9.474e-16												0	False	
QGNH01001404.1_22	QGNH01001404.1	QGNH01001404.1	22	16255	16926	-1	D	YP_007007142.1	YP_007007142.1 baseplate spike [Bdellovibrio phage phi1422]	False	0.316	103.0	1.444e-23								Phage protein Gp138 N-terminal domain [PF18352.4]	VOG00324	sp|P31340|SPIKE_BPP2 Spike protein; XhXpXs	Xs;Xp;Xh	0	False	V
QGNH01001404.1_23	QGNH01001404.1	QGNH01001404.1	23	16923	17915	-1	E	YP_007007141.1	YP_007007141.1 baseplate hub [Bdellovibrio phage phi1422]	False	0.289	126.0	3.5810000000000005e-30									VOG01442	REFSEQ baseplate hub; Xu	Xu	0	False	
QGNH01001404.1_24	QGNH01001404.1	QGNH01001404.1	24	17915	18274	-1	E	YP_007007140.1	YP_007007140.1 hypothetical protein F395_gp61 [Bdellovibrio phage phi1422]	False	0.354	68.0	6.863e-13												0	False	
QGNH01001404.1_25	QGNH01001404.1	QGNH01001404.1	25	18271	19326	-1	E	YP_007007139.1	YP_007007139.1 hypothetical protein F395_gp60 [Bdellovibrio phage phi1422]	False	0.31	95.0	1.125e-19									VOG01485	REFSEQ tail fiber protein; Xu	Xu	0	False	
QGNH01001404.1_26	QGNH01001404.1	QGNH01001404.1	26	19323	20360	-1	E																		0	False	
QGNH01001404.1_27	QGNH01001404.1	QGNH01001404.1	27	20512	20916	-1	E	YP_007007136.1	YP_007007136.1 hypothetical protein F395_gp57 [Bdellovibrio phage phi1422]	False	0.329	71.0	9.673e-14												0	False	
QGNH01001404.1_28	QGNH01001404.1	QGNH01001404.1	28	20939	21394	-1	E	YP_007007135.1	YP_007007135.1 hypothetical protein F395_gp56 [Bdellovibrio phage phi1422]	False	0.435	113.0	3.286e-28												0	False	
QGNH01001404.1_29	QGNH01001404.1	QGNH01001404.1	29	21405	22793	-1	D	YP_007007134.1	YP_007007134.1 hypothetical protein F395_gp55 [Bdellovibrio phage phi1422]	False	0.271	179.0	1.6780000000000002e-46								Protein of unknown function (DUF3383) [PF11863.11]	VOG03778	REFSEQ tail sheath; Xu	Xu	0	False	
QGNH01001404.1_30	QGNH01001404.1	QGNH01001404.1	30	22806	23375	-1	E																		0	False	
QGNH01001404.1_31	QGNH01001404.1	QGNH01001404.1	31	23347	23757	-1	E	YP_007007132.1	YP_007007132.1 head protein [Bdellovibrio phage phi1422]	False	0.37	79.0	1.418e-16												0	False	
QGNH01001404.1_32	QGNH01001404.1	QGNH01001404.1	32	23754	24302	-1	D	YP_007674340.1	YP_007674340.1 tail completion or Neck1 protein [Vibrio phage VBM1]	False	0.358	64.0	6.218e-11								Phage virion morphogenesis family [PF05069.16]	VOG02678	REFSEQ tail completion or Neck1 protein; Xu	Xu	0	False	
QGNH01001404.1_33	QGNH01001404.1	QGNH01001404.1	33	24299	24760	-1	E	YP_007007130.1	YP_007007130.1 virion structural protein [Bdellovibrio phage phi1422]	False	0.363	87.0	4.98e-19												0	False	F
QGNH01001404.1_34	QGNH01001404.1	QGNH01001404.1	34	24768	25043	-1	E																		0	False	F
QGNH01001404.1_35	QGNH01001404.1	QGNH01001404.1	35	25081	26151	-1	D	YP_007007129.1	YP_007007129.1 major head protein [Bdellovibrio phage phi1422]	False	0.377	201.0	5.326e-55								Uncharacterized protein conserved in bacteria (DUF2184) [PF09950.12]	VOG02112	sp|A0A0U5AF03|CAPSD_BPK22 Major capsid protein; Xs	Xs	0	False	VF
QGNH01001404.1_36	QGNH01001404.1	QGNH01001404.1	36	26181	26639	-1	E																		0	False	F
QGNH01001404.1_37	QGNH01001404.1	QGNH01001404.1	37	26668	27759	-1	D	YP_007007127.1	YP_007007127.1 hypothetical protein F395_gp48 [Bdellovibrio phage phi1422]	False	0.323	81.0	3.71e-15								Uncharacterized protein conserved in bacteria (DUF2213) [PF09979.12]	VOG02460	sp|P44180|Y1405_HAEIN Uncharacterized protein HI_1405; Xu	Xu	0	False	F
QGNH01001404.1_38	QGNH01001404.1	QGNH01001404.1	38	27927	28115	-1	E																		0	False	F
QGNH01001404.1_39	QGNH01001404.1	QGNH01001404.1	39	28117	28923	-1	E																		0	False	F
QGNH01001404.1_40	QGNH01001404.1	QGNH01001404.1	40	29155	29349	-1	E																		0	False	F
