	fasta	scaffold	gene_position	start_position	end_position	strandedness	rank	ko_id	kegg_hit	peptidase_id	peptidase_family	peptidase_hit	peptidase_RBH	peptidase_identity	peptidase_bitScore	peptidase_eVal	pfam_hits	cazy_ids	cazy_hits	cazy_subfam_ec	cazy_best_hit	heme_regulatory_motif_count
NC_024383_NC_024383_36	NC_024383	NC_024383	36	14524	14703	1	E															0
NC_024383_NC_024383_37	NC_024383	NC_024383	37	14726	15088	1	E															0
NC_024383_NC_024383_38	NC_024383	NC_024383	38	15088	15447	1	E															0
NC_024383_NC_024383_39	NC_024383	NC_024383	39	15491	16264	-1	C	K07313	serine/threonine protein phosphatase 1 [EC:3.1.3.16]								Calcineurin-like phosphoesterase [PF00149.31]; Calcineurin-like phosphoesterase superfamily domain [PF12850.10]					0
NC_024383_NC_024383_40	NC_024383	NC_024383	40	16277	16597	-1	E															0
NC_024383_NC_024383_41	NC_024383	NC_024383	41	16590	16898	-1	E															0
NC_024383_NC_024383_42	NC_024383	NC_024383	42	16912	17421	-1	E															0
NC_024383_NC_024383_43	NC_024383	NC_024383	43	17443	17634	-1	E															0
NC_024383_NC_024383_44	NC_024383	NC_024383	44	17640	17924	-1	E															0
NC_024383_NC_024383_45	NC_024383	NC_024383	45	17998	18117	-1	E															0
NC_024383_NC_024383_46	NC_024383	NC_024383	46	18114	18395	-1	E															0
NC_024383_NC_024383_47	NC_024383	NC_024383	47	18455	18679	-1	E															0
NC_024383_NC_024383_48	NC_024383	NC_024383	48	18680	19222	-1	E															0
NC_024383_NC_024383_49	NC_024383	NC_024383	49	19219	19446	-1	E															0
NC_024383_NC_024383_50	NC_024383	NC_024383	50	19449	20702	-1	E															0
NC_024383_NC_024383_51	NC_024383	NC_024383	51	20704	21126	-1	E															0
NC_024383_NC_024383_52	NC_024383	NC_024383	52	21191	21679	-1	E															0
NC_024383_NC_024383_53	NC_024383	NC_024383	53	21685	22317	-1	D										Probable Zinc-ribbon domain [PF14311.9]					0
NC_024383_NC_024383_54	NC_024383	NC_024383	54	22320	22517	-1	E															0
NC_024383_NC_024383_55	NC_024383	NC_024383	55	22507	22926	-1	E															0
NC_024383_NC_024383_56	NC_024383	NC_024383	56	22923	23108	-1	E															0
NC_024383_NC_024383_57	NC_024383	NC_024383	57	23099	23716	-1	E															0
NC_024383_NC_024383_58	NC_024383	NC_024383	58	23713	23931	-1	E															0
NC_024383_NC_024383_59	NC_024383	NC_024383	59	23948	24325	-1	E															0
NC_024383_NC_024383_60	NC_024383	NC_024383	60	24328	24684	-1	E															0
NC_024383_NC_024383_61	NC_024383	NC_024383	61	24764	25705	-1	D										RNA ligase [PF09414.13]					0
NC_024383_NC_024383_62	NC_024383	NC_024383	62	25719	26255	-1	E															0
NC_024383_NC_024383_63	NC_024383	NC_024383	63	26252	26443	-1	E															0
NC_024383_NC_024383_64	NC_024383	NC_024383	64	26444	26947	-1	D										NADAR domain [PF08719.14]					0
NC_024383_NC_024383_65	NC_024383	NC_024383	65	26949	27218	-1	E															0
NC_024383_NC_024383_66	NC_024383	NC_024383	66	27265	28476	-1	C	K14415	tRNA-splicing ligase RtcB (3'-phosphate/5'-hydroxy nucleic acid ligase) [EC:6.5.1.8]								tRNA-splicing ligase RtcB [PF01139.20]					0
NC_024383_NC_024383_67	NC_024383	NC_024383	67	28585	28788	-1	E															0
NC_024383_NC_024383_68	NC_024383	NC_024383	68	28781	29212	-1	E															0
NC_024383_NC_024383_69	NC_024383	NC_024383	69	29226	29450	-1	E															0
NC_024383_NC_024383_70	NC_024383	NC_024383	70	29464	29706	-1	D										Helix-turn-helix domain [PF12844.10]; Helix-turn-helix [PF01381.25]; Helix-turn-helix domain [PF13560.9]					0
NC_024383_NC_024383_71	NC_024383	NC_024383	71	29809	31332	-1	D										Domain of unknown function (DUF2828) [PF11443.11]					0
NC_024383_NC_024383_72	NC_024383	NC_024383	72	32040	32258	-1	E															0
NC_024383_NC_024383_73	NC_024383	NC_024383	73	33329	33736	-1	E															0
NC_024383_NC_024383_74	NC_024383	NC_024383	74	33762	33959	-1	E															0
NC_024383_NC_024383_75	NC_024383	NC_024383	75	34563	34904	-1	E															0
NC_024383_NC_024383_76	NC_024383	NC_024383	76	36106	36381	-1	D										Protein of unknown function (DUF2829) [PF11195.11]					0
NC_024383_NC_024383_77	NC_024383	NC_024383	77	36505	36936	-1	E															0
NC_024383_NC_024383_78	NC_024383	NC_024383	78	38299	38535	-1	E															0
NC_024383_NC_024383_79	NC_024383	NC_024383	79	38585	38926	-1	E															0
NC_024383_NC_024383_80	NC_024383	NC_024383	80	38951	39295	-1	E															0
NC_024383_NC_024383_81	NC_024383	NC_024383	81	39311	39580	-1	E															0
NC_024383_NC_024383_82	NC_024383	NC_024383	82	39696	40082	1	E															0
NC_024383_NC_024383_83	NC_024383	NC_024383	83	40066	40338	1	E															0
NC_024383_NC_024383_84	NC_024383	NC_024383	84	40344	40760	1	E															0
NC_024383_NC_024383_85	NC_024383	NC_024383	85	40760	41041	1	E															0
NC_024383_NC_024383_86	NC_024383	NC_024383	86	41391	42944	1	D										Phage terminase large subunit gpA, ATPase domain [PF05876.15]					0
NC_024383_NC_024383_87	NC_024383	NC_024383	87	43013	43852	1	E															0
NC_024383_NC_024383_88	NC_024383	NC_024383	88	43857	44054	1	E															0
NC_024383_NC_024383_89	NC_024383	NC_024383	89	44044	44682	1	E															0
NC_024383_NC_024383_90	NC_024383	NC_024383	90	44672	45052	1	E															0
NC_024383_NC_024383_91	NC_024383	NC_024383	91	45116	46141	1	C	K01447	N-acetylmuramoyl-L-alanine amidase [EC:3.5.1.28]	MER0013476	M15C	MER0013476 - Ply511 amidase () [M15.950]#M15C#{peptidase unit: 84-260}~source ALYS_BPA51~	True	0.947	354.0	8.07e-108						0
NC_024383_NC_024383_92	NC_024383	NC_024383	92	46314	47042	1	D										3D domain [PF06725.14]					0
NC_024383_NC_024383_93	NC_024383	NC_024383	93	47145	47465	1	E															0
NC_024383_NC_024383_94	NC_024383	NC_024383	94	47467	47817	1	E															0
NC_024383_NC_024383_95	NC_024383	NC_024383	95	47822	49477	1	E															0
NC_024383_NC_024383_96	NC_024383	NC_024383	96	49600	50370	1	E															0
NC_024383_NC_024383_97	NC_024383	NC_024383	97	50363	51265	1	E															0
NC_024383_NC_024383_98	NC_024383	NC_024383	98	51435	52841	1	E															0
NC_024383_NC_024383_99	NC_024383	NC_024383	99	52923	53303	1	E															0
NC_024383_NC_024383_100	NC_024383	NC_024383	100	53310	54191	1	E															0
NC_024383_NC_024383_101	NC_024383	NC_024383	101	54209	55027	1	E															1
NC_024383_NC_024383_102	NC_024383	NC_024383	102	55087	55644	1	E															0
NC_024383_NC_024383_103	NC_024383	NC_024383	103	55657	56496	1	E															0
NC_024383_NC_024383_104	NC_024383	NC_024383	104	56496	56816	1	E															0
NC_024383_NC_024383_105	NC_024383	NC_024383	105	56820	58508	1	E															0
NC_024383_NC_024383_106	NC_024383	NC_024383	106	58576	58998	1	E															0
NC_024383_NC_024383_107	NC_024383	NC_024383	107	59150	59593	1	E															0
NC_024383_NC_024383_108	NC_024383	NC_024383	108	59649	60248	1	E															0
NC_024383_NC_024383_109	NC_024383	NC_024383	109	60310	64038	1	D										Mannosyl-glycoprotein endo-beta-N-acetylglucosaminidase [PF01832.23]	GH73	GH73 lysozyme (EC 3.2.1.17); mannosyl-glycoprotein endo-beta-N-acetylglucosaminidase (EC 3.2.1.96); peptidoglycan hydrolase with endo-beta-N-acetylglucosaminidase specificity (EC 3.2.1.-)	3.2.1.17,3.2.1.96,3.2.1.-	GH73.hmm	0
NC_024383_NC_024383_110	NC_024383	NC_024383	110	64084	66471	1	D			MER0453399	C40	MER0453399 - family C40 non-peptidase homologues () [C40.UNW]#C40#{peptidase unit: 663-795}~source AAY52879~	False	1.0	295.0	1.711e-81	NlpC/P60 family [PF00877.22]					0
NC_024383_NC_024383_111	NC_024383	NC_024383	111	66489	68021	1	E															0
NC_024383_NC_024383_112	NC_024383	NC_024383	112	68059	68772	1	E															0
NC_024383_NC_024383_113	NC_024383	NC_024383	113	68777	69310	1	E															0
NC_024383_NC_024383_114	NC_024383	NC_024383	114	69297	70007	1	D										Protein of unknown function (DUF2634) [PF10934.11]					0
NC_024383_NC_024383_115	NC_024383	NC_024383	115	70021	71067	1	D										Baseplate J-like protein [PF04865.17]					0
NC_024383_NC_024383_116	NC_024383	NC_024383	116	71103	75032	1	D										Bacterial Ig domain (Big_16) [PF20622.1]					0
NC_024383_NC_024383_117	NC_024383	NC_024383	117	75149	75670	1	E															0
NC_024383_NC_024383_118	NC_024383	NC_024383	118	75687	79142	1	D										Domain of unknown function (DUF4815) [PF16075.8]					0
NC_024383_NC_024383_119	NC_024383	NC_024383	119	79188	79409	1	E															0
NC_024383_NC_024383_120	NC_024383	NC_024383	120	79412	80704	1	E															0
NC_024383_NC_024383_121	NC_024383	NC_024383	121	80736	81146	1	D										XkdW protein [PF09636.13]					0
NC_024383_NC_024383_122	NC_024383	NC_024383	122	81143	81280	1	D										Phage uncharacterised protein (Phage_XkdX) [PF09693.13]					0
NC_024383_NC_024383_123	NC_024383	NC_024383	123	81381	83126	1	D										Helicase conserved C-terminal domain [PF00271.34]; Type III restriction enzyme, res subunit [PF04851.18]					0
NC_024383_NC_024383_124	NC_024383	NC_024383	124	83141	84781	1	E															0
NC_024383_NC_024383_125	NC_024383	NC_024383	125	84799	86262	1	D										DnaB-like helicase C terminal domain [PF03796.18]; KaiC [PF06745.16]; AAA domain [PF13481.9]					0
NC_024383_NC_024383_126	NC_024383	NC_024383	126	86277	87329	1	C	K03547	DNA repair protein SbcD/Mre11													0
NC_024383_NC_024383_127	NC_024383	NC_024383	127	87424	89307	1	D										AAA domain [PF13476.9]					0
NC_024383_NC_024383_128	NC_024383	NC_024383	128	89327	89917	1	E															0
NC_024383_NC_024383_129	NC_024383	NC_024383	129	89917	90978	1	C	K02316	DNA primase [EC:2.7.7.101]								CHC2 zinc finger [PF01807.23]					0
NC_024383_NC_024383_130	NC_024383	NC_024383	130	91025	91672	1	C	K01520	dUTP diphosphatase [EC:3.6.1.23]								dUTPase [PF00692.22]					0
NC_024383_NC_024383_131	NC_024383	NC_024383	131	91669	91893	1	E															0
NC_024383_NC_024383_132	NC_024383	NC_024383	132	91890	92213	1	E															0
NC_024383_NC_024383_133	NC_024383	NC_024383	133	92206	92628	1	E															0
NC_024383_NC_024383_134	NC_024383	NC_024383	134	92631	93251	1	E															0
NC_024383_NC_024383_135	NC_024383	NC_024383	135	93348	94715	1	D										Ribonucleotide reductase, barrel domain [PF02867.18]; Ribonucleotide reductase, all-alpha domain [PF00317.24]					0
NC_024383_NC_024383_136	NC_024383	NC_024383	136	94926	95957	1	D										Ribonucleotide reductase, barrel domain [PF02867.18]					0
NC_024383_NC_024383_137	NC_024383	NC_024383	137	96133	97164	1	C	K00526	ribonucleoside-diphosphate reductase beta chain [EC:1.17.4.1]								Ribonucleotide reductase, small chain [PF00268.24]					0
NC_024383_NC_024383_138	NC_024383	NC_024383	138	97161	97613	1	D										Flavodoxin domain [PF12641.10]; Flavodoxin [PF00258.28]; NrdI Flavodoxin like [PF07972.14]; Flavodoxin domain [PF12724.10]					0
NC_024383_NC_024383_139	NC_024383	NC_024383	139	97616	97912	1	E															0
NC_024383_NC_024383_140	NC_024383	NC_024383	140	97936	98247	1	D										Thioredoxin [PF00085.23]					0
NC_024383_NC_024383_141	NC_024383	NC_024383	141	98333	98632	1	E															0
NC_024383_NC_024383_142	NC_024383	NC_024383	142	98635	98772	1	E															0
NC_024383_NC_024383_143	NC_024383	NC_024383	143	98775	99962	1	E															0
NC_024383_NC_024383_144	NC_024383	NC_024383	144	99971	100873	1	C	K00948	ribose-phosphate pyrophosphokinase [EC:2.7.6.1]								Phosphoribosyl synthetase-associated domain [PF14572.9]					0
NC_024383_NC_024383_145	NC_024383	NC_024383	145	100884	102677	1	C	K03462	nicotinamide phosphoribosyltransferase [EC:2.4.2.12]								Nicotinate phosphoribosyltransferase (NAPRTase) family [PF04095.19]; Nicotinamide phosphoribosyltransferase, N-terminal domain [PF18127.4]					0
NC_024383_NC_024383_146	NC_024383	NC_024383	146	102764	105232	1	D										PcfJ-like protein [PF14284.9]					0
NC_024383_NC_024383_147	NC_024383	NC_024383	147	105326	106114	1	E															0
NC_024383_NC_024383_148	NC_024383	NC_024383	148	106107	106421	1	E															0
NC_024383_NC_024383_149	NC_024383	NC_024383	149	106504	107340	1	D										3'-5' exonuclease [PF01612.23]					0
NC_024383_NC_024383_150	NC_024383	NC_024383	150	107615	109783	1	D										DNA polymerase family A [PF00476.23]					0
NC_024383_NC_024383_151	NC_024383	NC_024383	151	109878	110354	1	E															0
NC_024383_NC_024383_152	NC_024383	NC_024383	152	110392	111651	1	E															0
NC_024383_NC_024383_153	NC_024383	NC_024383	153	111721	112965	1	C	K03553	recombination protein RecA								recA bacterial DNA recombination protein [PF00154.24]; Rad51 [PF08423.14]; KaiC [PF06745.16]; AAA domain [PF13481.9]					0
NC_024383_NC_024383_154	NC_024383	NC_024383	154	113027	113404	1	E															0
NC_024383_NC_024383_155	NC_024383	NC_024383	155	113404	114042	1	E															0
NC_024383_NC_024383_156	NC_024383	NC_024383	156	114101	114466	1	D										SPP1 phage holin [PF04688.16]					0
NC_024383_NC_024383_157	NC_024383	NC_024383	157	114484	115191	1	D										Bacterial Ig-like domain (group 2) [PF02368.21]					0
NC_024383_NC_024383_158	NC_024383	NC_024383	158	115299	115685	1	E															0
NC_024383_NC_024383_159	NC_024383	NC_024383	159	115682	116611	1	E															0
NC_024383_NC_024383_160	NC_024383	NC_024383	160	116670	117941	1	E															0
NC_024383_NC_024383_161	NC_024383	NC_024383	161	117961	118344	1	E															0
NC_024383_NC_024383_162	NC_024383	NC_024383	162	118352	118897	1	E															0
NC_024383_NC_024383_163	NC_024383	NC_024383	163	118952	119149	1	E															0
NC_024383_NC_024383_164	NC_024383	NC_024383	164	119200	119907	1	E															0
NC_024383_NC_024383_165	NC_024383	NC_024383	165	119918	120400	1	E															0
NC_024383_NC_024383_166	NC_024383	NC_024383	166	120460	121344	1	E															0
NC_024383_NC_024383_167	NC_024383	NC_024383	167	121439	121873	1	E															0
NC_024383_NC_024383_168	NC_024383	NC_024383	168	121879	122325	1	E															0
NC_024383_NC_024383_169	NC_024383	NC_024383	169	122300	123130	1	E															0
NC_024383_NC_024383_170	NC_024383	NC_024383	170	123135	124151	1	D										AAA domain (dynein-related subfamily) [PF07728.17]; ATPase family associated with various cellular activities (AAA) [PF00004.32]; AAA domain (Cdc48 subfamily) [PF07724.17]; Sigma-54 interaction domain [PF00158.29]; Holliday junction DNA helicase RuvB P-loop domain [PF05496.15]; Sigma-54 interaction domain [PF14532.9]					0
NC_024383_NC_024383_171	NC_024383	NC_024383	171	124138	124983	1	E															0
NC_024383_NC_024383_172	NC_024383	NC_024383	172	125045	125512	1	E															0
NC_024383_NC_024383_173	NC_024383	NC_024383	173	125545	126117	1	E															0
NC_024383_NC_024383_174	NC_024383	NC_024383	174	126114	126692	1	E															0
NC_024383_NC_024383_175	NC_024383	NC_024383	175	126685	127017	1	E															0
NC_024383_NC_024383_176	NC_024383	NC_024383	176	127303	128031	1	E															0
NC_024383_NC_024383_177	NC_024383	NC_024383	177	128046	128513	1	E															0
NC_024383_NC_024383_178	NC_024383	NC_024383	178	128628	129671	1	E															0
NC_024383_NC_024383_179	NC_024383	NC_024383	179	129719	130288	1	E															0
NC_024383_NC_024383_180	NC_024383	NC_024383	180	130291	130824	1	E															0
NC_024383_NC_024383_181	NC_024383	NC_024383	181	130839	131597	1	E															0
NC_024383_NC_024383_182	NC_024383	NC_024383	182	131610	131900	1	E															0
NC_024383_NC_024383_183	NC_024383	NC_024383	183	132911	133270	1	E															0
NC_024383_NC_024383_184	NC_024383	NC_024383	184	133354	133503	1	E															0
NC_024383_NC_024383_185	NC_024383	NC_024383	185	133613	134395	1	E															0
NC_024383_NC_024383_186	NC_024383	NC_024383	186	134587	134862	1	E															0
NC_024383_NC_024383_187	NC_024383	NC_024383	187	134934	135143	1	E															0
NC_024383_NC_024383_188	NC_024383	NC_024383	188	135193	135765	1	E															0
