	fasta	scaffold	gene_position	start_position	end_position	strandedness	rank	ko_id	kegg_hit	peptidase_id	peptidase_family	peptidase_hit	peptidase_RBH	peptidase_bitScore	peptidase_eVal	peptidase_identity	pfam_hits	heme_regulatory_motif_count
MZ334515_MZ334515.1_62	MZ334515	MZ334515.1	62	48799	48963	-1	E											0
MZ334515_MZ334515.1_63	MZ334515	MZ334515.1	63	48960	49118	-1	E											0
MZ334515_MZ334515.1_64	MZ334515	MZ334515.1	64	49115	49396	-1	D										Domain of unknown function (DUF6378) [PF19905.2]	0
MZ334515_MZ334515.1_65	MZ334515	MZ334515.1	65	49380	49766	-1	E											0
MZ334515_MZ334515.1_66	MZ334515	MZ334515.1	66	49782	50132	-1	E											0
MZ334515_MZ334515.1_67	MZ334515	MZ334515.1	67	50134	50559	-1	E											0
MZ334515_MZ334515.1_68	MZ334515	MZ334515.1	68	50647	51828	-1	E											0
MZ334515_MZ334515.1_69	MZ334515	MZ334515.1	69	51825	53063	-1	E											0
MZ334515_MZ334515.1_70	MZ334515	MZ334515.1	70	53189	54673	-1	E											0
MZ334515_MZ334515.1_71	MZ334515	MZ334515.1	71	54743	54994	-1	E											0
MZ334515_MZ334515.1_72	MZ334515	MZ334515.1	72	55046	55993	-1	E											0
MZ334515_MZ334515.1_73	MZ334515	MZ334515.1	73	56111	56572	-1	D										PD-(D/E)XK endonuclease [PF11645.11]	0
MZ334515_MZ334515.1_74	MZ334515	MZ334515.1	74	56811	57020	-1	E											0
MZ334515_MZ334515.1_75	MZ334515	MZ334515.1	75	57144	57560	-1	E											0
MZ334515_MZ334515.1_76	MZ334515	MZ334515.1	76	57743	57877	-1	E											0
MZ334515_MZ334515.1_77	MZ334515	MZ334515.1	77	57879	58754	-1	D			MER0807710	I87	MER0807710 - family I87 unassigned peptidase inhibitors () [I87.UPW]#I87#{inhibitor unit: 89-331}~source R4TJL2~	True	440.0	1.498e-138	0.869	SPFH domain / Band 7 family [PF01145.28]	0
MZ334515_MZ334515.1_78	MZ334515	MZ334515.1	78	59049	59600	1	E											0
MZ334515_MZ334515.1_79	MZ334515	MZ334515.1	79	59597	60082	-1	E											0
MZ334515_MZ334515.1_80	MZ334515	MZ334515.1	80	60374	60853	1	E											0
MZ334515_MZ334515.1_81	MZ334515	MZ334515.1	81	60850	61314	1	D										ERCC4 domain [PF02732.18]	0
MZ334515_MZ334515.1_82	MZ334515	MZ334515.1	82	61399	61572	-1	E											0
MZ334515_MZ334515.1_83	MZ334515	MZ334515.1	83	61612	61812	-1	E											0
MZ334515_MZ334515.1_84	MZ334515	MZ334515.1	84	61828	61977	-1	E											0
MZ334515_MZ334515.1_85	MZ334515	MZ334515.1	85	61982	62329	-1	E											0
MZ334515_MZ334515.1_86	MZ334515	MZ334515.1	86	62320	62616	-1	E											0
MZ334515_MZ334515.1_87	MZ334515	MZ334515.1	87	62613	63125	-1	E											0
MZ334515_MZ334515.1_88	MZ334515	MZ334515.1	88	63171	63452	-1	E											0
MZ334515_MZ334515.1_89	MZ334515	MZ334515.1	89	63590	64009	-1	E											0
MZ334515_MZ334515.1_90	MZ334515	MZ334515.1	90	64012	64437	-1	E											0
MZ334515_MZ334515.1_91	MZ334515	MZ334515.1	91	64585	64851	-1	E											0
MZ334515_MZ334515.1_92	MZ334515	MZ334515.1	92	64848	65258	-1	E											0
MZ334515_MZ334515.1_93	MZ334515	MZ334515.1	93	65308	67104	-1	D										Helicase C-terminal domain [PF13307.9]; Type III restriction enzyme, res subunit [PF04851.18]	0
MZ334515_MZ334515.1_94	MZ334515	MZ334515.1	94	67522	67851	-1	E											0
MZ334515_MZ334515.1_95	MZ334515	MZ334515.1	95	67859	68512	-1	E											0
MZ334515_MZ334515.1_96	MZ334515	MZ334515.1	96	68657	69508	-1	E											0
MZ334515_MZ334515.1_97	MZ334515	MZ334515.1	97	69518	69703	-1	E											0
MZ334515_MZ334515.1_98	MZ334515	MZ334515.1	98	69703	69879	-1	E											0
MZ334515_MZ334515.1_99	MZ334515	MZ334515.1	99	70161	70430	-1	E											0
MZ334515_MZ334515.1_100	MZ334515	MZ334515.1	100	70427	70798	-1	E											0
MZ334515_MZ334515.1_101	MZ334515	MZ334515.1	101	70817	71485	-1	E											0
MZ334515_MZ334515.1_102	MZ334515	MZ334515.1	102	71485	71604	-1	E											0
MZ334515_MZ334515.1_103	MZ334515	MZ334515.1	103	71604	71852	-1	E											0
MZ334515_MZ334515.1_104	MZ334515	MZ334515.1	104	71856	71963	-1	E											0
MZ334515_MZ334515.1_105	MZ334515	MZ334515.1	105	71963	72235	-1	E											0
MZ334515_MZ334515.1_106	MZ334515	MZ334515.1	106	72232	72375	-1	E											0
MZ334515_MZ334515.1_107	MZ334515	MZ334515.1	107	72372	72602	-1	E											0
MZ334515_MZ334515.1_108	MZ334515	MZ334515.1	108	72603	72743	-1	E											0
MZ334515_MZ334515.1_109	MZ334515	MZ334515.1	109	72752	73042	-1	E											0
MZ334515_MZ334515.1_110	MZ334515	MZ334515.1	110	73329	73676	-1	E											0
MZ334515_MZ334515.1_111	MZ334515	MZ334515.1	111	73682	74011	-1	E											0
MZ334515_MZ334515.1_112	MZ334515	MZ334515.1	112	74012	74143	-1	E											0
MZ334515_MZ334515.1_113	MZ334515	MZ334515.1	113	74246	75124	-1	E											0
MZ334515_MZ334515.1_114	MZ334515	MZ334515.1	114	76628	77269	-1	E											0
