	fasta	scaffold	gene_position	start_position	end_position	strandedness	rank	ko_id	kegg_hit	viral_id	viral_hit	viral_RBH	viral_identity	viral_bitScore	viral_eVal	peptidase_id	peptidase_family	peptidase_hit	peptidase_RBH	peptidase_identity	peptidase_bitScore	peptidase_eVal	pfam_hits	cazy_ids	cazy_hits	cazy_subfam_ec	cazy_best_hit	vogdb_id	vogdb_hits	vogdb_categories	heme_regulatory_motif_count	is_transposon	amg_flags
NC_028660_34	NC_028660	NC_028660	34	23473	24162	1	C	K01143	Enterobacteriaceae phage exonuclease [EC:3.1.11.3]	YP_009187891.1	YP_009187891.1 exonuclease [Escherichia phage phi191]	True	1.0	488.0	1.2480000000000002e-156								YqaJ-like viral recombinase domain [PF09588.13]; Viral alkaline exonuclease [PF01771.20]								0	False	
NC_028660_35	NC_028660	NC_028660	35	24162	24413	1	E			YP_009187892.1	YP_009187892.1 hypothetical protein AU083_gp34 [Escherichia phage phi191]	False	0.954	169.0	9.105e-49																0	False	
NC_028660_36	NC_028660	NC_028660	36	24410	24748	1	E			YP_009187893.1	YP_009187893.1 single strand DNA binding protein [Escherichia phage phi191]	False	0.976	233.0	2.163e-70													VOG01504	REFSEQ single strand DNA binding protein; Xu	Xu	0	False	
NC_028660_37	NC_028660	NC_028660	37	24824	25210	1	E			YP_009187894.1	YP_009187894.1 hypothetical protein AU083_gp36 [Escherichia phage phi191]	False	0.973	265.0	3.633e-81													VOG01947	sp|P76512|YFDP_ECOLI Uncharacterized protein YfdP; Xu	Xu	0	False	
NC_028660_38	NC_028660	NC_028660	38	25236	25763	1	D			YP_009187895.1	YP_009187895.1 hypothetical protein AU083_gp37 [Escherichia phage phi191]	True	0.971	360.0	2.317e-113								Uncharacterized conserved protein (DUF2303) [PF10065.12]					VOG09480	sp|P76513|YFDQ_ECOLI Uncharacterized protein YfdQ; Xu	Xu	0	False	
NC_028660_39	NC_028660	NC_028660	39	25801	26058	1	D			YP_009187896.1	YP_009187896.1 DUF2303 family protein [Escherichia phage phi191]	False	0.92	166.0	9.208e-48								Uncharacterized conserved protein (DUF2303) [PF10065.12]								0	False	
NC_028660_40	NC_028660	NC_028660	40	26135	26293	1	E			YP_009187897.1	YP_009187897.1 hypothetical protein AU083_gp39 [Escherichia phage phi191]	False	0.971	109.0	1.537e-28																0	False	
NC_028660_41	NC_028660	NC_028660	41	26683	27408	1	D			YP_009187898.1	YP_009187898.1 ead/Ea22-like family protein [Escherichia phage phi191]	True	0.92	466.0	1.026e-148								Ead/Ea22-like protein [PF13935.9]					VOG00232	sp|Q03547|VEAE_BPP22 Eae protein; Xu	Xu	0	False	
NC_028660_42	NC_028660	NC_028660	42	27488	27814	1	D			YP_009187899.1	YP_009187899.1 ead/Ea22-like family protein [Escherichia phage phi191]	False	0.952	218.0	1.552e-65								Ead/Ea22-like protein [PF13935.9]					VOG00429	REFSEQ ead/Ea22-like family protein; Xu	Xu	0	False	
NC_028660_43	NC_028660	NC_028660	43	27816	28007	1	E			YP_009187900.1	YP_009187900.1 hypothetical protein AU083_gp42 [Escherichia phage phi191]	False	0.934	126.0	3.247e-34													VOG11766	REFSEQ hypothetical protein; Xu	Xu	0	False	
NC_028660_44	NC_028660	NC_028660	44	28010	28756	1	E			YP_009187901.1	YP_009187901.1 dTDP-6-deoxy-L-hexose 3-O-methyltransferase [Escherichia phage phi191]	True	0.962	504.0	7.450000000000001e-162													VOG00212	sp|P59193|YFDT_SHIFL Uncharacterized protein YfdT; Xu	Xu	0	False	
NC_028660_45	NC_028660	NC_028660	45	29263	29892	1	C	K07741	anti-repressor protein	YP_009187902.1	YP_009187902.1 anti-repressor Ant [Escherichia phage phi191]	True	0.968	428.0	3.1819999999999997e-136								AntA/AntB antirepressor [PF08346.15]					VOG00291	sp|P44193|Y1422_HAEIN Uncharacterized protein HI_1422; Xu	Xu	0	False	
NC_028660_46	NC_028660	NC_028660	46	29955	30386	1	E			YP_009180891.1	YP_009180891.1 hypothetical protein AS349_gp09 [Escherichia phage PA2]	False	0.954	289.0	2.356e-89													VOG09488	REFSEQ hypothetical protein; Xu	Xu	0	False	
NC_028660_47	NC_028660	NC_028660	47	30383	31009	1	D			YP_009187904.1	YP_009187904.1 DNA methyltransferase [Escherichia phage phi191]	True	1.0	449.0	1.216e-143								MT-A70 [PF05063.17]					VOG03909	sp|P43641|MTMU_MYCSP Type II methyltransferase M.MunI; XhXp	Xh;Xp	0	False	
NC_028660_48	NC_028660	NC_028660	48	30969	31181	1	D			YP_009187905.1	YP_009187905.1 DUF1382 family protein [Escherichia phage phi191]	False	0.922	138.0	3.448e-38								Protein of unknown function (DUF1382) [PF07131.14]					VOG09554	REFSEQ DUF1382 family protein; Xu	Xu	0	False	
NC_028660_49	NC_028660	NC_028660	49	31217	31444	1	E			YP_009187906.1	YP_009187906.1 hypothetical protein AU083_gp48 [Escherichia phage phi191]	False	0.917	146.0	4.1769999999999996e-41													VOG06629	REFSEQ DUF1627 domain-containing protein; Xu	Xu	0	False	
NC_028660_50	NC_028660	NC_028660	50	31716	31949	1	E			YP_009187907.1	YP_009187907.1 hypothetical protein AU083_gp49 [Escherichia phage phi191]	False	0.946	155.0	3.179e-44													VOG06627	REFSEQ hypothetical protein; Xu	Xu	0	False	
NC_028660_51	NC_028660	NC_028660	51	32235	32519	1	D			YP_007001421.1	YP_007001421.1 excisionase [Escherichia phage TL-2011c]	False	1.0	205.0	2.645e-61								Putative excisionase (DUF1233) [PF06806.15]					VOG02405	REFSEQ excisionase; Xu	Xu	0	False	
NC_028660_52	NC_028660	NC_028660	52	32572	32709	1	D			YP_009187909.1	YP_009187909.1 DUF3596 domain-containing protein [Escherichia phage phi191]	False	1.0	100.0	1.574e-25								Arm DNA-binding domain [PF12167.11]								0	False	
NC_028660_53	NC_028660	NC_028660	53	32862	33884	1	C	K14059	integrase	YP_009187910.1	YP_009187910.1 integrase [Escherichia phage phi191]	True	0.968	695.0	3.124e-226								Phage integrase family [PF00589.25]					VOG00056	sp|P22877|INTR_SACER Integrase; XhXr	Xh;Xr	0	False	V
NC_028660_54	NC_028660	NC_028660	54	34239	34355	1	E			YP_009187911.1	YP_009187911.1 Hok/Gef family protein [Escherichia phage phi191]	False	1.0	86.0	7.270000000000001e-21													VOG10719	REFSEQ Hok/Gef family protein; Xu	Xu	0	False	
NC_028660_55	NC_028660	NC_028660	55	34421	35392	-1	D			YP_009187912.1	YP_009187912.1 hypothetical protein AU083_gp54 [Escherichia phage phi191]	True	0.954	649.0	1.059e-210								Large polyvalent protein associated domain 38 [PF18857.4]								0	False	
NC_028660_56	NC_028660	NC_028660	56	35413	36369	-1	E			YP_009187913.1	YP_009187913.1 hypothetical protein AU083_gp55 [Escherichia phage phi191]	True	0.947	634.0	1.825e-205																0	False	
NC_028660_57	NC_028660	NC_028660	57	36419	37315	-1	E			YP_009187914.1	YP_009187914.1 hypothetical protein AU083_gp56 [Escherichia phage phi191]	True	0.952	598.0	2.798e-193																0	False	
NC_028660_58	NC_028660	NC_028660	58	37269	38873	-1	D			YP_009187915.1	YP_009187915.1 hypothetical protein AU083_gp57 [Escherichia phage phi191]	True	0.956	1075.0	0.0								Phage MuF-C-terminal domain [PF18819.4]; Large polyvalent protein-associated domain 1 [PF18796.4]								0	False	
NC_028660_59	NC_028660	NC_028660	59	38870	39190	-1	E			YP_009187916.1	YP_009187916.1 hypothetical protein AU083_gp58 [Escherichia phage phi191]	False	0.986	223.0	4.352e-67																0	False	
NC_028660_60	NC_028660	NC_028660	60	39142	40302	-1	D			YP_009187917.1	YP_009187917.1 hypothetical protein AU083_gp59 [Escherichia phage phi191]	True	0.939	762.0	2.002e-248								Large polyvalent protein-associated domain 5 [PF18799.4]								0	False	
NC_028660_61	NC_028660	NC_028660	61	40256	42328	-1	E			YP_009187918.1	YP_009187918.1 hypothetical protein AU083_gp60 [Escherichia phage phi191]	True	0.914	1320.0	0.0																0	False	
NC_028660_62	NC_028660	NC_028660	62	42575	42808	-1	E			YP_009187919.1	YP_009187919.1 hypothetical protein AU083_gp61 [Escherichia phage phi191]	False	0.896	146.0	4.615e-41																0	False	
NC_028660_63	NC_028660	NC_028660	63	42878	43273	-1	E			YP_009187920.1	YP_009187920.1 hypothetical protein AU083_gp62 [Escherichia phage phi191]	False	0.92	254.0	1.546e-77																0	False	
NC_028660_64	NC_028660	NC_028660	64	43437	43871	-1	E			YP_009187921.1	YP_009187921.1 hypothetical protein AU083_gp63 [Escherichia phage phi191]	False	0.951	290.0	1.314e-89																0	False	
NC_028660_65	NC_028660	NC_028660	65	43922	44146	-1	E			YP_009187922.1	YP_009187922.1 hypothetical protein AU083_gp64 [Escherichia phage phi191]	False	0.871	136.0	1.089e-37																0	False	
NC_028660_66	NC_028660	NC_028660	66	44157	44408	-1	E			NP_049530.1	NP_049530.1 bacteriocin [Escherichia phage 933W]	False	0.853	149.0	6.775000000000001e-42													VOG09573	REFSEQ bacteriocin; Xu	Xu	0	False	
NC_028660_67	NC_028660	NC_028660	67	44418	44864	-1	E			YP_009187924.1	YP_009187924.1 hypothetical protein AU083_gp66 [Escherichia phage phi191]	False	0.949	297.0	3.955e-92													VOG09572	REFSEQ hypothetical protein; Xu	Xu	0	False	
NC_028660_68	NC_028660	NC_028660	68	44867	45382	-1	E			YP_009187925.1	YP_009187925.1 hypothetical protein AU083_gp67 [Escherichia phage phi191]	False	0.89	319.0	3.423e-99																0	False	
NC_028660_69	NC_028660	NC_028660	69	45372	45524	-1	E			YP_009187926.1	YP_009187926.1 hypothetical protein AU083_gp68 [Escherichia phage phi191]	False	1.0	109.0	7.346999999999998e-29																0	False	
NC_028660_70	NC_028660	NC_028660	70	45618	46019	-1	E			YP_009187927.1	YP_009187927.1 hypothetical protein AU083_gp69 [Escherichia phage phi191]	False	0.989	280.0	2.073e-86													VOG09571	REFSEQ hypothetical protein; Xu	Xu	0	False	
NC_028660_71	NC_028660	NC_028660	71	46076	46216	-1	D			YP_009226894.1	YP_009226894.1 MokW-like host killing [Shigella phage 75/02 Stx]	False	0.982	98.0	8.112e-25								Hok/gef family [PF01848.19]					VOG02791	sp|P33236|MOKC_ECOLI Regulatory protein MokC; Xh	Xh	0	False	
NC_028660_72	NC_028660	NC_028660	72	46449	47183	-1	D			NP_859117.1	NP_859117.1 Lom outer membrane protein [Escherichia Stx1 converting phage]	True	0.964	497.0	1.799e-159								Enterobacterial Ail/Lom protein [PF06316.14]					VOG09570	sp|Q56957|AIL_YERPS Attachment invasion locus protein; Xh	Xh	0	False	
NC_028660_73	NC_028660	NC_028660	73	47275	47892	-1	E			YP_009226892.1	YP_009226892.1 membrane associated protein [Shigella phage 75/02 Stx]	True	1.0	446.0	1.8020000000000002e-142													VOG01615	REFSEQ membrane associated protein; Xu	Xu	0	False	
NC_028660_74	NC_028660	NC_028660	74	47898	48176	-1	E			YP_009908175.1	YP_009908175.1 outer membrane protein [Stx1 converting phage AU6Stx1]	False	1.0	205.0	4.508e-61													VOG00321	REFSEQ outer membrane protein; Xu	Xu	0	False	
NC_028660_75	NC_028660	NC_028660	75	48180	49460	-1	D			YP_009187932.1	YP_009187932.1 tail fiber protein [Escherichia phage phi191]	True	0.947	849.0	1.022e-277								Domain of unknown function (DUF1983) [PF09327.14]								0	False	
NC_028660_76	NC_028660	NC_028660	76	49457	51148	-1	E			YP_009187933.1	YP_009187933.1 hypothetical protein AU083_gp75 [Escherichia phage phi191]	True	0.981	1167.0	0.0													VOG04218	REFSEQ hypothetical protein; Xu	Xu	0	False	
NC_028660_77	NC_028660	NC_028660	77	51318	51830	-1	D			YP_006906883.1	YP_006906883.1 receptor recognizing protein Gp38 [Escherichia phage P13374]	True	0.973	351.0	3.549e-110								Phage tail fibre adhesin Gp38 [PF05268.14]					VOG02092	sp|Q9G0B4|VG38_BPAR1 Receptor-recognizing protein; XpXs	Xp;Xs	0	False	V
NC_028660_78	NC_028660	NC_028660	78	52050	54149	-1	D			YP_009187935.1	YP_009187935.1 tail fiber protein [Escherichia phage phi191]	True	0.858	1244.0	0.0								Prophage tail fibre N-terminal [PF08400.13]; Collagen triple helix repeat (20 copies) [PF01391.21]; Phage tail fibre repeat [PF03406.16]					VOG01091	sp|B4YNE6|V6_SPTNK Collagen-like protein V6; Xu	Xu	0	False	
NC_028660_79	NC_028660	NC_028660	79	54150	54503	-1	D			YP_009187936.1	YP_009187936.1 hypothetical protein AU083_gp78 [Escherichia phage phi191]	False	0.984	245.0	1.1220000000000001e-74								Family of unknown function (DUF6682) [PF20387.1]					VOG04792	REFSEQ virion structural protein; Xu	Xu	0	False	
NC_028660_80	NC_028660	NC_028660	80	54599	54799	-1	D			YP_009187937.1	YP_009187937.1 structural protein [Escherichia phage phi191]	False	0.977	138.0	1.495e-38								Family of unknown function (DUF6682) [PF20387.1]								0	False	
NC_028660_81	NC_028660	NC_028660	81	54799	55362	-1	E			YP_009908007.1	YP_009908007.1 virion structural protein [Escherichia phage SH2026Stx1]	True	0.963	381.0	2.244e-120													VOG04793	REFSEQ virion structural protein; Xu	Xu	0	False	
NC_028660_82	NC_028660	NC_028660	82	55346	55807	-1	E			YP_009908006.1	YP_009908006.1 hypothetical protein H3H24_gp61 [Escherichia phage SH2026Stx1]	False	0.923	298.0	3.665e-92													VOG09567	REFSEQ hypothetical protein; Xu	Xu	0	False	
NC_028660_83	NC_028660	NC_028660	83	55857	56156	-1	E			YP_009187940.1	YP_009187940.1 virion structural protein [Escherichia phage phi191]	False	0.906	190.0	1.051e-55													VOG09566	REFSEQ virion structural protein; Xu	Xu	0	False	F
NC_028660_84	NC_028660	NC_028660	84	56322	57266	-1	D			YP_009187941.1	YP_009187941.1 major head protein [Escherichia phage phi191]	True	0.977	649.0	1.304e-210								Protein of unknown function (DUF4043) [PF13252.9]					VOG00920	sp|I7H0H9|ORF14_BPKHP Major structural protein ORF14; Xu	Xu	0	False	F
NC_028660_85	NC_028660	NC_028660	85	57256	57519	-1	E			YP_009187942.1	YP_009187942.1 DUF4043 family protein [Escherichia phage phi191]	False	0.909	168.0	2.867e-48																0	False	F
NC_028660_86	NC_028660	NC_028660	86	57543	58550	-1	E			YP_009187943.1	YP_009187943.1 hypothetical protein AU083_gp85 [Escherichia phage phi191]	True	0.912	640.0	2.607e-207													VOG03973	REFSEQ hypothetical protein; Xu	Xu	0	False	F
NC_028660_87	NC_028660	NC_028660	87	58886	60565	-1	D			YP_009187944.1	YP_009187944.1 portal protein [Escherichia phage phi191]	True	0.942	1106.0	0.0								Phage P22-like portal protein [PF16510.8]					VOG02069	sp|Q9T1S9|PORTL_BPAPS Portal protein; XhXpXrXs	Xh;Xr;Xs;Xp	0	False	VF
NC_028660_88	NC_028660	NC_028660	88	60543	60812	-1	E			YP_009187945.1	YP_009187945.1 portal protein [Escherichia phage phi191]	False	1.0	195.0	1.053e-57																0	False	F
NC_028660_89	NC_028660	NC_028660	89	60760	60852	-1	E																								0	False	F
NC_028660_90	NC_028660	NC_028660	90	60852	61034	-1	E			YP_009908404.1	YP_009908404.1 terminase [Stx2-converting phage Stx2a_F451]	False	0.992	128.0	4.162e-35																0	False	F
