	fasta	scaffold	gene_position	start_position	end_position	strandedness	rank	ko_id	kegg_hit	viral_id	viral_hit	viral_RBH	viral_identity	viral_bitScore	viral_eVal	peptidase_id	peptidase_family	peptidase_hit	peptidase_RBH	peptidase_identity	peptidase_bitScore	peptidase_eVal	pfam_hits	vogdb_id	vogdb_hits	vogdb_categories	heme_regulatory_motif_count	is_transposon	amg_flags
NC_008617_16	NC_008617	NC_008617	16	7831	8091	1	D			YP_009002773.1	YP_009002773.1 DUF1108 family protein [Staphylococcus phage StauST398-4]	False	0.99	182	2.254e-53								Protein of unknown function (DUF1108) [PF06531.14]	VOG12481	REFSEQ DUF1108 family protein; Xu	Xu	0	False	
NC_008617_17	NC_008617	NC_008617	17	8100	8363	1	E			YP_010079665.1	YP_010079665.1 hypothetical protein KMC64_gp21 [Staphylococcus phage SAP33]	False	0.955	177	1.446e-51									VOG11807	REFSEQ hypothetical protein; Xu	Xu	0	False	
NC_008617_18	NC_008617	NC_008617	18	8372	10315	1	D			YP_908808.1	YP_908808.1 recombinase [Staphylococcus phage phiNM3]	True	0.908	1227	0.0								AAA domain [PF13514.9]; AAA domain [PF13476.9]; RecF/RecN/SMC N terminal domain [PF02463.22]; AAA ATPase domain [PF13175.9]	VOG06658	REFSEQ AAA family ATPase; Xu	Xu	0	False	
NC_008617_19	NC_008617	NC_008617	19	10317	11237	1	C	K07455	recombination protein RecT	YP_908809.1	YP_908809.1 recombinase RecT [Staphylococcus phage phiNM3]	True	0.921	591	6.303e-191								RecT family [PF03837.17]	VOG08192	sp|P03698|VBET_LAMBD Recombination protein bet; Xr	Xr	0	False	V
NC_008617_20	NC_008617	NC_008617	20	11450	11935	1	E			YP_009838431.1	YP_009838431.1 metal-dependent hydrolase [Staphylococcus phage SA1014ruMSSAST7]	False	0.964	329	7.963999999999999e-103									VOG01663	sp|C0SP91|YYCJ_BACSU Putative metallo-hydrolase YycJ; Xu	Xu	0	False	
NC_008617_21	NC_008617	NC_008617	21	11936	12406	1	C	K03111	single-strand DNA-binding protein	YP_009838432.1	YP_009838432.1 single strand DNA binding protein [Staphylococcus phage SA1014ruMSSAST7]	False	0.939	310	3.264e-96								Single-strand binding protein family [PF00436.28]	VOG00906	sp|O21902|SSB_BPLSK SSB protein; Xh	Xh	0	False	
NC_008617_22	NC_008617	NC_008617	22	12436	13320	1	D			YP_908812.1	YP_908812.1 DnaD-like helicase loader [Staphylococcus phage phiNM3]	True	0.937	580	4.594e-187								Replication initiation and membrane attachment [PF07261.14]	VOG02057	REFSEQ hypothetical protein; Xu	Xu	0	False	
NC_008617_23	NC_008617	NC_008617	23	13327	13545	1	E			YP_009002780.1	YP_009002780.1 hypothetical protein StauST398-4_0024 [Staphylococcus phage StauST398-4]	False	1.0	162	8.3e-47									VOG01360	REFSEQ virulence associated; Xu	Xu	0	False	
NC_008617_24	NC_008617	NC_008617	24	13554	13958	1	C	K01160	crossover junction endodeoxyribonuclease RusA [EC:3.1.21.10]	YP_009832793.1	YP_009832793.1 RusA family crossover junction endodeoxyribonuclease [Staphylococcus phage IME1361_01]	False	0.979	279	5.61e-86								Endodeoxyribonuclease RusA [PF05866.14]				0	False	
NC_008617_25	NC_008617	NC_008617	25	13971	14333	1	D			YP_908815.1	YP_908815.1 Panton-Valentine leukocicin [Staphylococcus phage phiNM3]	False	0.928	235	3.495e-71								PVL ORF-50-like family [PF07768.14]	VOG11819	REFSEQ Panton-Valentine leukocicin; Xu	Xu	0	False	
NC_008617_26	NC_008617	NC_008617	26	14344	14586	1	D			YP_009830226.1	YP_009830226.1 virulence associated [Staphylococcus phage P630]	False	1.0	172	4.547e-50								Phage Conserved Open Reading Frame 51 [PF06194.14]	VOG01360	REFSEQ virulence associated; Xu	Xu	0	False	
NC_008617_27	NC_008617	NC_008617	27	14598	14765	1	E			YP_009838439.1	YP_009838439.1 hypothetical protein HWB65_gp29 [Staphylococcus phage SA1014ruMSSAST7]	False	0.994	118	1.221e-31									VOG15154	REFSEQ hypothetical protein; Xu	Xu	0	False	
NC_008617_28	NC_008617	NC_008617	28	14758	15009	1	D			YP_009002785.1	YP_009002785.1 DUF1024 family protein [Staphylococcus phage StauST398-4]	False	0.913	161	5.1000000000000005e-46								Protein of unknown function (DUF1024) [PF06260.15]	VOG04955	REFSEQ hypothetical protein; Xu	Xu	0	False	
NC_008617_29	NC_008617	NC_008617	29	14999	15181	1	E			YP_009830296.1	YP_009830296.1 hypothetical protein HWA91_gp61 [Staphylococcus phage P1105]	False	0.956	123	2.562e-33									VOG17902	REFSEQ hypothetical protein; Xu	Xu	0	False	
NC_008617_30	NC_008617	NC_008617	30	15174	15716	1	C	K01520	dUTP diphosphatase [EC:3.6.1.23]	YP_009838442.1	YP_009838442.1 Na/K ATPase [Staphylococcus phage SA1014ruMSSAST7]	True	0.95	361	1.141e-113								dUTPase [PF00692.22]				0	False	M
NC_008617_31	NC_008617	NC_008617	31	15753	15959	1	D			YP_240666.1	YP_240666.1 transcriptional regulator [Staphylococcus phage 52A]	False	0.919	133	1.016e-36								Protein of unknown function (DUF1381) [PF07129.14]	VOG11811	REFSEQ transcriptional regulator; Xu	Xu	0	False	
NC_008617_32	NC_008617	NC_008617	32	15956	16342	1	D			YP_009838444.1	YP_009838444.1 secreted protein [Staphylococcus phage SA1014ruMSSAST7]	False	0.93	252	1.221e-76								Protein of unknown function (DUF1523) [PF07509.14]	VOG08284	REFSEQ secreted protein; Xu	Xu	0	False	
NC_008617_33	NC_008617	NC_008617	33	16339	16488	1	D			YP_009830232.1	YP_009830232.1 RinB-like transcriptional activator [Staphylococcus phage P630]	False	0.907	95	6.377e-24								Transcriptional activator RinB [PF06116.15]	VOG00565	sp|Q03183|RINB_BPPHA Transcriptional activator rinB; Xu	Xu	0	False	
NC_008617_34	NC_008617	NC_008617	34	16488	16688	1	D			YP_009832806.1	YP_009832806.1 DUF1514 family protein [Staphylococcus phage IME1361_01]	False	0.919	129	2.183e-35								Protein of unknown function (DUF1514) [PF07438.14]	VOG06910	REFSEQ DUF1514 family protein; Xu	Xu	0	False	
NC_008617_35	NC_008617	NC_008617	35	16716	17132	1	E			YP_009113126.1	YP_009113126.1 transcriptional regulator [Staphylococcus phage phiBU01]	False	0.991	291	3.818e-90									VOG00246	sp|Q03182|RINA_BPPHA Transcriptional activator rinA; Xu	Xu	0	False	
NC_008617_36	NC_008617	NC_008617	36	17364	17663	1	C	K07451	5-methylcytosine-specific restriction enzyme A [EC:3.1.21.-]	YP_009830235.1	YP_009830235.1 HNH endonuclease [Staphylococcus phage P630]	False	0.982	207	6.965e-62								HNH endonuclease [PF01844.26]	VOG01977	REFSEQ HNH endonuclease; Xu	Xu	1	False	
NC_008617_37	NC_008617	NC_008617	37	17793	18137	1	E			YP_009830104.1	YP_009830104.1 terminase small subunit [Staphylococcus phage P282]	False	0.939	227	2.727e-68									VOG13298	REFSEQ hypothetical protein; Xu	Xu	0	False	
NC_008617_38	NC_008617	NC_008617	38	18134	19795	1	D			YP_009830105.1	YP_009830105.1 terminase large subunit [Staphylococcus phage P282]	True	0.981	1146	0.0								Terminase large subunit, endonuclease domain [PF20441.1]; Terminase large subunit, ATPase domain [PF03354.18]	VOG07294	sp|Q05219|VG13_BPML5 Gene 13 protein; Xu	Xu	0	False	
NC_008617_39	NC_008617	NC_008617	39	19811	20998	1	D			YP_009830106.1	YP_009830106.1 portal protein [Staphylococcus phage P282]	True	0.939	779	2.904e-254								Phage portal protein [PF04860.15]	VOG00344	sp|Q6QGD5|PORTL_BPT5 Portal protein; XhXpXrXs	Xh;Xr;Xp;Xs	0	False	V
NC_008617_40	NC_008617	NC_008617	40	20976	21719	1	C	K01358	ATP-dependent Clp protease, protease subunit [EC:3.4.21.92]	YP_007237156.1	YP_007237156.1 head maturation protease [Staphylococcus phage phi5967PVL]	True	0.918	476	3.746e-152	MER0398857	S14	MER0398857 - family S14 non-peptidase homologues () [S14.UNW]#S14#{peptidase unit: 31-168}~source NP_835555~	False	0.916	267.0	3.1300000000000003e-79	Clp protease [PF00574.26]; Serine dehydrogenase proteinase [PF01972.19]	VOG07465	sp|P03711|SCAF_LAMBD Capsid assembly protease C; XhXs	Xh;Xs	0	False	VP
NC_008617_41	NC_008617	NC_008617	41	21743	22888	1	D			YP_007237157.1	YP_007237157.1 major head protein [Staphylococcus phage phi5967PVL]	True	0.941	754	1.185e-245								Phage capsid family [PF05065.16]	VOG00134	sp|O64210|CAPSD_BPMD2 Probable major capsid protein gp17; Xs	Xs	0	False	V
NC_008617_42	NC_008617	NC_008617	42	22908	23192	1	E			YP_009830109.1	YP_009830109.1 Arc-like repressor [Staphylococcus phage P282]	False	0.938	187	5.4830000000000005e-55									VOG00484	REFSEQ Arc-like repressor; Xu	Xu	0	False	
NC_008617_43	NC_008617	NC_008617	43	23170	23466	1	E			YP_009196788.1	YP_009196788.1 head-tail adapter protein [Staphylococcus phage 23MRA]	False	0.935	194	2.251e-57									VOG04121	REFSEQ head-tail adapter protein; Xu	Xu	0	False	
NC_008617_44	NC_008617	NC_008617	44	23450	23812	1	E			YP_009838612.1	YP_009838612.1 head closure Hc1 [Staphylococcus phage SA345ruMSSAST8]	False	0.994	254	9.08e-78									VOG00080	sp|O48446|HCP16_BPSPP Head completion protein gp16; XpXrXs	Xr;Xp;Xs	0	False	V
NC_008617_45	NC_008617	NC_008617	45	23809	24213	1	E			YP_007237159.1	YP_007237159.1 HK97 gp10 family protein [Staphylococcus phage phi5967PVL]	False	0.944	268	3.881e-82									VOG11820	REFSEQ hypothetical protein; Xu	Xu	0	False	
NC_008617_46	NC_008617	NC_008617	46	24210	24617	1	E			YP_009103471.1	YP_009103471.1 hypothetical protein PI31_gp52 [Staphylococcus phage phiSa119]	False	0.972	279	5.8880000000000004e-86									VOG00335	REFSEQ tail terminator; Xu	Xu	0	False	
NC_008617_47	NC_008617	NC_008617	47	24618	25262	1	D			YP_009838459.1	YP_009838459.1 tail protein [Staphylococcus phage SA1014ruMSSAST7]	True	0.972	440	2.288e-140								Phage tail tube protein [PF04630.15]	VOG01008	sp|O48449|TUBE_BPSPP Tail tube protein gp17.1*; XpXrXs	Xr;Xp;Xs	0	False	V
NC_008617_48	NC_008617	NC_008617	48	25578	25928	1	E			YP_009835663.1	YP_009835663.1 head-tail adaptor [Staphylococcus phage phiSa2wa_st22]	False	0.937	230	1.7499999999999998e-69									VOG02109	REFSEQ head-tail adaptor; Xu	Xu	0	False	
NC_008617_49	NC_008617	NC_008617	49	25979	26116	1	E			YP_009830117.1	YP_009830117.1 hypothetical protein HWA89_gp14 [Staphylococcus phage P282]	False	0.979	95	5.169e-24									VOG02671	REFSEQ hypothetical protein; Xu	Xu	0	False	
NC_008617_50	NC_008617	NC_008617	50	26173	30702	1	D			YP_908841.1	YP_908841.1 tail length tape measure protein [Staphylococcus phage phiNM3]	True	0.951	3013	0.0	MER0045709	M23B	MER0045709 - subfamily M23B unassigned peptidases () [M23.UPB]#M23B#{peptidase unit: 1066-1250}~source AAR87873~	True	1.0	394.0	3.315000000000001e-109	Peptidase family M23 [PF01551.25]	VOG02463	REFSEQ tail length tape measure protein; Xu	Xu	0	False	P
NC_008617_51	NC_008617	NC_008617	51	30699	32183	1	D			YP_908842.1	YP_908842.1 tail family protein [Staphylococcus phage phiNM3]	True	0.994	1039	0.0								Phage tail protein [PF05709.14]	VOG00298	sp|O48459|DIT_BPSPP Distal tail protein; XpXrXs	Xr;Xp;Xs	0	False	V
NC_008617_52	NC_008617	NC_008617	52	32199	35984	1	D			YP_908843.1	YP_908843.1 minor head protein [Staphylococcus phage phiNM3]	True	0.936	2473	0.0								Prophage endopeptidase tail [PF06605.14]	VOG00882	REFSEQ minor head protein; Xu	Xu	0	False	
NC_008617_53	NC_008617	NC_008617	53	35974	36126	1	E			YP_003169692.1	YP_003169692.1 hypothetical protein StPhP954_gp62 [Staphylococcus phage P954]	False	0.938	101	7.895000000000001e-26									VOG00748	REFSEQ hypothetical protein; Xu	Xu	0	False	
NC_008617_54	NC_008617	NC_008617	54	36173	36460	1	E			YP_908845.1	YP_908845.1 hypothetical protein NM3_gp56 [Staphylococcus phage phiNM3]	False	0.905	182	4.82e-53									VOG14612	REFSEQ hypothetical protein; Xu	Xu	0	False	
NC_008617_55	NC_008617	NC_008617	55	36516	36890	1	E			YP_009838468.1	YP_009838468.1 hypothetical protein HWB65_gp58 [Staphylococcus phage SA1014ruMSSAST7]	False	0.873	227	3.223e-68									VOG14613	REFSEQ hypothetical protein; Xu	Xu	0	False	
NC_008617_56	NC_008617	NC_008617	56	37311	38084	1	C	K11040	staphylococcal enterotoxin	YP_908847.1	YP_908847.1 enterotoxin type A / speL [Staphylococcus phage phiNM3]	True	0.975	530	1.046e-170								Staphylococcal/Streptococcal toxin, beta-grasp domain [PF02876.20]; Staphylococcal/Streptococcal toxin, OB-fold domain [PF01123.23]	VOG03955	sp|A0A0H3KHN8|ETXA_STAAE Enterotoxin type A; Xh	Xh	0	False	
NC_008617_57	NC_008617	NC_008617	57	38581	38835	1	D			YP_009196774.1	YP_009196774.1 holin [Staphylococcus phage 23MRA]	False	0.96	172	7.615e-50								Bacteriophage holin [PF04531.16]	VOG02605	REFSEQ holin; Xu	Xu	0	False	
NC_008617_58	NC_008617	NC_008617	58	38847	39602	1	D			YP_009830957.1	YP_009830957.1 endolysin [Staphylococcus phage 3 AJ-2017]	True	1.0	546	3.594e-176	MER0237782	C51	MER0237782 - family C51 unassigned peptidases () [C51.UPW]#C51#{peptidase unit: 1-123}~source ADL66957~	False	1.0	271.0	1.5969999999999999e-80	CHAP domain [PF05257.19]	VOG02367	sp|P24556|LYTA_STAAU Autolysin; Xh	Xh	0	False	PF
NC_008617_59	NC_008617	NC_008617	59	39793	40284	1	C	K14198	staphylokinase	YP_908850.1	YP_908850.1 kinase [Staphylococcus phage phiNM3]	False	0.95	327	3.097e-102	MER0001782	SPE	MER0001782 - staphylokinase (Staphylococcus aureus) [X46.001]#SPE#{peptidase unit: 28-163}~source SAK_STAAM~	False	0.975	282.0	4.537e-86	Staphylokinase/Streptokinase family [PF02821.19]	VOG14614	sp|P68801|SAK_STAAM Staphylokinase; Xh	Xh	0	False	F
NC_008617_60	NC_008617	NC_008617	60	40973	41269	1	D			YP_908851.1	YP_908851.1 endolysin [Staphylococcus phage phiNM3]	False	0.995	208	3.524e-62								Bacterial SH3 domain [PF08460.13]	VOG14615	sp|Q2FYD8|PH_STAA8 Probable autolysin PH; Xh	Xh	0	False	F
NC_008617_61	NC_008617	NC_008617	61	41364	41813	-1	D			YP_009830128.1	YP_009830128.1 chemotaxis inhibition protein [Staphylococcus phage P282]	False	0.954	301	2.422e-93								Chemotaxis-inhibiting protein CHIPS [PF11434.11]	VOG15157	sp|A6QIG7|CHIPS_STAAE Chemotaxis inhibitory protein; Xh	Xh	0	False	F
NC_008617_62	NC_008617	NC_008617	62	42498	42848	1	C	K14199	staphylococcal complement inhibitor	YP_009830129.1	YP_009830129.1 complement inhibitor [Staphylococcus phage P282]	False	0.884	216	2.09e-64								Staphylococcal complement inhibitor SCIN [PF11546.11]	VOG12797	sp|Q6G7Z2|SCIN_STAAS Staphylococcal complement inhibitor; Xh	Xh	0	False	F
