	fasta	scaffold	gene_position	start_position	end_position	strandedness	rank	ko_id	kegg_hit	peptidase_id	peptidase_family	peptidase_hit	peptidase_RBH	peptidase_bitScore	peptidase_eVal	peptidase_identity	pfam_hits	heme_regulatory_motif_count
NC_023601_NC_023601_65	NC_023601	NC_023601	65	37395	37781	1	E											0
NC_023601_NC_023601_66	NC_023601	NC_023601	66	37794	38855	1	D										Phage major capsid protein E [PF03864.18]	0
NC_023601_NC_023601_67	NC_023601	NC_023601	67	38906	39385	1	E											0
NC_023601_NC_023601_68	NC_023601	NC_023601	68	39369	39836	1	E											0
NC_023601_NC_023601_69	NC_023601	NC_023601	69	39848	40216	1	E											0
NC_023601_NC_023601_70	NC_023601	NC_023601	70	40213	40782	1	E											0
NC_023601_NC_023601_71	NC_023601	NC_023601	71	40794	42077	1	D										Protein of unknown function (DUF3383) [PF11863.11]	0
NC_023601_NC_023601_72	NC_023601	NC_023601	72	42112	42636	1	D										Bacteriophage KPP10, Structural protein ORF10 [PF11681.11]	0
NC_023601_NC_023601_73	NC_023601	NC_023601	73	42701	43204	1	D										Bacteriophage KPP10, Structural protein ORF10 [PF11681.11]	0
NC_023601_NC_023601_74	NC_023601	NC_023601	74	43214	43750	1	D										Bacteriophage KPP10, Structural protein ORF10 [PF11681.11]	0
NC_023601_NC_023601_75	NC_023601	NC_023601	75	43770	44132	1	E											0
NC_023601_NC_023601_76	NC_023601	NC_023601	76	44153	44377	1	E											0
NC_023601_NC_023601_77	NC_023601	NC_023601	77	44390	46747	1	D										Tape measure protein [PF20155.2]	0
NC_023601_NC_023601_78	NC_023601	NC_023601	78	46747	47550	1	E											0
NC_023601_NC_023601_79	NC_023601	NC_023601	79	47561	47902	1	E											0
NC_023601_NC_023601_80	NC_023601	NC_023601	80	47906	48826	1	E											0
NC_023601_NC_023601_81	NC_023601	NC_023601	81	48823	49584	1	D										Phage protein Gp138 N-terminal domain [PF18352.4]	0
NC_023601_NC_023601_82	NC_023601	NC_023601	82	49593	49958	1	E											0
NC_023601_NC_023601_83	NC_023601	NC_023601	83	49961	51418	1	D										Baseplate J-like protein [PF04865.17]	0
NC_023601_NC_023601_84	NC_023601	NC_023601	84	51430	52164	1	D										Protein of unknown function (DUF2612) [PF11041.11]	0
NC_023601_NC_023601_85	NC_023601	NC_023601	85	52176	54653	1	E											0
NC_023601_NC_023601_86	NC_023601	NC_023601	86	54703	55071	1	E											0
NC_023601_NC_023601_87	NC_023601	NC_023601	87	55090	56565	1	E											0
NC_023601_NC_023601_88	NC_023601	NC_023601	88	56567	57124	1	D										N-acetylmuramidase [PF11860.11]	0
NC_023601_NC_023601_89	NC_023601	NC_023601	89	57140	57343	1	E											0
NC_023601_NC_023601_90	NC_023601	NC_023601	90	57327	57749	1	E											0
NC_023601_NC_023601_91	NC_023601	NC_023601	91	57899	58198	1	E											0
NC_023601_NC_023601_92	NC_023601	NC_023601	92	58214	58540	1	E											0
NC_023601_NC_023601_93	NC_023601	NC_023601	93	58567	58755	-1	E											0
NC_023601_NC_023601_94	NC_023601	NC_023601	94	58748	58891	-1	E											0
NC_023601_NC_023601_95	NC_023601	NC_023601	95	58945	59298	-1	E											0
NC_023601_NC_023601_96	NC_023601	NC_023601	96	59364	59756	-1	E											0
NC_023601_NC_023601_97	NC_023601	NC_023601	97	59881	60123	-1	E											0
NC_023601_NC_023601_98	NC_023601	NC_023601	98	60166	60474	1	D										Domain of unknown function (DUF4326) [PF14216.9]	0
NC_023601_NC_023601_99	NC_023601	NC_023601	99	60474	61103	1	D										DNA / pantothenate metabolism flavoprotein [PF04127.18]	0
NC_023601_NC_023601_100	NC_023601	NC_023601	100	61100	61315	1	E											0
NC_023601_NC_023601_101	NC_023601	NC_023601	101	61312	61545	1	E											0
NC_023601_NC_023601_102	NC_023601	NC_023601	102	61547	61762	1	E											0
NC_023601_NC_023601_103	NC_023601	NC_023601	103	61759	61953	1	D										GTPase-associated adaptor domain [PF19976.2]	0
NC_023601_NC_023601_104	NC_023601	NC_023601	104	61950	62270	1	E											0
NC_023601_NC_023601_105	NC_023601	NC_023601	105	62331	62948	1	E											0
NC_023601_NC_023601_106	NC_023601	NC_023601	106	63352	63564	1	E											0
NC_023601_NC_023601_107	NC_023601	NC_023601	107	63548	63676	1	E											0
NC_023601_NC_023601_108	NC_023601	NC_023601	108	63673	63855	1	E											0
NC_023601_NC_023601_109	NC_023601	NC_023601	109	63855	64178	1	E											0
NC_023601_NC_023601_110	NC_023601	NC_023601	110	64142	66025	1	D										AAA domain [PF13481.9]; DnaB-like helicase C terminal domain [PF03796.18]; Toprim-like [PF13155.9]; KaiC [PF06745.16]	0
NC_023601_NC_023601_111	NC_023601	NC_023601	111	66087	68369	1	D										DNA polymerase family A [PF00476.23]	0
NC_023601_NC_023601_112	NC_023601	NC_023601	112	68441	68719	1	E											0
NC_023601_NC_023601_113	NC_023601	NC_023601	113	68716	68913	1	E											0
NC_023601_NC_023601_114	NC_023601	NC_023601	114	68946	69359	1	E											0
NC_023601_NC_023601_115	NC_023601	NC_023601	115	69443	70462	1	E											0
NC_023601_NC_023601_116	NC_023601	NC_023601	116	70537	70803	1	E											0
NC_023601_NC_023601_117	NC_023601	NC_023601	117	70803	70916	1	E											0
NC_023601_NC_023601_118	NC_023601	NC_023601	118	70919	71497	1	D										von Willebrand factor type A domain [PF00092.31]; von Willebrand factor type A domain [PF13768.9]; VWA domain containing CoxE-like protein [PF05762.17]	0
NC_023601_NC_023601_119	NC_023601	NC_023601	119	71494	71769	1	E											0
NC_023601_NC_023601_120	NC_023601	NC_023601	120	71810	72844	1	E											0
NC_023601_NC_023601_121	NC_023601	NC_023601	121	72844	73068	1	E											0
NC_023601_NC_023601_122	NC_023601	NC_023601	122	73065	73619	1	E											1
NC_023601_NC_023601_123	NC_023601	NC_023601	123	73616	73978	1	E											0
NC_023601_NC_023601_124	NC_023601	NC_023601	124	73971	74753	1	E											0
NC_023601_NC_023601_125	NC_023601	NC_023601	125	74805	75023	1	E											0
NC_023601_NC_023601_126	NC_023601	NC_023601	126	75025	75243	1	E											0
NC_023601_NC_023601_127	NC_023601	NC_023601	127	75236	75436	1	E											0
NC_023601_NC_023601_128	NC_023601	NC_023601	128	75433	76188	1	D										dATP/dGTP diphosphohydrolase, N-terminal [PF18909.3]	0
NC_023601_NC_023601_129	NC_023601	NC_023601	129	76265	77206	1	D										Thymidylate synthase complementing protein [PF02511.18]	0
NC_023601_NC_023601_130	NC_023601	NC_023601	130	77199	77537	1	E											0
NC_023601_NC_023601_131	NC_023601	NC_023601	131	77546	78607	1	D										Ribonucleotide reductase, small chain [PF00268.24]	0
NC_023601_NC_023601_132	NC_023601	NC_023601	132	78600	80330	1	D										Ribonucleotide reductase, barrel domain [PF02867.18]; Ribonucleotide reductase, all-alpha domain [PF00317.24]	0
NC_023601_NC_023601_133	NC_023601	NC_023601	133	80372	80728	1	E											0
NC_023601_NC_023601_134	NC_023601	NC_023601	134	80773	81054	1	E											0
NC_023601_NC_023601_135	NC_023601	NC_023601	135	81051	81290	1	E											0
NC_023601_NC_023601_136	NC_023601	NC_023601	136	81292	81426	1	E											0
NC_023601_NC_023601_137	NC_023601	NC_023601	137	81423	81623	1	E											0
NC_023601_NC_023601_138	NC_023601	NC_023601	138	81625	81990	1	E											0
NC_023601_NC_023601_139	NC_023601	NC_023601	139	81983	82138	1	E											0
NC_023601_NC_023601_140	NC_023601	NC_023601	140	82149	82376	1	D										Glutaredoxin [PF00462.27]	0
NC_023601_NC_023601_141	NC_023601	NC_023601	141	82373	82570	1	E											0
NC_023601_NC_023601_142	NC_023601	NC_023601	142	82570	82779	1	E											0
NC_023601_NC_023601_143	NC_023601	NC_023601	143	82790	83203	1	E											0
NC_023601_NC_023601_144	NC_023601	NC_023601	144	83200	83643	1	E											0
NC_023601_NC_023601_145	NC_023601	NC_023601	145	83643	83969	1	E											0
NC_023601_NC_023601_146	NC_023601	NC_023601	146	83988	84404	1	E											0
NC_023601_NC_023601_147	NC_023601	NC_023601	147	84404	84658	1	E											0
NC_023601_NC_023601_148	NC_023601	NC_023601	148	84739	85713	1	E											0
NC_023601_NC_023601_149	NC_023601	NC_023601	149	85713	85970	1	E											0
NC_023601_NC_023601_150	NC_023601	NC_023601	150	85970	86365	1	E											0
NC_023601_NC_023601_151	NC_023601	NC_023601	151	86362	86691	1	E											0
NC_023601_NC_023601_152	NC_023601	NC_023601	152	86695	86910	1	E											0
NC_023601_NC_023601_153	NC_023601	NC_023601	153	86910	87137	1	E											0
NC_023601_NC_023601_154	NC_023601	NC_023601	154	87352	87546	1	E											0
NC_023601_NC_023601_155	NC_023601	NC_023601	155	87663	88004	1	E											0
NC_023601_NC_023601_156	NC_023601	NC_023601	156	88001	89164	1	E											0
NC_023601_NC_023601_157	NC_023601	NC_023601	157	89157	89339	1	E											0
NC_023601_NC_023601_158	NC_023601	NC_023601	158	89539	89763	1	E											0
NC_023601_NC_023601_159	NC_023601	NC_023601	159	90290	91354	1	E											0
NC_023601_NC_023601_160	NC_023601	NC_023601	160	91428	91583	1	E											0
NC_023601_NC_023601_161	NC_023601	NC_023601	161	91586	91756	1	E											0
NC_023601_NC_023601_162	NC_023601	NC_023601	162	91853	92152	1	E											0
NC_023601_NC_023601_163	NC_023601	NC_023601	163	92304	92444	1	E											0
NC_023601_NC_023601_164	NC_023601	NC_023601	164	92509	92622	1	E											0
NC_023601_NC_023601_165	NC_023601	NC_023601	165	92623	93003	1	E											0
NC_023601_NC_023601_166	NC_023601	NC_023601	166	93068	93766	1	E											0
NC_023601_NC_023601_167	NC_023601	NC_023601	167	93822	94163	1	E											0
NC_023601_NC_023601_168	NC_023601	NC_023601	168	94272	94541	1	E											0
NC_023601_NC_023601_169	NC_023601	NC_023601	169	94568	95071	1	E											0
NC_023601_NC_023601_170	NC_023601	NC_023601	170	95246	95719	1	E											0
NC_023601_NC_023601_171	NC_023601	NC_023601	171	95719	95892	1	E											0
NC_023601_NC_023601_172	NC_023601	NC_023601	172	96061	96504	1	E											0
NC_023601_NC_023601_173	NC_023601	NC_023601	173	96569	96787	1	E											0
NC_023601_NC_023601_174	NC_023601	NC_023601	174	96856	97056	1	E											0
NC_023601_NC_023601_175	NC_023601	NC_023601	175	97056	97322	1	E											0
