	fasta	scaffold	gene_position	start_position	end_position	strandedness	rank	ko_id	kegg_hit	peptidase_id	peptidase_family	peptidase_hit	peptidase_RBH	peptidase_bitScore	peptidase_eVal	peptidase_identity	pfam_hits	heme_regulatory_motif_count
NC_070722_NC_070722_21	NC_070722	NC_070722	21	21698	21940	1	D										Bacteriophage holin [PF04531.16]	0
NC_070722_NC_070722_22	NC_070722	NC_070722	22	21942	22544	1	D										Bacteriophage peptidoglycan hydrolase [PF05382.16]; Target recognition domain of lytic exoenzyme [PF16775.8]	0
NC_070722_NC_070722_23	NC_070722	NC_070722	23	23045	23272	1	D										Target recognition domain of lytic exoenzyme [PF16775.8]	0
NC_070722_NC_070722_24	NC_070722	NC_070722	24	24004	24207	1	D										Helix-turn-helix [PF01381.25]; Helix-turn-helix domain [PF12844.10]; Antitoxin component of bacterial toxin-antitoxin system, MqsA [PF15731.8]; Helix-turn-helix domain [PF13560.9]	0
NC_070722_NC_070722_25	NC_070722	NC_070722	25	24197	24640	1	E											0
NC_070722_NC_070722_26	NC_070722	NC_070722	26	24770	24979	1	D										Protein of unknown function (DUF739) [PF05339.14]	0
NC_070722_NC_070722_27	NC_070722	NC_070722	27	25427	25900	1	D										Siphovirus Gp157 [PF05565.14]	0
NC_070722_NC_070722_28	NC_070722	NC_070722	28	25897	26598	1	D										AAA domain [PF13479.9]	0
NC_070722_NC_070722_29	NC_070722	NC_070722	29	26573	27904	1	D										Helicase conserved C-terminal domain [PF00271.34]; Type III restriction enzyme, res subunit [PF04851.18]; AAA domain [PF13604.9]; ERCC3/RAD25/XPB C-terminal helicase [PF16203.8]	0
NC_070722_NC_070722_30	NC_070722	NC_070722	30	27911	28366	1	D										Protein of unknown function (DUF669) [PF05037.16]	0
NC_070722_NC_070722_31	NC_070722	NC_070722	31	28375	29184	1	D										Bifunctional DNA primase/polymerase, N-terminal [PF09250.14]; Primase C terminal 1 (PriCT-1) [PF08708.14]	0
NC_070722_NC_070722_32	NC_070722	NC_070722	32	29171	30688	1	C	K06919	putative DNA primase/helicase								Family of unknown function (DUF5906) [PF19263.2]; Poxvirus D5 protein-like [PF03288.19]	0
NC_070722_NC_070722_33	NC_070722	NC_070722	33	30942	31265	1	D										VRR-NUC domain [PF08774.14]	0
NC_070722_NC_070722_34	NC_070722	NC_070722	34	31270	31488	1	E											0
NC_070722_NC_070722_35	NC_070722	NC_070722	35	31479	31652	1	E											0
NC_070722_NC_070722_36	NC_070722	NC_070722	36	31649	31804	1	E											0
NC_070722_NC_070722_37	NC_070722	NC_070722	37	31805	32305	1	D										Helix-turn-helix domain [PF12844.10]; Helix-turn-helix [PF01381.25]; Cro/C1-type HTH DNA-binding domain [PF13443.9]	0
NC_070722_NC_070722_38	NC_070722	NC_070722	38	32280	32558	1	D										Protein of unknown function (DUF1372) [PF07116.14]	0
NC_070722_NC_070722_39	NC_070722	NC_070722	39	32555	33262	1	D										Protein of unknown function (DUF1340) [PF07067.14]	0
NC_070722_NC_070722_40	NC_070722	NC_070722	40	33531	33929	1	D										Protein of unknown function (DUF1492) [PF07374.14]	0
