	fasta	scaffold	gene_position	start_position	end_position	strandedness	rank	ko_id	kegg_hit	viral_id	viral_hit	viral_RBH	viral_identity	viral_bitScore	viral_eVal	peptidase_id	peptidase_family	peptidase_hit	peptidase_RBH	peptidase_identity	peptidase_bitScore	peptidase_eVal	pfam_hits	cazy_ids	cazy_hits	cazy_subfam_ec	cazy_best_hit	vogdb_id	vogdb_hits	vogdb_categories	heme_regulatory_motif_count	is_transposon	amg_flags
NC_027983.1_16	NC_027983.1	NC_027983.1	16	8986	9246	-1	E			YP_009290282.1	YP_009290282.1 hypothetical protein BIZ64_gp016 [Escherichia phage vB_EcoM-UFV13]	False	0.949	174	1.729e-50													VOG07240	REFSEQ hypothetical protein; Xu	Xu	0	False	
NC_027983.1_17	NC_027983.1	NC_027983.1	17	9253	10572	-1	C	K21499	Escherichia phage ATP-dependent DNA helicase [EC:5.6.2.3]	YP_009167387.1	YP_009167387.1 Dda-like helicase [Enterobacteria phage RB68]	True	0.977	906	2.716e-297								Dda helicase SH3 domain [PF18343.4]; AAA domain [PF13604.9]; PIF1-like helicase [PF05970.17]; UvrD-like helicase C-terminal domain [PF13538.9]; AAA domain [PF13086.9]					VOG00111	sp|P32270|DDA_BPT4 ATP-dependent DNA helicase dda; XhXr	Xr;Xh	0	False	V
NC_027983.1_18	NC_027983.1	NC_027983.1	18	10569	10880	-1	E			YP_010072038.1	YP_010072038.1 hypothetical protein KMC17_gp015 [Escherichia phage vB_EcoM_NBG2]	False	0.997	219	6.456999999999999e-66													VOG01090	sp|P39419|Y01A_BPT4 Uncharacterized 12.1 kDa protein in dda-modA intergenic region; Xu	Xu	0	False	
NC_027983.1_19	NC_027983.1	NC_027983.1	19	10882	11637	-1	E			YP_009167831.1	YP_009167831.1 Srd anti-sigma factor [Escherichia phage AR1]	True	0.936	494	2.274e-158																0	False	
NC_027983.1_20	NC_027983.1	NC_027983.1	20	11759	12361	-1	C	K26034	Escherichia phage NAD--protein ADP-ribosyltransferase ModA [EC:2.4.2.31]	YP_010066695.1	YP_010066695.1 RNA polymerase ADP-ribosylase [Enterobacteria phage Kha5h]	True	0.972	411	1.176e-130													VOG02098	sp|P39423|MODB_BPT4 NAD--protein ADP-ribosyltransferase modB; XhXs	Xs;Xh	0	False	V
NC_027983.1_21	NC_027983.1	NC_027983.1	21	12358	12981	-1	C	K26035	Escherichia phage NAD--protein ADP-ribosyltransferase ModB [EC:2.4.2.31]	YP_009167833.1	YP_009167833.1 RNA polymerase ADP-ribosylase [Escherichia phage AR1]	True	0.951	416	5.105e-132													VOG02098	sp|P39423|MODB_BPT4 NAD--protein ADP-ribosyltransferase modB; XhXs	Xs;Xh	0	False	V
NC_027983.1_22	NC_027983.1	NC_027983.1	22	13049	13231	-1	E			YP_009625510.1	YP_009625510.1 hypothetical protein FDJ55_gp113 [Escherichia phage slur04]	False	0.998	129	2.209e-35													VOG07242	sp|P39424|Y01E_BPT4 Uncharacterized 7.0 kDa protein in modB-mrh intergenic region; Xu	Xu	0	False	
NC_027983.1_23	NC_027983.1	NC_027983.1	23	13240	13710	-1	E			YP_009167835.1	YP_009167835.1 Mrh transcription modulator under heat shock [Escherichia phage AR1]	False	0.969	321	4.738e-100													VOG02379	sp|P39425|Y01F_BPT4 Uncharacterized 18.3 kDa protein in modB-mrh intergenic region; Xu	Xu	0	False	
NC_027983.1_24	NC_027983.1	NC_027983.1	24	13703	13867	-1	E			YP_010070122.1	YP_010070122.1 hypothetical protein KMC10_gp023 [Escherichia phage vB_EcoM_G4498]	False	0.932	108	3.2160000000000003e-28													VOG03258	sp|P39426|Y01G_BPT4 Uncharacterized 6.2 kDa protein in modB-mrh intergenic region; Xu	Xu	0	False	
NC_027983.1_25	NC_027983.1	NC_027983.1	25	13864	14049	-1	E			YP_009110846.1	YP_009110846.1 decoy of host sigma32 [Shigella phage pSs-1]	False	0.955	125	5.5270000000000006e-34													VOG01321	sp|P39427|Y01H_BPT4 Uncharacterized 8.1 kDa protein in modB-mrh intergenic region; Xu	Xu	0	False	
NC_027983.1_26	NC_027983.1	NC_027983.1	26	14042	14527	-1	C	K21074	Escherichia phage rpoH-modulating protein	YP_009167839.1	YP_009167839.1 Mrh transcription modulator under heat shock [Escherichia phage AR1]	False	0.948	323	1.242e-100													VOG02379	sp|P39425|Y01F_BPT4 Uncharacterized 18.3 kDa protein in modB-mrh intergenic region; Xu	Xu	0	False	
NC_027983.1_27	NC_027983.1	NC_027983.1	27	14536	14877	-1	E			YP_007004769.1	YP_007004769.1 hypothetical protein F412_gp247 [Escherichia phage wV7]	False	0.989	238	2.7240000000000004e-72													VOG07243	sp|P20706|Y01I_BPT4 Uncharacterized 12.6 kDa protein in mrh-soc intergenic region; Xu	Xu	0	False	
NC_027983.1_28	NC_027983.1	NC_027983.1	28	14877	15083	-1	E			YP_009167841.1	YP_009167841.1 hypothetical protein AR1_030 [Escherichia phage AR1]	False	1.0	146	2.938e-41													VOG02283	sp|P20704|Y01J_BPT4 Uncharacterized 8.3 kDa protein in mrh-soc intergenic region; Xu	Xu	0	False	
NC_027983.1_29	NC_027983.1	NC_027983.1	29	15179	15424	-1	D			YP_010067183.1	YP_010067183.1 virion structural protein [Enterobacteria phage T6]	False	0.995	173	3.484e-50								Small outer capsid protein [PF16855.8]					VOG03619	sp|Q7Y5B1|SOC_BPR69 Small outer capsid protein; Xs	Xs	0	False	V
NC_027983.1_30	NC_027983.1	NC_027983.1	30	15493	16011	-1	C	K21503	Escherichia phage dCTP pyrophosphatase [EC:3.6.1.12]	YP_010075193.1	YP_010075193.1 nucleoside triphosphate pyrophosphohydrolase [Salmonella phage SG1]	True	0.983	359	5.172e-113								dUTPase [PF08761.14]					VOG04716	sp|P39262|VG56_BPT4 dCTP pyrophosphatase; Xu	Xu	0	False	
NC_027983.1_31	NC_027983.1	NC_027983.1	31	16083	16283	1	E			YP_009167844.1	YP_009167844.1 hypothetical protein AR1_033 [Escherichia phage AR1]	False	0.893	125	5.1880000000000005e-34													VOG07247	REFSEQ hypothetical protein; Xu	Xu	0	False	
NC_027983.1_32	NC_027983.1	NC_027983.1	32	16280	17308	-1	C	K18948	Escherichia phage DNA primase [EC:2.7.7.-]	YP_007004775.1	YP_007004775.1 DNA primase [Escherichia phage wV7]	True	0.998	723	6.575e-236																0	False	
NC_027983.1_33	NC_027983.1	NC_027983.1	33	17311	17475	-1	E			YP_010065676.1	YP_010065676.1 hypothetical protein KMB93_gp034 [Citrobacter phage PhiZZ23]	False	0.913	106	2.157e-27													VOG07259	sp|P39228|Y01K_BPT4 Uncharacterized 5.9 kDa protein in Gp58-sp intergenic region; Xu	Xu	0	False	
NC_027983.1_34	NC_027983.1	NC_027983.1	34	17477	17833	-1	E			YP_009167404.1	YP_009167404.1 hypothetical protein RB68_035 [Enterobacteria phage RB68]	False	0.971	244	4.169e-74													VOG02781	sp|P39229|Y01L_BPT4 Uncharacterized 24.3 kDa protein in Gp58-sp intergenic region; Xu	Xu	0	False	
NC_027983.1_35	NC_027983.1	NC_027983.1	35	17835	18467	-1	E			YP_009167405.1	YP_009167405.1 hypothetical protein RB68_036 [Enterobacteria phage RB68]	True	1.0	455	1.1789999999999999e-145													VOG02781	sp|P39229|Y01L_BPT4 Uncharacterized 24.3 kDa protein in Gp58-sp intergenic region; Xu	Xu	0	False	
NC_027983.1_36	NC_027983.1	NC_027983.1	36	18469	18762	-1	E			YP_007004779.1	YP_007004779.1 spackle periplasmic [Escherichia phage wV7]	False	0.964	199	4.825e-59													VOG07250	sp|P39230|SPAC_BPT4 Protein spackle; Xh	Xh	0	False	
NC_027983.1_37	NC_027983.1	NC_027983.1	37	18823	19080	-1	E			YP_002854372.1	YP_002854372.1 gp61.4 hypothetical protein [Escherichia phage RB14]	False	0.979	178	6.957e-52													VOG01597	sp|P39231|Y02A_BPT4 Uncharacterized 10.2 kDa protein in sp-Gp41 intergenic region; Xu	Xu	0	False	
NC_027983.1_38	NC_027983.1	NC_027983.1	38	19082	19264	-1	D			YP_009618852.1	YP_009618852.1 Dmd discriminator of mRNA degradation [Shigella phage Sf21]	False	0.998	129	2.209e-35								Discriminator of mRNA degradation [PF17587.5]					VOG07249	sp|P39232|DMD_BPT4 Antitoxin Dmd; Xp	Xp	0	False	
NC_027983.1_39	NC_027983.1	NC_027983.1	39	19323	20750	-1	C	K18947	Escherichia phage DNA replication helicase [EC:5.6.2.3]	YP_009618853.1	YP_009618853.1 AAA family ATPase [Shigella phage Sf21]	True	0.945	944	1.069e-309								DnaB-like helicase C terminal domain [PF03796.18]					VOG04360	sp|P04530|HELIC_BPT4 DnaB-like replicative helicase; XhXr	Xr;Xh	0	False	V
NC_027983.1_40	NC_027983.1	NC_027983.1	40	20760	21104	-1	D			YP_009167853.1	YP_009167853.1 head vertex assembly chaperone [Escherichia phage AR1]	False	0.918	221	2.275e-66								Head assembly gene product [PF11113.11]					VOG05187	sp|P17171|VG40_BPT4 Head formation protein; Xu	Xu	0	False	
NC_027983.1_41	NC_027983.1	NC_027983.1	41	21097	22278	-1	D			YP_009167854.1	YP_009167854.1 recombinase [Escherichia phage AR1]	True	0.938	775	1.1600000000000002e-252								recA bacterial DNA recombination protein [PF00154.24]					VOG04360	sp|P04530|HELIC_BPT4 DnaB-like replicative helicase; XhXr	Xr;Xh	0	False	V
NC_027983.1_42	NC_027983.1	NC_027983.1	42	22356	23198	-1	E			YP_010077549.1	YP_010077549.1 beta-glucosyl-HMC-alpha-glucosyltransferase [Yersinia phage vB_YepM_ZN18]	True	0.986	585	3.95e-189													VOG00489	sp|Q06717|GSTG_BPT2 Beta-glucosyl-HMC-alpha-glucosyl-transferase; Xh	Xh	0	False	
NC_027983.1_43	NC_027983.1	NC_027983.1	43	23195	23935	-1	C	K19796	Escherichia phage dCMP hydroxymethylase [EC:2.1.2.8]	YP_009149285.1	YP_009149285.1 thymidylate synthase [Yersinia phage phiD1]	True	1.0	525	3.744e-169								Thymidylate synthase [PF00303.22]					VOG00416	sp|P00471|TYSY_BPT4 Thymidylate synthase; Xr	Xr	0	False	V
NC_027983.1_44	NC_027983.1	NC_027983.1	44	23943	24092	-1	E			YP_009149286.1	YP_009149286.1 hypothetical protein BN81_047 [Yersinia phage phiD1]	False	0.835	87	5.0230000000000004e-21													VOG09213	sp|P39488|Y02C_BPT4 Uncharacterized 5.6 kDa protein in Gp42-imm intergenic region; Xu	Xu	0	False	
NC_027983.1_45	NC_027983.1	NC_027983.1	45	24089	24340	-1	D			YP_010066927.1	YP_010066927.1 immunity to superinfection [Enterobacteria phage RB18]	False	0.913	161	5.1000000000000005e-46								Superinfection immunity protein [PF14373.9]					VOG04694	sp|P08986|BIMM_BPT4 Immunity protein; Xh	Xh	0	False	
NC_027983.1_46	NC_027983.1	NC_027983.1	46	24348	24728	-1	D			YP_010065369.1	YP_010065369.1 immunity [Citrobacter phage vB_CroM_CrRp10]	False	0.984	264	6.200999999999998e-81								Family of unknown function (DUF5481) [PF17578.5]					VOG00235	sp|P18057|Y02D_BPT4 Uncharacterized 14.1 kDa protein in imm-Gp43 intergenic region; Xu	Xu	0	False	
NC_027983.1_47	NC_027983.1	NC_027983.1	47	24739	24975	-1	E			YP_010073974.1	YP_010073974.1 hypothetical protein KMC24_gp050 [Escherichia phage teqdroes]	False	0.911	151	1.0860000000000001e-42													VOG06370	REFSEQ hypothetical protein; Xu	Xu	0	False	
NC_027983.1_48	NC_027983.1	NC_027983.1	48	25151	27856	-1	C	K18942	Escherichia phage DNA polymerase [EC:2.7.7.7]	YP_009167861.1	YP_009167861.1 DNA polymerase [Escherichia phage AR1]	True	0.983	1870	0.0								DNA polymerase family B [PF00136.24]; DNA polymerase family B, exonuclease domain [PF03104.22]; Predicted 3'-5' exonuclease related to the exonuclease domain of PolB [PF10108.12]					VOG00345	sp|Q38087|DPOL_BPR69 DNA-directed DNA polymerase; XhXr	Xr;Xh	0	False	V
NC_027983.1_49	NC_027983.1	NC_027983.1	49	27935	28303	-1	D			YP_009102523.1	YP_009102523.1 translation repressor [Escherichia phage ECML-134]	False	0.988	257	1.5040000000000002e-78								Bacteriophage translational regulator [PF01818.20]					VOG03886	sp|P69626|REGA_BPT6 Translation repressor protein; Xr	Xr	0	False	V
NC_027983.1_50	NC_027983.1	NC_027983.1	50	28305	28868	-1	C	K18945	Escherichia phage sliding clamp loader	YP_010076524.1	YP_010076524.1 clamp loader of DNA polymerase [Shigella phage Sf23]	True	0.961	380	4.218e-120								Bacteriophage clamp loader A subunit [PF16790.8]					VOG07251	sp|P04527|LOADS_BPT4 Sliding-clamp-loader small subunit; Xr	Xr	0	False	V
NC_027983.1_51	NC_027983.1	NC_027983.1	51	28870	29829	-1	C	K18944	Escherichia phage sliding clamp loader	YP_010070430.1	YP_010070430.1 clamp loader of DNA polymerase [Escherichia phage vB_EcoM_G4507]	True	0.967	651	1.816e-211								DNA polymerase III, delta subunit [PF13177.9]; ATPase family associated with various cellular activities (AAA) [PF00004.32]; RNA helicase [PF00910.25]; Holliday junction DNA helicase RuvB P-loop domain [PF05496.15]; AAA domain (dynein-related subfamily) [PF07728.17]					VOG02490	sp|Q58294|RFCL_METJA Replication factor C large subunit; XhXr	Xr;Xh	0	False	V
NC_027983.1_52	NC_027983.1	NC_027983.1	52	29881	30567	-1	C	K18943	Escherichia phage DNA polymerase processivity component	YP_009167865.1	YP_009167865.1 DNA polymerase processivity factor [Escherichia phage AR1]	True	0.946	455	3.8e-145								gp45 sliding clamp, C terminal [PF09116.13]; DNA polymerase processivity factor [PF02916.18]					VOG07267	sp|P04525|CLAMP_BPT4 Sliding clamp; Xr	Xr	0	False	V
NC_027983.1_53	NC_027983.1	NC_027983.1	53	30623	31012	-1	D			YP_009167866.1	YP_009167866.1 RNA polymerase binding [Escherichia phage AR1]	False	0.961	263	1.349e-80								Phage RNA polymerase binding, RpbA [PF10789.12]					VOG07252	sp|P07879|RPBA_BPT4 15 kDa RNA polymerase-binding protein; Xr	Xr	0	False	V
NC_027983.1_54	NC_027983.1	NC_027983.1	54	31022	31210	-1	D			YP_009030663.1	YP_009030663.1 protein GP45.2 [Escherichia phage vB_EcoM_112]	False	0.999	133	7.497e-37								Phage gene product 45.2 [PF17470.5]					VOG07253	sp|O64300|VG452_BPR69 Protein Gp45.2; Xu	Xu	0	False	
NC_027983.1_55	NC_027983.1	NC_027983.1	55	31266	32906	-1	C	K26043	Escherichia phage exonuclease subunit 2 [EC:3.1.11.-]	YP_004414956.1	YP_004414956.1 SbcC-like subunit of palindrome specific endonuclease [Shigella phage Shfl2]	True	0.931	1066	0.0								AAA domain [PF13476.9]; RecF/RecN/SMC N terminal domain [PF02463.22]					VOG00264	sp|P04522|EXO2_BPT4 Exonuclease subunit 2; XhXp	Xp;Xh	0	False	
NC_027983.1_56	NC_027983.1	NC_027983.1	56	32945	33160	-1	D			YP_010066939.1	YP_010066939.1 DUF5487 family protein [Enterobacteria phage RB18]	False	0.996	152	4.063e-43								Family of unknown function (DUF5487) [PF17589.5]					VOG07276	sp|P32268|Y03B_BPT4 Uncharacterized 8.2 kDa protein in Gp46-Gp47 intergenic region; Xu	Xu	0	False	
NC_027983.1_57	NC_027983.1	NC_027983.1	57	33132	33395	-1	E			YP_009167870.1	YP_009167870.1 hypothetical protein AR1_059 [Escherichia phage AR1]	False	1.0	190	4.240000000000001e-56													VOG07254	sp|P13330|Y03C_BPT4 Uncharacterized 10.3 kDa protein in Gp46-Gp47 intergenic region; Xu	Xu	0	False	
NC_027983.1_58	NC_027983.1	NC_027983.1	58	33392	34411	-1	C	K26048	Escherichia phage exonuclease subunit 1 [EC:3.1.11.-]	YP_009167871.1	YP_009167871.1 metallophosphoesterase [Escherichia phage AR1]	True	0.997	717	1.2119999999999998e-233													VOG00413	sp|P04521|EXO1_BPT4 Exonuclease subunit 1; Xp	Xp	0	False	
NC_027983.1_59	NC_027983.1	NC_027983.1	59	34588	35790	-1	C	K21521	Escherichia phage DNA alpha-glucosyltransferase [EC:2.4.1.26]	YP_010072079.1	YP_010072079.1 alpha-glucosyltransferase [Escherichia phage vB_EcoM_NBG2]	True	0.991	839	7.989000000000001e-275								DNA alpha-glucosyltransferase [PF11440.11]	GT72	GT72 UDP-Glc: DNA alpha-glucosyltransferase (EC 2.4.1.26)	2.4.1.26	GT72.hmm	VOG07264	sp|P04519|GSTA_BPT4 DNA alpha-glucosyltransferase; XhXp	Xp;Xh	0	False	
NC_027983.1_60	NC_027983.1	NC_027983.1	60	35857	36030	-1	D			YP_009167433.1	YP_009167433.1 hypothetical protein RB68_064 [Enterobacteria phage RB68]	False	0.942	115	1.245e-30								Family of unknown function (DUF5486) [PF17588.5]					VOG01592	sp|P13328|Y03F_BPT4 Uncharacterized 7.3 kDa protein in mobB-Gp55 intergenic region; Xu	Xu	0	False	
NC_027983.1_61	NC_027983.1	NC_027983.1	61	36034	36237	-1	E			YP_010066276.1	YP_010066276.1 hypothetical protein KMB95_gp133 [Enterobacteria phage GiZh]	False	1.0	148	7.871e-42													VOG04564	sp|P13327|Y03G_BPT4 Uncharacterized 7.9 kDa protein in mobB-Gp55 intergenic region; Xu	Xu	0	False	
NC_027983.1_62	NC_027983.1	NC_027983.1	62	36206	36523	-1	D			YP_010066589.1	YP_010066589.1 a-gt.4 family protein [Enterobacteria phage vB_EcoM_IME340]	False	0.902	200	3.791e-59								Protein of unknown function (DUF2654) [PF10849.11]					VOG07255	sp|P13326|Y03H_BPT4 Uncharacterized 12.4 kDa protein in mobB-Gp55 intergenic region; Xu	Xu	0	False	
NC_027983.1_63	NC_027983.1	NC_027983.1	63	36525	36743	-1	D			YP_010091099.1	YP_010091099.1 Phage protein [Yersinia phage fPS-90]	False	0.984	152	4.273e-43								Family of unknown function (DUF5491) [PF17595.5]					VOG01068	sp|P39489|Y03I_BPT4 Uncharacterized 8.5 kDa protein in mobB-Gp55 intergenic region; Xu	Xu	0	False	
NC_027983.1_64	NC_027983.1	NC_027983.1	64	36727	37284	-1	C	K22007	Escherichia phage RNA polymerase sigma factor	YP_009625286.1	YP_009625286.1 RNA polymerase sigma factor [Escherichia phage slur04]	True	0.976	383	5.776e-121													VOG07256	sp|P04524|SIGML_BPT4 RNA polymerase sigma-like factor; XhXr	Xr;Xh	0	False	V
NC_027983.1_65	NC_027983.1	NC_027983.1	65	37363	37632	-1	E			YP_010099852.1	YP_010099852.1 hypothetical protein KNU25_gp185 [Escherichia phage MLF4]	False	0.989	188	2.2760000000000003e-55													VOG07258	REFSEQ hypothetical protein; Xu	Xu	0	False	
NC_027983.1_66	NC_027983.1	NC_027983.1	66	37629	37844	-1	D			YP_006986620.1	YP_006986620.1 hypothetical protein D862_gp207 [Escherichia phage vB_EcoM_ACG-C40]	False	0.972	148	9.633e-42								Family of unknown function (DUF5495) [PF17599.5]					VOG01984	sp|P07083|Y04A_BPT4 Uncharacterized 9.8 kDa protein in Gp55-nrdG intergenic region; Xu	Xu	0	False	
NC_027983.1_67	NC_027983.1	NC_027983.1	67	37847	38173	-1	E			YP_010106176.1	YP_010106176.1 hypothetical protein KNU89_gp199 [Phage NBEco003]	False	0.923	211	6.29e-63													VOG07260	sp|P07082|Y04B_BPT4 Uncharacterized 12.7 kDa protein in Gp55-nrdG intergenic region; Xu	Xu	0	False	
NC_027983.1_68	NC_027983.1	NC_027983.1	68	38227	38427	-1	D			YP_009167881.1	YP_009167881.1 hypothetical protein AR1_070 [Escherichia phage AR1]	False	1.0	144	1.775e-40								Family of unknown function (DUF5490) [PF17593.5]					VOG07261	sp|P07081|Y04C_BPT4 Uncharacterized 9.2 kDa protein in Gp55-nrdG intergenic region; Xu	Xu	0	False	
NC_027983.1_69	NC_027983.1	NC_027983.1	69	38428	38559	-1	D			YP_010075875.1	YP_010075875.1 hypothetical protein KMC31_gp066 [Shigella phage CM8]	False	1.0	100	1.416e-25								Family of unknown function (DUF5484) [PF17583.5]								0	False	
NC_027983.1_70	NC_027983.1	NC_027983.1	70	38567	38860	-1	D			YP_007004454.1	YP_007004454.1 hypothetical protein F413_gp174 [Escherichia phage ime09]	False	0.973	201	9.93e-60								Family of unknown function (DUF5499) [PF17603.5]					VOG07262	sp|P07079|Y04E_BPT4 Uncharacterized 11.8 kDa protein in Gp55-nrdG intergenic region; Xu	Xu	0	False	
NC_027983.1_71	NC_027983.1	NC_027983.1	71	38853	39035	-1	E			YP_010069094.1	YP_010069094.1 hypothetical protein KMC06_gp071 [Escherichia phage vB_EcoM-fFiEco06]	False	0.984	127	1.077e-34													VOG07263	sp|P07078|Y04F_BPT4 Uncharacterized 7.0 kDa protein in Gp55-nrdG intergenic region; Xu	Xu	0	False	
NC_027983.1_72	NC_027983.1	NC_027983.1	72	39194	39517	-1	D			YP_009153672.1	YP_009153672.1 glutaredoxin [Yersinia phage PST]	False	0.982	224	1.7709999999999998e-67								Glutaredoxin [PF00462.27]								0	False	
NC_027983.1_73	NC_027983.1	NC_027983.1	73	39489	39800	-1	E			YP_010073291.1	YP_010073291.1 hypothetical protein KMC21_gp202 [Escherichia phage PE37]	False	1.0	226	2.9969999999999998e-68													VOG00534	REFSEQ hypothetical protein; Xu	Xu	0	False	
NC_027983.1_74	NC_027983.1	NC_027983.1	74	39803	40018	-1	E			YP_007004817.1	YP_007004817.1 hypothetical protein F412_gp199 [Escherichia phage wV7]	False	0.871	131	7.904e-36													VOG02608	sp|P07076|Y04H_BPT4 Uncharacterized 7.9 kDa protein in Gp55-nrdG intergenic region; Xu	Xu	0	False	
NC_027983.1_75	NC_027983.1	NC_027983.1	75	40134	40604	-1	C	K04068	anaerobic ribonucleoside-triphosphate reductase activating protein [EC:1.97.1.4]	YP_010091384.1	YP_010091384.1 anaerobic ribonucleotide reductase small subunit [Yersinia phage fPS-65]	True	1.0	356	2.99e-112								4Fe-4S single cluster domain [PF13353.9]; Radical SAM superfamily [PF04055.24]; 4Fe-4S single cluster domain [PF13394.9]					VOG02674	sp|P07075|NRDG_BPT4 Anaerobic ribonucleoside-triphosphate reductase-activating protein; Xh	Xh	0	False	
