Target Name	ID	EC value	E-Value (sequence)	Score (domain)
NZ_ATCL01000020.1_561580_562374_-	VOG00416		5.5e-141	468.8
NZ_ATCL01000020.1_60086_62215_+	VOG00427		5.5e-11	40.1
NZ_ATCL01000012.1_2007_2822_-	VOG00454		1.2e-10	38.8
NZ_ATCL01000022.1_82267_83064_-	VOG00454		3.2e-09	34.3
NZ_ATCL01000020.1_98293_100593_+	VOG00458		7.4e-86	286.4
NZ_ATCL01000014.1_47679_48626_+	VOG00461		9.1e-57	190.2
NZ_ATCL01000022.1_49843_50922_+	VOG00461		2e-52	175.8
NZ_ATCL01000022.1_275767_276756_-	VOG00461		1.4e-24	83.9
NZ_ATCL01000022.1_319617_320558_+	VOG00461		1.8e-22	77.0
NZ_ATCL01000014.1_534123_534431_-	VOG00465		7e-18	62.2
NZ_ATCL01000014.1_533770_534111_-	VOG00465		3e-15	53.7
NZ_ATCL01000003.1_78155_78469_+	VOG00465		1.7e-10	38.5
NZ_ATCL01000003.1_77808_78158_+	VOG00465		2.9e-07	28.0
NZ_ATCL01000017.1_53321_56761_-	VOG00510		1.8e-11	40.6
NZ_ATCL01000022.1_7387_8526_-	VOG00520		5.5e-60	200.6
NZ_ATCL01000009.1_144456_145496_-	VOG00527		1.6e-99	331.8
NZ_ATCL01000012.1_97966_99402_+	VOG00538		4.1e-10	37.3
NZ_ATCL01000010.1_27116_27754_-	VOG00557		4.7e-44	149.0
NZ_ATCL01000007.1_4964_5635_+	VOG00557		2.5e-34	116.8
NZ_ATCL01000007.1_4332_4967_+	VOG00557		4.7e-27	92.9
NZ_ATCL01000009.1_224758_225729_+	VOG00581		2.3e-09	28.5
NZ_ATCL01000022.1_253047_253838_-	VOG00592		8.3e-15	51.2
NZ_ATCL01000008.1_1104_1862_-	VOG00592		3.2e-12	42.8
NZ_ATCL01000020.1_357874_359214_+	VOG00709		5.1e-07	26.2
NZ_ATCL01000020.1_546321_547070_-	VOG00716		1e-08	31.9
NZ_ATCL01000009.1_304891_305340_+	VOG00720		1.3e-28	97.3
NZ_ATCL01000009.1_287264_288373_+	VOG00733		2.6e-63	212.4
NZ_ATCL01000003.1_28206_29072_+	VOG00733		2.1e-41	137.1
NZ_ATCL01000014.1_468964_470016_+	VOG00739		2e-19	64.5
NZ_ATCL01000014.1_473996_474931_+	VOG00739		2.6e-17	59.0
NZ_ATCL01000014.1_557793_560477_+	VOG00739		4.9e-09	31.5
NZ_ATCL01000010.1_23510_23875_-	VOG00754		2.5e-07	28.0
NZ_ATCL01000009.1_178442_179017_+	VOG00761		2.6e-09	33.6
NZ_ATCL01000020.1_224716_225225_-	VOG00761		5.8e-08	29.2
NZ_ATCL01000022.1_207700_208770_+	VOG00781		6e-07	25.2
NZ_ATCL01000014.1_484098_485069_+	VOG00785		3.8e-40	135.5
NZ_ATCL01000009.1_54868_55749_+	VOG00785		2.2e-28	96.7
NZ_ATCL01000017.1_102442_103596_-	VOG00785		2.2e-17	60.3
NZ_ATCL01000022.1_322715_324160_-	VOG00801		2.3e-14	44.5
NZ_ATCL01000020.1_125021_125521_+	VOG00821		1.8e-11	41.7
NZ_ATCL01000020.1_942490_942801_-	VOG00821		2.1e-06	25.7
NZ_ATCL01000023.1_2057_4084_+	VOG00842		6.9e-94	310.3
NZ_ATCL01000017.1_49735_53337_-	VOG00890		4.2e-08	28.3
NZ_ATCL01000003.1_82920_83279_-	VOG00905		2.4e-18	63.6
NZ_ATCL01000014.1_165449_166480_+	VOG00905		1.8e-12	44.1
NZ_ATCL01000022.1_23490_23999_+	VOG00906		1.7e-47	159.4
NZ_ATCL01000022.1_144645_145127_-	VOG00917		9.1e-22	74.5
NZ_ATCL01000022.1_262870_263373_-	VOG00917		5.6e-17	58.9
NZ_ATCL01000020.1_742066_742563_-	VOG00917		3e-15	53.3
NZ_ATCL01000022.1_70604_71017_-	VOG00917		5.4e-13	46.2
NZ_ATCL01000022.1_57644_58219_+	VOG00917		7.9e-13	45.3
NZ_ATCL01000014.1_671374_671838_+	VOG00922		1.2e-08	32.6
NZ_ATCL01000020.1_163294_165483_+	VOG00925		1.1e-38	129.5
NZ_ATCL01000020.1_770382_771275_-	VOG00925		3.1e-26	89.5
NZ_ATCL01000014.1_670541_671206_+	VOG00933		3.8e-19	65.7
NZ_ATCL01000009.1_35607_36257_+	VOG00933		1.4e-16	57.3
NZ_ATCL01000020.1_632213_632866_+	VOG00933		2.6e-14	49.6
NZ_ATCL01000014.1_617918_619063_+	VOG00933		9.9e-14	47.7
NZ_ATCL01000014.1_49555_50262_+	VOG00933		7.9e-13	44.8
NZ_ATCL01000012.1_58331_59020_-	VOG00961		8.2e-07	26.1
NZ_ATCL01000015.1_22967_26566_+	VOG01017		2.2e-143	357.1
NZ_ATCL01000015.1_22967_26566_+	VOG01017		2.2e-143	26.4
NZ_ATCL01000015.1_22967_26566_+	VOG01017		2.2e-143	25.7
NZ_ATCL01000014.1_166480_167607_+	VOG01019		3.7e-29	50.1
NZ_ATCL01000014.1_166480_167607_+	VOG01019		3.7e-29	47.8
NZ_ATCL01000022.1_195434_196504_-	VOG01034		1.4e-26	85.3
NZ_ATCL01000020.1_684910_685692_+	VOG01034		5.8e-15	53.0
NZ_ATCL01000014.1_496232_497830_-	VOG01034		8.3e-09	32.2
NZ_ATCL01000020.1_607592_608287_-	VOG01051		1.8e-27	93.5
NZ_ATCL01000020.1_286014_286511_+	VOG01061		4.4e-09	33.2
NZ_ATCL01000020.1_122622_123656_+	VOG01067		3.5e-07	26.8
NZ_ATCL01000020.1_729436_730149_-	VOG01099		3.6e-36	122.1
NZ_ATCL01000014.1_290834_291523_+	VOG01099		1e-33	114.0
NZ_ATCL01000017.1_45073_46077_-	VOG01109		1.2e-10	37.9
NZ_ATCL01000015.1_30104_31291_+	VOG01129		4.6e-68	227.2
NZ_ATCL01000020.1_415136_417379_+	VOG01129		6.2e-44	139.1
NZ_ATCL01000009.1_276278_278101_+	VOG01129		2.2e-35	119.0
NZ_ATCL01000020.1_807928_809523_-	VOG01129		3.9e-23	78.3
NZ_ATCL01000012.1_34376_36730_-	VOG01129		3.5e-10	36.1
NZ_ATCL01000014.1_320552_321004_+	VOG01133		1.1e-07	28.1
NZ_ATCL01000022.1_271843_272274_+	VOG01133		3.1e-07	27.2
NZ_ATCL01000008.1_41518_41949_+	VOG01133		6.8e-07	26.1
NZ_ATCL01000020.1_25831_26277_+	VOG01133		1.1e-06	25.6
NZ_ATCL01000014.1_631754_633160_+	VOG01191		5.3e-41	138.4
NZ_ATCL01000021.1_37507_38883_-	VOG01191		2.1e-33	113.2
NZ_ATCL01000009.1_14821_15921_+	VOG01215		5.4e-26	87.9
NZ_ATCL01000014.1_232446_233540_+	VOG01215		1.6e-24	83.5
NZ_ATCL01000020.1_83921_85705_+	VOG01276		2.3e-08	30.0
NZ_ATCL01000020.1_698626_700617_-	VOG01293		4e-175	582.0
NZ_ATCL01000022.1_3933_5861_-	VOG01293		4.8e-172	571.7
NZ_ATCL01000022.1_1340_3910_-	VOG01293		4.8e-135	448.6
NZ_ATCL01000020.1_696218_698623_-	VOG01293		7.1e-122	405.4
NZ_ATCL01000009.1_193912_194364_+	VOG01329		8.3e-23	78.6
NZ_ATCL01000022.1_18162_19049_+	VOG01350		6.9e-29	98.5
NZ_ATCL01000022.1_19096_19881_+	VOG01350		1.5e-27	94.1
NZ_ATCL01000020.1_482426_483013_+	VOG01355		1.1e-17	61.6
NZ_ATCL01000020.1_45084_45971_-	VOG01424		6.2e-35	118.0
NZ_ATCL01000012.1_57558_58334_-	VOG01428		3.8e-35	119.0
NZ_ATCL01000012.1_59017_59799_-	VOG01428		3.2e-30	102.7
NZ_ATCL01000020.1_137579_138436_+	VOG01428		3.8e-27	92.7
NZ_ATCL01000020.1_393847_394686_+	VOG01428		3.2e-21	73.3
NZ_ATCL01000015.1_51510_52541_+	VOG01428		2.6e-20	70.2
NZ_ATCL01000022.1_216753_218441_-	VOG01455		3.9e-10	33.1
NZ_ATCL01000020.1_283810_284565_-	VOG01461		8.6e-12	41.3
NZ_ATCL01000009.1_136040_137758_-	VOG01465		9.9e-24	62.5
NZ_ATCL01000009.1_232863_234605_+	VOG01465		2.8e-13	45.7
NZ_ATCL01000020.1_233758_234318_+	VOG01479		9.4e-14	48.5
NZ_ATCL01000020.1_336221_336955_+	VOG01488		3.1e-25	85.6
NZ_ATCL01000014.1_505110_506006_+	VOG01532		3.9e-19	63.4
NZ_ATCL01000020.1_193649_194287_+	VOG01544		1.1e-23	81.1
NZ_ATCL01000021.1_80869_81474_-	VOG01544		1.7e-09	30.9
NZ_ATCL01000009.1_247587_247973_+	VOG01568		7e-31	103.8
NZ_ATCL01000022.1_34636_35427_+	VOG01663		8.6e-35	117.6
NZ_ATCL01000012.1_51816_54314_-	VOG01663		2.9e-12	42.6
NZ_ATCL01000020.1_427205_428872_+	VOG01663		2.1e-11	40.1
NZ_ATCL01000020.1_245473_247140_+	VOG01663		3.4e-11	39.5
NZ_ATCL01000020.1_878228_879235_-	VOG01663		1.1e-06	25.1
NZ_ATCL01000014.1_482923_484098_+	VOG01698		1e-69	232.7
NZ_ATCL01000014.1_198105_199247_+	VOG01698		1.4e-62	209.0
NZ_ATCL01000020.1_257085_258566_-	VOG01698		4.3e-08	29.4
NZ_ATCL01000003.1_32791_34155_-	VOG01756		5.4e-17	58.7
NZ_ATCL01000017.1_43473_44966_-	VOG01756		7.5e-13	44.9
NZ_ATCL01000008.1_41992_43032_-	VOG01756		2.5e-16	44.1
NZ_ATCL01000014.1_5795_6733_+	VOG01756		1.3e-11	40.7
NZ_ATCL01000017.1_39293_40759_+	VOG01756		6.7e-11	37.7
NZ_ATCL01000020.1_272748_274052_+	VOG01791		1.7e-52	176.0
NZ_ATCL01000020.1_176178_177392_+	VOG01791		2.7e-31	89.2
NZ_ATCL01000012.1_38995_41058_-	VOG01807		5.4e-07	25.9
NZ_ATCL01000003.1_83353_84606_+	VOG01815		8.1e-19	54.7
NZ_ATCL01000022.1_320616_321224_+	VOG01819		2.9e-15	53.4
NZ_ATCL01000020.1_655736_656380_+	VOG01819		5.1e-12	42.4
NZ_ATCL01000022.1_67041_67592_-	VOG01819		3.9e-09	33.2
NZ_ATCL01000020.1_640535_641329_+	VOG01917		1.3e-16	57.5
NZ_ATCL01000022.1_64098_64685_+	VOG01917		3.1e-15	53.2
NZ_ATCL01000020.1_679540_680406_-	VOG01917		7e-13	45.3
NZ_ATCL01000014.1_215982_216737_-	VOG01917		1.5e-07	27.7
NZ_ATCL01000022.1_136351_137190_-	VOG01970		2.5e-17	59.8
NZ_ATCL01000020.1_798180_799145_-	VOG01970		9.4e-13	44.9
NZ_ATCL01000014.1_668876_669931_+	VOG01978		1e-16	54.0
NZ_ATCL01000022.1_35479_36747_+	VOG02002		6.7e-18	62.2
NZ_ATCL01000020.1_538870_540132_+	VOG02002		2.8e-17	59.5
NZ_ATCL01000020.1_259519_260772_+	VOG02005		3e-11	39.7
NZ_ATCL01000020.1_588569_589090_+	VOG02005		7.2e-10	35.4
NZ_ATCL01000014.1_201426_201890_-	VOG02005		1.5e-08	30.3
NZ_ATCL01000009.1_158757_160328_-	VOG02058		1.5e-99	323.0
NZ_ATCL01000003.1_29091_31682_+	VOG02106		1.7e-173	321.6
NZ_ATCL01000015.1_2192_4627_+	VOG02106		3.2e-170	297.0
NZ_ATCL01000015.1_2192_4627_+	VOG02106		3.2e-170	267.3
NZ_ATCL01000003.1_29091_31682_+	VOG02106		1.7e-173	254.2
NZ_ATCL01000020.1_96954_98222_+	VOG02106		5.4e-73	243.6
NZ_ATCL01000022.1_338723_339199_+	VOG02135		4.4e-08	30.1
NZ_ATCL01000014.1_355297_356331_-	VOG02165		5e-16	54.8
NZ_ATCL01000020.1_490173_492422_+	VOG02261		2.4e-22	74.3
NZ_ATCL01000009.1_328568_329470_+	VOG02266		1.9e-52	175.5
NZ_ATCL01000020.1_33497_35206_+	VOG02266		2.9e-30	102.0
NZ_ATCL01000014.1_305106_306026_-	VOG02276		1.3e-69	232.1
NZ_ATCL01000014.1_139983_140816_+	VOG02276		6.1e-24	82.4
NZ_ATCL01000020.1_471847_472986_+	VOG02285		1.6e-57	193.0
NZ_ATCL01000012.1_56752_57561_-	VOG02306		6.5e-08	29.6
NZ_ATCL01000023.1_1406_1951_+	VOG02317		2.7e-41	138.4
NZ_ATCL01000020.1_934498_935025_-	VOG02317		1.1e-38	130.2
NZ_ATCL01000020.1_312491_313024_+	VOG02317		2.9e-12	43.8
NZ_ATCL01000009.1_20795_22198_+	VOG02356		8.3e-10	35.1
NZ_ATCL01000012.1_25383_27947_+	VOG02372		1e-40	137.5
NZ_ATCL01000012.1_23284_25134_+	VOG02372		1.6e-30	103.3
NZ_ATCL01000012.1_27944_29113_+	VOG02372		2.1e-14	46.8
NZ_ATCL01000009.1_317918_319738_+	VOG02416		3e-63	209.7
NZ_ATCL01000020.1_92807_93397_+	VOG02430		2.8e-14	50.4
NZ_ATCL01000022.1_58958_61348_+	VOG02441		7.5e-54	179.8
NZ_ATCL01000002.1_7806_8759_-	VOG02489		1.8e-21	73.7
NZ_ATCL01000020.1_689334_690242_-	VOG02489		2.3e-21	73.7
NZ_ATCL01000014.1_19619_20539_+	VOG02489		2.6e-19	67.0
NZ_ATCL01000020.1_178542_179849_-	VOG02490		3.6e-42	142.1
NZ_ATCL01000020.1_303135_304280_+	VOG02516		1.2e-08	30.7
NZ_ATCL01000020.1_454924_455196_+	VOG02563		5.2e-35	117.2
NZ_ATCL01000020.1_264286_265602_+	VOG02569		4e-107	356.3
NZ_ATCL01000009.1_307541_308497_+	VOG02569		5.3e-86	286.7
NZ_ATCL01000014.1_553302_555254_+	VOG02638		1.9e-08	30.8
NZ_ATCL01000012.1_64270_65103_-	VOG02661		4.3e-13	46.1
NZ_ATCL01000020.1_537419_537874_+	VOG02674		1.5e-38	129.3
NZ_ATCL01000021.1_72091_72807_-	VOG02674		4.1e-14	49.8
NZ_ATCL01000009.1_250337_251251_+	VOG02675		5.2e-38	128.5
NZ_ATCL01000022.1_8724_10139_-	VOG02675		5.8e-16	55.3
NZ_ATCL01000022.1_260128_260583_-	VOG02682		1.4e-26	57.8
NZ_ATCL01000022.1_260128_260583_-	VOG02682		1.4e-26	32.6
NZ_ATCL01000020.1_351447_351686_+	VOG02706		5.2e-16	56.2
NZ_ATCL01000012.1_77059_79947_+	VOG02763		3.9e-08	27.4
NZ_ATCL01000020.1_799620_801881_-	VOG02878		2.9e-111	196.3
NZ_ATCL01000020.1_799620_801881_-	VOG02878		2.9e-111	172.5
NZ_ATCL01000020.1_901893_902480_-	VOG02923		6.6e-28	94.5
NZ_ATCL01000020.1_108252_110903_+	VOG02932		1.1e-210	699.2
NZ_ATCL01000020.1_308120_310846_+	VOG02932		1.1e-152	507.3
NZ_ATCL01000010.1_20068_22029_-	VOG02932		5.5e-94	206.6
NZ_ATCL01000009.1_167284_169689_+	VOG02932		1.2e-78	139.5
NZ_ATCL01000010.1_20068_22029_-	VOG02932		5.5e-94	104.7
NZ_ATCL01000009.1_244226_245050_+	VOG02966		3.9e-49	165.0
NZ_ATCL01000019.1_248_1531_-	VOG02981		3.1e-68	219.1
NZ_ATCL01000009.1_251564_253501_+	VOG02983		8.1e-67	223.0
NZ_ATCL01000020.1_166256_167536_+	VOG02983		1.2e-35	119.0
NZ_ATCL01000020.1_406718_408418_+	VOG02983		4.6e-28	62.4
NZ_ATCL01000020.1_406718_408418_+	VOG02983		4.6e-28	31.6
NZ_ATCL01000014.1_286707_287798_+	VOG02990		7.6e-28	94.6
NZ_ATCL01000020.1_170943_172655_+	VOG02992		3.3e-45	151.7
NZ_ATCL01000021.1_9624_11372_-	VOG02992		4e-45	151.5
NZ_ATCL01000021.1_24475_26520_-	VOG02992		1.9e-41	139.3
NZ_ATCL01000021.1_26543_28267_-	VOG02992		1.4e-38	129.8
NZ_ATCL01000020.1_814017_815780_-	VOG02992		4.5e-38	128.1
NZ_ATCL01000020.1_372873_374243_+	VOG03042		1.2e-96	175.9
NZ_ATCL01000020.1_372873_374243_+	VOG03042		1.2e-96	146.7
NZ_ATCL01000020.1_481053_482366_+	VOG03103		4.3e-105	349.6
NZ_ATCL01000023.1_12621_14093_+	VOG03103		1.5e-87	291.7
NZ_ATCL01000020.1_167533_169305_+	VOG03103		4.5e-61	144.1
NZ_ATCL01000020.1_167533_169305_+	VOG03103		4.5e-61	58.6
NZ_ATCL01000014.1_466113_466760_-	VOG03104		8e-46	154.2
NZ_ATCL01000003.1_47590_48297_+	VOG03104		1.9e-18	63.3
NZ_ATCL01000009.1_285331_287154_+	VOG03107		1e-191	570.1
NZ_ATCL01000012.1_48571_50355_-	VOG03107		1.1e-55	152.1
NZ_ATCL01000009.1_285331_287154_+	VOG03107		1e-191	68.5
NZ_ATCL01000020.1_134393_135499_+	VOG03107		1e-20	60.0
NZ_ATCL01000014.1_265235_266221_+	VOG03107		2.5e-13	41.5
NZ_ATCL01000009.1_206455_207849_+	VOG03131		1e-45	153.0
NZ_ATCL01000020.1_201431_202618_-	VOG03131		5.9e-18	59.2
NZ_ATCL01000003.1_9917_10495_+	VOG03147		5.4e-40	134.1
NZ_ATCL01000020.1_332409_333794_+	VOG03147		1.6e-23	79.4
NZ_ATCL01000020.1_351745_352524_+	VOG03160		8.2e-52	173.9
NZ_ATCL01000020.1_422393_423658_+	VOG03172		2.2e-61	205.0
NZ_ATCL01000020.1_848643_849902_-	VOG03172		2.7e-33	109.9
