	fasta	scaffold	gene_position	start_position	end_position	strandedness	rank	ko_id	kegg_hit	peptidase_id	peptidase_family	peptidase_hit	peptidase_RBH	peptidase_bitScore	peptidase_eVal	peptidase_identity	pfam_hits	heme_regulatory_motif_count
MZ334516_MZ334516.1_43	MZ334516	MZ334516.1	43	34949	35137	-1	E											0
MZ334516_MZ334516.1_44	MZ334516	MZ334516.1	44	35592	36785	1	D										Phage integrase family [PF00589.25]	0
MZ334516_MZ334516.1_45	MZ334516	MZ334516.1	45	36787	37239	-1	E											0
MZ334516_MZ334516.1_46	MZ334516	MZ334516.1	46	37371	38735	-1	C	K14415	tRNA-splicing ligase RtcB (3'-phosphate/5'-hydroxy nucleic acid ligase) [EC:6.5.1.8]								tRNA-splicing ligase RtcB [PF01139.20]	0
MZ334516_MZ334516.1_47	MZ334516	MZ334516.1	47	38982	39194	-1	E											0
MZ334516_MZ334516.1_48	MZ334516	MZ334516.1	48	39184	39375	-1	E											0
MZ334516_MZ334516.1_49	MZ334516	MZ334516.1	49	39372	39800	-1	E											0
MZ334516_MZ334516.1_50	MZ334516	MZ334516.1	50	39787	40344	-1	C	K01494	dCTP deaminase [EC:3.5.4.13]								dUTPase [PF00692.22]; 2'-deoxycytidine 5'-triphosphate deaminase (DCD) [PF06559.14]	0
MZ334516_MZ334516.1_51	MZ334516	MZ334516.1	51	40341	41045	-1	C	K03465	thymidylate synthase (FAD) [EC:2.1.1.148]								Thymidylate synthase complementing protein [PF02511.18]	0
MZ334516_MZ334516.1_52	MZ334516	MZ334516.1	52	41042	41209	-1	E											0
MZ334516_MZ334516.1_53	MZ334516	MZ334516.1	53	41300	41728	-1	E											0
MZ334516_MZ334516.1_54	MZ334516	MZ334516.1	54	41728	44292	-1	D										DNA polymerase family B [PF00136.24]; DNA polymerase family B, exonuclease domain [PF03104.22]; Predicted 3'-5' exonuclease related to the exonuclease domain of PolB [PF10108.12]	0
MZ334516_MZ334516.1_55	MZ334516	MZ334516.1	55	44410	44883	-1	E											0
MZ334516_MZ334516.1_56	MZ334516	MZ334516.1	56	45065	45979	-1	D										Family of unknown function (DUF6610) [PF20314.1]	0
MZ334516_MZ334516.1_57	MZ334516	MZ334516.1	57	45993	46166	-1	E											0
MZ334516_MZ334516.1_58	MZ334516	MZ334516.1	58	46159	46287	-1	E											0
MZ334516_MZ334516.1_59	MZ334516	MZ334516.1	59	46280	46480	-1	E											0
MZ334516_MZ334516.1_60	MZ334516	MZ334516.1	60	46480	47487	-1	D										PD-(D/E)XK nuclease superfamily [PF12705.10]	0
MZ334516_MZ334516.1_61	MZ334516	MZ334516.1	61	47480	47680	-1	E											0
MZ334516_MZ334516.1_62	MZ334516	MZ334516.1	62	47673	47837	-1	E											0
MZ334516_MZ334516.1_63	MZ334516	MZ334516.1	63	47834	47992	-1	E											0
MZ334516_MZ334516.1_64	MZ334516	MZ334516.1	64	47989	48270	-1	D										Domain of unknown function (DUF6378) [PF19905.2]	0
MZ334516_MZ334516.1_65	MZ334516	MZ334516.1	65	48254	48640	-1	E											0
MZ334516_MZ334516.1_66	MZ334516	MZ334516.1	66	48656	49006	-1	E											0
MZ334516_MZ334516.1_67	MZ334516	MZ334516.1	67	49008	49433	-1	E											0
MZ334516_MZ334516.1_68	MZ334516	MZ334516.1	68	49521	50702	-1	E											0
MZ334516_MZ334516.1_69	MZ334516	MZ334516.1	69	50699	51937	-1	E											0
MZ334516_MZ334516.1_70	MZ334516	MZ334516.1	70	52063	53547	-1	E											0
MZ334516_MZ334516.1_71	MZ334516	MZ334516.1	71	53617	53868	-1	E											0
MZ334516_MZ334516.1_72	MZ334516	MZ334516.1	72	53920	54867	-1	E											0
MZ334516_MZ334516.1_73	MZ334516	MZ334516.1	73	54985	55446	-1	D										PD-(D/E)XK endonuclease [PF11645.11]	0
MZ334516_MZ334516.1_74	MZ334516	MZ334516.1	74	55685	55894	-1	E											0
MZ334516_MZ334516.1_75	MZ334516	MZ334516.1	75	56018	56434	-1	E											0
MZ334516_MZ334516.1_76	MZ334516	MZ334516.1	76	56617	56751	-1	E											0
MZ334516_MZ334516.1_77	MZ334516	MZ334516.1	77	56753	57628	-1	D			MER0807710	I87	MER0807710 - family I87 unassigned peptidase inhibitors () [I87.UPW]#I87#{inhibitor unit: 89-331}~source R4TJL2~	True	440.0	1.498e-138	0.869	SPFH domain / Band 7 family [PF01145.28]	0
MZ334516_MZ334516.1_78	MZ334516	MZ334516.1	78	57923	58474	1	E											0
MZ334516_MZ334516.1_79	MZ334516	MZ334516.1	79	58471	58956	-1	E											0
MZ334516_MZ334516.1_80	MZ334516	MZ334516.1	80	59248	59727	1	E											0
MZ334516_MZ334516.1_81	MZ334516	MZ334516.1	81	59724	60188	1	D										ERCC4 domain [PF02732.18]	0
MZ334516_MZ334516.1_82	MZ334516	MZ334516.1	82	60273	60446	-1	E											0
MZ334516_MZ334516.1_83	MZ334516	MZ334516.1	83	60486	60686	-1	E											0
MZ334516_MZ334516.1_84	MZ334516	MZ334516.1	84	60702	60851	-1	E											0
MZ334516_MZ334516.1_85	MZ334516	MZ334516.1	85	60856	61203	-1	E											0
MZ334516_MZ334516.1_86	MZ334516	MZ334516.1	86	61194	61490	-1	E											0
MZ334516_MZ334516.1_87	MZ334516	MZ334516.1	87	61487	61999	-1	E											0
MZ334516_MZ334516.1_88	MZ334516	MZ334516.1	88	62045	62326	-1	E											0
MZ334516_MZ334516.1_89	MZ334516	MZ334516.1	89	62464	62883	-1	E											0
MZ334516_MZ334516.1_90	MZ334516	MZ334516.1	90	62886	63311	-1	E											0
MZ334516_MZ334516.1_91	MZ334516	MZ334516.1	91	63459	63725	-1	E											0
MZ334516_MZ334516.1_92	MZ334516	MZ334516.1	92	63722	64132	-1	E											0
MZ334516_MZ334516.1_93	MZ334516	MZ334516.1	93	64182	65978	-1	D										Helicase C-terminal domain [PF13307.9]; Type III restriction enzyme, res subunit [PF04851.18]	0
MZ334516_MZ334516.1_94	MZ334516	MZ334516.1	94	66396	66725	-1	E											0
MZ334516_MZ334516.1_95	MZ334516	MZ334516.1	95	66733	67386	-1	E											0
MZ334516_MZ334516.1_96	MZ334516	MZ334516.1	96	67531	68382	-1	E											0
MZ334516_MZ334516.1_97	MZ334516	MZ334516.1	97	68392	68577	-1	E											0
MZ334516_MZ334516.1_98	MZ334516	MZ334516.1	98	68577	68753	-1	E											0
MZ334516_MZ334516.1_99	MZ334516	MZ334516.1	99	69035	69304	-1	E											0
MZ334516_MZ334516.1_100	MZ334516	MZ334516.1	100	69301	69672	-1	E											0
MZ334516_MZ334516.1_101	MZ334516	MZ334516.1	101	69691	70359	-1	E											0
MZ334516_MZ334516.1_102	MZ334516	MZ334516.1	102	70359	70478	-1	E											0
MZ334516_MZ334516.1_103	MZ334516	MZ334516.1	103	70478	70726	-1	E											0
MZ334516_MZ334516.1_104	MZ334516	MZ334516.1	104	70730	70837	-1	E											0
MZ334516_MZ334516.1_105	MZ334516	MZ334516.1	105	70837	71109	-1	E											0
MZ334516_MZ334516.1_106	MZ334516	MZ334516.1	106	71106	71249	-1	E											0
MZ334516_MZ334516.1_107	MZ334516	MZ334516.1	107	71246	71476	-1	E											0
MZ334516_MZ334516.1_108	MZ334516	MZ334516.1	108	71477	71617	-1	E											0
MZ334516_MZ334516.1_109	MZ334516	MZ334516.1	109	71626	71916	-1	E											0
MZ334516_MZ334516.1_110	MZ334516	MZ334516.1	110	72203	72550	-1	E											0
MZ334516_MZ334516.1_111	MZ334516	MZ334516.1	111	72556	72885	-1	E											0
MZ334516_MZ334516.1_112	MZ334516	MZ334516.1	112	72886	73017	-1	E											0
MZ334516_MZ334516.1_113	MZ334516	MZ334516.1	113	73120	73998	-1	E											0
MZ334516_MZ334516.1_114	MZ334516	MZ334516.1	114	75502	76158	-1	E											0
