NZ_ATCL01000020.1_347	K00023	1.1.1.36
	4e-45	151.1
NZ_ATCL01000009.1_88	K00023	1.1.1.36
	1.4e-36	123.1
NZ_ATCL01000020.1_347	K00023	1.1.1.36
	4.8e-35	117.8
NZ_ATCL01000022.1_227	K00023	1.1.1.36
	1.5e-31	106.5
NZ_ATCL01000009.1_234	K00024	1.1.1.37
	3.9e-151	499.8
NZ_ATCL01000009.1_234	K00024	1.1.1.37
	3.4e-79	263.4
NZ_ATCL01000009.1_344	K00024	1.1.1.37
	3.1e-69	230.9
NZ_ATCL01000009.1_344	K00024	1.1.1.37
	1.3e-36	123.6
NZ_ATCL01000009.1_107	K00024	1.1.1.37
	4e-36	122.1
NZ_ATCL01000009.1_344	K00026,K00024,K00025	1.1.1.37
	1.4e-37	126.7
NZ_ATCL01000009.1_107	K00026,K00024,K00025	1.1.1.37
	2e-33	113.1
NZ_ATCL01000009.1_234	K00026,K00024,K00025	1.1.1.37
	2.6e-33	112.6
NZ_ATCL01000021.1_75	K00029,K00625	1.1.1.40	6.7e-142	471.4
NZ_ATCL01000021.1_75	K00029,K00625	1.1.1.40	1.3e-117	391.0
NZ_ATCL01000014.1_157	K00029,K00625	1.1.1.40	1.9e-48	162.3
NZ_ATCL01000014.1_157	K00029,K00625	1.1.1.40	7.2e-48	160.5
NZ_ATCL01000014.1_157	K00029,K00625	1.1.1.40	2.1e-44	148.9
NZ_ATCL01000009.1_233	K00031	1.1.1.42
	1.8e-210	398.5
NZ_ATCL01000009.1_233	K00031	1.1.1.42
	3.2e-145	281.2
NZ_ATCL01000009.1_221	K00031	1.1.1.42
	4e-10	27.3
NZ_ATCL01000009.1_233	K00031	1.1.1.42
	4e-160	209.1
NZ_ATCL01000009.1_233	K00031	1.1.1.42
	3.2e-145	197.6
NZ_ATCL01000014.1_401	K00033	1.1.1.44
	1.9e-81	271.3
NZ_ATCL01000014.1_401	K00033	1.1.1.44
	8.8e-37	124.3
NZ_ATCL01000014.1_414	K00033	1.1.1.44
	1.3e-30	103.6
NZ_ATCL01000014.1_401	K00033	1.1.1.44
	1.6e-30	103.5
NZ_ATCL01000014.1_401	K00033	1.1.1.44
	8.4e-30	100.9
NZ_ATCL01000009.1_153	K00035	1.1.1.48
	2e-26	89.6
NZ_ATCL01000020.1_666	K00035	1.1.1.48
	1.7e-18	64.0
NZ_ATCL01000014.1_103	K00035	1.1.1.48
	9.3e-16	54.7
NZ_ATCL01000020.1_603	K00035	1.1.1.48
	6.6e-13	45.8
NZ_ATCL01000020.1_760	K00035	1.1.1.48
	5.3e-10	36.2
NZ_ATCL01000014.1_668	K00036	1.1.1.49
	4.3e-19	65.8
NZ_ATCL01000022.1_92	K00036	1.1.1.49
	1.7e-10	37.7
NZ_ATCL01000022.1_227	K00039	1.1.1.56
	1.5e-27	93.8
NZ_ATCL01000022.1_85	K00039	1.1.1.56
	6.8e-19	65.7
NZ_ATCL01000014.1_383	K00039	1.1.1.56
	1.9e-39	133.0
NZ_ATCL01000014.1_383	K00039	1.1.1.56
	1.2e-32	110.4
NZ_ATCL01000022.1_85	K00039	1.1.1.56
	8.6e-30	101.2
NZ_ATCL01000002.1_17	K00040,K00045	1.1.1.57	3.9e-14	48.3
NZ_ATCL01000002.1_17	K00040,K00854	1.1.1.57	8.7e-12	40.8
NZ_ATCL01000002.1_17	K00040	1.1.1.57
	5.9e-24	79.9
NZ_ATCL01000002.1_17	K00040	1.1.1.57
	3.2e-23	78.2
NZ_ATCL01000002.1_17	K00040	1.1.1.57
	1.8e-19	66.2
NZ_ATCL01000002.1_17	K00040	1.1.1.57
	6.6e-10	34.7
NZ_ATCL01000002.1_17	K00040	1.1.1.57
	4.1e-31	103.0
NZ_ATCL01000002.1_17	K00041	1.1.1.58
	9.1e-23	77.1
NZ_ATCL01000020.1_587	K00043	1.1.1.61
	7.3e-61	202.6
NZ_ATCL01000020.1_587	K00043	1.1.1.61
	2.7e-56	187.2
NZ_ATCL01000020.1_587	K00043	1.1.1.61
	1.1e-47	157.5
NZ_ATCL01000020.1_587	K00043	1.1.1.61
	3.8e-46	152.7
NZ_ATCL01000020.1_587	K00043	1.1.1.61
	1.1e-41	139.3
NZ_ATCL01000020.1_689	K00044,K10251	1.1.1.62	3e-27	92.2
NZ_ATCL01000020.1_919	K00044,K10251	1.1.1.62	7.9e-21	71.5
NZ_ATCL01000014.1_529	K00044,K10251	1.1.1.62	5e-17	59.2
NZ_ATCL01000022.1_227	K00044,K10251	1.1.1.62	2e-15	54.0
NZ_ATCL01000014.1_380	K00044,K10251	1.1.1.62	3e-14	50.1
NZ_ATCL01000020.1_347	K00046,K00065	1.1.1.69	3.2e-38	128.2
NZ_ATCL01000014.1_383	K00046,K00065	1.1.1.69	4.4e-33	112.1
NZ_ATCL01000022.1_85	K00046,K00065	1.1.1.69	1.4e-31	106.9
NZ_ATCL01000022.1_227	K00046,K00065	1.1.1.69	8.2e-31	104.3
NZ_ATCL01000020.1_703	K00046,K00065	1.1.1.69	3.8e-30	102.1
NZ_ATCL01000022.1_117	K00050	1.1.1.81
	1.6e-51	171.2
NZ_ATCL01000022.1_117	K00050	1.1.1.81
	1.4e-51	171.2
NZ_ATCL01000022.1_117	K00050	1.1.1.81
	1.4e-50	168.3
NZ_ATCL01000014.1_486	K00050	1.1.1.81
	3.3e-37	124.7
NZ_ATCL01000014.1_486	K00050	1.1.1.81
	5.7e-37	124.0
NZ_ATCL01000009.1_233	K00052	1.1.1.85
	1.1e-60	94.5
NZ_ATCL01000009.1_233	K00052	1.1.1.85
	6.1e-63	81.9
NZ_ATCL01000009.1_233	K00052	1.1.1.85
	1.1e-60	105.2
NZ_ATCL01000009.1_233	K00052	1.1.1.85
	6.1e-63	101.2
NZ_ATCL01000020.1_25	K00055	1.1.1.90
	7e-20	62.5
NZ_ATCL01000020.1_863	K00055	1.1.1.90
	1.9e-23	53.5
NZ_ATCL01000020.1_863	K00055	1.1.1.90
	1.2e-21	43.0
NZ_ATCL01000020.1_863	K00055	1.1.1.90
	1.9e-23	31.2
NZ_ATCL01000014.1_176	K00055	1.1.1.90
	1.7e-10	28.2
NZ_ATCL01000022.1_117	K00058,K00100	1.1.1.95
	7.4e-21	71.7
NZ_ATCL01000014.1_486	K00058,K00100	1.1.1.95
	3.5e-20	69.1
NZ_ATCL01000009.1_275	K00058,K00100	1.1.1.95
	2.8e-15	42.5
NZ_ATCL01000022.1_117	K00058,K04496	1.1.1.95
	1.6e-50	167.7
NZ_ATCL01000022.1_117	K00058,K04496	1.1.1.95
	2.9e-49	163.4
NZ_ATCL01000014.1_486	K00058,K04496	1.1.1.95
	1.3e-45	152.0
NZ_ATCL01000014.1_486	K00058,K04496	1.1.1.95
	8.5e-45	149.4
NZ_ATCL01000009.1_275	K00058,K04496	1.1.1.95
	5e-32	106.9
NZ_ATCL01000014.1_486	K00058	1.1.1.95
	9.5e-64	211.2
NZ_ATCL01000022.1_117	K00058	1.1.1.95
	3.6e-47	156.8
NZ_ATCL01000014.1_486	K00058	1.1.1.95
	2.5e-44	147.7
NZ_ATCL01000014.1_486	K00058	1.1.1.95
	6.8e-43	143.6
NZ_ATCL01000009.1_275	K00058	1.1.1.95
	6.3e-37	122.9
NZ_ATCL01000020.1_863	K00060	1.1.1.103
	1.6e-27	59.5
NZ_ATCL01000014.1_446	K00060	1.1.1.103
	6.4e-15	52.1
NZ_ATCL01000014.1_482	K00060	1.1.1.103
	5.4e-13	45.2
NZ_ATCL01000014.1_431	K00060	1.1.1.103
	1.4e-10	38.2
NZ_ATCL01000014.1_421	K00060	1.1.1.103
	5.2e-10	36.1
NZ_ATCL01000020.1_347	K00061	1.1.1.-
	1.7e-13	47.5
NZ_ATCL01000014.1_383	K00061	1.1.1.-
	1.5e-11	41.6
NZ_ATCL01000022.1_227	K00061	1.1.1.-
	3.9e-11	40.4
NZ_ATCL01000020.1_206	K00061	1.1.1.-
	4.5e-10	36.6
NZ_ATCL01000022.1_85	K00061	1.1.1.-
	7.4e-10	36.2
NZ_ATCL01000020.1_347	K00065	1.1.1.125
	3.1e-47	157.8
NZ_ATCL01000022.1_227	K00065	1.1.1.125
	5.7e-47	156.5
NZ_ATCL01000020.1_703	K00065	1.1.1.125
	9.9e-41	136.2
NZ_ATCL01000022.1_85	K00065	1.1.1.125
	3.1e-40	134.7
NZ_ATCL01000014.1_380	K00065	1.1.1.125
	1.4e-37	126.4
NZ_ATCL01000014.1_509	K00066	1.1.1.132
	8.7e-65	211.0
NZ_ATCL01000014.1_509	K00066	1.1.1.132
	4.8e-64	208.6
NZ_ATCL01000014.1_581	K00066	1.1.1.132
	6.1e-51	167.1
NZ_ATCL01000014.1_581	K00066	1.1.1.132
	3.3e-45	147.9
NZ_ATCL01000014.1_430	K00066	1.1.1.132
	8.2e-40	103.2
NZ_ATCL01000014.1_281	K00075	1.1.1.158
	4e-08	29.4
NZ_ATCL01000022.1_299	K00075	1.1.1.158
	6.5e-85	145.4
NZ_ATCL01000022.1_299	K00075	1.1.1.158
	3e-43	143.1
NZ_ATCL01000022.1_299	K00075	1.1.1.158
	6.5e-85	134.4
NZ_ATCL01000022.1_299	K00075	1.1.1.158
	3e-32	108.9
NZ_ATCL01000009.1_153	K00078	1.3.1.20	2.6e-25	84.1
NZ_ATCL01000020.1_603	K00078	1.3.1.20	5e-13	44.3
NZ_ATCL01000014.1_103	K00078	1.3.1.20	3.8e-11	39.9
NZ_ATCL01000020.1_666	K00078	1.3.1.20	1.8e-36	119.9
NZ_ATCL01000019.1_8	K00088,K00364	1.1.1.205	1.3e-158	413.8
NZ_ATCL01000014.1_463	K00088,K00364	1.1.1.205	9.8e-08	25.7
NZ_ATCL01000022.1_98	K00088,K00364	1.1.1.205	5.5e-66	217.8
NZ_ATCL01000019.1_8	K00088,K00364	1.1.1.205	1.3e-158	112.2
NZ_ATCL01000019.1_8	K00088	1.1.1.205
	1.7e-113	300.2
NZ_ATCL01000020.1_139	K00088	1.1.1.205
	2.1e-08	29.3
NZ_ATCL01000022.1_98	K00088	1.1.1.205
	1.6e-77	258.1
NZ_ATCL01000019.1_8	K00088	1.1.1.205
	7.9e-90	255.3
NZ_ATCL01000022.1_98	K00088	1.1.1.205
	1e-51	169.5
NZ_ATCL01000020.1_587	K00093	1.1.1.244
	2.5e-76	251.0
NZ_ATCL01000009.1_154	K00093	1.1.1.244
	1.6e-44	149.5
NZ_ATCL01000020.1_863	K00094	1.1.1.251
	1.2e-29	57.1
NZ_ATCL01000020.1_25	K00094	1.1.1.251
	1.4e-16	49.7
NZ_ATCL01000020.1_863	K00094	1.1.1.251
	1.2e-29	44.4
NZ_ATCL01000014.1_176	K00094	1.1.1.251
	1.3e-12	25.3
NZ_ATCL01000022.1_117	K00100,K00058	1.1.1.95
	5.1e-21	72.3
NZ_ATCL01000014.1_486	K00100,K00058	1.1.1.95
	1.7e-20	70.7
NZ_ATCL01000009.1_275	K00100,K00058	1.1.1.95
	3.1e-12	43.3
NZ_ATCL01000020.1_25	K00100,K00153,K00155	1.1.1.306
	3.7e-18	47.0
NZ_ATCL01000020.1_863	K00100,K00153,K00155	1.1.1.306
	3e-16	37.4
NZ_ATCL01000014.1_176	K00100,K00153,K00155	1.1.1.306
	5.3e-10	29.9
NZ_ATCL01000020.1_347	K00100,K00224
		1.4e-25	87.5
NZ_ATCL01000009.1_88	K00100,K00224
		1.2e-23	80.9
NZ_ATCL01000022.1_85	K00100,K00224
		4e-20	69.5
NZ_ATCL01000022.1_227	K00100,K00224
		5e-20	69.0
NZ_ATCL01000014.1_380	K00100,K00224
		2.5e-19	66.8
NZ_ATCL01000022.1_299	K00102,K00004	1.1.2.4	7.2e-07	25.2
NZ_ATCL01000014.1_281	K00102,K00004	1.1.2.4	5.2e-93	178.9
NZ_ATCL01000014.1_281	K00102,K00004	1.1.2.4	5.2e-93	128.5
NZ_ATCL01000014.1_281	K00102,K00004	1.1.2.4	1.9e-32	106.4
NZ_ATCL01000014.1_281	K00102,K00004	1.1.2.4	1.9e-32	106.4
NZ_ATCL01000014.1_281	K00107	1.1.3.37
	3.9e-10	36.5
NZ_ATCL01000014.1_281	K00107	1.1.3.37
	5e-10	36.0
NZ_ATCL01000014.1_637	K00108	1.1.99.1
	2.7e-63	46.0
NZ_ATCL01000014.1_637	K00108	1.1.99.1
	7.1e-61	200.9
NZ_ATCL01000014.1_637	K00108	1.1.99.1
	2.7e-63	163.8
NZ_ATCL01000020.1_787	K00108	1.1.99.1
	1.3e-38	124.5
NZ_ATCL01000020.1_787	K00108	1.1.99.1
	1.2e-34	108.9
NZ_ATCL01000020.1_753	K00109	1.1.99.2
	2.1e-12	32.5
NZ_ATCL01000020.1_753	K00109	1.1.99.2
	2.1e-12	32.5
NZ_ATCL01000020.1_575	K00109	1.1.99.2
	3.3e-09	32.4
NZ_ATCL01000022.1_49	K00109	1.1.99.2
	2e-09	32.1
NZ_ATCL01000014.1_245	K00109	1.1.99.2
	3.3e-12	29.8
NZ_ATCL01000020.1_20	K00120
		7.3e-106	350.4
NZ_ATCL01000022.1_227	K00120
		8.2e-44	146.4
NZ_ATCL01000014.1_380	K00120
		5.3e-39	130.7
NZ_ATCL01000022.1_85	K00120
		2.6e-36	122.0
NZ_ATCL01000014.1_383	K00120
		6.9e-34	114.0
NZ_ATCL01000020.1_816	K00120,K08319	1.1.-.-
	4.8e-11	40.0
NZ_ATCL01000020.1_587	K00120,K08325	1.1.-.-
	8.3e-24	81.1
NZ_ATCL01000009.1_154	K00120,K08325	1.1.-.-
	5.9e-101	335.2
NZ_ATCL01000009.1_154	K00120,K08325	1.1.-.-
	3e-98	326.3
NZ_ATCL01000009.1_154	K00120,K08325	1.1.-.-
	2e-73	244.7
NZ_ATCL01000020.1_587	K00120,K08325	1.1.-.-
	4.2e-37	125.4
NZ_ATCL01000022.1_85	K00120,K11163	1.1.-.-
	1.8e-22	76.7
NZ_ATCL01000020.1_347	K00120,K11163	1.1.-.-
	3.5e-22	75.7
NZ_ATCL01000020.1_703	K00120,K11163	1.1.-.-
	1.2e-19	67.6
NZ_ATCL01000014.1_380	K00120,K11163	1.1.-.-
	1e-18	64.5
NZ_ATCL01000020.1_669	K00120,K11163	1.1.-.-
	4.8e-30	100.9
NZ_ATCL01000020.1_25	K00121,K00001,K13953	1.1.1.284	4.5e-21	60.7
NZ_ATCL01000020.1_863	K00121,K00001,K13953	1.1.1.284	7.4e-32	57.9
NZ_ATCL01000020.1_863	K00121,K00001,K13953	1.1.1.284	7.4e-32	54.0
NZ_ATCL01000020.1_166	K00121,K00001,K13953	1.1.1.284	4.6e-20	38.8
NZ_ATCL01000020.1_166	K00121,K00001,K13953	1.1.1.284	4.6e-20	28.7
NZ_ATCL01000020.1_25	K00121,K00001,K13980,K13952,K13951	1.1.1.284	1.2e-21	58.9
NZ_ATCL01000020.1_863	K00121,K00001,K13980,K13952,K13951	1.1.1.284	2.7e-26	50.3
NZ_ATCL01000020.1_863	K00121,K00001,K13980,K13952,K13951	1.1.1.284	2.7e-26	42.8
NZ_ATCL01000020.1_853	K00121,K00001,K13980,K13952,K13951	1.1.1.284	3.6e-10	27.0
NZ_ATCL01000014.1_176	K00121,K00001,K13980,K13952,K13951	1.1.1.284	1.6e-12	26.3
NZ_ATCL01000020.1_25	K00121,K00001	1.1.1.284	6.3e-36	82.8
NZ_ATCL01000020.1_863	K00121,K00001	1.1.1.284	7.7e-26	48.0
NZ_ATCL01000020.1_863	K00121,K00001	1.1.1.284	7.7e-26	44.9
NZ_ATCL01000020.1_166	K00121,K00001	1.1.1.284	7.3e-16	35.8
NZ_ATCL01000014.1_176	K00121,K00001	1.1.1.284	1.4e-12	30.6
NZ_ATCL01000020.1_863	K00121,K14465	1.1.1.284	3.3e-28	56.1
NZ_ATCL01000020.1_25	K00121,K14465	1.1.1.284	2.7e-21	54.2
NZ_ATCL01000020.1_863	K00121,K14465	1.1.1.284	3.3e-28	44.8
NZ_ATCL01000014.1_176	K00121,K14465	1.1.1.284	1.8e-12	33.5
NZ_ATCL01000020.1_166	K00121,K14465	1.1.1.284	6.9e-12	25.8
