	fasta	scaffold	gene_position	start_position	end_position	strandedness	rank	viral_id	viral_hit	viral_RBH	viral_identity	viral_bitScore	viral_eVal	peptidase_id	peptidase_family	peptidase_hit	peptidase_RBH	peptidase_bitScore	peptidase_eVal	peptidase_identity	pfam_hits	vogdb_id	vogdb_hits	vogdb_categories	heme_regulatory_motif_count	is_transposon	amg_flags
QGNH01000153.1_25	QGNH01000153.1	QGNH01000153.1	25	17259	18365	1	E																		0	False	
QGNH01000153.1_26	QGNH01000153.1	QGNH01000153.1	26	18346	21786	1	D	YP_009792694.1	YP_009792694.1 hypothetical protein HOS14_gp028 [Bordetella phage vB_BbrM_PHB04]	False	0.436	110.0	9.672e-23								Inorganic Pyrophosphatase [PF18823.4]; Eukaryotic DNA topoisomerase I, catalytic core [PF01028.23]	VOG00976	sp|P68697|TOP1_VACCC DNA topoisomerase 1B; XhXs	Xh;Xs	0	False	V
QGNH01000153.1_27	QGNH01000153.1	QGNH01000153.1	27	21790	23268	1	E																		0	False	
QGNH01000153.1_28	QGNH01000153.1	QGNH01000153.1	28	23273	23773	1	E																		0	False	
QGNH01000153.1_29	QGNH01000153.1	QGNH01000153.1	29	23724	29021	1	E															VOG00107	sp|P20703|UVSW_BPT4 ATP-dependent DNA helicase uvsW; Xh	Xh	0	False	
QGNH01000153.1_30	QGNH01000153.1	QGNH01000153.1	30	29021	29278	1	E																		0	False	
QGNH01000153.1_31	QGNH01000153.1	QGNH01000153.1	31	29275	29499	1	E																		0	False	
QGNH01000153.1_32	QGNH01000153.1	QGNH01000153.1	32	29661	30578	1	E	YP_009216087.1	YP_009216087.1 head maturation protease [Bacillus phage Shanette]	False	0.449	124.0	8.762000000000001e-30												0	False	F
QGNH01000153.1_33	QGNH01000153.1	QGNH01000153.1	33	30590	31096	1	E																		0	False	F
QGNH01000153.1_34	QGNH01000153.1	QGNH01000153.1	34	31096	31620	1	E																		0	False	F
QGNH01000153.1_35	QGNH01000153.1	QGNH01000153.1	35	31679	33133	1	E	YP_009099063.1	YP_009099063.1 major head protein [Bacillus phage CP-51]	True	0.433	362.0	3.082e-108									VOG02591	sp|Q6Y7S3|CAPSD_BPPGK Major capsid protein; Xs	Xs	0	False	VF
QGNH01000153.1_36	QGNH01000153.1	QGNH01000153.1	36	33187	33810	1	E																		0	False	F
QGNH01000153.1_37	QGNH01000153.1	QGNH01000153.1	37	33820	34068	1	E																		0	False	F
QGNH01000153.1_38	QGNH01000153.1	QGNH01000153.1	38	34184	34501	1	E																		0	False	F
QGNH01000153.1_39	QGNH01000153.1	QGNH01000153.1	39	34515	35489	1	D	YP_009056237.1	YP_009056237.1 tail fiber protein [Vibrio phage ICP2_2013_A_Haiti]	False	0.342	62.0	4.689e-09								Collagen triple helix repeat (20 copies) [PF01391.21]	VOG01091	sp|B4YNE6|V6_SPTNK Collagen-like protein V6; Xu	Xu	0	False	F
