	fasta	scaffold	gene_position	start_position	end_position	strandedness	rank	ko_id	kegg_hit	viral_id	viral_hit	viral_RBH	viral_identity	viral_bitScore	viral_eVal	peptidase_id	peptidase_family	peptidase_hit	peptidase_RBH	peptidase_identity	peptidase_bitScore	peptidase_eVal	pfam_hits	vogdb_id	vogdb_hits	vogdb_categories	heme_regulatory_motif_count	is_transposon	amg_flags
NC_026599_19	NC_026599	NC_026599	19	8491	9291	1	D			YP_009125589.1	YP_009125589.1 COOH.NH2 ligase [Pseudomonas phage vB_PaeP_C2-10_Ab22]	True	0.985	555.0	5.187e-179								Phage phiEco32-like COOH.NH2 ligase-type 2 [PF14395.9]	VOG09361	REFSEQ COOH.NH2 ligase; Xu	Xu	0	False	
NC_026599_20	NC_026599	NC_026599	20	9284	9853	1	E			YP_009125590.1	YP_009125590.1 hypothetical protein VC51_gp22 [Pseudomonas phage vB_PaeP_C2-10_Ab22]	True	0.98	393.0	1.915e-124									VOG04834	REFSEQ hypothetical protein; Xu	Xu	0	False	
NC_026599_21	NC_026599	NC_026599	21	9829	11004	1	E			YP_009125591.1	YP_009125591.1 amidoligase enzyme [Pseudomonas phage vB_PaeP_C2-10_Ab22]	True	0.974	805.0	4.213e-263									VOG09364	REFSEQ amidoligase enzyme; Xu	Xu	0	False	
NC_026599_22	NC_026599	NC_026599	22	11016	12548	1	D			YP_009125592.1	YP_009125592.1 L-glutamine-D-fructose-6-phosphate aminotransferase [Pseudomonas phage vB_PaeP_C2-10_Ab22]	True	0.978	1053.0	0.0	MER0044865	C44	MER0044865 - glutamine-fructose-6-phosphate transaminase precursor ({Dictyostelium discoideum}) () [C44.A08]#C44#{peptidase unit: 2-189}~source AAL85526~	False	0.832	325.0	7.459e-95	Glutamine amidotransferase domain [PF13522.9]; Glutamine amidotransferase domain [PF13537.9]	VOG00288	sp|Q7T6X6|GFAT_MIMIV Probable glutamine--fructose-6-phosphate aminotransferase [isomerizing]; Xh	Xh	0	False	P
NC_026599_23	NC_026599	NC_026599	23	12558	12779	1	E			YP_009125593.1	YP_009125593.1 hypothetical protein VC51_gp25 [Pseudomonas phage vB_PaeP_C2-10_Ab22]	False	0.942	147.0	2.754e-41									VOG09359	REFSEQ hypothetical protein; Xu	Xu	0	False	
NC_026599_24	NC_026599	NC_026599	24	12910	13794	1	E			YP_009125594.1	YP_009125594.1 ribosomal protein S6 glutaminyl transferase [Pseudomonas phage vB_PaeP_C2-10_Ab22]	True	0.966	600.0	3.499e-194									VOG01461	sp|A0KFE0|RIMK_AERHH Probable alpha-L-glutamate ligase; Xh	Xh	0	False	
NC_026599_25	NC_026599	NC_026599	25	13794	14192	1	C	K19761	gamma-glutamylaminecyclotransferase [EC:2.3.2.-]	YP_009209362.1	YP_009209362.1 gamma-glutamyl cyclotransferase [Pseudomonas phage DL54]	False	1.0	282.0	5.5830000000000005e-87								Gamma-glutamyl cyclotransferase, AIG2-like [PF06094.15]	VOG01512	sp|Q58909|Y1514_METJA Putative gamma-glutamylcyclotransferase MJ1514; Xh	Xh	0	False	
NC_026599_26	NC_026599	NC_026599	26	14192	14569	1	E			YP_009125596.1	YP_009125596.1 hypothetical protein VC51_gp28 [Pseudomonas phage vB_PaeP_C2-10_Ab22]	False	0.974	259.0	3.586e-79									VOG10565	REFSEQ hypothetical protein; Xu	Xu	0	False	
NC_026599_27	NC_026599	NC_026599	27	14570	16279	1	D			YP_009125597.1	YP_009125597.1 DNA primase/helicase [Pseudomonas phage vB_PaeP_C2-10_Ab22]	True	0.995	1197.0	0.0								DnaB-like helicase C terminal domain [PF03796.18]; Toprim-like [PF13155.9]	VOG04360	sp|P04530|HELIC_BPT4 DnaB-like replicative helicase; XhXr	Xh;Xr	0	False	V
NC_026599_28	NC_026599	NC_026599	28	16263	16772	1	E			YP_009125598.1	YP_009125598.1 DNA polymerase exonuclease subunit [Pseudomonas phage vB_PaeP_C2-10_Ab22]	True	1.0	372.0	1.345e-117												0	False	
NC_026599_29	NC_026599	NC_026599	29	16739	17050	1	E			YP_009125599.1	YP_009125599.1 hypothetical protein VC51_gp31 [Pseudomonas phage vB_PaeP_C2-10_Ab22]	False	0.895	194.0	2.874e-57									VOG02095	REFSEQ hypothetical protein; Xu	Xu	0	False	
NC_026599_30	NC_026599	NC_026599	30	17086	17319	1	E			YP_008857832.1	YP_008857832.1 hypothetical protein phiIBBPAA2_0031 [Pseudomonas phage phiIBB-PAA2]	False	0.863	140.0	5.33e-39									VOG01556	REFSEQ hypothetical protein; Xu	Xu	0	False	
NC_026599_31	NC_026599	NC_026599	31	17300	17491	1	E			YP_009125601.1	YP_009125601.1 hypothetical protein VC51_gp33 [Pseudomonas phage vB_PaeP_C2-10_Ab22]	False	0.984	133.0	7.889e-37									VOG14158	REFSEQ hypothetical protein; Xu	Xu	0	False	
NC_026599_32	NC_026599	NC_026599	32	17478	17642	1	E			YP_009125602.1	YP_009125602.1 hypothetical protein VC51_gp34 [Pseudomonas phage vB_PaeP_C2-10_Ab22]	False	0.983	112.0	9.82e-30									VOG14159	REFSEQ hypothetical protein; Xu	Xu	0	False	
NC_026599_33	NC_026599	NC_026599	33	17633	17917	1	E			YP_009125603.1	YP_009125603.1 holin [Pseudomonas phage vB_PaeP_C2-10_Ab22]	False	0.974	195.0	9.828000000000001e-58									VOG00252	REFSEQ holin; Xu	Xu	0	False	
NC_026599_34	NC_026599	NC_026599	34	17988	18497	1	E			YP_009125604.1	YP_009125604.1 tail length tape measure protein [Pseudomonas phage vB_PaeP_C2-10_Ab22]	True	0.976	350.0	6.359e-110									VOG01076	REFSEQ hypothetical protein; Xu	Xu	0	False	
NC_026599_35	NC_026599	NC_026599	35	18526	18699	1	E			YP_009007822.1	YP_009007822.1 hypothetical protein CF76_gp30 [Pseudomonas phage TL]	False	0.948	116.0	6.604000000000001e-31									VOG14157	REFSEQ hypothetical protein; Xu	Xu	0	False	
NC_026599_36	NC_026599	NC_026599	36	18700	20337	1	D			YP_009125606.1	YP_009125606.1 DNA polymerase [Pseudomonas phage vB_PaeP_C2-10_Ab22]	True	0.973	1118.0	0.0								DNA polymerase family A [PF00476.23]	VOG00075	sp|O64235|DPOL_BPMD2 DNA polymerase; XhXr	Xh;Xr	0	False	V
NC_026599_37	NC_026599	NC_026599	37	20407	20961	1	E			YP_001671910.1	YP_001671910.1 Gp2.5-like ssDNA binding protein and ssDNA annealing protein [Bruynoghevirus LUZ24]	True	0.964	376.0	1.612e-118									VOG00262	sp|P20313|SSB_BPT3 Single-stranded DNA-binding protein; Xr	Xr	0	False	V
NC_026599_38	NC_026599	NC_026599	38	20939	21442	1	D			YP_008857841.1	YP_008857841.1 endolysin; inhibits RNA polymerase [Pseudomonas phage phiIBB-PAA2]	False	0.961	340.0	2.114e-106								dATP/dGTP diphosphohydrolase, N-terminal [PF18909.3]	VOG06967	REFSEQ putative protein 580; Xu	Xu	0	False	
NC_026599_39	NC_026599	NC_026599	39	21414	21698	1	E			YP_009125609.1	YP_009125609.1 hypothetical protein VC51_gp41 [Pseudomonas phage vB_PaeP_C2-10_Ab22]	False	0.967	194.0	3.481e-57									VOG10567	REFSEQ hypothetical protein; Xu	Xu	0	False	
NC_026599_40	NC_026599	NC_026599	40	21698	22147	1	D			YP_009125610.1	YP_009125610.1 HNH endonuclease [Pseudomonas phage vB_PaeP_C2-10_Ab22]	False	1.0	332.0	3.577e-104								HNH endonuclease [PF13392.9]	VOG01981	REFSEQ HNH endonuclease; Xu	Xu	0	False	
NC_026599_41	NC_026599	NC_026599	41	22232	23062	1	D			YP_009125611.1	YP_009125611.1 exonuclease [Pseudomonas phage vB_PaeP_C2-10_Ab22]	True	1.0	602.0	2.255e-195								5'-3' exonuclease, C-terminal SAM fold [PF01367.23]	VOG07202	sp|P13319|RNH_BPT4 Ribonuclease H; Xr	Xr	0	False	V
NC_026599_42	NC_026599	NC_026599	42	23037	24020	1	E			YP_009125612.1	YP_009125612.1 hypothetical protein VC51_gp44 [Pseudomonas phage vB_PaeP_C2-10_Ab22]	True	0.99	686.0	3.268e-223									VOG00095	REFSEQ nucleotidyltransferase; Xu	Xu	0	False	
NC_026599_43	NC_026599	NC_026599	43	24215	24976	1	E			YP_009125614.1	YP_009125614.1 hypothetical protein VC51_gp46 [Pseudomonas phage vB_PaeP_C2-10_Ab22]	True	1.0	544.0	1.395e-175									VOG01525	sp|O64245|VG54_BPMD2 Gene 54 protein; Xu	Xu	0	False	
NC_026599_44	NC_026599	NC_026599	44	24973	25191	1	E			YP_009125615.1	YP_009125615.1 hypothetical protein VC51_gp47 [Pseudomonas phage vB_PaeP_C2-10_Ab22]	False	1.0	155.0	3.395e-44									VOG06219	REFSEQ hypothetical protein; Xu	Xu	0	False	
NC_026599_45	NC_026599	NC_026599	45	25195	25404	1	E			YP_001671919.1	YP_001671919.1 hypothetical protein PPLUZ24_gp46 [Bruynoghevirus LUZ24]	False	0.99	147.0	2.252e-41									VOG00105	REFSEQ hypothetical protein; Xu	Xu	0	False	
NC_026599_46	NC_026599	NC_026599	46	25391	25597	1	E			YP_009125617.1	YP_009125617.1 hypothetical protein VC51_gp49 [Pseudomonas phage vB_PaeP_C2-10_Ab22]	False	0.877	126.0	2.2180000000000003e-34									VOG14156	REFSEQ hypothetical protein; Xu	Xu	0	False	
NC_026599_47	NC_026599	NC_026599	47	25575	25670	1	E																				0	False	
NC_026599_48	NC_026599	NC_026599	48	25975	26331	-1	E			YP_009639037.1	YP_009639037.1 hypothetical protein FGG60_gp51 [Pseudomonas phage PaP4]	False	0.95	238.0	4.765e-72									VOG01493	REFSEQ hypothetical protein; Xu	Xu	0	False	
NC_026599_49	NC_026599	NC_026599	49	26346	27233	-1	E			YP_009125620.1	YP_009125620.1 virion structural protein [Pseudomonas phage vB_PaeP_C2-10_Ab22]	True	0.983	614.0	8.128000000000001e-199									VOG02042	REFSEQ virion structural protein; Xu	Xu	0	False	
NC_026599_50	NC_026599	NC_026599	50	27245	30412	-1	E			YP_009125621.1	YP_009125621.1 virion structural protein [Pseudomonas phage vB_PaeP_C2-10_Ab22]	True	0.926	2046.0	0.0									VOG10568	REFSEQ virion structural protein; Xu	Xu	0	False	
NC_026599_51	NC_026599	NC_026599	51	30563	32077	-1	E			YP_009125622.1	YP_009125622.1 virion structural protein [Pseudomonas phage vB_PaeP_C2-10_Ab22]	True	0.882	925.0	1.095e-302									VOG10569	REFSEQ virion structural protein; Xu	Xu	0	False	
NC_026599_52	NC_026599	NC_026599	52	32082	32462	-1	E			YP_008857853.1	YP_008857853.1 virion structural protein [Pseudomonas phage phiIBB-PAA2]	False	0.897	238.0	7.014000000000001e-72									VOG14155	REFSEQ virion structural protein; Xu	Xu	0	False	
NC_026599_53	NC_026599	NC_026599	53	32462	33403	-1	E			YP_009125624.1	YP_009125624.1 hypothetical protein VC51_gp56 [Pseudomonas phage vB_PaeP_C2-10_Ab22]	True	0.919	603.0	6.846e-195									VOG04600	REFSEQ hypothetical protein; Xu	Xu	0	False	
NC_026599_54	NC_026599	NC_026599	54	33384	33818	-1	E			YP_009125625.1	YP_009125625.1 hypothetical protein VC51_gp57 [Pseudomonas phage vB_PaeP_C2-10_Ab22]	False	1.0	312.0	2.758e-97									VOG10571	REFSEQ hypothetical protein; Xu	Xu	0	False	
NC_026599_55	NC_026599	NC_026599	55	33815	34504	-1	E			YP_009125626.1	YP_009125626.1 hypothetical protein VC51_gp58 [Pseudomonas phage vB_PaeP_C2-10_Ab22]	True	0.989	480.0	6.843000000000002e-154									VOG14153	REFSEQ hypothetical protein; Xu	Xu	0	False	
NC_026599_56	NC_026599	NC_026599	56	34501	36042	-1	E			YP_009125627.1	YP_009125627.1 virion structural protein [Pseudomonas phage vB_PaeP_C2-10_Ab22]	True	1.0	1102.0	0.0									VOG02201	REFSEQ tail fiber protein; host specificity; Xu	Xu	0	False	
NC_026599_57	NC_026599	NC_026599	57	36051	36698	-1	E			YP_009209330.1	YP_009209330.1 tail protein [Pseudomonas phage DL54]	True	0.966	439.0	4.509e-140												0	False	
NC_026599_58	NC_026599	NC_026599	58	36688	36936	-1	E			YP_009125629.1	YP_009125629.1 hypothetical protein VC51_gp61 [Pseudomonas phage vB_PaeP_C2-10_Ab22]	False	0.858	148.0	1.214e-41									VOG14154	REFSEQ hypothetical protein; Xu	Xu	0	False	
NC_026599_59	NC_026599	NC_026599	59	36920	37111	-1	E			YP_008857860.1	YP_008857860.1 hypothetical protein phiIBBPAA2_0057 [Pseudomonas phage phiIBB-PAA2]	False	0.869	116.0	6.531000000000001e-31									VOG01015	sp|Q9XJQ9|GPL_BPPM2 Uncharacterized protein Gp-l; Xu	Xu	0	False	
NC_026599_60	NC_026599	NC_026599	60	37122	37748	-1	E			YP_008857861.1	YP_008857861.1 virion structural protein [Pseudomonas phage phiIBB-PAA2]	True	0.974	429.0	1.178e-136									VOG09341	REFSEQ virion structural protein; Xu	Xu	0	False	
NC_026599_61	NC_026599	NC_026599	61	37752	38072	-1	E			YP_008857862.1	YP_008857862.1 hypothetical protein phiIBBPAA2_0059 [Pseudomonas phage phiIBB-PAA2]	False	0.959	216.0	9.375e-65									VOG10572	REFSEQ hypothetical protein; Xu	Xu	0	False	
NC_026599_62	NC_026599	NC_026599	62	38121	39074	-1	D			YP_008857863.1	YP_008857863.1 major head protein [Pseudomonas phage phiIBB-PAA2]	True	0.952	636.0	3.6019999999999997e-206								Family of unknown function (DUF5309) [PF17236.5]	VOG02591	sp|Q6Y7S3|CAPSD_BPPGK Major capsid protein; Xs	Xs	0	False	V
NC_026599_63	NC_026599	NC_026599	63	39093	40088	-1	E			YP_009125634.1	YP_009125634.1 head scaffolding protein [Pseudomonas phage vB_PaeP_C2-10_Ab22]	True	0.865	596.0	6.287e-192									VOG09340	REFSEQ head scaffolding protein; Xu	Xu	0	False	
NC_026599_64	NC_026599	NC_026599	64	40088	40330	-1	E			YP_008857865.2	YP_008857865.2 hypothetical protein phiIBBPAA2_0062 [Pseudomonas phage phiIBB-PAA2]	False	0.935	159.0	1.5579999999999998e-45									VOG10573	REFSEQ hypothetical protein; Xu	Xu	0	False	
NC_026599_65	NC_026599	NC_026599	65	40333	42453	-1	E			YP_008857866.1	YP_008857866.1 portal protein [Pseudomonas phage phiIBB-PAA2]	True	0.937	1388.0	0.0									VOG00516	sp|P03728|PORTL_BPT7 Portal protein; XpXrXs	Xs;Xr;Xp	0	False	VF
NC_026599_66	NC_026599	NC_026599	66	42453	43901	-1	C	K06909	phage terminase large subunit	YP_009007855.1	YP_009007855.1 terminase large subunit [Pseudomonas phage TL]	True	1.0	1035.0	0.0								Terminase RNaseH-like domain [PF17289.5]; Phage terminase large subunit [PF04466.16]	VOG02286	REFSEQ terminase large subunit; Xu	Xu	0	False	F
NC_026599_67	NC_026599	NC_026599	67	43901	44299	-1	D			YP_009125638.1	YP_009125638.1 putative baseplate hub protein [Pseudomonas phage vB_PaeP_C2-10_Ab22]	False	1.0	283.0	1.579e-87								Phage lysozyme [PF00959.22]				0	False	F
NC_026599_68	NC_026599	NC_026599	68	44331	44789	-1	E			YP_009125639.1	YP_009125639.1 terminase small subunit [Pseudomonas phage vB_PaeP_C2-10_Ab22]	False	0.933	299.0	9.884e-93									VOG02077	REFSEQ hypothetical protein; Xu	Xu	0	False	F
