	fasta	scaffold	gene_position	start_position	end_position	strandedness	rank	ko_id	kegg_hit	peptidase_id	peptidase_family	peptidase_hit	peptidase_RBH	peptidase_bitScore	peptidase_eVal	peptidase_identity	pfam_hits	heme_regulatory_motif_count
NC_049364_NC_049364_32	NC_049364	NC_049364	32	20363	20620	-1	E											0
NC_049364_NC_049364_33	NC_049364	NC_049364	33	20796	21227	-1	E											0
NC_049364_NC_049364_34	NC_049364	NC_049364	34	21229	21534	-1	D										Protein of unknwon function (DUF3310) [PF11753.11]	0
NC_049364_NC_049364_35	NC_049364	NC_049364	35	21535	21654	-1	E											0
NC_049364_NC_049364_36	NC_049364	NC_049364	36	21712	22653	-1	C	K06223	DNA adenine methylase [EC:2.1.1.72]								D12 class N6 adenine-specific DNA methyltransferase [PF02086.18]	0
NC_049364_NC_049364_37	NC_049364	NC_049364	37	22892	23002	-1	E											0
NC_049364_NC_049364_38	NC_049364	NC_049364	38	23038	23340	-1	E											0
NC_049364_NC_049364_39	NC_049364	NC_049364	39	23427	23936	-1	E											0
NC_049364_NC_049364_40	NC_049364	NC_049364	40	23933	24148	-1	E											0
NC_049364_NC_049364_41	NC_049364	NC_049364	41	24161	24520	-1	D										Lactococcus phage single-stranded DNA binding protein [PF16773.8]	0
NC_049364_NC_049364_42	NC_049364	NC_049364	42	24524	25078	-1	D										Protein of unknown function (DUF1071) [PF06378.14]	0
NC_049364_NC_049364_43	NC_049364	NC_049364	43	25075	25575	-1	D										HNH endonuclease [PF13392.9]; NUMOD4 motif [PF07463.14]; NUMOD1 domain [PF07453.16]	0
NC_049364_NC_049364_44	NC_049364	NC_049364	44	25572	25679	-1	E											0
NC_049364_NC_049364_45	NC_049364	NC_049364	45	25666	25932	-1	E											0
NC_049364_NC_049364_46	NC_049364	NC_049364	46	25886	26176	-1	E											0
NC_049364_NC_049364_47	NC_049364	NC_049364	47	26173	26559	-1	E											0
NC_049364_NC_049364_48	NC_049364	NC_049364	48	26616	26873	-1	E											0
NC_049364_NC_049364_49	NC_049364	NC_049364	49	26866	27816	-1	D										AAA domain [PF13481.9]	0
NC_049364_NC_049364_50	NC_049364	NC_049364	50	27910	28137	-1	E											0
NC_049364_NC_049364_51	NC_049364	NC_049364	51	28179	28343	-1	E											0
NC_049364_NC_049364_52	NC_049364	NC_049364	52	29307	29495	-1	E											0
NC_049364_NC_049364_53	NC_049364	NC_049364	53	29626	29754	1	E											0
NC_049364_NC_049364_54	NC_049364	NC_049364	54	29759	29890	1	E											0
NC_049364_NC_049364_55	NC_049364	NC_049364	55	29887	30369	1	D										Lactococcus phage M3 protein [PF07066.14]	0
NC_049364_NC_049364_56	NC_049364	NC_049364	56	30366	30509	1	E											0
NC_049364_NC_049364_57	NC_049364	NC_049364	57	30527	30694	1	E											0
