	fasta	scaffold	gene_position	start_position	end_position	strandedness	rank	ko_id	kegg_hit	viral_id	viral_hit	viral_RBH	viral_identity	viral_bitScore	viral_eVal	peptidase_id	peptidase_family	peptidase_hit	peptidase_RBH	peptidase_identity	peptidase_bitScore	peptidase_eVal	pfam_hits	cazy_ids	cazy_hits	cazy_subfam_ec	cazy_best_hit	vogdb_id	vogdb_hits	vogdb_categories	heme_regulatory_motif_count	is_transposon	amg_flags
NC_049965.1_11	NC_049965.1	NC_049965.1	11	6715	7557	1	D			YP_009910339.1	YP_009910339.1 head fiber protein [Bacillus phage vB_BveP-Goe6]	True	0.914	537	1.45e-172								Head fiber protein [PF11133.11]					VOG01102	sp|P11186|VG85_BPNF Head fiber protein; XpXs	Xs;Xp	0	False	V
NC_049965.1_12	NC_049965.1	NC_049965.1	12	7571	9370	1	D			YP_009910340.1	YP_009910340.1 tail protein [Bacillus phage vB_BveP-Goe6]	True	0.96	1211	0.0								Caudoviral major tail protein N-terminus [PF16838.8]					VOG07463	sp|P07534|DIT9_BPPZA Tail knob protein gp9; XhXpXrXs	Xs;Xr;Xh;Xp	0	False	V
NC_049965.1_13	NC_049965.1	NC_049965.1	13	9375	10304	1	D			YP_009910341.1	YP_009910341.1 upper collar connector [Bacillus phage vB_BveP-Goe6]	True	0.95	619	2.608e-200								Phage Connector (GP10) [PF05352.15]					VOG07464	sp|P04332|PORTL_BPPH2 Portal protein; XhXpXrXs	Xs;Xr;Xh;Xp	0	False	V
NC_049965.1_14	NC_049965.1	NC_049965.1	14	10297	11178	1	E			YP_009910342.1	YP_009910342.1 adaptor Ad4 [Bacillus phage vB_BveP-Goe6]	True	0.914	561	8.677e-181													VOG02160	sp|P68930|TUB11_BPPH2 Proximal tail tube connector protein; XhXpXrXs	Xs;Xr;Xh;Xp	0	False	V
NC_049965.1_15	NC_049965.1	NC_049965.1	15	11191	13755	1	D			YP_009910343.1	YP_009910343.1 pre-neck appendage protein [Bacillus phage vB_BveP-Goe6]	True	0.95	1705	0.0	MER0151381	G02	MER0151381 - pre-neck appendage protein (Bacillus phage phi29) () [G02.001]#G02#{peptidase unit: 692-854}~source VG12_BPPH2~	False	0.965	333.0	1.237e-93	Peptidase_G2, IMC autoproteolytic cleavage domain [PF11962.11]; Pectate lyase superfamily protein [PF12708.10]								0	False	P
NC_049965.1_16	NC_049965.1	NC_049965.1	16	13767	14861	1	D			YP_009910344.1	YP_009910344.1 tail-type lysozyme domain-containing protein [Bacillus phage vB_BveP-Goe6]	True	1.0	791	7.302e-259	MER0127161	M23B	MER0127161 - gp13 peptidase (bacteriophage phi-29) () [M23.008]#M23B#{peptidase unit: 132-292}~source VG13_BPPH2~	True	1.0	362.0	2.857e-110	Phage tail lysozyme [PF18013.4]; Prophage endopeptidase tail [PF06605.14]					VOG09659	sp|P07538|GP13_BPPZA Morphogenesis protein 1; XhXpXs	Xs;Xh;Xp	0	False	VPF
NC_049965.1_17	NC_049965.1	NC_049965.1	17	14880	15275	1	D			YP_009910345.1	YP_009910345.1 holin family protein [Bacillus phage vB_BveP-Goe6]	False	0.924	256	5.996000000000001e-78								Bacteriophage holin family [PF05105.15]					VOG07462	sp|Q92FD1|Y175_LISIN Uncharacterized protein Lin0175; Xh	Xh	0	False	F
NC_049965.1_18	NC_049965.1	NC_049965.1	18	15277	16053	1	C	K01185	lysozyme [EC:3.2.1.17]	YP_009910346.1	YP_009910346.1 endolysin [Bacillus phage vB_BveP-Goe6]	True	0.931	505	6.35e-162								Phage lysozyme [PF00959.22]; LysM domain [PF01476.23]	CBM50; GH24	CBM50 Modules of approx. 50 residues found attached to various enzymes from families GH18, GH19, GH23, GH24, GH25 and GH73, i.e. enzymes cleaving either chitin or peptidoglycan. Binding to chitopentaose demonstrated in the case of Pteris ryukyuensis chitinase A [Ohnuma T et al. (2008) J. Biol. Chem. 283:5178-87 (PMID: 18083709)]. CBM50 modules are also found in a multitude of other enzymes targeting the petidoglycan such as peptidases and amidases. These enzymes are not reported in the list below.; GH24 lysozyme (EC 3.2.1.17)	3.2.1.14,3.2.1.17,3.2.1.96,3.2.1.-,4.2.2.n1; 3.2.1.17	GH24.hmm				0	False	F
NC_049965.1_19	NC_049965.1	NC_049965.1	19	16064	17062	1	D			YP_009910347.1	YP_009910347.1 terminase [Bacillus phage vB_BveP-Goe6]	True	0.975	684	1.458e-222								Podovirus DNA encapsidation protein (Gp16) [PF05894.15]					VOG04092	sp|P07541|PKG16_BPPZA DNA packaging protein; XhXr	Xr;Xh	0	False	VF
NC_049965.1_20	NC_049965.1	NC_049965.1	20	17093	17206	-1	E			YP_009910348.1	YP_009910348.1 hypothetical protein H3014_gp06 [Bacillus phage vB_BveP-Goe6]	False	1.0	82	1.652e-19													VOG09660	sp|P16515|GP165_BPPH2 Gene product 16.5; Xh	Xh	0	False	F
NC_049965.1_21	NC_049965.1	NC_049965.1	21	17203	17367	-1	E			YP_009910349.1	YP_009910349.1 YgiT-type zinc finger protein [Bacillus phage vB_BveP-Goe6]	False	1.0	120	2.376e-32													VOG01072	sp|P08385|GP166_BPPZA Gene product 16.6; Xh	Xh	0	False	F
NC_049965.1_22	NC_049965.1	NC_049965.1	22	17364	17756	-1	D			YP_009910350.1	YP_009910350.1 GP16.7-like replication protein [Bacillus phage vB_BveP-Goe6]	False	0.902	247	5.95e-75								Bacteriophage phi-29 early protein GP16.7 [PF06720.14]					VOG09661	sp|P08386|GP167_BPPZA DNA replication protein 16.7; XhXr	Xr;Xh	0	False	VF
NC_049965.1_23	NC_049965.1	NC_049965.1	23	17758	18075	-1	E			YP_009910351.1	YP_009910351.1 hypothetical protein H3014_gp03 [Bacillus phage vB_BveP-Goe6]	False	0.972	217	3.4590000000000007e-65													VOG02729	sp|P16518|GP168_BPPH2 Gene product 16.8; Xh	Xh	0	False	F
NC_049965.1_24	NC_049965.1	NC_049965.1	24	18072	18398	-1	E			YP_009910352.1	YP_009910352.1 hypothetical protein H3014_gp02 [Bacillus phage vB_BveP-Goe6]	False	0.997	230	1.625e-69													VOG09662	sp|P68936|GP169_BPPH2 Gene product 16.9; Xh	Xh	0	False	F
NC_049965.1_25	NC_049965.1	NC_049965.1	25	18400	18903	-1	D			YP_009910353.1	YP_009910353.1 replication protein [Bacillus phage vB_BveP-Goe6]	False	0.931	328	2.7340000000000002e-102								Gene Product 17 [PF17549.5]					VOG04991	sp|Q37898|VG17_BPB03 Early protein GP17; XhXr	Xr;Xh	0	False	VF
