	fasta	scaffold	gene_position	start_position	end_position	strandedness	rank	ko_id	kegg_hit	peptidase_id	peptidase_family	peptidase_hit	peptidase_RBH	peptidase_bitScore	peptidase_eVal	peptidase_identity	pfam_hits	heme_regulatory_motif_count
MZ334511_MZ334511.1_32	MZ334511	MZ334511.1	32	26034	26408	1	E											0
MZ334511_MZ334511.1_33	MZ334511	MZ334511.1	33	26430	26921	1	E											0
MZ334511_MZ334511.1_34	MZ334511	MZ334511.1	34	26937	27770	-1	D										Family of unknown function (DUF6065) [PF19541.2]	0
MZ334511_MZ334511.1_35	MZ334511	MZ334511.1	35	27837	27962	1	E											0
MZ334511_MZ334511.1_36	MZ334511	MZ334511.1	36	28204	30624	1	C	K00525	ribonucleoside-diphosphate reductase alpha chain [EC:1.17.4.1]								Ribonucleotide reductase, barrel domain [PF02867.18]; Ribonucleotide reductase, all-alpha domain [PF00317.24]	0
MZ334511_MZ334511.1_37	MZ334511	MZ334511.1	37	30676	31716	1	E											0
MZ334511_MZ334511.1_38	MZ334511	MZ334511.1	38	31718	35584	-1	C	K07317	adenine-specific DNA-methyltransferase [EC:2.1.1.72]								Eco57I restriction-modification methylase [PF07669.14]; TaqI-like C-terminal specificity domain [PF12950.10]; N-6 DNA Methylase [PF02384.19]; Type I restriction enzyme R protein N terminus (HSDR_N) [PF13588.9]; MmeI, DNA-methyltransferase domain [PF20473.1]; MmeI, helicase spacer domain [PF20465.1]	0
MZ334511_MZ334511.1_39	MZ334511	MZ334511.1	39	35682	35870	-1	E											0
MZ334511_MZ334511.1_40	MZ334511	MZ334511.1	40	36326	37519	1	D										Phage integrase family [PF00589.25]	0
MZ334511_MZ334511.1_41	MZ334511	MZ334511.1	41	38284	38742	1	E											0
MZ334511_MZ334511.1_42	MZ334511	MZ334511.1	42	38748	39188	-1	E											0
MZ334511_MZ334511.1_43	MZ334511	MZ334511.1	43	39309	40670	-1	C	K14415	tRNA-splicing ligase RtcB (3'-phosphate/5'-hydroxy nucleic acid ligase) [EC:6.5.1.8]								tRNA-splicing ligase RtcB [PF01139.20]	0
MZ334511_MZ334511.1_44	MZ334511	MZ334511.1	44	40917	41129	-1	E											0
MZ334511_MZ334511.1_45	MZ334511	MZ334511.1	45	41119	41310	-1	E											0
MZ334511_MZ334511.1_46	MZ334511	MZ334511.1	46	41307	41735	-1	E											0
MZ334511_MZ334511.1_47	MZ334511	MZ334511.1	47	41722	42279	-1	C	K01494	dCTP deaminase [EC:3.5.4.13]								dUTPase [PF00692.22]; 2'-deoxycytidine 5'-triphosphate deaminase (DCD) [PF06559.14]	0
MZ334511_MZ334511.1_48	MZ334511	MZ334511.1	48	42276	42980	-1	C	K03465	thymidylate synthase (FAD) [EC:2.1.1.148]								Thymidylate synthase complementing protein [PF02511.18]	0
MZ334511_MZ334511.1_49	MZ334511	MZ334511.1	49	42977	43144	-1	E											0
MZ334511_MZ334511.1_50	MZ334511	MZ334511.1	50	43234	45798	-1	D										DNA polymerase family B [PF00136.24]; DNA polymerase family B, exonuclease domain [PF03104.22]; Predicted 3'-5' exonuclease related to the exonuclease domain of PolB [PF10108.12]	0
MZ334511_MZ334511.1_51	MZ334511	MZ334511.1	51	45916	46389	-1	E											0
MZ334511_MZ334511.1_52	MZ334511	MZ334511.1	52	46571	47485	-1	D										Family of unknown function (DUF6610) [PF20314.1]	0
MZ334511_MZ334511.1_53	MZ334511	MZ334511.1	53	47499	47672	-1	E											0
MZ334511_MZ334511.1_54	MZ334511	MZ334511.1	54	47781	47981	-1	E											0
MZ334511_MZ334511.1_55	MZ334511	MZ334511.1	55	47981	48997	-1	D										PD-(D/E)XK nuclease superfamily [PF12705.10]	0
MZ334511_MZ334511.1_56	MZ334511	MZ334511.1	56	48990	49148	-1	E											0
MZ334511_MZ334511.1_57	MZ334511	MZ334511.1	57	49145	49306	-1	E											0
MZ334511_MZ334511.1_58	MZ334511	MZ334511.1	58	49303	49584	-1	D										Domain of unknown function (DUF6378) [PF19905.2]	0
MZ334511_MZ334511.1_59	MZ334511	MZ334511.1	59	49568	49954	-1	E											0
MZ334511_MZ334511.1_60	MZ334511	MZ334511.1	60	49973	50323	-1	E											0
MZ334511_MZ334511.1_61	MZ334511	MZ334511.1	61	50325	50750	-1	E											0
MZ334511_MZ334511.1_62	MZ334511	MZ334511.1	62	50839	52020	-1	E											0
MZ334511_MZ334511.1_63	MZ334511	MZ334511.1	63	52017	53252	-1	E											0
MZ334511_MZ334511.1_64	MZ334511	MZ334511.1	64	53378	54862	-1	E											0
MZ334511_MZ334511.1_65	MZ334511	MZ334511.1	65	54940	55191	-1	E											0
MZ334511_MZ334511.1_66	MZ334511	MZ334511.1	66	55223	56173	-1	E											0
MZ334511_MZ334511.1_67	MZ334511	MZ334511.1	67	56492	56701	-1	E											0
MZ334511_MZ334511.1_68	MZ334511	MZ334511.1	68	56825	57241	-1	E											0
MZ334511_MZ334511.1_69	MZ334511	MZ334511.1	69	57424	57558	-1	E											0
MZ334511_MZ334511.1_70	MZ334511	MZ334511.1	70	57560	58435	-1	D			MER0807710	I87	MER0807710 - family I87 unassigned peptidase inhibitors () [I87.UPW]#I87#{inhibitor unit: 89-331}~source R4TJL2~	True	432.0	1.531e-135	0.854	SPFH domain / Band 7 family [PF01145.28]	0
MZ334511_MZ334511.1_71	MZ334511	MZ334511.1	71	58750	59301	1	E											0
MZ334511_MZ334511.1_72	MZ334511	MZ334511.1	72	59298	59783	-1	E											0
MZ334511_MZ334511.1_73	MZ334511	MZ334511.1	73	60074	60553	1	E											0
MZ334511_MZ334511.1_74	MZ334511	MZ334511.1	74	60550	61014	1	D										ERCC4 domain [PF02732.18]	0
MZ334511_MZ334511.1_75	MZ334511	MZ334511.1	75	60924	61133	-1	E											0
MZ334511_MZ334511.1_76	MZ334511	MZ334511.1	76	61105	61275	-1	E											0
MZ334511_MZ334511.1_77	MZ334511	MZ334511.1	77	61334	61516	-1	E											0
MZ334511_MZ334511.1_78	MZ334511	MZ334511.1	78	61509	61847	-1	E											0
MZ334511_MZ334511.1_79	MZ334511	MZ334511.1	79	61847	62143	-1	E											0
MZ334511_MZ334511.1_80	MZ334511	MZ334511.1	80	62140	62511	-1	E											0
MZ334511_MZ334511.1_81	MZ334511	MZ334511.1	81	62592	62864	-1	E											0
MZ334511_MZ334511.1_82	MZ334511	MZ334511.1	82	62864	63295	-1	E											0
MZ334511_MZ334511.1_83	MZ334511	MZ334511.1	83	63295	63723	-1	E											0
MZ334511_MZ334511.1_84	MZ334511	MZ334511.1	84	63873	64139	-1	E											0
MZ334511_MZ334511.1_85	MZ334511	MZ334511.1	85	64140	64538	-1	E											0
MZ334511_MZ334511.1_86	MZ334511	MZ334511.1	86	64588	66384	-1	D										Helicase C-terminal domain [PF13307.9]; Type III restriction enzyme, res subunit [PF04851.18]	0
MZ334511_MZ334511.1_87	MZ334511	MZ334511.1	87	66465	66617	-1	E											0
MZ334511_MZ334511.1_88	MZ334511	MZ334511.1	88	66639	66971	-1	E											0
MZ334511_MZ334511.1_89	MZ334511	MZ334511.1	89	66977	67630	-1	E											0
MZ334511_MZ334511.1_90	MZ334511	MZ334511.1	90	67769	68620	-1	E											0
MZ334511_MZ334511.1_91	MZ334511	MZ334511.1	91	68630	68815	-1	E											0
MZ334511_MZ334511.1_92	MZ334511	MZ334511.1	92	68815	68991	-1	E											0
MZ334511_MZ334511.1_93	MZ334511	MZ334511.1	93	69273	69542	-1	E											0
MZ334511_MZ334511.1_94	MZ334511	MZ334511.1	94	69539	69904	-1	E											0
MZ334511_MZ334511.1_95	MZ334511	MZ334511.1	95	69923	70591	-1	E											0
MZ334511_MZ334511.1_96	MZ334511	MZ334511.1	96	70591	70710	-1	E											0
MZ334511_MZ334511.1_97	MZ334511	MZ334511.1	97	70710	70958	-1	E											0
MZ334511_MZ334511.1_98	MZ334511	MZ334511.1	98	70962	71069	-1	E											0
MZ334511_MZ334511.1_99	MZ334511	MZ334511.1	99	71069	71344	-1	E											0
MZ334511_MZ334511.1_100	MZ334511	MZ334511.1	100	71341	71484	-1	E											0
MZ334511_MZ334511.1_101	MZ334511	MZ334511.1	101	71481	71711	-1	E											0
MZ334511_MZ334511.1_102	MZ334511	MZ334511.1	102	71715	71855	-1	E											0
MZ334511_MZ334511.1_103	MZ334511	MZ334511.1	103	71858	72151	-1	E											0
MZ334511_MZ334511.1_104	MZ334511	MZ334511.1	104	72252	72611	-1	E											0
MZ334511_MZ334511.1_105	MZ334511	MZ334511.1	105	72931	73281	-1	E											0
MZ334511_MZ334511.1_106	MZ334511	MZ334511.1	106	73287	73616	-1	E											0
MZ334511_MZ334511.1_107	MZ334511	MZ334511.1	107	73719	74618	-1	E											0
MZ334511_MZ334511.1_108	MZ334511	MZ334511.1	108	75918	76556	-1	E											0
