	fasta	scaffold	gene_position	start_position	end_position	strandedness	rank	ko_id	kegg_hit	viral_id	viral_hit	viral_RBH	viral_identity	viral_bitScore	viral_eVal	peptidase_id	peptidase_family	peptidase_hit	peptidase_RBH	peptidase_identity	peptidase_bitScore	peptidase_eVal	pfam_hits	vogdb_id	vogdb_hits	vogdb_categories	heme_regulatory_motif_count	is_transposon	amg_flags
QGNH01000513.1_29	QGNH01000513.1	QGNH01000513.1	29	34241	34552	-1	E																				0	False	
QGNH01000513.1_30	QGNH01000513.1	QGNH01000513.1	30	34594	34836	-1	E																				0	False	
QGNH01000513.1_31	QGNH01000513.1	QGNH01000513.1	31	34779	35441	-1	E			YP_010037927.1	YP_010037927.1 hypothetical protein KB680_gp63 [Achromobacter phage Mano]	False	0.26	60.0	4.051e-09									VOG18148	REFSEQ SprT-like protease; Xu	Xu	0	False	
QGNH01000513.1_32	QGNH01000513.1	QGNH01000513.1	32	35499	35759	-1	E																				0	False	
QGNH01000513.1_33	QGNH01000513.1	QGNH01000513.1	33	35779	37020	-1	E			YP_010059049.1	YP_010059049.1 hypothetical protein KHQ84_gp027 [Rhodococcus phage Finch]	False	0.23	113.0	3.592e-25									VOG07427	REFSEQ hypothetical protein; Xu	Xu	0	False	
QGNH01000513.1_34	QGNH01000513.1	QGNH01000513.1	34	37064	37240	-1	E																				0	False	
QGNH01000513.1_35	QGNH01000513.1	QGNH01000513.1	35	37237	37749	-1	E																				0	False	
QGNH01000513.1_36	QGNH01000513.1	QGNH01000513.1	36	37752	38528	-1	E																				0	False	
QGNH01000513.1_37	QGNH01000513.1	QGNH01000513.1	37	38528	38758	-1	E																				0	False	
QGNH01000513.1_38	QGNH01000513.1	QGNH01000513.1	38	38764	39585	-1	D			YP_010677664.1	YP_010677664.1 MazG-like pyrophosphatase [Arthrobacter phage Phives]	False	0.357	67.0	4.534e-11								Domain of unknown function (DUF4406) [PF14359.9]				0	False	
QGNH01000513.1_39	QGNH01000513.1	QGNH01000513.1	39	39582	39935	-1	E																				0	False	
QGNH01000513.1_40	QGNH01000513.1	QGNH01000513.1	40	39932	40957	-1	E																				0	False	
QGNH01000513.1_41	QGNH01000513.1	QGNH01000513.1	41	40954	41166	-1	E																				0	False	
QGNH01000513.1_42	QGNH01000513.1	QGNH01000513.1	42	41202	43010	-1	C	K02334	DNA polymerase bacteriophage-type [EC:2.7.7.7]	YP_009999785.1	YP_009999785.1 DNA polymerase [Salmonella phage SAP012]	False	0.211	149.0	1.914e-35								DNA polymerase family A [PF00476.23]	VOG00075	sp|O64235|DPOL_BPMD2 DNA polymerase; XhXr	Xh;Xr	0	False	V
QGNH01000513.1_43	QGNH01000513.1	QGNH01000513.1	43	43007	45148	-1	E																				0	False	
QGNH01000513.1_44	QGNH01000513.1	QGNH01000513.1	44	45223	46632	-1	E																				0	False	
QGNH01000513.1_45	QGNH01000513.1	QGNH01000513.1	45	46672	48063	-1	D																Protein of unknown function (DUF2800) [PF10926.11]	VOG00510	sp|O64262|VG69_BPMD2 Gene 69 protein; Xu	Xu	0	False	
QGNH01000513.1_46	QGNH01000513.1	QGNH01000513.1	46	48147	49715	-1	E			YP_004894417.1	YP_004894417.1 putative ATP-dependent RNA helicase [Megavirus chiliensis]	False	0.234	151.0	1.23e-36									VOG03606	sp|Q5UR22|YL364_MIMIV Putative ATP-dependent RNA helicase L364; Xh	Xh	0	False	
QGNH01000513.1_47	QGNH01000513.1	QGNH01000513.1	47	49962	50243	-1	E																				0	False	
QGNH01000513.1_48	QGNH01000513.1	QGNH01000513.1	48	50288	50476	-1	E																				0	False	
QGNH01000513.1_49	QGNH01000513.1	QGNH01000513.1	49	50896	51141	-1	E																				0	False	
QGNH01000513.1_50	QGNH01000513.1	QGNH01000513.1	50	51187	51867	-1	D									MER0407552	S01E	MER0407552 - subfamily S1E unassigned peptidases (Parvimonas micra) [S01.UPE]#S01E#{peptidase unit: 193-386}~source ZP_02093936~	False	0.267	64.0	4.163e-10	Trypsin-like peptidase domain [PF13365.9]				0	False	P
QGNH01000513.1_51	QGNH01000513.1	QGNH01000513.1	51	51911	52198	-1	E																				0	False	
QGNH01000513.1_52	QGNH01000513.1	QGNH01000513.1	52	52448	52771	1	E																				0	False	
QGNH01000513.1_53	QGNH01000513.1	QGNH01000513.1	53	52963	53175	1	E																				0	False	
QGNH01000513.1_54	QGNH01000513.1	QGNH01000513.1	54	53172	53402	1	E																				0	False	
QGNH01000513.1_55	QGNH01000513.1	QGNH01000513.1	55	53407	53790	1	E																				0	False	
QGNH01000513.1_56	QGNH01000513.1	QGNH01000513.1	56	53922	54128	1	E																				0	False	
QGNH01000513.1_57	QGNH01000513.1	QGNH01000513.1	57	54125	54280	1	E																				0	False	
QGNH01000513.1_58	QGNH01000513.1	QGNH01000513.1	58	54645	55220	1	E																				0	False	
QGNH01000513.1_59	QGNH01000513.1	QGNH01000513.1	59	55294	55578	1	E																				0	False	
QGNH01000513.1_60	QGNH01000513.1	QGNH01000513.1	60	55514	55921	-1	E																	VOG09687	REFSEQ hypothetical protein; Xu	Xu	0	False	
QGNH01000513.1_61	QGNH01000513.1	QGNH01000513.1	61	55918	56211	-1	E																				0	False	
QGNH01000513.1_62	QGNH01000513.1	QGNH01000513.1	62	56208	57089	-1	E																				0	False	
QGNH01000513.1_63	QGNH01000513.1	QGNH01000513.1	63	57122	57352	-1	E																				0	False	
QGNH01000513.1_64	QGNH01000513.1	QGNH01000513.1	64	57330	57578	-1	E																				0	False	
QGNH01000513.1_65	QGNH01000513.1	QGNH01000513.1	65	57611	57859	-1	E																				0	False	
QGNH01000513.1_66	QGNH01000513.1	QGNH01000513.1	66	57863	58135	-1	E																				0	False	F
QGNH01000513.1_67	QGNH01000513.1	QGNH01000513.1	67	58303	58866	-1	E			YP_009839830.1	YP_009839830.1 HNH endonuclease [Streptomyces phage Wollford]	False	0.539	76.0	1.273e-14												1	False	F
QGNH01000513.1_68	QGNH01000513.1	QGNH01000513.1	68	59814	60323	1	E																				0	False	F
QGNH01000513.1_69	QGNH01000513.1	QGNH01000513.1	69	60320	60682	1	E																				0	False	F
QGNH01000513.1_70	QGNH01000513.1	QGNH01000513.1	70	60884	61108	-1	E																				0	False	F
QGNH01000513.1_71	QGNH01000513.1	QGNH01000513.1	71	61205	61372	1	E																				0	False	F
QGNH01000513.1_72	QGNH01000513.1	QGNH01000513.1	72	61377	61607	1	E																				0	False	F
QGNH01000513.1_73	QGNH01000513.1	QGNH01000513.1	73	62149	63051	1	D																Phage terminase large subunit [PF04466.16]; Terminase large subunit, T4likevirus-type, N-terminal [PF03237.18]				0	False	F
