	fasta	scaffold	gene_position	start_position	end_position	strandedness	rank	ko_id	kegg_hit	peptidase_id	peptidase_family	peptidase_hit	peptidase_RBH	peptidase_bitScore	peptidase_eVal	peptidase_identity	pfam_hits	heme_regulatory_motif_count
KC292028_KC292028.1_50	KC292028	KC292028.1	50	34405	35997	1	E											0
KC292028_KC292028.1_51	KC292028	KC292028.1	51	35997	37094	1	E											0
KC292028_KC292028.1_52	KC292028	KC292028.1	52	37096	38349	1	D			MER1153492	S01D	MER1153492 - subfamily S1D non-peptidase homologues (Methanosarcina acetivorans) [S01.UND]#S01D#{peptidase unit: 194-433}~source Q8TPZ1~	False	68.0	1.299e-10	0.214	PQQ-like domain [PF13360.9]	0
KC292028_KC292028.1_53	KC292028	KC292028.1	53	38346	38834	1	E											0
KC292028_KC292028.1_54	KC292028	KC292028.1	54	38835	39236	-1	C	K03552	holliday junction resolvase Hjr [EC:3.1.21.10]								Archaeal holliday junction resolvase (hjc) [PF01870.21]	0
KC292028_KC292028.1_55	KC292028	KC292028.1	55	39236	40048	-1	E											0
KC292028_KC292028.1_56	KC292028	KC292028.1	56	40038	40340	-1	E											0
KC292028_KC292028.1_57	KC292028	KC292028.1	57	40333	40836	-1	E											0
KC292028_KC292028.1_58	KC292028	KC292028.1	58	40829	41005	-1	E											0
KC292028_KC292028.1_59	KC292028	KC292028.1	59	40998	41279	-1	E											1
KC292028_KC292028.1_60	KC292028	KC292028.1	60	41289	41696	-1	E											0
KC292028_KC292028.1_61	KC292028	KC292028.1	61	41689	41994	-1	E											0
KC292028_KC292028.1_62	KC292028	KC292028.1	62	42000	42479	-1	E											0
KC292028_KC292028.1_63	KC292028	KC292028.1	63	42584	43003	-1	E											0
KC292028_KC292028.1_64	KC292028	KC292028.1	64	43000	43230	-1	E											0
KC292028_KC292028.1_65	KC292028	KC292028.1	65	43223	45070	-1	E											0
KC292028_KC292028.1_66	KC292028	KC292028.1	66	45070	45414	-1	E											0
KC292028_KC292028.1_67	KC292028	KC292028.1	67	45418	46611	-1	E											0
KC292028_KC292028.1_68	KC292028	KC292028.1	68	47030	47266	1	E											0
KC292028_KC292028.1_69	KC292028	KC292028.1	69	47270	49624	1	E											0
KC292028_KC292028.1_70	KC292028	KC292028.1	70	49672	50199	1	D										HNH endonuclease [PF13392.9]	0
KC292028_KC292028.1_71	KC292028	KC292028.1	71	50199	50924	1	E											0
KC292028_KC292028.1_72	KC292028	KC292028.1	72	51100	51264	1	E											0
KC292028_KC292028.1_73	KC292028	KC292028.1	73	51264	52817	1	D										AAA domain (dynein-related subfamily) [PF07728.17]; ATPase family associated with various cellular activities (AAA) [PF07726.14]; AAA domain [PF13401.9]	0
KC292028_KC292028.1_74	KC292028	KC292028.1	74	52862	53299	1	D										Trp repressor protein [PF01371.22]	0
KC292028_KC292028.1_75	KC292028	KC292028.1	75	53624	54184	-1	E											0
