	fasta	scaffold	gene_position	start_position	end_position	strandedness	rank	ko_id	kegg_hit	viral_id	viral_hit	viral_RBH	viral_identity	viral_bitScore	viral_eVal	peptidase_id	peptidase_family	peptidase_hit	peptidase_RBH	peptidase_bitScore	peptidase_eVal	peptidase_identity	pfam_hits	cazy_ids	cazy_hits	cazy_subfam_ec	cazy_best_hit	vogdb_id	vogdb_hits	vogdb_categories	heme_regulatory_motif_count	is_transposon	amg_flags
NC_048179_22	NC_048179	NC_048179	22	18389	19738	1	E			YP_009821737.1	YP_009821737.1 tail fiber protein [Salmonella phage ZCSE2]	True	0.973	922.0	1.4590000000000002e-302													VOG01641	sp|Q9T1V0|S1_BPMU Tail fiber protein S; XhXpXs	Xp;Xh;Xs	0	False	V
NC_048179_23	NC_048179	NC_048179	23	19738	20280	1	D			YP_009821738.1	YP_009821738.1 tail fiber assembly protein [Salmonella phage ZCSE2]	True	0.979	374.0	6.449e-118								Caudovirales tail fibre assembly protein, lambda gpK [PF02413.20]					VOG00289	sp|P03740|TFA_LAMBD Tail fiber assembly protein; Xs	Xs	0	False	V
NC_048179_24	NC_048179	NC_048179	24	20283	20792	1	D			YP_009821739.1	YP_009821739.1 tail fiber assembly protein [Salmonella phage ZCSE2]	True	0.994	357.0	2.17e-112								Caudovirales tail fibre assembly protein, lambda gpK [PF02413.20]					VOG00289	sp|P03740|TFA_LAMBD Tail fiber assembly protein; Xs	Xs	0	False	V
NC_048179_25	NC_048179	NC_048179	25	20894	21157	1	E			YP_009821740.1	YP_009821740.1 holin [Salmonella phage ZCSE2]	False	0.938	173.0	2.492e-50													VOG18173	REFSEQ holin; Xu	Xu	0	False	
NC_048179_26	NC_048179	NC_048179	26	21132	21677	1	C	K01185	lysozyme [EC:3.2.1.17]	YP_009821741.1	YP_009821741.1 endolysin [Salmonella phage ZCSE2]	False	1.0	344.0	9.333e-108								Phage lysozyme [PF00959.22]	GH24	GH24 lysozyme (EC 3.2.1.17)	3.2.1.17	GH24.hmm				0	False	
NC_048179_27	NC_048179	NC_048179	27	21656	21985	1	D			YP_009821742.1	YP_009821742.1 hypothetical protein HOV36_gp27 [Salmonella phage ZCSE2]	False	0.905	208.0	6.033e-62								Protein of unknown function (DUF2570) [PF10828.11]					VOG02712	REFSEQ Rz-like spanin; Xu	Xu	0	False	
NC_048179_28	NC_048179	NC_048179	28	22203	22427	-1	D			YP_009821743.1	YP_009821743.1 DksA-like zinc-finger protein [Salmonella phage ZCSE2]	False	0.976	154.0	5.151999999999999e-44								Prokaryotic dksA/traR C4-type zinc finger [PF01258.20]					VOG00066	sp|P41039|YBII_ECOLI Uncharacterized protein YbiI; Xu	Xu	0	False	
NC_048179_29	NC_048179	NC_048179	29	22424	22699	-1	E			YP_009821744.1	YP_009821744.1 hypothetical protein HOV36_gp29 [Salmonella phage ZCSE2]	False	1.0	197.0	1.744e-58													VOG18174	REFSEQ hypothetical protein; Xu	Xu	0	False	
NC_048179_30	NC_048179	NC_048179	30	22711	24681	-1	D			YP_009821745.1	YP_009821745.1 DNA polymerase [Salmonella phage ZCSE2]	True	1.0	1389.0	0.0								DNA polymerase family A [PF00476.23]					VOG00075	sp|O64235|DPOL_BPMD2 DNA polymerase; XhXr	Xr;Xh	0	False	V
NC_048179_31	NC_048179	NC_048179	31	24678	25676	-1	E			YP_009821746.1	YP_009821746.1 hypothetical protein HOV36_gp31 [Salmonella phage ZCSE2]	True	0.967	677.0	3.095e-220													VOG00520	sp|Q9L7L6|DPO3B_MYCPA Beta sliding clamp; XhXr	Xr;Xh	0	False	V
NC_048179_32	NC_048179	NC_048179	32	25709	26593	-1	C	K00560	thymidylate synthase [EC:2.1.1.45]	YP_009821747.1	YP_009821747.1 thymidylate synthase [Salmonella phage ZCSE2]	True	0.998	622.0	7.546e-202								Thymidylate synthase [PF00303.22]					VOG00416	sp|P00471|TYSY_BPT4 Thymidylate synthase; Xr	Xr	0	False	VM
NC_048179_33	NC_048179	NC_048179	33	26593	27186	-1	E			YP_009821748.1	YP_009821748.1 nucleotide pyrophosphohydrolase [Salmonella phage ZCSE2]	True	0.995	416.0	2.314e-132													VOG00248	sp|Q5UQE7|YL479_MIMIV Uncharacterized protein L479; Xu	Xu	0	False	
NC_048179_34	NC_048179	NC_048179	34	27173	27571	-1	E			YP_009821749.1	YP_009821749.1 hypothetical protein HOV36_gp34 [Salmonella phage ZCSE2]	False	0.993	279.0	3.713e-86													VOG18175	REFSEQ hypothetical protein; Xu	Xu	0	False	
NC_048179_35	NC_048179	NC_048179	35	28182	28652	-1	E			YP_009821751.1	YP_009821751.1 hypothetical protein HOV36_gp36 [Salmonella phage ZCSE2]	False	0.833	270.0	1.666e-82													VOG18176	REFSEQ hypothetical protein; Xu	Xu	0	False	
NC_048179_36	NC_048179	NC_048179	36	28955	30628	-1	C	K19789	DNA repair protein RadD	YP_009821753.1	YP_009821753.1 DEAD/DEAH box helicase [Salmonella phage ZCSE2]	True	0.994	1171.0	0.0								Type III restriction enzyme, res subunit [PF04851.18]; Helicase conserved C-terminal domain [PF00271.34]; DEAD/DEAH box helicase [PF00270.32]					VOG00542	REFSEQ double zinc ribbon protein; Xu	Xu	1	False	
NC_048179_37	NC_048179	NC_048179	37	30628	30777	-1	E			YP_009821754.1	YP_009821754.1 hypothetical protein HOV36_gp39 [Salmonella phage ZCSE2]	False	0.952	100.0	1.029e-25																0	False	
NC_048179_38	NC_048179	NC_048179	38	30835	31746	-1	E			YP_009821755.1	YP_009821755.1 Cas4-domain exonuclease [Salmonella phage ZCSE2]	True	1.0	626.0	6.76e-203													VOG00332	sp|Q8QL42|Y207_SIRV1 Uncharacterized protein 207; Xu	Xu	0	False	
NC_048179_39	NC_048179	NC_048179	39	31712	32176	-1	C	K01493	dCMP deaminase [EC:3.5.4.12]	YP_009821756.1	YP_009821756.1 hypothetical protein HOV36_gp41 [Salmonella phage ZCSE2]	False	0.982	321.0	3.139e-100								Cytidine and deoxycytidylate deaminase zinc-binding region [PF00383.26]; MafB19-like deaminase [PF14437.9]					VOG01436	sp|O22000|DCTD_BPMD2 Deoxycytidylate deaminase; Xr	Xr	0	False	V
NC_048179_40	NC_048179	NC_048179	40	32237	32776	-1	D			YP_009821757.1	YP_009821757.1 hypothetical protein HOV36_gp42 [Salmonella phage ZCSE2]	False	0.925	349.0	2.6400000000000004e-109								Protein of unknown function (DUF669) [PF05037.16]					VOG02415	REFSEQ single strand DNA binding protein; Xu	Xu	0	False	
NC_048179_41	NC_048179	NC_048179	41	32881	33771	-1	D			YP_009821758.1	YP_009821758.1 Sak4-like ssDNA annealing protein [Salmonella phage ZCSE2]	True	0.975	610.0	1.061e-197								AAA domain [PF13479.9]					VOG00709	sp|O31907|YORG_BACSU SPbeta prophage-derived uncharacterized protein YorG; Xu	Xu	0	False	
NC_048179_42	NC_048179	NC_048179	42	33771	34001	-1	E			YP_009821759.1	YP_009821759.1 hypothetical protein HOV36_gp44 [Salmonella phage ZCSE2]	False	1.0	167.0	3.1230000000000003e-48													VOG18177	REFSEQ hypothetical protein; Xu	Xu	0	False	
NC_048179_43	NC_048179	NC_048179	43	34061	34486	-1	E			YP_009821760.1	YP_009821760.1 hypothetical protein HOV36_gp45 [Salmonella phage ZCSE2]	False	1.0	300.0	3.097e-93													VOG18178	REFSEQ hypothetical protein; Xu	Xu	0	False	
NC_048179_44	NC_048179	NC_048179	44	34533	35852	-1	E			YP_009821761.1	YP_009821761.1 hypothetical protein HOV36_gp46 [Salmonella phage ZCSE2]	True	0.959	887.0	7.319999999999999e-291													VOG00519	REFSEQ hypothetical protein; Xu	Xu	0	False	
NC_048179_45	NC_048179	NC_048179	45	35919	36215	-1	E			YP_009821762.1	YP_009821762.1 hypothetical protein HOV36_gp47 [Salmonella phage ZCSE2]	False	0.995	208.0	3.524e-62													VOG18180	REFSEQ hypothetical protein; Xu	Xu	0	False	
NC_048179_46	NC_048179	NC_048179	46	36208	36309	-1	E																								0	False	
NC_048179_47	NC_048179	NC_048179	47	36284	36616	-1	E			YP_009821763.1	YP_009821763.1 hypothetical protein HOV36_gp48 [Salmonella phage ZCSE2]	False	0.978	229.0	3.371e-69													VOG18182	REFSEQ hypothetical protein; Xu	Xu	0	False	
NC_048179_48	NC_048179	NC_048179	48	36662	37114	-1	E			YP_009821764.1	YP_009821764.1 hypothetical protein HOV36_gp49 [Salmonella phage ZCSE2]	False	0.912	288.0	8.494e-89													VOG11281	REFSEQ hypothetical protein; Xu	Xu	0	False	
NC_048179_49	NC_048179	NC_048179	49	37382	37723	-1	E			YP_009821765.1	YP_009821765.1 hypothetical protein HOV36_gp50 [Salmonella phage ZCSE2]	False	0.973	234.0	8.802e-71													VOG33982	REFSEQ hypothetical protein; Xu	Xu	0	False	
NC_048179_50	NC_048179	NC_048179	50	37720	38088	-1	E			YP_009821766.1	YP_009821766.1 hypothetical protein HOV36_gp51 [Salmonella phage ZCSE2]	False	1.0	264.0	5.106e-81													VOG35457	REFSEQ hypothetical protein; Xu	Xu	0	False	
NC_048179_51	NC_048179	NC_048179	51	38316	38408	-1	E			YP_009821768.1	YP_009821768.1 hypothetical protein HOV36_gp53 [Salmonella phage ZCSE2]	False	1.0	68.0	5.584e-15																0	False	
NC_048179_52	NC_048179	NC_048179	52	38405	38830	-1	E			YP_009821769.1	YP_009821769.1 hypothetical protein HOV36_gp54 [Salmonella phage ZCSE2]	False	0.998	300.0	4.247e-93													VOG18183	REFSEQ hypothetical protein; Xu	Xu	0	False	
NC_048179_53	NC_048179	NC_048179	53	38983	39315	1	E			YP_009821770.1	YP_009821770.1 glutaredoxin [Salmonella phage ZCSE2]	False	0.969	227.0	2.245e-68													VOG18184	REFSEQ hypothetical protein; Xu	Xu	0	False	
NC_048179_54	NC_048179	NC_048179	54	39290	41824	1	D			YP_009821771.1	YP_009821771.1 DNA primase [Salmonella phage ZCSE2]	True	0.975	1736.0	0.0								Protein of unknown function (DUF3987) [PF13148.9]					VOG00911	REFSEQ DNA primase; Xu	Xu	0	False	
NC_048179_55	NC_048179	NC_048179	55	42319	42747	1	E			YP_009821772.1	YP_009821772.1 RusA-like Holliday junction resolvase [Salmonella phage ZCSE2]	False	0.982	296.0	7.64e-92													VOG00684	sp|O48499|D14_BPT5 Protein D14; Xh	Xh	0	False	
NC_048179_56	NC_048179	NC_048179	56	42740	42928	-1	E			YP_009821773.1	YP_009821773.1 hypothetical protein HOV36_gp58 [Salmonella phage ZCSE2]	False	1.0	136.0	1.121e-37													VOG06486	REFSEQ hypothetical protein; Xu	Xu	0	False	
NC_048179_57	NC_048179	NC_048179	57	42925	43122	-1	E			YP_009821774.1	YP_009821774.1 hypothetical protein HOV36_gp59 [Salmonella phage ZCSE2]	False	1.0	143.0	3.179e-40													VOG18163	REFSEQ hypothetical protein; Xu	Xu	0	False	
NC_048179_58	NC_048179	NC_048179	58	43119	43367	-1	E			YP_009821775.1	YP_009821775.1 hypothetical protein HOV36_gp60 [Salmonella phage ZCSE2]	False	0.989	173.0	1.945e-50													VOG23146	REFSEQ hypothetical protein; Xu	Xu	0	False	
NC_048179_59	NC_048179	NC_048179	59	43357	43479	-1	E			YP_009821776.1	YP_009821776.1 membrane protein [Salmonella phage ZCSE2]	False	0.925	80.0	9.519e-19													VOG06496	REFSEQ membrane protein; Xu	Xu	0	False	
NC_048179_60	NC_048179	NC_048179	60	43541	43846	-1	E			YP_009821777.1	YP_009821777.1 hypothetical protein HOV36_gp62 [Salmonella phage ZCSE2]	False	0.99	213.0	6.705e-64													VOG23147	REFSEQ hypothetical protein; Xu	Xu	0	False	
NC_048179_61	NC_048179	NC_048179	61	43901	44101	-1	E			YP_009845653.1	YP_009845653.1 hypothetical protein HWC20_gp73 [Salmonella phage SE4]	False	0.982	139.0	7.938e-39													VOG18165	REFSEQ hypothetical protein; Xu	Xu	0	False	
NC_048179_62	NC_048179	NC_048179	62	44092	44328	-1	E			YP_009845652.1	YP_009845652.1 hypothetical protein HWC20_gp72 [Salmonella phage SE4]	False	1.0	175.0	6.164e-51													VOG33984	REFSEQ hypothetical protein; Xu	Xu	0	False	
NC_048179_63	NC_048179	NC_048179	63	44394	44582	-1	E			YP_009821780.1	YP_009821780.1 hypothetical protein HOV36_gp65 [Salmonella phage ZCSE2]	False	0.859	104.0	1.155e-26													VOG18167	REFSEQ hypothetical protein; Xu	Xu	0	False	
NC_048179_64	NC_048179	NC_048179	64	44564	44827	-1	E			YP_009821781.1	YP_009821781.1 hypothetical protein HOV36_gp66 [Salmonella phage ZCSE2]	False	1.0	189.0	7.981000000000001e-56													VOG18168	REFSEQ hypothetical protein; Xu	Xu	0	False	
NC_048179_65	NC_048179	NC_048179	65	44890	45456	-1	E			YP_009821782.1	YP_009821782.1 hypothetical protein HOV36_gp67 [Salmonella phage ZCSE2]	True	0.911	360.0	4.298e-113													VOG02641	REFSEQ hypothetical protein; Xu	Xu	0	False	
NC_048179_66	NC_048179	NC_048179	66	45549	45698	-1	E			YP_009845648.1	YP_009845648.1 hypothetical protein HWC20_gp68 [Salmonella phage SE4]	False	1.0	112.0	7.574e-30													VOG07286	REFSEQ hypothetical protein; Xu	Xu	0	False	
NC_048179_67	NC_048179	NC_048179	67	46532	47068	1	E			YP_009821784.1	YP_009821784.1 hypothetical protein HOV36_gp69 [Salmonella phage ZCSE2]	True	1.0	364.0	8.312e-115													VOG00451	REFSEQ hypothetical protein; Xu	Xu	0	False	
NC_048179_68	NC_048179	NC_048179	68	47061	47330	1	E			YP_009821785.1	YP_009821785.1 hypothetical protein HOV36_gp70 [Salmonella phage ZCSE2]	False	0.974	185.0	2.857e-54													VOG33985	REFSEQ hypothetical protein; Xu	Xu	0	False	
NC_048179_69	NC_048179	NC_048179	69	47327	47998	1	D			YP_009821786.1	YP_009821786.1 hypothetical protein HOV36_gp71 [Salmonella phage ZCSE2]	True	0.957	451.0	9.63e-144								Dihydrofolate reductase [PF00186.22]					VOG00346	sp|P04382|DYR_BPT4 Dihydrofolate reductase; Xh	Xh	0	False	
NC_048179_70	NC_048179	NC_048179	70	47995	48495	1	E			YP_009821787.1	YP_009821787.1 thymidylate kinase [Salmonella phage ZCSE2]	False	0.968	340.0	1.072e-106													VOG00228	sp|O31896|YORR_BACSU SPbeta prophage-derived uncharacterized protein YorR; Xu	Xu	0	False	
NC_048179_71	NC_048179	NC_048179	71	48492	49295	1	E			YP_009821788.1	YP_009821788.1 hypothetical protein HOV36_gp73 [Salmonella phage ZCSE2]	True	0.929	522.0	1.722e-167													VOG18170	REFSEQ hypothetical protein; Xu	Xu	0	False	F
NC_048179_72	NC_048179	NC_048179	72	49295	49582	1	E			YP_009821789.1	YP_009821789.1 hypothetical protein HOV36_gp74 [Salmonella phage ZCSE2]	False	1.0	205.0	2.779e-61													VOG18171	REFSEQ hypothetical protein; Xu	Xu	0	False	F
NC_048179_73	NC_048179	NC_048179	73	49759	50055	1	E			YP_009821790.1	YP_009821790.1 hypothetical protein HOV36_gp75 [Salmonella phage ZCSE2]	False	0.911	189.0	1.883e-55													VOG18172	REFSEQ hypothetical protein; Xu	Xu	0	False	F
NC_048179_74	NC_048179	NC_048179	74	50055	51503	1	C	K06909	phage terminase large subunit	YP_009821791.1	YP_009821791.1 terminase large subunit [Salmonella phage ZCSE2]	True	0.998	1019.0	0.0								Phage terminase large subunit [PF04466.16]					VOG00705	REFSEQ terminase large subunit; Xu	Xu	0	False	F
NC_048179_75	NC_048179	NC_048179	75	51505	53067	1	D			YP_009821792.1	YP_009821792.1 portal protein [Salmonella phage ZCSE2]	True	0.966	1059.0	0.0								Domain of unknown function (DUF4055) [PF13264.9]					VOG00109	sp|Q05220|PORTL_BPML5 Portal protein; XpXrXs	Xr;Xp;Xs	0	False	VF
NC_048179_76	NC_048179	NC_048179	76	53246	53962	1	E			YP_009821793.1	YP_009821793.1 head scaffolding protein [Salmonella phage ZCSE2]	True	0.886	441.0	3.773e-140																0	False	F
