	fasta	scaffold	gene_position	start_position	end_position	strandedness	rank	viral_id	viral_hit	viral_RBH	viral_identity	viral_bitScore	viral_eVal	pfam_hits	cazy_ids	cazy_hits	cazy_subfam_ec	cazy_best_hit	vogdb_id	vogdb_hits	vogdb_categories	heme_regulatory_motif_count	is_transposon	amg_flags
QGNH01001256.1_71	QGNH01001256.1	QGNH01001256.1	71	45705	47957	1	E															0	False	
QGNH01001256.1_72	QGNH01001256.1	QGNH01001256.1	72	47954	48412	1	D							Acetyltransferase (GNAT) domain [PF13508.10]; Acetyltransferase (GNAT) family [PF00583.28]								0	False	
QGNH01001256.1_73	QGNH01001256.1	QGNH01001256.1	73	48414	49376	1	E												VOG04600	REFSEQ hypothetical protein; Xu	Xu	0	False	
QGNH01001256.1_74	QGNH01001256.1	QGNH01001256.1	74	49373	51349	1	E															0	False	
QGNH01001256.1_75	QGNH01001256.1	QGNH01001256.1	75	51353	58672	1	D	YP_009908264.1	YP_009908264.1 LPD5 domain-containing protein [Stx converting phage vB_EcoS_ST2-8624]	False	0.153	100.0	2.529e-19	Large polyvalent protein associated domain 38 [PF18857.4]								0	False	
QGNH01001256.1_76	QGNH01001256.1	QGNH01001256.1	76	58700	58906	-1	E															0	False	
QGNH01001256.1_77	QGNH01001256.1	QGNH01001256.1	77	58884	61721	-1	D							Domain of unknown function (DUF927) [PF06048.14]								0	False	
QGNH01001256.1_78	QGNH01001256.1	QGNH01001256.1	78	61779	62090	-1	E															0	False	
QGNH01001256.1_79	QGNH01001256.1	QGNH01001256.1	79	62092	62964	-1	E															0	False	
QGNH01001256.1_80	QGNH01001256.1	QGNH01001256.1	80	62973	63365	-1	E															0	False	F
QGNH01001256.1_81	QGNH01001256.1	QGNH01001256.1	81	63362	63670	-1	E	YP_010742946.1	YP_010742946.1 deoxycytidylate deaminase [Xanthomonas phage Langgrundblatt2]	False	0.417	75.0	1.171e-15									0	False	F
QGNH01001256.1_82	QGNH01001256.1	QGNH01001256.1	82	63667	65247	-1	D	YP_239310.1	YP_239310.1 possible DNA helicase [Xanthomonas phage Xp15]	False	0.383	300.0	1.5400000000000001e-86	SNF2-related domain [PF00176.26]; Helicase conserved C-terminal domain [PF00271.34]; Type III restriction enzyme, res subunit [PF04851.18]					VOG00205	sp|Q9T1Q7|VP41_BPAPS Putative protein p41; Xu	Xu	0	False	F
QGNH01001256.1_83	QGNH01001256.1	QGNH01001256.1	83	65680	65964	-1	E															0	False	F
QGNH01001256.1_84	QGNH01001256.1	QGNH01001256.1	84	65966	66622	-1	D							PD-(D/E)XK nuclease superfamily [PF12705.10]								0	False	F
QGNH01001256.1_85	QGNH01001256.1	QGNH01001256.1	85	66619	66984	-1	E															0	False	F
QGNH01001256.1_86	QGNH01001256.1	QGNH01001256.1	86	66971	67981	-1	D	YP_009604324.1	YP_009604324.1 DNA polymerase [Pseudomonas phage phiR18]	False	0.349	197.0	6.139999999999998e-54	DNA polymerase family A [PF00476.23]								0	False	F
