	fasta	scaffold	gene_position	start_position	end_position	strandedness	rank	ko_id	kegg_hit	peptidase_id	peptidase_family	peptidase_hit	peptidase_RBH	peptidase_identity	peptidase_bitScore	peptidase_eVal	pfam_hits	cazy_ids	cazy_hits	cazy_subfam_ec	cazy_best_hit	heme_regulatory_motif_count
NC_011811_NC_011811_36	NC_011811	NC_011811	36	18529	18777	-1	D										Family of unknown function (DUF5486) [PF17588.5]					0
NC_011811_NC_011811_37	NC_011811	NC_011811	37	18827	19300	-1	C	K01185	lysozyme [EC:3.2.1.17]								Phage lysozyme [PF00959.22]	GH24	GH24 lysozyme (EC 3.2.1.17)	3.2.1.17	GH24.hmm	0
NC_011811_NC_011811_38	NC_011811	NC_011811	38	19350	19964	-1	D										Bacterial Ig-like domain (group 2) [PF02368.21]					0
NC_011811_NC_011811_39	NC_011811	NC_011811	39	19968	20585	-1	E															0
NC_011811_NC_011811_40	NC_011811	NC_011811	40	20582	20800	-1	E															0
NC_011811_NC_011811_41	NC_011811	NC_011811	41	20810	20962	-1	E															0
NC_011811_NC_011811_42	NC_011811	NC_011811	42	21381	21746	1	D										Family of unknown function (DUF5681) [PF18932.3]					0
NC_011811_NC_011811_43	NC_011811	NC_011811	43	25346	26080	1	E															0
NC_011811_NC_011811_44	NC_011811	NC_011811	44	26391	26573	1	E															0
NC_011811_NC_011811_45	NC_011811	NC_011811	45	26606	28210	1	D										Terminase RNaseH-like domain [PF17289.5]					0
NC_011811_NC_011811_46	NC_011811	NC_011811	46	28222	29664	1	D										Protein of unknown function (DUF935) [PF06074.15]					0
NC_011811_NC_011811_47	NC_011811	NC_011811	47	29671	30165	1	E															0
NC_011811_NC_011811_48	NC_011811	NC_011811	48	30165	30497	1	E															0
NC_011811_NC_011811_49	NC_011811	NC_011811	49	30505	31875	1	C	K04773	protease IV [EC:3.4.21.-]	MER0321348	S49B	MER0321348 - subfamily S49B unassigned peptidases () [S49.UPB]#S49B#{peptidase unit: 99-266}~source YP_004327024~	False	0.92	325.0	6.021e-96	Peptidase family S49 [PF01343.21]; Clp protease [PF00574.26]; Serine dehydrogenase proteinase [PF01972.19]					0
NC_011811_NC_011811_50	NC_011811	NC_011811	50	31887	32258	1	E															0
NC_011811_NC_011811_51	NC_011811	NC_011811	51	32281	33387	1	D										Phage major capsid protein E [PF03864.18]					0
NC_011811_NC_011811_52	NC_011811	NC_011811	52	33407	33874	1	E															0
NC_011811_NC_011811_53	NC_011811	NC_011811	53	33875	34360	1	E															0
NC_011811_NC_011811_54	NC_011811	NC_011811	54	34357	34743	1	E															0
NC_011811_NC_011811_55	NC_011811	NC_011811	55	34743	35351	1	E															0
NC_011811_NC_011811_56	NC_011811	NC_011811	56	35356	36714	1	D										Protein of unknown function (DUF3383) [PF11863.11]					0
NC_011811_NC_011811_57	NC_011811	NC_011811	57	36730	37185	1	D										Bacteriophage KPP10, Structural protein ORF10 [PF11681.11]					0
NC_011811_NC_011811_58	NC_011811	NC_011811	58	37243	37653	1	E															0
NC_011811_NC_011811_59	NC_011811	NC_011811	59	37890	40112	1	D										Tape measure protein [PF20155.2]					0
NC_011811_NC_011811_60	NC_011811	NC_011811	60	40116	40943	1	E															0
NC_011811_NC_011811_61	NC_011811	NC_011811	61	40943	41266	1	E															0
NC_011811_NC_011811_62	NC_011811	NC_011811	62	41276	42361	1	E															0
NC_011811_NC_011811_63	NC_011811	NC_011811	63	42361	43005	1	D										Phage protein Gp138 N-terminal domain [PF18352.4]					0
NC_011811_NC_011811_64	NC_011811	NC_011811	64	43005	43421	1	E															0
NC_011811_NC_011811_65	NC_011811	NC_011811	65	43421	44905	1	D										Baseplate J-like protein [PF04865.17]					0
NC_011811_NC_011811_66	NC_011811	NC_011811	66	44915	45763	1	D										Protein of unknown function (DUF2612) [PF11041.11]					0
NC_011811_NC_011811_67	NC_011811	NC_011811	67	45766	46119	1	E															0
NC_011811_NC_011811_68	NC_011811	NC_011811	68	46123	47196	1	E															0
NC_011811_NC_011811_69	NC_011811	NC_011811	69	47284	48792	1	E															0
NC_011811_NC_011811_70	NC_011811	NC_011811	70	48802	49536	1	E															0
NC_011811_NC_011811_71	NC_011811	NC_011811	71	49536	53009	1	E															0
NC_011811_NC_011811_72	NC_011811	NC_011811	72	53120	53329	1	E															0
NC_011811_NC_011811_73	NC_011811	NC_011811	73	53329	53664	1	E															0
NC_011811_NC_011811_74	NC_011811	NC_011811	74	53705	54640	-1	C	K00560	thymidylate synthase [EC:2.1.1.45]								Thymidylate synthase [PF00303.22]					0
NC_011811_NC_011811_75	NC_011811	NC_011811	75	54637	55197	-1	C	K00287	dihydrofolate reductase [EC:1.5.1.3]								Dihydrofolate reductase [PF00186.22]					0
NC_011811_NC_011811_76	NC_011811	NC_011811	76	55197	55751	-1	E															0
NC_011811_NC_011811_77	NC_011811	NC_011811	77	55738	56841	-1	D										ATP dependent DNA ligase domain [PF01068.24]; DNA ligase OB-like domain [PF14743.9]					0
NC_011811_NC_011811_78	NC_011811	NC_011811	78	56888	57097	-1	E															0
NC_011811_NC_011811_79	NC_011811	NC_011811	79	57090	58358	-1	D										Poly A polymerase head domain [PF01743.23]; Probable RNA and SrmB- binding site of polymerase A [PF12627.10]					1
NC_011811_NC_011811_80	NC_011811	NC_011811	80	58366	58716	-1	E															0
NC_011811_NC_011811_81	NC_011811	NC_011811	81	58823	59701	-1	D			MER0793210	I87	MER0793210 - family I87 unassigned peptidase inhibitors () [I87.UPW]#I87#{inhibitor unit: 120-255}~source E5AG14~	False	0.902	258.0	1.48e-75						0
NC_011811_NC_011811_82	NC_011811	NC_011811	82	59704	59925	-1	E															0
NC_011811_NC_011811_83	NC_011811	NC_011811	83	59873	60124	-1	E															0
NC_011811_NC_011811_84	NC_011811	NC_011811	84	60121	60330	-1	E															0
NC_011811_NC_011811_85	NC_011811	NC_011811	85	60311	60625	-1	E															0
NC_011811_NC_011811_86	NC_011811	NC_011811	86	60625	60933	-1	E															0
NC_011811_NC_011811_87	NC_011811	NC_011811	87	60935	61192	-1	E															0
NC_011811_NC_011811_88	NC_011811	NC_011811	88	61159	61425	-1	E															0
NC_011811_NC_011811_89	NC_011811	NC_011811	89	61478	64168	-1	D										DNA polymerase family A [PF00476.23]					0
NC_011811_NC_011811_90	NC_011811	NC_011811	90	64207	64683	-1	D										HNH endonuclease [PF13392.9]; AP2 domain [PF00847.23]					0
NC_011811_NC_011811_91	NC_011811	NC_011811	91	64921	65328	1	E															0
NC_011811_NC_011811_92	NC_011811	NC_011811	92	65321	65935	1	E															0
NC_011811_NC_011811_93	NC_011811	NC_011811	93	65928	66779	1	E															0
NC_011811_NC_011811_94	NC_011811	NC_011811	94	66839	67825	1	E															0
NC_011811_NC_011811_95	NC_011811	NC_011811	95	67818	69731	1	D										DnaB-like helicase C terminal domain [PF03796.18]					0
NC_011811_NC_011811_96	NC_011811	NC_011811	96	69834	70697	1	E															0
NC_011811_NC_011811_97	NC_011811	NC_011811	97	70766	71839	1	D										5'-3' exonuclease, C-terminal SAM fold [PF01367.23]					0
NC_011811_NC_011811_98	NC_011811	NC_011811	98	71832	72347	1	D										Putative endonuclease segE, GIY-YIG domain [PF19835.2]					0
NC_011811_NC_011811_99	NC_011811	NC_011811	99	72316	72582	1	E															0
NC_011811_NC_011811_100	NC_011811	NC_011811	100	72643	73389	1	E															0
NC_011811_NC_011811_101	NC_011811	NC_011811	101	73636	73911	1	E															0
NC_011811_NC_011811_102	NC_011811	NC_011811	102	73956	74048	1	E															0
NC_011811_NC_011811_103	NC_011811	NC_011811	103	74048	76282	1	D										Ribonucleotide reductase, barrel domain [PF02867.18]; Ribonucleotide reductase, all-alpha domain [PF00317.24]; ATP cone domain [PF03477.19]					0
NC_011811_NC_011811_104	NC_011811	NC_011811	104	76337	77434	1	D										Ribonucleotide reductase, small chain [PF00268.24]					0
NC_011811_NC_011811_105	NC_011811	NC_011811	105	77434	77682	1	D										Glutaredoxin [PF00462.27]					0
NC_011811_NC_011811_106	NC_011811	NC_011811	106	77701	77919	1	E															0
NC_011811_NC_011811_107	NC_011811	NC_011811	107	77922	78197	1	D										Family of unknown function (DUF5499) [PF17603.5]					0
NC_011811_NC_011811_108	NC_011811	NC_011811	108	78361	79470	1	E															0
NC_011811_NC_011811_109	NC_011811	NC_011811	109	79525	79785	1	E															0
NC_011811_NC_011811_110	NC_011811	NC_011811	110	79952	80464	1	E															0
NC_011811_NC_011811_111	NC_011811	NC_011811	111	80448	80744	1	E															0
NC_011811_NC_011811_112	NC_011811	NC_011811	112	80737	81582	1	C	K00948	ribose-phosphate pyrophosphokinase [EC:2.7.6.1]								Phosphoribosyl synthetase-associated domain [PF14572.9]; Phosphoribosyl transferase domain [PF00156.30]					0
NC_011811_NC_011811_113	NC_011811	NC_011811	113	81596	83425	1	C	K03462	nicotinamide phosphoribosyltransferase [EC:2.4.2.12]								Nicotinate phosphoribosyltransferase (NAPRTase) family [PF04095.19]; Nicotinamide phosphoribosyltransferase, N-terminal domain [PF18127.4]					0
NC_011811_NC_011811_114	NC_011811	NC_011811	114	83537	83998	1	C	K03607	ProP effector								ProQ/FINO family [PF04352.16]					0
NC_011811_NC_011811_115	NC_011811	NC_011811	115	83986	84327	1	E															0
NC_011811_NC_011811_116	NC_011811	NC_011811	116	84338	84502	1	D										DnaJ central domain [PF00684.22]					0
