	fasta	scaffold	gene_position	start_position	end_position	strandedness	rank	ko_id	kegg_hit	viral_id	viral_hit	viral_RBH	viral_identity	viral_bitScore	viral_eVal	peptidase_id	peptidase_family	peptidase_hit	peptidase_RBH	peptidase_identity	peptidase_bitScore	peptidase_eVal	pfam_hits	vogdb_id	vogdb_hits	vogdb_categories	heme_regulatory_motif_count	is_transposon	amg_flags
QGNH01001874.1_11	QGNH01001874.1	QGNH01001874.1	11	8376	8747	1	D																Domain of unknown function (DUF2019) [PF09450.13]				0	False	
QGNH01001874.1_12	QGNH01001874.1	QGNH01001874.1	12	8767	9138	1	D																Domain of unknown function (DUF2019) [PF09450.13]				0	False	
QGNH01001874.1_13	QGNH01001874.1	QGNH01001874.1	13	9075	9380	-1	E																				0	False	
QGNH01001874.1_14	QGNH01001874.1	QGNH01001874.1	14	9544	9831	-1	E																				0	False	
QGNH01001874.1_15	QGNH01001874.1	QGNH01001874.1	15	10486	11613	1	E			YP_006546301.1	YP_006546301.1 hypothetical protein Tsac_2860 [Thermoanaerobacterium phage THSA-485A]	False	0.283	64.0	1.231e-09									VOG03893	sp|P45920|YQBD_BACSU Uncharacterized protein YqbD; Xu	Xu	0	False	
QGNH01001874.1_16	QGNH01001874.1	QGNH01001874.1	16	11806	13326	1	E			YP_009819680.1	YP_009819680.1 major capsid protein [Arthrobacter phage Sonali]	False	0.221	124.0	4.345e-28									VOG10791	REFSEQ major capsid protein; Xu	Xu	0	False	
QGNH01001874.1_17	QGNH01001874.1	QGNH01001874.1	17	13417	13869	1	E																				0	False	
QGNH01001874.1_18	QGNH01001874.1	QGNH01001874.1	18	13996	14823	1	E																				0	False	
QGNH01001874.1_19	QGNH01001874.1	QGNH01001874.1	19	14820	15266	1	E																				0	False	
QGNH01001874.1_20	QGNH01001874.1	QGNH01001874.1	20	15329	15775	1	E																				0	False	
QGNH01001874.1_21	QGNH01001874.1	QGNH01001874.1	21	15869	16606	1	E																				0	False	
QGNH01001874.1_22	QGNH01001874.1	QGNH01001874.1	22	16606	16911	1	E																				0	False	
QGNH01001874.1_23	QGNH01001874.1	QGNH01001874.1	23	16974	17210	1	E																				0	False	
QGNH01001874.1_24	QGNH01001874.1	QGNH01001874.1	24	17268	18530	1	E																				0	False	
QGNH01001874.1_25	QGNH01001874.1	QGNH01001874.1	25	18534	20867	1	D			YP_009603880.1	YP_009603880.1 tail protein [Roseobacter phage RDJL Phi 2]	False	0.332	332.0	2.8019999999999997e-94								GTA TIM-barrel-like domain [PF13547.9]	VOG04279	REFSEQ tail protein; Xu	Xu	0	False	
QGNH01001874.1_26	QGNH01001874.1	QGNH01001874.1	26	20867	21043	1	E																				0	False	
QGNH01001874.1_27	QGNH01001874.1	QGNH01001874.1	27	21040	21648	1	D																Conserved hypothetical protein 2217 (DUF2460) [PF09343.13]				0	False	
QGNH01001874.1_28	QGNH01001874.1	QGNH01001874.1	28	21704	22582	1	D			YP_010719888.1	YP_010719888.1 hypothetical protein P6F35_gp20 [Sphingomonas phage vB_StuS_MMDA13]	False	0.237	77.0	4.994e-14								Phage conserved hypothetical protein BR0599 [PF09356.13]; Uncharacterized conserved protein (DUF2163) [PF09931.12]	VOG04054	REFSEQ tail assembly protein; Xu	Xu	0	False	
QGNH01001874.1_29	QGNH01001874.1	QGNH01001874.1	29	22599	23075	1	D			YP_009600190.1	YP_009600190.1 minor tail protein [Dinoroseobacter phage vB_DshS-R5C]	False	0.331	64.0	4.334e-11	MER0100235	C40	MER0100235 - family C40 unassigned peptidases (Beijerinckia indica) [C40.UPW]#C40#{peptidase unit: 10-125}~source YP_001833786~	False	0.792	190.0	1.636e-54					0	False	P
QGNH01001874.1_30	QGNH01001874.1	QGNH01001874.1	30	23072	25660	1	D																Putative phage tail protein [PF13550.9]				0	False	F
QGNH01001874.1_31	QGNH01001874.1	QGNH01001874.1	31	25678	26253	1	D			YP_009600192.1	YP_009600192.1 ribonuclease III [Dinoroseobacter phage vB_DshS-R5C]	False	0.417	93.0	1.2410000000000002e-20								Major tropism determinant N-terminal domain [PF18454.4]				0	False	F
QGNH01001874.1_32	QGNH01001874.1	QGNH01001874.1	32	26334	26804	1	E																				0	False	F
QGNH01001874.1_33	QGNH01001874.1	QGNH01001874.1	33	26819	28924	1	E																				0	False	F
QGNH01001874.1_34	QGNH01001874.1	QGNH01001874.1	34	28929	29711	1	E																				0	False	F
