	fasta	scaffold	gene_position	start_position	end_position	strandedness	rank	ko_id	kegg_hit	peptidase_id	peptidase_family	peptidase_hit	peptidase_RBH	peptidase_bitScore	peptidase_eVal	peptidase_identity	pfam_hits	heme_regulatory_motif_count
NC_050154_NC_050154_97	NC_050154	NC_050154	97	82076	82723	1	D										Ead/Ea22-like protein [PF13935.9]	0
NC_050154_NC_050154_98	NC_050154	NC_050154	98	82710	82901	1	E											0
NC_050154_NC_050154_99	NC_050154	NC_050154	99	82903	83118	1	E											0
NC_050154_NC_050154_100	NC_050154	NC_050154	100	83120	83575	1	D										Protein of unknown function (DUF4014) [PF13198.9]	0
NC_050154_NC_050154_101	NC_050154	NC_050154	101	83586	84668	1	E											0
NC_050154_NC_050154_102	NC_050154	NC_050154	102	84911	85261	-1	E											0
NC_050154_NC_050154_103	NC_050154	NC_050154	103	85452	85841	1	C	K03503	DNA polymerase V [EC:3.4.21.-]	MER0245581	S24	MER0245581 - family S24 unassigned peptidases (Escherichia coli) [S24.UPW]#S24#{peptidase unit: 2-129}~source BAI39304~	False	258.0	1.513e-78	0.951		0
NC_050154_NC_050154_104	NC_050154	NC_050154	104	85976	86398	1	E											0
NC_050154_NC_050154_105	NC_050154	NC_050154	105	86507	86728	1	C	K19165	antitoxin Phd								Antitoxin Phd_YefM, type II toxin-antitoxin system [PF02604.22]	0
NC_050154_NC_050154_106	NC_050154	NC_050154	106	86728	87108	1	C	K07341	death on curing protein									0
NC_050154_NC_050154_107	NC_050154	NC_050154	107	87113	87310	1	E											0
NC_050154_NC_050154_108	NC_050154	NC_050154	108	87343	88119	-1	E											0
NC_050154_NC_050154_109	NC_050154	NC_050154	109	88126	88566	-1	D										Protein of unknown function (DUF2829) [PF11195.11]	0
NC_050154_NC_050154_110	NC_050154	NC_050154	110	88581	89075	-1	C	K01520	dUTP diphosphatase [EC:3.6.1.23]								dUTPase [PF00692.22]	0
NC_050154_NC_050154_111	NC_050154	NC_050154	111	89072	89548	-1	E											0
NC_050154_NC_050154_112	NC_050154	NC_050154	112	89545	89889	-1	E											0
NC_050154_NC_050154_113	NC_050154	NC_050154	113	89963	90991	-1	D										Phage integrase family [PF00589.25]	0
