	fasta	scaffold	gene_position	start_position	end_position	strandedness	rank	ko_id	kegg_hit	peptidase_id	peptidase_family	peptidase_hit	peptidase_RBH	peptidase_bitScore	peptidase_eVal	peptidase_identity	pfam_hits	heme_regulatory_motif_count
MZ334501_MZ334501.1_43	MZ334501	MZ334501.1	43	38102	38359	-1	E											0
MZ334501_MZ334501.1_44	MZ334501	MZ334501.1	44	38356	38541	-1	E											0
MZ334501_MZ334501.1_45	MZ334501	MZ334501.1	45	38492	38752	-1	E											0
MZ334501_MZ334501.1_46	MZ334501	MZ334501.1	46	38749	39177	-1	E											0
MZ334501_MZ334501.1_47	MZ334501	MZ334501.1	47	39164	39721	-1	C	K01494	dCTP deaminase [EC:3.5.4.13]								dUTPase [PF00692.22]; 2'-deoxycytidine 5'-triphosphate deaminase (DCD) [PF06559.14]	0
MZ334501_MZ334501.1_48	MZ334501	MZ334501.1	48	39718	40422	-1	C	K03465	thymidylate synthase (FAD) [EC:2.1.1.148]								Thymidylate synthase complementing protein [PF02511.18]	0
MZ334501_MZ334501.1_49	MZ334501	MZ334501.1	49	40419	40586	-1	E											0
MZ334501_MZ334501.1_50	MZ334501	MZ334501.1	50	40676	43240	-1	D										DNA polymerase family B [PF00136.24]; DNA polymerase family B, exonuclease domain [PF03104.22]; Predicted 3'-5' exonuclease related to the exonuclease domain of PolB [PF10108.12]	0
MZ334501_MZ334501.1_51	MZ334501	MZ334501.1	51	43358	43831	-1	E											0
MZ334501_MZ334501.1_52	MZ334501	MZ334501.1	52	44013	44927	-1	D										Family of unknown function (DUF6610) [PF20314.1]	0
MZ334501_MZ334501.1_53	MZ334501	MZ334501.1	53	44941	45114	-1	E											0
MZ334501_MZ334501.1_54	MZ334501	MZ334501.1	54	45107	45235	-1	E											0
MZ334501_MZ334501.1_55	MZ334501	MZ334501.1	55	45228	45428	-1	E											0
MZ334501_MZ334501.1_56	MZ334501	MZ334501.1	56	45428	46435	-1	D										PD-(D/E)XK nuclease superfamily [PF12705.10]	0
MZ334501_MZ334501.1_57	MZ334501	MZ334501.1	57	46428	46628	-1	E											0
MZ334501_MZ334501.1_58	MZ334501	MZ334501.1	58	46621	46785	-1	E											0
MZ334501_MZ334501.1_59	MZ334501	MZ334501.1	59	46782	46940	-1	E											0
MZ334501_MZ334501.1_60	MZ334501	MZ334501.1	60	46937	47218	-1	D										Domain of unknown function (DUF6378) [PF19905.2]	0
MZ334501_MZ334501.1_61	MZ334501	MZ334501.1	61	47202	47588	-1	E											0
MZ334501_MZ334501.1_62	MZ334501	MZ334501.1	62	47604	47954	-1	E											0
MZ334501_MZ334501.1_63	MZ334501	MZ334501.1	63	47956	48381	-1	E											0
MZ334501_MZ334501.1_64	MZ334501	MZ334501.1	64	48469	49650	-1	E											0
MZ334501_MZ334501.1_65	MZ334501	MZ334501.1	65	49647	50885	-1	E											0
MZ334501_MZ334501.1_66	MZ334501	MZ334501.1	66	51011	52495	-1	E											0
MZ334501_MZ334501.1_67	MZ334501	MZ334501.1	67	52565	52816	-1	E											0
MZ334501_MZ334501.1_68	MZ334501	MZ334501.1	68	52868	53815	-1	E											0
MZ334501_MZ334501.1_69	MZ334501	MZ334501.1	69	53933	54394	-1	D										PD-(D/E)XK endonuclease [PF11645.11]	0
MZ334501_MZ334501.1_70	MZ334501	MZ334501.1	70	54633	54842	-1	E											0
MZ334501_MZ334501.1_71	MZ334501	MZ334501.1	71	54966	55382	-1	E											0
MZ334501_MZ334501.1_72	MZ334501	MZ334501.1	72	55565	55699	-1	E											0
MZ334501_MZ334501.1_73	MZ334501	MZ334501.1	73	55701	56576	-1	D			MER0807710	I87	MER0807710 - family I87 unassigned peptidase inhibitors () [I87.UPW]#I87#{inhibitor unit: 89-331}~source R4TJL2~	True	440.0	1.498e-138	0.869	SPFH domain / Band 7 family [PF01145.28]	0
MZ334501_MZ334501.1_74	MZ334501	MZ334501.1	74	56871	57422	1	E											0
MZ334501_MZ334501.1_75	MZ334501	MZ334501.1	75	57419	57904	-1	E											0
MZ334501_MZ334501.1_76	MZ334501	MZ334501.1	76	58196	58675	1	E											0
MZ334501_MZ334501.1_77	MZ334501	MZ334501.1	77	58672	59136	1	D										ERCC4 domain [PF02732.18]	0
MZ334501_MZ334501.1_78	MZ334501	MZ334501.1	78	59221	59394	-1	E											0
MZ334501_MZ334501.1_79	MZ334501	MZ334501.1	79	59434	59634	-1	E											0
MZ334501_MZ334501.1_80	MZ334501	MZ334501.1	80	59650	59799	-1	E											0
MZ334501_MZ334501.1_81	MZ334501	MZ334501.1	81	59804	60151	-1	E											0
MZ334501_MZ334501.1_82	MZ334501	MZ334501.1	82	60142	60438	-1	E											0
MZ334501_MZ334501.1_83	MZ334501	MZ334501.1	83	60435	60947	-1	E											0
MZ334501_MZ334501.1_84	MZ334501	MZ334501.1	84	60993	61274	-1	E											0
MZ334501_MZ334501.1_85	MZ334501	MZ334501.1	85	61412	61831	-1	E											0
MZ334501_MZ334501.1_86	MZ334501	MZ334501.1	86	61834	62259	-1	E											0
MZ334501_MZ334501.1_87	MZ334501	MZ334501.1	87	62407	62673	-1	E											0
MZ334501_MZ334501.1_88	MZ334501	MZ334501.1	88	62670	63080	-1	E											0
MZ334501_MZ334501.1_89	MZ334501	MZ334501.1	89	63130	64926	-1	D										Helicase C-terminal domain [PF13307.9]; Type III restriction enzyme, res subunit [PF04851.18]	0
MZ334501_MZ334501.1_90	MZ334501	MZ334501.1	90	65344	65673	-1	E											0
MZ334501_MZ334501.1_91	MZ334501	MZ334501.1	91	65681	66334	-1	E											0
MZ334501_MZ334501.1_92	MZ334501	MZ334501.1	92	66479	67330	-1	E											0
MZ334501_MZ334501.1_93	MZ334501	MZ334501.1	93	67340	67525	-1	E											0
MZ334501_MZ334501.1_94	MZ334501	MZ334501.1	94	67525	67701	-1	E											0
MZ334501_MZ334501.1_95	MZ334501	MZ334501.1	95	67983	68252	-1	E											0
MZ334501_MZ334501.1_96	MZ334501	MZ334501.1	96	68249	68620	-1	E											0
MZ334501_MZ334501.1_97	MZ334501	MZ334501.1	97	68639	69307	-1	E											0
MZ334501_MZ334501.1_98	MZ334501	MZ334501.1	98	69307	69426	-1	E											0
MZ334501_MZ334501.1_99	MZ334501	MZ334501.1	99	69426	69674	-1	E											0
MZ334501_MZ334501.1_100	MZ334501	MZ334501.1	100	69678	69785	-1	E											0
MZ334501_MZ334501.1_101	MZ334501	MZ334501.1	101	69785	70057	-1	E											0
MZ334501_MZ334501.1_102	MZ334501	MZ334501.1	102	70054	70197	-1	E											0
MZ334501_MZ334501.1_103	MZ334501	MZ334501.1	103	70194	70424	-1	E											0
MZ334501_MZ334501.1_104	MZ334501	MZ334501.1	104	70425	70565	-1	E											0
MZ334501_MZ334501.1_105	MZ334501	MZ334501.1	105	70574	70864	-1	E											0
MZ334501_MZ334501.1_106	MZ334501	MZ334501.1	106	71151	71498	-1	E											0
MZ334501_MZ334501.1_107	MZ334501	MZ334501.1	107	71504	71833	-1	E											0
MZ334501_MZ334501.1_108	MZ334501	MZ334501.1	108	71834	71965	-1	E											0
MZ334501_MZ334501.1_109	MZ334501	MZ334501.1	109	72068	72946	-1	E											0
