Target Name	ID	EC value	E-Value (sequence)	Score (domain)
NZ_ASHR01000014.1_112059_113414_-	COG0477		5.5e-86	283.1
NZ_ASHR01000014.1_227494_228900_+	COG0477		7.6e-84	275.9
NZ_ASHR01000014.1_30820_32016_+	COG0477		1.9e-66	218.6
NZ_ASHR01000014.1_127003_127965_-	COG0479		3e-104	342.5
NZ_ASHR01000014.1_96498_97295_+	COG0491		2e-29	96.6
NZ_ASHR01000014.1_297802_298719_+	COG0492		4.7e-68	223.9
NZ_ASHR01000014.1_109289_110044_+	COG0496		6.3e-62	203.2
NZ_ASHR01000014.1_210676_212199_+	COG0499		5.8e-212	698.2
NZ_ASHR01000014.1_265669_266532_-	COG0524		2.6e-47	155.5
NZ_ASHR01000014.1_78479_79006_+	COG0526		8.5e-27	88.3
NZ_ASHR01000014.1_49972_51246_+	COG0527		3.8e-172	568.2
NZ_ASHR01000014.1_221684_222958_+	COG0531		4.8e-87	286.5
NZ_ASHR01000014.1_52866_54344_+	COG0579		4.6e-143	471.9
NZ_ASHR01000014.1_219750_221474_+	COG0591		2.6e-80	264.4
NZ_ASHR01000014.1_96070_96489_+	COG0599		1.7e-20	68.0
NZ_ASHR01000014.1_3945_4949_+	COG0601		3.1e-141	465.9
NZ_ASHR01000014.1_25682_26848_+	COG0626		2.7e-187	618.3
NZ_ASHR01000014.1_253363_254520_+	COG0628		6e-91	300.2
NZ_ASHR01000014.1_304493_306496_-	COG0654		3.4e-64	210.5
NZ_ASHR01000014.1_160239_161378_-	COG0654		5.8e-63	207.5
NZ_ASHR01000014.1_282195_283691_+	COG0665		9.2e-56	183.4
NZ_ASHR01000014.1_118902_119732_-	COG0708		5e-100	329.2
NZ_ASHR01000014.1_56914_59478_-	COG0744		5.5e-156	514.9
NZ_ASHR01000014.1_2220_3836_+	COG0747		4.1e-150	495.2
NZ_ASHR01000014.1_255765_256253_-	COG0782		7.5e-51	167.2
NZ_ASHR01000014.1_77694_78482_+	COG0785		1.6e-26	86.7
NZ_ASHR01000014.1_82967_83356_+	COG0789		1.4e-39	130.1
NZ_ASHR01000014.1_84257_84700_+	COG0789		2.9e-27	89.9
NZ_ASHR01000014.1_84835_85680_+	COG0798		1.5e-73	241.4
NZ_ASHR01000014.1_114056_115321_-	COG0807		1.8e-158	522.3
NZ_ASHR01000014.1_132051_133163_+	COG0836		7.3e-139	458.1
NZ_ASHR01000014.1_107495_108319_+	COG0842		1.8e-44	146.4
NZ_ASHR01000014.1_106653_107498_+	COG0842		5.2e-39	128.4
NZ_ASHR01000014.1_42573_44693_+	COG0857		2e-274	906.1
NZ_ASHR01000014.1_167778_169091_+	COG1004		1.3e-168	555.7
NZ_ASHR01000014.1_98538_100010_+	COG1012		5.8e-201	663.5
NZ_ASHR01000014.1_127965_129752_-	COG1053		1.3e-227	751.3
NZ_ASHR01000014.1_231576_232643_+	COG1063		3.1e-97	319.9
NZ_ASHR01000014.1_7816_8769_-	COG1064		7.6e-47	149.4
NZ_ASHR01000014.1_138729_140057_+	COG1079		1.1e-119	393.5
NZ_ASHR01000014.1_120814_122472_+	COG1080		2.8e-209	691.2
NZ_ASHR01000014.1_275981_277009_-	COG1082		4.1e-41	135.2
NZ_ASHR01000014.1_207207_208205_+	COG1088		8e-156	512.7
NZ_ASHR01000014.1_208208_209626_+	COG1091		2.1e-87	287.2
NZ_ASHR01000014.1_108351_109289_+	COG1105		6e-68	223.1
NZ_ASHR01000014.1_205771_207159_+	COG1109		1.2e-145	480.3
NZ_ASHR01000014.1_143958_145625_-	COG1109		6.3e-121	398.6
NZ_ASHR01000014.1_6133_7779_-	COG1123		1.9e-227	750.7
NZ_ASHR01000014.1_20246_21781_+	COG1129		4.3e-214	706.2
NZ_ASHR01000014.1_105718_106644_+	COG1131		2e-118	390.6
NZ_ASHR01000014.1_153668_155722_+	COG1132		4.8e-233	769.5
NZ_ASHR01000014.1_16522_18375_+	COG1132		2.1e-212	701.3
NZ_ASHR01000014.1_151942_153666_+	COG1132		1.5e-197	652.2
NZ_ASHR01000014.1_103515_105302_-	COG1132		7.6e-189	623.3
NZ_ASHR01000014.1_180634_181851_-	COG1134		4.5e-138	455.6
NZ_ASHR01000014.1_254507_255739_+	COG1171		1.8e-165	545.8
NZ_ASHR01000014.1_4946_5884_+	COG1173		2.6e-112	370.4
NZ_ASHR01000014.1_236715_240275_+	COG1197		0	1356.8
NZ_ASHR01000014.1_214096_215526_+	COG1207		5e-204	673.4
NZ_ASHR01000014.1_178822_179697_+	COG1209		8.5e-137	449.6
NZ_ASHR01000014.1_175853_178780_+	COG1216		3e-54	173.5
NZ_ASHR01000014.1_200599_203373_+	COG1216		1e-35	116.1
NZ_ASHR01000014.1_172190_173137_-	COG1216		4e-29	95.1
NZ_ASHR01000014.1_190971_191804_-	COG1216		9e-25	80.6
NZ_ASHR01000014.1_193148_193864_+	COG1216		1.7e-18	60.0
NZ_ASHR01000014.1_29582_30799_+	COG1228		5.9e-88	289.5
NZ_ASHR01000014.1_79224_80669_+	COG1249		2e-158	523.1
NZ_ASHR01000014.1_147066_148523_+	COG1249		1.5e-155	513.5
NZ_ASHR01000014.1_81465_82814_+	COG1249		3.1e-146	482.9
NZ_ASHR01000014.1_246945_248285_+	COG1252		3.1e-139	459.2
NZ_ASHR01000014.1_259468_260079_+	COG1261		6.7e-10	33.0
NZ_ASHR01000014.1_301690_302925_-	COG1295		9.7e-83	272.5
NZ_ASHR01000014.1_119793_121040_-	COG1295		9e-41	134.2
NZ_ASHR01000014.1_170797_172173_+	COG1316		3.9e-71	234.8
NZ_ASHR01000014.1_91546_92118_+	COG1335		7e-47	154.2
NZ_ASHR01000014.1_266908_268545_+	COG1403		7.7e-15	48.9
NZ_ASHR01000014.1_72567_74270_+	COG1403		4.8e-12	39.5
NZ_ASHR01000014.1_55980_56882_-	COG1408		4.7e-68	224.0
NZ_ASHR01000014.1_36837_37802_-	COG1413		9.9e-19	38.1
NZ_ASHR01000014.1_54702_55586_+	COG1435		1.4e-79	261.7
NZ_ASHR01000014.1_196343_197467_+	COG1482		3e-77	254.5
NZ_ASHR01000014.1_246359_246886_+	COG1507		3.7e-88	290.8
NZ_ASHR01000014.1_272101_274284_+	COG1511		3.3e-128	423.4
NZ_ASHR01000014.1_117311_117886_-	COG1670		4.7e-32	105.8
NZ_ASHR01000014.1_181851_182765_-	COG1682		2.5e-76	250.6
NZ_ASHR01000014.1_251525_252073_+	COG1704		1.8e-24	80.8
NZ_ASHR01000014.1_134550_135650_+	COG1744		3.6e-96	316.5
NZ_ASHR01000014.1_133343_134416_+	COG1744		2.6e-95	313.7
NZ_ASHR01000014.1_65719_68421_+	COG1754		0	1146.8
NZ_ASHR01000014.1_143454_143891_+	COG1762		3.5e-34	112.2
NZ_ASHR01000014.1_94512_95177_+	COG1802		5.7e-63	207.5
NZ_ASHR01000014.1_142351_143457_+	COG1816		1.5e-126	417.1
NZ_ASHR01000014.1_234874_235500_+	COG1825		4.8e-63	206.7
NZ_ASHR01000014.1_162494_164602_+	COG1835		1.9e-67	221.6
NZ_ASHR01000014.1_212749_213240_-	COG1846		2.3e-35	117.0
NZ_ASHR01000014.1_18968_20194_+	COG1940		3.4e-111	366.1
NZ_ASHR01000014.1_226601_227392_+	COG1959		2.2e-08	27.1
NZ_ASHR01000014.1_115944_116975_-	COG1985		1.9e-119	393.5
NZ_ASHR01000014.1_130232_130669_-	COG2009		1.7e-46	152.4
NZ_ASHR01000014.1_63589_64419_+	COG2064		3.4e-13	43.3
NZ_ASHR01000014.1_102476_103501_-	COG2070		1.7e-89	295.3
NZ_ASHR01000014.1_263710_264189_-	COG2077		4.6e-18	58.8
NZ_ASHR01000014.1_95174_96073_+	COG2084		1.3e-89	294.9
NZ_ASHR01000014.1_225586_226488_-	COG2084		4.1e-83	273.5
NZ_ASHR01000014.1_256790_257644_+	COG2120		2.3e-60	198.9
NZ_ASHR01000014.1_224610_225563_+	COG2141		3.3e-70	231.4
NZ_ASHR01000014.1_129780_130232_-	COG2142		3e-34	111.5
NZ_ASHR01000014.1_110048_111943_-	COG2216		2.1e-52	168.0
NZ_ASHR01000014.1_191805_193025_-	COG2244		3.6e-25	82.2
NZ_ASHR01000014.1_38491_42429_-	COG2247		5.9e-83	271.4
NZ_ASHR01000014.1_174379_175752_-	COG2247		1.2e-77	254.6
NZ_ASHR01000014.1_218356_219483_+	COG2265		3.8e-97	320.1
NZ_ASHR01000014.1_158266_159528_+	COG2265		7e-97	319.2
NZ_ASHR01000014.1_303555_304385_-	COG2267		4e-30	99.0
NZ_ASHR01000014.1_9583_10326_-	COG2267		2.8e-20	66.3
NZ_ASHR01000014.1_97292_98527_+	COG2267		1.8e-18	60.6
NZ_ASHR01000014.1_289814_290539_+	COG2267		4.2e-16	52.8
NZ_ASHR01000014.1_26953_28320_-	COG2271		7.7e-87	285.6
NZ_ASHR01000014.1_159786_160238_+	COG2318		2.2e-13	39.4
NZ_ASHR01000014.1_11004_11993_+	COG2334		4.1e-53	174.8
NZ_ASHR01000014.1_269198_272104_+	COG2409		8.3e-226	745.8
NZ_ASHR01000014.1_92227_94437_+	COG2409		1.5e-202	668.7
NZ_ASHR01000014.1_193874_194248_+	COG2456		4.5e-36	117.5
NZ_ASHR01000014.1_308136_308426_-	COG2514		1.8e-11	37.7
NZ_ASHR01000014.1_233278_234687_+	COG2610		3.9e-140	461.1
NZ_ASHR01000014.1_54355_54975_+	COG2771		1.4e-14	47.8
NZ_ASHR01000014.1_86176_87042_-	COG2801		2e-91	301.2
NZ_ASHR01000014.1_46404_49301_+	COG2812		1.8e-138	456.1
NZ_ASHR01000014.1_69070_70230_+	COG2812		1.2e-70	232.5
NZ_ASHR01000014.1_245907_246362_+	COG2919		1.6e-28	94.2
NZ_ASHR01000014.1_87120_87440_-	COG2963		8e-17	55.1
NZ_ASHR01000014.1_252078_254393_-	COG3214		2.5e-141	465.8
NZ_ASHR01000014.1_248387_248983_+	COG3226		2.2e-36	119.9
NZ_ASHR01000014.1_287650_288315_-	COG3226		2.7e-14	47.4
NZ_ASHR01000014.1_268626_269198_+	COG3226		1.6e-13	44.6
NZ_ASHR01000014.1_151330_151938_+	COG3226		3.4e-11	36.9
NZ_ASHR01000014.1_232640_233224_+	COG3265		4.7e-80	263.8
NZ_ASHR01000014.1_199254_200534_+	COG3307		3e-44	144.9
NZ_ASHR01000014.1_88252_88461_-	COG3311		6.9e-13	43.2
NZ_ASHR01000014.1_259110_259358_-	COG3311		6.7e-10	33.3
NZ_ASHR01000014.1_90688_91470_-	COG3324		2.8e-15	50.4
NZ_ASHR01000014.1_167247_167747_+	COG3428		1.9e-18	60.3
NZ_ASHR01000014.1_161413_162375_-	COG3569		5e-120	394.6
NZ_ASHR01000014.1_122476_124113_-	COG3596		2.7e-51	169.2
NZ_ASHR01000014.1_124110_126053_-	COG3596		2.2e-26	86.9
NZ_ASHR01000014.1_249040_250197_+	COG3616		2.5e-102	336.8
NZ_ASHR01000014.1_18509_18886_-	COG3695		1e-31	104.5
NZ_ASHR01000014.1_12077_12829_+	COG3706		2.3e-41	136.0
NZ_ASHR01000014.1_37799_38215_-	COG3706		7.3e-40	131.1
NZ_ASHR01000014.1_188774_190918_-	COG3754		1.2e-100	208.3
NZ_ASHR01000014.1_188774_190918_-	COG3754		1.2e-100	126.2
NZ_ASHR01000014.1_186643_188772_-	COG3754		8.4e-34	110.4
NZ_ASHR01000014.1_300886_301284_+	COG3759		2.6e-36	119.6
NZ_ASHR01000014.1_28407_28850_+	COG3832		3.7e-28	92.7
NZ_ASHR01000014.1_306518_307327_-	COG3836		1.8e-104	344.8
NZ_ASHR01000014.1_135770_137329_+	COG3845		6.5e-242	798.7
NZ_ASHR01000014.1_261334_262842_+	COG3920		1.4e-90	298.1
NZ_ASHR01000014.1_240272_240940_+	COG3956		1.1e-95	315.2
NZ_ASHR01000014.1_74293_76710_-	COG3957		0	1265.3
NZ_ASHR01000014.1_307324_308139_-	COG3971		6.5e-93	306.4
NZ_ASHR01000014.1_90688_91470_-	COG4118		4.5e-13	42.7
NZ_ASHR01000014.1_23087_24196_+	COG4213		4.5e-118	388.4
NZ_ASHR01000014.1_21785_23053_+	COG4214		7.2e-162	534.4
NZ_ASHR01000014.1_230771_231553_+	COG4221		1.8e-70	232.1
NZ_ASHR01000014.1_290561_291760_-	COG4251		2.8e-82	271.1
NZ_ASHR01000014.1_301284_301685_+	COG4270		8.4e-45	146.9
NZ_ASHR01000014.1_285495_285899_-	COG4270		1.2e-27	90.9
NZ_ASHR01000014.1_283719_284717_+	COG4427		3.1e-86	283.5
NZ_ASHR01000014.1_241727_242431_+	COG4549		3.9e-54	178.0
NZ_ASHR01000014.1_137326_138732_+	COG4603		1.2e-120	396.8
NZ_ASHR01000014.1_130801_131988_-	COG4641		1.2e-17	57.6
NZ_ASHR01000014.1_173146_174246_-	COG4641		8.6e-14	44.8
NZ_ASHR01000014.1_146495_147034_+	COG4681		5.3e-60	196.7
NZ_ASHR01000014.1_148555_151206_-	COG4770		2.8e-269	890.8
NZ_ASHR01000014.1_164804_166405_-	COG4799		2.2e-250	827.9
NZ_ASHR01000014.1_38491_42429_-	COG4935		4.1e-28	58.1
NZ_ASHR01000014.1_62015_63592_+	COG4962		1.2e-114	377.6
NZ_ASHR01000014.1_260076_261329_+	COG4963		2.2e-52	172.7
NZ_ASHR01000014.1_63589_64419_+	COG4965		3.8e-27	72.4
NZ_ASHR01000014.1_89059_90438_-	COG4973		3.3e-33	107.1
NZ_ASHR01000014.1_12846_14357_+	COG5002		3.9e-98	323.5
NZ_ASHR01000014.1_33826_35400_+	COG5002		1e-93	308.8
NZ_ASHR01000014.1_46043_46996_-	COG5274		6.4e-38	124.8
NZ_ASHR01000014.1_36837_37802_-	COG5350		3.6e-12	29.9
NZ_ASHR01000014.1_10343_10939_-	COG5377		4.1e-25	82.6
NZ_ASHR01000014.1_141924_142259_+	COG5921		8.7e-12	38.7
NZ_ASHR01000014.1_167778_169091_+	K00012		4.8e-162	534.4
NZ_ASHR01000014.1_157280_158230_+	K00016		5e-113	372.2
NZ_ASHR01000014.1_95174_96073_+	K00020		2.8e-85	280.8
NZ_ASHR01000014.1_223027_224469_-	K00033		1.2e-227	751.3
NZ_ASHR01000014.1_225586_226488_-	K00042		1.4e-85	281.6
NZ_ASHR01000014.1_230771_231553_+	K00046		3.4e-119	390.9
NZ_ASHR01000014.1_292300_293361_+	K00052		1.6e-133	440.3
NZ_ASHR01000014.1_280975_282000_+	K00053		2.4e-141	466.5
NZ_ASHR01000014.1_286039_287631_+	K00058		5e-135	444.6
NZ_ASHR01000014.1_231576_232643_+	K00098		5.7e-128	420.3
NZ_ASHR01000014.1_52866_54344_+	K00116		1.4e-219	723.9
NZ_ASHR01000014.1_51243_52319_+	K00133		3e-132	436.0
NZ_ASHR01000014.1_98538_100010_+	K00135		2.4e-217	717.4
NZ_ASHR01000014.1_80714_81373_+	K00221		1.4e-78	257.7
NZ_ASHR01000014.1_127965_129752_-	K00239		1e-249	824.0
NZ_ASHR01000014.1_127003_127965_-	K00240		2.2e-102	336.4
NZ_ASHR01000014.1_130232_130669_-	K00241		3.2e-26	86.5
NZ_ASHR01000014.1_129780_130232_-	K00242		4.1e-33	108.6
NZ_ASHR01000014.1_195058_196236_-	K00252		1.8e-142	469.2
NZ_ASHR01000014.1_7816_8769_-	K00344		5.7e-78	256.7
NZ_ASHR01000014.1_81465_82814_+	K00382		4.7e-108	355.8
NZ_ASHR01000014.1_308136_308426_-	K00446		2.4e-32	106.5
NZ_ASHR01000014.1_102476_103501_-	K00459		1.2e-95	315.7
NZ_ASHR01000014.1_79224_80669_+	K00520		1.3e-201	665.6
NZ_ASHR01000014.1_274296_275972_+	K00666		6.1e-153	504.5
NZ_ASHR01000014.1_140482_141771_+	K00758		1.6e-183	605.0
NZ_ASHR01000014.1_115318_115944_-	K00793		2.4e-78	257.4
NZ_ASHR01000014.1_113574_114056_-	K00794		1.8e-49	162.4
NZ_ASHR01000014.1_293358_294446_+	K00826		2.7e-132	436.1
NZ_ASHR01000014.1_265669_266532_-	K00847		1.7e-45	150.0
NZ_ASHR01000014.1_232640_233224_+	K00851		2.3e-72	237.4
NZ_ASHR01000014.1_54702_55586_+	K00857		4.6e-50	164.9
NZ_ASHR01000014.1_108351_109289_+	K00882		2e-63	208.5
NZ_ASHR01000014.1_44690_45880_+	K00925		1.5e-179	592.8
NZ_ASHR01000014.1_49972_51246_+	K00928		4.1e-158	521.3
NZ_ASHR01000014.1_261334_262842_+	K00936		1.4e-108	358.0
NZ_ASHR01000014.1_68418_69050_+	K00943		2.1e-81	268.1
NZ_ASHR01000014.1_215538_216515_+	K00948		3.8e-129	425.4
NZ_ASHR01000014.1_132051_133163_+	K00971		3.8e-131	432.7
NZ_ASHR01000014.1_178822_179697_+	K00973		2.1e-153	505.8
NZ_ASHR01000014.1_170797_172173_+	K01005		9.4e-65	212.9
NZ_ASHR01000014.1_97292_98527_+	K01055		8.6e-31	101.8
NZ_ASHR01000014.1_303555_304385_-	K01055		2.1e-28	93.8
NZ_ASHR01000014.1_9583_10326_-	K01055		1.3e-19	64.8
NZ_ASHR01000014.1_235522_236103_+	K01056		1.3e-73	242.3
NZ_ASHR01000014.1_118902_119732_-	K01142		3.7e-98	323.7
NZ_ASHR01000014.1_210676_212199_+	K01251		2.7e-212	699.6
NZ_ASHR01000014.1_70848_72419_+	K01259		7.1e-20	61.0
NZ_ASHR01000014.1_272101_274284_+	K01421		6.6e-119	392.4
NZ_ASHR01000014.1_142351_143457_+	K01488		1.8e-120	397.3
NZ_ASHR01000014.1_140064_140489_+	K01489		8.8e-49	160.7
NZ_ASHR01000014.1_101503_102426_+	K01501		4.8e-128	421.4
NZ_ASHR01000014.1_110048_111943_-	K01534		2.7e-159	525.7
NZ_ASHR01000014.1_170270_170800_+	K01588		8.1e-82	268.0
NZ_ASHR01000014.1_169088_170209_+	K01589		1.4e-156	516.6
NZ_ASHR01000014.1_96070_96489_+	K01607		8.8e-13	42.5
NZ_ASHR01000014.1_74293_76710_-	K01621		0	1397.9
NZ_ASHR01000014.1_278645_280432_+	K01652		1.7e-246	813.7
NZ_ASHR01000014.1_280432_280947_+	K01653		5.7e-76	250.4
NZ_ASHR01000014.1_276918_278615_+	K01687		1.6e-269	890.6
NZ_ASHR01000014.1_244565_245845_+	K01689		3.6e-200	660.4
NZ_ASHR01000014.1_24259_25680_+	K01697		1.5e-186	615.9
NZ_ASHR01000014.1_207207_208205_+	K01710		3.1e-155	511.7
NZ_ASHR01000014.1_299804_300754_-	K01738		5e-94	309.9
NZ_ASHR01000014.1_254507_255739_+	K01754		2.4e-153	505.8
NZ_ASHR01000014.1_25682_26848_+	K01758		3.5e-177	585.0
NZ_ASHR01000014.1_196343_197467_+	K01809		4.8e-92	303.5
NZ_ASHR01000014.1_143958_145625_-	K01840		4.1e-167	551.8
NZ_ASHR01000014.1_205771_207159_+	K01840		2.1e-149	493.2
NZ_ASHR01000014.1_117883_118878_-	K01867		8e-126	414.8
NZ_ASHR01000014.1_296312_297802_+	K01885		9.7e-169	557.4
NZ_ASHR01000014.1_243264_244514_+	K01892		2.1e-104	344.1
NZ_ASHR01000014.1_60362_62305_-	K01895		1.6e-300	993.1
NZ_ASHR01000014.1_164804_166405_-	K01966		2.1e-263	870.0
NZ_ASHR01000014.1_4946_5884_+	K02034		1.6e-98	325.0
NZ_ASHR01000014.1_78479_79006_+	K02199		1.2e-22	74.8
NZ_ASHR01000014.1_11004_11993_+	K02204		3.6e-32	105.6
NZ_ASHR01000014.1_259468_260079_+	K02279		7.6e-08	26.2
NZ_ASHR01000014.1_260076_261329_+	K02282		2.1e-37	123.3
NZ_ASHR01000014.1_62015_63592_+	K02283		5.9e-120	395.2
NZ_ASHR01000014.1_69070_70230_+	K02341		7.2e-84	274.8
NZ_ASHR01000014.1_46404_49301_+	K02343		1.1e-204	675.1
NZ_ASHR01000014.1_307324_308139_-	K02509		3.9e-92	302.2
NZ_ASHR01000014.1_306518_307327_-	K02510		4.4e-89	293.4
NZ_ASHR01000014.1_18968_20194_+	K02565		2.3e-83	274.1
NZ_ASHR01000014.1_1_465_+	K02601		3.5e-62	204.4
NZ_ASHR01000014.1_143454_143891_+	K02821		4.8e-43	141.1
NZ_ASHR01000014.1_1056_1745_+	K02863		4.8e-91	299.8
NZ_ASHR01000014.1_14548_15066_+	K02864		2.9e-48	158.6
NZ_ASHR01000014.1_544_975_+	K02867		2.1e-73	241.3
NZ_ASHR01000014.1_234874_235500_+	K02897		1.6e-63	208.6
NZ_ASHR01000014.1_15100_15489_+	K02935		1.7e-43	143.3
NZ_ASHR01000014.1_275981_277009_-	K03079		1.3e-23	77.2
NZ_ASHR01000014.1_161413_162375_-	K03163		4.3e-08	25.6
NZ_ASHR01000014.1_65719_68421_+	K03168		1.4e-259	857.5
NZ_ASHR01000014.1_218356_219483_+	K03212		2.3e-156	514.4
NZ_ASHR01000014.1_158266_159528_+	K03215		3.2e-86	168.0
NZ_ASHR01000014.1_158266_159528_+	K03215		3.2e-86	117.0
NZ_ASHR01000014.1_221684_222958_+	K03294		1.7e-88	291.5
NZ_ASHR01000014.1_233278_234687_+	K03299		6.9e-149	490.8
NZ_ASHR01000014.1_84835_85680_+	K03325		2e-56	185.6
NZ_ASHR01000014.1_166522_167247_+	K03524		3e-65	215.1
NZ_ASHR01000014.1_263710_264189_-	K03564		3.9e-58	191.0
NZ_ASHR01000014.1_122476_124113_-	K03595		5.1e-20	65.1
NZ_ASHR01000014.1_255765_256253_-	K03624		1.1e-53	176.3
NZ_ASHR01000014.1_236715_240275_+	K03723		0	1471.0
NZ_ASHR01000014.1_251525_252073_+	K03744		1.8e-23	77.5
NZ_ASHR01000014.1_100155_101480_+	K03762		1.5e-147	487.0
NZ_ASHR01000014.1_145622_146452_-	K03783		8.3e-81	265.8
NZ_ASHR01000014.1_109289_110044_+	K03787		1.3e-60	199.2
NZ_ASHR01000014.1_117311_117886_-	K03790		8.9e-29	95.1
NZ_ASHR01000014.1_246945_248285_+	K03885		8e-137	451.1
NZ_ASHR01000014.1_214096_215526_+	K04042		2.1e-214	707.9
NZ_ASHR01000014.1_240272_240940_+	K04765		3.3e-87	287.3
NZ_ASHR01000014.1_56914_59478_-	K05366		1.7e-122	404.0
NZ_ASHR01000014.1_245907_246362_+	K05589		1.1e-12	42.3
NZ_ASHR01000014.1_160239_161378_-	K05712		1e-22	71.4
NZ_ASHR01000014.1_289814_290539_+	K05714		2e-13	44.3
NZ_ASHR01000014.1_126085_126906_-	K05770		5e-12	39.8
NZ_ASHR01000014.1_250261_251505_+	K05888		1.8e-161	532.5
NZ_ASHR01000014.1_228933_229676_+	K05921		1.6e-34	113.6
NZ_ASHR01000014.1_16522_18375_+	K06147		3.9e-188	621.4
NZ_ASHR01000014.1_49305_49904_+	K06187		2.6e-104	343.1
NZ_ASHR01000014.1_77694_78482_+	K06196		5.7e-23	75.4
NZ_ASHR01000014.1_156553_157185_-	K06287		1.4e-73	242.2
NZ_ASHR01000014.1_124110_126053_-	K06883		4.8e-14	41.5
NZ_ASHR01000014.1_32063_33763_+	K06915		1.9e-225	743.8
NZ_ASHR01000014.1_269198_272104_+	K06994		3.9e-229	755.8
NZ_ASHR01000014.1_92227_94437_+	K06994		1e-158	523.6
NZ_ASHR01000014.1_90688_91470_-	K06996		2.1e-08	28.5
NZ_ASHR01000014.1_301690_302925_-	K07058		2.9e-77	254.7
NZ_ASHR01000014.1_119793_121040_-	K07058		8.9e-38	124.4
NZ_ASHR01000014.1_55980_56882_-	K07098		1.9e-53	175.6
NZ_ASHR01000014.1_186643_188772_-	K07272		1.1e-44	146.7
NZ_ASHR01000014.1_133343_134416_+	K07335		2.8e-90	297.7
NZ_ASHR01000014.1_134550_135650_+	K07335		1.6e-88	291.8
NZ_ASHR01000014.1_18509_18886_-	K07443		3.7e-25	82.9
NZ_ASHR01000014.1_72567_74270_+	K07451		6.9e-12	39.3
NZ_ASHR01000014.1_87120_87440_-	K07483		7.2e-18	59.5
NZ_ASHR01000014.1_86176_87042_-	K07497		5.6e-42	138.3
