KO Id	Name	Level	Count
	lvl3: Acarbose and validamycin biosynthesis [PATH:ko00525]	3	2
K01005	K01005: tagT_U_V; polyisoprenyl-teichoic acid--peptidoglycan teichoic acid transferase	Function	1
K01055	K01055: pcaD; 3-oxoadipate enol-lactonase	Function	1
	lvl2: Protein families: genetic information processing	2	42
	lvl3: Translation factors [BR:ko03012]	3	1
K01056	K01056: PTH1, pth, spoVC; peptidyl-tRNA hydrolase, PTH1 family	Function	1
	lvl1: Genetic Information Processing	1	18
	lvl2: Replication and repair	2	9
	lvl3: Base excision repair [PATH:ko03410]	3	1
K01142	K01142: E3.1.11.2, xthA; exodeoxyribonuclease III	Function	2
	lvl3: DNA repair and recombination proteins [BR:ko03400]	3	6
K01251	K01251: E3.3.1.1, ahcY; adenosylhomocysteinase	Function	3
	lvl3: Protein phosphatases and associated proteins [BR:ko01009]	3	1
	lvl3: Arginine and proline metabolism [PATH:ko00330]	3	2
K01259	K01259: pip; proline iminopeptidase	Function	2
	lvl3: Peptidases and inhibitors [BR:ko01002]	3	2
	lvl2: Poorly characterized	2	12
	lvl3: General function prediction only	3	6
K01421	K01421: yhgE; putative membrane protein	Function	1
K01488	K01488: add, ADA; adenosine deaminase	Function	2
	lvl2: Immune disease	2	1
	lvl3: Primary immunodeficiency [PATH:ko05340]	3	1
K01489	K01489: cdd, CDA; cytidine deaminase	Function	2
K01501	K01501: E3.5.5.1; nitrilase	Function	5
	lvl3: Cyanoamino acid metabolism [PATH:ko00460]	3	1
	lvl3: Aminobenzoate degradation [PATH:ko00627]	3	1
K01534	K01534: zntA; Zn2+/Cd2+-exporting ATPase	Function	1
K01588	K01588: purE; 5-(carboxyamino)imidazole ribonucleotide mutase	Function	1
K01589	K01589: purK; 5-(carboxyamino)imidazole ribonucleotide synthase	Function	1
K01607	K01607: pcaC; 4-carboxymuconolactone decarboxylase	Function	1
K01621	K01621: xfp, xpk; xylulose-5-phosphate/fructose-6-phosphate phosphoketolase	Function	2
	lvl3: Carbon fixation in photosynthetic organisms [PATH:ko00710]	3	1
K01652	K01652: E2.2.1.6L, ilvB, ilvG, ilvI; acetolactate synthase I/II/III large subunit	Function	4
K01653	K01653: E2.2.1.6S, ilvH, ilvN; acetolactate synthase I/III small subunit	Function	4
K01687	K01687: ilvD; dihydroxy-acid dehydratase	Function	2
K01689	K01689: ENO, eno; enolase	Function	6
	lvl2: Folding, sorting and degradation	2	1
	lvl3: RNA degradation [PATH:ko03018]	3	1
	lvl3: Messenger RNA biogenesis [BR:ko03019]	3	1
K01697	K01697: CBS; cystathionine beta-synthase	Function	2
K01710	K01710: rfbB, rmlB, rffG; dTDP-glucose 4,6-dehydratase	Function	5
	lvl3: Biosynthesis of vancomycin group antibiotics [PATH:ko01055]	3	1
	lvl3: Sulfur metabolism [PATH:ko00920]	3	1
K01738	K01738: cysK; cysteine synthase	Function	2
K01754	K01754: E4.3.1.19, ilvA, tdcB; threonine dehydratase	Function	2
K01758	K01758: CTH; cystathionine gamma-lyase	Function	4
	lvl3: Selenocompound metabolism [PATH:ko00450]	3	1
K01809	K01809: manA, MPI; mannose-6-phosphate isomerase	Function	3
K01840	K01840: manB; phosphomannomutase	Function	3
	lvl2: Translation	2	8
	lvl3: Aminoacyl-tRNA biosynthesis [PATH:ko00970]	3	3
K01867	K01867: WARS, trpS; tryptophanyl-tRNA synthetase	Function	3
	lvl3: Transfer RNA biogenesis [BR:ko03016]	3	3
	lvl3: Porphyrin and chlorophyll metabolism [PATH:ko00860]	3	1
K01885	K01885: EARS, gltX; glutamyl-tRNA synthetase	Function	5
	lvl3: Prokaryotic defense system [BR:ko02048]	3	2
K01892	K01892: HARS, hisS; histidyl-tRNA synthetase	Function	3
K01895	K01895: ACSS1_2, acs; acetyl-CoA synthetase	Function	7
K01966	K01966: PCCB, pccB; propionyl-CoA carboxylase beta chain	Function	3
	lvl1: Cellular Processes	1	7
	lvl2: Cellular community - prokaryotes	2	5
	lvl3: Quorum sensing [PATH:ko02024]	3	4
K02034	K02034: ABC.PE.P1; peptide/nickel transport system permease protein	Function	2
	lvl3: Transporters [BR:ko02000]	3	33
	lvl3: Chaperones and folding catalysts [BR:ko03110]	3	2
K02199	K02199: ccmG, dsbE; cytochrome c biogenesis protein CcmG, thiol:disulfide interchange protein DsbE	Function	1
K02204	K02204: thrB2; homoserine kinase type II	Function	1
	lvl3: Secretion system [BR:ko02044]	3	4
K02279	K02279: cpaB, rcpC; pilus assembly protein CpaB	Function	2
	lvl3: Bacterial motility proteins [BR:ko02035]	3	3
K02282	K02282: cpaE, tadZ; pilus assembly protein CpaE	Function	2
K02283	K02283: cpaF, tadA; pilus assembly protein CpaF	Function	2
	lvl3: DNA replication [PATH:ko03030]	3	2
K02341	K02341: holB; DNA polymerase III subunit delta'	Function	5
	lvl3: Mismatch repair [PATH:ko03430]	3	2
	lvl3: Homologous recombination [PATH:ko03440]	3	3
	lvl3: DNA replication proteins [BR:ko03032]	3	4
K02343	K02343: dnaX; DNA polymerase III subunit gamma/tau	Function	5
K02509	K02509: hpaH; 2-oxo-hept-3-ene-1,7-dioate hydratase	Function	1
K02510	K02510: hpaI, hpcH; 4-hydroxy-2-oxoheptanedioate aldolase	Function	1
	lvl3: Transcription factors [BR:ko03000]	3	11
K02565	K02565: nagC; N-acetylglucosamine repressor	Function	1
	lvl3: Transcription machinery [BR:ko03021]	3	2
K02601	K02601: nusG; transcription termination/antitermination protein NusG	Function	2
	lvl3: Ribosome biogenesis [BR:ko03009]	3	5
K02821	K02821: ulaC, sgaA; ascorbate PTS system EIIA or EIIAB component	Function	3
	lvl3: Ribosome [PATH:ko03010]	3	5
K02863	K02863: RP-L1, MRPL1, rplA; large subunit ribosomal protein L1	Function	2
	lvl3: Ribosome [BR:ko03011]	3	5
K02864	K02864: RP-L10, MRPL10, rplJ; large subunit ribosomal protein L10	Function	2
K02867	K02867: RP-L11, MRPL11, rplK; large subunit ribosomal protein L11	Function	2
K02897	K02897: RP-L25, rplY; large subunit ribosomal protein L25	Function	2
K02935	K02935: RP-L7, MRPL12, rplL; large subunit ribosomal protein L7/L12	Function	2
K03079	K03079: ulaE, sgaU, sgbU; L-ribulose-5-phosphate 3-epimerase	Function	2
K03163	K03163: TOP1; DNA topoisomerase I	Function	1
K03168	K03168: topA; DNA topoisomerase I	Function	2
K03212	K03212: rumB; 23S rRNA (uracil747-C5)-methyltransferase	Function	1
K03215	K03215: rumA; 23S rRNA (uracil1939-C5)-methyltransferase	Function	1
	lvl2: Unclassified: signaling and cellular processes	2	4
	lvl3: Transport	3	1
K03294	K03294: TC.APA; basic amino acid/polyamine antiporter, APA family	Function	1
K03299	K03299: TC.GNTP; gluconate:H+ symporter, GntP family	Function	1
K03325	K03325: ACR3, arsB; arsenite transporter	Function	1
	lvl3: Biotin metabolism [PATH:ko00780]	3	1
K03524	K03524: birA; BirA family transcriptional regulator, biotin operon repressor / biotin---[acetyl-CoA-carboxylase] ligase	Function	2
K03564	K03564: BCP, PRXQ, DOT5; thioredoxin-dependent peroxiredoxin	Function	1
K03595	K03595: era, ERAL1; GTPase	Function	2
	lvl3: Mitochondrial biogenesis [BR:ko03029]	3	1
K03624	K03624: greA; transcription elongation factor GreA	Function	1
	lvl3: Nucleotide excision repair [PATH:ko03420]	3	1
K03723	K03723: mfd; transcription-repair coupling factor (superfamily II helicase)	Function	2
K03744	K03744: lemA; LemA protein	Function	1
K03762	K03762: proP; MFS transporter, MHS family, proline/betaine transporter	Function	1
K03783	K03783: punA, PNP; purine-nucleoside phosphorylase	Function	3
K03787	K03787: surE; 5'-nucleotidase	Function	3
K03790	K03790: rimJ; [ribosomal protein S5]-alanine N-acetyltransferase	Function	1
K03885	K03885: ndh; NADH:ubiquinone reductase (H+-translocating)	Function	1
K04042	K04042: glmU; bifunctional UDP-N-acetylglucosamine pyrophosphorylase / glucosamine-1-phosphate N-acetyltransferase	Function	2
K04765	K04765: mazG; nucleoside triphosphate diphosphatase	Function	4
	lvl3: Peptidoglycan biosynthesis [PATH:ko00550]	3	1
K05366	K05366: mrcA; penicillin-binding protein 1A	Function	4
	lvl2: Drug resistance: antimicrobial	2	2
	lvl3: beta-Lactam resistance [PATH:ko01501]	3	2
	lvl3: Glycosyltransferases [BR:ko01003]	3	7
	lvl3: Peptidoglycan biosynthesis and degradation proteins [BR:ko01011]	3	1
	lvl3: Chromosome and associated proteins [BR:ko03036]	3	1
K05589	K05589: ftsB; cell division protein FtsB	Function	1
	lvl3: Phenylalanine metabolism [PATH:ko00360]	3	2
K05712	K05712: mhpA; 3-(3-hydroxy-phenyl)propionate hydroxylase	Function	1
K05714	K05714: mhpC; 2-hydroxy-6-oxonona-2,4-dienedioate hydrolase	Function	1
	lvl2: Signaling molecules and interaction	2	1
	lvl3: Neuroactive ligand-receptor interaction [PATH:ko04080]	3	1
K05770	K05770: TSPO, BZRP; translocator protein	Function	5
	lvl2: Cell growth and death	2	1
	lvl3: Apoptosis - fly [PATH:ko04214]	3	1
	lvl2: Digestive system	2	1
	lvl3: Cholesterol metabolism [PATH:ko04979]	3	1
	lvl2: Infectious disease: viral	2	1
	lvl3: Human T-cell leukemia virus 1 infection [PATH:ko05166]	3	1
K05888	K05888: K05888; L-gulono-1,4-lactone dehydrogenase	Function	1
K05921	K05921: hpaG; 5-oxopent-3-ene-1,2,5-tricarboxylate decarboxylase / 2-hydroxyhepta-2,4-diene-1,7-dioate isomerase	Function	1
K06147	K06147: ABCB-BAC; ATP-binding cassette, subfamily B, bacterial	Function	1
K06187	K06187: recR; recombination protein RecR	Function	2
K06196	K06196: ccdA; cytochrome c-type biogenesis protein	Function	1
	lvl3: Cell growth	3	1
K06287	K06287: maf; septum formation protein	Function	1
	lvl3: Function unknown	3	6
K06883	K06883: K06883; uncharacterized protein	Function	1
K06915	K06915: K06915; uncharacterized protein	Function	1
K06994	K06994: K06994; putative drug exporter of the RND superfamily	Function	1
K06996	K06996: K06996; uncharacterized protein	Function	1
K07058	K07058: K07058; membrane protein	Function	1
K07098	K07098: K07098; uncharacterized protein	Function	1
	lvl3: Lipopolysaccharide biosynthesis proteins [BR:ko01005]	3	2
K07272	K07272: rgpF; rhamnosyltransferase	Function	1
	lvl3: ABC transporters [PATH:ko02010]	3	17
K07335	K07335: bmpA, bmpB, tmpC; basic membrane protein A and related proteins	Function	2
	lvl2: Unclassified: genetic information processing	2	4
	lvl3: Replication and repair	3	4
K07443	K07443: ybaZ; methylated-DNA-protein-cysteine methyltransferase related protein	Function	1
K07451	K07451: mcrA; 5-methylcytosine-specific restriction enzyme A	Function	1
K07483	K07483: K07483; transposase	Function	1
K07497	K07497: K07497; putative transposase	Function	1
K07552	K07552: bcr, tcaB; MFS transporter, DHA1 family, multidrug resistance protein	Function	1
	lvl3: Two-component system [PATH:ko02020]	3	6
K07636	K07636: phoR; two-component system, OmpR family, phosphate regulon sensor histidine kinase PhoR	Function	3
K07656	K07656: trcS; two-component system, OmpR family, sensor histidine kinase TrcS	Function	3
K07658	K07658: phoB1, phoP; two-component system, OmpR family, alkaline phosphatase synthesis response regulator PhoP	Function	2
K07672	K07672: trcR; two-component system, OmpR family, response regulator TrcR	Function	2
K07684	K07684: narL; two-component system, NarL family, nitrate/nitrite response regulator NarL	Function	2
K08167	K08167: smvA, qacA, lfrA; MFS transporter, DHA2 family, multidrug resistance protein	Function	2
	lvl3: Antimicrobial resistance genes [BR:ko01504]	3	3
K08172	K08172: shiA; MFS transporter, MHS family, shikimate and dehydroshikimate transport protein	Function	1
K08173	K08173: ydfJ; MFS transporter, MHS family, metabolite:H+ symporter	Function	1
K08281	K08281: pncA; nicotinamidase/pyrazinamidase	Function	1
K08369	K08369: ydjE; MFS transporter, putative metabolite:H+ symporter	Function	1
K08483	K08483: ptsI; phosphoenolpyruvate-protein phosphotransferase (PTS system enzyme I)	Function	2
K08981	K08981: K08981; putative membrane protein	Function	1
K08987	K08987: K08987; putative membrane protein	Function	1
K09009	K09009: K09009; uncharacterized protein	Function	1
K09017	K09017: rutR; TetR/AcrR family transcriptional regulator	Function	1
K09022	K09022: ridA, tdcF, RIDA; 2-iminobutanoate/2-iminopropanoate deaminase	Function	1
	lvl3: Structural proteins	3	1
K09153	K09153: K09153; small membrane protein	Function	1
K09471	K09471: puuB, ordL; gamma-glutamylputrescine oxidase	Function	1
K09690	K09690: ABC-2.LPSE.P; lipopolysaccharide transport system permease protein	Function	2
K09691	K09691: ABC-2.LPSE.A; lipopolysaccharide transport system ATP-binding protein	Function	2
K09694	K09694: nodJ; lipooligosaccharide transport system permease protein	Function	2
K09695	K09695: nodI; lipooligosaccharide transport system ATP-binding protein	Function	2
K09927	K09927: K09927; uncharacterized protein	Function	1
K10546	K10546: ABC.GGU.S, chvE; putative multiple sugar transport system substrate-binding protein	Function	2
K10547	K10547: ABC.GGU.P, gguB; putative multiple sugar transport system permease protein	Function	2
K10548	K10548: ABC.GGU.A, gguA; putative multiple sugar transport system ATP-binding protein	Function	2
K11263	K11263: bccA, pccA; acetyl-CoA/propionyl-CoA carboxylase, biotin carboxylase, biotin carboxyl carrier protein	Function	5
	lvl3: Fatty acid biosynthesis [PATH:ko00061]	3	1
K11354	K11354: cph1; two-component system, chemotaxis family, sensor kinase Cph1	Function	3
K11752	K11752: ribD; diaminohydroxyphosphoribosylaminopyrimidine deaminase / 5-amino-6-(5-phosphoribosylamino)uracil reductase	Function	2
	lvl3: Biofilm formation - Escherichia coli [PATH:ko02026]	3	1
K11936	K11936: pgaC, icaA; poly-beta-1,6-N-acetyl-D-glucosamine synthase	Function	2
K12368	K12368: dppA; dipeptide transport system substrate-binding protein	Function	3
	lvl2: Cell motility	2	1
	lvl3: Bacterial chemotaxis [PATH:ko02030]	3	1
K12369	K12369: dppB; dipeptide transport system permease protein	Function	2
K12510	K12510: tadB; tight adherence protein B	Function	1
K12583	K12583: mgtA; phosphatidylinositol alpha 1,6-mannosyltransferase	Function	1
K12960	K12960: mtaD; 5-methylthioadenosine/S-adenosylhomocysteine deaminase	Function	1
K12972	K12972: ghrA; glyoxylate/hydroxypyruvate reductase	Function	3
K12991	K12991: rfbG; rhamnosyltransferase	Function	1
K13075	K13075: ahlD, aiiA, attM, blcC; N-acyl homoserine lactone hydrolase	Function	1
K13658	K13658: gumI; beta-1,4-mannosyltransferase	Function	1
K13788	K13788: pta; phosphate acetyltransferase	Function	5
K13896	K13896: yejF; microcin C transport system ATP-binding protein	Function	2
K14059	K14059: int; integrase	Function	1
K14260	K14260: alaA; alanine-synthesizing transaminase	Function	4
	lvl3: Arginine biosynthesis [PATH:ko00220]	3	1
K14647	K14647: vpr; minor extracellular serine protease Vpr	Function	2
K14652	K14652: ribBA; 3,4-dihydroxy 2-butanone 4-phosphate synthase / GTP cyclohydrolase II	Function	2
	lvl3: Folate biosynthesis [PATH:ko00790]	3	1
K15510	K15510: fgd1; coenzyme F420-dependent glucose-6-phosphate dehydrogenase	Function	1
K15973	K15973: mhqR; MarR family transcriptional regulator, 2-MHQ and catechol-resistance regulon repressor	Function	1
	lvl3: Others	3	1
K15977	K15977: K15977; putative oxidoreductase	Function	1
K16150	K16150: K16150; glycogen synthase	Function	2
	lvl3: Glycan metabolism	3	3
K16567	K16567: exoQ; exopolysaccharide production protein ExoQ	Function	1
K16568	K16568: exoZ; exopolysaccharide production protein ExoZ	Function	1
K16702	K16702: amsE; amylovoran biosynthesis glycosyltransferase AmsE	Function	1
	lvl3: Arabinogalactan biosynthesis - Mycobacterium [PATH:ko00572]	3	1
K16870	K16870: wbbL; N-acetylglucosaminyl-diphospho-decaprenol L-rhamnosyltransferase	Function	2
K18104	K18104: abcA, bmrA; ATP-binding cassette, subfamily B, bacterial AbcA/BmrA	Function	4
K18336	K18336: lra6; 2,4-didehydro-3-deoxy-L-rhamnonate hydrolase	Function	1
K18425	K18425: dhaa; 3-hydroxy-D-aspartate aldolase	Function	1
K18455	K18455: mca; mycothiol S-conjugate amidase	Function	1
K18887	K18887: efrA, efrE; ATP-binding cassette, subfamily B, multidrug efflux pump	Function	2
K18888	K18888: efrB, efrF; ATP-binding cassette, subfamily B, multidrug efflux pump	Function	2
K18955	K18955: whiB1_2_3_4; WhiB family transcriptional regulator, redox-sensing transcriptional regulator	Function	1
K19065	K19065: mobA; 3-hydroxybenzoate 4-monooxygenase	Function	2
	lvl3: Polycyclic aromatic hydrocarbon degradation [PATH:ko00624]	3	1
K19591	K19591: cueR; MerR family transcriptional regulator, copper efflux regulator	Function	2
K20469	K20469: K20469; putative heme transporter	Function	1
K20539	K20539: blcR; IclR family transcriptional regulator, blcABC operon repressor	Function	2
K20989	K20989: DUR3; urea-proton symporter	Function	1
K21962	K21962: acnR; TetR/AcrR family transcriptional regulator, transcriptional repressor of aconitase	Function	1
K22108	K22108: kstR2; TetR/AcrR family transcriptional regulator, cholesterol catabolism regulator	Function	1
K22124	K22124: GLIT, ACLT; gliotoxin/aspirochlorine biosynthesis thioredoxin reductase	Function	1
	lvl3: Cell motility	3	1
K22221	K22221: K22221; HEAT repeat-containing taxis protein	Function	1
K22270	K22270: nagX; 3-hydroxybenzoate 6-monooxygenase	Function	1
K22907	K22907: ppgS; polyprenyl-phospho-N-acetylgalactosaminyl synthase	Function	1
K23466	K23466: tgnR; GntR family transcriptional regulator, trigonelline degradation regulator	Function	1
	lvl3: Energy metabolism	3	1
K23490	K23490: CYB5; cytochrome b5	Function	1
K23535	K23535: nupB; general nucleoside transport system permease protein	Function	2
K23536	K23536: nupC; general nucleoside transport system permease protein	Function	2
K23537	K23537: nupA; general nucleoside transport system ATP-binding protein	Function	2
K23778	K23778: rcdA; TetR/AcrR family transcriptional regulator, regulator of biofilm formation and stress response	Function	1
K23842	K23842: lpdA; NAD(P)H dehydrogenase (quinone)	Function	1
K23987	K23987: rfbCD, rmlCD; dTDP-4-dehydrorhamnose 3,5-epimerase/reductase	Function	3
