Target Name	ID	EC value	E-Value (sequence)	Score (domain)
NZ_CP030760.1_781692_783314_+	VOG00107		5.6e-32	108.0
NZ_CP030760.1_1585325_1587205_-	VOG00107		2.8e-25	85.9
NZ_CP030760.1_684699_686654_-	VOG00107		3.7e-23	78.6
NZ_CP030760.1_1848111_1849799_+	VOG00107		4.5e-23	78.6
NZ_CP030760.1_1385621_1386748_-	VOG00111		1.8e-96	321.9
NZ_CP030763.1_244125_247451_+	VOG00111		3.5e-45	150.9
NZ_CP030761.1_672105_676715_-	VOG00111		2.8e-42	140.7
NZ_CP030764.1_187293_190568_+	VOG00111		5.5e-41	136.7
NZ_CP030760.1_3912347_3916966_+	VOG00111		2.3e-40	134.4
NZ_CP030760.1_726512_727708_-	VOG00121		1.9e-46	156.1
NZ_CP030760.1_3788550_3789638_-	VOG00121		5e-45	151.4
NZ_CP030762.1_391419_392522_-	VOG00121		6.3e-42	140.2
NZ_CP030760.1_2107303_2108523_-	VOG00121		8.9e-40	134.0
NZ_CP030760.1_1149636_1150553_+	VOG00121		1.4e-39	133.5
NZ_CP030760.1_2561842_2563923_-	VOG00122		2.3e-176	586.2
NZ_CP030760.1_187853_191668_-	VOG00122		1.6e-85	182.0
NZ_CP030760.1_187853_191668_-	VOG00122		1.6e-85	93.1
NZ_CP030763.1_628621_629073_+	VOG00123		5.3e-18	62.3
NZ_CP030760.1_1294319_1294855_+	VOG00123		1.9e-15	54.9
NZ_CP030760.1_1128314_1128754_-	VOG00123		2.7e-15	54.8
NZ_CP030760.1_3261017_3261472_+	VOG00123		8.9e-15	52.9
NZ_CP030760.1_3404780_3405223_-	VOG00123		3e-13	47.9
NZ_CP030763.1_347038_348444_-	VOG00127		2.2e-16	53.2
NZ_CP030760.1_909006_910124_+	VOG00127		3.1e-08	29.5
NZ_CP030761.1_1118059_1118514_-	VOG00129		1.6e-18	64.5
NZ_CP030761.1_701490_701945_-	VOG00129		3.6e-17	59.9
NZ_CP030760.1_3054051_3054584_+	VOG00129		5.6e-10	36.4
NZ_CP030760.1_3995764_3996294_-	VOG00129		6.1e-10	36.2
NZ_CP030761.1_703619_704074_+	VOG00129		1.5e-08	31.6
NZ_CP030760.1_780294_781613_+	VOG00137		8.8e-29	97.2
NZ_CP030760.1_2624299_2626239_+	VOG00137		1.6e-26	90.1
NZ_CP030760.1_1578909_1580966_-	VOG00158		1.7e-75	248.9
NZ_CP030760.1_2975923_2976786_-	VOG00158		1.2e-42	143.6
NZ_CP030760.1_2039416_2040324_+	VOG00158		4.8e-39	131.4
NZ_CP030763.1_717647_718171_-	VOG00158		2.7e-25	81.1
NZ_CP030760.1_2861071_2861631_+	VOG00158		2.3e-19	64.8
NZ_CP030760.1_2944921_2946099_-	VOG00164		4.8e-41	138.5
NZ_CP030760.1_3779914_3781083_-	VOG00164		1.9e-22	76.7
NZ_CP030760.1_4382691_4383851_+	VOG00164		2.1e-07	27.3
NZ_CP030760.1_4855326_4856495_-	VOG00164		5.5e-07	26.3
NZ_CP030763.1_229751_231637_-	VOG00182		6.7e-38	127.2
NZ_CP030760.1_3973363_3973629_+	VOG00189		1.3e-07	29.5
NZ_CP030762.1_405321_405587_-	VOG00189		6e-08	29.4
NZ_CP030762.1_259398_260339_+	VOG00196		1.4e-14	51.6
NZ_CP030760.1_63364_64506_-	VOG00196		1.1e-09	35.4
NZ_CP030760.1_616805_617635_+	VOG00211		1.4e-07	28.1
NZ_CP030760.1_4063112_4064323_+	VOG00214		1.6e-39	132.3
NZ_CP030764.1_247148_247984_-	VOG00214		8.3e-22	72.7
NZ_CP030760.1_4275016_4275897_+	VOG00221		1.4e-21	74.6
NZ_CP030760.1_1587205_1589214_-	VOG00229		1.1e-61	205.0
NZ_CP030762.1_233984_234466_-	VOG00234		1.5e-07	28.4
NZ_CP030761.1_185061_186212_-	VOG00242		2.9e-40	136.1
NZ_CP030760.1_4429688_4431313_+	VOG00242		3.4e-36	122.6
NZ_CP030764.1_31161_32087_+	VOG00242		5.5e-35	117.6
NZ_CP030761.1_692335_695025_-	VOG00242		4.1e-33	112.2
NZ_CP030760.1_1937909_1938112_+	VOG00254		1.2e-10	39.4
NZ_CP030760.1_3332111_3332392_-	VOG00254		3.5e-10	37.8
NZ_CP030763.1_352499_352768_-	VOG00259		1.4e-18	63.3
NZ_CP030760.1_1877385_1877714_-	VOG00259		1e-15	55.5
NZ_CP030764.1_22395_22745_+	VOG00259		1.8e-15	53.4
NZ_CP030760.1_1843012_1843362_-	VOG00259		3.7e-15	53.4
NZ_CP030762.1_41470_41820_-	VOG00259		3.9e-15	53.4
NZ_CP030761.1_47200_48171_-	VOG00261		4.9e-35	118.2
NZ_CP030764.1_81137_82159_+	VOG00261		7.8e-34	113.6
NZ_CP030761.1_35358_36188_-	VOG00261		2e-33	113.5
NZ_CP030760.1_2914800_2915630_-	VOG00261		4.3e-31	104.5
NZ_CP030763.1_473077_473913_-	VOG00261		1.1e-30	102.8
NZ_CP030760.1_4220072_4223533_+	VOG00264		5.2e-44	91.5
NZ_CP030760.1_4220072_4223533_+	VOG00264		5.2e-44	59.9
NZ_CP030761.1_123865_126492_+	VOG00264		5.2e-21	41.1
NZ_CP030760.1_865267_866751_-	VOG00272		1.3e-79	265.3
NZ_CP030760.1_4276082_4277422_+	VOG00272		3.5e-63	211.0
NZ_CP030761.1_30658_32055_-	VOG00272		4.1e-28	92.0
NZ_CP030760.1_1421888_1423369_-	VOG00272		4.9e-20	67.3
NZ_CP030761.1_521306_524365_+	VOG00272		1.5e-15	49.6
NZ_CP030760.1_4560032_4560349_+	VOG00279		6e-16	55.6
NZ_CP030761.1_517309_517635_+	VOG00279		3.9e-15	52.9
NZ_CP030760.1_4022381_4022677_-	VOG00279		7.5e-15	52.1
NZ_CP030760.1_1825678_1826490_+	VOG00281		5.7e-31	103.4
NZ_CP030760.1_3264411_3266801_-	VOG00282		1.2e-26	91.0
NZ_CP030760.1_1723375_1723977_-	VOG00282		1.2e-17	61.4
NZ_CP030760.1_2662081_2662638_-	VOG00284		6.3e-31	105.4
NZ_CP030762.1_393380_395206_-	VOG00288		1.8e-99	330.7
NZ_CP030760.1_574072_575898_+	VOG00288		7.9e-94	313.2
NZ_CP030760.1_4731672_4733162_-	VOG00288		2.7e-25	86.7
NZ_CP030764.1_453615_454523_-	VOG00288		1.4e-22	68.1
NZ_CP030760.1_2961993_2963024_-	VOG00288		3e-11	40.3
NZ_CP030762.1_351580_353181_+	VOG00297		7e-78	259.1
NZ_CP030760.1_4739511_4741013_-	VOG00297		5.1e-77	257.5
NZ_CP030760.1_3162906_3163391_+	VOG00301		7e-12	43.1
NZ_CP030764.1_328922_330985_+	VOG00303		2.9e-46	153.6
NZ_CP030761.1_655006_657069_+	VOG00303		6.6e-46	153.6
NZ_CP030763.1_298950_301013_-	VOG00303		3.4e-46	153.2
NZ_CP030760.1_3287774_3289837_-	VOG00303		7.6e-46	153.2
NZ_CP030760.1_1843755_1844669_+	VOG00303		3.5e-41	138.9
NZ_CP030760.1_4214342_4215484_+	VOG00306		2.9e-72	241.8
NZ_CP030760.1_4164240_4164695_+	VOG00310		1.9e-43	146.5
NZ_CP030760.1_869410_869943_-	VOG00310		2.3e-28	96.4
NZ_CP030760.1_3836033_3836821_+	VOG00311		1.9e-28	95.9
NZ_CP030760.1_1611109_1612167_+	VOG00313		3.3e-11	39.9
NZ_CP030760.1_1909088_1910239_+	VOG00313		3.9e-08	29.8
NZ_CP030760.1_2940011_2941189_+	VOG00313		1.3e-07	28.2
NZ_CP030760.1_400023_400778_+	VOG00316		2.7e-33	113.1
NZ_CP030764.1_609183_610061_-	VOG00316		7.8e-23	77.9
NZ_CP030760.1_4719788_4721812_-	VOG00322		3.7e-13	45.9
NZ_CP030760.1_2346949_2349099_+	VOG00322		1.2e-09	34.3
NZ_CP030760.1_1299440_1300087_-	VOG00333		8.2e-34	114.4
NZ_CP030760.1_2070191_2070967_-	VOG00333		1.7e-27	93.5
NZ_CP030760.1_1936376_1937167_-	VOG00333		1.8e-25	86.7
NZ_CP030763.1_289846_290919_+	VOG00333		1.7e-07	26.0
NZ_CP030760.1_1782384_1783124_-	VOG00333		6.2e-07	25.5
NZ_CP030760.1_3495565_3497115_+	VOG00334		2.1e-17	60.6
NZ_CP030760.1_1414799_1415317_-	VOG00346		1.3e-41	140.2
NZ_CP030760.1_1788617_1791976_-	VOG00352		2.6e-103	249.6
NZ_CP030761.1_428666_434965_-	VOG00352		4e-109	232.2
NZ_CP030760.1_2015372_2018758_+	VOG00352		1e-68	229.4
NZ_CP030760.1_3799169_3800764_-	VOG00352		3.6e-63	168.1
NZ_CP030760.1_4536473_4538053_+	VOG00352		1.5e-46	156.3
NZ_CP030760.1_90713_94852_+	VOG00359		5.1e-98	175.0
NZ_CP030760.1_90713_94852_+	VOG00359		5.1e-98	54.2
NZ_CP030760.1_4457719_4458213_+	VOG00375		3.9e-08	30.5
NZ_CP030760.1_1876483_1877388_-	VOG00376		8.5e-62	207.5
NZ_CP030760.1_3841115_3841924_-	VOG00376		7.7e-56	187.7
NZ_CP030760.1_4824852_4825661_+	VOG00376		7.7e-56	187.7
NZ_CP030763.1_351643_352068_-	VOG00376		1.3e-41	139.7
NZ_CP030760.1_2399173_2400099_+	VOG00376		4.5e-37	125.6
NZ_CP030760.1_2557659_2558369_+	VOG00380		1.4e-54	183.5
NZ_CP030762.1_126611_127315_-	VOG00380		5.6e-46	155.1
NZ_CP030760.1_2186855_2188258_-	VOG00380		1.7e-15	54.2
NZ_CP030760.1_810736_811605_-	VOG00380		3e-12	43.6
NZ_CP030760.1_881615_883294_-	VOG00380		5.6e-11	39.0
NZ_CP030761.1_283947_284951_-	VOG00403		2.4e-09	34.0
NZ_CP030761.1_122744_123868_+	VOG00413		1.7e-09	34.0
NZ_CP030760.1_863147_863986_-	VOG00413		6.6e-10	33.0
NZ_CP030760.1_1415331_1416125_-	VOG00416		2.6e-140	466.6
NZ_CP030760.1_664173_665198_-	VOG00428		5.2e-07	25.8
NZ_CP030760.1_1489573_1490100_-	VOG00434		1.9e-16	57.2
NZ_CP030762.1_267793_268944_+	VOG00434		1.3e-13	48.1
NZ_CP030760.1_1494257_1495192_+	VOG00434		3.6e-11	39.7
NZ_CP030760.1_1216453_1216836_-	VOG00442		3.1e-34	116.3
NZ_CP030760.1_1216953_1217237_-	VOG00442		5.8e-09	33.5
NZ_CP030760.1_1848111_1849799_+	VOG00454		1.1e-16	58.3
NZ_CP030760.1_8370_10787_+	VOG00458		1.8e-90	301.7
NZ_CP030760.1_4648065_4649369_+	VOG00458		8.5e-08	26.5
NZ_CP030760.1_1746749_1747762_-	VOG00461		4.2e-103	343.3
NZ_CP030761.1_270930_271865_+	VOG00461		1.6e-49	166.4
NZ_CP030762.1_160033_160962_+	VOG00461		1.1e-36	124.0
NZ_CP030760.1_134814_135857_+	VOG00461		4e-35	118.8
NZ_CP030763.1_718397_719308_+	VOG00461		3.8e-33	111.2
NZ_CP030760.1_1960389_1960730_-	VOG00465		2.7e-18	63.4
NZ_CP030760.1_742809_743123_+	VOG00465		1.3e-07	29.1
NZ_CP030764.1_496071_498602_-	VOG00498		6.6e-44	145.0
NZ_CP030760.1_3170612_3171106_+	VOG00507		1e-17	62.2
NZ_CP030760.1_3140108_3143299_-	VOG00510		6.1e-13	45.7
NZ_CP030760.1_3452076_3453194_-	VOG00520		6.7e-77	256.3
NZ_CP030760.1_2560780_2561787_-	VOG00527		1.1e-87	292.8
NZ_CP030762.1_253632_258023_+	VOG00532		5.4e-17	56.9
NZ_CP030760.1_665207_665917_-	VOG00557		2.6e-38	129.9
NZ_CP030760.1_3607652_3608284_+	VOG00557		1.2e-06	25.3
NZ_CP030760.1_295067_295885_-	VOG00592		1.9e-20	70.0
NZ_CP030760.1_155512_156306_-	VOG00592		6.2e-20	68.2
NZ_CP030760.1_2895950_2896777_-	VOG00592		1.2e-17	60.8
NZ_CP030761.1_406854_407984_+	VOG00592		1.4e-12	43.3
NZ_CP030760.1_3039902_3041239_-	VOG00592		3.7e-11	36.4
NZ_CP030760.1_2313242_2313592_+	VOG00697		5.7e-11	39.9
NZ_CP030762.1_143256_144245_-	VOG00701		1.6e-34	117.2
NZ_CP030760.1_2878411_2880003_-	VOG00709		1.2e-07	28.1
NZ_CP030760.1_2863601_2864245_-	VOG00716		1.8e-13	47.4
NZ_CP030760.1_1919293_1919988_-	VOG00716		3.7e-07	26.6
NZ_CP030760.1_1590777_1591232_-	VOG00720		9e-24	81.5
NZ_CP030760.1_3280192_3281319_-	VOG00733		3.1e-68	228.7
NZ_CP030763.1_604049_604963_-	VOG00733		2.3e-41	136.2
NZ_CP030760.1_4142236_4143510_-	VOG00733		1.7e-33	81.3
NZ_CP030764.1_102963_103592_-	VOG00733		6.7e-20	68.4
NZ_CP030760.1_2697846_2698802_-	VOG00733		9.7e-15	51.9
NZ_CP030760.1_1897133_1898248_+	VOG00739		4.8e-24	68.7
NZ_CP030760.1_1894305_1895381_+	VOG00739		2.2e-17	59.5
NZ_CP030760.1_1916245_1917129_+	VOG00739		1.1e-15	54.0
NZ_CP030763.1_207860_208810_+	VOG00739		7.7e-16	53.4
NZ_CP030760.1_1891295_1894297_+	VOG00739		3.9e-12	40.1
NZ_CP030760.1_3239330_3239569_+	VOG00754		1.5e-09	35.3
NZ_CP030760.1_2862939_2863532_-	VOG00761		4e-07	26.3
NZ_CP030760.1_3933013_3933876_-	VOG00785		1.1e-31	107.6
NZ_CP030760.1_1940693_1943836_+	VOG00785		2.3e-21	73.2
NZ_CP030760.1_3143303_3144034_-	VOG00785		2.4e-18	63.0
NZ_CP030762.1_216474_217172_-	VOG00785		8.2e-10	35.6
NZ_CP030760.1_2406181_2407443_+	VOG00785		8.8e-09	31.8
NZ_CP030760.1_395641_397620_-	VOG00831		3.2e-23	78.9
NZ_CP030762.1_354146_355318_+	VOG00842		5.8e-35	117.1
NZ_CP030760.1_3977868_3978575_+	VOG00845		2.3e-09	31.0
NZ_CP030761.1_299027_299377_-	VOG00905		5.4e-12	43.0
NZ_CP030764.1_114863_115951_-	VOG00905		7.9e-11	37.5
NZ_CP030760.1_597235_597744_+	VOG00906		2.3e-40	136.2
NZ_CP030760.1_2641056_2641469_-	VOG00917		3.7e-18	63.0
NZ_CP030760.1_783322_783744_+	VOG00917		7e-17	58.7
NZ_CP030760.1_1091276_1091692_+	VOG00917		1.3e-16	57.9
NZ_CP030760.1_4713463_4713879_-	VOG00917		7.8e-16	55.4
NZ_CP030760.1_1691066_1691542_-	VOG00917		7.9e-14	48.7
NZ_CP030762.1_272133_273308_+	VOG00923		1.2e-17	60.6
NZ_CP030762.1_47261_47965_+	VOG00923		2.6e-16	56.8
NZ_CP030760.1_4693410_4695644_+	VOG00925		7.9e-37	124.1
NZ_CP030761.1_515296_515715_-	VOG00925		2.2e-26	90.4
NZ_CP030760.1_2509561_2510250_-	VOG00933		5.5e-17	58.4
NZ_CP030762.1_110315_111049_-	VOG00933		1e-16	57.6
NZ_CP030760.1_226113_226790_+	VOG00933		4.6e-15	52.1
NZ_CP030760.1_4206765_4207454_-	VOG00933		1.3e-14	50.7
NZ_CP030760.1_924607_925242_+	VOG00933		2.5e-13	46.5
NZ_CP030761.1_952408_952707_+	VOG00961		1e-06	26.2
NZ_CP030760.1_4538025_4538978_+	VOG00968		4.5e-08	29.5
NZ_CP030760.1_3791042_3791776_-	VOG00970		8.1e-13	45.4
NZ_CP030764.1_221349_222356_+	VOG00976		1.1e-35	119.5
NZ_CP030760.1_3786644_3787294_+	VOG00985		7.7e-07	25.7
NZ_CP030760.1_4615828_4616730_-	VOG01016		5.4e-18	61.6
NZ_CP030760.1_1607665_1609119_-	VOG01016		1.8e-16	56.1
NZ_CP030764.1_229179_229820_-	VOG01016		1.4e-14	49.1
NZ_CP030760.1_95028_99251_+	VOG01017		5.4e-136	333.6
NZ_CP030760.1_95028_99251_+	VOG01017		5.4e-136	44.6
NZ_CP030760.1_95028_99251_+	VOG01017		5.4e-136	30.4
NZ_CP030760.1_2692215_2692850_+	VOG01051		4.9e-28	95.3
NZ_CP030760.1_2787706_2788803_-	VOG01053		2.8e-27	93.3
NZ_CP030760.1_602633_603127_+	VOG01061		2.8e-08	30.5
NZ_CP030760.1_4709777_4710307_-	VOG01065		7.4e-07	26.2
NZ_CP030760.1_3156448_3157059_+	VOG01075		2.7e-18	64.0
NZ_CP030760.1_1301229_1302059_-	VOG01099		1.2e-18	64.0
NZ_CP030760.1_438109_438828_-	VOG01099		4.8e-18	62.1
NZ_CP030763.1_540619_541398_+	VOG01099		8.8e-17	56.8
NZ_CP030762.1_108191_109402_-	VOG01099		1.7e-14	50.4
NZ_CP030760.1_4426646_4427773_-	VOG01099		1.6e-12	43.2
NZ_CP030760.1_84084_85259_+	VOG01129		8.5e-67	223.1
NZ_CP030760.1_103296_104471_+	VOG01129		8.5e-67	223.1
NZ_CP030760.1_4396687_4398183_-	VOG01129		4.6e-53	177.6
NZ_CP030760.1_3253304_3256057_-	VOG01129		4.2e-41	124.0
NZ_CP030760.1_3384621_3386453_-	VOG01129		8.2e-30	100.7
NZ_CP030760.1_906843_907310_+	VOG01133		1.8e-08	30.8
NZ_CP030764.1_429745_430335_+	VOG01133		2.1e-08	30.0
NZ_CP030760.1_1089204_1089710_+	VOG01133		7.1e-08	29.5
NZ_CP030760.1_626805_627293_-	VOG01133		1.4e-07	28.4
NZ_CP030760.1_4436110_4436598_-	VOG01133		9.9e-08	28.4
NZ_CP030760.1_813539_815050_-	VOG01157		2.7e-17	59.8
NZ_CP030760.1_1403395_1405419_+	VOG01157		3.3e-19	52.1
NZ_CP030760.1_4112245_4113495_-	VOG01191		7.1e-08	29.3
NZ_CP030760.1_77496_78524_+	VOG01215		2.6e-27	91.5
NZ_CP030760.1_2631169_2632248_-	VOG01215		1.8e-23	79.0
NZ_CP030763.1_348878_349399_+	VOG01249		1.9e-10	36.9
NZ_CP030762.1_333238_333768_-	VOG01249		4.4e-08	30.5
NZ_CP030760.1_696504_698825_+	VOG01293		4.4e-150	498.9
NZ_CP030760.1_3122117_3124618_+	VOG01293		2.5e-158	498.2
NZ_CP030760.1_598729_601569_+	VOG01293		7.7e-127	415.6
NZ_CP030760.1_4804918_4807173_+	VOG01293		8.1e-106	352.2
NZ_CP030764.1_317227_317694_+	VOG01296		1.2e-12	43.7
NZ_CP030760.1_3462189_3462707_+	VOG01329		2.4e-15	54.2
NZ_CP030763.1_276314_277342_+	VOG01350		7e-10	34.7
NZ_CP030760.1_4398185_4399138_-	VOG01424		6.2e-10	35.7
NZ_CP030760.1_4399291_4400067_-	VOG01425		2.8e-07	27.6
NZ_CP030762.1_241444_242655_+	VOG01428		5.3e-56	187.4
NZ_CP030762.1_205525_206832_+	VOG01428		6.7e-54	180.4
NZ_CP030761.1_284956_286149_-	VOG01428		1.7e-49	166.0
NZ_CP030763.1_275076_276317_+	VOG01428		1.2e-49	165.4
NZ_CP030764.1_536554_537750_+	VOG01428		2.1e-46	154.7
NZ_CP030760.1_1689315_1690043_-	VOG01441		1.1e-07	27.9
NZ_CP030760.1_467070_467651_+	VOG01441		2.2e-07	27.3
NZ_CP030760.1_2694629_2696530_-	VOG01459		2.5e-38	129.6
NZ_CP030760.1_2882392_2883222_+	VOG01459		1.1e-18	64.5
NZ_CP030760.1_4224346_4227054_+	VOG01465		1.1e-74	127.1
NZ_CP030760.1_4224346_4227054_+	VOG01465		1.1e-74	92.4
NZ_CP030760.1_2632278_2634545_-	VOG01465		1.2e-13	46.3
NZ_CP030760.1_4224346_4227054_+	VOG01465		1.1e-74	25.6
NZ_CP030760.1_2350546_2351586_+	VOG01466		2.6e-35	116.1
NZ_CP030761.1_994085_994849_+	VOG01466		4.3e-30	102.4
NZ_CP030760.1_1413568_1414683_-	VOG01466		1.8e-24	83.6
NZ_CP030760.1_1412608_1413564_-	VOG01466		7.8e-20	68.6
NZ_CP030760.1_1062197_1062922_+	VOG01479		4.7e-14	49.2
NZ_CP030763.1_309430_309993_+	VOG01479		3.3e-08	29.5
NZ_CP030761.1_333306_333878_+	VOG01479		1.6e-07	28.4
NZ_CP030760.1_1155703_1156245_-	VOG01479		1.3e-06	25.9
NZ_CP030760.1_1016379_1016696_-	VOG01492		8.1e-11	39.4
NZ_CP030761.1_90689_91258_-	VOG01503		3.8e-09	33.7
NZ_CP030760.1_4256393_4256872_+	VOG01524		1.7e-08	31.1
NZ_CP030760.1_4057081_4057815_+	VOG01524		6.5e-08	29.6
NZ_CP030760.1_1719549_1720316_+	VOG01524		5.8e-07	25.9
NZ_CP030761.1_253584_253958_+	VOG01527		2.1e-08	31.6
NZ_CP030761.1_4416_5180_+	VOG01529		2.4e-07	26.4
NZ_CP030764.1_511595_512386_+	VOG01529		2.4e-07	25.7
NZ_CP030761.1_1066806_1067861_-	VOG01532		3.5e-28	96.0
NZ_CP030760.1_1137003_1139786_+	VOG01551		1.1e-21	42.9
NZ_CP030760.1_1133921_1136773_+	VOG01551		5.6e-22	42.1
NZ_CP030760.1_1133921_1136773_+	VOG01551		5.6e-22	33.1
NZ_CP030760.1_1137003_1139786_+	VOG01551		1.1e-21	32.9
NZ_CP030760.1_90713_94852_+	VOG01558		8.4e-39	129.0
NZ_CP030762.1_311431_311901_+	VOG01634		4.3e-07	27.8
NZ_CP030763.1_370976_372610_+	VOG01663		5.6e-12	40.7
NZ_CP030761.1_713602_715203_-	VOG01663		4.1e-10	36.3
NZ_CP030764.1_617424_618254_-	VOG01663		3.2e-10	35.3
NZ_CP030760.1_37579_39249_+	VOG01663		2.7e-09	33.4
NZ_CP030760.1_4297657_4298643_+	VOG01663		7.8e-07	25.7
NZ_CP030763.1_193156_194259_-	VOG01698		3.6e-75	249.3
NZ_CP030763.1_190265_191482_-	VOG01698		5.8e-68	225.8
NZ_CP030760.1_397814_398977_+	VOG01698		5.7e-59	197.4
NZ_CP030763.1_624730_625926_+	VOG01698		3e-59	197.1
NZ_CP030760.1_3952269_3953411_+	VOG01698		2.2e-49	165.7
NZ_CP030760.1_2195959_2196795_+	VOG01750		4.7e-25	78.5
NZ_CP030764.1_430398_431666_+	VOG01756		4.8e-12	41.0
NZ_CP030761.1_214422_215651_+	VOG01756		2.3e-10	36.7
NZ_CP030760.1_4624955_4626619_+	VOG01756		6.7e-09	31.9
NZ_CP030760.1_223536_224987_-	VOG01791		1.1e-53	176.8
NZ_CP030760.1_3166003_3167415_+	VOG01815		6.8e-68	226.5
NZ_CP030761.1_1022335_1023597_+	VOG01815		9.3e-22	69.2
NZ_CP030761.1_1053873_1055048_+	VOG01815		2e-17	55.5
NZ_CP030762.1_355497_356699_+	VOG01815		3.1e-16	47.2
NZ_CP030762.1_356793_357569_+	VOG01815		3.8e-14	45.4
NZ_CP030760.1_837343_837837_+	VOG01819		1.6e-11	41.2
NZ_CP030760.1_864221_864970_+	VOG01819		1.1e-11	37.4
NZ_CP030760.1_4094882_4095463_+	VOG01819		1.6e-09	34.1
NZ_CP030760.1_3316420_3317055_-	VOG01819		2.5e-09	34.1
NZ_CP030760.1_4140681_4141271_-	VOG01819		5.8e-10	32.8
NZ_CP030761.1_148857_149723_-	VOG01917		5.1e-16	55.8
NZ_CP030761.1_602042_603055_-	VOG01917		1e-14	51.5
NZ_CP030760.1_1111696_1112607_-	VOG01917		3e-13	46.8
NZ_CP030761.1_37914_38855_+	VOG01917		1.8e-12	44.1
NZ_CP030763.1_449113_450381_-	VOG01917		1.6e-12	43.1
NZ_CP030760.1_1940693_1943836_+	VOG01945		3.5e-28	94.5
NZ_CP030763.1_613741_614121_+	VOG01945		2.8e-11	39.5
NZ_CP030761.1_1026248_1026748_+	VOG01945		2.1e-10	36.6
NZ_CP030760.1_3711446_3711829_+	VOG01945		2e-08	31.4
NZ_CP030760.1_1988144_1988557_-	VOG01945		1.1e-07	29.0
