	fasta	scaffold	gene_position	start_position	end_position	strandedness	rank	ko_id	kegg_hit	peptidase_id	peptidase_family	peptidase_hit	peptidase_RBH	peptidase_bitScore	peptidase_eVal	peptidase_identity	pfam_hits	heme_regulatory_motif_count
NC_028823_NC_028823_85	NC_028823	NC_028823	85	51633	51914	1	E											0
NC_028823_NC_028823_86	NC_028823	NC_028823	86	51911	52264	1	E											0
NC_028823_NC_028823_87	NC_028823	NC_028823	87	52261	52440	1	E											0
NC_028823_NC_028823_88	NC_028823	NC_028823	88	52574	52972	1	D										Protein of unknown function (DUF3307) [PF11750.11]	0
NC_028823_NC_028823_89	NC_028823	NC_028823	89	53088	53324	1	E											0
NC_028823_NC_028823_90	NC_028823	NC_028823	90	53317	53586	1	E											0
NC_028823_NC_028823_91	NC_028823	NC_028823	91	53583	54269	1	E											0
NC_028823_NC_028823_92	NC_028823	NC_028823	92	54266	54775	1	E											0
NC_028823_NC_028823_93	NC_028823	NC_028823	93	54738	54872	1	E											0
NC_028823_NC_028823_94	NC_028823	NC_028823	94	55233	55430	1	E											0
NC_028823_NC_028823_95	NC_028823	NC_028823	95	55427	55840	1	E											0
NC_028823_NC_028823_96	NC_028823	NC_028823	96	55837	56079	1	E											0
NC_028823_NC_028823_97	NC_028823	NC_028823	97	56076	57686	1	D										Glycosyltransferase like family 2 [PF10111.12]; N-terminal domain of galactosyltransferase [PF02709.17]	0
NC_028823_NC_028823_98	NC_028823	NC_028823	98	57701	57895	1	E											0
NC_028823_NC_028823_99	NC_028823	NC_028823	99	57892	58515	1	D										Glycosyltransferase family 25 (LPS biosynthesis protein) [PF01755.20]	0
NC_028823_NC_028823_100	NC_028823	NC_028823	100	58388	58984	-1	E											0
