	fasta	scaffold	gene_position	start_position	end_position	strandedness	rank	ko_id	kegg_hit	peptidase_id	peptidase_family	peptidase_hit	peptidase_RBH	peptidase_bitScore	peptidase_eVal	peptidase_identity	pfam_hits	heme_regulatory_motif_count
NC_049434_NC_049434_28	NC_049434	NC_049434	28	21039	21305	-1	E											0
NC_049434_NC_049434_29	NC_049434	NC_049434	29	21306	21455	-1	E											0
NC_049434_NC_049434_30	NC_049434	NC_049434	30	21629	21976	-1	E											0
NC_049434_NC_049434_31	NC_049434	NC_049434	31	21976	22143	-1	E											0
NC_049434_NC_049434_32	NC_049434	NC_049434	32	22143	22319	-1	E											0
NC_049434_NC_049434_33	NC_049434	NC_049434	33	22321	22512	-1	E											0
NC_049434_NC_049434_34	NC_049434	NC_049434	34	22554	22811	-1	E											0
NC_049434_NC_049434_35	NC_049434	NC_049434	35	22987	23418	-1	E											0
NC_049434_NC_049434_36	NC_049434	NC_049434	36	23420	23725	-1	D										Protein of unknwon function (DUF3310) [PF11753.11]	0
NC_049434_NC_049434_37	NC_049434	NC_049434	37	23726	23845	-1	E											0
NC_049434_NC_049434_38	NC_049434	NC_049434	38	23903	24880	-1	C	K06223	DNA adenine methylase [EC:2.1.1.72]								D12 class N6 adenine-specific DNA methyltransferase [PF02086.18]	0
NC_049434_NC_049434_39	NC_049434	NC_049434	39	25167	25676	-1	E											0
NC_049434_NC_049434_40	NC_049434	NC_049434	40	25673	25888	-1	E											0
NC_049434_NC_049434_41	NC_049434	NC_049434	41	25901	26260	-1	D										Lactococcus phage single-stranded DNA binding protein [PF16773.8]	0
NC_049434_NC_049434_42	NC_049434	NC_049434	42	26264	26818	-1	D										Protein of unknown function (DUF1071) [PF06378.14]	0
NC_049434_NC_049434_43	NC_049434	NC_049434	43	26815	26925	-1	E											0
NC_049434_NC_049434_44	NC_049434	NC_049434	44	26912	27178	-1	E											0
NC_049434_NC_049434_45	NC_049434	NC_049434	45	27132	27422	-1	E											0
NC_049434_NC_049434_46	NC_049434	NC_049434	46	27419	27808	-1	E											0
NC_049434_NC_049434_47	NC_049434	NC_049434	47	27865	28122	-1	E											0
NC_049434_NC_049434_48	NC_049434	NC_049434	48	28115	29065	-1	D										AAA domain [PF13481.9]	0
NC_049434_NC_049434_49	NC_049434	NC_049434	49	29159	29386	-1	E											0
NC_049434_NC_049434_50	NC_049434	NC_049434	50	29433	29657	-1	E											0
NC_049434_NC_049434_51	NC_049434	NC_049434	51	30386	30574	-1	E											0
NC_049434_NC_049434_52	NC_049434	NC_049434	52	30705	30833	1	E											0
NC_049434_NC_049434_53	NC_049434	NC_049434	53	30838	30969	1	E											0
NC_049434_NC_049434_54	NC_049434	NC_049434	54	30966	31445	1	D										Lactococcus phage M3 protein [PF07066.14]	0
NC_049434_NC_049434_55	NC_049434	NC_049434	55	31446	31589	1	E											0
NC_049434_NC_049434_56	NC_049434	NC_049434	56	31607	31774	1	E											0
