	fasta	scaffold	gene_position	start_position	end_position	strandedness	rank	ko_id	kegg_hit	viral_id	viral_hit	viral_RBH	viral_identity	viral_bitScore	viral_eVal	peptidase_id	peptidase_family	peptidase_hit	peptidase_RBH	peptidase_identity	peptidase_bitScore	peptidase_eVal	pfam_hits	vogdb_id	vogdb_hits	vogdb_categories	heme_regulatory_motif_count	is_transposon	amg_flags
QGNH01001222.1_43	QGNH01001222.1	QGNH01001222.1	43	24014	24433	-1	E																				0	False	
QGNH01001222.1_44	QGNH01001222.1	QGNH01001222.1	44	24624	25571	1	E																				0	False	
QGNH01001222.1_45	QGNH01001222.1	QGNH01001222.1	45	25589	26692	1	E																				0	False	
QGNH01001222.1_46	QGNH01001222.1	QGNH01001222.1	46	26749	27189	1	E																				0	False	
QGNH01001222.1_47	QGNH01001222.1	QGNH01001222.1	47	27329	28384	1	E																				0	False	
QGNH01001222.1_48	QGNH01001222.1	QGNH01001222.1	48	28393	29001	1	E																				0	False	
QGNH01001222.1_49	QGNH01001222.1	QGNH01001222.1	49	29003	31567	1	E																	VOG02201	REFSEQ tail fiber protein; host specificity; Xu	Xu	0	False	
QGNH01001222.1_50	QGNH01001222.1	QGNH01001222.1	50	31569	32114	1	E																				0	False	
QGNH01001222.1_51	QGNH01001222.1	QGNH01001222.1	51	32265	32960	-1	E																				0	False	
QGNH01001222.1_52	QGNH01001222.1	QGNH01001222.1	52	32987	34357	-1	E																				0	False	F
QGNH01001222.1_53	QGNH01001222.1	QGNH01001222.1	53	34357	34719	-1	E																				0	False	F
QGNH01001222.1_54	QGNH01001222.1	QGNH01001222.1	54	34735	35070	-1	E																				0	False	F
QGNH01001222.1_55	QGNH01001222.1	QGNH01001222.1	55	35205	35399	1	D																Antitoxin ParD [PF09386.13]				0	False	F
QGNH01001222.1_56	QGNH01001222.1	QGNH01001222.1	56	35492	37780	-1	E																				0	False	F
QGNH01001222.1_57	QGNH01001222.1	QGNH01001222.1	57	37777	38019	-1	E																				0	False	F
