	fasta	scaffold	gene_position	start_position	end_position	strandedness	rank	ko_id	kegg_hit	peptidase_id	peptidase_family	peptidase_hit	peptidase_RBH	peptidase_bitScore	peptidase_eVal	peptidase_identity	pfam_hits	heme_regulatory_motif_count
HQ332141_HQ332141.1_48	HQ332141	HQ332141.1	48	28251	31067	-1	E											0
HQ332141_HQ332141.1_49	HQ332141	HQ332141.1	49	31067	33349	-1	D										Glycine rich protein [PF12810.10]	0
HQ332141_HQ332141.1_50	HQ332141	HQ332141.1	50	33349	34536	-1	E											0
HQ332141_HQ332141.1_51	HQ332141	HQ332141.1	51	34540	35214	-1	E											0
HQ332141_HQ332141.1_52	HQ332141	HQ332141.1	52	35333	35974	1	D			MER1082008	S54	MER1082008 - family S54 unassigned peptidases () [S54.UPW]#S54#{peptidase unit: 56-227}~source R9TQ85~	False	335.0	1.0860000000000001e-103	0.925	Rhomboid family [PF01694.25]	0
HQ332141_HQ332141.1_53	HQ332141	HQ332141.1	53	35971	37125	-1	E											0
HQ332141_HQ332141.1_54	HQ332141	HQ332141.1	54	37229	37726	-1	E											0
HQ332141_HQ332141.1_55	HQ332141	HQ332141.1	55	37726	38640	-1	D										Phage tail tube protein [PF18906.3]	0
HQ332141_HQ332141.1_56	HQ332141	HQ332141.1	56	38675	39202	-1	E											0
HQ332141_HQ332141.1_57	HQ332141	HQ332141.1	57	39199	39651	-1	E											0
HQ332141_HQ332141.1_58	HQ332141	HQ332141.1	58	39651	39782	-1	E											0
