target	query	e-value	score	length	start	end
CP001157.1_4839780_4841027_+	COG0019	3.3e-179	593.2	415	7	413
CP001157.1_3942211_3942966_-	COG0020	3.2e-129	428.7	251	8	249
CP001157.1_4547601_4550270_+	COG0021	1.2e-41	62.6	889	78	298
CP001157.1_4547601_4550270_+	COG0021	1.2e-41	28.6	889	359	428
CP001157.1_4547601_4550270_+	COG0021	1.2e-41	43.6	889	650	869
CP001157.1_4207051_4208070_+	COG0021	2e-13	42.0	339	148	285
CP001157.1_4206047_4207024_+	COG0021	2.7e-12	41.7	325	114	241
CP001157.1_4693682_4694668_-	COG0021	2.2e-11	38.9	328	121	241
CP001157.1_3894335_3896845_-	COG0021	8.9e-09	29.6	831	606	722
CP001157.1_4692714_4693685_-	COG0021	7.6e-08	27.0	297	113	217
CP001157.1_4207051_4208070_+	COG0022	6.1e-167	553.9	339	2	336
CP001157.1_4692714_4693685_-	COG0022	3e-145	482.2	297	1	296
CP001157.1_4206047_4207024_+	COG0022	4.4e-82	273.1	325	4	313
CP001157.1_4693682_4694668_-	COG0022	8.3e-75	248.9	328	12	308
CP001157.1_3946593_3947375_+	COG0024	4.8e-138	456.2	260	1	254
CP001157.1_4807301_4808635_-	COG0024	2.6e-27	89.5	444	167	424
CP001157.1_3951395_3953032_-	COG0025	3.1e-147	488.7	545	1	541
CP001157.1_4567622_4569370_+	COG0025	9.8e-84	278.7	582	6	400
CP001157.1_4008402_4009583_-	COG0026	1.4e-78	261.0	393	7	390
CP001157.1_4330755_4333976_-	COG0026	8.6e-31	35.5	1073	119	308
CP001157.1_4330755_4333976_-	COG0026	8.6e-31	65.8	1073	645	846
CP001157.1_5015271_5017241_-	COG0026	4.9e-24	80.8	656	101	369
CP001157.1_4008402_4009583_-	COG0027	2.2e-220	728.5	393	1	392
CP001157.1_4330755_4333976_-	COG0027	5.2e-32	30.5	1073	66	200
CP001157.1_4330755_4333976_-	COG0027	5.2e-32	74.7	1073	624	848
CP001157.1_5015271_5017241_-	COG0027	2.9e-16	55.0	656	10	374
CP001157.1_4283900_4285741_-	COG0028	2.8e-241	799.0	566	1	560
CP001157.1_4383677_4385380_+	COG0028	1.8e-142	472.2	567	43	540
CP001157.1_5076837_5078774_+	COG0028	4.5e-105	347.6	645	31	607
CP001157.1_4364501_4364767_-	COG0028	7.3e-19	64.0	88	2	65
CP001157.1_4206047_4207024_+	COG0028	9e-08	26.9	325	116	260
CP001157.1_3564371_3566365_+	COG0029	1.1e-09	28.3	664	266	312
CP001157.1_4514223_4515398_+	COG0029	7.9e-09	30.6	391	6	54
CP001157.1_4864995_4866311_+	COG0029	1.6e-08	29.3	438	36	82
CP001157.1_4863063_4864361_-	COG0029	2.4e-07	25.1	432	2	254
CP001157.1_4753531_4754349_+	COG0030	9e-112	370.1	272	4	267
CP001157.1_4610336_4611097_+	COG0030	1.7e-08	30.3	253	58	138
CP001157.1_3471206_3472030_-	COG0030	2.2e-08	29.4	274	44	116
CP001157.1_3764460_3765824_-	COG0030	1.6e-07	27.1	454	283	361
CP001157.1_3915077_3915715_-	COG0030	4.4e-07	25.9	212	76	129
CP001157.1_3765857_3766756_-	COG0031	6.7e-144	476.9	299	5	298
CP001157.1_4891715_4893229_-	COG0031	7.7e-47	156.3	504	14	306
CP001157.1_4324823_4326160_-	COG0033	8.4e-29	90.6	445	3	362
CP001157.1_3487673_3489178_-	COG0034	4.4e-209	692.2	501	1	488
CP001157.1_5289246_5291081_-	COG0034	2.6e-29	98.5	578	10	190
CP001157.1_3567105_3568874_+	COG0034	9e-15	49.1	589	40	165
CP001157.1_4170878_4171516_+	COG0035	2e-98	325.0	212	1	210
CP001157.1_4186820_4187761_+	COG0035	1.1e-08	30.2	313	202	269
CP001157.1_4735475_4736149_-	COG0036	8.5e-130	430.9	224	1	223
CP001157.1_3925422_3926729_-	COG0037	6.6e-106	352.1	435	3	428
CP001157.1_3396410_3397234_-	COG0037	5.3e-92	306.0	274	9	258
CP001157.1_4020644_4022224_-	COG0037	3.3e-08	28.6	526	218	286
CP001157.1_5180134_5181258_+	COG0038	5.2e-16	36.4	374	103	293
CP001157.1_4914960_4916351_+	COG0038	1.3e-12	43.5	463	238	415
CP001157.1_4007087_4008367_+	COG0038	3.5e-09	30.8	426	177	338
CP001157.1_3505235_3506215_-	COG0042	9.1e-96	317.4	326	2	311
CP001157.1_4812702_4814168_-	COG0043	1.5e-235	779.4	488	1	487
CP001157.1_4042724_4044286_+	COG0044	1e-21	53.0	520	88	258
CP001157.1_4259912_4261882_-	COG0044	1.2e-13	38.6	656	37	121
CP001157.1_4012130_4016026_-	COG0046	0	1314.3	1298	1	1297
CP001157.1_5111794_5112819_-	COG0046	3.1e-07	25.0	329	65	302
CP001157.1_4012130_4016026_-	COG0047	0	2158.1	1298	1	1297
CP001157.1_4653485_4655305_-	COG0050	1.5e-36	122.5	606	7	246
CP001157.1_4319313_4321823_-	COG0050	2.7e-20	69.3	836	341	542
CP001157.1_3945588_3946328_-	COG0052	7.3e-130	429.6	246	1	234
CP001157.1_5329709_5331085_-	COG0055	1.4e-259	858.9	458	1	457
CP001157.1_5332031_5333575_-	COG0055	4.5e-40	132.9	514	22	435
CP001157.1_4814265_4815524_-	COG0055	7.5e-11	32.8	419	160	277
CP001157.1_5332031_5333575_-	COG0056	6.2e-267	884.0	514	2	512
CP001157.1_5329709_5331085_-	COG0056	5.1e-40	133.6	458	31	402
CP001157.1_4814265_4815524_-	COG0056	1e-07	27.1	419	160	276
CP001157.1_4632208_4635009_-	COG0058	5.7e-257	851.3	823	16	821
CP001157.1_4282351_4283367_-	COG0059	2.4e-172	569.1	338	1	337
CP001157.1_3480390_3481277_-	COG0061	1.2e-123	410.4	295	1	291
CP001157.1_3732343_3734184_-	COG0064	1.9e-113	377.1	591	3	585
CP001157.1_3988146_3989648_-	COG0064	1.6e-23	60.2	500	88	323
CP001157.1_3501817_3503241_-	COG0065	1e-234	777.8	474	1	473
CP001157.1_3501158_3501805_-	COG0066	5.2e-107	355.2	215	1	212
CP001157.1_3501817_3503241_-	COG0066	5.2e-20	68.6	474	83	239
CP001157.1_4583408_4587850_-	COG0067	0	2141.2	1480	2	1474
CP001157.1_3487673_3489178_-	COG0067	5.7e-17	47.9	501	51	235
CP001157.1_5289246_5291081_-	COG0067	3.1e-11	37.6	578	25	121
CP001157.1_5114206_5116512_-	COG0068	9.3e-291	963.0	768	2	757
CP001157.1_3737545_3737820_-	COG0068	6.8e-14	47.4	91	4	90
CP001157.1_4767396_4768421_-	COG0068	5.4e-11	32.3	341	218	307
CP001157.1_4583408_4587850_-	COG0069	1.6e-278	922.8	1480	2	1471
CP001157.1_4583408_4587850_-	COG0070	0	2220.9	1480	2	1471
CP001157.1_3487673_3489178_-	COG0070	7.9e-09	28.8	501	52	232
CP001157.1_3905305_3905763_-	COG0071	3.2e-37	124.8	152	5	147
CP001157.1_3904763_3905221_-	COG0071	6.9e-37	123.8	152	5	147
CP001157.1_3504346_3504789_-	COG0071	4.6e-36	121.2	147	6	143
CP001157.1_3961166_3962515_+	COG0075	7.8e-18	60.6	449	175	447
CP001157.1_4090290_4091504_-	COG0075	6.2e-17	57.4	404	114	279
CP001157.1_4797407_4800280_-	COG0076	2.4e-16	43.8	957	548	681
CP001157.1_4090290_4091504_-	COG0076	3.7e-10	35.2	404	54	226
CP001157.1_3382538_3383599_-	COG0079	1.2e-78	261.6	315	4	291
CP001157.1_4295676_4296851_-	COG0079	4e-49	164.0	391	22	365
CP001157.1_4071487_4072635_-	COG0079	8e-48	159.9	382	23	320
CP001157.1_3950157_3951353_+	COG0079	3.5e-44	147.8	398	8	328
CP001157.1_4881422_4882771_+	COG0079	6.3e-41	136.8	449	116	430
CP001157.1_3683176_3684594_-	COG0079	1e-30	103.1	472	135	420
CP001157.1_3486396_3487607_-	COG0079	2.4e-16	55.4	403	65	201
CP001157.1_4477614_4478816_-	COG0079	2.5e-12	42.5	391	83	385
CP001157.1_3961166_3962515_+	COG0079	5e-12	31.0	449	115	247
CP001157.1_3997300_3998709_-	COG0083	6.5e-10	35.0	469	1	179
CP001157.1_4185633_4186499_+	COG0083	5.8e-09	29.9	288	40	137
CP001157.1_3493793_3494659_-	COG0101	2.6e-118	391.6	288	12	273
CP001157.1_4085990_4086421_-	COG0105	9.9e-86	284.5	143	1	141
CP001157.1_4613371_4613772_+	COG0107	6.8e-22	74.1	133	34	117
CP001157.1_4613765_4614100_+	COG0107	1.4e-15	53.2	111	5	101
CP001157.1_4414569_4416089_-	COG0108	7.2e-188	621.8	506	101	498
CP001157.1_4911867_4912754_+	COG0109	1.5e-27	93.2	295	19	292
CP001157.1_3933333_3934109_-	COG0110	1.6e-25	72.9	256	49	198
CP001157.1_4092159_4092938_-	COG0110	1.8e-25	86.3	254	48	185
CP001157.1_5294919_5296283_-	COG0110	1.3e-24	33.0	454	245	342
CP001157.1_5294919_5296283_-	COG0110	1.3e-24	55.0	454	307	436
CP001157.1_5234800_5235429_+	COG0110	2.2e-10	31.3	209	76	197
CP001157.1_4897511_4898740_+	COG0111	2.6e-139	461.7	409	8	408
CP001157.1_4159218_4160180_+	COG0111	5.2e-99	328.8	320	17	315
CP001157.1_4026017_4026994_+	COG0111	4.8e-96	318.8	325	1	318
CP001157.1_4412663_4413622_+	COG0111	1.6e-88	294.0	319	5	317
CP001157.1_5211376_5212332_-	COG0111	9e-88	291.6	318	13	307
CP001157.1_3620301_3621350_+	COG0111	2.1e-07	26.2	349	175	232
CP001157.1_4132885_4134138_+	COG0112	8.5e-250	827.0	417	6	416
CP001157.1_4820277_4821326_-	COG0113	2.4e-159	526.5	349	19	347
CP001157.1_3557460_3559115_+	COG0114	1.2e-224	742.7	551	89	547
CP001157.1_3864073_3865425_-	COG0114	1.1e-23	79.4	450	105	429
CP001157.1_4835701_4837230_+	COG0114	6.6e-23	76.1	509	155	422
CP001157.1_4543424_4545955_-	COG0115	1.9e-123	409.0	307	3	307
CP001157.1_4017656_4018132_-	COG0117	7.5e-29	97.2	158	8	155
CP001157.1_3381084_3382541_-	COG0118	2.4e-10	36.2	481	281	357
CP001157.1_4270267_4271817_-	COG0119	5.8e-210	695.4	516	3	511
CP001157.1_4066194_4067867_+	COG0119	6e-152	503.7	557	36	552
CP001157.1_5014181_5015083_-	COG0119	1.2e-82	274.8	300	3	288
CP001157.1_4240593_4241615_-	COG0119	1.7e-72	241.4	340	6	301
CP001157.1_4892870_4894045_+	COG0120	7.3e-96	316.5	391	161	390
CP001157.1_5289246_5291081_-	COG0121	4.9e-19	64.4	578	12	234
CP001157.1_3487673_3489178_-	COG0121	2.5e-17	58.9	501	29	248
CP001157.1_4702779_4703846_-	COG0122	7.5e-40	133.3	355	13	256
CP001157.1_5223207_5224091_-	COG0122	2.5e-14	48.9	294	180	282
CP001157.1_4149369_4150154_-	COG0122	2.7e-11	39.6	261	149	251
CP001157.1_3526547_3527521_-	COG0122	7.5e-10	34.1	324	210	305
CP001157.1_4263261_4264217_-	COG0122	2.5e-09	32.5	318	193	291
CP001157.1_4080609_4081895_-	COG0124	1.3e-178	590.8	428	1	426
CP001157.1_4874148_4875503_-	COG0125	1.9e-08	29.9	451	32	292
CP001157.1_4982286_4984022_-	COG0129	7.9e-224	741.3	578	6	565
CP001157.1_4317910_4318827_-	COG0130	6.8e-135	447.2	305	5	303
CP001157.1_4665604_4666350_-	COG0132	1.8e-90	300.0	248	17	243
CP001157.1_3381084_3382541_-	COG0132	2.6e-18	58.7	481	2	233
CP001157.1_4145609_4147684_+	COG0132	1e-10	34.5	691	1	218
CP001157.1_3530138_3532276_-	COG0132	1.7e-09	30.2	712	1	108
CP001157.1_4891715_4893229_-	COG0133	1.7e-12	42.6	504	19	209
CP001157.1_4687260_4688060_-	COG0134	1.8e-117	390.3	209	2	206
CP001157.1_3493090_3493710_-	COG0134	5.7e-16	54.7	206	53	205
CP001157.1_3493090_3493710_-	COG0135	1.1e-91	303.7	206	2	206
CP001157.1_3498814_3500826_-	COG0136	6.9e-115	380.6	370	3	370
CP001157.1_3497646_3498752_-	COG0136	2.7e-104	345.7	336	1	335
CP001157.1_4682057_4683091_-	COG0136	2.3e-22	50.8	344	2	106
CP001157.1_3722026_3722700_-	COG0137	4e-09	31.8	224	2	63
CP001157.1_4330755_4333976_-	COG0138	1.2e-48	117.9	1073	23	898
CP001157.1_4330755_4333976_-	COG0138	1.2e-48	30.9	1073	943	995
CP001157.1_4613371_4613772_+	COG0139	3.6e-67	223.5	133	2	126
CP001157.1_4613765_4614100_+	COG0139	2.5e-25	86.0	111	9	108
CP001157.1_4613765_4614100_+	COG0140	3.4e-48	161.5	111	1	109
CP001157.1_4613371_4613772_+	COG0140	1.9e-41	139.3	133	2	107
CP001157.1_4117008_4117976_+	COG0142	1.1e-120	399.9	322	4	321
CP001157.1_3474493_3475509_-	COG0142	1.5e-36	122.8	338	134	329
CP001157.1_3764460_3765824_-	COG0144	6e-11	38.2	454	269	383
CP001157.1_4610336_4611097_+	COG0144	1.8e-08	26.2	253	59	139
CP001157.1_4733112_4734590_-	COG0147	3.3e-214	710.5	492	16	490
CP001157.1_4689103_4689696_-	COG0147	3.5e-12	42.4	197	2	146
CP001157.1_3921449_3922738_-	COG0148	7.5e-221	729.8	429	1	427
CP001157.1_4644094_4645611_+	COG0148	6.9e-214	706.6	505	67	497
CP001157.1_5064264_5065781_-	COG0148	1.3e-213	705.9	439	4	431
CP001157.1_4377440_4378756_-	COG0148	1.3e-213	705.7	438	5	431
CP001157.1_5220692_5220832_+	COG0148	1.8e-07	26.6	46	2	41
CP001157.1_5057757_5058497_-	COG0149	1.5e-123	409.5	246	1	245
CP001157.1_4645608_4646369_+	COG0149	1.1e-120	400.2	253	1	252
CP001157.1_5063506_5064267_-	COG0149	9.1e-120	397.1	251	1	250
CP001157.1_3744719_3745774_+	COG0150	5.1e-182	602.7	351	2	348
CP001157.1_4330755_4333976_-	COG0151	8.9e-23	56.7	1073	543	844
CP001157.1_4008402_4009583_-	COG0151	3.5e-16	55.4	393	13	199
CP001157.1_5015271_5017241_-	COG0151	1e-15	54.0	656	89	204
CP001157.1_3607636_3608505_-	COG0152	1.3e-130	433.2	289	6	287
CP001157.1_4477614_4478816_-	COG0156	3e-153	507.8	391	3	382
CP001157.1_3486396_3487607_-	COG0156	8e-11	35.7	403	48	284
CP001157.1_4132885_4134138_+	COG0156	8.1e-09	29.1	417	97	314
CP001157.1_4631069_4632082_-	COG0158	6.1e-157	518.5	337	3	335
CP001157.1_4736247_4737527_-	COG0160	4.1e-193	639.7	426	4	425
CP001157.1_3525102_3526322_-	COG0160	9.9e-133	440.0	406	17	402
CP001157.1_4943404_4944777_-	COG0160	2.1e-123	409.2	457	33	451
CP001157.1_4943404_4944777_-	COG0161	3.3e-186	615.8	457	7	454
CP001157.1_3525102_3526322_-	COG0161	8.1e-106	350.5	406	6	402
CP001157.1_4736247_4737527_-	COG0161	2.1e-104	346.1	426	24	425
CP001157.1_4675489_4676688_-	COG0162	8.7e-167	551.9	399	1	398
CP001157.1_3931566_3932189_-	COG0164	3.3e-98	325.1	205	9	195
CP001157.1_4835701_4837230_+	COG0165	5.2e-237	784.5	509	43	508
CP001157.1_4991267_4992865_+	COG0165	3.5e-116	385.6	532	62	529
CP001157.1_3864073_3865425_-	COG0165	1.8e-32	108.8	450	25	429
CP001157.1_3557460_3559115_+	COG0165	2.7e-21	71.2	551	132	497
CP001157.1_4308035_4309699_+	COG0166	5.4e-189	626.0	554	12	552
CP001157.1_3505235_3506215_-	COG0167	1.6e-12	34.6	326	58	168
CP001157.1_4739187_4740122_+	COG0169	6e-99	329.0	311	36	308
CP001157.1_3852824_3853678_+	COG0169	1.1e-98	328.3	284	3	281
CP001157.1_4181814_4183082_-	COG0169	6e-13	44.4	422	177	249
CP001157.1_4590865_4591356_-	COG0169	1.7e-10	37.0	163	22	155
CP001157.1_4948799_4949677_+	COG0171	1.5e-28	96.1	292	5	266
CP001157.1_4070259_4071053_-	COG0171	9.9e-20	66.9	264	9	227
CP001157.1_4020644_4022224_-	COG0171	1.3e-08	29.0	526	217	260
CP001157.1_3734613_3736328_+	COG0172	2.1e-23	54.4	571	32	205
CP001157.1_3732343_3734184_-	COG0173	1e-297	985.8	591	1	590
CP001157.1_3988146_3989648_-	COG0173	1.4e-40	86.8	500	68	309
CP001157.1_3988146_3989648_-	COG0173	1.4e-40	47.7	500	455	495
CP001157.1_4657119_4658630_+	COG0174	1.9e-194	643.2	503	35	502
CP001157.1_4944846_4946207_-	COG0174	2.4e-151	501.1	453	7	450
CP001157.1_4947261_4948637_+	COG0174	4.5e-149	493.6	458	9	457
CP001157.1_3512400_3513740_-	COG0174	2.1e-132	438.3	446	11	440
CP001157.1_3925422_3926729_-	COG0175	4.1e-08	28.6	435	18	94
CP001157.1_4308035_4309699_+	COG0176	2.4e-09	29.0	554	183	366
CP001157.1_4130882_4132546_-	COG0178	4.4e-27	41.6	554	160	281
CP001157.1_4130882_4132546_-	COG0178	4.4e-27	28.0	554	443	535
CP001157.1_4525616_4527424_-	COG0178	2.9e-22	55.8	602	484	581
CP001157.1_5099570_5101141_-	COG0178	2.5e-21	26.1	523	163	236
CP001157.1_5099570_5101141_-	COG0178	2.5e-21	37.6	523	413	496
CP001157.1_4292725_4293492_-	COG0178	3.2e-21	57.8	254	126	226
CP001157.1_4475769_4477529_-	COG0178	1.1e-19	47.8	586	479	554
CP001157.1_4405960_4407510_-	COG0178	2.3e-19	31.3	482	109	188
CP001157.1_4405960_4407510_-	COG0178	2.3e-19	33.7	482	367	427
CP001157.1_5302006_5303403_+	COG0178	9e-19	32.9	465	131	237
CP001157.1_5102396_5103163_+	COG0178	3.5e-18	44.4	255	133	227
CP001157.1_5133460_5134602_-	COG0178	1.1e-17	46.7	380	139	252
CP001157.1_3554136_3555923_-	COG0178	6.5e-17	43.1	571	464	556
CP001157.1_4873483_4874151_-	COG0178	1.5e-16	43.7	198	91	178
CP001157.1_4918322_4919155_-	COG0178	3.9e-16	34.5	277	167	241
CP001157.1_4935463_4936812_-	COG0178	8.6e-16	43.8	449	215	311
CP001157.1_5137651_5138601_+	COG0178	1.5e-15	45.1	316	138	243
CP001157.1_4505950_4506816_-	COG0178	6.3e-14	32.5	278	112	203
CP001157.1_4787886_4788683_+	COG0178	7e-14	36.8	265	120	210
CP001157.1_4416667_4417512_-	COG0178	3.3e-13	42.7	281	178	269
CP001157.1_3973523_3974443_-	COG0178	9.3e-13	42.9	306	107	227
CP001157.1_4399876_4400658_-	COG0178	3e-11	30.9	260	163	250
CP001157.1_4425560_4426348_-	COG0178	9.3e-11	32.6	229	130	221
CP001157.1_4895094_4895852_-	COG0179	1.8e-78	261.2	221	8	220
CP001157.1_5086938_5088272_+	COG0179	1.9e-52	175.3	444	37	438
CP001157.1_4985543_4986538_+	COG0179	4.3e-11	37.7	331	1	321
CP001157.1_4675489_4676688_-	COG0180	8.6e-15	50.2	399	34	247
CP001157.1_4833751_4834689_-	COG0181	4.2e-154	509.8	312	2	309
CP001157.1_5247301_5248488_-	COG0183	8e-174	576.0	395	2	394
CP001157.1_3865658_3866863_-	COG0183	4.9e-160	530.5	391	2	391
CP001157.1_4317508_4317786_-	COG0184	1.2e-47	159.2	92	4	92
CP001157.1_4392575_4394467_-	COG0187	2.3e-256	848.7	630	2	626
CP001157.1_4389147_4391405_-	COG0188	4.6e-278	921.5	752	11	738
CP001157.1_4330755_4333976_-	COG0189	1.8e-33	39.8	1073	9	324
CP001157.1_4330755_4333976_-	COG0189	1.8e-33	67.2	1073	548	845
CP001157.1_3568877_3570616_+	COG0189	2.2e-29	74.3	579	319	475
CP001157.1_3568877_3570616_+	COG0189	2.2e-29	28.3	579	495	571
CP001157.1_4008402_4009583_-	COG0189	1.2e-21	73.4	393	27	289
CP001157.1_5015271_5017241_-	COG0189	5.9e-20	67.3	656	16	310
CP001157.1_4188491_4189075_+	COG0193	1.7e-80	266.5	194	2	193
CP001157.1_4321851_4323332_-	COG0195	1.3e-192	637.9	493	1	493
CP001157.1_3820335_3821105_+	COG0204	2.2e-49	165.0	256	13	245
CP001157.1_4164405_4165871_+	COG0204	2.5e-19	65.9	488	142	447
CP001157.1_4882933_4883727_-	COG0207	1.6e-150	497.7	264	1	264
CP001157.1_3406769_3408019_+	COG0208	2.1e-137	454.5	416	64	416
CP001157.1_3402589_3406605_+	COG0209	6.4e-262	247.1	1338	126	442
CP001157.1_3402589_3406605_+	COG0209	6.4e-262	616.3	1338	814	1338
CP001157.1_4853491_4855500_+	COG0210	4.5e-247	819.4	669	2	645
CP001157.1_5261178_5264858_-	COG0210	2.8e-77	248.2	1171	3	801
CP001157.1_4023982_4025829_-	COG0210	1.2e-44	45.3	615	230	320
CP001157.1_4023982_4025829_-	COG0210	1.2e-44	60.6	615	347	522
CP001157.1_4023982_4025829_-	COG0210	1.2e-44	41.2	615	525	600
CP001157.1_5292043_5294907_-	COG0210	1.3e-35	103.2	954	121	455
CP001157.1_4116162_4116419_-	COG0211	1e-48	162.0	85	1	85
CP001157.1_4810218_4810880_+	COG0212	3.8e-66	219.8	220	5	206
CP001157.1_4688057_4689103_-	COG0213	1.3e-16	52.2	339	6	141
CP001157.1_3765857_3766756_-	COG0215	1.4e-23	79.8	299	5	100
CP001157.1_4180735_4181817_-	COG0216	6.7e-169	558.3	333	2	332
CP001157.1_3989693_3990535_-	COG0216	2.1e-91	303.2	280	6	276
CP001157.1_3543443_3543856_-	COG0216	3.4e-11	38.9	137	9	124
CP001157.1_3731513_3732262_-	COG0217	2e-132	438.2	249	1	248
CP001157.1_4077031_4078506_-	COG0218	3.2e-42	58.3	491	3	126
CP001157.1_4077031_4078506_-	COG0218	3.2e-42	81.7	491	182	382
CP001157.1_4879021_4880388_+	COG0218	2.3e-17	59.7	455	6	205
CP001157.1_4319313_4321823_-	COG0218	6.9e-15	51.9	836	325	496
CP001157.1_5360937_5362304_-	COG0218	9.3e-14	43.9	455	215	381
CP001157.1_4114839_4116056_-	COG0218	1.8e-13	45.4	405	159	370
CP001157.1_4822997_4824844_-	COG0218	3.2e-10	36.1	615	6	171
CP001157.1_4092935_4093792_-	COG0219	9.4e-18	58.4	285	31	194
CP001157.1_3753193_3754686_-	COG0220	1.5e-10	37.0	497	41	149
CP001157.1_4179814_4180644_-	COG0220	1.4e-08	31.0	276	61	166
CP001157.1_3969320_3969967_+	COG0220	2.2e-08	30.1	215	7	75
CP001157.1_3873223_3874074_-	COG0223	2.8e-25	85.4	283	85	248
CP001157.1_3745774_3746421_+	COG0223	3.8e-25	85.1	215	73	197
CP001157.1_5331117_5331980_-	COG0224	4.2e-135	447.1	287	1	286
CP001157.1_4923460_4924428_-	COG0226	3.1e-102	339.4	313	4	310
CP001157.1_4869293_4869529_-	COG0227	1.9e-36	121.7	72	2	72
CP001157.1_4004263_4004514_-	COG0228	7.3e-44	146.5	83	1	81
CP001157.1_4556510_4557160_+	COG0229	3.2e-20	64.6	216	110	200
CP001157.1_5364692_5364826_-	COG0230	6.4e-27	89.8	44	1	44
CP001157.1_3942989_3943546_-	COG0233	2.8e-76	251.6	173	1	173
CP001157.1_4447249_4448079_+	COG0235	5.4e-54	180.5	276	32	245
CP001157.1_4628322_4629401_+	COG0240	2.4e-10	35.5	359	4	109
CP001157.1_5246631_5247257_-	COG0240	2.9e-09	32.8	208	3	124
CP001157.1_3455096_3456118_-	COG0240	1.3e-07	26.9	340	30	155
CP001157.1_4746556_4747224_-	COG0241	3.4e-14	49.4	219	2	116
CP001157.1_3917549_3918022_-	COG0245	7.1e-92	305.1	157	1	154
CP001157.1_3920337_3921047_-	COG0245	2.9e-54	181.2	231	4	226
CP001157.1_5294919_5296283_-	COG0245	1.1e-11	40.6	454	1	131
CP001157.1_4816484_4817989_+	COG0248	1.2e-185	615.2	501	2	499
CP001157.1_3907193_3909733_+	COG0249	0	1130.5	846	1	845
CP001157.1_4862735_4862899_-	COG0251	5.1e-13	46.0	47	3	47
CP001157.1_4330755_4333976_-	COG0253	6.2e-158	363.5	1073	1	386
CP001157.1_4330755_4333976_-	COG0253	6.2e-158	159.1	1073	558	918
CP001157.1_4841041_4841871_+	COG0253	9.7e-154	510.6	276	1	275
CP001157.1_5015271_5017241_-	COG0253	9.3e-08	27.8	656	94	320
CP001157.1_4602369_4602581_-	COG0254	4.7e-43	143.9	70	1	70
CP001157.1_3373775_3375052_-	COG0258	1.4e-09	33.0	425	44	228
CP001157.1_4116453_4116857_-	COG0261	2.7e-61	204.0	134	27	134
CP001157.1_4875775_4876290_-	COG0262	8.2e-43	142.8	171	7	154
CP001157.1_4113637_4114758_-	COG0263	1e-166	551.5	373	2	372
CP001157.1_3944581_3945450_-	COG0264	5.2e-127	420.8	289	1	288
CP001157.1_4706385_4708019_-	COG0265	3e-112	372.9	428	63	426
CP001157.1_3938655_3940007_-	COG0265	2.6e-19	46.9	450	198	318
CP001157.1_4869127_4869282_-	COG0267	4.5e-26	87.5	51	1	51
CP001157.1_4112192_4112467_+	COG0268	4.4e-43	144.0	91	1	90
CP001157.1_4735475_4736149_-	COG0269	4.1e-09	30.6	224	161	221
CP001157.1_3556735_3557043_-	COG0271	6.3e-36	121.2	75	3	74
CP001157.1_4171560_4172576_-	COG0276	2e-115	382.1	332	2	329
