target	query	e-value	score	length	start	end
CP001157.1_4292725_4293492_-	COG1120	5.2e-112	372.4	254	2	253
CP001157.1_4475769_4477529_-	COG1132	3e-132	438.8	586	2	558
CP001157.1_4405960_4407510_-	COG1129	2.7e-190	630.2	482	2	475
CP001157.1_5302006_5303403_+	COG1123	8.7e-139	460.5	465	1	464
CP001157.1_5102396_5103163_+	COG1120	3.8e-124	412.4	255	1	254
CP001157.1_5133460_5134602_-	COG4148	5.4e-166	549.0	380	23	378
CP001157.1_3554136_3555923_-	COG1132	2.4e-175	581.4	571	2	568
CP001157.1_4873483_4874151_-	COG2884	9.5e-96	317.6	198	2	196
CP001157.1_4918322_4919155_-	COG1117	1.3e-147	488.3	277	18	276
CP001157.1_4935463_4936812_-	COG3842	2.1e-159	527.8	449	76	448
CP001157.1_5137651_5138601_+	COG1118	5.8e-96	319.1	316	24	246
CP001157.1_4505950_4506816_-	COG1116	4e-122	404.9	278	12	253
CP001157.1_4787886_4788683_+	COG1120	1.3e-118	394.0	265	1	257
CP001157.1_4416667_4417512_-	COG0410	2.4e-124	413.2	281	21	280
CP001157.1_3973523_3974443_-	COG1131	1.3e-110	367.5	306	1	305
CP001157.1_4399876_4400658_-	COG0411	8.5e-127	420.6	260	5	260
CP001157.1_4425560_4426348_-	COG0411	2.6e-111	369.6	229	2	229
CP001157.1_4895094_4895852_-	COG0179	1.8e-78	261.2	221	8	220
CP001157.1_5086938_5088272_+	COG0179	1.9e-52	175.3	444	37	438
CP001157.1_4985543_4986538_+	COG3802	8.9e-160	527.7	331	1	321
CP001157.1_4833751_4834689_-	COG0181	4.2e-154	509.8	312	2	309
CP001157.1_5247301_5248488_-	COG0183	8e-174	576.0	395	2	394
CP001157.1_3865658_3866863_-	COG0183	4.9e-160	530.5	391	2	391
CP001157.1_4317508_4317786_-	COG0184	1.2e-47	159.2	92	4	92
CP001157.1_4392575_4394467_-	COG0187	2.3e-256	848.7	630	2	626
CP001157.1_4389147_4391405_-	COG0188	4.6e-278	921.5	752	11	738
CP001157.1_3568877_3570616_+	COG1247	2.3e-19	65.8	579	114	250
CP001157.1_3568877_3570616_+	COG1181	2.2e-45	151.9	579	299	573
CP001157.1_4188491_4189075_+	COG0193	1.7e-80	266.5	194	2	193
CP001157.1_4321851_4323332_-	COG0195	1.3e-192	637.9	493	1	493
CP001157.1_3820335_3821105_+	COG0204	2.2e-49	165.0	256	13	245
CP001157.1_4164405_4165871_+	COG2937	3.6e-60	200.5	488	152	465
CP001157.1_4882933_4883727_-	COG0207	1.6e-150	497.7	264	1	264
CP001157.1_3406769_3408019_+	COG0208	2.1e-137	454.5	416	64	416
CP001157.1_3402589_3406605_+	COG0209	6.4e-262	616.3	1338	814	1338
CP001157.1_3402589_3406605_+	COG0209	6.4e-262	247.1	1338	126	442
CP001157.1_4853491_4855500_+	COG0210	4.5e-247	819.4	669	2	645
CP001157.1_5261178_5264858_-	COG1074	1.6e-232	771.6	1171	3	1168
CP001157.1_4023982_4025829_-	COG3972	1.5e-113	377.5	615	1	601
CP001157.1_5292043_5294907_-	COG3973	3.3e-35	108.0	954	261	611
CP001157.1_4116162_4116419_-	COG0211	1e-48	162.0	85	1	85
CP001157.1_4810218_4810880_+	COG0212	3.8e-66	219.8	220	5	206
CP001157.1_4688057_4689103_-	COG0547	9.3e-142	469.5	339	3	338
CP001157.1_4180735_4181817_-	COG0216	6.7e-169	558.3	333	2	332
CP001157.1_3989693_3990535_-	COG1186	8.4e-138	456.6	280	1	279
CP001157.1_3543443_3543856_-	COG1186	5.1e-37	124.4	137	6	134
CP001157.1_3731513_3732262_-	COG0217	2e-132	438.2	249	1	248
CP001157.1_4879021_4880388_+	COG1160	5.2e-28	93.9	455	3	267
CP001157.1_5360937_5362304_-	COG0486	3.9e-195	646.3	455	3	455
CP001157.1_4092935_4093792_-	COG0565	5.4e-114	377.6	285	29	283
CP001157.1_3753193_3754686_-	COG4797	5.5e-44	146.9	497	9	309
CP001157.1_4179814_4180644_-	COG2890	8.8e-101	334.6	276	12	274
CP001157.1_3969320_3969967_+	COG4106	5.1e-19	65.4	215	14	180
CP001157.1_3873223_3874074_-	COG0788	7.9e-142	469.0	283	2	282
CP001157.1_3745774_3746421_+	COG0299	1.2e-107	357.2	215	4	213
CP001157.1_5331117_5331980_-	COG0224	4.2e-135	447.1	287	1	286
CP001157.1_4923460_4924428_-	COG0226	3.1e-102	339.4	313	4	310
CP001157.1_4869293_4869529_-	COG0227	1.9e-36	121.7	72	2	72
CP001157.1_4004263_4004514_-	COG0228	7.3e-44	146.5	83	1	81
CP001157.1_4556510_4557160_+	COG0229	3.2e-20	64.6	216	110	200
CP001157.1_5364692_5364826_-	COG0230	6.4e-27	89.8	44	1	44
CP001157.1_3942989_3943546_-	COG0233	2.8e-76	251.6	173	1	173
CP001157.1_4447249_4448079_+	COG0235	5.4e-54	180.5	276	32	245
CP001157.1_4628322_4629401_+	COG1893	1.3e-86	287.5	359	3	331
CP001157.1_5246631_5247257_-	COG1250	7.6e-57	189.9	208	6	184
CP001157.1_3455096_3456118_-	COG1250	8.6e-103	341.8	340	31	326
CP001157.1_4746556_4747224_-	COG1208	4.7e-84	279.1	219	1	215
CP001157.1_3917549_3918022_-	COG0245	7.1e-92	305.1	157	1	154
CP001157.1_3920337_3921047_-	COG1211	1.9e-90	300.5	231	2	229
CP001157.1_4816484_4817989_+	COG0248	1.2e-185	615.2	501	2	499
CP001157.1_3907193_3909733_+	COG0249	0	1130.5	846	1	845
CP001157.1_4862735_4862899_-	COG0251	5.1e-13	46.0	47	3	47
CP001157.1_4841041_4841871_+	COG0253	9.7e-154	510.6	276	1	275
CP001157.1_4602369_4602581_-	COG0254	4.7e-43	143.9	70	1	70
CP001157.1_3373775_3375052_-	COG0349	5.4e-128	424.3	425	49	423
CP001157.1_4116453_4116857_-	COG0261	2.7e-61	204.0	134	27	134
CP001157.1_4875775_4876290_-	COG0262	8.2e-43	142.8	171	7	154
CP001157.1_4113637_4114758_-	COG0263	1e-166	551.5	373	2	372
CP001157.1_3944581_3945450_-	COG0264	5.2e-127	420.8	289	1	288
CP001157.1_4706385_4708019_-	COG0265	3e-112	372.9	428	63	426
CP001157.1_3938655_3940007_-	COG0750	5.6e-141	246.0	450	222	450
CP001157.1_3938655_3940007_-	COG0750	5.6e-141	222.5	450	3	185
CP001157.1_4869127_4869282_-	COG0267	4.5e-26	87.5	51	1	51
CP001157.1_4112192_4112467_+	COG0268	4.4e-43	144.0	91	1	90
CP001157.1_3556735_3557043_-	COG0271	6.3e-36	121.2	75	3	74
CP001157.1_4171560_4172576_-	COG0276	2e-115	382.1	332	2	329
CP001157.1_4374844_4376343_-	COG0277	5.2e-160	530.7	499	19	473
CP001157.1_4895914_4897305_-	COG0277	2.6e-140	465.8	463	4	462
CP001157.1_4350465_4353281_+	COG0277	1e-135	446.2	938	5	934
CP001157.1_4373789_4374844_-	COG0277	2.4e-61	203.7	312	3	309
CP001157.1_4372562_4373779_-	COG2048	7.6e-52	173.0	405	15	404
CP001157.1_5175257_5175586_+	COG0278	6.6e-50	167.0	109	4	108
CP001157.1_4755675_4756013_+	COG0278	3e-15	53.2	112	5	103
CP001157.1_4931381_4932166_+	COG0278	1.5e-10	37.4	261	4	104
CP001157.1_4765458_4765838_+	COG0278	1.2e-09	34.6	126	12	112
CP001157.1_5174951_5175247_+	COG0278	6.4e-09	32.4	98	2	77
CP001157.1_4681573_4681923_-	COG0278	2e-07	27.4	116	11	106
CP001157.1_4600534_4601802_-	COG0281	3e-213	707.3	422	2	411
CP001157.1_4366423_4367667_-	COG0281	1.3e-203	675.3	414	4	409
CP001157.1_4453353_4454306_+	COG0280	3.6e-100	332.8	317	2	312
CP001157.1_3532399_3533586_-	COG0282	5.2e-175	579.6	395	2	394
CP001157.1_4144396_4145595_+	COG0282	8.6e-174	575.5	399	2	397
CP001157.1_4454311_4455495_+	COG0282	6.7e-170	562.7	394	1	392
CP001157.1_4859623_4860195_+	COG0503	8.7e-58	192.9	190	5	189
CP001157.1_3490523_3491770_-	COG0285	1.2e-151	502.7	411	1	405
CP001157.1_4192437_4193075_+	COG0286	1.1e-34	116.8	212	8	205
CP001157.1_3466775_3467713_-	COG2084	2.5e-98	326.2	312	1	293
CP001157.1_4386245_4387135_+	COG2084	9e-118	390.2	296	1	293
CP001157.1_4335336_4336121_-	COG0289	8.3e-113	373.1	261	1	260
CP001157.1_4329107_4329730_-	COG0293	4.5e-102	337.7	197	1	196
CP001157.1_4326175_4326867_-	COG0294	1.7e-103	343.3	230	1	228
CP001157.1_5232827_5234524_+	COG0366	1.9e-150	498.7	565	27	542
CP001157.1_4533828_4535024_-	COG0297	5.4e-08	27.9	398	189	357
CP001157.1_5120798_5121118_-	COG0298	2.4e-19	66.9	98	6	92
CP001157.1_5113952_5114206_-	COG0298	2.5e-17	60.2	46	2	45
CP001157.1_4655448_4656902_-	COG0301	1e-144	479.5	484	1	474
CP001157.1_4204156_4204950_+	COG4221	4e-76	253.3	264	10	251
CP001157.1_3621365_3621991_+	COG4221	1.7e-54	182.0	208	6	166
CP001157.1_5230180_5230962_+	COG4221	1.8e-67	224.7	260	13	244
CP001157.1_4744677_4745450_-	COG4221	9.3e-65	215.9	257	10	205
CP001157.1_4140781_4142142_-	COG1066	4.1e-220	728.6	453	1	453
CP001157.1_4031894_4033504_+	COG0312	2.5e-99	330.1	536	63	534
CP001157.1_4033501_4034820_+	COG0312	2.7e-53	178.1	439	4	437
CP001157.1_3762098_3764674_-	COG0317	1.2e-282	936.6	749	13	747
CP001157.1_3675814_3677985_-	COG0326	2.4e-25	82.6	723	16	201
CP001157.1_3675814_3677985_-	COG5000	3.4e-23	68.4	723	519	698
CP001157.1_3609750_3610628_-	COG0329	8.5e-137	453.1	292	1	291
CP001157.1_4002580_4002930_-	COG0335	1.1e-68	227.8	116	1	115
CP001157.1_4002973_4003716_-	COG0336	9.8e-129	426.2	247	1	244
CP001157.1_4589710_4590813_-	COG0337	2e-173	574.2	367	1	356
CP001157.1_4094763_4095677_-	COG0341	1.4e-126	419.2	304	2	299
CP001157.1_4095688_4097556_-	COG0342	4.6e-179	593.6	622	1	622
CP001157.1_3462921_3466094_+	COG0841	0	1269.0	1057	1	1052
CP001157.1_4457584_4460793_+	COG0841	0	1224.1	1069	1	1048
CP001157.1_5241928_5245068_+	COG0841	0	1217.8	1046	1	1040
CP001157.1_4097999_4099123_-	COG0343	4.1e-197	652.0	371	1	363
CP001157.1_4766811_4767380_+	COG0344	1.2e-74	248.5	189	1	188
CP001157.1_5086268_5086813_+	COG0346	2.8e-34	115.4	181	4	144
CP001157.1_4557253_4557657_-	COG3324	2.4e-23	79.5	134	5	127
CP001157.1_3547995_3549074_-	COG3185	4.7e-155	513.0	359	10	358
CP001157.1_5085206_5086243_+	COG3185	5.8e-128	423.7	345	4	344
CP001157.1_4847431_4847769_-	COG0347	5.3e-61	203.8	112	1	112
CP001157.1_5167010_5167534_-	COG1145	3.2e-17	59.1	174	42	156
CP001157.1_5165499_5167211_-	COG4656	2.1e-207	687.3	496	5	486
CP001157.1_3909868_3910191_+	COG1146	4.9e-46	154.4	107	1	105
CP001157.1_4521793_4523217_-	COG2870	5.1e-235	779.1	474	1	473
CP001157.1_4800812_4801894_-	COG0404	1.6e-146	486.6	360	3	358
CP001157.1_5329203_5329631_-	COG0355	2.3e-55	183.7	140	1	138
CP001157.1_5334994_5335812_-	COG0356	1.4e-80	267.3	272	28	272
CP001157.1_5338060_5338707_-	COG0357	5.3e-74	245.7	178	2	176
CP001157.1_4768933_4770849_+	COG0358	4.4e-203	673.4	638	1	623
CP001157.1_3774511_3777234_-	COG0358	1.6e-13	47.3	907	172	283
CP001157.1_4309829_4311766_+	COG0365	3.1e-292	968.4	645	11	642
CP001157.1_3527727_3529688_-	COG0365	7.7e-286	947.3	627	1	618
CP001157.1_4242561_4244420_-	COG1022	1.2e-86	282.8	619	42	603
CP001157.1_4480023_4480595_-	COG0365	2.9e-26	88.6	190	2	179
CP001157.1_4694942_4695124_-	COG0365	8.9e-14	47.5	60	12	54
CP001157.1_4426345_4427304_-	COG1022	2.2e-28	75.8	319	17	165
CP001157.1_4400674_4401828_-	COG1022	1.6e-61	204.8	384	12	354
CP001157.1_3377952_3378707_-	COG0368	4e-72	239.2	251	15	251
CP001157.1_4238229_4239230_-	COG2871	7.5e-81	268.8	333	3	332
CP001157.1_5178735_5179916_+	COG1017	2.2e-162	537.9	393	1	392
CP001157.1_4811665_4812633_-	COG2871	3e-44	147.8	322	1	318
CP001157.1_4811665_4812633_-	COG0543	2e-62	208.5	322	87	311
CP001157.1_4667388_4667912_-	COG0716	7.7e-47	156.7	174	1	171
CP001157.1_3890317_3891141_-	COG1018	2.6e-66	220.6	274	18	254
CP001157.1_4051912_4053051_+	COG0371	1.2e-112	373.4	379	2	370
CP001157.1_5117447_5117788_-	COG0375	3e-45	150.1	110	1	110
CP001157.1_5116533_5117348_-	COG0378	1.7e-106	352.3	271	29	256
CP001157.1_4134242_4135213_-	COG0523	2.7e-109	363.0	323	2	321
CP001157.1_3613745_3614803_-	COG0379	5.7e-132	436.4	352	15	346
CP001157.1_3541105_3543357_+	COG0380	1.4e-216	717.7	750	1	744
CP001157.1_4266209_4267612_-	COG0380	5.3e-201	666.3	462	1	452
CP001157.1_4717279_4718157_-	COG0384	1.1e-95	317.2	292	1	290
CP001157.1_3769855_3770916_-	COG0389	3.1e-133	441.6	353	2	352
CP001157.1_4933698_4934567_-	COG1177	2.5e-113	376.0	280	2	269
CP001157.1_4934564_4935466_-	COG1176	7.5e-123	407.5	294	6	291
CP001157.1_4802014_4803699_-	COG1178	5e-172	569.6	561	31	558
CP001157.1_5134619_5135299_-	COG4149	1.3e-111	370.8	226	1	220
