Name	Count
Alcoholism [PATH:ko05034]	26
Wnt signaling pathway [PATH:ko04310]	22
Hedgehog signaling pathway [PATH:ko04340]	13
Hedgehog signaling pathway - fly [PATH:ko04341]	12
Hepatocellular carcinoma [PATH:ko05225]	37
Gastric cancer [PATH:ko05226]	33
Breast cancer [PATH:ko05224]	35
Human papillomavirus infection [PATH:ko05165]	36
Hippo signaling pathway [PATH:ko04390]	9
Hippo signaling pathway - fly [PATH:ko04391]	8
Circadian rhythm [PATH:ko04710]	7
Circadian rhythm - fly [PATH:ko04711]	6
Chromosome and associated proteins [BR:ko03036]	80
Tyrosine metabolism [PATH:ko00350]	77
Retinol metabolism [PATH:ko00830]	46
Naphthalene degradation [PATH:ko00626]	45
Metabolism of xenobiotics by cytochrome P450 [PATH:ko00980]	41
Drug metabolism - cytochrome P450 [PATH:ko00982]	39
Pentose and glucuronate interconversions [PATH:ko00040]	36
Folate biosynthesis [PATH:ko00790]	54
Lipopolysaccharide biosynthesis [PATH:ko00540]	20
Antimicrobial resistance genes [BR:ko01504]	33
Dioxin degradation [PATH:ko00621]	4
Polycyclic aromatic hydrocarbon degradation [PATH:ko00624]	5
Thiamine metabolism [PATH:ko00730]	7
Sulfur relay system [PATH:ko04122]	13
Transfer RNA biogenesis [BR:ko03016]	19
Mitochondrial biogenesis [BR:ko03029]	20
Prokaryotic defense system [BR:ko02048]	4
Sulfur metabolism [PATH:ko00920]	71
Monobactam biosynthesis [PATH:ko00261]	68
Insulin signaling pathway [PATH:ko04910]	43
Insulin resistance [PATH:ko04931]	24
Peptidoglycan biosynthesis and degradation proteins [BR:ko01011]	45
Viral carcinogenesis [PATH:ko05203]	28
Type II diabetes mellitus [PATH:ko04930]	21
RNA polymerase [PATH:ko03020]	63
Rap1 signaling pathway [PATH:ko04015]	46
VEGF signaling pathway [PATH:ko04370]	39
TNF signaling pathway [PATH:ko04668]	65
Sphingolipid signaling pathway [PATH:ko04071]	36
Cellular senescence [PATH:ko04218]	39
Signaling pathways regulating pluripotency of stem cells [PATH:ko04550]	27
Platelet activation [PATH:ko04611]	35
Neutrophil extracellular trap formation [PATH:ko04613]	29
Toll-like receptor signaling pathway [PATH:ko04620]	46
Toll and Imd signaling pathway [PATH:ko04624]	21
NOD-like receptor signaling pathway [PATH:ko04621]	43
C-type lectin receptor signaling pathway [PATH:ko04625]	34
T cell receptor signaling pathway [PATH:ko04660]	45
Th1 and Th2 cell differentiation [PATH:ko04658]	20
Th17 cell differentiation [PATH:ko04659]	20
IL-17 signaling pathway [PATH:ko04657]	39
Fc epsilon RI signaling pathway [PATH:ko04664]	35
Leukocyte transendothelial migration [PATH:ko04670]	5
GnRH signaling pathway [PATH:ko04912]	57
Prolactin signaling pathway [PATH:ko04917]	29
Relaxin signaling pathway [PATH:ko04926]	40
Growth hormone synthesis, secretion and action [PATH:ko04935]	49
Adrenergic signaling in cardiomyocytes [PATH:ko04261]	43
Dopaminergic synapse [PATH:ko04728]	11
Retrograde endocannabinoid signaling [PATH:ko04723]	33
Inflammatory mediator regulation of TRP channels [PATH:ko04750]	17
Axon regeneration [PATH:ko04361]	27
Proteoglycans in cancer [PATH:ko05205]	38
PD-L1 expression and PD-1 checkpoint pathway in cancer [PATH:ko05235]	37
Human immunodeficiency virus 1 infection [PATH:ko05170]	69
Human cytomegalovirus infection [PATH:ko05163]	44
Kaposi sarcoma-associated herpesvirus infection [PATH:ko05167]	39
Epstein-Barr virus infection [PATH:ko05169]	26
Epithelial cell signaling in Helicobacter pylori infection [PATH:ko05120]	14
Shigellosis [PATH:ko05131]	54
Yersinia infection [PATH:ko05135]	60
Pertussis [PATH:ko05133]	45
Tuberculosis [PATH:ko05152]	40
Toxoplasmosis [PATH:ko05145]	37
Leishmaniasis [PATH:ko05140]	26
Chagas disease [PATH:ko05142]	29
Prion disease [PATH:ko05020]	47
Fluid shear stress and atherosclerosis [PATH:ko05418]	31
Non-alcoholic fatty liver disease [PATH:ko04932]	36
AGE-RAGE signaling pathway in diabetic complications [PATH:ko04933]	23
Endocrine resistance [PATH:ko01522]	42
Taurine and hypotaurine metabolism [PATH:ko00430]	16
Base excision repair [PATH:ko03410]	34
Cell cycle - Caulobacter [PATH:ko04112]	20
Messenger RNA biogenesis [BR:ko03019]	51
Spliceosome [BR:ko03041]	78
Spliceosome [PATH:ko03040]	43
Plant hormone signal transduction [PATH:ko04075]	23
Peptidoglycan biosynthesis [PATH:ko00550]	35
beta-Lactam resistance [PATH:ko01501]	7
Glycosyltransferases [BR:ko01003]	51
Biosynthesis of siderophore group nonribosomal peptides [PATH:ko01053]	11
Polyketide biosynthesis proteins [BR:ko01008]	11
Amino acid related enzymes [BR:ko01007]	128
RNA transport [PATH:ko03013]	11
Cationic antimicrobial peptide (CAMP) resistance [PATH:ko01503]	30
Neomycin, kanamycin and gentamicin biosynthesis [PATH:ko00524]	2
RNA degradation [PATH:ko03018]	33
N-Glycan biosynthesis [PATH:ko00510]	15
Cytochrome P450 [BR:ko00199]	11
mTOR signaling pathway [PATH:ko04150]	43
Chemical carcinogenesis - receptor activation [PATH:ko05207]	49
Circadian entrainment [PATH:ko04713]	41
Pathways in cancer [PATH:ko05200]	68
MicroRNAs in cancer [PATH:ko05206]	46
Plant-pathogen interaction [PATH:ko04626]	21
O-Antigen repeat unit biosynthesis [PATH:ko00542]	1
Oxidative phosphorylation [PATH:ko00190]	75
Synthesis and degradation of ketone bodies [PATH:ko00072]	5
Terpenoid backbone biosynthesis [PATH:ko00900]	21
Fat digestion and absorption [PATH:ko04975]	4
Tropane, piperidine and pyridine alkaloid biosynthesis [PATH:ko00960]	16
Novobiocin biosynthesis [PATH:ko00401]	36
One carbon pool by folate [PATH:ko00670]	39
Various types of N-glycan biosynthesis [PATH:ko00513]	10
ErbB signaling pathway [PATH:ko04012]	33
Ras signaling pathway [PATH:ko04014]	32
TGF-beta signaling pathway [PATH:ko04350]	20
Phospholipase D signaling pathway [PATH:ko04072]	35
cGMP-PKG signaling pathway [PATH:ko04022]	54
PI3K-Akt signaling pathway [PATH:ko04151]	45
Autophagy - animal [PATH:ko04140]	51
Cell cycle - yeast [PATH:ko04111]	42
Apoptosis [PATH:ko04210]	42
Apoptosis - fly [PATH:ko04214]	36
Focal adhesion [PATH:ko04510]	34
Adherens junction [PATH:ko04520]	24
Gap junction [PATH:ko04540]	46
Regulation of actin cytoskeleton [PATH:ko04810]	44
Natural killer cell mediated cytotoxicity [PATH:ko04650]	23
B cell receptor signaling pathway [PATH:ko04662]	24
Fc gamma R-mediated phagocytosis [PATH:ko04666]	42
Chemokine signaling pathway [PATH:ko04062]	35
GnRH secretion [PATH:ko04929]	23
Estrogen signaling pathway [PATH:ko04915]	32
Thyroid hormone signaling pathway [PATH:ko04919]	31
Parathyroid hormone synthesis, secretion and action [PATH:ko04928]	32
Melanogenesis [PATH:ko04916]	32
Vascular smooth muscle contraction [PATH:ko04270]	48
Aldosterone-regulated sodium reabsorption [PATH:ko04960]	20
Glutamatergic synapse [PATH:ko04724]	27
Serotonergic synapse [PATH:ko04726]	25
Long-term depression [PATH:ko04730]	28
Dorso-ventral axis formation [PATH:ko04320]	20
Axon guidance [PATH:ko04360]	44
Choline metabolism in cancer [PATH:ko05231]	31
Colorectal cancer [PATH:ko05210]	31
Pancreatic cancer [PATH:ko05212]	30
Thyroid cancer [PATH:ko05216]	21
Acute myeloid leukemia [PATH:ko05221]	31
Chronic myeloid leukemia [PATH:ko05220]	26
Melanoma [PATH:ko05218]	25
Renal cell carcinoma [PATH:ko05211]	26
Prostate cancer [PATH:ko05215]	28
Endometrial cancer [PATH:ko05213]	29
Non-small cell lung cancer [PATH:ko05223]	29
Human T-cell leukemia virus 1 infection [PATH:ko05166]	49
Hepatitis C [PATH:ko05160]	32
Cushing syndrome [PATH:ko04934]	33
EGFR tyrosine kinase inhibitor resistance [PATH:ko01521]	30
Platinum drug resistance [PATH:ko01524]	22
Cell cycle [PATH:ko04110]	33
p53 signaling pathway [PATH:ko04115]	3
Parkinson disease [PATH:ko05012]	35
Nucleotide excision repair [PATH:ko03420]	4
Xylene degradation [PATH:ko00622]	12
AMPK signaling pathway [PATH:ko04152]	14
Protein phosphatases and associated proteins [BR:ko01009]	32
Thyroid hormone synthesis [PATH:ko04918]	11
Amoebiasis [PATH:ko05146]	8
mRNA surveillance pathway [PATH:ko03015]	4
Cytosolic DNA-sensing pathway [PATH:ko04623]	18
Glycerophospholipid metabolism [PATH:ko00564]	16
Ether lipid metabolism [PATH:ko00565]	4
Endocytosis [PATH:ko04144]	1
Autophagy - yeast [PATH:ko04138]	16
Protein processing in endoplasmic reticulum [PATH:ko04141]	15
Spinocerebellar ataxia [PATH:ko05017]	16
NF-kappa B signaling pathway [PATH:ko04064]	17
Isoquinoline alkaloid biosynthesis [PATH:ko00950]	12
Lysosome [PATH:ko04142]	6
GABAergic synapse [PATH:ko04727]	12
Ribosome biogenesis [BR:ko03009]	39
Biotin metabolism [PATH:ko00780]	3
Prenyltransferases [BR:ko01006]	27
Biosynthesis of ansamycins [PATH:ko01051]	4
alpha-Linolenic acid metabolism [PATH:ko00592]	14
Fatty acid elongation [PATH:ko00062]	18
Vancomycin resistance [PATH:ko01502]	7
Riboflavin metabolism [PATH:ko00740]	2
CD molecules [BR:ko04090]	4
Glycosylphosphatidylinositol (GPI)-anchored proteins [BR:ko00537]	7
Atrazine degradation [PATH:ko00791]	23
Toluene degradation [PATH:ko00623]	13
Lipoarabinomannan (LAM) biosynthesis [PATH:ko00571]	3
Intestinal immune network for IgA production [PATH:ko04672]	5
Ubiquitin mediated proteolysis [PATH:ko04120]	4
Tight junction [PATH:ko04530]	11
Ubiquitin system [BR:ko04121]	4
Bacterial secretion system [PATH:ko03070]	9
Secretion system [BR:ko02044]	31
Glucosinolate biosynthesis [PATH:ko00966]	6
Bacterial invasion of epithelial cells [PATH:ko05100]	1
Ubiquinone and other terpenoid-quinone biosynthesis [PATH:ko00130]	26
Arachidonic acid metabolism [PATH:ko00590]	1
Other glycan degradation [PATH:ko00511]	11
Ribosome biogenesis in eukaryotes [PATH:ko03008]	3
Mitophagy - animal [PATH:ko04137]	13
Circadian rhythm - plant [PATH:ko04712]	3
Fanconi anemia pathway [PATH:ko03460]	3
Nitrotoluene degradation [PATH:ko00633]	4
Ethylbenzene degradation [PATH:ko00642]	8
Translation factors [BR:ko03012]	5
Glycosaminoglycan degradation [PATH:ko00531]	2
Autophagy - other [PATH:ko04136]	5
Polyketide sugar unit biosynthesis [PATH:ko00523]	1
Biosynthesis of vancomycin group antibiotics [PATH:ko01055]	1
Acarbose and validamycin biosynthesis [PATH:ko00525]	1
Cocaine addiction [PATH:ko05030]	3
Chaperones and folding catalysts [BR:ko03110]	8
Antifolate resistance [PATH:ko01523]	13
Carbapenem biosynthesis [PATH:ko00332]	3
Chlorocyclohexane and chlorobenzene degradation [PATH:ko00361]	6
Legionellosis [PATH:ko05134]	3
Phagosome [PATH:ko04145]	3
Collecting duct acid secretion [PATH:ko04966]	1
Synaptic vesicle cycle [PATH:ko04721]	2
Vibrio cholerae infection [PATH:ko05110]	4
Rheumatoid arthritis [PATH:ko05323]	4
Photosynthesis [PATH:ko00195]	4
Photosynthesis proteins [BR:ko00194]	4
Inositol phosphate metabolism [PATH:ko00562]	2
Sphingolipid metabolism [PATH:ko00600]	5
Glycosphingolipid biosynthesis - globo and isoglobo series [PATH:ko00603]	2
Fluorobenzoate degradation [PATH:ko00364]	4
Porphyrin and chlorophyll metabolism [PATH:ko00860]	11
Aminoacyl-tRNA biosynthesis [PATH:ko00970]	5
Hypertrophic cardiomyopathy [PATH:ko05410]	4
Dilated cardiomyopathy [PATH:ko05414]	13
D-Arginine and D-ornithine metabolism [PATH:ko00472]	3
Penicillin and cephalosporin biosynthesis [PATH:ko00311]	2
Insulin secretion [PATH:ko04911]	9
Regulation of lipolysis in adipocytes [PATH:ko04923]	16
Ovarian steroidogenesis [PATH:ko04913]	12
Cortisol synthesis and secretion [PATH:ko04927]	9
Gastric acid secretion [PATH:ko04971]	9
Bile secretion [PATH:ko04976]	9
Vasopressin-regulated water reabsorption [PATH:ko04962]	3
Endocrine and other factor-regulated calcium reabsorption [PATH:ko04961]	4
Morphine addiction [PATH:ko05032]	10
Olfactory transduction [PATH:ko04740]	6
Renin secretion [PATH:ko04924]	11
Glycosphingolipid biosynthesis - lacto and neolacto series [PATH:ko00601]	1
Steroid hormone biosynthesis [PATH:ko00140]	5
Linoleic acid metabolism [PATH:ko00591]	1
Caffeine metabolism [PATH:ko00232]	2
Chemical carcinogenesis - DNA adducts [PATH:ko05204]	4
Basal cell carcinoma [PATH:ko05217]	1
Biosynthesis of unsaturated fatty acids [PATH:ko01040]	5
Stilbenoid, diarylheptanoid and gingerol biosynthesis [PATH:ko00945]	1
Flavonoid biosynthesis [PATH:ko00941]	1
Function unknown	6
Glycosylphosphatidylinositol (GPI)-anchor biosynthesis [PATH:ko00563]	2
D-Alanine metabolism [PATH:ko00473]	3
Nonribosomal peptide structures [PATH:ko01054]	2
Glycosphingolipid biosynthesis - ganglio series [PATH:ko00604]	1
Mucin type O-glycan biosynthesis [PATH:ko00512]	1
Other types of O-glycan biosynthesis [PATH:ko00514]	1
Apoptosis - multiple species [PATH:ko04215]	2
Indole alkaloid biosynthesis [PATH:ko00901]	1
Betalain biosynthesis [PATH:ko00965]	1
Vitamin B6 metabolism [PATH:ko00750]	2
Carotenoid biosynthesis [PATH:ko00906]	3
JAK-STAT signaling pathway [PATH:ko04630]	4
Small cell lung cancer [PATH:ko05222]	4
Biosynthesis of type II polyketide products [PATH:ko01057]	1
Bisphenol degradation [PATH:ko00363]	2
Signaling proteins	1
Notch signaling pathway [PATH:ko04330]	1
Glycosaminoglycan biosynthesis - chondroitin sulfate / dermatan sulfate [PATH:ko00532]	2
General function prediction only	2
Steroid degradation [PATH:ko00984]	2
Staphylococcus aureus infection [PATH:ko05150]	1
Maturity onset diabetes of the young [PATH:ko04950]	1
Biosynthesis of type II polyketide backbone [PATH:ko01056]	2
Translation	1
Phototransduction [PATH:ko04744]	7
Hematopoietic cell lineage [PATH:ko04640]	1
Replication and repair	1
Cardiac muscle contraction [PATH:ko04260]	3
Arrhythmogenic right ventricular cardiomyopathy [PATH:ko05412]	3
Mineral absorption [PATH:ko04978]	2
Viral proteins [BR:ko03200]	1
Primary bile acid biosynthesis [PATH:ko00120]	1
Steroid biosynthesis [PATH:ko00100]	1
Primary immunodeficiency [PATH:ko05340]	1
Cutin, suberine and wax biosynthesis [PATH:ko00073]	1
Glycosaminoglycan biosynthesis - heparan sulfate / heparin [PATH:ko00534]	1
Energy metabolism	2
Tetracycline biosynthesis [PATH:ko00253]	1
Basal transcription factors [PATH:ko03022]	1
