KO Id	Name	Count
K00826	E2.6.1.42, ilvE; branched-chain amino acid aminotransferase	2
K00831	serC, PSAT1; phosphoserine aminotransferase	1
K00832	tyrB; aromatic-amino-acid transaminase	3
K00845	glk; glucokinase	3
K00847	E2.7.1.4, scrK; fructokinase	1
K00854	xylB, XYLB; xylulokinase	1
K00857	tdk, TK; thymidine kinase	2
K00873	PK, pyk; pyruvate kinase	5
K00874	kdgK; 2-dehydro-3-deoxygluconokinase	1
K00875	rbtK; D-ribulokinase	1
K00880	lyxK; L-xylulokinase	1
K00883	dgoK; 2-dehydro-3-deoxygalactonokinase	1
K00887	dgkA; undecaprenol kinase	1
K00912	lpxK; tetraacyldisaccharide 4'-kinase	1
K00925	ackA; acetate kinase	3
K00926	arcC; carbamate kinase	2
K00927	PGK, pgk; phosphoglycerate kinase	5
K00928	lysC; aspartate kinase	6
K00930	argB; acetylglutamate kinase	2
K00931	proB; glutamate 5-kinase	3
K00937	ppk1; polyphosphate kinase	1
K00939	adk, AK; adenylate kinase	2
K00940	ndk, NME; nucleoside-diphosphate kinase	2
K00942	E2.7.4.8, gmk; guanylate kinase	1
K00943	tmk, DTYMK; dTMP kinase	1
K00945	cmk; CMP/dCMP kinase	1
K00948	PRPS, prsA; ribose-phosphate pyrophosphokinase	1
K00956	cysN; sulfate adenylyltransferase subunit 1	9
K00957	cysD; sulfate adenylyltransferase subunit 2	9
K00962	pnp, PNPT1; polyribonucleotide nucleotidyltransferase	2
K00971	manC, cpsB; mannose-1-phosphate guanylyltransferase	2
K00975	glgC; glucose-1-phosphate adenylyltransferase	2
K00979	kdsB; 3-deoxy-manno-octulosonate cytidylyltransferase (CMP-KDO synthetase)	2
K01000	mraY; phospho-N-acetylmuramoyl-pentapeptide-transferase	2
K01006	ppdK; pyruvate, orthophosphate dikinase	7
K01011	TST, MPST, sseA; thiosulfate/3-mercaptopyruvate sulfurtransferase	3
K01026	pct; propionate CoA-transferase	3
K01046	lip, TGL2; triacylglycerol lipase	1
K01048	pldB; lysophospholipase	2
K01052	LIPA; lysosomal acid lipase/cholesteryl ester hydrolase	1
K01057	PGLS, pgl, devB; 6-phosphogluconolactonase	1
K01070	frmB, ESD, fghA; S-formylglutathione hydrolase	1
K01079	serB, PSPH; phosphoserine phosphatase	1
K01087	otsB; trehalose 6-phosphate phosphatase	3
K01119	cpdB; 2',3'-cyclic-nucleotide 2'-phosphodiesterase / 3'-nucleotidase	2
K01129	dgt; dGTPase	1
K01139	spoT; GTP diphosphokinase / guanosine-3',5'-bis(diphosphate) 3'-diphosphatase	1
K01178	SGA1; glucoamylase	2
K01181	E3.2.1.8, xynA; endo-1,4-beta-xylanase	1
K01182	IMA, malL; oligo-1,6-glucosidase	3
K01184	E3.2.1.15; polygalacturonase	4
K01186	NEU1; sialidase-1	1
K01190	lacZ; beta-galactosidase	3
K01191	MAN2C1; alpha-mannosidase	1
K01192	E3.2.1.25, MANBA, manB; beta-mannosidase	1
K01193	INV, sacA; beta-fructofuranosidase	4
K01198	xynB; xylan 1,4-beta-xylosidase	3
K01206	FUCA; alpha-L-fucosidase	1
K01207	nagZ; beta-N-acetylhexosaminidase	2
K01208	cd, ma, nplT; cyclomaltodextrinase / maltogenic alpha-amylase / neopullulanase	2
K01209	abfA; alpha-L-arabinofuranosidase	2
K01214	ISA, treX; isoamylase	1
K01217	IDUA; L-iduronidase	1
K01218	gmuG; mannan endo-1,4-beta-mannosidase	2
K01228	MOGS; mannosyl-oligosaccharide glucosidase	2
K01233	csn; chitosanase	2
K01236	treZ, glgZ; maltooligosyltrehalose trehalohydrolase	1
K01239	iunH; purine nucleosidase	1
K01240	URH1; uridine nucleosidase	1
K01241	amn; AMP nucleosidase	1
K01243	mtnN, mtn, pfs; adenosylhomocysteine nucleosidase	1
K01247	alkA; DNA-3-methyladenine glycosylase II	1
K01251	E3.3.1.1, ahcY; adenosylhomocysteinase	2
K01259	pip; proline iminopeptidase	1
K01286	E3.4.16.4; D-alanyl-D-alanine carboxypeptidase	2
K01425	glsA, GLS; glutaminase	4
K01426	E3.5.1.4, amiE; amidase	5
K01428	ureC; urease subunit alpha	2
K01429	ureB; urease subunit beta	2
K01430	ureA; urease subunit gamma	2
K01438	argE; acetylornithine deacetylase	2
K01439	dapE; succinyl-diaminopimelate desuccinylase	2
K01443	nagA, AMDHD2; N-acetylglucosamine-6-phosphate deacetylase	1
K01448	amiABC; N-acetylmuramoyl-L-alanine amidase	1
K01449	cwlJ, sleB; N-acetylmuramoyl-L-alanine amidase	2
K01451	hipO; hippurate hydrolase	1
K01457	atzF; allophanate hydrolase	1
K01458	hutG; N-formylglutamate deformylase	1
K01464	DPYS, dht, hydA; dihydropyrimidinase	1
K01465	URA4, pyrC; dihydroorotase	1
K01466	allB; allantoinase	2
K01468	hutI, AMDHD1; imidazolonepropionase	2
K01470	E3.5.2.10; creatinine amidohydrolase	1
K01473	hyuA; N-methylhydantoinase A	3
K01474	hyuB; N-methylhydantoinase B	2
K01476	E3.5.3.1, rocF, arg; arginase	1
K01478	arcA; arginine deiminase	1
K01480	speB; agmatinase	1
K01483	allA; ureidoglycolate lyase	1
K01485	codA; cytosine/creatinine deaminase	3
K01486	ade; adenine deaminase	2
K01487	E3.5.4.3, guaD; guanine deaminase	2
K01489	cdd, CDA; cytidine deaminase	1
K01491	folD; methylenetetrahydrofolate dehydrogenase (NADP+) / methenyltetrahydrofolate cyclohydrolase	2
K01494	dcd; dCTP deaminase	1
K01496	hisI; phosphoribosyl-AMP cyclohydrolase	2
K01501	E3.5.5.1; nitrilase	2
K01517	ADPRM; manganese-dependent ADP-ribose/CDP-alcohol diphosphatase	1
K01519	ITPA; inosine triphosphate pyrophosphatase	2
K01520	dut, DUT; dUTP pyrophosphatase	1
K01523	hisE; phosphoribosyl-ATP pyrophosphohydrolase	1
K01524	ppx-gppA; exopolyphosphatase / guanosine-5'-triphosphate,3'-diphosphate pyrophosphatase	1
K01574	adc; acetoacetate decarboxylase	1
K01581	E4.1.1.17, ODC1, speC, speF; ornithine decarboxylase	1
K01584	adiA; arginine decarboxylase	3
K01586	lysA; diaminopimelate decarboxylase	2
K01588	purE; 5-(carboxyamino)imidazole ribonucleotide mutase	1
K01589	purK; 5-(carboxyamino)imidazole ribonucleotide synthase	1
K01591	pyrF; orotidine-5'-phosphate decarboxylase	1
K01593	DDC, TDC; aromatic-L-amino-acid/L-tryptophan decarboxylase	3
K01609	trpC; indole-3-glycerol phosphate synthase	1
K01610	E4.1.1.49, pckA; phosphoenolpyruvate carboxykinase (ATP)	2
K01619	deoC, DERA; deoxyribose-phosphate aldolase	1
K01620	ltaE; threonine aldolase	1
K01621	xfp, xpk; xylulose-5-phosphate/fructose-6-phosphate phosphoketolase	1
K01623	ALDO; fructose-bisphosphate aldolase, class I	3
K01624	FBA, fbaA; fructose-bisphosphate aldolase, class II	5
K01625	eda; 2-dehydro-3-deoxyphosphogluconate aldolase / (4S)-4-hydroxy-2-oxoglutarate aldolase	3
K01626	E2.5.1.54, aroF, aroG, aroH; 3-deoxy-7-phosphoheptulonate synthase	2
K01627	kdsA; 2-dehydro-3-deoxyphosphooctonate aldolase (KDO 8-P synthase)	3
K01631	dgoA; 2-dehydro-3-deoxyphosphogalactonate aldolase	1
K01637	E4.1.3.1, aceA; isocitrate lyase	1
K01638	aceB, glcB; malate synthase	1
K01649	leuA, IMS; 2-isopropylmalate synthase	1
K01652	E2.2.1.6L, ilvB, ilvG, ilvI; acetolactate synthase I/II/III large subunit	2
K01653	E2.2.1.6S, ilvH, ilvN; acetolactate synthase I/III small subunit	2
K01676	E4.2.1.2A, fumA, fumB; fumarate hydratase, class I	3
K01679	E4.2.1.2B, fumC, FH; fumarate hydratase, class II	3
K01681	ACO, acnA; aconitate hydratase	4
K01684	dgoD; galactonate dehydratase	1
K01685	uxaA; altronate hydrolase	1
K01686	uxuA; mannonate dehydratase	2
K01687	ilvD; dihydroxy-acid dehydratase	3
K01689	ENO, eno; enolase	9
K01693	hisB; imidazoleglycerol-phosphate dehydratase	3
K01695	trpA; tryptophan synthase alpha chain	3
K01696	trpB; tryptophan synthase beta chain	4
K01702	LEU1; 3-isopropylmalate dehydratase	1
K01711	gmd, GMDS; GDPmannose 4,6-dehydratase	2
K01712	hutU, UROC1; urocanate hydratase	2
K01714	dapA; 4-hydroxy-tetrahydrodipicolinate synthase	1
K01721	nthA; nitrile hydratase subunit alpha	3
K01735	aroB; 3-dehydroquinate synthase	1
K01736	aroC; chorismate synthase	1
K01738	cysK; cysteine synthase	2
K01740	metY; O-acetylhomoserine (thiol)-lyase	1
K01745	hutH, HAL; histidine ammonia-lyase	2
K01750	E4.3.1.12, ocd; ornithine cyclodeaminase	1
K01752	E4.3.1.17, sdaA, sdaB, tdcG; L-serine dehydratase	2
K01754	E4.3.1.19, ilvA, tdcB; threonine dehydratase	2
K01755	argH, ASL; argininosuccinate lyase	2
K01756	purB, ADSL; adenylosuccinate lyase	2
K01759	GLO1, gloA; lactoylglutathione lyase	1
K01760	metC; cysteine-S-conjugate beta-lyase	4
K01761	E4.4.1.11; methionine-gamma-lyase	2
K01768	E4.6.1.1; adenylate cyclase	1
K01776	murI; glutamate racemase	3
K01777	prdF; proline racemase	1
K01778	dapF; diaminopimelate epimerase	1
K01779	racD; aspartate racemase	1
K01782	fadJ; 3-hydroxyacyl-CoA dehydrogenase / enoyl-CoA hydratase / 3-hydroxybutyryl-CoA epimerase	12
K01783	rpe, RPE; ribulose-phosphate 3-epimerase	2
K01784	galE, GALE; UDP-glucose 4-epimerase	2
K01800	maiA, GSTZ1; maleylacetoacetate isomerase	2
K01801	nagL; maleylpyruvate isomerase	1
K01803	TPI, tpiA; triosephosphate isomerase (TIM)	5
K01805	xylA; xylose isomerase	5
K01807	rpiA; ribose 5-phosphate isomerase A	4
K01808	rpiB; ribose 5-phosphate isomerase B	4
K01810	GPI, pgi; glucose-6-phosphate isomerase	9
K01812	uxaC; glucuronate isomerase	2
K01814	hisA; phosphoribosylformimino-5-aminoimidazole carboxamide ribotide isomerase	2
K01815	kduI; 4-deoxy-L-threo-5-hexosulose-uronate ketol-isomerase	2
K01817	trpF; phosphoribosylanthranilate isomerase	1
K01834	PGAM, gpmA; 2,3-bisphosphoglycerate-dependent phosphoglycerate mutase	4
K01835	pgm; phosphoglucomutase	4
K01838	pgmB; beta-phosphoglucomutase	2
K01839	deoB; phosphopentomutase	2
K01840	manB; phosphomannomutase	2
K01843	kamA; lysine 2,3-aminomutase	1
K01847	MUT; methylmalonyl-CoA mutase	2
K01895	ACSS1_2, acs; acetyl-CoA synthetase	1
K01899	LSC1; succinyl-CoA synthetase alpha subunit	2
K01903	sucC; succinyl-CoA synthetase beta subunit	4
K01912	paaK; phenylacetate-CoA ligase	1
K01915	glnA, GLUL; glutamine synthetase	3
K01921	ddl; D-alanine-D-alanine ligase	1
K01923	purC; phosphoribosylaminoimidazole-succinocarboxamide synthase	1
K01924	murC; UDP-N-acetylmuramate--alanine ligase	3
K01925	murD; UDP-N-acetylmuramoylalanine--D-glutamate ligase	3
K01928	murE; UDP-N-acetylmuramoyl-L-alanyl-D-glutamate--2,6-diaminopimelate ligase	3
K01929	murF; UDP-N-acetylmuramoyl-tripeptide--D-alanyl-D-alanine ligase	3
K01937	pyrG, CTPS; CTP synthase	1
K01938	fhs; formate--tetrahydrofolate ligase	2
K01939	purA, ADSS; adenylosuccinate synthase	2
K01940	argG, ASS1; argininosuccinate synthase	2
K01941	E6.3.4.6; urea carboxylase	1
K01945	purD; phosphoribosylamine---glycine ligase	1
K01951	guaA, GMPS; GMP synthase (glutamine-hydrolysing)	1
K01953	asnB, ASNS; asparagine synthase (glutamine-hydrolysing)	3
K01955	carB, CPA2; carbamoyl-phosphate synthase large subunit	2
K01956	carA, CPA1; carbamoyl-phosphate synthase small subunit	2
K01958	PC, pyc; pyruvate carboxylase	2
K01965	PCCA, pccA; propionyl-CoA carboxylase alpha chain	1
K01966	PCCB, pccB; propionyl-CoA carboxylase beta chain	1
K01968	E6.4.1.4A; 3-methylcrotonyl-CoA carboxylase alpha subunit	1
K01969	E6.4.1.4B; 3-methylcrotonyl-CoA carboxylase beta subunit	1
K01989	K01989; putative tryptophan/tyrosine transport system substrate-binding protein	1
K01990	ABC-2.A; ABC-2 type transport system ATP-binding protein	1
K01995	livG; branched-chain amino acid transport system ATP-binding protein	1
K01996	livF; branched-chain amino acid transport system ATP-binding protein	1
K01997	livH; branched-chain amino acid transport system permease protein	1
K01998	livM; branched-chain amino acid transport system permease protein	1
K01999	livK; branched-chain amino acid transport system substrate-binding protein	1
K02000	proV; glycine betaine/proline transport system ATP-binding protein	1
K02001	proW; glycine betaine/proline transport system permease protein	1
K02002	proX; glycine betaine/proline transport system substrate-binding protein	1
K02003	ABC.CD.A; putative ABC transport system ATP-binding protein	1
K02004	ABC.CD.P; putative ABC transport system permease protein	1
K02010	afuC, fbpC; iron(III) transport system ATP-binding protein	1
K02011	afuB, fbpB; iron(III) transport system permease protein	1
K02012	afuA, fbpA; iron(III) transport system substrate-binding protein	1
K02013	ABC.FEV.A; iron complex transport system ATP-binding protein	1
K02015	ABC.FEV.P; iron complex transport system permease protein	1
K02016	ABC.FEV.S; iron complex transport system substrate-binding protein	1
K02017	modC; molybdate transport system ATP-binding protein	1
K02018	modB; molybdate transport system permease protein	1
K02020	modA; molybdate transport system substrate-binding protein	1
K02025	ABC.MS.P; multiple sugar transport system permease protein	1
K02026	ABC.MS.P1; multiple sugar transport system permease protein	1
K02027	ABC.MS.S; multiple sugar transport system substrate-binding protein	1
K02028	ABC.PA.A; polar amino acid transport system ATP-binding protein	1
K02029	ABC.PA.P; polar amino acid transport system permease protein	1
K02030	ABC.PA.S; polar amino acid transport system substrate-binding protein	1
K02031	ddpD; peptide/nickel transport system ATP-binding protein	1
K02032	ddpF; peptide/nickel transport system ATP-binding protein	1
K02033	ABC.PE.P; peptide/nickel transport system permease protein	1
K02034	ABC.PE.P1; peptide/nickel transport system permease protein	1
K02035	ABC.PE.S; peptide/nickel transport system substrate-binding protein	1
K02036	pstB; phosphate transport system ATP-binding protein	1
K02037	pstC; phosphate transport system permease protein	1
K02038	pstA; phosphate transport system permease protein	1
K02040	pstS; phosphate transport system substrate-binding protein	1
K02041	phnC; phosphonate transport system ATP-binding protein	1
K02042	phnE; phosphonate transport system permease protein	1
K02044	phnD; phosphonate transport system substrate-binding protein	1
K02045	cysA; sulfate/thiosulfate transport system ATP-binding protein	1
K02046	cysU; sulfate/thiosulfate transport system permease protein	1
K02047	cysW; sulfate/thiosulfate transport system permease protein	1
K02049	ABC.SN.A; NitT/TauT family transport system ATP-binding protein	1
K02050	ABC.SN.P; NitT/TauT family transport system permease protein	1
K02051	ABC.SN.S; NitT/TauT family transport system substrate-binding protein	1
K02052	ABC.SP.A; putative spermidine/putrescine transport system ATP-binding protein	1
K02053	ABC.SP.P; putative spermidine/putrescine transport system permease protein	1
K02054	ABC.SP.P1; putative spermidine/putrescine transport system permease protein	1
K02055	ABC.SP.S; putative spermidine/putrescine transport system substrate-binding protein	1
K02056	ABC.SS.A; simple sugar transport system ATP-binding protein	1
K02057	ABC.SS.P; simple sugar transport system permease protein	1
K02058	ABC.SS.S; simple sugar transport system substrate-binding protein	1
K02065	mlaF, linL, mkl; phospholipid/cholesterol/gamma-HCH transport system ATP-binding protein	1
K02066	mlaE, linK; phospholipid/cholesterol/gamma-HCH transport system permease protein	1
K02067	mlaD, linM; phospholipid/cholesterol/gamma-HCH transport system substrate-binding protein	1
K02071	metN; D-methionine transport system ATP-binding protein	1
K02072	metI; D-methionine transport system permease protein	1
K02073	metQ; D-methionine transport system substrate-binding protein	1
K02074	ABC.ZM.A; zinc/manganese transport system ATP-binding protein	1
K02075	ABC.ZM.P; zinc/manganese transport system permease protein	1
K02077	ABC.ZM.S; zinc/manganese transport system substrate-binding protein	1
K02193	ccmA; heme exporter protein A	1
K02194	ccmB; heme exporter protein B	1
K02195	ccmC; heme exporter protein C	1
K02196	ccmD; heme exporter protein D	1
K02204	thrB2; homoserine kinase type II	1
K02257	COX10, ctaB, cyoE; heme o synthase	2
K02294	crtR; beta-carotene hydroxylase	2
K02316	dnaG; DNA primase	1
K02335	polA; DNA polymerase I	2
K02337	dnaE; DNA polymerase III subunit alpha	2
K02338	dnaN; DNA polymerase III subunit beta	2
K02339	holC; DNA polymerase III subunit chi	2
K02340	holA; DNA polymerase III subunit delta	2
K02341	holB; DNA polymerase III subunit delta'	2
K02342	dnaQ; DNA polymerase III subunit epsilon	2
K02343	dnaX; DNA polymerase III subunit gamma/tau	2
K02364	entF; enterobactin synthetase component F	1
K02372	fabZ; 3-hydroxyacyl-[acyl-carrier-protein] dehydratase	8
K02377	TSTA3, fcl; GDP-L-fucose synthase	1
K02424	fliY, tcyA; L-cystine transport system substrate-binding protein	1
K02427	rlmE, rrmJ, ftsJ; 23S rRNA (uridine2552-2'-O)-methyltransferase	2
K02439	glpE; thiosulfate sulfurtransferase	1
K02480	K02480; two-component system, NarL family, sensor kinase	3
K02482	flgS; two-component system, NtrC family, sensor kinase	3
K02486	K02486; two-component system, sensor kinase	3
K02493	hemK, prmC, HEMK; release factor glutamine methyltransferase	2
K02500	hisF; imidazole glycerol-phosphate synthase subunit HisF	1
K02501	hisH; imidazole glycerol-phosphate synthase subunit HisH	2
K02502	hisZ; ATP phosphoribosyltransferase regulatory subunit	1
K02509	hpaH; 2-oxo-hept-3-ene-1,7-dioate hydratase	8
K02510	hpaI, hpcH; 4-hydroxy-2-oxoheptanedioate aldolase	1
K02517	lpxL, htrB; Kdo2-lipid IVA lauroyltransferase/acyltransferase	2
K02523	ispB; octaprenyl-diphosphate synthase	2
K02533	lasT; tRNA/rRNA methyltransferase	2
K02535	lpxC; UDP-3-O-[3-hydroxymyristoyl] N-acetylglucosamine deacetylase	2
K02536	lpxD; UDP-3-O-[3-hydroxymyristoyl] glucosamine N-acyltransferase	2
K02554	mhpD; 2-keto-4-pentenoate hydratase	2
