Name	Count
6,7-dimethyl-8-ribityllumazine synthase (Riboflavin synthase beta chain)	1
FoF1-type ATP synthase, beta subunit	1
FoF1-type ATP synthase, alpha subunit	1
Glyceraldehyde-3-phosphate dehydrogenase/erythrose-4-phosphate dehydrogenase	1
Glucan phosphorylase	1
Ketol-acid reductoisomerase	2
Isoleucyl-tRNA synthetase	1
NAD kinase	1
NAD(P)H-hydrate repair enzyme Nnr, NAD(P)H-hydrate epimerase domain	1
Asp-tRNAAsn/Glu-tRNAGln amidotransferase B subunit	1
Homoaconitase/3-isopropylmalate dehydratase large subunit	1
3-isopropylmalate dehydratase small subunit	1
Glutamate synthase domain 2	1
Glutamate synthase domain 3	1
Small heat shock protein IbpA, HSP20 family	1
Phenylalanyl-tRNA synthetase beta subunit	1
tRNA-binding EMAP/Myf domain	1
Succinyl-CoA synthetase, alpha subunit	1
Archaeal aspartate aminotransferase or a related aminotransferase, includes purine catabolism protein PucG	2
Glutamate or tyrosine decarboxylase or a related PLP-dependent protein	1
Prephenate dehydratase	1
Ornithine carbamoyltransferase	1
Histidinol-phosphate/aromatic aminotransferase or cobyric acid decarboxylase	1
Ribosomal protein L11	1
Ribosomal protein L1	1
Chorismate synthase	1
3'->5' ssDNA/RNA exonuclease TatD	1
DNA-directed RNA polymerase, beta subunit/140 kD subunit	1
DNA-directed RNA polymerase, beta' subunit/160 kD subunit	1
Ribosomal protein L3	1
Ribosomal protein L4	1
Ribosomal protein L2	1
Ribosomal protein L22	1
Ribosomal protein S3	1
Ribosomal protein L14	1
Ribosomal protein L5	1
Ribosomal protein S8	1
Ribosomal protein L6P/L9E	1
Ribosomal protein S5	1
Ribosomal protein S13	1
Ribosomal protein S11	1
tRNA U38,U39,U40 pseudouridine synthase TruA	1
Ribosomal protein L13	1
Ribosomal protein S9	1
Adenylosuccinate synthase	1
Nucleoside diphosphate kinase	1
Phosphoribosylformimino-5-aminoimidazole carboxamide ribonucleotide (ProFAR) isomerase	1
Imidazole glycerol phosphate synthase subunit HisF	1
3,4-dihydroxy-2-butanone 4-phosphate synthase	1
Polyprenyltransferase (heme O synthase)	2
Acetyltransferase, isoleucine patch superfamily	1
Phosphoglycerate dehydrogenase or related dehydrogenase	1
Glycine/serine hydroxymethyltransferase	1
Delta-aminolevulinic acid dehydratase, porphobilinogen synthase	1
Fumarate hydratase class II	1
Branched-chain amino acid aminotransferase/4-amino-4-deoxychorismate lyase	2
Imidazoleglycerol phosphate synthase glutamine amidotransferase subunit HisH	1
Isopropylmalate/homocitrate/citramalate synthases	1
Ribose 5-phosphate isomerase	1
Predicted glutamine amidotransferase YafJ	1
3-methyladenine DNA glycosylase/8-oxoguanine DNA glycosylase	1
Acetoin utilization deacetylase AcuC or a related deacetylase	1
Histidyl-tRNA synthetase	1
Thymidylate kinase	1
3-phosphoglycerate kinase	1
Inosine/xanthosine triphosphate pyrophosphatase, all-alpha NTP-PPase family	1
5-enolpyruvylshikimate-3-phosphate synthase	1
Dihydroxyacid dehydratase/phosphogluconate dehydratase	2
tRNA U55 pseudouridine synthase TruB, may also work on U342 of tmRNA	1
Imidazoleglycerol phosphate dehydratase HisB	1
Tryptophan synthase beta chain	1
Indole-3-glycerol phosphate synthase	1
Phosphoribosylanthranilate isomerase	1
Aspartate-semialdehyde dehydrogenase	1
Argininosuccinate synthase	1
AICAR transformylase/IMP cyclohydrolase PurH	1
Phosphoribosyl-AMP cyclohydrolase	1
Phosphoribosyl-ATP pyrophosphohydrolase	1
Histidinol dehydrogenase	1
Geranylgeranyl pyrophosphate synthase	1
Methionyl-tRNA synthetase	1
16S rRNA C967 or C1407 C5-methylase, RsmB/RsmF family	1
N-methylhydantoinase A/oxoprolinase/acetone carboxylase, beta subunit	2
N-methylhydantoinase B/oxoprolinase/acetone carboxylase, alpha subunit	2
Anthranilate/para-aminobenzoate synthases component I	2
Enolase	1
Triosephosphate isomerase	1
Phosphoribosylaminoimidazole (AIR) synthetase	1
Phosphoribosylamine-glycine ligase	1
Phosphoribosylaminoimidazole-succinocarboxamide synthase	1
Asp-tRNAAsn/Glu-tRNAGln amidotransferase A subunit or related amidase	1
Sulfite reductase, beta subunit (hemoprotein)	1
7-keto-8-aminopelargonate synthetase or related enzyme	1
Nicotinate-nucleotide pyrophosphorylase	1
Tryptophan synthase alpha chain	1
Acetylornithine aminotransferase/4-aminobutyrate aminotransferase	1
Adenosylmethionine-8-amino-7-oxononanoate aminotransferase	1
Tyrosyl-tRNA synthetase	1
Flavin prenyltransferase UbiX	1
Ribonuclease HII	1
Argininosuccinate lyase	1
Glucose-6-phosphate isomerase	1
Dihydroorotate dehydrogenase	1
Shikimate 5-dehydrogenase	1
NH3-dependent NAD+ synthetase	1
Seryl-tRNA synthetase	1
Aspartyl-tRNA synthetase	1
Glutamine synthetase	1
3'-phosphoadenosine 5'-phosphosulfate sulfotransferase (PAPS reductase)/FAD synthetase or related enzyme	2
Transaldolase/fructose-6-phosphate aldolase	1
Excinuclease UvrABC ATPase subunit	1
2-keto-4-pentenoate hydratase/2-oxohepta-3-ene-1,7-dioic acid hydratase (catechol pathway)	1
Tryptophanyl-tRNA synthetase	1
Porphobilinogen deaminase	1
Acetyl-CoA acetyltransferase	1
Ribosomal protein S15P/S13E	1
Ribosomal protein S19	1
Ribosomal protein S17	1
DNA gyrase/topoisomerase IV, subunit B	1
DNA gyrase/topoisomerase IV, subunit A	1
Glutathione synthase, LysX or RimK-type ligase, ATP-grasp superfamily	4
5,10-methylene-tetrahydrofolate dehydrogenase/Methenyl tetrahydrofolate cyclohydrolase	1
Fructose/tagatose bisphosphate aldolase	1
S-adenosylmethionine synthetase	1
Peptidyl-tRNA hydrolase	1
Guanylate kinase	1
Transcription antitermination factor NusA, contains S1 and KH domains	1
FAD synthase	1
Ribosomal protein L16/L10AE	1
Ribosomal protein L24	1
Ribosomal protein S14	1
Ribosomal protein L15	1
Preprotein translocase subunit SecY	1
DNA-directed RNA polymerase, alpha subunit/40 kD subunit	1
Ribosomal protein L17	1
1-acyl-sn-glycerol-3-phosphate acyltransferase	1
6-phosphofructokinase	1
Cell division GTPase FtsZ	1
Thymidylate synthase	1
Ribonucleotide reductase beta subunit, ferritin-like domain	1
Ribonucleotide reductase alpha subunit	1
Superfamily I DNA or RNA helicase	1
Ribosomal protein L27	1
5-formyltetrahydrofolate cyclo-ligase	1
Thymidine phosphorylase	1
Cysteinyl-tRNA synthetase	1
Protein chain release factor RF1	1
Transcriptional and/or translational regulatory protein YebC/TACO1	2
GTP-binding protein EngB required for normal cell division	1
tRNA(Leu) C34 or U34 (ribose-2'-O)-methylase TrmL, contains SPOUT domain	1
tRNA G46 N7-methylase TrmB	1
Inorganic pyrophosphatase	1
Ribosomal protein L7/L12	1
Methionyl-tRNA formyltransferase	1
FoF1-type ATP synthase, gamma subunit	1
ABC-type phosphate transport system, periplasmic component	1
Ribosomal protein L28	1
Ribosomal protein S16	1
Peptide methionine sulfoxide reductase MsrB	1
Translation elongation factor P (EF-P)/translation initiation factor 5A (eIF-5A)	1
dGTP triphosphohydrolase	1
Ribosome recycling factor	1
Co-chaperonin GroES (HSP10)	1
5-methylthioribulose/5-deoxyribulose/Fuculose 1-phosphate aldolase (methionine salvage, sugar degradation)	2
Dephospho-CoA kinase	1
Ribosomal protein S18	1
Fluoride ion exporter CrcB/FEX, affects chromosome condensation	2
Glycerol-3-phosphate dehydrogenase	2
Peptide deformylase	1
Ribosomal protein L10	1
2C-methyl-D-erythritol 2,4-cyclodiphosphate synthase	1
Mannitol-1-phosphate/altronate dehydrogenases	1
Exopolyphosphatase/pppGpp-phosphohydrolase	2
DNA mismatch repair ATPase MutS	1
Transcription termination/antitermination protein NusG	1
Enamine deaminase RidA, house cleaning of reactive enamine intermediates, YjgF/YER057c/UK114 family	1
Diaminopimelate epimerase	1
Ribosomal protein L31	1
Ribosomal protein L29	1
Ribosomal protein L18	1
Pyridoxine/pyridoxamine 5'-phosphate oxidase	1
Leucyl aminopeptidase	1
Ribosomal protein L21	1
Dihydrofolate reductase	1
Glutamate 5-kinase	1
Translation elongation factor EF-Ts	1
Periplasmic serine protease, S1-C subfamily, contain C-terminal PDZ domain	1
Formamidopyrimidine-DNA glycosylase	1
Ribosomal protein L33	1
Ribosomal protein S20	1
DNA-cytosine methylase	1
DNA-binding global transcriptional regulator BolA, affects cell shape, cell division and biofilm formation	2
NAD-dependent DNA ligase	1
Deoxyribose-phosphate aldolase	1
16S rRNA C1402 N4-methylase RsmH	1
Protoheme ferro-lyase (ferrochelatase)	1
FAD/FMN-containing lactate dehydrogenase/glycolate oxidase	1
Glutaredoxin-related protein	1
Phosphotransacetylase (includes Pta, EutD and phosphobutyryltransferase)	1
Malic enzyme	1
Acetate kinase	1
Cytidylate kinase	1
Orotidine-5'-phosphate decarboxylase	1
Folylpolyglutamate synthase/Dihydropteroate synthase	1
Type I restriction-modification system, DNA methylase subunit	1
Prephenate dehydrogenase	1
Carbonic anhydrase	1
4-hydroxy-tetrahydrodipicolinate reductase	1
Translation initiation factor IF-3	1
Ribosomal protein L35	1
Ribosomal protein L20	1
23S rRNA U2552 (ribose-2'-O)-methylase RlmE/FtsJ	1
Dihydropteroate synthase	1
Cytidine deaminase	1
1,4-alpha-glucan branching enzyme	1
Glycogen synthase	1
GTP cyclohydrolase I	1
Molybdopterin Mo-transferase (molybdopterin biosynthesis)	1
3-oxoacyl-(acyl-carrier-protein) synthase	2
Replicative DNA helicase	1
Phosphate/sulfate permease	1
Riboflavin synthase alpha chain	1
Aminopeptidase N, contains DUF3458 domain	1
Zn-dependent protease PmbA/TldA or its inactivated homolog	1
16S rRNA C1402 (ribose-2'-O) methylase RsmI	1
Molybdopterin synthase catalytic subunit MoaE	1
Molybdenum cofactor biosynthesis enzyme MoaC	1
(p)ppGpp synthase/hydrolase, HD superfamily	2
ssRNA-specific RNase YbeY, 16S rRNA maturation enzyme	1
Lipoate synthase	1
Lipoate-protein ligase B	1
Excinuclease UvrABC, nuclease subunit	1
DNA mismatch repair ATPase MutL	1
Pyridoxal 5'-phosphate homeostasis protein YggS, UPF0001 family	1
Molecular chaperone, HSP90 family	1
Ribonuclease HI	1
4-hydroxy-tetrahydrodipicolinate synthase/N-acetylneuraminate lyase	2
Regulator of protease activity HflC, stomatin/prohibitin superfamily	1
Malonyl CoA-acyl carrier protein transacylase	1
3-oxoacyl-[acyl-carrier-protein] synthase III	1
Ribosomal protein L32	1
Ribosomal protein L19	1
tRNA G37 N-methylase TrmD	1
3-dehydroquinate synthetase	1
Zn-dependent oligopeptidase, M3 family	1
Biotin-(acetyl-CoA carboxylase) ligase	1
Preprotein translocase subunit SecD	1
Queuine/archaeosine tRNA-ribosyltransferase	1
Phospholipid biosynthesis protein PlsY, probable glycerol-3-phosphate acyltransferase	1
Pyrroline-5-carboxylate reductase	1
Catechol 2,3-dioxygenase or related enzyme, vicinal oxygen chelate (VOC) family	1
Nitrogen regulatory protein PII	2
Polyferredoxin NapH	1
Ribonuclease D	1
Hydroxymethylpyrimidine/phosphomethylpyrimidine kinase	1
Thiamine monophosphate synthase	1
Recombinational DNA repair protein RecR	1
Folate-binding protein YgfZ, synthesis and repair of Fe-S clusters	1
FoF1-type ATP synthase, epsilon subunit	1
FoF1-type ATP synthase, membrane subunit a	1
16S rRNA G527 N7-methylase RsmG (former glucose-inhibited division protein B)	1
DNA primase (bacterial type)	1
Ribosomal protein L9	1
Ribosomal protein S6	1
Translation initiation factor IF-1	1
6-phosphogluconate dehydrogenase	1
6-phosphogluconolactonase/Glucosamine-6-phosphate isomerase/deaminase	1
Glucose-6-phosphate 1-dehydrogenase	1
Acyl-coenzyme A synthetase/AMP-(fatty) acid ligase	1
Glycosidase/amylase (phosphorylase)	1
Asparagine synthetase B (glutamine-hydrolyzing)	1
Cobalamin synthase CobS (adenosylcobinamide-GDP ribazoletransferase)	1
Flavoprotein (flavin reductase) subunit CysJ of sulfite and N-hydroxylaminopurine reductases	2
Glycerol dehydrogenase or related enzyme, iron-containing ADH family	1
Citrate synthase	1
Catalase (peroxidase I)	1
NADH:ubiquinone oxidoreductase 20 kD subunit (chain B) or related Fe-S oxidoreductase	1
Hydrogenase/urease maturation factor HypB, Ni2+-binding GTPase	1
Quinolinate synthase	1
Trehalose-6-phosphate synthase, GT20 family	1
4-hydroxybenzoate polyprenyltransferase	1
Alpha-mannosidase	1
Predicted epimerase YddE/YHI9, PhzF superfamily	1
Predicted Na+-dependent transporter YfeH	1
Cation (Ca2+/Na+/K+)/H+ antiporter ChaA	1
Omega-amidase YafV/Nit2, hydrolyzes alpha-ketoglutaramate	1
Nucleotidyltransferase/DNA polymerase DinP involved in DNA repair	1
Predicted membrane flippase AglD2/YbhN, UPF0104 family	1
Protein-tyrosine-phosphatase	1
ABC-type glycerol-3-phosphate transport system, permease component	1
Fe-S cluster assembly ATPase SufC	1
Protein adenylyltransferase (AMPylase) SelO/YdiU (selenoprotein O)	1
dTDP-4-amino-4,6-dideoxygalactose transaminase	1
Predicted esterase	1
Cytosine/adenosine deaminase or related metal-dependent hydrolase	2
Glycine cleavage system protein P (pyridoxal-binding), N-terminal domain	1
Glycine cleavage system protein T (aminomethyltransferase)	1
Gamma-glutamyltranspeptidase	1
Broad specificity phosphatase PhoE	1
Uroporphyrinogen-III decarboxylase HemE	1
Coproporphyrinogen-III oxidase HemH, oxygen-dependent	1
ABC-type branched-chain amino acid transport system, ATPase component LivF	1
ABC-type branched-chain amino acid transport system, ATPase component LivG	1
Dienelactone hydrolase	1
Ketopantoate hydroxymethyltransferase	1
Panthothenate synthetase	1
Deoxyribodipyrimidine photolyase	1
Acyl-ACP:phosphate acyltransferase (fatty acid/phospholipid biosynthesis)	1
Dihydroorotase	1
DNA repair exonuclease SbcCD ATPase subunit	1
DNA repair exonuclease SbcCD nuclease subunit	1
Spermidine synthase (polyamine aminopropyltransferase)	1
4-amino-2-methyl-5-hydroxymethylpyrimidine (HMP) synthase ThiC	1
Glycyl-tRNA synthetase, class II	1
7-methyl-GTP pyrophosphatase and related NTP pyrophosphatases, Maf/HAM1 superfamily	1
Sulfur carrier protein TusA (tRNA thiolation, molybdenum cofactor biosynthesis)	3
Propionyl CoA:succinate CoA transferase	1
NAD(P)H-dependent FMN reductase	1
Thiamin phosphate synthase YjbQ, UPF0047 family	1
Archaeal DNA helicase HerA or a related bacterial ATPase, contains HAS-barrel and ATPase domains	1
Membrane biogenesis protein, BtpA/SgcQ family	1
Glutathionyl-hydroquinone reductase	1
Aspartate/methionine/tyrosine aminotransferase	1
Acetolactate synthase, small subunit	1
Threonyl-tRNA synthetase	1
Prolyl-tRNA synthetase	1
Molecular chaperone DnaK (HSP70)	1
ABC-type dipeptide/oligopeptide/nickel transport system, ATPase component	4
tRNA U34 5-carboxymethylaminomethyl modifying enzyme MnmG/GidA	1
Glucose-1-phosphate adenylyltransferase (ADP-glucose pyrophosphorylase)	1
Glucosamine 6-phosphate synthetase, contains amidotransferase and phosphosugar isomerase domains	1
Phosphopantothenoylcysteine synthetase/decarboxylase CoaBC	1
N-acetyltransferase, GNAT superfamily (includes histone acetyltransferase HPA2)	2
Ribosomal protein S18 acetylase RimI and related acetyltransferases	1
Carbamoylphosphate synthase large subunit	2
Chaperonin GroEL (HSP60 family)	1
Homoserine dehydrogenase	1
Orotate phosphoribosyltransferase	1
Phosphoribosylpyrophosphate synthetase	1
ATP-dependent Zn proteases	1
ATP-dependent Lon protease, bacterial type	1
RecA-superfamily ATPase, KaiC/GvpD/RAD55 family	1
RecA/RadA recombinase	1
Pyruvate kinase	1
DNA polymerase III, delta prime subunit	1
Di- and tricarboxylate antiporter	1
UDP-N-acetylmuramyl pentapeptide phosphotransferase/UDP-N-acetylglucosamine-1-phosphate transferase	1
Isocitrate/isopropylmalate dehydrogenase	2
Magnesium-transporting ATPase (P-type)	1
Molybdopterin or thiamine biosynthesis adenylyltransferase	1
MFS family permease, includes anhydromuropeptide permease AmpG	4
Succinate dehydrogenase/fumarate reductase, Fe-S protein subunit	1
Translation elongation factor EF-G, a GTPase	1
Translation elongation factor EF-4, membrane-bound GTPase	1
tRNA U34 2-thiouridine synthase MnmA/TrmU, contains the PP-loop ATPase domain	1
Archaeal fructose-1,6-bisphosphatase or related enzyme, inositol monophosphatase family	1
DnaJ-class molecular chaperone with C-terminal Zn finger domain	1
tRNA U34 5-carboxymethylaminomethyl modifying GTPase MnmE/TrmE	1
ATPase components of ABC transporters with duplicated ATPase domains	1
Fe-S cluster carrier ATPase, Mrp/ApbC/NBP35 family	1
Glyoxylase or a related metal-dependent hydrolase, beta-lactamase superfamily II	1
Thioredoxin reductase	1
8-oxo-dGTP pyrophosphatase MutT and related house-cleaning NTP pyrophosphohydrolases, NUDIX family	1
Leucyl-tRNA synthetase	1
Broad specificity polyphosphatase and 5'/3'-nucleotidase SurE	1
DNA repair ATPase RecN	1
Threonine synthase	1
S-adenosylhomocysteine hydrolase	1
SAM-dependent methyltransferase	2
Zn-dependent protease with chaperone function	1
Adenine/guanine phosphoribosyltransferase or related PRPP-binding protein	1
CTP synthase (UTP-ammonia lyase)	1
Carbamoylphosphate synthase small subunit	2
ATPase/5�-3� helicase helicase subunit RecD of the DNA repair enzyme RecBCD (exonuclease V)	1
Pyruvate/2-oxoglutarate dehydrogenase complex, dihydrolipoamide acyltransferase (E2) component	1
Glycine cleavage system protein H (lipoate-binding)	1
Thiamine kinase or a related kinase	1
Biotin carboxyl carrier protein	1
Anthranilate/para-aminobenzoate synthase component II (glutamine amidotransferase)	2
Superfamily II DNA and RNA helicase	1
Superfamily II DNA helicase RecQ	1
IMP dehydrogenase/GMP reductase	1
GMP synthase, glutamine amidotransferase domain	1
GMP synthase, PP-ATPase domain/subunit	1
Selenocysteine lyase/Cysteine desulfurase	1
Molybdopterin biosynthesis enzyme MoaB/MogA	1
Ribosomal protein S4 or related protein	1
Zinc metallochaperone YeiR/ZagA and related GTPases, G3E family	1
Sugar or nucleoside kinase, ribokinase family	1
Valyl-tRNA synthetase	1
Thiol-disulfide isomerase or thioredoxin	1
Aspartate kinase	1
Uridylate kinase	1
Serine transporter YbeC, amino acid:H+ symporter family	1
Translation initiation factor IF-2, a GTPase	1
tRNA A37 threonylcarbamoyltransferase TsaD	1
Na+-driven multidrug efflux pump, DinF/NorM/MATE family	1
Radical SAM superfamily maturase, SkfB/NifB/PqqE family	2
GTPase involved in cell partioning and DNA repair	2
Purine nucleoside phosphoramidase/Ap4A hydrolase, histidine triade (HIT) family	2
Isocitrate dehydrogenase	1
Ribosomal protein S1	1
Aspartate carbamoyltransferase, catalytic subunit	1
Signal recognition particle GTPase	1
ATP-dependent Clp protease, ATP-binding subunit ClpA	1
FKBP-type peptidyl-prolyl cis-trans isomerase (trigger factor)	1
Phosphoglycolate phosphatase, HAD superfamily	1
Anthranilate phosphoribosyltransferase, glycosyltransferase domain	1
N-acetylglutamate kinase	1
Carbamate kinase	1
Signal recognition particle GTPase FtsY	1
Glycerol kinase	1
ABC-type sulfate transport system, permease component	2
Excinuclease UvrABC helicase subunit UvrB	1
Exoribonuclease R	1
Phosphatidylglycerophosphate synthase	1
Branched-chain amino acid ABC-type transport system, permease component	1
Phosphoserine phosphatase	1
Hydroxymethylpyrimidine pyrophosphatase and other HAD family phosphatases	2
Adenylate kinase or related kinase	1
Pseudouridine synthase RluA, 23S rRNA- or tRNA-specific	1
tRNA C32,U32 (ribose-2'-O)-methylase TrmJ or a related methyltransferase	1
tRNA G18 (ribose-2'-O)-methylase SpoU	1
2-oxoglutarate dehydrogenase complex, dehydrogenase (E1) component, and related enzymes	1
DNA-directed RNA polymerase, sigma subunit (sigma70/sigma32)	1
dsRNA-specific ribonuclease	1
ABC-type phosphate transport system, permease component	2
Phosphoenolpyruvate synthase/pyruvate phosphate dikinase	1
CDP-diglyceride synthetase	1
Molecular chaperone GrpE (heat shock protein HSP-70)	1
ABC-type antimicrobial peptide transport system, permease component	1
L-2-hydroxyglutarate oxidase LhgO	1
Glycerol uptake facilitator or related aquaporin (Major Intrinsic protein Family)	1
Integrase/recombinase, includes phage integrase	2
Glycerophosphoryl diester phosphodiesterase	1
Membrane integrity protein DedA, putative transporter, DedA/Tvp38 family	1
DNA polymerase III, alpha subunit	1
Phosphoglycerate mutase (BPG-dependent)	1
Nucleotide-binding universal stress protein,  UspA family	1
tRNA(Arg) A34 adenosine deaminase TadA	1
Na+/proline symporter	1
DNA polymerase III sliding clamp (beta) subunit, PCNA homolog	1
Chromosomal replication initiation ATPase DnaA	1
mRNA degradation ribonuclease J1/J2	1
Lipoprotein signal peptidase	2
Mg2+ and Co2+ transporter CorA	1
Uncharacterized conserved protein YurZ, alkylhydroperoxidase/carboxymuconolactone decarboxylase family	1
ABC-type nitrate/sulfonate/bicarbonate transport system, permease component	1
ABC-type dipeptide/oligopeptide/nickel transport system, permease component	4
Organic radical activating enzyme NrdG/QueE	1
7-cyano-7-deazaguanine synthase (queuosine biosynthesis)	1
Superoxide dismutase	1
Predicted Mg-chelatase, contains ChlI-like and ATPase domains, YifB family	1
ssDNA-specific exonuclease RecJ, DHH superfamily, may be involved in archaeal DNA replication intiation	1
ABC-type Fe3+-siderophore transport system, permease component	1
Type I site-specific restriction-modification system, R (restriction) subunit and related helicases ...	1
Predicted Zn-dependent peptidase, M16 family	1
ABC-type Fe3+-hydroxamate transport system, periplasmic component	1
Periplasmic serine protease, ClpP class	1
tRNA nucleotidyltransferase/poly(A) polymerase	1
ECF-type transporter transmembrane protein EcfT	1
tRNA A37 methylthiotransferase MiaB	1
Predicted phosphodiesterase, calcineurin family	1
Enoyl-[acyl-carrier-protein] reductase FabI	1
Acetylornithine deacetylase/Succinyl-diaminopimelate desuccinylase or related deacylase	1
Glutathione S-transferase	1
Cystathionine beta-lyase/cystathionine gamma-synthase	1
S-formylglutathione hydrolase FrmB	1
Predicted PurR-regulated permease PerM	1
Single-stranded DNA-binding protein	1
Type IV secretory pathway ATPase VirB11/Archaellum biosynthesis ATPase ArlI/FlaI	2
Holliday junction resolvasome RuvABC DNA-binding subunit	1
Hypoxanthine-guanine phosphoribosyltransferase	1
Coproporphyrinogen-III oxidase HemN  (oxygen-independent) or related Fe-S oxidoreductase	1
FoF1-type ATP synthase, membrane subunit c/Archaeal/vacuolar-type H+-ATPase, subunit K	1
Beta-phosphoglucomutase, HAD superfamily	1
Diadenosine tetraphosphatase ApaH/serine/threonine protein phosphatase, PP2A family	1
DNA-binding transcriptional regulator, ArsR family	1
Sulfatase maturation enzyme AslB, radical SAM superfamily	1
Chemotaxis protein histidine kinase CheA	1
Dehydrogenase (flavoprotein)	1
Predicted kinase, contains AAA domain	1
Ribonucleotide monophosphatase NagD, HAD superfamily	1
NADH:ubiquinone oxidoreductase 49 kD subunit (chain D)	1
Formate hydrogenlyase subunit 3/Multisubunit Na+/H+ antiporter, MnhD subunit	2
Peptidyl-prolyl cis-trans isomerase (rotamase) - cyclophilin family	1
Preprotein translocase subunit SecA (ATPase, RNA helicase)	1
2-polyprenyl-6-methoxyphenol hydroxylase and related FAD-dependent oxidoreductases	2
Multimeric flavodoxin WrbA, includes NAD(P)H:quinone oxidoreductase	1
Aldo/keto reductase, related to diketogulonate reductase	1
Acetyl esterase/lipase	1
DNA uptake channel protein ComEC, N-terminal domain	1
Sulfate permease or related transporter, MFS superfamily	1
Predicted protein kinase regulating ubiquinone biosynthesis, AarF/ABC1/UbiB family	2
Mannose-6-phosphate isomerase, cupin superfamily	1
Carbonic anhydrase or acetyltransferase, isoleucine patch superfamily	1
cAMP-binding domain of CRP or a regulatory subunit of cAMP-dependent protein kinases	1
Glycine/D-amino acid oxidase (deaminating)	1
Pyridoxal reductase PdxI or related oxidoreductase, aldo/keto reductase family	2
Small-conductance mechanosensitive channel	1
Phosphopantetheine adenylyltransferase	1
Integral membrane protein YbhL, putative Ca2+ regulator, Bax inhibitor (BI-1)/TMBIM family	1
Membrane-associated phospholipid phosphatase	1
Peroxiredoxin	2
Predicted permease, AEC (auxin efflux carrier) family	1
Signal peptidase I	1
Prolipoprotein diacylglyceryltransferase	1
ABC-type branched-chain amino acid transport system, periplasmic component	1
RNA degradosome component RraA (regulator of RNase E activity)	1
5,10-methylenetetrahydrofolate reductase	1
Alanine dehydrogenase (includes sporulation protein SpoVN)	1
Spermidine/putrescine-binding periplasmic protein	1
Phosphatidylserine decarboxylase	1
Ribonuclease PH	1
Preprotein translocase subunit SecE	1
tmRNA-binding protein	1
Uracil-DNA glycosylase	2
Protein/nucleotide deglycase, PfpI/YajL/DJ-1 family (repair of methylglyoxal-glycated proteins and nucleic acids)	1
Permease of the drug/metabolite transporter (DMT) superfamily	3
Ribose 5-phosphate isomerase RpiB	1
Uncharacterized conserved protein YbjT, contains NAD(P)-binding and DUF2867 domains	1
Shikimate kinase	1
Phosphate uptake regulator PhoU	1
Membrane-associated serine protease, rhomboid family	1
Membrane protein insertase Oxa1/YidC/SpoIIIJ	1
UDP-N-acetylglucosamine:LPS N-acetylglucosamine transferase	1
Exonuclease III	1
FoF1-type ATP synthase, membrane subunit b or b'	1
FoF1-type ATP synthase, delta subunit	1
NADH:ubiquinone oxidoreductase subunit 11 or 4L (chain K)	1
MoxR-like ATPase	1
ABC-type nitrate/sulfonate/bicarbonate transport system, periplasmic component	1
dCTP deaminase	1
DNA-binding nucleoid-associated protein YbaB/EfbC	1
Fe-S cluster assembly scaffold protein SufB	1
6-pyruvoyl-tetrahydropterin synthase	1
