Name	Count
Novobiocin biosynthesis [PATH:ko00401]	6
Porphyrin and chlorophyll metabolism [PATH:ko00860]	43
Oxidative phosphorylation [PATH:ko00190]	63
Thermogenesis [PATH:ko04714]	27
Parkinson disease [PATH:ko05012]	23
Amyotrophic lateral sclerosis [PATH:ko05014]	26
Huntington disease [PATH:ko05016]	23
Prion disease [PATH:ko05020]	21
Pathways of neurodegeneration - multiple diseases [PATH:ko05022]	26
Non-alcoholic fatty liver disease [PATH:ko04932]	17
Legionellosis [PATH:ko05134]	9
PPAR signaling pathway [PATH:ko03320]	2
Taurine and hypotaurine metabolism [PATH:ko00430]	7
Nitrogen metabolism [PATH:ko00910]	19
Peptidases and inhibitors [BR:ko01002]	76
Isoquinoline alkaloid biosynthesis [PATH:ko00950]	6
Dopaminergic synapse [PATH:ko04728]	3
Serotonergic synapse [PATH:ko04726]	2
Cocaine addiction [PATH:ko05030]	2
Amphetamine addiction [PATH:ko05031]	2
Alcoholism [PATH:ko05034]	3
Tropane, piperidine and pyridine alkaloid biosynthesis [PATH:ko00960]	7
Folate biosynthesis [PATH:ko00790]	24
One carbon pool by folate [PATH:ko00670]	12
Antifolate resistance [PATH:ko01523]	4
Sulfur metabolism [PATH:ko00920]	32
Riboflavin metabolism [PATH:ko00740]	12
Ubiquinone and other terpenoid-quinone biosynthesis [PATH:ko00130]	15
Pathways in cancer [PATH:ko05200]	5
Hepatocellular carcinoma [PATH:ko05225]	2
Fluid shear stress and atherosclerosis [PATH:ko05418]	5
Transcription factors [BR:ko03000]	164
Thyroid hormone synthesis [PATH:ko04918]	2
Selenocompound metabolism [PATH:ko00450]	8
Cardiac muscle contraction [PATH:ko04260]	3
Arachidonic acid metabolism [PATH:ko00590]	3
Styrene degradation [PATH:ko00643]	10
Polycyclic aromatic hydrocarbon degradation [PATH:ko00624]	4
General function prediction only	36
Pyrimidine metabolism [PATH:ko00240]	39
DNA repair and recombination proteins [BR:ko03400]	83
Betalain biosynthesis [PATH:ko00965]	3
Transfer RNA biogenesis [BR:ko03016]	71
MicroRNAs in cancer [PATH:ko05206]	2
DNA replication proteins [BR:ko03032]	31
Chromosome and associated proteins [BR:ko03036]	54
Prokaryotic defense system [BR:ko02048]	32
Ribosome biogenesis [BR:ko03009]	45
Sulfur relay system [PATH:ko04122]	12
Bacterial chemotaxis [PATH:ko02030]	17
Bacterial motility proteins [BR:ko02035]	52
Phenylpropanoid biosynthesis [PATH:ko00940]	5
Stilbenoid, diarylheptanoid and gingerol biosynthesis [PATH:ko00945]	1
Flavonoid biosynthesis [PATH:ko00941]	1
Cyanoamino acid metabolism [PATH:ko00460]	7
Aminoacyl-tRNA biosynthesis [PATH:ko00970]	26
Biosynthesis of ansamycins [PATH:ko01051]	2
Fat digestion and absorption [PATH:ko04975]	1
alpha-Linolenic acid metabolism [PATH:ko00592]	1
Geraniol degradation [PATH:ko00281]	2
Ethylbenzene degradation [PATH:ko00642]	1
Amino acid related enzymes [BR:ko01007]	44
Biofilm formation - Vibrio cholerae [PATH:ko05111]	15
Ferroptosis [PATH:ko04216]	1
Lipopolysaccharide biosynthesis [PATH:ko00540]	16
Cationic antimicrobial peptide (CAMP) resistance [PATH:ko01503]	14
Lipopolysaccharide biosynthesis proteins [BR:ko01005]	29
Starch and sucrose metabolism [PATH:ko00500]	29
Necroptosis [PATH:ko04217]	4
Biofilm formation - Escherichia coli [PATH:ko02026]	20
Insulin signaling pathway [PATH:ko04910]	2
Insulin resistance [PATH:ko04931]	4
Glycosyltransferases [BR:ko01003]	27
N-Glycan biosynthesis [PATH:ko00510]	3
Bladder cancer [PATH:ko05219]	1
Thiamine metabolism [PATH:ko00730]	15
Prenyltransferases [BR:ko01006]	6
Longevity regulating pathway - worm [PATH:ko04212]	7
Chemical carcinogenesis - DNA adducts [PATH:ko05204]	2
Chemical carcinogenesis - receptor activation [PATH:ko05207]	3
Platinum drug resistance [PATH:ko01524]	2
Transporters [BR:ko02000]	463
D-Arginine and D-ornithine metabolism [PATH:ko00472]	1
D-Alanine metabolism [PATH:ko00473]	4
Glucosinolate biosynthesis [PATH:ko00966]	1
Neomycin, kanamycin and gentamicin biosynthesis [PATH:ko00524]	2
RIG-I-like receptor signaling pathway [PATH:ko04622]	1
Plant-pathogen interaction [PATH:ko04626]	6
Viral carcinogenesis [PATH:ko05203]	2
Human papillomavirus infection [PATH:ko05165]	1
Type II diabetes mellitus [PATH:ko04930]	1
Protein kinases [BR:ko01001]	47
Two-component system [BR:ko02022]	80
RNA degradation [PATH:ko03018]	16
Messenger RNA biogenesis [BR:ko03019]	21
MAPK signaling pathway - plant [PATH:ko04016]	2
Acarbose and validamycin biosynthesis [PATH:ko00525]	2
Phosphatidylinositol signaling system [PATH:ko04070]	3
Vancomycin resistance [PATH:ko01502]	9
Steroid biosynthesis [PATH:ko00100]	1
Lysosome [PATH:ko04142]	8
Cholesterol metabolism [PATH:ko04979]	1
Caprolactam degradation [PATH:ko00930]	5
Regulation of lipolysis in adipocytes [PATH:ko04923]	1
Retrograde endocannabinoid signaling [PATH:ko04723]	11
Translation factors [BR:ko03012]	16
Penicillin and cephalosporin biosynthesis [PATH:ko00311]	3
Glycosylphosphatidylinositol (GPI)-anchored proteins [BR:ko00537]	4
Protein phosphatases and associated proteins [BR:ko01009]	6
Ether lipid metabolism [PATH:ko00565]	4
Quorum sensing [PATH:ko02024]	67
Thyroid hormone signaling pathway [PATH:ko04919]	1
Bacterial toxins [BR:ko02042]	6
Sphingolipid metabolism [PATH:ko00600]	5
Base excision repair [PATH:ko03410]	15
Homologous recombination [PATH:ko03440]	21
Other glycan degradation [PATH:ko00511]	6
Glycosaminoglycan degradation [PATH:ko00531]	3
beta-Lactam resistance [PATH:ko01501]	16
Protein processing in endoplasmic reticulum [PATH:ko04141]	5
Renin-angiotensin system [PATH:ko04614]	1
Complement and coagulation cascades [PATH:ko04610]	1
Cell cycle - Caulobacter [PATH:ko04112]	26
Chagas disease [PATH:ko05142]	2
African trypanosomiasis [PATH:ko05143]	2
D-Glutamine and D-glutamate metabolism [PATH:ko00471]	5
Proximal tubule bicarbonate reclamation [PATH:ko04964]	1
Glutamatergic synapse [PATH:ko04724]	2
GABAergic synapse [PATH:ko04727]	2
Atrazine degradation [PATH:ko00791]	8
Epithelial cell signaling in Helicobacter pylori infection [PATH:ko05120]	2
Amoebiasis [PATH:ko05146]	2
AMPK signaling pathway [PATH:ko04152]	1
Indole alkaloid biosynthesis [PATH:ko00901]	1
Axon regeneration [PATH:ko04361]	1
Renal cell carcinoma [PATH:ko05211]	1
Cushing syndrome [PATH:ko04934]	1
Biosynthesis of vancomycin group antibiotics [PATH:ko01055]	1
Meiosis - yeast [PATH:ko04113]	1
Biofilm formation - Pseudomonas aeruginosa [PATH:ko02025]	19
Longevity regulating pathway - multiple species [PATH:ko04213]	5
Nonribosomal peptide structures [PATH:ko01054]	1
Dioxin degradation [PATH:ko00621]	2
Steroid degradation [PATH:ko00984]	3
Mitochondrial biogenesis [BR:ko03029]	51
Non-homologous end-joining [PATH:ko03450]	3
DNA replication [PATH:ko03030]	16
Nucleotide excision repair [PATH:ko03420]	8
Mismatch repair [PATH:ko03430]	17
Structural proteins	15
ABC transporters [PATH:ko02010]	209
Others	17
Tuberculosis [PATH:ko05152]	7
Biosynthesis of various secondary metabolites - part 2 [PATH:ko00998]	5
Replication and repair	22
Photosynthesis [PATH:ko00195]	6
Photosynthesis proteins [BR:ko00194]	8
Cofactor metabolism	7
Chaperones and folding catalysts [BR:ko03110]	37
Secretion system [BR:ko02044]	71
Photosynthesis - antenna proteins [PATH:ko00196]	1
Carotenoid biosynthesis [PATH:ko00906]	1
Biosynthesis of siderophore group nonribosomal peptides [PATH:ko01053]	2
Polyketide biosynthesis proteins [BR:ko01008]	9
Flagellar assembly [PATH:ko02040]	32
NOD-like receptor signaling pathway [PATH:ko04621]	4
Shigellosis [PATH:ko05131]	4
Energy metabolism	14
Transcription machinery [BR:ko03021]	18
Phosphotransferase system (PTS) [PATH:ko02060]	5
Ribosome [PATH:ko03010]	51
Ribosome [BR:ko03011]	51
RNA polymerase [PATH:ko03020]	4
Protein export [PATH:ko03060]	15
Bacterial secretion system [PATH:ko03070]	28
Protein processing	17
Transport	10
Antimicrobial resistance genes [BR:ko01504]	41
Cytoskeleton proteins [BR:ko04812]	9
Signaling proteins	12
Lipoic acid metabolism [PATH:ko00785]	3
Nucleotide metabolism	1
Primary immunodeficiency [PATH:ko05340]	1
Unclassified viral proteins	2
Ribosome biogenesis in eukaryotes [PATH:ko03008]	1
Proteoglycans in cancer [PATH:ko05205]	1
Transcription	3
MAPK signaling pathway - yeast [PATH:ko04011]	1
FoxO signaling pathway [PATH:ko04068]	2
Longevity regulating pathway [PATH:ko04211]	2
Biosynthesis of various secondary metabolites - part 3 [PATH:ko00997]	3
Secondary metabolism	3
Amino acid metabolism	7
Lipid and atherosclerosis [PATH:ko05417]	6
Type I diabetes mellitus [PATH:ko04940]	1
PI3K-Akt signaling pathway [PATH:ko04151]	1
Antigen processing and presentation [PATH:ko04612]	1
Th17 cell differentiation [PATH:ko04659]	1
IL-17 signaling pathway [PATH:ko04657]	1
Estrogen signaling pathway [PATH:ko04915]	1
Progesterone-mediated oocyte maturation [PATH:ko04914]	1
Prostate cancer [PATH:ko05215]	1
Proteasome [BR:ko03051]	3
Diterpenoid biosynthesis [PATH:ko00904]	1
MAPK signaling pathway - fly [PATH:ko04013]	1
MAPK signaling pathway [PATH:ko04010]	1
NF-kappa B signaling pathway [PATH:ko04064]	3
Toll-like receptor signaling pathway [PATH:ko04620]	1
Toll and Imd signaling pathway [PATH:ko04624]	1
PD-L1 expression and PD-1 checkpoint pathway in cancer [PATH:ko05235]	1
Human immunodeficiency virus 1 infection [PATH:ko05170]	2
Hepatitis B [PATH:ko05161]	2
Coronavirus disease - COVID-19 [PATH:ko05171]	1
Influenza A [PATH:ko05164]	2
Measles [PATH:ko05162]	2
Herpes simplex virus 1 infection [PATH:ko05168]	2
Epstein-Barr virus infection [PATH:ko05169]	2
Yersinia infection [PATH:ko05135]	1
Pertussis [PATH:ko05133]	6
Malaria [PATH:ko05144]	1
Toxoplasmosis [PATH:ko05145]	3
Leishmaniasis [PATH:ko05140]	1
Carbohydrate metabolism	4
Ion channels [BR:ko04040]	1
Biosynthesis of type II polyketide products [PATH:ko01057]	7
Phosphonate and phosphinate metabolism [PATH:ko00440]	10
Cell growth	7
ECM-receptor interaction [PATH:ko04512]	1
Hypertrophic cardiomyopathy [PATH:ko05410]	1
Arrhythmogenic right ventricular cardiomyopathy [PATH:ko05412]	1
Dilated cardiomyopathy [PATH:ko05414]	1
Viral myocarditis [PATH:ko05416]	2
Cell adhesion molecules [PATH:ko04514]	1
Function unknown	103
Autophagy - yeast [PATH:ko04138]	1
Phenazine biosynthesis [PATH:ko00405]	1
Secondary bile acid biosynthesis [PATH:ko00121]	1
Glycan metabolism	9
Cell motility	2
C-type lectin receptor signaling pathway [PATH:ko04625]	1
T cell receptor signaling pathway [PATH:ko04660]	1
B cell receptor signaling pathway [PATH:ko04662]	1
Glycosphingolipid biosynthesis - globo and isoglobo series [PATH:ko00603]	2
Various types of N-glycan biosynthesis [PATH:ko00513]	2
Fatty acid elongation [PATH:ko00062]	2
Translation	3
Apoptosis [PATH:ko04210]	2
Apoptosis - fly [PATH:ko04214]	2
Apoptosis - multiple species [PATH:ko04215]	1
p53 signaling pathway [PATH:ko04115]	1
Colorectal cancer [PATH:ko05210]	1
Small cell lung cancer [PATH:ko05222]	1
Hepatitis C [PATH:ko05160]	1
Human cytomegalovirus infection [PATH:ko05163]	1
Kaposi sarcoma-associated herpesvirus infection [PATH:ko05167]	1
Spinocerebellar ataxia [PATH:ko05017]	2
Lipid metabolism	1
Other types of O-glycan biosynthesis [PATH:ko00514]	1
Nitrotoluene degradation [PATH:ko00633]	1
Biosynthesis of unsaturated fatty acids [PATH:ko01040]	3
Neutrophil extracellular trap formation [PATH:ko04613]	1
Ubiquitin system [BR:ko04121]	2
Glycosphingolipid biosynthesis - ganglio series [PATH:ko00604]	1
Endocytosis [PATH:ko04144]	1
Phagosome [PATH:ko04145]	1
Lipoarabinomannan (LAM) biosynthesis [PATH:ko00571]	2
Staphylococcus aureus infection [PATH:ko05150]	2
Protein digestion and absorption [PATH:ko04974]	1
Tetracycline biosynthesis [PATH:ko00253]	1
mRNA surveillance pathway [PATH:ko03015]	1
Glycosaminoglycan binding proteins [BR:ko00536]	1
Cytochrome P450 [BR:ko00199]	4
Hippo signaling pathway - fly [PATH:ko04391]	1
Hippo signaling pathway - multiple species [PATH:ko04392]	1
Cell adhesion molecules [BR:ko04515]	1
Furfural degradation [PATH:ko00365]	1
Domain-containing proteins not elsewhere classified [BR:ko04990]	2
CD molecules [BR:ko04090]	1
Staurosporine biosynthesis [PATH:ko00404]	2
Biosynthesis of various secondary metabolites - part 1 [PATH:ko00999]	1
Biosynthesis of enediyne antibiotics [PATH:ko01059]	5
Caffeine metabolism [PATH:ko00232]	1
