	fasta	scaffold	gene_position	start_position	end_position	strandedness	rank	viral_id	viral_hit	viral_RBH	viral_identity	viral_bitScore	viral_eVal	peptidase_id	peptidase_family	peptidase_hit	peptidase_RBH	peptidase_bitScore	peptidase_eVal	peptidase_identity	pfam_hits	vogdb_id	vogdb_hits	vogdb_categories	heme_regulatory_motif_count	is_transposon	amg_flags
QGNH01000523.1_15	QGNH01000523.1	QGNH01000523.1	15	5351	6448	1	E																		0	False	
QGNH01000523.1_16	QGNH01000523.1	QGNH01000523.1	16	6441	7022	1	E																		0	False	
QGNH01000523.1_17	QGNH01000523.1	QGNH01000523.1	17	7019	7198	1	E																		0	False	
QGNH01000523.1_18	QGNH01000523.1	QGNH01000523.1	18	7304	7732	1	E																		0	False	
QGNH01000523.1_19	QGNH01000523.1	QGNH01000523.1	19	7895	8860	1	D	YP_010668161.1	YP_010668161.1 replication protein [Burkholderia phage Magia]	False	0.571	91.0	2.45e-18								Protein of unknown function (DUF1376) [PF07120.14]				0	False	
QGNH01000523.1_20	QGNH01000523.1	QGNH01000523.1	20	9041	9241	1	D														Putative antitoxin of bacterial toxin-antitoxin system, YdaS/YdaT [PF15943.8]				0	False	
QGNH01000523.1_21	QGNH01000523.1	QGNH01000523.1	21	9238	9417	1	E																		0	False	
QGNH01000523.1_22	QGNH01000523.1	QGNH01000523.1	22	9648	10076	-1	E																		0	False	
QGNH01000523.1_23	QGNH01000523.1	QGNH01000523.1	23	10080	10391	-1	E																		0	False	
QGNH01000523.1_24	QGNH01000523.1	QGNH01000523.1	24	10481	10951	1	E																		0	False	
QGNH01000523.1_25	QGNH01000523.1	QGNH01000523.1	25	11306	11611	1	E																		0	False	
QGNH01000523.1_26	QGNH01000523.1	QGNH01000523.1	26	11751	12632	1	E																		0	False	
QGNH01000523.1_27	QGNH01000523.1	QGNH01000523.1	27	12909	13637	1	E	YP_009302758.1	YP_009302758.1 endonuclease [Gordonia phage BetterKatz]	False	0.509	131.0	9.589e-33									VOG06678	REFSEQ endonuclease; Xu	Xu	0	False	
QGNH01000523.1_28	QGNH01000523.1	QGNH01000523.1	28	14399	16393	1	D	YP_001039815.1	YP_001039815.1 terminase large subunit [Vibrio phage VP882]	True	0.421	450.0	1.269e-135								Terminase large subunit gpA, endonuclease domain [PF20454.1]; Phage terminase large subunit gpA, ATPase domain [PF05876.15]	VOG00695	sp|P03708|TERL_LAMBD Terminase, large subunit; XhXr	Xh;Xr	0	False	V
QGNH01000523.1_29	QGNH01000523.1	QGNH01000523.1	29	16646	16855	1	E																		0	False	
QGNH01000523.1_30	QGNH01000523.1	QGNH01000523.1	30	16857	17546	-1	E																		0	False	
QGNH01000523.1_31	QGNH01000523.1	QGNH01000523.1	31	17543	17986	-1	E																		0	False	
QGNH01000523.1_32	QGNH01000523.1	QGNH01000523.1	32	17986	18153	-1	E																		0	False	
QGNH01000523.1_33	QGNH01000523.1	QGNH01000523.1	33	18204	19703	1	D	YP_007112480.1	YP_007112480.1 portal protein [Vibrio phage vB_VpaM_MAR]	False	0.419	298.0	4.1250000000000004e-86								Phage portal protein, lambda family [PF05136.16]	VOG01401	sp|P36272|PORTL_BPP21 Portal protein B; XpXrXs	Xr;Xp;Xs	0	False	V
QGNH01000523.1_34	QGNH01000523.1	QGNH01000523.1	34	19712	20131	-1	E																		0	False	
QGNH01000523.1_35	QGNH01000523.1	QGNH01000523.1	35	20431	21924	1	D	YP_009997440.1	YP_009997440.1 head maturation protease [Ruegeria phage vB_RpoS-V7]	False	0.457	169.0	9.102e-43	MER0095262	S49A	MER0095262 - subfamily S49A unassigned non-peptidase homologues (Janthinobacterium sp. Marseille) [S49.UNA]#S49A#{peptidase unit: 76-356}~source YP_001354400~	False	194.0	9.344e-51	0.532	Peptidase family S49 [PF01343.21]; Clp protease [PF00574.26]	VOG07465	sp|P03711|SCAF_LAMBD Capsid assembly protease C; XhXs	Xh;Xs	0	False	VP
QGNH01000523.1_36	QGNH01000523.1	QGNH01000523.1	36	21937	22338	1	E																		0	False	
QGNH01000523.1_37	QGNH01000523.1	QGNH01000523.1	37	22394	23374	1	D	YP_004421842.1	YP_004421842.1 major head protein [Roseobacter phage RDJL Phi 1]	False	0.374	211.0	4.317e-59								Phage major capsid protein E [PF03864.18]	VOG10432	sp|Q6QIB5|CAPSD_BPBMU Major capsid protein; XhXs	Xh;Xs	0	False	V
QGNH01000523.1_38	QGNH01000523.1	QGNH01000523.1	38	23374	23595	1	E																		0	False	
QGNH01000523.1_39	QGNH01000523.1	QGNH01000523.1	39	23585	24253	1	E																		0	False	
QGNH01000523.1_40	QGNH01000523.1	QGNH01000523.1	40	24261	24632	1	E																		0	False	
QGNH01000523.1_41	QGNH01000523.1	QGNH01000523.1	41	24632	24895	1	E																		1	False	
QGNH01000523.1_42	QGNH01000523.1	QGNH01000523.1	42	24905	25156	1	E																		0	False	
QGNH01000523.1_43	QGNH01000523.1	QGNH01000523.1	43	25153	25608	1	E																		0	False	
QGNH01000523.1_44	QGNH01000523.1	QGNH01000523.1	44	25638	25991	1	E																		0	False	
QGNH01000523.1_45	QGNH01000523.1	QGNH01000523.1	45	25992	26501	1	E																		0	False	
QGNH01000523.1_46	QGNH01000523.1	QGNH01000523.1	46	26501	28630	1	D														Concanavalin A-like lectin/glucanases superfamily [PF13385.9]				0	False	MK
QGNH01000523.1_47	QGNH01000523.1	QGNH01000523.1	47	28634	28945	1	E																		0	False	
QGNH01000523.1_48	QGNH01000523.1	QGNH01000523.1	48	28942	29199	1	E																		0	False	
QGNH01000523.1_49	QGNH01000523.1	QGNH01000523.1	49	29302	29943	1	E																		0	False	
QGNH01000523.1_50	QGNH01000523.1	QGNH01000523.1	50	29943	30374	1	D														Bacteriophage related domain of unknown function [PF13554.9]				0	False	
QGNH01000523.1_51	QGNH01000523.1	QGNH01000523.1	51	30405	31628	1	E															VOG00339	REFSEQ hypothetical protein; Xu	Xu	0	False	
QGNH01000523.1_52	QGNH01000523.1	QGNH01000523.1	52	31722	31910	1	E																		0	False	
QGNH01000523.1_53	QGNH01000523.1	QGNH01000523.1	53	31936	32406	1	E																		0	False	
QGNH01000523.1_54	QGNH01000523.1	QGNH01000523.1	54	32773	33126	-1	E																		0	False	
QGNH01000523.1_55	QGNH01000523.1	QGNH01000523.1	55	33133	33342	-1	E																		0	False	
QGNH01000523.1_56	QGNH01000523.1	QGNH01000523.1	56	33333	33608	-1	D														Helix-turn-helix [PF01381.25]				0	False	
QGNH01000523.1_57	QGNH01000523.1	QGNH01000523.1	57	33683	39208	1	D														Transglycosylase-like domain [PF06737.17]; Prophage tail length tape measure protein [PF06791.16]				0	False	
QGNH01000523.1_58	QGNH01000523.1	QGNH01000523.1	58	39228	41003	1	E																		0	False	
QGNH01000523.1_59	QGNH01000523.1	QGNH01000523.1	59	41012	41167	1	E																		0	False	
QGNH01000523.1_60	QGNH01000523.1	QGNH01000523.1	60	41164	41964	1	E																		0	False	
QGNH01000523.1_61	QGNH01000523.1	QGNH01000523.1	61	41965	43083	1	E	YP_009220207.1	YP_009220207.1 tail fiber protein [Synechococcus phage S-CBP42]	False	0.469	108.0	1.194e-23												0	False	
QGNH01000523.1_62	QGNH01000523.1	QGNH01000523.1	62	43080	44513	1	E																		0	False	
QGNH01000523.1_63	QGNH01000523.1	QGNH01000523.1	63	44553	44972	1	E																		0	False	
QGNH01000523.1_64	QGNH01000523.1	QGNH01000523.1	64	44972	48538	1	D	YP_009792731.1	YP_009792731.1 hydrolase [Bordetella phage vB_BbrM_PHB04]	False	0.227	81.0	4.208e-14								GDSL-like Lipase/Acylhydrolase family [PF13472.9]; Pectate lyase superfamily protein [PF12708.10]	VOG02689	REFSEQ head decoration; Xu	Xu	0	False	
QGNH01000523.1_65	QGNH01000523.1	QGNH01000523.1	65	48712	49113	1	E																		0	False	
QGNH01000523.1_66	QGNH01000523.1	QGNH01000523.1	66	49220	49450	1	E																		0	False	
QGNH01000523.1_67	QGNH01000523.1	QGNH01000523.1	67	49767	49937	1	E																		0	False	
QGNH01000523.1_68	QGNH01000523.1	QGNH01000523.1	68	49934	50335	1	E																		0	False	
QGNH01000523.1_69	QGNH01000523.1	QGNH01000523.1	69	50594	51094	1	E																		0	False	
QGNH01000523.1_70	QGNH01000523.1	QGNH01000523.1	70	51091	51777	1	E																		0	False	
QGNH01000523.1_71	QGNH01000523.1	QGNH01000523.1	71	51954	52370	1	E																		0	False	
QGNH01000523.1_72	QGNH01000523.1	QGNH01000523.1	72	52259	52564	-1	E																		0	False	
QGNH01000523.1_73	QGNH01000523.1	QGNH01000523.1	73	52664	52903	-1	E																		0	False	
QGNH01000523.1_74	QGNH01000523.1	QGNH01000523.1	74	52903	53277	-1	D														Restriction alleviation protein Lar [PF14354.9]				0	False	
QGNH01000523.1_75	QGNH01000523.1	QGNH01000523.1	75	53270	54157	-1	E	YP_001039728.1	YP_001039728.1 sulfatase-modifying factor enzyme [Burkholderia phage BcepF1]	False	0.768	96.0	1.676e-20												1	False	F
QGNH01000523.1_76	QGNH01000523.1	QGNH01000523.1	76	54298	54465	-1	E																		0	False	F
QGNH01000523.1_77	QGNH01000523.1	QGNH01000523.1	77	54455	54814	-1	E																		0	False	F
QGNH01000523.1_78	QGNH01000523.1	QGNH01000523.1	78	54975	55151	-1	E																		0	False	F
QGNH01000523.1_79	QGNH01000523.1	QGNH01000523.1	79	55151	55426	-1	E																		0	False	F
QGNH01000523.1_80	QGNH01000523.1	QGNH01000523.1	80	55423	56106	-1	E	YP_009848444.1	YP_009848444.1 hypothetical protein HWC40_gp54 [Rhodococcus phage Whack]	False	0.392	134.0	4.748e-34									VOG10488	REFSEQ hypothetical protein; Xu	Xu	0	False	F
QGNH01000523.1_81	QGNH01000523.1	QGNH01000523.1	81	56103	56864	-1	D	YP_010649600.1	YP_010649600.1 exonuclease [Arthrobacter phage Sarge]	False	0.416	164.0	5.881e-44								YqaJ-like viral recombinase domain [PF09588.13]				0	False	F
QGNH01000523.1_82	QGNH01000523.1	QGNH01000523.1	82	56866	57213	-1	E	YP_009605377.1	YP_009605377.1 HNH endonuclease [Erwinia phage vB_EamM_Deimos-Minion]	False	0.714	73.0	7.093e-15												0	False	F
QGNH01000523.1_83	QGNH01000523.1	QGNH01000523.1	83	57210	57584	-1	E																		0	False	F
QGNH01000523.1_84	QGNH01000523.1	QGNH01000523.1	84	57581	57787	-1	E																		0	False	F
QGNH01000523.1_85	QGNH01000523.1	QGNH01000523.1	85	57784	57975	-1	E																		0	False	F
QGNH01000523.1_86	QGNH01000523.1	QGNH01000523.1	86	57972	58250	-1	E																		0	False	F
