	fasta	scaffold	gene_position	start_position	end_position	strandedness	rank	ko_id	kegg_hit	peptidase_id	peptidase_family	peptidase_hit	peptidase_RBH	peptidase_bitScore	peptidase_eVal	peptidase_identity	pfam_hits	heme_regulatory_motif_count
NC_049399_NC_049399_21	NC_049399	NC_049399	21	14569	15375	1	D										Receptor-binding protein of phage tail base-plate Siphoviridae, head [PF08931.13]	0
NC_049399_NC_049399_22	NC_049399	NC_049399	22	15390	15743	1	E											0
NC_049399_NC_049399_23	NC_049399	NC_049399	23	15740	16444	1	C	K01447	N-acetylmuramoyl-L-alanine amidase [EC:3.5.1.28]								N-acetylmuramoyl-L-alanine amidase [PF01510.28]	0
NC_049399_NC_049399_24	NC_049399	NC_049399	24	16558	17109	-1	E											0
NC_049399_NC_049399_25	NC_049399	NC_049399	25	17151	17333	-1	E											0
NC_049399_NC_049399_26	NC_049399	NC_049399	26	17364	17525	-1	E											0
NC_049399_NC_049399_27	NC_049399	NC_049399	27	17522	17791	-1	E											0
NC_049399_NC_049399_28	NC_049399	NC_049399	28	17792	17959	-1	E											0
NC_049399_NC_049399_29	NC_049399	NC_049399	29	17960	18136	-1	E											0
NC_049399_NC_049399_30	NC_049399	NC_049399	30	18133	18480	-1	E											0
NC_049399_NC_049399_31	NC_049399	NC_049399	31	18480	18653	-1	E											0
NC_049399_NC_049399_32	NC_049399	NC_049399	32	18653	18841	-1	E											0
NC_049399_NC_049399_33	NC_049399	NC_049399	33	18834	19088	-1	E											0
NC_049399_NC_049399_34	NC_049399	NC_049399	34	19152	19340	-1	E											0
NC_049399_NC_049399_35	NC_049399	NC_049399	35	19415	19828	-1	E											0
NC_049399_NC_049399_36	NC_049399	NC_049399	36	19861	20166	-1	D										Protein of unknwon function (DUF3310) [PF11753.11]	0
NC_049399_NC_049399_37	NC_049399	NC_049399	37	20167	20664	-1	E											0
NC_049399_NC_049399_38	NC_049399	NC_049399	38	20664	20783	-1	E											0
NC_049399_NC_049399_39	NC_049399	NC_049399	39	21084	21194	-1	E											0
NC_049399_NC_049399_40	NC_049399	NC_049399	40	21191	21364	-1	E											0
NC_049399_NC_049399_41	NC_049399	NC_049399	41	21448	21957	-1	E											0
NC_049399_NC_049399_42	NC_049399	NC_049399	42	21971	22192	-1	E											0
NC_049399_NC_049399_43	NC_049399	NC_049399	43	22189	22404	-1	E											0
NC_049399_NC_049399_44	NC_049399	NC_049399	44	22417	22776	-1	D										Lactococcus phage single-stranded DNA binding protein [PF16773.8]	0
NC_049399_NC_049399_45	NC_049399	NC_049399	45	22780	23334	-1	D										Protein of unknown function (DUF1071) [PF06378.14]	0
NC_049399_NC_049399_46	NC_049399	NC_049399	46	23335	23442	-1	E											0
NC_049399_NC_049399_47	NC_049399	NC_049399	47	23429	23695	-1	E											0
NC_049399_NC_049399_48	NC_049399	NC_049399	48	23649	23939	-1	E											0
NC_049399_NC_049399_49	NC_049399	NC_049399	49	23936	24319	-1	E											0
NC_049399_NC_049399_50	NC_049399	NC_049399	50	24375	24632	-1	E											0
NC_049399_NC_049399_51	NC_049399	NC_049399	51	24625	25521	-1	D										AAA domain [PF13481.9]	0
NC_049399_NC_049399_52	NC_049399	NC_049399	52	25518	25868	-1	D										HNH endonuclease [PF13392.9]	0
NC_049399_NC_049399_53	NC_049399	NC_049399	53	25919	26074	-1	E											0
NC_049399_NC_049399_54	NC_049399	NC_049399	54	26121	26219	-1	E											0
NC_049399_NC_049399_55	NC_049399	NC_049399	55	26195	26350	-1	E											0
NC_049399_NC_049399_56	NC_049399	NC_049399	56	26347	26556	-1	E											0
NC_049399_NC_049399_57	NC_049399	NC_049399	57	26598	27350	-1	E											0
NC_049399_NC_049399_58	NC_049399	NC_049399	58	27776	27961	-1	E											0
NC_049399_NC_049399_59	NC_049399	NC_049399	59	27958	28146	-1	E											0
NC_049399_NC_049399_60	NC_049399	NC_049399	60	28177	28404	1	E											0
NC_049399_NC_049399_61	NC_049399	NC_049399	61	28409	28540	1	E											0
NC_049399_NC_049399_62	NC_049399	NC_049399	62	28537	29019	1	D										Lactococcus phage M3 protein [PF07066.14]; Crossover junction endodeoxyribonuclease RuvC [PF02075.20]	0
NC_049399_NC_049399_63	NC_049399	NC_049399	63	29019	29186	1	E											0
NC_049399_NC_049399_64	NC_049399	NC_049399	64	29854	30012	1	E											0
