Name	Count
Amphetamine addiction [PATH:ko05031]	1
Alcoholism [PATH:ko05034]	1
Folate biosynthesis [PATH:ko00790]	30
One carbon pool by folate [PATH:ko00670]	13
Antifolate resistance [PATH:ko01523]	4
Sulfur metabolism [PATH:ko00920]	35
Riboflavin metabolism [PATH:ko00740]	14
Ubiquinone and other terpenoid-quinone biosynthesis [PATH:ko00130]	15
Pathways in cancer [PATH:ko05200]	4
Hepatocellular carcinoma [PATH:ko05225]	2
Fluid shear stress and atherosclerosis [PATH:ko05418]	5
Thyroid hormone synthesis [PATH:ko04918]	2
General function prediction only	39
Cardiac muscle contraction [PATH:ko04260]	3
Mitochondrial biogenesis [BR:ko03029]	38
Arachidonic acid metabolism [PATH:ko00590]	2
Chlorocyclohexane and chlorobenzene degradation [PATH:ko00361]	11
Xylene degradation [PATH:ko00622]	13
Styrene degradation [PATH:ko00643]	6
Polycyclic aromatic hydrocarbon degradation [PATH:ko00624]	3
DNA repair and recombination proteins [BR:ko03400]	78
Selenocompound metabolism [PATH:ko00450]	10
Transfer RNA biogenesis [BR:ko03016]	86
Ribosome biogenesis [BR:ko03009]	64
Sulfur relay system [PATH:ko04122]	18
Bacterial chemotaxis [PATH:ko02030]	16
Bacterial motility proteins [BR:ko02035]	70
Phenylpropanoid biosynthesis [PATH:ko00940]	3
Stilbenoid, diarylheptanoid and gingerol biosynthesis [PATH:ko00945]	1
Flavonoid biosynthesis [PATH:ko00941]	1
Cyanoamino acid metabolism [PATH:ko00460]	3
Aminoacyl-tRNA biosynthesis [PATH:ko00970]	25
Biosynthesis of ansamycins [PATH:ko01051]	1
Fat digestion and absorption [PATH:ko04975]	1
alpha-Linolenic acid metabolism [PATH:ko00592]	1
Geraniol degradation [PATH:ko00281]	3
Ethylbenzene degradation [PATH:ko00642]	5
Biofilm formation - Vibrio cholerae [PATH:ko05111]	21
Amino acid related enzymes [BR:ko01007]	41
Lipopolysaccharide biosynthesis [PATH:ko00540]	25
Cationic antimicrobial peptide (CAMP) resistance [PATH:ko01503]	11
Lipopolysaccharide biosynthesis proteins [BR:ko01005]	27
Starch and sucrose metabolism [PATH:ko00500]	24
Necroptosis [PATH:ko04217]	4
Biofilm formation - Escherichia coli [PATH:ko02026]	24
Insulin signaling pathway [PATH:ko04910]	1
Insulin resistance [PATH:ko04931]	3
Glycosyltransferases [BR:ko01003]	25
Sphingolipid metabolism [PATH:ko00600]	3
Carbohydrate metabolism	9
Thiamine metabolism [PATH:ko00730]	12
Zeatin biosynthesis [PATH:ko00908]	1
Prenyltransferases [BR:ko01006]	8
Longevity regulating pathway - worm [PATH:ko04212]	6
Chemical carcinogenesis - DNA adducts [PATH:ko05204]	1
Chemical carcinogenesis - receptor activation [PATH:ko05207]	4
Platinum drug resistance [PATH:ko01524]	1
Transporters [BR:ko02000]	314
Tropane, piperidine and pyridine alkaloid biosynthesis [PATH:ko00960]	3
Novobiocin biosynthesis [PATH:ko00401]	5
Glucosinolate biosynthesis [PATH:ko00966]	1
Galactose metabolism [PATH:ko00052]	12
Neomycin, kanamycin and gentamicin biosynthesis [PATH:ko00524]	1
PPAR signaling pathway [PATH:ko03320]	3
Plant-pathogen interaction [PATH:ko04626]	4
Viral carcinogenesis [PATH:ko05203]	1
Human papillomavirus infection [PATH:ko05165]	1
Type II diabetes mellitus [PATH:ko04930]	1
Phosphotransferase system (PTS) [PATH:ko02060]	7
RNA degradation [PATH:ko03018]	16
Messenger RNA biogenesis [BR:ko03019]	24
MAPK signaling pathway - plant [PATH:ko04016]	2
Energy metabolism	26
Acarbose and validamycin biosynthesis [PATH:ko00525]	3
RNA transport [PATH:ko03013]	2
Phosphatidylinositol signaling system [PATH:ko04070]	3
Vancomycin resistance [PATH:ko01502]	7
Caprolactam degradation [PATH:ko00930]	4
Translation factors [BR:ko03012]	18
Fluorobenzoate degradation [PATH:ko00364]	5
Toluene degradation [PATH:ko00623]	8
Glycosylphosphatidylinositol (GPI)-anchored proteins [BR:ko00537]	3
Protein phosphatases and associated proteins [BR:ko01009]	6
Mismatch repair [PATH:ko03430]	18
Base excision repair [PATH:ko03410]	9
Prokaryotic defense system [BR:ko02048]	41
Homologous recombination [PATH:ko03440]	23
Glycosaminoglycan degradation [PATH:ko00531]	1
beta-Lactam resistance [PATH:ko01501]	11
Polyketide biosynthesis proteins [BR:ko01008]	17
Cell cycle - Caulobacter [PATH:ko04112]	14
Chaperones and folding catalysts [BR:ko03110]	47
Chagas disease [PATH:ko05142]	1
African trypanosomiasis [PATH:ko05143]	2
Transcription factors [BR:ko03000]	107
Atrazine degradation [PATH:ko00791]	4
Epithelial cell signaling in Helicobacter pylori infection [PATH:ko05120]	2
Penicillin and cephalosporin biosynthesis [PATH:ko00311]	2
Chromosome and associated proteins [BR:ko03036]	58
Quorum sensing [PATH:ko02024]	49
Aminobenzoate degradation [PATH:ko00627]	10
Dioxin degradation [PATH:ko00621]	10
Phenazine biosynthesis [PATH:ko00405]	3
Biofilm formation - Pseudomonas aeruginosa [PATH:ko02025]	40
Renal cell carcinoma [PATH:ko05211]	1
Cushing syndrome [PATH:ko04934]	1
Biosynthesis of vancomycin group antibiotics [PATH:ko01055]	3
Meiosis - yeast [PATH:ko04113]	1
Longevity regulating pathway - multiple species [PATH:ko04213]	5
D-Alanine metabolism [PATH:ko00473]	2
D-Glutamine and D-glutamate metabolism [PATH:ko00471]	4
Limonene and pinene degradation [PATH:ko00903]	1
Ferroptosis [PATH:ko04216]	1
Adipocytokine signaling pathway [PATH:ko04920]	1
Glutamatergic synapse [PATH:ko04724]	1
GABAergic synapse [PATH:ko04727]	1
DNA replication [PATH:ko03030]	14
Nucleotide excision repair [PATH:ko03420]	7
DNA replication proteins [BR:ko03032]	27
Structural proteins	21
ABC transporters [PATH:ko02010]	95
Others	14
Tuberculosis [PATH:ko05152]	3
Biosynthesis of various secondary metabolites - part 2 [PATH:ko00998]	2
Photosynthesis [PATH:ko00195]	9
Photosynthesis proteins [BR:ko00194]	11
Secretion system [BR:ko02044]	93
Cofactor metabolism	6
Protein processing	23
Flagellar assembly [PATH:ko02040]	42
Transcription machinery [BR:ko03021]	26
NOD-like receptor signaling pathway [PATH:ko04621]	3
Shigellosis [PATH:ko05131]	1
Legionellosis [PATH:ko05134]	5
Bacterial secretion system [PATH:ko03070]	29
Protein kinases [BR:ko01001]	38
Two-component system [BR:ko02022]	62
Ribosome [PATH:ko03010]	53
Ribosome [BR:ko03011]	53
RNA polymerase [PATH:ko03020]	4
Protein export [PATH:ko03060]	16
Transport	9
Cytoskeleton proteins [BR:ko04812]	8
Antimicrobial resistance genes [BR:ko01504]	23
Replication and repair	22
Lipoic acid metabolism [PATH:ko00785]	2
Primary immunodeficiency [PATH:ko05340]	1
Unclassified viral proteins	2
Ribosome biogenesis in eukaryotes [PATH:ko03008]	2
Proteoglycans in cancer [PATH:ko05205]	1
Bacterial toxins [BR:ko02042]	5
Transcription	5
MAPK signaling pathway - yeast [PATH:ko04011]	1
FoxO signaling pathway [PATH:ko04068]	2
Longevity regulating pathway [PATH:ko04211]	2
Signaling proteins	13
Biosynthesis of various secondary metabolites - part 3 [PATH:ko00997]	4
Secondary metabolism	5
Lipid and atherosclerosis [PATH:ko05417]	3
Type I diabetes mellitus [PATH:ko04940]	1
Protein processing in endoplasmic reticulum [PATH:ko04141]	3
PI3K-Akt signaling pathway [PATH:ko04151]	1
Antigen processing and presentation [PATH:ko04612]	1
Th17 cell differentiation [PATH:ko04659]	1
IL-17 signaling pathway [PATH:ko04657]	1
Estrogen signaling pathway [PATH:ko04915]	1
Progesterone-mediated oocyte maturation [PATH:ko04914]	1
Prostate cancer [PATH:ko05215]	1
Proteasome [BR:ko03051]	1
MAPK signaling pathway - fly [PATH:ko04013]	1
Ion channels [BR:ko04040]	1
Steroid degradation [PATH:ko00984]	2
Sesquiterpenoid and triterpenoid biosynthesis [PATH:ko00909]	1
Phosphonate and phosphinate metabolism [PATH:ko00440]	2
Cell growth	9
Amino acid metabolism	3
Secondary bile acid biosynthesis [PATH:ko00121]	1
Glycan metabolism	12
Pertussis [PATH:ko05133]	2
Cell motility	3
Glycosphingolipid biosynthesis - globo and isoglobo series [PATH:ko00603]	2
Fatty acid elongation [PATH:ko00062]	2
Translation	2
Lipid metabolism	2
Other types of O-glycan biosynthesis [PATH:ko00514]	1
Various types of N-glycan biosynthesis [PATH:ko00513]	1
p53 signaling pathway [PATH:ko04115]	2
Carotenoid biosynthesis [PATH:ko00906]	2
Ubiquitin system [BR:ko04121]	4
Biosynthesis of unsaturated fatty acids [PATH:ko01040]	5
Primary bile acid biosynthesis [PATH:ko00120]	1
Lysosome [PATH:ko04142]	1
Lipoarabinomannan (LAM) biosynthesis [PATH:ko00571]	2
Bacterial invasion of epithelial cells [PATH:ko05100]	1
Retrograde endocannabinoid signaling [PATH:ko04723]	1
Staphylococcus aureus infection [PATH:ko05150]	1
Adherens junction [PATH:ko04520]	1
Biosynthesis of enediyne antibiotics [PATH:ko01059]	1
Fanconi anemia pathway [PATH:ko03460]	1
Cytochrome P450 [BR:ko00199]	1
Nonribosomal peptide structures [PATH:ko01054]	5
Betalain biosynthesis [PATH:ko00965]	1
Ras signaling pathway [PATH:ko04014]	1
Spinocerebellar ataxia [PATH:ko05017]	1
