	fasta	scaffold	gene_position	start_position	end_position	strandedness	rank	ko_id	kegg_hit	viral_id	viral_hit	viral_RBH	viral_identity	viral_bitScore	viral_eVal	peptidase_id	peptidase_family	peptidase_hit	peptidase_RBH	peptidase_identity	peptidase_bitScore	peptidase_eVal	pfam_hits	vogdb_id	vogdb_hits	vogdb_categories	heme_regulatory_motif_count	is_transposon	amg_flags
QGNH01001127.1_29	QGNH01001127.1	QGNH01001127.1	29	40636	41202	-1	E																				0	False	
QGNH01001127.1_30	QGNH01001127.1	QGNH01001127.1	30	41314	42051	1	E																				0	False	
QGNH01001127.1_31	QGNH01001127.1	QGNH01001127.1	31	42278	43309	1	D			YP_009448216.1	YP_009448216.1 Lyase; related to non-heme alpha ketoglutarate dependent carbocyclase [Orpheovirus IHUMI-LCC2]	False	0.303	127.0	2.659e-30								Phytanoyl-CoA dioxygenase (PhyH) [PF05721.16]	VOG05651	sp|P0DPA0|PAHX_DICDI Putative phytanoyl-CoA dioxygenase; Xh	Xh	0	False	
QGNH01001127.1_32	QGNH01001127.1	QGNH01001127.1	32	43356	46193	1	E																				0	False	
QGNH01001127.1_33	QGNH01001127.1	QGNH01001127.1	33	46280	46843	-1	E																				0	False	
QGNH01001127.1_34	QGNH01001127.1	QGNH01001127.1	34	47150	49129	-1	E																				0	False	
QGNH01001127.1_35	QGNH01001127.1	QGNH01001127.1	35	49359	52337	1	E																				0	False	
QGNH01001127.1_36	QGNH01001127.1	QGNH01001127.1	36	52510	52758	-1	E																				0	False	
QGNH01001127.1_37	QGNH01001127.1	QGNH01001127.1	37	53263	55143	1	D			YP_009448722.1	YP_009448722.1 serine-threonine kinase [Orpheovirus IHUMI-LCC2]	False	0.295	76.0	1.022e-12								Protein kinase domain [PF00069.28]; Protein tyrosine and serine/threonine kinase [PF07714.20]; Kinase-like [PF14531.9]	VOG00098	sp|Q5UQC1|YL232_MIMIV Putative serine/threonine-protein kinase L232; Xh	Xh	0	False	
QGNH01001127.1_38	QGNH01001127.1	QGNH01001127.1	38	55340	56632	1	E																				0	False	
QGNH01001127.1_39	QGNH01001127.1	QGNH01001127.1	39	56825	58066	1	E																				0	False	
QGNH01001127.1_40	QGNH01001127.1	QGNH01001127.1	40	58148	60325	1	E																				0	False	
QGNH01001127.1_41	QGNH01001127.1	QGNH01001127.1	41	60413	61360	1	E																				0	False	
QGNH01001127.1_42	QGNH01001127.1	QGNH01001127.1	42	61495	61851	-1	E																				0	False	
QGNH01001127.1_43	QGNH01001127.1	QGNH01001127.1	43	61848	64568	-1	E																				0	False	
QGNH01001127.1_44	QGNH01001127.1	QGNH01001127.1	44	64601	64849	1	E																				0	False	
QGNH01001127.1_45	QGNH01001127.1	QGNH01001127.1	45	64930	66987	-1	C	K07496	putative transposase	YP_002154624.1	YP_002154624.1 transposase [Feldmannia species virus]	False	0.274	164.0	7.417e-40								Putative transposase DNA-binding domain [PF07282.14]; Helix-turn-helix domain [PF12323.11]	VOG00072	sp|P54992|YSNA_STRPR Putative RNA-guided DNA endonuclease; Xr	Xr	1	False	V
QGNH01001127.1_46	QGNH01001127.1	QGNH01001127.1	46	67420	69960	1	E																				0	False	
QGNH01001127.1_47	QGNH01001127.1	QGNH01001127.1	47	70040	71023	-1	E																				0	False	
QGNH01001127.1_48	QGNH01001127.1	QGNH01001127.1	48	71255	72238	1	E																				0	False	
QGNH01001127.1_49	QGNH01001127.1	QGNH01001127.1	49	72300	74282	-1	D																Multicopper oxidase [PF07731.17]; Multicopper oxidase [PF07732.18]				0	False	MK
QGNH01001127.1_50	QGNH01001127.1	QGNH01001127.1	50	74462	76819	1	E																				0	False	
QGNH01001127.1_51	QGNH01001127.1	QGNH01001127.1	51	76891	77712	-1	E																				0	False	
QGNH01001127.1_52	QGNH01001127.1	QGNH01001127.1	52	77803	78489	1	E																				0	False	
QGNH01001127.1_53	QGNH01001127.1	QGNH01001127.1	53	78829	81612	-1	E																				0	False	
QGNH01001127.1_54	QGNH01001127.1	QGNH01001127.1	54	81778	83856	-1	E																				0	False	
QGNH01001127.1_55	QGNH01001127.1	QGNH01001127.1	55	84046	84618	1	E																				0	False	
QGNH01001127.1_56	QGNH01001127.1	QGNH01001127.1	56	84730	85098	1	E																				0	False	
QGNH01001127.1_57	QGNH01001127.1	QGNH01001127.1	57	85204	85971	-1	E																				0	False	
QGNH01001127.1_58	QGNH01001127.1	QGNH01001127.1	58	86409	89420	-1	E																				0	False	
QGNH01001127.1_59	QGNH01001127.1	QGNH01001127.1	59	89869	91557	1	D																Calcineurin-like phosphoesterase [PF00149.31]				0	False	
QGNH01001127.1_60	QGNH01001127.1	QGNH01001127.1	60	91914	92180	1	E																				0	False	
QGNH01001127.1_61	QGNH01001127.1	QGNH01001127.1	61	92229	92708	-1	C	K00857	thymidine kinase [EC:2.7.1.21]	NP_671596.1	NP_671596.1 EVM078 [Ectromelia virus]	False	0.591	171.0	6.543e-48								Thymidine kinase [PF00265.21]				0	False	
QGNH01001127.1_62	QGNH01001127.1	QGNH01001127.1	62	92915	93733	-1	E																				0	False	
QGNH01001127.1_63	QGNH01001127.1	QGNH01001127.1	63	93914	94693	1	E																				0	False	
QGNH01001127.1_64	QGNH01001127.1	QGNH01001127.1	64	94721	97303	-1	E																				0	False	
QGNH01001127.1_65	QGNH01001127.1	QGNH01001127.1	65	97484	98371	-1	E																				0	False	
QGNH01001127.1_66	QGNH01001127.1	QGNH01001127.1	66	98455	102648	1	C	K03164	DNA topoisomerase II [EC:5.6.2.2]	YP_001427032.1	YP_001427032.1 DNA topoisomerase II [Acanthocystis turfacea chlorella virus 1]	True	0.34	662.0	3.492e-198								DNA gyrase/topoisomerase IV, subunit A [PF00521.23]; C-terminal associated domain of TOPRIM [PF16898.8]; DNA gyrase B [PF00204.28]; Toprim domain [PF01751.25]	VOG01293	sp|P07065|TOP5_BPT4 DNA topoisomerase medium subunit; Xh	Xh	0	False	
QGNH01001127.1_67	QGNH01001127.1	QGNH01001127.1	67	102679	103395	1	E																				0	False	
QGNH01001127.1_68	QGNH01001127.1	QGNH01001127.1	68	103285	104382	-1	E																				1	False	
QGNH01001127.1_69	QGNH01001127.1	QGNH01001127.1	69	104723	104929	-1	E																				0	False	
QGNH01001127.1_70	QGNH01001127.1	QGNH01001127.1	70	104971	106014	-1	D																CHY zinc finger [PF05495.15]; Zinc-ribbon [PF14599.9]; zinc-RING finger domain [PF14634.9]; Ring finger domain [PF13639.9]; Zinc finger, C3HC4 type (RING finger) [PF13923.9]; Zinc finger, C3HC4 type (RING finger) [PF00097.28]	VOG06001	sp|Q96PM5|ZN363_HUMAN RING finger and CHY zinc finger domain-containing protein 1; Xh	Xh	2	False	
QGNH01001127.1_71	QGNH01001127.1	QGNH01001127.1	71	106792	107700	1	E																				0	False	
QGNH01001127.1_72	QGNH01001127.1	QGNH01001127.1	72	107750	115762	1	E																				0	False	
QGNH01001127.1_73	QGNH01001127.1	QGNH01001127.1	73	115877	116965	1	E																				0	False	
QGNH01001127.1_74	QGNH01001127.1	QGNH01001127.1	74	116962	117840	-1	D																Ceramidase [PF05875.15]				0	False	
QGNH01001127.1_75	QGNH01001127.1	QGNH01001127.1	75	118085	118456	1	E																				0	False	
QGNH01001127.1_76	QGNH01001127.1	QGNH01001127.1	76	118458	118868	-1	E																				0	False	
QGNH01001127.1_77	QGNH01001127.1	QGNH01001127.1	77	119036	119641	1	D																Dual specificity phosphatase, catalytic domain [PF00782.23]	VOG00099	sp|A0A7H0DN78|DUSP_MONPV Dual specificity protein phosphatase OPG106; XhXpXs	Xp;Xh;Xs	0	False	V
QGNH01001127.1_78	QGNH01001127.1	QGNH01001127.1	78	119654	119995	-1	E																				0	False	
QGNH01001127.1_79	QGNH01001127.1	QGNH01001127.1	79	120045	121757	1	E																				0	False	
QGNH01001127.1_80	QGNH01001127.1	QGNH01001127.1	80	121748	125983	-1	D																Copper binding proteins, plastocyanin/azurin family [PF00127.23]				0	False	
QGNH01001127.1_81	QGNH01001127.1	QGNH01001127.1	81	126063	126371	1	E																				0	False	
QGNH01001127.1_82	QGNH01001127.1	QGNH01001127.1	82	127097	127717	1	E																				0	False	
QGNH01001127.1_83	QGNH01001127.1	QGNH01001127.1	83	127781	128482	1	E																				0	False	
QGNH01001127.1_84	QGNH01001127.1	QGNH01001127.1	84	128578	129198	1	E																				0	False	
QGNH01001127.1_85	QGNH01001127.1	QGNH01001127.1	85	129201	131186	-1	E																				0	False	
QGNH01001127.1_86	QGNH01001127.1	QGNH01001127.1	86	131438	132049	1	E																				0	False	
QGNH01001127.1_87	QGNH01001127.1	QGNH01001127.1	87	132019	134304	-1	E																				0	False	
QGNH01001127.1_88	QGNH01001127.1	QGNH01001127.1	88	134388	134954	1	E																				0	False	
QGNH01001127.1_89	QGNH01001127.1	QGNH01001127.1	89	134958	135770	-1	E																				0	False	
QGNH01001127.1_90	QGNH01001127.1	QGNH01001127.1	90	136187	136843	1	D																Zinc finger, C3HC4 type (RING finger) [PF13920.9]				1	False	
QGNH01001127.1_91	QGNH01001127.1	QGNH01001127.1	91	136950	137528	1	E																				0	False	
QGNH01001127.1_92	QGNH01001127.1	QGNH01001127.1	92	137584	137784	1	E																				0	False	
QGNH01001127.1_93	QGNH01001127.1	QGNH01001127.1	93	137815	142350	-1	D									MER0147481	I63	MER0147481 - family I63 unassigned peptidase inhibitors (Ciona savignyi) [I63.UPW]#I63#{inhibitor unit: 1063-1159}~source ENSCSAVP00000011085~	False	0.455	85.0	8.907e-15					0	False	P
QGNH01001127.1_94	QGNH01001127.1	QGNH01001127.1	94	142445	142996	-1	E																				0	False	
QGNH01001127.1_95	QGNH01001127.1	QGNH01001127.1	95	143137	148209	-1	D									MER0147469	I63	MER0147469 - family I63 unassigned peptidase inhibitors (Ciona savignyi) [I63.UPW]#I63#{inhibitor unit: 132-228}~source ENSCSAVP00000011084~	False	0.458	85.0	1.023e-14	EGF-like domain [PF00008.30]				0	False	P
QGNH01001127.1_96	QGNH01001127.1	QGNH01001127.1	96	148280	149674	-1	E																				0	False	
QGNH01001127.1_97	QGNH01001127.1	QGNH01001127.1	97	149743	150750	1	D																Sulfotransferase domain [PF00685.30]				0	False	MK
QGNH01001127.1_98	QGNH01001127.1	QGNH01001127.1	98	150774	151280	1	E																				0	False	
QGNH01001127.1_99	QGNH01001127.1	QGNH01001127.1	99	151264	152712	-1	E																				0	False	
QGNH01001127.1_100	QGNH01001127.1	QGNH01001127.1	100	153018	154589	-1	D									MER0085074	A01A	MER0085074 - BACE2 g.p. ({Homo sapiens}) (Monodelphis domestica) [A01.041]#A01A#{peptidase unit: 89-457}~source UPI0000F2CC7E~	False	0.209	95.0	1.416e-18	Eukaryotic aspartyl protease [PF00026.26]				0	False	M
QGNH01001127.1_101	QGNH01001127.1	QGNH01001127.1	101	154643	155761	-1	E																				1	False	
QGNH01001127.1_102	QGNH01001127.1	QGNH01001127.1	102	155908	156087	1	D																Family of unknown function (DUF6496) [PF20106.2]				0	False	
QGNH01001127.1_103	QGNH01001127.1	QGNH01001127.1	103	156186	157301	1	D																RING-variant domain [PF12906.10]	VOG02801	sp|Q9Q8T2|LAP_RFVKA E3 ubiquitin-protein ligase LAP; XhXp	Xp;Xh	1	False	F
QGNH01001127.1_104	QGNH01001127.1	QGNH01001127.1	104	157323	157838	1	D																Ceramidase [PF05875.15]				0	False	F
QGNH01001127.1_105	QGNH01001127.1	QGNH01001127.1	105	157885	158214	1	E																				0	False	F
QGNH01001127.1_106	QGNH01001127.1	QGNH01001127.1	106	158237	158827	-1	E																				0	False	F
QGNH01001127.1_107	QGNH01001127.1	QGNH01001127.1	107	158991	159674	1	E																				0	False	F
QGNH01001127.1_108	QGNH01001127.1	QGNH01001127.1	108	159826	161313	1	D																AMMECR1 [PF01871.20]				0	False	F
