	fasta	scaffold	gene_position	start_position	end_position	strandedness	rank	ko_id	kegg_hit	viral_id	viral_hit	viral_RBH	viral_identity	viral_bitScore	viral_eVal	peptidase_id	peptidase_family	peptidase_hit	peptidase_RBH	peptidase_identity	peptidase_bitScore	peptidase_eVal	pfam_hits	cazy_ids	cazy_hits	cazy_subfam_ec	cazy_best_hit	vogdb_id	vogdb_hits	vogdb_categories	heme_regulatory_motif_count	is_transposon	amg_flags
NC_019403_11	NC_019403	NC_019403	11	6760	6888	1	D			YP_006987774.1	YP_006987774.1 hypothetical protein D860_gp43 [Escherichia phage vB_EcoP_ACG-C91]	False	0.942	85.0	1.238e-20								Bacteriophage 1.1 Protein [PF08200.14]								0	False	
NC_019403_12	NC_019403	NC_019403	12	6892	8880	1	D			YP_006987775.1	YP_006987775.1 DNA primase/helicase [Escherichia phage vB_EcoP_ACG-C91]	True	0.991	1386.0	0.0								DnaB-like helicase C terminal domain [PF03796.18]					VOG04360	sp|P04530|HELIC_BPT4 DnaB-like replicative helicase; XhXr	Xr;Xh	0	False	V
NC_019403_13	NC_019403	NC_019403	13	8880	9041	1	E			YP_006987776.1	YP_006987776.1 hypothetical protein D860_gp41 [Escherichia phage vB_EcoP_ACG-C91]	False	0.872	98.0	6.194e-25													VOG11755	REFSEQ hypothetical protein; Xu	Xu	0	False	
NC_019403_14	NC_019403	NC_019403	14	9114	9836	1	E			YP_006987777.1	YP_006987777.1 hypothetical protein D860_gp40 [Escherichia phage vB_EcoP_ACG-C91]	True	0.973	494.0	1.855e-158													VOG00603	REFSEQ hypothetical protein; Xu	Xu	0	False	
NC_019403_15	NC_019403	NC_019403	15	9847	10065	1	E			YP_006987778.1	YP_006987778.1 hypothetical protein D860_gp39 [Escherichia phage vB_EcoP_ACG-C91]	False	1.0	157.0	5.082e-45													VOG11762	REFSEQ hypothetical protein; Xu	Xu	0	False	
NC_019403_16	NC_019403	NC_019403	16	10055	10264	1	E			YP_006987779.1	YP_006987779.1 hypothetical protein D860_gp38 [Escherichia phage vB_EcoP_ACG-C91]	False	0.961	142.0	1.006e-39													VOG11756	REFSEQ hypothetical protein; Xu	Xu	0	False	
NC_019403_17	NC_019403	NC_019403	17	10322	10429	1	E																								0	False	
NC_019403_18	NC_019403	NC_019403	18	10416	12962	1	D			YP_006987780.1	YP_006987780.1 DNA polymerase [Escherichia phage vB_EcoP_ACG-C91]	True	1.0	1807.0	0.0								DNA polymerase family A [PF00476.23]					VOG00075	sp|O64235|DPOL_BPMD2 DNA polymerase; XhXr	Xr;Xh	0	False	V
NC_019403_19	NC_019403	NC_019403	19	13078	13176	1	E			YP_009789146.1	YP_009789146.1 hypothetical protein HOR60_gp27 [Escherichia phage vB_EcoP_K]	False	1.0	71.0	9.249e-16													VOG01681	REFSEQ hypothetical protein; Xu	Xu	0	False	
NC_019403_20	NC_019403	NC_019403	20	13332	13709	1	E			YP_006987782.1	YP_006987782.1 polysaccharide chain length determinant protein [Escherichia phage vB_EcoP_ACG-C91]	False	0.894	235.0	6.100000000000001e-71													VOG11758	REFSEQ polysaccharide chain length determinant protein; Xu	Xu	0	False	
NC_019403_21	NC_019403	NC_019403	21	13719	14015	1	E			YP_006987783.1	YP_006987783.1 hypothetical protein D860_gp34 [Escherichia phage vB_EcoP_ACG-C91]	False	0.967	202.0	5.541999999999999e-60													VOG02714	REFSEQ hypothetical protein; Xu	Xu	0	False	
NC_019403_22	NC_019403	NC_019403	22	14093	14899	1	E			YP_006987784.1	YP_006987784.1 hypothetical protein D860_gp01 [Escherichia phage vB_EcoP_ACG-C91]	True	0.96	543.0	5.326e-175													VOG03457	REFSEQ hypothetical protein; Xu	Xu	0	False	
NC_019403_23	NC_019403	NC_019403	23	14909	15127	1	E			YP_006987785.1	YP_006987785.1 hypothetical protein D860_gp55 [Escherichia phage vB_EcoP_ACG-C91]	False	1.0	160.0	7.608e-46													VOG02714	REFSEQ hypothetical protein; Xu	Xu	0	False	
NC_019403_24	NC_019403	NC_019403	24	15233	15604	1	E			YP_006987786.1	YP_006987786.1 hypothetical protein D860_gp33 [Escherichia phage vB_EcoP_ACG-C91]	False	0.898	233.0	3.687e-70													VOG11759	REFSEQ hypothetical protein; Xu	Xu	0	False	
NC_019403_25	NC_019403	NC_019403	25	15722	15994	1	E			YP_424996.1	YP_424996.1 DNA repair protein [Escherichia phage K1E]	False	0.971	186.0	8.473e-55													VOG18160	REFSEQ DNA repair protein; Xu	Xu	0	False	
NC_019403_26	NC_019403	NC_019403	26	15937	16932	1	E			YP_006987787.1	YP_006987787.1 exonuclease [Escherichia phage vB_EcoP_ACG-C91]	True	1.0	704.0	1.455e-229													VOG07202	sp|P13319|RNH_BPT4 Ribonuclease H; Xr	Xr	0	False	V
NC_019403_27	NC_019403	NC_019403	27	16917	17330	1	D			YP_424998.1	YP_424998.1 endonuclease VII [Escherichia phage K1E]	False	0.967	281.0	9.751e-87								Recombination endonuclease VII [PF02945.18]					VOG00650	sp|O64250|VG59_BPMD2 Gene 59 protein; Xu	Xu	0	False	
NC_019403_28	NC_019403	NC_019403	28	17323	18330	1	E			YP_006987789.1	YP_006987789.1 metallo-phosphoesterase [Escherichia phage vB_EcoP_ACG-C91]	True	1.0	711.0	8.275e-232													VOG01525	sp|O64245|VG54_BPMD2 Gene 54 protein; Xu	Xu	0	False	
NC_019403_29	NC_019403	NC_019403	29	18399	18869	1	D			YP_006987790.1	YP_006987790.1 nucleotide kinase [Escherichia phage vB_EcoP_ACG-C91]	False	1.0	332.0	3.658e-104								Protein of unknwon function (DUF3310) [PF11753.11]					VOG02039	REFSEQ nucleotide kinase; Xu	Xu	0	False	
NC_019403_30	NC_019403	NC_019403	30	18978	19925	1	D			YP_009795403.1	YP_009795403.1 DNA ligase [Escherichia phage mutPK1A2]	True	0.995	664.0	4.575e-216								DNA ligase OB-like domain [PF14743.9]; ATP dependent DNA ligase domain [PF01068.24]					VOG00242	sp|P00970|DNLI_BPT4 DNA ligase; XhXr	Xr;Xh	0	False	V
NC_019403_31	NC_019403	NC_019403	31	19897	20112	1	E			YP_006987792.1	YP_006987792.1 hypothetical protein D860_gp27 [Escherichia phage vB_EcoP_ACG-C91]	False	0.925	140.0	5.422e-39													VOG06330	REFSEQ hypothetical protein; Xu	Xu	0	False	
NC_019403_32	NC_019403	NC_019403	32	20075	20245	1	E			YP_009788960.1	YP_009788960.1 hypothetical protein HOR57_gp03 [Escherichia phage vB_EcoP_B]	False	0.933	112.0	1.495e-29													VOG11760	REFSEQ hypothetical protein; Xu	Xu	0	False	
NC_019403_33	NC_019403	NC_019403	33	20242	20703	1	D			YP_006987794.1	YP_006987794.1 acetyltransferase [Escherichia phage vB_EcoP_ACG-C91]	False	0.991	322.0	1.16e-100								Acetyltransferase (GNAT) domain [PF13420.10]; Acetyltransferase (GNAT) family [PF00583.28]; Acetyltransferase (GNAT) domain [PF13673.10]; Acetyltransferase (GNAT) domain [PF13508.10]					VOG00089	sp|A0A0S0MX59|AT_BPPAM 5-NmdU N-acetyltransferase; XhXp	Xh;Xp	0	False	
NC_019403_34	NC_019403	NC_019403	34	20713	20922	1	E			YP_006987795.1	YP_006987795.1 hypothetical protein D860_gp24 [Escherichia phage vB_EcoP_ACG-C91]	False	0.898	132.0	3.794e-36													VOG11761	REFSEQ hypothetical protein; Xu	Xu	0	False	
NC_019403_35	NC_019403	NC_019403	35	20924	22474	1	D			YP_006987796.1	YP_006987796.1 head-tail adaptor [Escherichia phage vB_EcoP_ACG-C91]	True	0.951	1033.0	0.0								Bacteriophage head to tail connecting protein [PF12236.11]					VOG00516	sp|P03728|PORTL_BPT7 Portal protein; XpXrXs	Xs;Xr;Xp	0	False	V
NC_019403_36	NC_019403	NC_019403	36	22474	23394	1	E			YP_006987797.1	YP_006987797.1 head scaffolding protein [Escherichia phage vB_EcoP_ACG-C91]	True	0.908	582.0	8.861999999999999e-188													VOG00327	sp|P20324|SCAF_BPT3 Capsid assembly scaffolding protein; Xs	Xs	0	False	V
NC_019403_37	NC_019403	NC_019403	37	23471	24676	1	E			YP_006987798.1	YP_006987798.1 major capsid protein [Escherichia phage vB_EcoP_ACG-C91]	True	0.93	783.0	1.6449999999999998e-255													VOG00529	sp|P19727|CAPSB_BPT7 Minor capsid protein; XrXs	Xs;Xr	0	False	V
NC_019403_38	NC_019403	NC_019403	38	24731	25468	1	D			YP_006987799.1	YP_006987799.1 tail protein [Escherichia phage vB_EcoP_ACG-C91]	True	0.981	509.0	1.4700000000000002e-163								Tail tubular protein [PF17212.6]								0	False	
NC_019403_39	NC_019403	NC_019403	39	25468	27870	1	E			YP_006987800.1	YP_006987800.1 putative tail tubular B protein [Escherichia phage vB_EcoP_ACG-C91]	True	0.98	1654.0	0.0													VOG02059	sp|P03747|TUBE2_BPT7 Tail tubular protein gp12; XpXrXs	Xs;Xr;Xp	0	False	V
NC_019403_40	NC_019403	NC_019403	40	27870	28598	1	E			YP_006987801.1	YP_006987801.1 internal virion protein [Escherichia phage vB_EcoP_ACG-C91]	True	0.848	426.0	5.292e-135													VOG00167	sp|P03724|GP14_BPT7 Internal virion protein gp14; XpXrXs	Xs;Xr;Xp	0	False	V
NC_019403_41	NC_019403	NC_019403	41	28598	31546	1	D			YP_006987802.1	YP_006987802.1 lysozyme domain-containing protein [Escherichia phage vB_EcoP_ACG-C91]	True	0.948	1956.0	0.0								Phage lysozyme [PF00959.22]					VOG00887	sp|Q7Y5N4|EXLYS_BPSP6 Peptidoglycan hydrolase gp36; XhXpXrXs	Xs;Xr;Xh;Xp	0	False	V
NC_019403_42	NC_019403	NC_019403	42	31611	34796	1	E			YP_006987803.1	YP_006987803.1 putative internal virion protein [Escherichia phage vB_EcoP_ACG-C91]	True	0.932	2071.0	0.0													VOG00094	sp|P03726|EXLYS_BPT7 Peptidoglycan transglycosylase gp16; XhXpXrXs	Xs;Xr;Xh;Xp	0	False	V
NC_019403_43	NC_019403	NC_019403	43	34796	35758	1	D			YP_006987804.1	YP_006987804.1 tail fiber protein [Escherichia phage vB_EcoP_ACG-C91]	True	0.978	662.0	5.257999999999998e-215								Phage T7 tail fibre protein [PF03906.17]					VOG29093	REFSEQ hypothetical protein; Xu	Xu	0	False	
NC_019403_44	NC_019403	NC_019403	44	35770	35994	1	D			YP_006987805.1	YP_006987805.1 holin [Escherichia phage vB_EcoP_ACG-C91]	False	0.969	153.0	1.332e-43								Phage holin T7 family, holin superfamily II [PF10746.12]					VOG01358	sp|P10307|HOLIN_BPT3 Holin; XhXp	Xh;Xp	0	False	
NC_019403_45	NC_019403	NC_019403	45	35958	36344	1	D			YP_006987806.1	YP_006987806.1 HNH endonuclease [Escherichia phage vB_EcoP_ACG-C91]	False	0.987	269.0	1.126e-82								HNH endonuclease [PF13392.9]					VOG31817	REFSEQ HNH endonuclease; Xu	Xu	0	False	
NC_019403_46	NC_019403	NC_019403	46	36385	36684	1	E			YP_006987807.1	YP_006987807.1 terminase small subunit [Escherichia phage vB_EcoP_ACG-C91]	False	0.945	199.0	7.300999999999999e-59													VOG00438	sp|P03693|TERS_BPT7 Terminase, small subunit gp18; Xr	Xr	0	False	V
NC_019403_47	NC_019403	NC_019403	47	36684	38582	1	E			YP_006987808.1	YP_006987808.1 terminase large subunit [Escherichia phage vB_EcoP_ACG-C91]	True	0.964	1284.0	0.0													VOG00331	sp|P10310|TERL_BPT3 Terminase, large subunit; XhXr	Xr;Xh	0	False	V
NC_019403_48	NC_019403	NC_019403	48	38739	39017	1	E			YP_006987809.1	YP_006987809.1 acetyl-CoA acetyltransferase [Escherichia phage vB_EcoP_ACG-C91]	False	0.953	186.0	9.352e-55																0	False	F
NC_019403_49	NC_019403	NC_019403	49	39030	39347	1	E			YP_006987810.1	YP_006987810.1 acetyl-CoA acetyltransferase [Escherichia phage vB_EcoP_ACG-C91]	False	0.954	213.0	1.119e-63																0	False	F
NC_019403_50	NC_019403	NC_019403	50	39340	39684	1	C	K08640	zinc D-Ala-D-Ala carboxypeptidase [EC:3.4.17.14]	YP_006987811.1	YP_006987811.1 endolysin [Escherichia phage vB_EcoP_ACG-C91]	False	1.0	252.0	3.287e-77	MER0180999	M15A	MER0180999 - subfamily M15A non-peptidase homologues () [M15.UNA]#M15A#{peptidase unit: 27-105}~source YP_425023~	False	0.988	167.0	2.676e-47	Peptidase M15 [PF08291.14]; Bacterial protein of unknown function (DUF882) [PF05951.16]					VOG02154	REFSEQ endolysin; Xu	Xu	0	False	PF
NC_019403_51	NC_019403	NC_019403	51	39793	39942	1	E			YP_006987813.1	YP_006987813.1 holin [Escherichia phage vB_EcoP_ACG-C91]	False	0.911	96.0	4.642e-24													VOG11764	REFSEQ holin; Xu	Xu	0	False	F
NC_019403_52	NC_019403	NC_019403	52	40020	40229	1	E			YP_425025.1	YP_425025.1 Rz-like spanin [Escherichia phage K1E]	False	0.883	129.0	2.539e-35													VOG02281	REFSEQ Rz-like spanin; Xu	Xu	0	False	F
NC_019403_53	NC_019403	NC_019403	53	40362	40697	1	E			YP_006987815.1	YP_006987815.1 hypothetical protein D860_gp04 [Escherichia phage vB_EcoP_ACG-C91]	False	0.942	222.0	1.433e-66													VOG11765	REFSEQ hypothetical protein; Xu	Xu	0	False	F
NC_019403_54	NC_019403	NC_019403	54	40764	43199	1	D			YP_006987816.1	YP_006987816.1 tail spike protein [Escherichia phage vB_EcoP_ACG-C91]	True	0.995	1707.0	0.0	MER0183317	S74	MER0183317 - Bacillus subtilis phage GA-1 neck appendage CIMCD self-cleaving protein (Pseudomonas putida) [S74.002]#S74#{peptidase unit: 682-755}~source ABY97664~	False	0.456	63.0	1.505e-08	Catalytic beta propeller domain of bacteriophage endosialidase [PF12217.11]; Catalytic domain of bacteriophage endosialidase [PF12219.11]; Beta barrel domain of bacteriophage endosialidase [PF12195.11]; N terminal extension of bacteriophage endosialidase [PF12218.11]	GH58	GH58 endo-N-acetylneuraminidase or endo-sialidase (EC 3.2.1.129)	3.2.1.129	GH58.hmm	VOG00398	sp|Q04830|FIBER_BPK1F Tail spike protein; XhXpXs	Xs;Xh;Xp	0	False	VPF
NC_019403_55	NC_019403	NC_019403	55	43177	43326	1	E			YP_006987817.1	YP_006987817.1 hypothetical protein D860_gp02 [Escherichia phage vB_EcoP_ACG-C91]	False	0.869	91.0	2.097e-22													VOG03878	REFSEQ hypothetical protein; Xu	Xu	0	False	F
