	fasta	scaffold	gene_position	start_position	end_position	strandedness	rank	ko_id	kegg_hit	viral_id	viral_hit	viral_RBH	viral_identity	viral_bitScore	viral_eVal	peptidase_id	peptidase_family	peptidase_hit	peptidase_RBH	peptidase_identity	peptidase_bitScore	peptidase_eVal	pfam_hits	vogdb_id	vogdb_hits	vogdb_categories	heme_regulatory_motif_count	is_transposon	amg_flags
QGNH01000472.1_26	QGNH01000472.1	QGNH01000472.1	26	14432	14932	1	C	K01159	crossover junction endodeoxyribonuclease RuvC [EC:3.1.21.10]	YP_009594460.1	YP_009594460.1 RuvC-like Holliday junction resolvase [Pseudomonas phage SM1]	False	0.343	87.0	1.08e-18								Crossover junction endodeoxyribonuclease RuvC [PF02075.20]	VOG00053	sp|P13004|YLYS_BPPHV Uncharacterized protein near lysin gene (Fragment); Xu	Xu	0	False	
QGNH01000472.1_27	QGNH01000472.1	QGNH01000472.1	27	14974	15165	1	E																				0	False	
QGNH01000472.1_28	QGNH01000472.1	QGNH01000472.1	28	15162	15563	1	D			YP_009799728.1	YP_009799728.1 endonuclease VII [Ralstonia phage RsoP1EGY]	False	0.414	100.0	5.176e-24								Recombination endonuclease VII [PF02945.18]	VOG29692	REFSEQ hypothetical protein; Xu	Xu	1	False	
QGNH01000472.1_29	QGNH01000472.1	QGNH01000472.1	29	15560	16927	1	C	K00558	DNA (cytosine-5)-methyltransferase 1 [EC:2.1.1.37]	YP_010755739.1	YP_010755739.1 methyltransferase [Streptomyces phage TurkishDelight]	True	0.514	388.0	1.129e-117								C-5 cytosine-specific DNA methylase [PF00145.20]	VOG00281	sp|P34877|MTSA_LACLC Type II methyltransferase M1.ScrFI; XhXp	Xp;Xh	0	False	M
QGNH01000472.1_30	QGNH01000472.1	QGNH01000472.1	30	17250	18644	1	C	K01953	asparagine synthase (glutamine-hydrolysing) [EC:6.3.5.4]	YP_010755740.1	YP_010755740.1 glutamine amidotransferase domain [Streptomyces phage TurkishDelight]	True	0.492	409.0	5.329999999999999e-125	MER0153122	C44	MER0153122 - amidophosphoribosyltransferase precursor (Methylobacterium nodulans) [C44.001]#C44#{peptidase unit: 2-277}~source ACL61735~	False	0.388	192.0	1.928e-50	Asparagine synthase [PF00733.24]; Glutamine amidotransferase domain [PF13537.9]; Glutamine amidotransferase domain [PF13522.9]	VOG02638	sp|P19891|ASNS_CRIGR Asparagine synthetase [glutamine-hydrolyzing]; Xh	Xh	0	False	MKP
QGNH01000472.1_31	QGNH01000472.1	QGNH01000472.1	31	18684	19409	1	C	K15256	tRNA (cmo5U34)-methyltransferase [EC:2.1.1.-]	YP_009789422.1	YP_009789422.1 tRNA methyltransferase [Erwinia phage vB_EamM_Yoloswag]	False	0.419	184.0	5.974e-51								Methyltransferase domain [PF13649.9]; Methyltransferase domain [PF13847.9]; Methyltransferase domain [PF08242.15]; Methyltransferase domain [PF08241.15]; Methyltransferase small domain [PF05175.17]; ubiE/COQ5 methyltransferase family [PF01209.21]	VOG04894	sp|A8EVV4|CMOA_ALIB4 Carboxy-S-adenosyl-L-methionine synthase; Xh	Xh	0	False	
QGNH01000472.1_32	QGNH01000472.1	QGNH01000472.1	32	19465	19821	1	D			YP_009815369.1	YP_009815369.1 nucleoside 2-deoxyribosyltransferase [Arthrobacter phage DrManhattan]	False	0.407	81.0	1.989e-17								Domain of unknown function (DUF4406) [PF14359.9]	VOG17628	REFSEQ hydrolase; Xu	Xu	0	False	
QGNH01000472.1_33	QGNH01000472.1	QGNH01000472.1	33	19824	20186	1	E																				0	False	
QGNH01000472.1_34	QGNH01000472.1	QGNH01000472.1	34	20188	20742	1	E																				0	False	
QGNH01000472.1_35	QGNH01000472.1	QGNH01000472.1	35	20747	21832	1	C	K02338	DNA polymerase III subunit beta [EC:2.7.7.7]	YP_010656366.1	YP_010656366.1 DNA polymerase III beta subunit [Arthrobacter phage Faja]	False	0.277	145.0	4.588e-36								DNA polymerase III beta subunit, N-terminal domain [PF00712.22]; DNA polymerase III beta subunit, C-terminal domain [PF02768.18]; DNA polymerase III beta subunit, central domain [PF02767.19]	VOG00520	sp|Q9L7L6|DPO3B_MYCPA Beta sliding clamp; XhXr	Xr;Xh	0	False	V
QGNH01000472.1_36	QGNH01000472.1	QGNH01000472.1	36	21835	22215	1	E																				0	False	
QGNH01000472.1_37	QGNH01000472.1	QGNH01000472.1	37	22212	22451	1	E																				0	False	
QGNH01000472.1_38	QGNH01000472.1	QGNH01000472.1	38	22445	22927	1	D																LytTr DNA-binding domain [PF04397.18]				0	False	
QGNH01000472.1_39	QGNH01000472.1	QGNH01000472.1	39	22942	23253	1	E			YP_009274275.1	YP_009274275.1 pyrophosphatase [Gordonia phage Orchid]	False	0.54	88.0	3.5580000000000004e-20									VOG01359	REFSEQ pyrophosphatase; Xu	Xu	0	False	
QGNH01000472.1_40	QGNH01000472.1	QGNH01000472.1	40	23250	24155	1	D			YP_009361573.1	YP_009361573.1 RNA ligase [Pacmanvirus A23]	False	0.289	119.0	4.226e-28								RNA ligase [PF09414.13]				0	False	
QGNH01000472.1_41	QGNH01000472.1	QGNH01000472.1	41	24152	24520	1	E																				0	False	
QGNH01000472.1_42	QGNH01000472.1	QGNH01000472.1	42	24510	24824	1	E																				0	False	
QGNH01000472.1_43	QGNH01000472.1	QGNH01000472.1	43	24811	25143	1	E																				0	False	
QGNH01000472.1_44	QGNH01000472.1	QGNH01000472.1	44	25140	25532	1	C	K03111	single-strand DNA-binding protein	YP_009807314.1	YP_009807314.1 single-stranded DNA-binding protein [Eggerthella phage PMBT5]	False	0.554	141.0	3.449e-38								Single-strand binding protein family [PF00436.28]	VOG00906	sp|O21902|SSB_BPLSK SSB protein; Xh	Xh	0	False	
QGNH01000472.1_45	QGNH01000472.1	QGNH01000472.1	45	25711	25926	1	E																				0	False	
QGNH01000472.1_46	QGNH01000472.1	QGNH01000472.1	46	26008	26145	1	E																				0	False	
QGNH01000472.1_47	QGNH01000472.1	QGNH01000472.1	47	26135	26350	1	E																				0	False	
QGNH01000472.1_48	QGNH01000472.1	QGNH01000472.1	48	26601	27089	1	E																				0	False	
QGNH01000472.1_49	QGNH01000472.1	QGNH01000472.1	49	27089	27595	1	E																				0	False	
QGNH01000472.1_50	QGNH01000472.1	QGNH01000472.1	50	27761	27931	1	E																				0	False	
QGNH01000472.1_51	QGNH01000472.1	QGNH01000472.1	51	27936	28358	1	E																				0	False	
QGNH01000472.1_52	QGNH01000472.1	QGNH01000472.1	52	28368	28895	1	D																Family of unknown function (DUF5681) [PF18932.3]				0	False	
QGNH01000472.1_53	QGNH01000472.1	QGNH01000472.1	53	28864	29040	1	E																				0	False	
QGNH01000472.1_54	QGNH01000472.1	QGNH01000472.1	54	29072	29287	1	E																				0	False	
QGNH01000472.1_55	QGNH01000472.1	QGNH01000472.1	55	29268	29936	1	D			YP_009147578.1	YP_009147578.1 hypothetical protein NW77_066 [Erwinia phage phiEa2809]	False	0.358	64.0	1.543e-10								DNA repair protein MmcB-like [PF06319.15]	VOG00671	REFSEQ hypothetical protein; Xu	Xu	0	False	
QGNH01000472.1_56	QGNH01000472.1	QGNH01000472.1	56	29933	30157	1	E																				0	False	
QGNH01000472.1_57	QGNH01000472.1	QGNH01000472.1	57	30161	30496	1	E																				0	False	
QGNH01000472.1_58	QGNH01000472.1	QGNH01000472.1	58	30604	30876	1	E																				0	False	
QGNH01000472.1_59	QGNH01000472.1	QGNH01000472.1	59	30833	32434	1	D			YP_007007737.1	YP_007007737.1 terminase large subunit [Aeromonas phage vB_AsaM-56]	False	0.346	273.0	4.685e-77								Terminase RNaseH-like domain [PF17289.5]	VOG00331	sp|P10310|TERL_BPT3 Terminase, large subunit; XhXr	Xr;Xh	0	False	V
QGNH01000472.1_60	QGNH01000472.1	QGNH01000472.1	60	32565	33353	1	E																				0	False	
QGNH01000472.1_61	QGNH01000472.1	QGNH01000472.1	61	33366	33674	1	E			YP_009037215.1	YP_009037215.1 hypothetical protein GJ22_gp127 [Nitrincola phage 1M3-16]	False	0.387	63.0	2.133e-11												0	False	
QGNH01000472.1_62	QGNH01000472.1	QGNH01000472.1	62	33768	34640	1	D			YP_004894457.1	YP_004894457.1 peptidase [Megavirus chiliensis]	False	0.393	143.0	2.162e-36	MER0704475	C01A	MER0704475 - subfamily C1A unassigned peptidases (Caballeronia jiangsuensis) [C01.UPA]#C01A#{peptidase unit: 36-237}~source A0A038H7P3~	False	0.48	186.0	1.042e-50	Papain family cysteine protease [PF00112.26]				0	False	P
QGNH01000472.1_63	QGNH01000472.1	QGNH01000472.1	63	35036	37024	1	D																Protein of unknown function (DUF935) [PF06074.15]	VOG00562	sp|P44225|VG29_HAEIN Mu-like prophage FluMu protein gp29; Xu	Xu	0	False	
QGNH01000472.1_64	QGNH01000472.1	QGNH01000472.1	64	37085	37417	1	E																				0	False	
QGNH01000472.1_65	QGNH01000472.1	QGNH01000472.1	65	37414	37752	1	E																				0	False	
QGNH01000472.1_66	QGNH01000472.1	QGNH01000472.1	66	37730	38017	1	E																				0	False	
QGNH01000472.1_67	QGNH01000472.1	QGNH01000472.1	67	38504	38782	1	E																				0	False	
QGNH01000472.1_68	QGNH01000472.1	QGNH01000472.1	68	38779	39003	1	E																				0	False	
QGNH01000472.1_69	QGNH01000472.1	QGNH01000472.1	69	39009	39206	1	E																				0	False	
QGNH01000472.1_70	QGNH01000472.1	QGNH01000472.1	70	39212	39400	1	E																				0	False	
QGNH01000472.1_71	QGNH01000472.1	QGNH01000472.1	71	39397	39633	1	E																				0	False	
QGNH01000472.1_72	QGNH01000472.1	QGNH01000472.1	72	39715	41055	1	E																	VOG02246	sp|O31948|YONJ_BACSU SPbeta prophage-derived uncharacterized protein YonJ; Xu	Xu	0	False	
QGNH01000472.1_73	QGNH01000472.1	QGNH01000472.1	73	41048	41308	1	E																				0	False	
QGNH01000472.1_74	QGNH01000472.1	QGNH01000472.1	74	41305	41496	1	E																				0	False	
QGNH01000472.1_75	QGNH01000472.1	QGNH01000472.1	75	41493	41912	1	E																				0	False	
QGNH01000472.1_76	QGNH01000472.1	QGNH01000472.1	76	41909	42010	1	E																				0	False	
QGNH01000472.1_77	QGNH01000472.1	QGNH01000472.1	77	42319	42609	1	E																				0	False	
QGNH01000472.1_78	QGNH01000472.1	QGNH01000472.1	78	42613	42774	1	E																				0	False	
QGNH01000472.1_79	QGNH01000472.1	QGNH01000472.1	79	42844	44013	1	E																				0	False	
QGNH01000472.1_80	QGNH01000472.1	QGNH01000472.1	80	44029	45432	1	D																Mu-like prophage I protein [PF10123.12]				0	False	
QGNH01000472.1_81	QGNH01000472.1	QGNH01000472.1	81	45461	45910	1	E																				0	False	
QGNH01000472.1_82	QGNH01000472.1	QGNH01000472.1	82	45938	46882	1	D			YP_009797329.1	YP_009797329.1 major head protein [Faecalibacterium phage FP_Mushu]	False	0.329	156.0	1.661e-40								Mu-like prophage major head subunit gpT [PF10124.12]	VOG04241	sp|Q9T1W1|CAPSD_BPMU Major capsid protein; XhXs	Xs;Xh	0	False	V
QGNH01000472.1_83	QGNH01000472.1	QGNH01000472.1	83	46937	47659	1	E																				0	False	
QGNH01000472.1_84	QGNH01000472.1	QGNH01000472.1	84	47728	48099	1	E																				0	False	
QGNH01000472.1_85	QGNH01000472.1	QGNH01000472.1	85	48115	48600	1	E																				0	False	
QGNH01000472.1_86	QGNH01000472.1	QGNH01000472.1	86	48675	49079	1	E																				0	False	
QGNH01000472.1_87	QGNH01000472.1	QGNH01000472.1	87	49106	50977	1	D																Concanavalin A-like lectin/glucanases superfamily [PF13385.9]; Domain of unknown function (DUF2341) [PF10102.12]				0	False	MK
QGNH01000472.1_88	QGNH01000472.1	QGNH01000472.1	88	50983	51813	1	E																				0	False	
QGNH01000472.1_89	QGNH01000472.1	QGNH01000472.1	89	51846	52310	1	D			YP_009881688.1	YP_009881688.1 tail completion or Neck1 protein [Arthrobacter phage KBurrousTX]	False	0.325	66.0	5.935e-12								Phage virion morphogenesis family [PF05069.16]	VOG00556	sp|P36934|VPS_BPP2 Tail completion protein S; Xu	Xu	0	False	
QGNH01000472.1_90	QGNH01000472.1	QGNH01000472.1	90	52315	52818	1	E																				0	False	
QGNH01000472.1_91	QGNH01000472.1	QGNH01000472.1	91	52842	53741	1	E																				0	False	
QGNH01000472.1_92	QGNH01000472.1	QGNH01000472.1	92	53840	54403	1	E																				0	False	
QGNH01000472.1_93	QGNH01000472.1	QGNH01000472.1	93	54415	54570	1	E																				0	False	
QGNH01000472.1_94	QGNH01000472.1	QGNH01000472.1	94	54576	56435	1	E																				0	False	F
QGNH01000472.1_95	QGNH01000472.1	QGNH01000472.1	95	56439	58238	1	D																Carbohydrate binding domain [PF02018.20]				0	False	F
QGNH01000472.1_96	QGNH01000472.1	QGNH01000472.1	96	58241	60196	1	E																				0	False	F
QGNH01000472.1_97	QGNH01000472.1	QGNH01000472.1	97	60207	60512	1	E																				0	False	F
QGNH01000472.1_98	QGNH01000472.1	QGNH01000472.1	98	60509	60796	1	E																				0	False	F
