	fasta	scaffold	gene_position	start_position	end_position	strandedness	rank	ko_id	kegg_hit	peptidase_id	peptidase_family	peptidase_hit	peptidase_RBH	peptidase_bitScore	peptidase_eVal	peptidase_identity	pfam_hits	heme_regulatory_motif_count
NC_028796_NC_028796_35	NC_028796	NC_028796	35	29517	29735	1	E											0
NC_028796_NC_028796_36	NC_028796	NC_028796	36	29732	29965	1	E											0
NC_028796_NC_028796_37	NC_028796	NC_028796	37	29962	30771	1	C	K07741	anti-repressor protein								BRO family, N-terminal domain [PF02498.20]; Phage antirepressor protein KilAC domain [PF03374.17]	0
NC_028796_NC_028796_38	NC_028796	NC_028796	38	30764	31069	1	E											0
NC_028796_NC_028796_39	NC_028796	NC_028796	39	31066	31365	1	E											0
NC_028796_NC_028796_40	NC_028796	NC_028796	40	31362	31964	1	E											0
NC_028796_NC_028796_41	NC_028796	NC_028796	41	32024	32536	1	D										Protein of unknown function (DUF732) [PF05305.17]	0
NC_028796_NC_028796_42	NC_028796	NC_028796	42	32536	32814	1	E											0
NC_028796_NC_028796_43	NC_028796	NC_028796	43	32811	33065	1	E											0
NC_028796_NC_028796_44	NC_028796	NC_028796	44	33062	33409	1	D										Transcription factor WhiB [PF02467.19]	0
NC_028796_NC_028796_45	NC_028796	NC_028796	45	33406	33576	1	E											0
NC_028796_NC_028796_46	NC_028796	NC_028796	46	33576	33728	1	E											0
NC_028796_NC_028796_47	NC_028796	NC_028796	47	33725	34636	1	D										PDDEXK-like domain of unknown function (DUF3799) [PF12684.10]	0
NC_028796_NC_028796_48	NC_028796	NC_028796	48	34633	35622	1	C	K07455	recombination protein RecT								RecT family [PF03837.17]	0
NC_028796_NC_028796_49	NC_028796	NC_028796	49	35619	35900	1	E											0
NC_028796_NC_028796_50	NC_028796	NC_028796	50	35927	36265	1	E											0
NC_028796_NC_028796_51	NC_028796	NC_028796	51	36309	37142	1	D										Uncharacterized conserved protein (DUF2303) [PF10065.12]	0
NC_028796_NC_028796_52	NC_028796	NC_028796	52	37143	37571	1	E											0
NC_028796_NC_028796_53	NC_028796	NC_028796	53	37571	37813	1	E											0
NC_028796_NC_028796_54	NC_028796	NC_028796	54	37816	38028	1	E											0
NC_028796_NC_028796_55	NC_028796	NC_028796	55	38025	39557	1	C	K00558	DNA (cytosine-5)-methyltransferase 1 [EC:2.1.1.37]								C-5 cytosine-specific DNA methylase [PF00145.20]	0
NC_028796_NC_028796_56	NC_028796	NC_028796	56	39554	39796	1	E											0
NC_028796_NC_028796_57	NC_028796	NC_028796	57	39793	40356	1	E											0
NC_028796_NC_028796_58	NC_028796	NC_028796	58	40353	40469	1	E											0
NC_028796_NC_028796_59	NC_028796	NC_028796	59	40466	40795	1	E											0
NC_028796_NC_028796_60	NC_028796	NC_028796	60	40881	41024	1	E											0
NC_028796_NC_028796_61	NC_028796	NC_028796	61	41017	41526	1	E											0
NC_028796_NC_028796_62	NC_028796	NC_028796	62	41528	41740	1	E											0
NC_028796_NC_028796_63	NC_028796	NC_028796	63	41740	42756	1	D										Protein of unknown function (DUF5131) [PF07505.14]	0
NC_028796_NC_028796_64	NC_028796	NC_028796	64	42906	43139	1	E											0
NC_028796_NC_028796_65	NC_028796	NC_028796	65	43136	43282	1	E											0
NC_028796_NC_028796_66	NC_028796	NC_028796	66	43436	43876	1	D										HNH endonuclease [PF13392.9]; Zinc-binding loop region of homing endonuclease [PF05551.14]	0
NC_028796_NC_028796_67	NC_028796	NC_028796	67	43928	44809	1	E											0
NC_028796_NC_028796_68	NC_028796	NC_028796	68	44806	45330	1	E											0
NC_028796_NC_028796_69	NC_028796	NC_028796	69	45327	45608	1	E											0
NC_028796_NC_028796_70	NC_028796	NC_028796	70	45605	46513	1	E											0
NC_028796_NC_028796_71	NC_028796	NC_028796	71	46510	46692	1	E											0
NC_028796_NC_028796_72	NC_028796	NC_028796	72	46893	47105	1	E											0
NC_028796_NC_028796_73	NC_028796	NC_028796	73	47098	47397	1	E											0
NC_028796_NC_028796_74	NC_028796	NC_028796	74	47394	47762	1	E											0
NC_028796_NC_028796_75	NC_028796	NC_028796	75	47749	47997	1	E											0
NC_028796_NC_028796_76	NC_028796	NC_028796	76	47994	48278	1	E											0
NC_028796_NC_028796_77	NC_028796	NC_028796	77	48244	48636	1	E											0
NC_028796_NC_028796_78	NC_028796	NC_028796	78	48633	49082	1	D										AAA domain [PF13671.9]	0
NC_028796_NC_028796_79	NC_028796	NC_028796	79	49076	49201	1	E											0
