Target Name	ID	EC value	E-Value (sequence)	Score (domain)
CP001157.1_4795	COG0056		6.4e-268	884.0
CP001157.1_1809	COG0056		2.5e-209	693.9
CP001157.1_2372	COG0057		1.6e-166	552.5
CP001157.1_508	COG0057		5.1e-151	501.3
CP001157.1_1316	COG0057		1.5e-138	460.1
CP001157.1_4187	COG0058		1.6e-256	850.3
CP001157.1_3888	COG0059		3.1e-172	569.1
CP001157.1_1058	COG0060		0	1253.0
CP001157.1_3107	COG0061		1.6e-123	410.3
CP001157.1_681	COG0063		1.5e-171	568.3
CP001157.1_1133	COG0064		4.1e-281	932.8
CP001157.1_3126	COG0065		1.3e-234	777.8
CP001157.1_879	COG0065		9.2e-212	702.3
CP001157.1_3125	COG0066		6.8e-107	355.2
CP001157.1_878	COG0066		7.7e-80	266.0
CP001157.1_4638	COG0068		1.2e-290	963.0
CP001157.1_2353	COG0069		1.5e-142	473.3
CP001157.1_4143	COG0070		0	2220.9
CP001157.1_2361	COG0071		6.8e-48	160.2
CP001157.1_1849	COG0071		3.7e-44	147.9
CP001157.1_3532	COG0071		4.2e-37	124.8
CP001157.1_3531	COG0071		9e-37	123.7
CP001157.1_3128	COG0071		6e-36	121.2
CP001157.1_1877	COG0072		0	1099.3
CP001157.1_2716	COG0074		4e-163	541.0
CP001157.1_1436	COG0077		4.6e-164	543.9
CP001157.1_1267	COG0078		9.6e-153	507.1
CP001157.1_1437	COG0079		2.9e-145	481.8
CP001157.1_1165	COG0079		1.5e-132	439.8
CP001157.1_3025	COG0079		2.7e-86	287.1
CP001157.1_556	COG0080		1.8e-74	246.0
CP001157.1_557	COG0081		7.4e-112	370.1
CP001157.1_2172	COG0082		1.3e-192	637.4
CP001157.1_1357	COG0084		5.3e-108	357.5
CP001157.1_1092	COG0084		1.2e-90	300.5
CP001157.1_2104	COG0084		1.4e-84	280.6
CP001157.1_560	COG0085		0	1855.1
CP001157.1_561	COG0086		0	2312.5
CP001157.1_567	COG0087		1.1e-103	343.6
CP001157.1_568	COG0088		4.4e-89	295.1
CP001157.1_569	COG0089		2.6e-45	150.8
CP001157.1_570	COG0090		5.4e-136	449.3
CP001157.1_572	COG0091		1.1e-59	198.7
CP001157.1_573	COG0092		3.8e-118	390.8
CP001157.1_577	COG0093		1.9e-62	205.7
CP001157.1_579	COG0094		8.6e-99	326.9
CP001157.1_581	COG0096		1.3e-56	187.0
CP001157.1_582	COG0097		1.1e-82	273.1
CP001157.1_584	COG0098		4.2e-87	288.9
CP001157.1_589	COG0099		1.6e-60	200.1
CP001157.1_590	COG0100		2.7e-65	215.6
CP001157.1_3120	COG0101		3.4e-118	391.6
CP001157.1_1175	COG0102		1.6e-79	263.2
CP001157.1_1176	COG0103		9.1e-74	244.6
CP001157.1_692	COG0104		3.3e-211	698.7
CP001157.1_3689	COG0105		1.3e-85	284.4
CP001157.1_424	COG0106		2.7e-111	367.9
CP001157.1_425	COG0107		1.7e-149	495.8
CP001157.1_614	COG0108		2.1e-172	571.3
CP001157.1_88	COG0109		3.2e-136	452.0
CP001157.1_2536	COG0110		1.4e-38	129.6
CP001157.1_4440	COG0111		3.4e-139	461.6
CP001157.1_3639	COG0111		6.2e-96	318.8
CP001157.1_2730	COG0111		5.6e-80	266.3
CP001157.1_1978	COG0111		2.2e-77	257.8
CP001157.1_3748	COG0112		1.1e-249	827.0
CP001157.1_4357	COG0113		3.1e-159	526.5
CP001157.1_3178	COG0114		1.3e-224	743.0
CP001157.1_2485	COG0114		2.9e-202	669.4
CP001157.1_4113	COG0115		2.4e-123	409.0
CP001157.1_1352	COG0115		3.5e-80	266.9
CP001157.1_1731	COG0116		8.5e-197	652.2
CP001157.1_422	COG0118		2.4e-107	357.2
CP001157.1_3883	COG0119		7.5e-210	695.4
CP001157.1_3671	COG0119		7.7e-152	503.7
CP001157.1_152	COG0119		1.1e-135	450.4
CP001157.1_2380	COG0119		1.9e-83	277.8
CP001157.1_4549	COG0119		1.6e-82	274.8
CP001157.1_4436	COG0120		1.6e-95	316.1
CP001157.1_2031	COG0120		3.7e-91	301.7
CP001157.1_3007	COG0121		1.6e-96	321.1
CP001157.1_899	COG0123		6.5e-93	308.6
CP001157.1_3684	COG0124		1.7e-178	590.8
CP001157.1_1354	COG0125		9.3e-95	315.5
CP001157.1_234	COG0125		3.9e-24	82.5
CP001157.1_509	COG0126		5.6e-177	586.0
CP001157.1_279	COG0127		2.2e-92	307.0
CP001157.1_1438	COG0128		1.8e-184	611.5
CP001157.1_307	COG0129		2.4e-256	849.1
CP001157.1_4526	COG0129		1e-223	741.3
CP001157.1_1420	COG0129		3.7e-200	663.2
CP001157.1_2495	COG0129		3.2e-197	653.5
CP001157.1_3918	COG0130		8.8e-135	447.2
CP001157.1_421	COG0131		2.8e-105	349.4
CP001157.1_4214	COG0132		1.3e-90	300.8
CP001157.1_198	COG0133		1.7e-230	763.0
CP001157.1_4230	COG0134		1.6e-136	453.5
CP001157.1_3119	COG0135		7.9e-82	271.7
CP001157.1_3123	COG0136		8.8e-115	380.6
CP001157.1_3122	COG0136		3.5e-104	345.7
CP001157.1_1272	COG0137		2.2e-199	659.9
CP001157.1_628	COG0138		1.8e-270	895.8
CP001157.1_4166	COG0139		4.8e-67	223.4
CP001157.1_4167	COG0140		4.5e-48	161.4
CP001157.1_1164	COG0141		8.3e-201	665.1
CP001157.1_3734	COG0142		1.4e-120	399.9
CP001157.1_1890	COG0142		1.2e-104	347.3
CP001157.1_717	COG0142		1.2e-104	347.3
CP001157.1_3101	COG0142		2e-36	122.8
CP001157.1_1765	COG0143		3.5e-280	928.3
CP001157.1_15	COG0144		6.4e-160	530.9
CP001157.1_1024	COG0145		1.2e-208	692.5
CP001157.1_1919	COG0145		1.8e-204	678.6
CP001157.1_1026	COG0145		2.2e-152	506.1
CP001157.1_1920	COG0146		4.6e-177	587.3
CP001157.1_1023	COG0146		4e-145	481.5
CP001157.1_4278	COG0147		4.3e-214	710.5
CP001157.1_2118	COG0147		2.1e-182	605.7
CP001157.1_3548	COG0148		9.6e-221	729.8
CP001157.1_4198	COG0148		1.6e-213	705.8
CP001157.1_4594	COG0148		1.6e-213	705.8
CP001157.1_3968	COG0148		1.7e-213	705.7
CP001157.1_2489	COG0148		6.7e-213	703.8
CP001157.1_4588	COG0149		2e-123	409.5
CP001157.1_4199	COG0149		1.4e-120	400.1
CP001157.1_4593	COG0149		1.4e-120	400.1
CP001157.1_3373	COG0150		6.6e-182	602.7
CP001157.1_627	COG0151		3.7e-233	772.8
CP001157.1_3220	COG0152		1.7e-130	433.2
CP001157.1_1134	COG0154		9.6e-225	745.4
CP001157.1_2516	COG0155		6.4e-195	645.9
CP001157.1_544	COG0156		2.8e-175	581.1
CP001157.1_4051	COG0156		3e-154	511.4
CP001157.1_1089	COG0157		4.3e-126	417.4
CP001157.1_4186	COG0158		7.9e-157	518.5
CP001157.1_199	COG0159		4.9e-111	367.1
CP001157.1_4281	COG0160		5.2e-193	639.6
CP001157.1_2350	COG0160		1.1e-174	579.0
CP001157.1_299	COG0161		6.5e-191	631.7
CP001157.1_4488	COG0161		4.2e-186	615.8
CP001157.1_2087	COG0161		1.5e-162	538.1
CP001157.1_4218	COG0162		1.1e-166	551.9
CP001157.1_728	COG0163		1.3e-93	310.4
CP001157.1_3554	COG0164		4e-98	325.2
CP001157.1_4374	COG0165		4.5e-236	781.9
CP001157.1_4532	COG0165		4.5e-116	385.6
CP001157.1_1616	COG0166		2.1e-191	634.5
CP001157.1_1518	COG0166		7.6e-191	632.6
CP001157.1_3912	COG0166		6.9e-189	626.0
CP001157.1_1729	COG0167		2.6e-117	389.0
CP001157.1_1534	COG0167		2.2e-74	247.4
CP001157.1_1408	COG0168		2.5e-159	528.1
CP001157.1_23	COG0169		3.7e-115	383.1
CP001157.1_335	COG0169		6.6e-104	346.0
CP001157.1_3484	COG0169		1.5e-98	328.3
CP001157.1_4284	COG0169		1.5e-97	324.9
CP001157.1_1853	COG0169		9.5e-83	276.1
CP001157.1_1071	COG0171		8.7e-241	797.7
CP001157.1_2576	COG0172		4.8e-209	691.4
CP001157.1_3359	COG0173		1.3e-297	985.8
CP001157.1_4207	COG0174		1.1e-193	641.1
CP001157.1_4489	COG0174		3.2e-151	501.0
CP001157.1_4491	COG0174		5.8e-149	493.6
CP001157.1_3138	COG0174		2.7e-132	438.3
CP001157.1_1168	COG0175		7.4e-98	325.0
CP001157.1_2117	COG0175		8.6e-78	259.0
CP001157.1_2989	COG0176		5e-108	359.4
CP001157.1_2500	COG0176		4.3e-102	339.6
CP001157.1_2029	COG0176		4.4e-102	339.6
CP001157.1_1758	COG0177		1.5e-109	362.7
CP001157.1_594	COG0178		0	1714.8
CP001157.1_4438	COG0179		2.4e-78	261.2
CP001157.1_4613	COG0179		2.5e-52	175.3
CP001157.1_1172	COG0180		2.3e-136	452.3
CP001157.1_4372	COG0181		5.5e-154	509.8
CP001157.1_1433	COG0182		3.9e-159	526.9
CP001157.1_2161	COG0183		9.4e-177	586.0
CP001157.1_4739	COG0183		8.2e-175	576.0
CP001157.1_3494	COG0183		3.4e-165	547.8
CP001157.1_1303	COG0183		2e-155	515.6
CP001157.1_1493	COG0183		6.8e-153	507.3
CP001157.1_3917	COG0184		2.8e-47	158.4
CP001157.1_571	COG0185		2e-46	154.5
CP001157.1_576	COG0186		4.4e-53	178.1
CP001157.1_4	COG0187		0	1038.4
CP001157.1_3980	COG0187		2.9e-256	848.7
CP001157.1_1434	COG0188		0	1233.7
CP001157.1_3978	COG0188		5.9e-278	921.5
CP001157.1_471	COG0189		4.6e-114	378.5
CP001157.1_295	COG0189		7.5e-92	305.3
CP001157.1_2119	COG0189		4e-41	138.0
CP001157.1_2154	COG0190		3.2e-146	483.6
CP001157.1_510	COG0191		2e-136	452.3
CP001157.1_505	COG0192		4.1e-208	688.8
CP001157.1_3802	COG0193		2.3e-80	266.5
CP001157.1_261	COG0194		3.1e-113	376.4
CP001157.1_3921	COG0195		1.6e-192	637.9
CP001157.1_1057	COG0196		2.3e-147	488.4
CP001157.1_574	COG0197		5.6e-65	214.4
CP001157.1_578	COG0198		5.6e-48	160.2
CP001157.1_580	COG0199		2.9e-40	135.2
CP001157.1_586	COG0200		2e-60	201.0
CP001157.1_587	COG0201		1.4e-207	687.6
CP001157.1_592	COG0202		2.4e-168	558.3
CP001157.1_593	COG0203		3e-68	226.5
CP001157.1_8	COG0204		4.8e-67	223.5
CP001157.1_3455	COG0204		2.9e-49	164.9
CP001157.1_548	COG0204		5e-43	144.4
CP001157.1_532	COG0204		6.3e-29	98.1
CP001157.1_1201	COG0206		9.4e-164	542.4
CP001157.1_4426	COG0207		2.1e-150	497.7
CP001157.1_3045	COG0208		2.7e-137	454.5
CP001157.1_75	COG0209		2.4e-194	644.6
CP001157.1_3044	COG0209		8.2e-262	616.3
CP001157.1_3044	COG0209		8.2e-262	247.1
CP001157.1_50	COG0210		3.1e-284	942.9
CP001157.1_4396	COG0210		5.8e-247	819.4
CP001157.1_3732	COG0211		1.4e-48	162.0
CP001157.1_4348	COG0212		5e-66	219.7
CP001157.1_2153	COG0215		7e-240	794.9
CP001157.1_3795	COG0216		3.4e-177	585.9
CP001157.1_3358	COG0217		2.5e-132	438.1
CP001157.1_1663	COG0217		1.9e-91	303.7
CP001157.1_187	COG0218		7.4e-89	295.0
CP001157.1_432	COG0219		7.3e-77	254.1
CP001157.1_277	COG0220		4.1e-105	349.9
CP001157.1_721	COG0221		4.6e-84	278.2
CP001157.1_559	COG0222		9.8e-59	196.3
CP001157.1_16	COG0223		6.4e-146	484.4
CP001157.1_4794	COG0224		4.4e-136	447.1
CP001157.1_1810	COG0224		3.1e-57	191.1
CP001157.1_4465	COG0226		5.5e-104	345.6
CP001157.1_2640	COG0226		3.3e-77	257.2
CP001157.1_4414	COG0227		2.8e-42	141.0
CP001157.1_3622	COG0228		9.8e-44	146.4
CP001157.1_1397	COG0229		2.7e-78	261.1
CP001157.1_4119	COG0229		4.1e-20	64.6
CP001157.1_4821	COG0230		7.1e-28	89.6
CP001157.1_1384	COG0231		1.8e-67	223.6
CP001157.1_1734	COG0232		3.8e-116	385.6
CP001157.1_3565	COG0233		1.4e-79	262.7
CP001157.1_1216	COG0234		1.8e-50	167.6
CP001157.1_2874	COG0235		2e-74	248.1
CP001157.1_1979	COG0235		1.3e-72	242.2
CP001157.1_4026	COG0235		6.9e-54	180.5
CP001157.1_2174	COG0235		1.9e-51	172.6
CP001157.1_1085	COG0237		1.1e-85	285.2
CP001157.1_696	COG0238		1.3e-43	145.5
CP001157.1_2577	COG0239		2.2e-45	152.3
CP001157.1_2653	COG0240		2.8e-142	471.5
CP001157.1_9	COG0241		7.8e-79	262.8
CP001157.1_17	COG0242		5.8e-86	285.0
CP001157.1_558	COG0244		3.3e-74	248.2
CP001157.1_3543	COG0245		9.3e-92	305.0
CP001157.1_2502	COG0246		1.6e-213	708.0
CP001157.1_4355	COG0248		1.5e-185	615.2
CP001157.1_3534	COG0249		0	1143.1
CP001157.1_555	COG0250		4.2e-86	285.0
CP001157.1_1444	COG0250		1.8e-40	135.4
CP001157.1_258	COG0251		2.5e-62	208.2
CP001157.1_4407	COG0251		2.2e-39	132.9
CP001157.1_662	COG0252		1.2e-118	393.9
CP001157.1_111	COG0252		2.2e-90	300.7
CP001157.1_4381	COG0253		1.3e-153	510.5
CP001157.1_4156	COG0254		6.4e-43	143.8
CP001157.1_575	COG0255		4.5e-29	98.2
CP001157.1_583	COG0256		8e-55	182.8
CP001157.1_588	COG0257		6e-23	77.3
CP001157.1_1785	COG0259		1.2e-96	319.9
CP001157.1_1049	COG0260		1.1e-209	695.2
CP001157.1_3733	COG0261		3.6e-59	197.3
CP001157.1_4420	COG0262		1.1e-42	142.8
CP001157.1_3730	COG0263		1.4e-166	551.5
CP001157.1_3567	COG0264		6.7e-127	420.8
CP001157.1_1240	COG0265		1.3e-150	448.1
CP001157.1_1166	COG0265		3.3e-125	416.0
CP001157.1_4251	COG0265		5.1e-111	369.3
CP001157.1_1240	COG0265		1.3e-150	56.4
CP001157.1_315	COG0266		1.6e-122	406.1
CP001157.1_4413	COG0267		6.2e-26	87.4
CP001157.1_3727	COG0268		5.8e-43	144.0
CP001157.1_3289	COG0270		6.7e-83	275.3
CP001157.1_3176	COG0271		1.7e-48	162.9
CP001157.1_2770	COG0272		0	876.5
CP001157.1_332	COG0272		3.1e-135	449.4
CP001157.1_1188	COG0275		2.7e-135	448.5
CP001157.1_3786	COG0276		2.7e-117	388.6
CP001157.1_3966	COG0277		6.7e-160	530.7
CP001157.1_4439	COG0277		3.3e-140	465.8
CP001157.1_1965	COG0277		3.1e-136	452.5
CP001157.1_3947	COG0277		1.1e-135	446.4
CP001157.1_3965	COG0277		7.3e-65	215.6
CP001157.1_1268	COG0278		2e-53	178.9
CP001157.1_4696	COG0278		6.9e-51	167.0
CP001157.1_4298	COG0278		3.9e-15	53.2
CP001157.1_430	COG0278		8.6e-12	42.2
CP001157.1_4695	COG0278		1e-11	38.3
CP001157.1_1183	COG0279		1.8e-102	338.9
CP001157.1_4031	COG0280		4.6e-100	332.8
CP001157.1_4154	COG0281		3.9e-213	707.2
CP001157.1_3960	COG0281		1.7e-203	675.3
CP001157.1_3152	COG0282		6.6e-175	579.6
CP001157.1_3760	COG0282		1.1e-173	575.5
CP001157.1_4032	COG0282		8.6e-170	562.7
CP001157.1_1439	COG0283		3.4e-117	389.5
CP001157.1_1380	COG0284		1.3e-96	321.0
CP001157.1_3117	COG0285		2.1e-158	525.4
CP001157.1_3808	COG0286		1.4e-34	116.8
CP001157.1_99	COG0288		5.7e-82	272.3
CP001157.1_3932	COG0289		2.2e-115	381.9
CP001157.1_1873	COG0290		2e-95	316.6
CP001157.1_1874	COG0291		3.4e-27	91.5
CP001157.1_1875	COG0292		2.4e-65	216.7
CP001157.1_3927	COG0293		7.7e-107	353.7
CP001157.1_3925	COG0294		1.1e-127	423.4
CP001157.1_2558	COG0296		9.6e-285	943.8
CP001157.1_2280	COG0296		2.6e-162	538.8
CP001157.1_2281	COG0297		1.4e-217	722.7
CP001157.1_2743	COG0297		5.8e-20	68.0
CP001157.1_4105	COG0297		7e-08	27.9
CP001157.1_4637	COG0298		3.5e-35	119.4
CP001157.1_4646	COG0298		2.4e-27	89.9
CP001157.1_3374	COG0299		1.6e-107	357.2
CP001157.1_4206	COG0301		1.3e-144	479.5
CP001157.1_2166	COG0302		5.9e-89	294.5
CP001157.1_1275	COG0303		2.1e-154	512.0
CP001157.1_1351	COG0304		2.9e-217	721.3
CP001157.1_2655	COG0304		9.2e-188	623.5
CP001157.1_2700	COG0304		6.1e-145	480.8
CP001157.1_699	COG0305		5.9e-212	702.1
CP001157.1_447	COG0306		6.8e-130	431.2
CP001157.1_951	COG0306		3.8e-124	412.3
CP001157.1_613	COG0307		4.4e-96	318.6
CP001157.1_1713	COG0308		1.2e-195	649.5
CP001157.1_4635	COG0309		3.3e-165	547.6
CP001157.1_1143	COG0312		4e-192	637.2
CP001157.1_1145	COG0312		5.3e-155	514.6
CP001157.1_3646	COG0312		5.6e-99	329.3
CP001157.1_3647	COG0312		3.5e-53	178.1
CP001157.1_1186	COG0313		1.5e-125	415.9
CP001157.1_1015	COG0314		3.6e-67	222.8
CP001157.1_1013	COG0315		1.5e-89	297.8
CP001157.1_259	COG0317		2.5e-300	995.4
CP001157.1_3389	COG0317		1.5e-282	936.6
CP001157.1_814	COG0319		1.7e-72	241.5
CP001157.1_766	COG0320		2.4e-154	510.7
CP001157.1_765	COG0321		1e-105	351.3
CP001157.1_2293	COG0322		1.3e-232	771.5
CP001157.1_2678	COG0322		1.3e-50	169.5
CP001157.1_684	COG0323		1.1e-244	810.7
CP001157.1_685	COG0324		3.5e-134	443.9
CP001157.1_286	COG0325		1.2e-107	356.4
CP001157.1_1755	COG0326		2.8e-261	866.4
CP001157.1_3291	COG0326		3.1e-25	82.6
CP001157.1_1167	COG0327		8e-96	318.2
CP001157.1_2703	COG0328		3.1e-81	270.2
CP001157.1_3222	COG0329		1.1e-136	453.0
CP001157.1_477	COG0329		3.8e-83	276.7
CP001157.1_688	COG0330		1.6e-88	294.3
CP001157.1_521	COG0330		3e-87	290.2
CP001157.1_689	COG0330		1.8e-85	284.3
CP001157.1_1348	COG0331		3e-146	485.2
CP001157.1_930	COG0331		8.8e-100	331.8
CP001157.1_2691	COG0331		1.2e-92	308.4
CP001157.1_1346	COG0333		2.2e-28	95.6
CP001157.1_967	COG0334		5.7e-93	309.0
CP001157.1_3619	COG0335		1.4e-68	227.7
CP001157.1_3620	COG0336		1.3e-128	426.2
CP001157.1_4145	COG0337		2.5e-173	574.1
CP001157.1_102	COG0339		0	1065.9
CP001157.1_3701	COG0341		1.8e-126	419.2
CP001157.1_3702	COG0342		5.9e-179	593.6
CP001157.1_3704	COG0343		4.4e-198	655.5
CP001157.1_4308	COG0344		1.6e-74	248.5
CP001157.1_285	COG0345		2.1e-114	378.7
CP001157.1_1756	COG0346		1.1e-39	133.6
CP001157.1_381	COG0346		1.4e-39	133.2
CP001157.1_4612	COG0346		3.7e-34	115.4
CP001157.1_2969	COG0346		2.8e-26	89.3
CP001157.1_2970	COG0346		2.2e-23	79.9
CP001157.1_4389	COG0347		7e-61	203.7
CP001157.1_1831	COG0348		2.1e-110	366.8
CP001157.1_3015	COG0349		6.2e-128	424.6
CP001157.1_833	COG0351		6.7e-97	321.5
CP001157.1_832	COG0352		7.5e-76	252.7
CP001157.1_1207	COG0352		1.9e-65	218.4
CP001157.1_1819	COG0353		4.7e-101	334.6
CP001157.1_1232	COG0354		2.3e-100	333.3
CP001157.1_4792	COG0355		9.8e-58	188.1
CP001157.1_1803	COG0355		4.9e-27	91.5
CP001157.1_4799	COG0356		1.4e-81	267.3
CP001157.1_1806	COG0356		6.3e-74	245.8
CP001157.1_4803	COG0357		5.6e-86	281.8
CP001157.1_4311	COG0358		5.7e-203	673.4
CP001157.1_3399	COG0358		2.1e-13	47.2
CP001157.1_698	COG0359		1.9e-67	224.7
CP001157.1_695	COG0360		1.3e-53	178.3
CP001157.1_2584	COG0361		2.1e-42	141.0
CP001157.1_1423	COG0363		3.1e-70	233.4
CP001157.1_1615	COG0363		5.9e-63	209.4
CP001157.1_188	COG0364		1.8e-214	710.2
CP001157.1_2493	COG0364		1.1e-202	671.2
CP001157.1_1614	COG0364		1.2e-200	664.5
CP001157.1_1517	COG0364		6.2e-200	662.2
CP001157.1_3913	COG0365		4e-292	968.4
CP001157.1_3150	COG0365		1.7e-288	956.4
CP001157.1_957	COG0365		8.5e-243	805.4
CP001157.1_1591	COG0365		3.8e-126	419.4
CP001157.1_2757	COG0365		3.4e-111	369.8
CP001157.1_753	COG0366		9.3e-173	572.9
CP001157.1_230	COG0366		4e-153	508.0
CP001157.1_4729	COG0366		5.3e-152	500.6
CP001157.1_2560	COG0366		5.9e-76	253.0
CP001157.1_3185	COG0367		7.5e-202	669.3
CP001157.1_3020	COG0368		5.2e-72	239.2
CP001157.1_1110	COG0369		2.9e-161	535.3
CP001157.1_1117	COG0369		2.6e-155	510.3
CP001157.1_2081	COG0370		5.8e-276	914.6
CP001157.1_4361	COG0370		2.4e-226	742.5
CP001157.1_3661	COG0371		1.5e-112	373.4
CP001157.1_2124	COG0372		4.5e-156	516.9
CP001157.1_3796	COG0373		2.9e-182	604.0
CP001157.1_4640	COG0375		2.8e-50	163.2
CP001157.1_533	COG0376		0	1335.9
CP001157.1_2601	COG0377		2.5e-88	293.1
CP001157.1_4639	COG0378		1.2e-107	352.8
CP001157.1_843	COG0378		4.6e-86	285.7
CP001157.1_46	COG0378		6.1e-55	183.6
CP001157.1_226	COG0378		3.9e-50	167.8
CP001157.1_3227	COG0379		7.3e-132	436.4
CP001157.1_3162	COG0380		1.9e-216	717.7
CP001157.1_3878	COG0380		1.8e-204	678.2
CP001157.1_4456	COG0382		7.3e-97	322.0
CP001157.1_4260	COG0384		1.4e-95	317.1
CP001157.1_4492	COG0388		5.2e-92	305.5
CP001157.1_1142	COG0388		2.7e-84	280.2
CP001157.1_3676	COG0388		1.3e-74	248.3
CP001157.1_3393	COG0389		3.9e-133	441.5
CP001157.1_883	COG0392		1.7e-70	234.8
CP001157.1_2271	COG0392		1.5e-69	231.7
CP001157.1_1642	COG0392		7.5e-56	186.5
CP001157.1_1898	COG0392		4.1e-21	71.6
CP001157.1_1337	COG0394		1.1e-51	173.3
CP001157.1_2809	COG0394		1.1e-48	163.5
CP001157.1_2374	COG0394		9.5e-42	140.6
CP001157.1_2732	COG0394		2.6e-26	89.9
CP001157.1_2504	COG0395		5.8e-90	299.0
CP001157.1_4133	COG0397		1.8e-204	677.4
CP001157.1_2750	COG0399		7.8e-128	424.0
CP001157.1_1017	COG0400		3.8e-72	240.2
CP001157.1_435	COG0401		7.7e-28	92.9
CP001157.1_1429	COG0402		8e-153	507.0
CP001157.1_2039	COG0402		6.5e-133	441.1
CP001157.1_2407	COG0402		1.4e-105	351.0
CP001157.1_3654	COG0402		2.6e-99	330.2
CP001157.1_2759	COG0402		2.8e-83	277.3
CP001157.1_4337	COG0403		0	1575.8
CP001157.1_2383	COG0403		0	1552.2
CP001157.1_2385	COG0404		2.1e-155	516.3
CP001157.1_4339	COG0404		2e-146	486.5
CP001157.1_2918	COG0404		2.4e-130	433.4
CP001157.1_321	COG0405		1.7e-178	591.9
CP001157.1_3021	COG0406		9.5e-57	189.8
CP001157.1_2520	COG0406		1.5e-37	125.7
CP001157.1_4141	COG0407		1.1e-155	516.2
CP001157.1_22	COG0408		8.5e-165	545.2
CP001157.1_4636	COG0409		2.3e-170	563.5
CP001157.1_1796	COG0410		6.7e-136	451.8
CP001157.1_2388	COG0410		5.4e-132	438.9
CP001157.1_4002	COG0410		2.2e-123	410.4
CP001157.1_1797	COG0411		2.2e-134	446.0
CP001157.1_3986	COG0411		1.1e-126	420.6
CP001157.1_2389	COG0411		7.4e-126	417.7
CP001157.1_4009	COG0411		6.9e-124	411.4
CP001157.1_3472	COG0412		5.1e-91	302.7
CP001157.1_3042	COG0412		8.9e-76	252.5
CP001157.1_1742	COG0412		1.5e-58	195.8
CP001157.1_2429	COG0412		2.5e-29	99.5
CP001157.1_3909	COG0413		6.2e-124	410.1
CP001157.1_4262	COG0413		8.3e-123	406.3
CP001157.1_3910	COG0414		2e-135	448.7
CP001157.1_3791	COG0415		2.8e-176	584.8
CP001157.1_1347	COG0416		6e-154	511.1
