Target Name	ID	EC value	E-Value (sequence)	Score (domain)
CP001157.1_4753531_4754349_+	COG0030		9e-112	370.1
CP001157.1_3362899_3363948_-	COG0031		8.8e-155	513.4
CP001157.1_3765857_3766756_-	COG0031		6.7e-144	476.9
CP001157.1_3487673_3489178_-	COG0034		4.4e-209	692.2
CP001157.1_4170878_4171516_+	COG0035		2e-98	325.0
CP001157.1_4735475_4736149_-	COG0036		8.5e-130	430.9
CP001157.1_3925422_3926729_-	COG0037		6.6e-106	352.1
CP001157.1_3396410_3397234_-	COG0037		5.3e-92	306.0
CP001157.1_1255504_1256139_+	COG0040		6.6e-94	313.1
CP001157.1_120303_121214_+	COG0041		2e-93	311.4
CP001157.1_656409_657407_-	COG0042		7.3e-138	456.9
CP001157.1_3348448_3349386_+	COG0042		1.2e-105	350.9
CP001157.1_3505235_3506215_-	COG0042		9.1e-96	317.4
CP001157.1_4812702_4814168_-	COG0043		1.5e-235	779.4
CP001157.1_289985_291256_-	COG0044		5.9e-104	345.8
CP001157.1_3074152_3075321_-	COG0045		2.9e-192	636.7
CP001157.1_4012130_4016026_-	COG0047		0	2158.1
CP001157.1_602359_602730_+	COG0048		5.9e-76	251.9
CP001157.1_602829_603299_+	COG0049		2.5e-81	269.0
CP001157.1_588990_590183_+	COG0050		1.7e-268	890.2
CP001157.1_605463_606656_+	COG0050		1.7e-268	890.2
CP001157.1_606807_607118_+	COG0051		1.1e-56	187.9
CP001157.1_3945588_3946328_-	COG0052		7.3e-130	429.6
CP001157.1_946767_947702_-	COG0053		3.6e-104	345.9
CP001157.1_641738_642319_+	COG0054		5e-75	248.3
CP001157.1_5329709_5331085_-	COG0055		1.4e-259	858.9
CP001157.1_1957994_1959415_+	COG0055		1.8e-208	690.8
CP001157.1_5332031_5333575_-	COG0056		6.2e-267	884.0
CP001157.1_1962093_1963634_+	COG0056		3.2e-209	693.9
CP001157.1_2645453_2646457_-	COG0057		2.1e-166	552.5
CP001157.1_537218_538264_+	COG0057		6.5e-151	501.3
CP001157.1_1439606_1440991_+	COG0057		7.3e-138	458.1
CP001157.1_4632208_4635009_-	COG0058		5.7e-257	851.3
CP001157.1_4282351_4283367_-	COG0059		2.4e-172	569.1
CP001157.1_1129221_1132004_+	COG0060		0	1229.4
CP001157.1_3480390_3481277_-	COG0061		1.2e-123	410.4
CP001157.1_706623_708125_+	COG0063		2e-171	568.3
CP001157.1_1226835_1228310_-	COG0064		5.3e-281	932.8
CP001157.1_3501817_3503241_-	COG0065		1e-234	777.8
CP001157.1_933562_934983_-	COG0065		1.2e-211	702.3
CP001157.1_3501158_3501805_-	COG0066		5.2e-107	355.2
CP001157.1_932950_933558_-	COG0066		9.7e-80	266.1
CP001157.1_5114206_5116512_-	COG0068		9.3e-291	963.0
CP001157.1_2622652_2624697_+	COG0069		2.5e-142	473.0
CP001157.1_4583408_4587850_-	COG0070		0	2220.9
CP001157.1_2632026_2632622_+	COG0071		8.8e-48	160.2
CP001157.1_2007077_2007703_-	COG0071		3.8e-44	148.3
CP001157.1_3905305_3905763_-	COG0071		3.2e-37	124.8
CP001157.1_3904763_3905221_-	COG0071		6.9e-37	123.8
CP001157.1_3504346_3504789_-	COG0071		4.6e-36	121.2
CP001157.1_2038621_2040999_+	COG0072		0	1099.3
CP001157.1_3073268_3074155_-	COG0074		2.9e-160	532.0
CP001157.1_1556859_1557956_+	COG0077		5.9e-164	543.9
CP001157.1_1371265_1372185_-	COG0078		8.4e-148	491.1
CP001157.1_1558050_1559162_+	COG0079		3.7e-145	481.8
CP001157.1_1257673_1258728_+	COG0079		2e-132	439.8
CP001157.1_3382538_3383599_-	COG0079		1.2e-78	261.6
CP001157.1_591390_591821_+	COG0080		2.2e-74	246.0
CP001157.1_591822_592517_+	COG0081		9.4e-112	370.1
CP001157.1_2379013_2380104_+	COG0082		1.7e-192	637.4
CP001157.1_1478375_1479160_+	COG0084		6.7e-108	357.5
CP001157.1_1167936_1168715_-	COG0084		1.5e-90	300.5
CP001157.1_2297412_2298224_-	COG0084		1.7e-84	280.6
CP001157.1_593880_597956_+	COG0085		0	1855.1
CP001157.1_598022_602221_+	COG0086		0	2312.5
CP001157.1_607236_607838_+	COG0087		3e-98	326.0
CP001157.1_607853_608455_+	COG0088		5.6e-89	295.1
CP001157.1_608452_608751_+	COG0089		3.2e-45	150.9
CP001157.1_608763_609584_+	COG0090		6.8e-136	449.3
CP001157.1_609890_610222_+	COG0091		1.4e-59	198.8
CP001157.1_610236_610922_+	COG0092		4.9e-118	390.8
CP001157.1_611834_612202_+	COG0093		2.4e-62	205.7
CP001157.1_612550_613089_+	COG0094		1.1e-98	326.9
CP001157.1_613591_613983_+	COG0096		1.6e-56	187.1
CP001157.1_613996_614529_+	COG0097		1.4e-82	273.2
CP001157.1_614894_615394_+	COG0098		5.3e-87	288.9
CP001157.1_617619_617975_+	COG0099		2e-60	200.2
CP001157.1_618006_618395_+	COG0100		3.4e-65	215.6
CP001157.1_3493793_3494659_-	COG0101		2.6e-118	391.6
CP001157.1_1269092_1269520_+	COG0102		2e-79	263.2
CP001157.1_1269536_1269928_+	COG0103		1.1e-73	244.6
CP001157.1_718348_719640_+	COG0104		4.2e-211	698.7
CP001157.1_4085990_4086421_-	COG0105		9.9e-86	284.5
CP001157.1_436716_437453_+	COG0106		3.4e-111	367.9
CP001157.1_437546_438316_+	COG0107		2.1e-149	495.8
CP001157.1_640631_641710_+	COG0108		2.7e-172	571.3
CP001157.1_96177_97076_-	COG0109		4.1e-136	452.0
CP001157.1_2856494_2856982_-	COG0110		1.3e-37	126.9
CP001157.1_4897511_4898740_+	COG0111		2.6e-139	461.7
CP001157.1_4026017_4026994_+	COG0111		4.8e-96	318.8
CP001157.1_3088507_3089649_-	COG0111		7.3e-80	266.3
CP001157.1_2158240_2159184_+	COG0111		2.8e-77	257.8
CP001157.1_4132885_4134138_+	COG0112		8.5e-250	827.0
CP001157.1_4820277_4821326_-	COG0113		2.4e-159	526.5
CP001157.1_3557460_3559115_+	COG0114		1.2e-224	742.7
CP001157.1_2787880_2789256_+	COG0114		3.7e-202	669.4
CP001157.1_4543424_4545955_-	COG0115		1.9e-123	409.0
CP001157.1_1474562_1475284_+	COG0115		7.8e-67	223.3
CP001157.1_1881287_1883620_+	COG0116		3.6e-198	657.0
CP001157.1_435786_436424_+	COG0118		3.1e-107	357.3
CP001157.1_4270267_4271817_-	COG0119		5.8e-210	695.4
CP001157.1_4066194_4067867_+	COG0119		6e-152	503.7
CP001157.1_155646_156800_+	COG0119		1.4e-135	450.4
CP001157.1_5014181_5015083_-	COG0119		1.2e-82	274.8
CP001157.1_2653480_2654418_-	COG0119		3.6e-78	260.8
CP001157.1_4892870_4894045_+	COG0120		7.3e-96	316.5
CP001157.1_2215359_2216033_+	COG0120		4.7e-91	301.8
CP001157.1_3366436_3367209_-	COG0121		1.2e-90	302.1
CP001157.1_954447_955397_-	COG0123		6.4e-94	312.2
CP001157.1_4080609_4081895_-	COG0124		1.3e-178	590.8
CP001157.1_1476364_1476999_+	COG0125		1.2e-94	315.5
CP001157.1_242295_242864_-	COG0125		4.9e-24	82.5
CP001157.1_538297_539457_+	COG0126		7.1e-177	586.0
CP001157.1_282429_283022_-	COG0127		5e-90	299.6
CP001157.1_1559155_1561413_+	COG0128		2.4e-184	611.5
CP001157.1_308264_310102_-	COG0129		3.1e-256	849.1
CP001157.1_4982286_4984022_-	COG0129		7.9e-224	741.3
CP001157.1_1538026_1539852_+	COG0129		4.8e-200	663.2
CP001157.1_2801275_2803101_-	COG0129		4.2e-197	653.5
CP001157.1_4317910_4318827_-	COG0130		6.8e-135	447.2
CP001157.1_435193_435786_+	COG0131		3.5e-105	349.5
CP001157.1_4665604_4666350_-	COG0132		1.8e-90	300.0
CP001157.1_205981_207201_+	COG0133		2.1e-230	763.0
CP001157.1_4687260_4688060_-	COG0134		1.8e-117	390.3
CP001157.1_3493090_3493710_-	COG0135		1.1e-91	303.7
CP001157.1_3498814_3500826_-	COG0136		6.9e-115	380.6
CP001157.1_3497646_3498752_-	COG0136		2.7e-104	345.7
CP001157.1_1376316_1377536_+	COG0137		2.8e-199	659.9
CP001157.1_654412_656031_-	COG0138		7e-271	897.5
CP001157.1_4613371_4613772_+	COG0139		3.6e-67	223.5
CP001157.1_4613765_4614100_+	COG0140		3.4e-48	161.5
CP001157.1_1256248_1257558_+	COG0141		1.1e-200	665.1
CP001157.1_4117008_4117976_+	COG0142		1.1e-120	399.9
CP001157.1_2050885_2051772_-	COG0142		5.4e-98	325.8
CP001157.1_747272_748159_-	COG0142		5.4e-98	325.8
CP001157.1_3474493_3475509_-	COG0142		1.5e-36	122.8
CP001157.1_1922167_1924212_-	COG0143		4.5e-280	928.4
CP001157.1_17483_18814_-	COG0144		8.9e-157	520.7
CP001157.1_1086961_1089096_-	COG0145		1.6e-208	692.5
CP001157.1_2083964_2086117_+	COG0145		2.3e-204	678.6
CP001157.1_1089576_1093589_-	COG0145		2.8e-152	506.1
CP001157.1_2086157_2088475_+	COG0146		5.9e-177	587.3
CP001157.1_1084641_1086917_-	COG0146		5.1e-145	481.5
CP001157.1_4733112_4734590_-	COG0147		3.3e-214	710.5
CP001157.1_2310600_2311931_-	COG0147		2.6e-182	605.8
CP001157.1_3921449_3922738_-	COG0148		7.5e-221	729.8
CP001157.1_4644094_4645611_+	COG0148		6.9e-214	706.6
CP001157.1_5064264_5065781_-	COG0148		1.3e-213	705.9
CP001157.1_4377440_4378756_-	COG0148		1.3e-213	705.7
CP001157.1_2794938_2796251_-	COG0148		8.7e-213	703.8
CP001157.1_5057757_5058497_-	COG0149		1.5e-123	409.5
CP001157.1_4645608_4646369_+	COG0149		1.1e-120	400.2
CP001157.1_5063506_5064267_-	COG0149		9.1e-120	397.1
CP001157.1_3744719_3745774_+	COG0150		5.1e-182	602.7
CP001157.1_652983_654263_-	COG0151		4.7e-233	772.8
CP001157.1_3607636_3608505_-	COG0152		1.3e-130	433.2
CP001157.1_1228390_1229841_-	COG0154		1.2e-224	745.4
CP001157.1_2828219_2829877_+	COG0155		8.3e-195	645.9
CP001157.1_580839_582014_+	COG0156		3.5e-175	581.1
CP001157.1_4477614_4478816_-	COG0156		3e-153	507.8
CP001157.1_1165383_1166231_-	COG0157		5.5e-126	417.5
CP001157.1_4631069_4632082_-	COG0158		6.1e-157	518.5
CP001157.1_207198_208007_+	COG0159		6.2e-111	367.1
CP001157.1_4736247_4737527_-	COG0160		4.1e-193	639.7
CP001157.1_2607161_2608555_-	COG0160		1.4e-174	579.1
CP001157.1_298586_299992_-	COG0161		8.3e-191	631.7
CP001157.1_4943404_4944777_-	COG0161		3.3e-186	615.8
CP001157.1_2274305_2275648_-	COG0161		1.9e-162	538.2
CP001157.1_4675489_4676688_-	COG0162		8.7e-167	551.9
CP001157.1_761029_761661_+	COG0163		1.6e-93	310.4
CP001157.1_3931566_3932189_-	COG0164		3.3e-98	325.1
CP001157.1_4835701_4837230_+	COG0165		5.2e-237	784.5
CP001157.1_4991267_4992865_+	COG0165		3.5e-116	385.6
CP001157.1_1749707_1751371_+	COG0166		2.7e-191	634.5
CP001157.1_1646055_1647719_+	COG0166		9.7e-191	632.6
CP001157.1_4308035_4309699_+	COG0166		5.4e-189	626.0
CP001157.1_1878065_1880683_+	COG0167		1.5e-116	386.6
CP001157.1_1668574_1669572_-	COG0167		2.8e-74	247.4
CP001157.1_1528422_1529873_-	COG0168		3.2e-159	528.1
CP001157.1_25683_26495_+	COG0169		4.8e-115	383.1
CP001157.1_343010_343861_+	COG0169		8.4e-104	346.0
CP001157.1_4739187_4740122_+	COG0169		6e-99	329.0
CP001157.1_3852824_3853678_+	COG0169		1.1e-98	328.3
CP001157.1_2011133_2011942_+	COG0169		1.2e-82	276.1
CP001157.1_1142873_1144678_+	COG0171		1e-241	801.0
CP001157.1_2902799_2904079_-	COG0172		6.3e-209	691.4
CP001157.1_3732343_3734184_-	COG0173		1e-297	985.8
CP001157.1_4657119_4658630_+	COG0174		1.9e-194	643.2
CP001157.1_4944846_4946207_-	COG0174		2.4e-151	501.1
CP001157.1_4947261_4948637_+	COG0174		4.5e-149	493.6
CP001157.1_3512400_3513740_-	COG0174		2.1e-132	438.3
CP001157.1_1260915_1261832_+	COG0175		9.4e-98	325.0
CP001157.1_2309746_2310480_-	COG0175		1.1e-77	259.0
CP001157.1_3349529_3350455_+	COG0176		6.4e-108	359.4
CP001157.1_2212057_2213025_+	COG0176		5.5e-102	339.7
CP001157.1_2808792_2809760_-	COG0176		2.8e-99	330.7
CP001157.1_1915670_1916308_-	COG0177		1.9e-109	362.7
CP001157.1_620747_624112_-	COG0178		0	1714.7
CP001157.1_4895094_4895852_-	COG0179		1.8e-78	261.2
CP001157.1_5086938_5088272_+	COG0179		1.9e-52	175.3
CP001157.1_1265328_1266689_+	COG0180		3e-136	452.3
CP001157.1_4833751_4834689_-	COG0181		4.2e-154	509.8
CP001157.1_1551744_1552820_+	COG0182		5e-159	526.9
CP001157.1_5247301_5248488_-	COG0183		8e-174	576.0
CP001157.1_2369178_2370356_-	COG0183		9.7e-167	553.3
CP001157.1_3865658_3866863_-	COG0183		4.9e-160	530.5
CP001157.1_1425627_1426802_+	COG0183		2.6e-155	515.6
CP001157.1_1620013_1621206_+	COG0183		8.7e-153	507.3
CP001157.1_4317508_4317786_-	COG0184		1.2e-47	159.2
CP001157.1_609601_609876_+	COG0185		2.5e-46	154.6
CP001157.1_611544_611810_+	COG0186		5.5e-53	178.2
CP001157.1_3791_6211_+	COG0187		0	1038.4
CP001157.1_4392575_4394467_-	COG0187		2.3e-256	848.7
CP001157.1_1552962_1555694_+	COG0188		0	1233.8
CP001157.1_4389147_4391405_-	COG0188		4.6e-278	921.5
CP001157.1_493514_494419_-	COG0189		5.3e-111	368.7
CP001157.1_295168_296319_-	COG0189		5.3e-92	306.1
CP001157.1_2312017_2313003_-	COG0189		5e-41	138.0
CP001157.1_2357029_2357883_-	COG0190		4e-146	483.6
CP001157.1_539683_540747_+	COG0191		2.5e-136	452.3
CP001157.1_532586_533776_-	COG0192		5.2e-208	688.8
CP001157.1_4188491_4189075_+	COG0193		1.7e-80	266.5
CP001157.1_267854_268471_-	COG0194		4e-113	376.5
CP001157.1_4321851_4323332_-	COG0195		1.3e-192	637.9
CP001157.1_1128154_1129176_+	COG0196		3.5e-148	491.4
CP001157.1_610973_611350_+	COG0197		4.8e-58	192.4
CP001157.1_612215_612529_+	COG0198		7e-48	160.2
CP001157.1_613102_613407_+	COG0199		3.7e-40	135.2
CP001157.1_615577_616011_+	COG0200		2.4e-60	201.0
CP001157.1_616012_617340_+	COG0201		1.8e-207	687.6
CP001157.1_619055_620056_+	COG0202		3e-168	558.3
CP001157.1_620101_620493_+	COG0203		3.7e-68	226.5
CP001157.1_9136_9897_-	COG0204		6.1e-67	223.5
CP001157.1_3820335_3821105_+	COG0204		2.2e-49	165.0
CP001157.1_584387_585079_+	COG0204		6.4e-43	144.4
CP001157.1_564432_565319_-	COG0204		8.1e-29	98.1
CP001157.1_1294603_1295787_+	COG0206		1.2e-163	542.4
CP001157.1_4882933_4883727_-	COG0207		1.6e-150	497.7
CP001157.1_3406769_3408019_+	COG0208		2.1e-137	454.5
CP001157.1_81671_83812_-	COG0209		3e-194	644.6
CP001157.1_3402589_3406605_+	COG0209		6.4e-262	616.3
CP001157.1_3402589_3406605_+	COG0209		6.4e-262	247.1
CP001157.1_51366_53546_-	COG0210		4e-284	942.9
CP001157.1_4853491_4855500_+	COG0210		4.5e-247	819.4
CP001157.1_4116162_4116419_-	COG0211		1e-48	162.0
CP001157.1_4810218_4810880_+	COG0212		3.8e-66	219.8
CP001157.1_2355552_2356937_+	COG0215		9e-240	794.9
CP001157.1_4180735_4181817_-	COG0216		6.7e-169	558.3
CP001157.1_3731513_3732262_-	COG0217		2e-132	438.2
CP001157.1_1804045_1804743_-	COG0217		2.4e-91	303.7
CP001157.1_195208_195903_+	COG0218		9.4e-89	295.0
CP001157.1_444064_444525_-	COG0219		9.1e-77	254.2
CP001157.1_280329_281051_+	COG0220		5.3e-105	350.0
CP001157.1_751422_752915_-	COG0221		5.8e-84	278.2
CP001157.1_593297_593665_+	COG0222		1.2e-58	196.3
CP001157.1_18811_19755_-	COG0223		8.1e-146	484.4
CP001157.1_5331117_5331980_-	COG0224		4.2e-135	447.1
CP001157.1_1963631_1964476_+	COG0224		4e-57	191.1
CP001157.1_4923460_4924428_-	COG0226		3.1e-102	339.4
CP001157.1_2983259_2984635_+	COG0226		4.3e-77	257.2
CP001157.1_4869293_4869529_-	COG0227		1.9e-36	121.7
CP001157.1_4004263_4004514_-	COG0228		7.3e-44	146.5
CP001157.1_1515667_1516068_+	COG0229		3.4e-78	261.1
CP001157.1_4556510_4557160_+	COG0229		3.2e-20	64.6
CP001157.1_5364692_5364826_-	COG0230		6.4e-27	89.8
CP001157.1_1503118_1503684_+	COG0231		3.3e-72	239.5
CP001157.1_1886349_1887782_-	COG0232		4.2e-116	385.7
CP001157.1_3942989_3943546_-	COG0233		2.8e-76	251.6
CP001157.1_1312248_1312541_+	COG0234		2.3e-50	167.7
CP001157.1_3243551_3244324_+	COG0235		2.6e-74	248.2
CP001157.1_2159229_2160026_+	COG0235		1.6e-72	242.3
CP001157.1_4447249_4448079_+	COG0235		5.4e-54	180.5
CP001157.1_2381349_2381969_+	COG0235		2.4e-51	172.6
CP001157.1_1158915_1159523_-	COG0237		1.4e-85	285.3
CP001157.1_724187_724417_+	COG0238		1.6e-43	145.6
CP001157.1_2904100_2904474_-	COG0239		3.3e-45	152.1
CP001157.1_2997299_2998321_-	COG0240		3.6e-142	471.5
CP001157.1_9904_10446_-	COG0241		9.8e-79	262.9
CP001157.1_19812_20318_-	COG0242		7.2e-86	285.1
CP001157.1_592715_593215_+	COG0244		4.2e-74	248.2
CP001157.1_3917549_3918022_-	COG0245		7.1e-92	305.1
CP001157.1_2810451_2811926_-	COG0246		2e-213	708.0
CP001157.1_4816484_4817989_+	COG0248		1.2e-185	615.2
CP001157.1_3907193_3909733_+	COG0249		0	1130.5
CP001157.1_590740_591273_+	COG0250		5.2e-86	285.1
CP001157.1_1566999_1567520_+	COG0250		2.3e-40	135.4
CP001157.1_264419_264802_-	COG0251		3.2e-62	208.2
CP001157.1_4862735_4862899_-	COG0251		5.1e-13	46.0
CP001157.1_688319_689407_-	COG0252		1.6e-118	393.9
CP001157.1_119487_120506_-	COG0252		2.8e-90	300.7
CP001157.1_4841041_4841871_+	COG0253		9.7e-154	510.6
CP001157.1_4602369_4602581_-	COG0254		4.7e-43	143.9
CP001157.1_611389_611541_+	COG0255		1.6e-21	74.2
CP001157.1_614594_614890_+	COG0256		7.6e-49	163.7
CP001157.1_1943672_1944319_+	COG0259		1.5e-96	319.9
CP001157.1_1119154_1120644_-	COG0260		1.4e-209	695.2
CP001157.1_4116453_4116857_-	COG0261		2.7e-61	204.0
CP001157.1_4875775_4876290_-	COG0262		8.2e-43	142.8
CP001157.1_4113637_4114758_-	COG0263		1e-166	551.5
CP001157.1_3944581_3945450_-	COG0264		5.2e-127	420.8
CP001157.1_1334230_1335651_+	COG0265		1.7e-150	448.1
CP001157.1_1258768_1259919_-	COG0265		4.3e-125	416.0
CP001157.1_4706385_4708019_-	COG0265		3e-112	372.9
CP001157.1_1334230_1335651_+	COG0265		1.7e-150	56.4
CP001157.1_317748_318596_+	COG0266		1.4e-123	409.7
CP001157.1_4869127_4869282_-	COG0267		4.5e-26	87.5
CP001157.1_4112192_4112467_+	COG0268		4.4e-43	144.0
CP001157.1_3556735_3557043_-	COG0271		6.3e-36	121.2
CP001157.1_3138801_3141155_-	COG0272		0	876.6
CP001157.1_337991_339673_-	COG0272		4e-135	449.4
CP001157.1_1279518_1280459_+	COG0275		3.4e-135	448.5
CP001157.1_4171560_4172576_-	COG0276		2e-115	382.1
CP001157.1_4374844_4376343_-	COG0277		5.2e-160	530.7
CP001157.1_4895914_4897305_-	COG0277		2.6e-140	465.8
CP001157.1_2143104_2144522_+	COG0277		4e-136	452.5
CP001157.1_4350465_4353281_+	COG0277		1e-135	446.2
CP001157.1_4373789_4374844_-	COG0277		2.4e-61	203.7
CP001157.1_1372488_1372814_+	COG0278		2.5e-53	179.0
CP001157.1_5175257_5175586_+	COG0278		6.6e-50	167.0
CP001157.1_4755675_4756013_+	COG0278		3e-15	53.2
CP001157.1_443240_443494_+	COG0278		1.1e-11	42.3
CP001157.1_4931381_4932166_+	COG0278		1.5e-10	37.4
CP001157.1_1274469_1275062_-	COG0279		2.3e-102	338.9
CP001157.1_4453353_4454306_+	COG0280		3.6e-100	332.8
CP001157.1_4600534_4601802_-	COG0281		3e-213	707.3
CP001157.1_4366423_4367667_-	COG0281		1.3e-203	675.3
CP001157.1_3532399_3533586_-	COG0282		5.2e-175	579.6
CP001157.1_4144396_4145595_+	COG0282		8.6e-174	575.5
CP001157.1_4454311_4455495_+	COG0282		6.7e-170	562.7
CP001157.1_1561410_1562099_+	COG0283		4.4e-117	389.6
CP001157.1_1499831_1500526_+	COG0284		1.7e-96	321.1
CP001157.1_3490523_3491770_-	COG0285		1.2e-151	502.7
CP001157.1_4192437_4193075_+	COG0286		1.1e-34	116.8
CP001157.1_107745_108491_-	COG0288		7.3e-82	272.3
CP001157.1_4335336_4336121_-	COG0289		8.3e-113	373.1
CP001157.1_2036277_2036732_+	COG0290		2.7e-85	283.7
CP001157.1_2036794_2036988_+	COG0291		4.2e-27	91.6
CP001157.1_2037019_2037375_+	COG0292		2.9e-65	216.8
CP001157.1_4329107_4329730_-	COG0293		4.5e-102	337.7
CP001157.1_4326175_4326867_-	COG0294		1.7e-103	343.3
CP001157.1_2881104_2883305_-	COG0296		5.7e-282	935.1
CP001157.1_2490443_2493898_-	COG0296		3.8e-162	538.6
CP001157.1_2492263_2493813_-	COG0297		1.7e-217	722.8
CP001157.1_3105969_3107258_+	COG0297		1e-19	67.5
CP001157.1_4533828_4535024_-	COG0297		5.4e-08	27.9
CP001157.1_5120798_5121118_-	COG0298		2.4e-19	66.9
CP001157.1_5113952_5114206_-	COG0298		2.5e-17	60.2
CP001157.1_3745774_3746421_+	COG0299		1.2e-107	357.2
CP001157.1_4655448_4656902_-	COG0301		1e-144	479.5
CP001157.1_2374387_2374932_-	COG0302		7.4e-89	294.6
CP001157.1_1385646_1386851_+	COG0303		2.6e-154	512.0
CP001157.1_1473261_1474469_+	COG0304		3.7e-217	721.3
CP001157.1_2999228_3000445_+	COG0304		1.2e-187	623.5
CP001157.1_3046186_3053697_-	COG0304		7.9e-145	480.9
CP001157.1_725923_727314_+	COG0305		7.5e-212	702.1
CP001157.1_459352_460962_+	COG0306		8.7e-130	431.2
CP001157.1_1004253_1005731_+	COG0306		4.8e-124	412.3
CP001157.1_639956_640615_+	COG0307		5.6e-96	318.6
CP001157.1_1854671_1857328_+	COG0308		1.5e-195	649.5
CP001157.1_5111794_5112819_-	COG0309		7e-163	539.6
CP001157.1_1239860_1241302_+	COG0312		5.1e-192	637.2
CP001157.1_1241915_1243261_+	COG0312		6.8e-155	514.6
CP001157.1_4031894_4033504_+	COG0312		2.5e-99	330.1
CP001157.1_4033501_4034820_+	COG0312		2.7e-53	178.1
CP001157.1_1277569_1278333_+	COG0313		6.6e-111	368.0
CP001157.1_1075673_1076119_+	COG0314		4.5e-67	222.8
CP001157.1_1074773_1075249_+	COG0315		1.9e-89	297.9
CP001157.1_264847_266955_-	COG0317		3.2e-300	995.4
CP001157.1_3762098_3764674_-	COG0317		1.2e-282	936.6
CP001157.1_854282_854770_-	COG0319		4.7e-71	237.2
CP001157.1_803074_803961_+	COG0320		2.1e-151	501.5
CP001157.1_802331_802987_+	COG0321		1.3e-105	351.4
CP001157.1_2506215_2507972_+	COG0322		5.6e-226	750.0
CP001157.1_3023358_3024206_-	COG0322		1.7e-50	169.5
CP001157.1_710025_711950_+	COG0323		1.4e-244	810.7
CP001157.1_711994_712998_+	COG0324		2.5e-134	444.7
CP001157.1_287111_287815_-	COG0325		1.5e-107	356.4
CP001157.1_1906850_1908757_+	COG0326		3.6e-261	866.4
CP001157.1_3675814_3677985_-	COG0326		2.4e-25	82.6
CP001157.1_1260031_1260789_+	COG0327		1e-95	318.2
CP001157.1_3057994_3058452_-	COG0328		4e-81	270.2
CP001157.1_3609750_3610628_-	COG0329		8.5e-137	453.1
CP001157.1_500421_501332_+	COG0329		4.8e-83	276.7
CP001157.1_714754_715917_+	COG0330		2.3e-88	294.1
CP001157.1_552033_552791_+	COG0330		3.8e-87	290.2
CP001157.1_715917_716780_+	COG0330		2.2e-85	284.3
CP001157.1_1470844_1471827_+	COG0331		8.7e-147	487.2
CP001157.1_979977_980912_+	COG0331		1.1e-99	331.8
CP001157.1_3034372_3035748_-	COG0331		1.5e-92	308.4
CP001157.1_1469591_1469773_+	COG0333		2.6e-28	95.7
CP001157.1_1023451_1024719_+	COG0334		1.7e-92	307.9
CP001157.1_4002580_4002930_-	COG0335		1.1e-68	227.8
CP001157.1_4002973_4003716_-	COG0336		9.8e-129	426.2
CP001157.1_4589710_4590813_-	COG0337		2e-173	574.2
CP001157.1_109811_111856_-	COG0339		0	1065.9
CP001157.1_4094763_4095677_-	COG0341		1.4e-126	419.2
