	fasta	scaffold	gene_position	start_position	end_position	strandedness	rank	ko_id	kegg_hit	viral_id	viral_hit	viral_RBH	viral_identity	viral_bitScore	viral_eVal	peptidase_id	peptidase_family	peptidase_hit	peptidase_RBH	peptidase_identity	peptidase_bitScore	peptidase_eVal	pfam_hits	vogdb_id	vogdb_hits	vogdb_categories	heme_regulatory_motif_count	is_transposon	amg_flags
QGNH01001277.1_64	QGNH01001277.1	QGNH01001277.1	64	43714	44061	1	E			YP_010765892.1	YP_010765892.1 hypothetical protein QGM58_gp04 [Pseudomonas phage LKA5]	False	0.486	94.0	3.798e-22									VOG02307	REFSEQ hypothetical protein; Xu	Xu	0	False	
QGNH01001277.1_65	QGNH01001277.1	QGNH01001277.1	65	44063	44422	1	E			YP_010665196.1	YP_010665196.1 acetyltransferase [Ochrobactrum phage POI1126]	False	0.651	109.0	2.005e-27												0	False	
QGNH01001277.1_66	QGNH01001277.1	QGNH01001277.1	66	44422	45573	1	D			YP_008130194.1	YP_008130194.1 Gp37/Gp68 family protein [Rhizobium phage RR1-A]	False	0.357	226.0	3.042e-63								Protein of unknown function (DUF5131) [PF07505.14]	VOG04018	REFSEQ hypothetical protein; Xu	Xu	0	False	
QGNH01001277.1_67	QGNH01001277.1	QGNH01001277.1	67	45570	45788	1	E																				0	False	
QGNH01001277.1_68	QGNH01001277.1	QGNH01001277.1	68	45785	46069	1	E																				0	False	
QGNH01001277.1_69	QGNH01001277.1	QGNH01001277.1	69	46066	47871	1	C	K03497	ParB family transcriptional regulator, chromosome partitioning protein														ParB/Sulfiredoxin domain [PF02195.21]	VOG01350	REFSEQ ParB-like partition protein; Xu	Xu	0	False	F
QGNH01001277.1_70	QGNH01001277.1	QGNH01001277.1	70	47871	48131	1	E																				0	False	F
QGNH01001277.1_71	QGNH01001277.1	QGNH01001277.1	71	48128	48499	1	E																				0	False	F
QGNH01001277.1_72	QGNH01001277.1	QGNH01001277.1	72	48496	48777	1	E																				0	False	F
QGNH01001277.1_73	QGNH01001277.1	QGNH01001277.1	73	48774	49139	1	D			YP_008130185.1	YP_008130185.1 DUF4031 domain-containing protein [Rhizobium phage RR1-A]	False	0.594	98.0	1.518e-23								Protein of unknown function (DUF4031) [PF13223.9]	VOG11771	REFSEQ DUF4031 domain-containing protein; Xu	Xu	0	False	F
QGNH01001277.1_74	QGNH01001277.1	QGNH01001277.1	74	49142	49342	1	E																				0	False	F
QGNH01001277.1_75	QGNH01001277.1	QGNH01001277.1	75	49339	49731	1	C	K23398	activating signal cointegrator 1	YP_009845035.1	YP_009845035.1 ASCH domain-containing/PUA-like superfamily protein [Serratia phage Parlo]	False	0.473	106.0	7.563000000000001e-26									VOG13736	REFSEQ hypothetical protein; Xu	Xu	0	False	F
QGNH01001277.1_76	QGNH01001277.1	QGNH01001277.1	76	49733	49969	1	E																				0	False	F
QGNH01001277.1_77	QGNH01001277.1	QGNH01001277.1	77	50101	51135	1	D																Phage integrase family [PF00589.25]	VOG00056	sp|P22877|INTR_SACER Integrase; XhXr	Xr;Xh	0	False	VF
