	fasta	scaffold	gene_position	start_position	end_position	strandedness	rank	ko_id	kegg_hit	peptidase_id	peptidase_family	peptidase_hit	peptidase_RBH	peptidase_bitScore	peptidase_eVal	peptidase_identity	pfam_hits	heme_regulatory_motif_count
MZ334493_MZ334493.1_27	MZ334493	MZ334493.1	27	20504	20944	1	E											0
MZ334493_MZ334493.1_28	MZ334493	MZ334493.1	28	20941	21303	1	E											0
MZ334493_MZ334493.1_29	MZ334493	MZ334493.1	29	21368	21694	1	E											0
MZ334493_MZ334493.1_30	MZ334493	MZ334493.1	30	21691	22926	1	D										Baseplate J-like protein [PF04865.17]	0
MZ334493_MZ334493.1_31	MZ334493	MZ334493.1	31	22931	23584	1	E											0
MZ334493_MZ334493.1_32	MZ334493	MZ334493.1	32	23585	24994	1	E											0
MZ334493_MZ334493.1_33	MZ334493	MZ334493.1	33	25009	26226	1	E											0
MZ334493_MZ334493.1_34	MZ334493	MZ334493.1	34	26228	26608	1	E											0
MZ334493_MZ334493.1_35	MZ334493	MZ334493.1	35	26630	27121	1	E											0
MZ334493_MZ334493.1_36	MZ334493	MZ334493.1	36	27137	27967	-1	D										Family of unknown function (DUF6065) [PF19541.2]	0
MZ334493_MZ334493.1_37	MZ334493	MZ334493.1	37	28037	28162	1	E											0
MZ334493_MZ334493.1_38	MZ334493	MZ334493.1	38	28162	28497	1	E											0
MZ334493_MZ334493.1_39	MZ334493	MZ334493.1	39	28737	31154	1	C	K00525	ribonucleoside-diphosphate reductase alpha chain [EC:1.17.4.1]								Ribonucleotide reductase, barrel domain [PF02867.18]; Ribonucleotide reductase, all-alpha domain [PF00317.24]	0
MZ334493_MZ334493.1_40	MZ334493	MZ334493.1	40	31252	31440	-1	E											0
MZ334493_MZ334493.1_41	MZ334493	MZ334493.1	41	31896	33089	1	D										Phage integrase family [PF00589.25]	0
MZ334493_MZ334493.1_42	MZ334493	MZ334493.1	42	33091	33549	-1	E											0
MZ334493_MZ334493.1_43	MZ334493	MZ334493.1	43	33707	33997	-1	D										HNH endonuclease [PF13392.9]	0
MZ334493_MZ334493.1_44	MZ334493	MZ334493.1	44	33999	35363	-1	C	K14415	tRNA-splicing ligase RtcB (3'-phosphate/5'-hydroxy nucleic acid ligase) [EC:6.5.1.8]								tRNA-splicing ligase RtcB [PF01139.20]	0
MZ334493_MZ334493.1_45	MZ334493	MZ334493.1	45	35611	35823	-1	E											0
MZ334493_MZ334493.1_46	MZ334493	MZ334493.1	46	35813	36001	-1	E											0
MZ334493_MZ334493.1_47	MZ334493	MZ334493.1	47	36004	36216	-1	E											0
MZ334493_MZ334493.1_48	MZ334493	MZ334493.1	48	36213	36644	-1	E											0
MZ334493_MZ334493.1_49	MZ334493	MZ334493.1	49	36641	37189	-1	C	K01494	dCTP deaminase [EC:3.5.4.13]								dUTPase [PF00692.22]; 2'-deoxycytidine 5'-triphosphate deaminase (DCD) [PF06559.14]	0
MZ334493_MZ334493.1_50	MZ334493	MZ334493.1	50	37189	37395	-1	E											0
MZ334493_MZ334493.1_51	MZ334493	MZ334493.1	51	37392	38135	-1	C	K03465	thymidylate synthase (FAD) [EC:2.1.1.148]								Thymidylate synthase complementing protein [PF02511.18]	0
MZ334493_MZ334493.1_52	MZ334493	MZ334493.1	52	38098	38286	-1	E											0
MZ334493_MZ334493.1_53	MZ334493	MZ334493.1	53	38279	38446	-1	E											0
MZ334493_MZ334493.1_54	MZ334493	MZ334493.1	54	38540	38968	-1	E											0
MZ334493_MZ334493.1_55	MZ334493	MZ334493.1	55	38968	41532	-1	D										DNA polymerase family B [PF00136.24]; DNA polymerase family B, exonuclease domain [PF03104.22]; Predicted 3'-5' exonuclease related to the exonuclease domain of PolB [PF10108.12]	0
MZ334493_MZ334493.1_56	MZ334493	MZ334493.1	56	41650	42123	-1	E											0
MZ334493_MZ334493.1_57	MZ334493	MZ334493.1	57	42305	43219	-1	D										Family of unknown function (DUF6610) [PF20314.1]	0
MZ334493_MZ334493.1_58	MZ334493	MZ334493.1	58	43233	43406	-1	E											0
MZ334493_MZ334493.1_59	MZ334493	MZ334493.1	59	43403	43531	-1	E											0
MZ334493_MZ334493.1_60	MZ334493	MZ334493.1	60	43524	43724	-1	E											0
MZ334493_MZ334493.1_61	MZ334493	MZ334493.1	61	43724	43936	-1	E											0
MZ334493_MZ334493.1_62	MZ334493	MZ334493.1	62	43929	44108	-1	E											0
MZ334493_MZ334493.1_63	MZ334493	MZ334493.1	63	44108	44236	-1	E											0
MZ334493_MZ334493.1_64	MZ334493	MZ334493.1	64	44236	45252	-1	D										PD-(D/E)XK nuclease superfamily [PF12705.10]	0
MZ334493_MZ334493.1_65	MZ334493	MZ334493.1	65	45233	45403	-1	E											0
MZ334493_MZ334493.1_66	MZ334493	MZ334493.1	66	45400	45561	-1	E											0
MZ334493_MZ334493.1_67	MZ334493	MZ334493.1	67	45558	45839	-1	D										Domain of unknown function (DUF6378) [PF19905.2]	0
MZ334493_MZ334493.1_68	MZ334493	MZ334493.1	68	45823	46209	-1	E											0
MZ334493_MZ334493.1_69	MZ334493	MZ334493.1	69	46225	46575	-1	E											0
MZ334493_MZ334493.1_70	MZ334493	MZ334493.1	70	46577	47002	-1	E											0
MZ334493_MZ334493.1_71	MZ334493	MZ334493.1	71	47091	48269	-1	E											0
MZ334493_MZ334493.1_72	MZ334493	MZ334493.1	72	48266	49504	-1	E											0
MZ334493_MZ334493.1_73	MZ334493	MZ334493.1	73	49630	51114	-1	E											0
MZ334493_MZ334493.1_74	MZ334493	MZ334493.1	74	51192	51437	-1	E											0
MZ334493_MZ334493.1_75	MZ334493	MZ334493.1	75	51469	52422	-1	E											0
MZ334493_MZ334493.1_76	MZ334493	MZ334493.1	76	52891	53100	-1	E											0
MZ334493_MZ334493.1_77	MZ334493	MZ334493.1	77	53097	53228	-1	E											0
MZ334493_MZ334493.1_78	MZ334493	MZ334493.1	78	53229	53636	-1	E											0
MZ334493_MZ334493.1_79	MZ334493	MZ334493.1	79	53958	54092	-1	E											0
MZ334493_MZ334493.1_80	MZ334493	MZ334493.1	80	54094	54969	-1	D			MER0807710	I87	MER0807710 - family I87 unassigned peptidase inhibitors () [I87.UPW]#I87#{inhibitor unit: 89-331}~source R4TJL2~	True	464.0	9.273e-147	0.91	SPFH domain / Band 7 family [PF01145.28]	0
MZ334493_MZ334493.1_81	MZ334493	MZ334493.1	81	55266	55817	1	E											0
MZ334493_MZ334493.1_82	MZ334493	MZ334493.1	82	55814	56335	-1	E											0
MZ334493_MZ334493.1_83	MZ334493	MZ334493.1	83	56589	57068	1	E											0
MZ334493_MZ334493.1_84	MZ334493	MZ334493.1	84	57065	57529	1	D										ERCC4 domain [PF02732.18]	0
MZ334493_MZ334493.1_85	MZ334493	MZ334493.1	85	57611	57787	-1	E											0
MZ334493_MZ334493.1_86	MZ334493	MZ334493.1	86	57828	58043	-1	E											0
MZ334493_MZ334493.1_87	MZ334493	MZ334493.1	87	58044	58205	-1	E											0
MZ334493_MZ334493.1_88	MZ334493	MZ334493.1	88	58202	58531	-1	E											0
MZ334493_MZ334493.1_89	MZ334493	MZ334493.1	89	58531	58827	-1	E											0
MZ334493_MZ334493.1_90	MZ334493	MZ334493.1	90	58824	59336	-1	E											0
MZ334493_MZ334493.1_91	MZ334493	MZ334493.1	91	59382	59663	-1	E											0
MZ334493_MZ334493.1_92	MZ334493	MZ334493.1	92	59801	60226	-1	E											0
MZ334493_MZ334493.1_93	MZ334493	MZ334493.1	93	60229	60651	-1	E											0
MZ334493_MZ334493.1_94	MZ334493	MZ334493.1	94	60651	60827	-1	E											0
MZ334493_MZ334493.1_95	MZ334493	MZ334493.1	95	60824	60961	-1	E											0
MZ334493_MZ334493.1_96	MZ334493	MZ334493.1	96	61112	61378	-1	E											0
MZ334493_MZ334493.1_97	MZ334493	MZ334493.1	97	61379	61777	-1	E											0
MZ334493_MZ334493.1_98	MZ334493	MZ334493.1	98	61827	63623	-1	D										Helicase C-terminal domain [PF13307.9]; Type III restriction enzyme, res subunit [PF04851.18]	0
MZ334493_MZ334493.1_99	MZ334493	MZ334493.1	99	63703	63912	-1	E											0
MZ334493_MZ334493.1_100	MZ334493	MZ334493.1	100	64255	64584	-1	E											0
MZ334493_MZ334493.1_101	MZ334493	MZ334493.1	101	64592	65245	-1	E											0
MZ334493_MZ334493.1_102	MZ334493	MZ334493.1	102	65253	65702	-1	E											0
MZ334493_MZ334493.1_103	MZ334493	MZ334493.1	103	65946	66797	-1	E											0
MZ334493_MZ334493.1_104	MZ334493	MZ334493.1	104	66807	66992	-1	E											0
MZ334493_MZ334493.1_105	MZ334493	MZ334493.1	105	66992	67168	-1	E											0
MZ334493_MZ334493.1_106	MZ334493	MZ334493.1	106	67450	67719	-1	E											0
MZ334493_MZ334493.1_107	MZ334493	MZ334493.1	107	67716	68039	-1	E											0
MZ334493_MZ334493.1_108	MZ334493	MZ334493.1	108	68036	68407	-1	E											0
MZ334493_MZ334493.1_109	MZ334493	MZ334493.1	109	68426	69094	-1	E											0
MZ334493_MZ334493.1_110	MZ334493	MZ334493.1	110	69094	69213	-1	E											0
MZ334493_MZ334493.1_111	MZ334493	MZ334493.1	111	69213	69461	-1	E											0
MZ334493_MZ334493.1_112	MZ334493	MZ334493.1	112	69465	69572	-1	E											0
MZ334493_MZ334493.1_113	MZ334493	MZ334493.1	113	69572	69844	-1	E											0
MZ334493_MZ334493.1_114	MZ334493	MZ334493.1	114	69841	69993	-1	E											0
MZ334493_MZ334493.1_115	MZ334493	MZ334493.1	115	69990	70220	-1	E											0
MZ334493_MZ334493.1_116	MZ334493	MZ334493.1	116	70221	70361	-1	E											0
MZ334493_MZ334493.1_117	MZ334493	MZ334493.1	117	70370	70660	-1	E											0
MZ334493_MZ334493.1_118	MZ334493	MZ334493.1	118	70947	71201	-1	E											0
MZ334493_MZ334493.1_119	MZ334493	MZ334493.1	119	71300	71629	-1	E											0
MZ334493_MZ334493.1_120	MZ334493	MZ334493.1	120	71629	71763	-1	E											0
MZ334493_MZ334493.1_121	MZ334493	MZ334493.1	121	71867	72772	-1	E											0
MZ334493_MZ334493.1_122	MZ334493	MZ334493.1	122	74214	74753	-1	E											0
